time,TAIESM1,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,CANESM5,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,EC-EARTH3,MIROC6,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2010.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0
2011.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0
2012.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0
2013.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0
2014.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0
2015.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0
2016.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0
2017.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0
2018.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0
2019.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0
2020.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0
2021.0,699838578300.0,699267830800.0,702700699600.0,699218521500.0,700173888600.0,698366718100.0,699238873300.0,698836582200.0,702762090500.0,699699161700.0,700471225000.0,699046858600.0,699137721300.0,700018507000.0
2022.0,696559764650.0,698764307600.0,699979659500.0,696458455800.0,698684058200.0,696299638400.0,699164849500.0,699295876130.0,699893375700.0,696908970600.0,698523647100.0,697505943800.0,700256252700.0,700504778000.0
2023.0,694529872700.0,697932989730.0,697587468300.0,694392973240.0,696945176000.0,693123167700.0,695520100600.0,696221811650.0,696223743300.0,694863168500.0,697116508400.0,694812960600.0,696814152750.0,698437373100.0
2024.0,694586823000.0,695771616100.0,695968299600.0,691851823300.0,696479832600.0,690496909570.0,693860146900.0,694846215400.0,695510569900.0,691973710250.0,696917256910.0,692995898800.0,695475252500.0,695621431760.0
2025.0,690523739870.0,693327461260.0,693623145990.0,689504806360.0,695556205100.0,687042552000.0,693696488040.0,692390159200.0,696266941100.0,690308443400.0,694252547400.0,690393505870.0,694127039500.0,694200076900.0
2026.0,688982684660.0,690917936460.0,694766677500.0,687097093700.0,696309558800.0,684167356900.0,690281640700.0,690635735900.0,693177404440.0,688104836800.0,693495255700.0,687558358600.0,692586398260.0,693817981300.0
2027.0,686673719700.0,689269071640.0,690376925700.0,683960391190.0,696819279200.0,680614266920.0,688133177640.0,687948795800.0,690758491800.0,684569838000.0,695163102600.0,686053278400.0,691010980640.0,692438109900.0
2028.0,683202563660.0,686224954400.0,688590345430.0,680469729500.0,696779875840.0,675870387240.0,685826728240.0,683506985740.0,688226833900.0,681915430040.0,689565549800.0,683705790100.0,689087343200.0,690513612600.0
2029.0,680527060600.0,683921184200.0,686511382800.0,677041323500.0,691881621140.0,671062046140.0,683355858550.0,680957645000.0,686000156550.0,677815496900.0,687633073700.0,681598536060.0,687719937900.0,689177381900.0
2030.0,676694391900.0,681818319670.0,688102753910.0,674868582760.0,691906541040.0,667508633350.0,681942341300.0,678973918200.0,686743420100.0,672957501530.0,685718126900.0,679060168440.0,684602684860.0,687950308500.0
2031.0,673150543490.0,678233368420.0,682782431400.0,670189362500.0,688188081000.0,661639083260.0,679107421500.0,675233652660.0,682254088000.0,668827111210.0,682233107700.0,675996222300.0,682674201500.0,687249203500.0
2032.0,669821134040.0,674800566200.0,680006423100.0,666032862940.0,686867486400.0,656623220360.0,675438321200.0,670072217910.0,681016262100.0,664895838600.0,682157104540.0,674433102240.0,680202324910.0,683905396460.0
2033.0,666036129500.0,673459987100.0,677620463500.0,660533178990.0,684216263200.0,650813078660.0,673152263500.0,665696043750.0,677963780100.0,660494893070.0,677953576960.0,669543551840.0,679123212560.0,681687058000.0
2034.0,660710423700.0,672620234160.0,675469919140.0,655330621060.0,684326185150.0,645479614930.0,669661392100.0,662450629140.0,675151134080.0,655396454500.0,675769995240.0,666426532560.0,677333005300.0,679781674300.0
2035.0,657332795700.0,670610022860.0,672922723400.0,649490948650.0,680395283800.0,639461916460.0,667916551760.0,658050791100.0,671644206060.0,649880710560.0,671951143870.0,665131710890.0,674210797490.0,678723761300.0
2036.0,652098528650.0,666849900200.0,671994381570.0,644690015620.0,678806483000.0,634129841900.0,665018787300.0,655228872500.0,670726088100.0,644184581050.0,668452150260.0,661513408380.0,671771206130.0,676018858050.0
2037.0,646438525460.0,663920074710.0,667849663300.0,638864581450.0,679487486700.0,628668076600.0,661579232550.0,650679368790.0,668234332470.0,638940681770.0,665387553360.0,657875646950.0,670079928080.0,674237116850.0
2038.0,640920287710.0,661149834640.0,668930871360.0,633901607610.0,676375769100.0,622899465210.0,657115140440.0,646162808560.0,665174311400.0,633652311850.0,662857370840.0,653248650800.0,667872951400.0,671138434180.0
2039.0,636308354540.0,657296174800.0,664917090580.0,628191575070.0,675361489700.0,616342156340.0,652807090660.0,642325942500.0,661197081560.0,628520334010.0,659285337000.0,649956696080.0,665164620640.0,669290465950.0
2040.0,630298587500.0,654115054260.0,663279769900.0,622821516360.0,672440528440.0,612056257060.0,650477838340.0,638261084510.0,659472289980.0,621259441070.0,655901344520.0,648774757400.0,661831323700.0,670046076140.0
2041.0,624732740680.0,650787204030.0,659300751860.0,616264334060.0,669646694500.0,605245339190.0,644940453900.0,633068342140.0,655487386060.0,614866985940.0,653966269920.0,643726107920.0,660134353300.0,666894032060.0
2042.0,619664678340.0,646370511500.0,654904700440.0,609659164330.0,667656108900.0,598993199270.0,641215800590.0,628662397020.0,652906713800.0,608986809390.0,650054263540.0,639475585970.0,656967120800.0,665206383050.0
2043.0,612964061850.0,642366005800.0,650958776960.0,603678298260.0,666253559420.0,593667321890.0,637081325040.0,628135729120.0,651466512540.0,602676184770.0,646876870690.0,634821757200.0,654135754250.0,661701286390.0
2044.0,606638216800.0,638697867960.0,648294904410.0,597449326020.0,664498058940.0,585928287020.0,632092796070.0,621558626760.0,646416745950.0,596412384040.0,644404399930.0,631266765750.0,651092181800.0,659021735260.0
2045.0,600453602430.0,633992496140.0,646889047300.0,590993931190.0,660466570150.0,580486385340.0,627592261810.0,617402729340.0,643672465860.0,589468536050.0,641144826760.0,626631723900.0,648490767800.0,655920648210.0
2046.0,594642306870.0,629445988440.0,642848803660.0,584793387260.0,656862666500.0,574403922950.0,622504155400.0,613226728230.0,643016305500.0,582308392580.0,638966225600.0,622696299440.0,644795540800.0,653922094200.0
2047.0,587123545120.0,625266135300.0,637887483490.0,577675027220.0,654030186400.0,566984852910.0,617838186350.0,608466956320.0,639605847600.0,574046102640.0,634003275400.0,619442284350.0,642262970590.0,651976505560.0
2048.0,579832339450.0,621379447320.0,635416986990.0,570955320140.0,652182642900.0,560371263440.0,612706582280.0,603857565840.0,634492672940.0,567046803120.0,629789295650.0,615153512100.0,639447556190.0,648210580600.0
2049.0,572495860890.0,615784337020.0,631599379210.0,563058171440.0,648821356100.0,553687930440.0,607842468820.0,599807331120.0,630765375460.0,559978564480.0,625981855800.0,609858281100.0,637179914160.0,645292089000.0
2050.0,565878275580.0,610777223780.0,627890703040.0,555633438610.0,645871668450.0,547633941510.0,603124364640.0,595169572230.0,626863087780.0,552818831650.0,622455657900.0,605169258710.0,633226262500.0,642865640660.0
2051.0,558113870810.0,606436601730.0,623061056140.0,548361003220.0,642806122340.0,541562170090.0,598551466340.0,589851113750.0,623662439130.0,546107474700.0,616961257300.0,601343216700.0,631480918770.0,638746819050.0
2052.0,551547026380.0,601483825750.0,621154408850.0,540910799730.0,643162541060.0,535259467510.0,596934106950.0,585182879750.0,619561068190.0,539327287150.0,612720936100.0,596678480880.0,627025644700.0,635958396550.0
2053.0,544329484000.0,596475039460.0,616293218120.0,532453252990.0,638681907860.0,528813223850.0,590154495750.0,580444667680.0,616615440940.0,532391202420.0,608175367640.0,592190659770.0,623205760990.0,632964832350.0
2054.0,536032042530.0,590535274310.0,612494647960.0,524534475790.0,635166281860.0,522536672270.0,585942757620.0,575303906410.0,611766617500.0,525787784230.0,603816180300.0,587794808100.0,619857369920.0,629268513140.0
2055.0,527817684920.0,585404850530.0,608534890020.0,516800501510.0,631666655460.0,516657135400.0,580792388550.0,571821061230.0,606652284390.0,517823165790.0,599425892820.0,581978254620.0,616806761360.0,626688713490.0
2056.0,520838851380.0,579681957980.0,606475093680.0,509630786420.0,628242205400.0,510575553230.0,576261506690.0,566829251210.0,601201414900.0,512211777680.0,594481547460.0,578500031660.0,613751018860.0,622629051140.0
2057.0,512921189060.0,573817839910.0,602031803800.0,501909406830.0,623857105340.0,504463026140.0,572116427110.0,562323037870.0,596263819850.0,506297740350.0,590185487510.0,573176943910.0,609457525580.0,619620205760.0
2058.0,506132558910.0,568394157190.0,596227658240.0,494001958380.0,619805458510.0,498192069970.0,567314458010.0,556994904290.0,593658315340.0,499600692820.0,585058988000.0,567805766300.0,606729722020.0,616884319900.0
2059.0,498312512550.0,562584780540.0,591257067230.0,485575660006.0,616008752360.0,492707979310.0,563394510570.0,551446743860.0,586823434400.0,492448343620.0,580629958220.0,562695337160.0,602892884300.0,613348383110.0
2060.0,490432473370.0,556572212850.0,585324394400.0,478119876620.0,617248037340.0,486491031990.0,558505725390.0,546500598480.0,581427004550.0,485813363760.0,576171773960.0,557253530350.0,599250561900.0,610136031460.0
2061.0,482291760630.0,551412783380.0,580407775590.0,471041986680.0,612218729590.0,480633633050.0,553234736700.0,540875690270.0,576035676280.0,479246153020.0,571380226990.0,551541677600.0,595380809900.0,606804995600.0
2062.0,474523538440.0,545652037960.0,576625466460.0,464067509620.0,607033608340.0,474376516950.0,548468461100.0,535857210730.0,570627362410.0,473126784410.0,567211890030.0,546978216430.0,592647696970.0,603626632810.0
2063.0,468124318980.0,539546902790.0,571554896320.0,456700191156.0,602467713500.0,467937745380.0,544960007590.0,531286170130.0,565130639420.0,467260144200.0,562865270480.0,541789118760.0,589721154520.0,600223806590.0
2064.0,461223209990.0,533538668690.0,567553819560.0,448533676252.0,602020653510.0,461742770820.0,538816206230.0,525620583440.0,559400732340.0,461295818520.0,559201175150.0,536610856720.0,587312359860.0,596907226740.0
2065.0,453570154820.0,527553428710.0,562633618290.0,440877494574.0,596163504980.0,455726958360.0,537531261310.0,520187323560.0,553896638380.0,456564461110.0,554064675810.0,531750405270.0,582894455820.0,593471416620.0
2066.0,445591909440.0,521467040970.0,557675731600.0,433859308900.0,590896376700.0,449670007560.0,531775689820.0,514895376650.0,547853193770.0,449084596910.0,549559976620.0,525712540580.0,578632277940.0,591039232840.0
2067.0,438096115570.0,515706871720.0,552791142440.0,426077744336.0,587033882460.0,444059101510.0,527243144980.0,509803193310.0,542252162160.0,442691268610.0,544425816220.0,519718721210.0,575175192010.0,585989580590.0
2068.0,430233100730.0,509680475590.0,546814930350.0,418528698776.0,582347324000.0,438000745440.0,522963836230.0,504229588210.0,535091653610.0,437088716870.0,540020123290.0,514166365380.0,571188897860.0,582192970520.0
2069.0,422147847900.0,504026650560.0,540471892480.0,410952999912.0,578093171970.0,432140569910.0,518216415210.0,499263064350.0,528049160720.0,429353553050.0,534609893840.0,508279030750.0,567537314410.0,579354485710.0
2070.0,414758405510.0,497643057980.0,534446482960.0,403104073836.0,573501593400.0,426477565704.0,513858664140.0,493197734556.0,521699538990.0,422344715140.0,531585586210.0,502956696180.0,564479248890.0,576317185140.0
2071.0,407265640246.0,491796337840.0,530313191170.0,395415974744.0,569840751680.0,420622759734.0,508416903060.0,488055761518.0,515173931570.0,415658056960.0,525224310070.0,497983430450.0,561228945020.0,572909673240.0
2072.0,399671561640.0,484471890080.0,524182804430.0,389745280370.0,565541040900.0,414271171670.0,503800896750.0,483103650384.0,509888677730.0,409531136444.0,521697783620.0,491648277230.0,557789798950.0,569029218550.0
2073.0,391675475330.0,478688127480.0,522213184750.0,381219604172.0,559986736080.0,409236210676.0,500107611790.0,477077228540.0,502543127864.0,402256349890.0,516408590000.0,484831750770.0,554904596780.0,565990248550.0
2074.0,383849222500.0,472491090230.0,516244760700.0,373258508556.0,554969393960.0,402745123840.0,495784478900.0,471435131882.0,495007107080.0,395299589860.0,511620787290.0,478482128940.0,552082898870.0,562626158190.0
2075.0,375168136276.0,466077531260.0,509138822770.0,365777653304.0,549959163960.0,397007789630.0,491173600360.0,466547841570.0,488099002420.0,387602749050.0,506503590070.0,472103900410.0,547788588700.0,558099610670.0
2076.0,367827861998.0,460090090966.0,502361011510.0,358983952868.0,544836535920.0,391001902984.0,486354311090.0,461105813354.0,480269371360.0,378908244654.0,502918621440.0,465552490150.0,544097970310.0,554181655990.0
2077.0,360034495744.0,453335045404.0,496890416570.0,351384675306.0,541642952320.0,385476080830.0,480860387960.0,455799847676.0,472519800710.0,372111725594.0,497472897590.0,458732664804.0,540538099530.0,550924458620.0
2078.0,352142989880.0,447142254130.0,491521229910.0,344783424451.0,534362777230.0,380000060380.0,476581700780.0,450048467400.0,464960198940.0,364405561046.0,492407298560.0,451150272440.0,537294434480.0,546893790900.0
2079.0,344464110850.0,440873196216.0,484753036810.0,337020083769.0,528856614060.0,374389983350.0,470927911630.0,444762165304.0,457963047000.0,357975624726.0,487049635660.0,444746443866.0,533113194290.0,543323561330.0
2080.0,336913799602.0,434556766958.0,478173310700.0,328973630012.0,523839101540.0,369245887150.0,465732726430.0,439699532770.0,451039181164.0,350873035420.0,481851789990.0,438201058030.0,529840000370.0,539905194310.0
2081.0,329024559124.0,427334300120.0,471790427680.0,321478929196.0,518251317340.0,363809561934.0,460750459150.0,433273132374.0,443164306800.0,343670649600.0,477602674576.0,432277524580.0,526030657330.0,536121862210.0
2082.0,321437165160.0,420038475106.0,466699659394.0,314052648996.0,512397697200.0,357910063084.0,456892039360.0,427506236854.0,436456943910.0,337347147094.0,471563328030.0,424367775834.0,522702096450.0,532844303750.0
2083.0,313438852348.0,413465688240.0,457951519494.0,306970331081.0,506680037420.0,352510008092.0,452371970980.0,421756276490.0,427955246190.0,330231402264.0,466124367410.0,417555818886.0,519161692150.0,528650742060.0
2084.0,305813140676.0,406804603006.0,451086334560.0,300569103885.0,502106002700.0,347082839460.0,446642101840.0,415957804632.0,419687768538.0,322634619756.0,461025567310.0,409924238570.0,514693126450.0,524710730250.0
2085.0,298016584530.0,400618737714.0,442818601820.0,293724845364.0,498643036250.0,342074593938.0,441977687270.0,410113275040.0,412259902330.0,315900620614.0,456253627184.0,403813638532.0,510529676430.0,521750491620.0
2086.0,290669056924.0,393988829534.0,435356548298.0,287011069460.0,494578948210.0,336098029308.0,437688595720.0,404807913886.0,403425099284.0,308637316504.0,451561947760.0,395587890954.0,506975927440.0,517156657230.0
2087.0,283372168936.0,386987436298.0,427755621154.0,279935592675.0,486399876600.0,330730147852.0,433065726576.0,399031373479.0,395935497400.0,300062497568.0,447593909934.0,388312037464.0,503752055940.0,517181228430.0
2088.0,276591253982.0,379470344412.0,419747907070.0,273038895383.5,481031332190.0,325921732082.0,428041170240.0,393552679631.0,388292038404.0,291992255244.0,440672672944.0,380618566580.0,499113071540.0,510123883100.0
2089.0,269632915926.0,372628414418.0,411245663982.0,265761564766.5,476024884020.0,320437570508.0,423135214060.0,389281601660.0,380854960644.0,285289415582.0,435865976676.0,372993078522.0,496521922110.0,505695754920.0
2090.0,263721061826.0,364964210982.0,402947784416.0,258236357464.0,469477533620.0,315519523240.0,417728976380.0,383279785665.0,371889485070.0,278218067612.0,430244151580.0,365874108106.0,491416422470.0,504031844950.0
2091.0,257177066546.0,357719338434.0,393965585810.0,251131089694.0,462763439440.0,310197324290.0,412871564140.0,377161551165.0,363936441754.0,270299661138.0,424396672730.0,358702212590.0,487671360580.0,498535118990.0
2092.0,250712211531.0,350542964688.0,384803443990.0,243929716055.5,457170122230.0,304833180290.0,407840370136.0,370462002262.0,355436652834.0,263249276122.0,418981210250.0,351511930574.0,484160876556.0,494519115020.0
2093.0,244346996825.0,343727909534.0,375751687424.0,236617084676.0,451414461220.0,299232985844.0,402434709320.0,365010832124.0,346849540284.0,256598469762.0,413539673098.0,344313914074.0,479540960730.0,491420312910.0
2094.0,238332058172.0,337439738409.0,366962823600.0,230349730499.8,445220873010.0,293357200146.0,398489065986.0,358727498140.0,339164438344.0,249148782040.0,408400252610.0,336062663458.0,475052372950.0,487714997920.0
2095.0,232027395489.0,331519363022.0,358460411820.0,223260459679.0,440924305470.0,288096088704.0,392602123838.0,353283383187.0,330798958810.0,241795842884.0,403283825384.0,329008229936.0,472584469860.0,483935479750.0
2096.0,225856749563.0,325065868694.0,350318610126.0,216302315361.12,435817302160.0,282262169336.0,388376212190.0,346688708583.0,321764104282.0,233981759644.0,397801285014.0,321415105422.0,469276799460.0,480632846920.0
2097.0,218963098493.5,318305992408.0,341735856068.0,209833485117.32,430429810530.0,276724702473.0,382083456080.0,340530534227.0,313545591480.0,226087663908.0,392386121904.0,314878268760.0,463849001744.0,476213768020.0
2098.0,212813052215.5,311964603578.0,332661503714.0,203267163085.46002,424322299580.0,271285934827.0,376194032160.0,333995811122.0,305083614560.0,219720772121.0,387198954164.0,307618124478.0,459697156056.0,472642305710.0
2099.0,207131164802.0,305054405647.0,324515955814.0,196459270632.82,420434322000.0,265674886338.0,371213761344.0,327874637417.0,297352296938.0,212850206508.0,381221547006.0,300308663050.0,455668325260.0,468834423292.0
2100.0,199863683500.5,298108828426.0,315014138852.0,189459021222.8,415036633090.0,260360271056.0,366410280128.0,322773397943.0,288412045646.0,205589540521.8,375292289048.0,292700631836.0,451281992790.0,464694631204.0
