time,CESM2-WACCM,INM-CM4-8,EC-EARTH3,CMCC-CM2-SR5,MRI-ESM2-0,BCC-CSM2-MR,GFDL-ESM4,MPI-ESM1-2-HR,CESM2,CAMS-CSM1-0,EC-EARTH3-VEG,INM-CM5-0,FGOALS-F3-L,NORESM2-MM
2014.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0
2015.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0
2016.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0
2017.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0
2018.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0
2019.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0
2020.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0
2021.0,48832520000.0,48934232000.0,48551125000.0,48804655000.0,48623590000.0,48710365000.0,48543826000.0,49088836000.0,48628273000.0,48716317000.0,48638693000.0,48702650000.0,48856183000.0,48634016000.0
2022.0,48720994000.0,48576120000.0,48325747000.0,48800784000.0,48346993000.0,48624580000.0,48394195000.0,49579510000.0,48340353000.0,48500240000.0,48523860000.0,48408957000.0,48718000000.0,48417677000.0
2023.0,48394453000.0,48492280000.0,48130875000.0,48543780000.0,48174576000.0,48337347000.0,48181450000.0,48795034000.0,48103903000.0,48287880000.0,48444640000.0,48298270000.0,48621388000.0,48423740000.0
2024.0,48163640000.0,48342585000.0,47844820000.0,48400940000.0,47988180000.0,48031510000.0,48057164000.0,48446923000.0,47835260000.0,48201744000.0,48320377000.0,48063780000.0,48347310000.0,47958905000.0
2025.0,48406300000.0,47958160000.0,47567983000.0,48526795000.0,47678968000.0,47782842000.0,47892400000.0,48253178000.0,47657990000.0,50526820000.0,49036964000.0,47864734000.0,47987580000.0,47730274000.0
2026.0,47927000000.0,47724030000.0,47317120000.0,48453370000.0,47428020000.0,47563133000.0,47650628000.0,48104580000.0,47380830000.0,48557640000.0,48652616000.0,47664996000.0,47765713000.0,47524016000.0
2027.0,47698710000.0,47677970000.0,46950060000.0,47992030000.0,47271956000.0,47558545000.0,47459836000.0,47883190000.0,47200055000.0,48117744000.0,48276406000.0,47484645000.0,47861408000.0,47373450000.0
2028.0,47427310000.0,47373140000.0,46658613000.0,47928807000.0,46911130000.0,47262982000.0,47411724000.0,47515525000.0,46960030000.0,47622250000.0,48672567000.0,47211760000.0,47369920000.0,47085710000.0
2029.0,48366920000.0,47116040000.0,46191140000.0,47622660000.0,46630138000.0,47070716000.0,47162470000.0,47524130000.0,46782230000.0,47705272000.0,47597847000.0,46913335000.0,47183806000.0,46817903000.0
2030.0,47474246000.0,46822600000.0,45839143000.0,47369978000.0,46420808000.0,46739380000.0,46928687000.0,47723876000.0,46322622000.0,47584830000.0,47709560000.0,46568337000.0,46800544000.0,46933656000.0
2031.0,46916030000.0,46620754000.0,45351010000.0,47238590000.0,45988364000.0,46591173000.0,46877565000.0,47232130000.0,46051103000.0,47347880000.0,47351950000.0,46312325000.0,46401925000.0,46836890000.0
2032.0,46587500000.0,46319383000.0,44894245000.0,46991740000.0,45637886000.0,46159925000.0,46510520000.0,46919780000.0,45730300000.0,47431725000.0,47083254000.0,45979083000.0,46103798000.0,46224454000.0
2033.0,46348636000.0,46136110000.0,44471103000.0,46702793000.0,45279613000.0,45915914000.0,46267687000.0,46777030000.0,45342370000.0,46865730000.0,46960360000.0,45560738000.0,45768040000.0,45813363000.0
2034.0,45964448000.0,45739926000.0,43975950000.0,46548760000.0,44846494000.0,45683070000.0,46068570000.0,46514230000.0,44874174000.0,46751390000.0,46542410000.0,45250970000.0,45492994000.0,45755752000.0
2035.0,46038330000.0,45265924000.0,43604790000.0,46500418000.0,44520700000.0,45357160000.0,45882540000.0,47499313000.0,44575500000.0,46951264000.0,46565405000.0,44961776000.0,45049655000.0,45264278000.0
2036.0,45490913000.0,45075317000.0,43342570000.0,46132050000.0,44023747000.0,45114155000.0,45581128000.0,46265810000.0,44245025000.0,46408126000.0,46063714000.0,44788556000.0,44695780000.0,44913450000.0
2037.0,45148197000.0,44926330000.0,42632140000.0,46022324000.0,43401183000.0,44776382000.0,45263024000.0,45670460000.0,43694035000.0,46161890000.0,46420935000.0,44159615000.0,44599497000.0,44602843000.0
2038.0,45138180000.0,44589978000.0,42140230000.0,45800837000.0,42978955000.0,44424250000.0,44967560000.0,45310652000.0,43216134000.0,45916324000.0,45636300000.0,43750638000.0,44042750000.0,44411118000.0
2039.0,44915910000.0,44222720000.0,41577886000.0,45523910000.0,42506140000.0,44205630000.0,44597790000.0,45013475000.0,42872574000.0,45790065000.0,45381673000.0,43300626000.0,43687432000.0,44005396000.0
2040.0,44325687000.0,43784954000.0,41145790000.0,45142884000.0,42066240000.0,43722010000.0,44522880000.0,44698090000.0,42418254000.0,45684118000.0,45291917000.0,42990375000.0,43320357000.0,43570483000.0
2041.0,43962507000.0,43336983000.0,40540033000.0,44775182000.0,41487593000.0,43332660000.0,44062850000.0,44407095000.0,42196333000.0,45237727000.0,45088522000.0,42525130000.0,42838390000.0,43083657000.0
2042.0,43548380000.0,42914910000.0,40239624000.0,44947190000.0,40875490000.0,42864750000.0,43707335000.0,44100747000.0,41542775000.0,44988650000.0,44562450000.0,42081477000.0,42305360000.0,42670596000.0
2043.0,43214266000.0,42454704000.0,39729530000.0,44390773000.0,40400384000.0,42430267000.0,43637710000.0,43787334000.0,41036660000.0,44650095000.0,44111544000.0,41715510000.0,41975497000.0,42285834000.0
2044.0,42818610000.0,42325230000.0,38949500000.0,44362686000.0,39968813000.0,42037776000.0,43622556000.0,43336880000.0,40687837000.0,44498174000.0,43802292000.0,41357787000.0,41550442000.0,41832833000.0
2045.0,42439352000.0,41912960000.0,38342844000.0,44937490000.0,39443595000.0,41605260000.0,43049505000.0,42764943000.0,40204450000.0,44217000000.0,43763510000.0,40956862000.0,40958657000.0,41420845000.0
2046.0,42246300000.0,41411060000.0,37910327000.0,43485372000.0,38877872000.0,41124688000.0,42626523000.0,42421330000.0,39662248000.0,44005093000.0,43404270000.0,40579797000.0,40573428000.0,40960760000.0
2047.0,41744843000.0,41019875000.0,37953323000.0,43224125000.0,38416495000.0,40592440000.0,42254350000.0,42504557000.0,39461820000.0,43614150000.0,42940965000.0,40023070000.0,40726516000.0,40566374000.0
2048.0,41364040000.0,40549466000.0,37212877000.0,42953535000.0,37839870000.0,40088236000.0,42061660000.0,42909310000.0,38822478000.0,43216695000.0,42691880000.0,39549915000.0,39705210000.0,39926460000.0
2049.0,40825217000.0,40111980000.0,36672274000.0,42629616000.0,37352380000.0,39642194000.0,41909090000.0,41808146000.0,38327284000.0,42899165000.0,42391917000.0,38993293000.0,39200637000.0,39746440000.0
2050.0,40271950000.0,39829918000.0,36006568000.0,42130150000.0,36737690000.0,39112974000.0,41439736000.0,41220950000.0,37914660000.0,42587763000.0,42226205000.0,38499684000.0,38560290000.0,39030297000.0
2051.0,39812670000.0,39441252000.0,35545706000.0,41623724000.0,36057346000.0,38603407000.0,40963190000.0,40733280000.0,37592797000.0,42217353000.0,41597540000.0,37898130000.0,37971150000.0,38467883000.0
2052.0,39314747000.0,38890373000.0,34978680000.0,41131700000.0,35469795000.0,38121013000.0,40603484000.0,40495493000.0,37219840000.0,41848630000.0,41209725000.0,37364314000.0,37522883000.0,37991150000.0
2053.0,38786650000.0,38500090000.0,34452034000.0,40657977000.0,34987640000.0,37578797000.0,40234830000.0,40063332000.0,36587400000.0,41470554000.0,40913035000.0,36710978000.0,36965210000.0,37573750000.0
2054.0,38284380000.0,38051540000.0,34010077000.0,40387666000.0,34257443000.0,37040630000.0,40017957000.0,39651336000.0,36218170000.0,40952836000.0,40416313000.0,36188910000.0,36468363000.0,36909797000.0
2055.0,37811347000.0,38033826000.0,33461717000.0,39922176000.0,33713955000.0,36432440000.0,39525720000.0,39168725000.0,35840836000.0,40473727000.0,39915340000.0,35774750000.0,35899120000.0,36333540000.0
2056.0,37411025000.0,37341323000.0,32859880000.0,39412120000.0,33385170000.0,35843318000.0,39295533000.0,38753415000.0,35252662000.0,40055180000.0,39549616000.0,35078377000.0,35387404000.0,35842265000.0
2057.0,37132760000.0,36912980000.0,32359080000.0,38989840000.0,32707482000.0,35209236000.0,39069730000.0,38259380000.0,34680740000.0,39593755000.0,39051000000.0,34557473000.0,34674500000.0,35272126000.0
2058.0,36497040000.0,36314124000.0,31801068000.0,38373868000.0,32148070000.0,34480300000.0,38536516000.0,38055360000.0,34269995000.0,39180010000.0,38592010000.0,34109467000.0,34462183000.0,34719300000.0
2059.0,35940000000.0,35738460000.0,31305396000.0,37919465000.0,31585767000.0,33739020000.0,38230300000.0,37554606000.0,33773535000.0,38844056000.0,38101254000.0,33854355000.0,33783925000.0,34276590000.0
2060.0,35420783000.0,35407135000.0,30877520000.0,37406994000.0,31001030000.0,33175079000.0,37677187000.0,37290570000.0,33491112000.0,38164673000.0,37707480000.0,33351400000.0,33395300000.0,33809950000.0
2061.0,35144710000.0,35053280000.0,30372850000.0,36974990000.0,30416787000.0,32435216000.0,37214163000.0,36611944000.0,33148443000.0,37617537000.0,37240074000.0,32801830000.0,33078490000.0,33270022000.0
2062.0,34645700000.0,34725020000.0,29903352000.0,36672570000.0,29865239000.0,31828853000.0,36688690000.0,36132610000.0,32600416000.0,37349523000.0,36794580000.0,32547390000.0,32583373000.0,32792770000.0
2063.0,34164402000.0,34238837000.0,29445513000.0,36241506000.0,29314593000.0,31120530000.0,36266045000.0,35552490000.0,32086188000.0,36886634000.0,36297486000.0,32030568000.0,32198971000.0,32463440000.0
2064.0,33669940000.0,34231196000.0,28942938000.0,35627690000.0,28715114000.0,30414363000.0,35738472000.0,35293487000.0,31564184000.0,36453937000.0,35836510000.0,31496030000.0,31961436000.0,31877272000.0
2065.0,33187193000.0,33454131000.0,28517806000.0,34997883000.0,28215840000.0,29768913000.0,35372433000.0,34736845000.0,31161213000.0,36143284000.0,35204130000.0,31147655000.0,31442817000.0,31367944000.0
2066.0,32730114000.0,32983646000.0,28046594000.0,34517295000.0,27748671000.0,29281128000.0,34958766000.0,34416157000.0,30696212000.0,35555615000.0,34720560000.0,30655450000.0,31008147000.0,30949878000.0
2067.0,32124676000.0,32965695000.0,27771673000.0,33985407000.0,27315753000.0,28577585000.0,34787185000.0,33931788000.0,30294434000.0,35190465000.0,34306648000.0,30263998000.0,30781817000.0,30429389000.0
2068.0,31795663000.0,33718536000.0,27323783000.0,33363790000.0,26811703000.0,27809174000.0,34102288000.0,33924196000.0,29822976000.0,34620027000.0,33829190000.0,29900507000.0,30169660000.0,30034782000.0
2069.0,31349567000.0,32055603000.0,26882613000.0,32913037000.0,26394104000.0,27260985000.0,33739952000.0,33142761000.0,29356192000.0,33970424000.0,33354033000.0,29433020000.0,30002508000.0,29581339000.0
2070.0,30898924000.0,31501470000.0,26463224000.0,32289930000.0,25967309000.0,26780914000.0,33265992000.0,32621826000.0,28960970000.0,33533032000.0,32910981000.0,28984975000.0,30232717000.0,29224772000.0
2071.0,30486538000.0,31097186000.0,26306243000.0,31756770000.0,25478492000.0,26223077000.0,32886612000.0,32107250000.0,28658934000.0,33150040000.0,32421472000.0,28705892000.0,29047888000.0,28736150000.0
2072.0,30198980000.0,30671866000.0,25737261000.0,31129008000.0,25156188000.0,25742137000.0,32445075000.0,32229910000.0,28093620000.0,32756451000.0,32028250000.0,28356094000.0,28673649000.0,28232903000.0
2073.0,29526434000.0,30410100000.0,25349775000.0,30533480000.0,24745042000.0,25138727000.0,32107618000.0,31445752000.0,27669561000.0,32236200000.0,31517612000.0,29317341000.0,28284342000.0,27705630000.0
2074.0,29106002000.0,30006462000.0,24866599000.0,29869124000.0,24430883000.0,24500310000.0,31619482000.0,31288631000.0,27269110000.0,31862909000.0,31578340000.0,27938744000.0,27818179000.0,27349098000.0
2075.0,28714635000.0,29644628000.0,24517493000.0,29300160000.0,24090241000.0,24053234000.0,31174277000.0,30698420000.0,26787465000.0,31370506000.0,30740586000.0,27433420000.0,27498635000.0,26809625000.0
2076.0,28329070000.0,29330481000.0,24134384000.0,28805128000.0,24207480000.0,23732265000.0,30729568000.0,30176498000.0,26392713000.0,30943780000.0,30030834000.0,27149599000.0,27329767000.0,26418006000.0
2077.0,27951366000.0,28959357000.0,23726963000.0,28202211000.0,23549410000.0,23260266000.0,30316607000.0,29614570000.0,26044097000.0,30811335000.0,29236257000.0,26731532000.0,26854236000.0,26679600000.0
2078.0,27519996000.0,28616724000.0,23302543000.0,27627346000.0,23039690000.0,22830481000.0,29985407000.0,28982230000.0,25904468000.0,30161279000.0,28787163000.0,26403619000.0,26555490000.0,25810158000.0
2079.0,27167175000.0,28379822000.0,23013728000.0,26948389000.0,22672191000.0,22496395000.0,29646123000.0,28395913000.0,25337127000.0,29732362000.0,28331061000.0,25973588000.0,26115201000.0,25358434000.0
2080.0,26830402000.0,28067811000.0,22646987000.0,26311395000.0,22458483000.0,22163313000.0,29613935000.0,28021277000.0,24905535000.0,29781750000.0,27912999000.0,25729288000.0,25800796000.0,25235782000.0
2081.0,26418487000.0,27692860000.0,22379810000.0,26353357000.0,22127890000.0,21728895000.0,29080175000.0,27542921000.0,24574796000.0,29086872000.0,27325473000.0,25322564000.0,25358324000.0,24774881000.0
2082.0,26806628000.0,27460604000.0,22069862000.0,25492310000.0,21922284000.0,21404234000.0,28777302000.0,27299490000.0,24272720000.0,28707654000.0,26696004000.0,25050067000.0,25040218000.0,24359602000.0
2083.0,26266634000.0,27381620000.0,21688380000.0,24978588000.0,21746872000.0,21033232000.0,28377385000.0,26764188000.0,24014014000.0,28461693000.0,26176844000.0,24669006000.0,24557718000.0,24113713000.0
2084.0,25898553000.0,26768988000.0,21333774000.0,24420830000.0,21358948000.0,20645493000.0,28046709000.0,26318890000.0,23759434000.0,29834355000.0,25757936000.0,24450314000.0,24165724000.0,23666915000.0
2085.0,25223911000.0,26411586000.0,21030863000.0,23964934000.0,21117546000.0,20433983000.0,27756012000.0,25968140000.0,23480668000.0,30903843000.0,25308942000.0,24181627000.0,23926874000.0,23431842000.0
2086.0,24806562000.0,26551300000.0,20722864000.0,23427353000.0,20881218000.0,20168366000.0,27462222000.0,25599158000.0,23147117000.0,28474167000.0,24820662000.0,23824335000.0,23625245000.0,23131010000.0
2087.0,24525900000.0,26201610000.0,20410165000.0,22949620000.0,20572305000.0,19726103000.0,27035535000.0,25153874000.0,23140270000.0,27758731000.0,24266189000.0,23880399000.0,23388862000.0,22898246000.0
2088.0,24344257000.0,25756280000.0,20062999000.0,22522868000.0,20322232000.0,19368130000.0,26722000000.0,24874779000.0,22605355000.0,27400411000.0,23859794000.0,23236600000.0,23082465000.0,22502783000.0
2089.0,23898208000.0,25656386000.0,19773405000.0,22002825000.0,20048634000.0,19155102000.0,26423845000.0,24500472000.0,22361885000.0,27757689000.0,23480360000.0,22962237000.0,22740003000.0,22329560000.0
2090.0,23582820000.0,25330487000.0,19462826000.0,21522577000.0,19815481000.0,18834082000.0,26005328000.0,24230832000.0,22053861000.0,28223652000.0,23130083000.0,23422067000.0,22499662000.0,22026947000.0
2091.0,23225164000.0,25396314000.0,19202190000.0,21015044000.0,19551805000.0,18457432000.0,25769984000.0,23891524000.0,21801968000.0,26827583000.0,22903435000.0,22759969000.0,22179584000.0,21869590000.0
2092.0,22901055000.0,24940931000.0,18976014000.0,20596840000.0,19288820000.0,18177104000.0,25471347000.0,23644672000.0,21760127000.0,26348070000.0,22428500000.0,22322536000.0,21999393000.0,21555532000.0
2093.0,22534770000.0,24703212000.0,18734100000.0,20142447000.0,19069983000.0,17908881000.0,25179265000.0,23268831000.0,21552505000.0,26115215000.0,22029312000.0,22075568000.0,21633174000.0,21395931000.0
2094.0,22396891000.0,24449972000.0,18505366000.0,19731970000.0,19630127000.0,17567710000.0,24834370000.0,22909407000.0,21987520000.0,26104822000.0,21649222000.0,22122291000.0,21351565000.0,21049057000.0
2095.0,22007669000.0,24235237000.0,18175801000.0,19338607000.0,18723471000.0,17441649000.0,24497162000.0,22606008000.0,20868096000.0,26092829000.0,21365398000.0,21847015000.0,21089262000.0,20778742000.0
2096.0,22664837000.0,24026126000.0,17963807000.0,18920727000.0,18454660000.0,17047105000.0,24305652000.0,22242101000.0,20564599000.0,25563816000.0,21091107000.0,21509765000.0,20934146000.0,20526926000.0
2097.0,21558043000.0,23728073000.0,17687464000.0,18536966000.0,18370824000.0,16810300000.0,23966050000.0,21942755000.0,20376690000.0,25264894000.0,20671316000.0,21313170000.0,20744917000.0,20291506000.0
2098.0,21314728000.0,23592247000.0,17375201000.0,18191704000.0,18148792000.0,16557215000.0,23753568000.0,22226616000.0,20098982000.0,24977380000.0,20311566000.0,21048388000.0,20422000000.0,19991265000.0
2099.0,21267485000.0,23329340000.0,17110787000.0,17903930000.0,18018060000.0,16334359000.0,23402942000.0,21581982000.0,19792687000.0,24799406000.0,19955382000.0,20871760000.0,20198367000.0,19798448000.0
2100.0,21237746000.0,23371460000.0,16955291000.0,17616663000.0,17988932000.0,16085998000.0,23277810000.0,21191932000.0,19696620000.0,25394625000.0,19759909000.0,20716933000.0,20091191000.0,19920329000.0
