time,TAIESM1,MPI-ESM1-2-HR,CESM2-WACCM,CANESM5,CNRM-CM6-1,IPSL-CM6A-LR,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0,CNRM-ESM2-1,IITM-ESM,UKESM1-0-LL,MIROC6,EC-EARTH3
2012.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0,44583946000000.0
2013.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0,44590620000000.0
2014.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0,44491520000000.0
2015.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0,44576643000000.0
2016.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0,44546583000000.0
2017.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0,44558566000000.0
2018.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0,44417700000000.0
2019.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0,44381004000000.0
2020.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0,44365060000000.0
2021.0,44341000000000.0,44264508000000.0,44227157000000.0,44277570000000.0,44191490000000.0,44262290000000.0,44352500000000.0,44302910000000.0,44260385000000.0,44332204000000.0,44163496000000.0,44246074000000.0,44366680000000.0,44377310000000.0
2022.0,44149886000000.0,44216214000000.0,44060340000000.0,44154214000000.0,44004528000000.0,44068814000000.0,44375384000000.0,44204193000000.0,44177056000000.0,44226088000000.0,44055920000000.0,44096492000000.0,44372297000000.0,44291305000000.0
2023.0,43998960000000.0,44161200000000.0,43901070000000.0,44084690000000.0,43821845000000.0,43982680000000.0,44301094000000.0,44171640000000.0,44048455000000.0,44067975000000.0,43891076000000.0,43889885000000.0,44327733000000.0,44233155000000.0
2024.0,43855324000000.0,44097948000000.0,43733903000000.0,44056860000000.0,43616148000000.0,43867655000000.0,44186766000000.0,43992356000000.0,44036316000000.0,43918220000000.0,43674793000000.0,43735123000000.0,44335396000000.0,44153830000000.0
2025.0,43665523000000.0,44032122000000.0,43611354000000.0,43952187000000.0,43400130000000.0,43730107000000.0,44106626000000.0,43918400000000.0,43932950000000.0,43833153000000.0,43485697000000.0,43614596000000.0,44304230000000.0,44080743000000.0
2026.0,43508233000000.0,43969145000000.0,43461920000000.0,43937980000000.0,43112857000000.0,43490604000000.0,43984144000000.0,43850802000000.0,43819953000000.0,43681566000000.0,43407276000000.0,43509410000000.0,44298250000000.0,43935867000000.0
2027.0,43343300000000.0,43863423000000.0,43201717000000.0,43899398000000.0,42786716000000.0,43452970000000.0,43967173000000.0,43815306000000.0,43752987000000.0,43627917000000.0,43158120000000.0,43347600000000.0,44236900000000.0,43786460000000.0
2028.0,43211540000000.0,43795890000000.0,43008000000000.0,43850620000000.0,42406326000000.0,43319166000000.0,43942110000000.0,43708825000000.0,43616180000000.0,43536120000000.0,43032196000000.0,43243203000000.0,44214813000000.0,43665560000000.0
2029.0,43027630000000.0,43764550000000.0,42902122000000.0,43748617000000.0,42025610000000.0,43287780000000.0,43887075000000.0,43614720000000.0,43581080000000.0,43319200000000.0,42967713000000.0,43138770000000.0,44158120000000.0,43598892000000.0
2030.0,42744265000000.0,43678165000000.0,42777467000000.0,43737900000000.0,41697673000000.0,43161724000000.0,43795316000000.0,43573295000000.0,43591565000000.0,43247600000000.0,42754910000000.0,43079470000000.0,44108070000000.0,43415727000000.0
2031.0,42509090000000.0,43563526000000.0,42656667000000.0,43621870000000.0,41404835000000.0,42982580000000.0,43730204000000.0,43582245000000.0,43457725000000.0,43079222000000.0,42531260000000.0,43004253000000.0,44117053000000.0,43276090000000.0
2032.0,42440002000000.0,43479816000000.0,42522823000000.0,43545080000000.0,41173750000000.0,42750870000000.0,43626280000000.0,43452125000000.0,43371420000000.0,42929090000000.0,42389285000000.0,42869230000000.0,44087562000000.0,43140370000000.0
2033.0,42267386000000.0,43279857000000.0,42409346000000.0,43490800000000.0,40840250000000.0,42537970000000.0,43609560000000.0,43368250000000.0,43244017000000.0,42742562000000.0,42108470000000.0,42764037000000.0,44026050000000.0,42944858000000.0
2034.0,42068360000000.0,43149494000000.0,42288300000000.0,43440640000000.0,40595990000000.0,42418292000000.0,43469140000000.0,43394270000000.0,43133160000000.0,42452354000000.0,41749687000000.0,42676255000000.0,44007393000000.0,42713150000000.0
2035.0,41843070000000.0,43121150000000.0,42079280000000.0,43351538000000.0,40372350000000.0,42286075000000.0,43404000000000.0,43332227000000.0,42944992000000.0,42242000000000.0,41427833000000.0,42634345000000.0,44005077000000.0,42545606000000.0
2036.0,41631730000000.0,43066970000000.0,41852330000000.0,43269430000000.0,40174797000000.0,42086420000000.0,43310886000000.0,43334463000000.0,42740662000000.0,42178160000000.0,41196100000000.0,42463090000000.0,44013025000000.0,42278882000000.0
2037.0,41459693000000.0,42919670000000.0,41626446000000.0,43246840000000.0,39910860000000.0,41896200000000.0,43248200000000.0,43234265000000.0,42615770000000.0,41869550000000.0,41086890000000.0,42246364000000.0,44027400000000.0,42040390000000.0
2038.0,41303966000000.0,42809590000000.0,41285767000000.0,43108230000000.0,39449052000000.0,41693756000000.0,43149030000000.0,43025376000000.0,42520537000000.0,41551464000000.0,40904290000000.0,42059010000000.0,44024960000000.0,41815400000000.0
2039.0,41043630000000.0,42712867000000.0,41024130000000.0,42996112000000.0,39239937000000.0,41552596000000.0,43042470000000.0,42850406000000.0,42419580000000.0,41209217000000.0,40642596000000.0,41878990000000.0,44019703000000.0,41646390000000.0
2040.0,40700314000000.0,42593723000000.0,40717490000000.0,42933170000000.0,39043975000000.0,41344903000000.0,42897416000000.0,42829500000000.0,42371778000000.0,40947650000000.0,40411040000000.0,41569474000000.0,43919434000000.0,41523110000000.0
2041.0,40384990000000.0,42508067000000.0,40551982000000.0,42813094000000.0,38797316000000.0,41145410000000.0,42743750000000.0,42606973000000.0,42184993000000.0,40731780000000.0,39980953000000.0,41238036000000.0,43854288000000.0,41380330000000.0
2042.0,40127477000000.0,42430032000000.0,40487270000000.0,42719943000000.0,38436670000000.0,40908242000000.0,42582193000000.0,42398017000000.0,42111043000000.0,40425110000000.0,39697162000000.0,40915297000000.0,43760280000000.0,41074857000000.0
2043.0,39728310000000.0,42285090000000.0,40254460000000.0,42561595000000.0,38130790000000.0,40715910000000.0,42509045000000.0,42288835000000.0,42089186000000.0,39968773000000.0,39441406000000.0,40621920000000.0,43691666000000.0,40826076000000.0
2044.0,39357240000000.0,42207336000000.0,40114890000000.0,42369780000000.0,37788087000000.0,40455770000000.0,42454590000000.0,42211303000000.0,41968567000000.0,39746240000000.0,39046454000000.0,40389675000000.0,43737342000000.0,40560333000000.0
2045.0,39074245000000.0,42099307000000.0,39822040000000.0,42199706000000.0,37446260000000.0,40256030000000.0,42338480000000.0,42169784000000.0,41817120000000.0,39605280000000.0,38667226000000.0,40213766000000.0,43723442000000.0,40280774000000.0
2046.0,38788450000000.0,41881990000000.0,39613920000000.0,42023516000000.0,37084312000000.0,40050650000000.0,42201700000000.0,42080177000000.0,41693590000000.0,39355060000000.0,38201608000000.0,40014793000000.0,43741767000000.0,40158225000000.0
2047.0,38441547000000.0,41813402000000.0,39277656000000.0,41878300000000.0,36780246000000.0,39790270000000.0,42119545000000.0,41945456000000.0,41558317000000.0,39054050000000.0,37726246000000.0,39767460000000.0,43699450000000.0,39920614000000.0
2048.0,38052236000000.0,41758017000000.0,38910220000000.0,41682460000000.0,36490126000000.0,39582200000000.0,42031913000000.0,41837088000000.0,41481964000000.0,38780287000000.0,37157817000000.0,39404807000000.0,43634527000000.0,39634193000000.0
2049.0,37678790000000.0,41615876000000.0,38569624000000.0,41499270000000.0,36145304000000.0,39365430000000.0,42002696000000.0,41673548000000.0,41354625000000.0,38516776000000.0,36684167000000.0,38962050000000.0,43598217000000.0,39407740000000.0
2050.0,37384633000000.0,41507176000000.0,38216132000000.0,41250350000000.0,35694857000000.0,39022330000000.0,41971550000000.0,41634427000000.0,41174380000000.0,38122616000000.0,36262290000000.0,38583130000000.0,43556232000000.0,39159290000000.0
2051.0,36970660000000.0,41278285000000.0,37791340000000.0,41022092000000.0,35367386000000.0,38683084000000.0,41821313000000.0,41445310000000.0,40890945000000.0,37666507000000.0,35727850000000.0,38304976000000.0,43488582000000.0,38836076000000.0
2052.0,36545060000000.0,41149180000000.0,37458500000000.0,40855428000000.0,34955478000000.0,38459050000000.0,41724570000000.0,41332850000000.0,40663475000000.0,37368620000000.0,35068668000000.0,38042765000000.0,43436450000000.0,38618730000000.0
2053.0,36035360000000.0,40986453000000.0,37201650000000.0,40615543000000.0,34627530000000.0,38229663000000.0,41579890000000.0,41147030000000.0,40420220000000.0,37119640000000.0,34592482000000.0,37701143000000.0,43278683000000.0,38382460000000.0
2054.0,35558722000000.0,40893010000000.0,36935683000000.0,40439240000000.0,34040552000000.0,38077850000000.0,41434187000000.0,40884730000000.0,40184010000000.0,36787716000000.0,33975695000000.0,37286813000000.0,43207124000000.0,38162900000000.0
2055.0,35180687000000.0,40732413000000.0,36495717000000.0,40234545000000.0,33455000000000.0,37868462000000.0,41250883000000.0,40732620000000.0,39933660000000.0,36399600000000.0,33362600000000.0,36953462000000.0,43181320000000.0,37807016000000.0
2056.0,34586826000000.0,40560990000000.0,36109320000000.0,39851680000000.0,32744476000000.0,37582030000000.0,41059103000000.0,40528910000000.0,39713910000000.0,36142955000000.0,32800883000000.0,36668510000000.0,43111837000000.0,37549767000000.0
2057.0,34102955000000.0,40432084000000.0,35688070000000.0,39577054000000.0,32194735000000.0,37349157000000.0,40843403000000.0,40346046000000.0,39619287000000.0,35823672000000.0,32236986000000.0,36407582000000.0,43091600000000.0,37314256000000.0
2058.0,33565073000000.0,40270570000000.0,35188143000000.0,39326140000000.0,31733666000000.0,36931650000000.0,40734260000000.0,40095634000000.0,39448763000000.0,35363040000000.0,31541244000000.0,36015553000000.0,43085200000000.0,37127280000000.0
2059.0,33096284000000.0,40110335000000.0,34668299000000.0,39019340000000.0,31371683000000.0,36625774000000.0,40583955000000.0,39837050000000.0,39271850000000.0,34837109000000.0,30947741000000.0,35540754000000.0,42962930000000.0,36840095000000.0
2060.0,32478832000000.0,39921725000000.0,34243877000000.0,38711413000000.0,30889126000000.0,36333510000000.0,40429170000000.0,39512990000000.0,39072060000000.0,34399340000000.0,30416856000000.0,35123045000000.0,42847705000000.0,36451250000000.0
2061.0,31929441000000.0,39782440000000.0,33756436000000.0,38472434000000.0,30343113000000.0,36012936000000.0,40261342000000.0,39208560000000.0,38830600000000.0,33891818000000.0,29795813000000.0,34682590000000.0,42844107000000.0,36055830000000.0
2062.0,31480960000000.0,39581410000000.0,33297088000000.0,38150043000000.0,29879260000000.0,35680235000000.0,40136120000000.0,38972294000000.0,38499277000000.0,33580974000000.0,29114948000000.0,34290404000000.0,42840190000000.0,35750050000000.0
2063.0,30985798000000.0,39334346000000.0,32844947000000.0,37712854000000.0,29469203000000.0,35427870000000.0,39948100000000.0,38648550000000.0,38127490000000.0,33202780000000.0,28659035000000.0,33894170000000.0,42854730000000.0,35382190000000.0
2064.0,30428840000000.0,39082540000000.0,32323194000000.0,37336670000000.0,28998973000000.0,35013001000000.0,39778683000000.0,38385450000000.0,37729014000000.0,32851560000000.0,27893032000000.0,33513780000000.0,42786400000000.0,35075830000000.0
2065.0,29832363000000.0,38971447000000.0,31869286000000.0,37037170000000.0,28543008000000.0,34586115000000.0,39566160000000.0,38188698000000.0,37513876000000.0,32448792000000.0,27313104000000.0,33164509000000.0,42756650000000.0,34539838000000.0
2066.0,29334723000000.0,38841273000000.0,31325860000000.0,36754210000000.0,28033990000000.0,34282137000000.0,39259030000000.0,38017884000000.0,37179150000000.0,32077337000000.0,26742528000000.0,32709118000000.0,42705153000000.0,34114470000000.0
2067.0,28842735000000.0,38676185000000.0,30709985000000.0,36399720000000.0,27550909000000.0,33969607000000.0,39020240000000.0,37843603000000.0,36753200000000.0,31710329000000.0,26012780000000.0,32185266000000.0,42603630000000.0,33809263000000.0
2068.0,28351272000000.0,38537093000000.0,30136114000000.0,35931370000000.0,26781197000000.0,33482491000000.0,38853142000000.0,37574542000000.0,36390906000000.0,31316377000000.0,25454396000000.0,31765738000000.0,42578267000000.0,33572514000000.0
2069.0,27764840000000.0,38388606000000.0,29569183000000.0,35440174000000.0,26048163000000.0,33002711000000.0,38712350000000.0,37269420000000.0,36055315000000.0,30758496000000.0,24895860000000.0,31304390000000.0,42549600000000.0,33236162000000.0
2070.0,27103163000000.0,38240887000000.0,29127176000000.0,35059994000000.0,25389660000000.0,32581978000000.0,38520610000000.0,36969130000000.0,35756510000000.0,30258830000000.0,24228246000000.0,30916634000000.0,42557174000000.0,32918097000000.0
2071.0,26552486000000.0,38004620000000.0,28446060000000.0,34496445000000.0,24609517000000.0,32128585000000.0,38396488000000.0,36624410000000.0,35440260000000.0,29757998000000.0,23331124000000.0,30428200000000.0,42461700000000.0,32576211000000.0
2072.0,26026673000000.0,37780973000000.0,28014717000000.0,33899269000000.0,23984077000000.0,31825167000000.0,38213826000000.0,36293933000000.0,35113316000000.0,29243495000000.0,22681458000000.0,29932325000000.0,42328130000000.0,32065095000000.0
2073.0,25472428000000.0,37593660000000.0,27381423000000.0,33354412000000.0,23299490000000.0,31483979000000.0,38043650000000.0,35610266000000.0,34757572000000.0,28734522000000.0,22073125000000.0,29430070000000.0,42283462000000.0,31640064000000.0
2074.0,24878590000000.0,37416858000000.0,26803775000000.0,32879440000000.0,22664823000000.0,31037984000000.0,37888600000000.0,35171982000000.0,34380983000000.0,28151657000000.0,21387784000000.0,28931220000000.0,42266910000000.0,31309865000000.0
2075.0,24256556000000.0,37355734000000.0,26281932000000.0,32491040000000.0,22095356000000.0,30641047000000.0,37679430000000.0,34826114000000.0,34033386000000.0,27724607000000.0,20763334000000.0,28467597000000.0,42205138000000.0,30891018000000.0
2076.0,23778122000000.0,37141158000000.0,25745122000000.0,32126570000000.0,21453924000000.0,30248849000000.0,37499234000000.0,34447783000000.0,33677724000000.0,27173423000000.0,20128289000000.0,27950838000000.0,42230950000000.0,30359719000000.0
2077.0,23291465000000.0,36975840000000.0,25100026000000.0,31676950000000.0,20690325000000.0,29799546000000.0,37242580000000.0,34220655000000.0,33258759000000.0,26681444000000.0,19434950000000.0,27381134000000.0,42189766000000.0,29801400000000.0
2078.0,22615330000000.0,36737980000000.0,24456318000000.0,31225574000000.0,20144310000000.0,29377750000000.0,37017497000000.0,33929680000000.0,32911626000000.0,26059716000000.0,18852189000000.0,26775004000000.0,42131104000000.0,29259783000000.0
2079.0,21920037000000.0,36523064000000.0,23847271000000.0,30646483000000.0,19656973000000.0,29020285000000.0,36780066000000.0,33521582000000.0,32523732000000.0,25556660000000.0,18251472000000.0,26201664000000.0,42027283000000.0,28925986000000.0
2080.0,21275928000000.0,36367350000000.0,23175640000000.0,30122285000000.0,19130040000000.0,28628293000000.0,36563652000000.0,33068824000000.0,32116807000000.0,24969500000000.0,17687100000000.0,25649945000000.0,41969816000000.0,28351538000000.0
2081.0,20823507000000.0,36131953000000.0,22536344000000.0,29640846000000.0,18482503000000.0,28152114000000.0,36346693000000.0,32551540000000.0,31759679000000.0,24348415000000.0,17111849000000.0,25095769000000.0,41999575000000.0,27791809000000.0
2082.0,20312146000000.0,35844850000000.0,21917000000000.0,29067491000000.0,18010578000000.0,27738772000000.0,36135050000000.0,32107076000000.0,31400902000000.0,23844142000000.0,16567509000000.0,24548610000000.0,41922280000000.0,27340596000000.0
2083.0,19790498000000.0,35544243000000.0,21346017000000.0,28553976000000.0,17327380000000.0,27403655000000.0,35882657000000.0,31673444000000.0,31085189000000.0,23220740000000.0,15958314000000.0,23934196000000.0,41805098000000.0,26804176000000.0
2084.0,19227082000000.0,35194570000000.0,20709688000000.0,27980420000000.0,16657241000000.0,26920962000000.0,35693680000000.0,31209270000000.0,30779560000000.0,22692258000000.0,15411733000000.0,23408285000000.0,41678845000000.0,26090910000000.0
2085.0,18735210000000.0,34862650000000.0,20108678000000.0,27237440000000.0,16029809000000.0,26454128000000.0,35365633000000.0,30777362000000.0,30437253000000.0,22062849000000.0,14911303000000.0,22808917000000.0,41525895000000.0,25559906000000.0
2086.0,18185185000000.0,34644108000000.0,19427324000000.0,26647332000000.0,15453878000000.0,26038432000000.0,35060487000000.0,30318833000000.0,29909307000000.0,21568816000000.0,14332113000000.0,22281026000000.0,41391190000000.0,25139383000000.0
2087.0,17586764000000.0,34426338000000.0,18770509000000.0,26058045000000.0,15023565000000.0,25585036000000.0,34811454000000.0,29843098000000.0,29519354000000.0,20968372000000.0,13781584000000.0,21657907000000.0,41167274000000.0,24618811000000.0
2088.0,17043253000000.0,34086020000000.0,18189851000000.0,25567611000000.0,14558869000000.0,25242146000000.0,34570878000000.0,29425058000000.0,29180211000000.0,20303880000000.0,13278122000000.0,21140966000000.0,41094876000000.0,24134670000000.0
2089.0,16520604000000.0,33782332000000.0,17613810000000.0,25057790000000.0,14005261000000.0,24810745000000.0,34307119000000.0,29060917000000.0,28761135000000.0,19534619000000.0,12825284000000.0,20606423000000.0,41065663000000.0,23650932000000.0
2090.0,16047233000000.0,33559646000000.0,16995511000000.0,24551386000000.0,13409413000000.0,24312050000000.0,33912546000000.0,28574143000000.0,28344610000000.0,18916620000000.0,12268264000000.0,20021296000000.0,41005800000000.0,23195696000000.0
2091.0,15520842000000.0,33376774000000.0,16511091000000.0,23972040000000.0,12989041000000.0,23916599000000.0,33589232000000.0,28175885000000.0,27898327000000.0,18261170000000.0,11731272000000.0,19360100000000.0,40917950000000.0,22521770000000.0
2092.0,15047578000000.0,33084632000000.0,15924324000000.0,23332230000000.0,12485318000000.0,23352150000000.0,33343939000000.0,27645318000000.0,27430943000000.0,17585362000000.0,11281762000000.0,18865790000000.0,40781290000000.0,21863290000000.0
2093.0,14542189000000.0,32792207000000.0,15356163000000.0,22697019000000.0,12032703000000.0,22874080000000.0,33027336000000.0,27138074000000.0,26915732000000.0,16926860000000.0,10911236000000.0,18357292000000.0,40637240000000.0,21275270000000.0
2094.0,14016799000000.0,32469686000000.0,14749354000000.0,22066310000000.0,11678948000000.0,22414392000000.0,32664495000000.0,26695455000000.0,26341130000000.0,16372226000000.0,10516290000000.0,17828155000000.0,40602066000000.0,20815853000000.0
2095.0,13541980000000.0,32170117000000.0,14238824000000.0,21426243000000.0,11188894000000.0,21983980000000.0,32325874000000.0,26250260000000.0,25716268000000.0,15836764000000.0,10127574000000.0,17392233000000.0,40558360000000.0,20244383000000.0
2096.0,13123104000000.0,31854776000000.0,13779548000000.0,20734387000000.0,10744342000000.0,21586080000000.0,31985047000000.0,25772490000000.0,25268563000000.0,15343757000000.0,9816502000000.0,16863882000000.0,40441576000000.0,19675893000000.0
2097.0,12649878000000.0,31465048000000.0,13245117000000.0,20089902000000.0,10315077000000.0,21129970000000.0,31645917000000.0,25395422000000.0,24819733000000.0,14814237000000.0,9428225000000.0,16400861000000.0,40314120000000.0,19132454000000.0
2098.0,12213706000000.0,31192343000000.0,12760197000000.0,19505970000000.0,9873640000000.0,20718463000000.0,31320659000000.0,25019320000000.0,24274786000000.0,14238326000000.0,9107894000000.0,15852959000000.0,40165133000000.0,18704614000000.0
2099.0,11778106000000.0,30924828000000.0,12304647000000.0,18918620000000.0,9402756000000.0,20299940000000.0,31001103000000.0,24603668000000.0,23801822000000.0,13710408000000.0,8772731000000.0,15344751000000.0,40085550000000.0,18259668000000.0
2100.0,11250370000000.0,30539862000000.0,11851167000000.0,18303559000000.0,8873021000000.0,19854931000000.0,30625371000000.0,24229980000000.0,23353450000000.0,13305230000000.0,8451240500000.0,14908236000000.0,39936610000000.0,17747110000000.0
