time,GFDL-ESM2G,CANESM2,CSIRO-MK3-6-0,GISS-E2-R,NORESM1-M,CNRM-CM5,GFDL-CM3,CCSM4,IPSL-CM5A-LR,MPI-ESM-LR
2013.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0
2014.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0
2015.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0
2016.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0
2017.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0
2018.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0
2019.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0
2020.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0
2021.0,17999315000000.0,18012587000000.0,17989248000000.0,17929446000000.0,18079573000000.0,18049342000000.0,18074479000000.0,18028010000000.0,17979794000000.0,17998843000000.0
2022.0,17963518000000.0,17877302000000.0,17804101000000.0,17932938000000.0,17926193000000.0,17989192000000.0,18039802000000.0,17977750000000.0,17931145000000.0,17897173000000.0
2023.0,17843322000000.0,17771316000000.0,17798200000000.0,17814237000000.0,17849597000000.0,17814497000000.0,17953504000000.0,17940257000000.0,17858535000000.0,17712090000000.0
2024.0,17679795000000.0,17728120000000.0,17776590000000.0,17723843000000.0,17688963000000.0,17736573000000.0,17792342000000.0,17756299000000.0,17725586000000.0,17552897000000.0
2025.0,17616521000000.0,17617444000000.0,17681623000000.0,17624820000000.0,17500961000000.0,17709380000000.0,17625487000000.0,17691199000000.0,17570187000000.0,17412674000000.0
2026.0,17529321000000.0,17536288000000.0,17602726000000.0,17595380000000.0,17281648000000.0,17602563000000.0,17551406000000.0,17515770000000.0,17453997000000.0,17276917000000.0
2027.0,17434725000000.0,17425209000000.0,17538741000000.0,17573992000000.0,17057835000000.0,17540695000000.0,17342063000000.0,17372506000000.0,17265656000000.0,17059149000000.0
2028.0,17304633000000.0,17271434000000.0,17463573000000.0,17477142000000.0,16908930000000.0,17445276000000.0,17106895000000.0,17149685000000.0,17059717000000.0,16922604000000.0
2029.0,17084371000000.0,17205281000000.0,17403330000000.0,17358392000000.0,16670161000000.0,17438726000000.0,17001496000000.0,16999449000000.0,16908797000000.0,16819086000000.0
2030.0,17022848000000.0,17106279000000.0,17290546000000.0,17303073000000.0,16534437000000.0,17392244000000.0,16899849000000.0,16776069000000.0,16801451000000.0,16730712000000.0
2031.0,16930859000000.0,17029555000000.0,17309819000000.0,17264384000000.0,16429896000000.0,17385017000000.0,16696506000000.0,16599649000000.0,16672646000000.0,16696375000000.0
2032.0,16820736000000.0,16827759000000.0,17210219000000.0,17133226000000.0,16255355000000.0,17336659000000.0,16629158000000.0,16491638000000.0,16543873000000.0,16647250000000.0
2033.0,16647000000000.0,16692559000000.0,17174536000000.0,17106060000000.0,16138814000000.0,17165637000000.0,16527613000000.0,16299714000000.0,16361559000000.0,16462578000000.0
2034.0,16513374000000.0,16459062000000.0,17050331000000.0,16974013000000.0,16011673000000.0,17016799000000.0,16450476000000.0,16071648000000.0,16240149000000.0,16257770000000.0
2035.0,16330593000000.0,16322233000000.0,16958160000000.0,16852613000000.0,15776569000000.0,16958292000000.0,16396378000000.0,15901306000000.0,16076001000000.0,16187858000000.0
2036.0,16231278000000.0,16187831000000.0,16785626000000.0,16793199000000.0,15605261000000.0,16864551000000.0,16188192000000.0,15757977000000.0,15873240000000.0,16137034000000.0
2037.0,15988363000000.0,16035472000000.0,16620499000000.0,16752084000000.0,15289559000000.0,16744846000000.0,15964169000000.0,15563981000000.0,15693889000000.0,16065801000000.0
2038.0,15914132000000.0,15914350000000.0,16488865000000.0,16732595000000.0,15137715000000.0,16668278000000.0,15786550000000.0,15333803000000.0,15522132000000.0,15937832000000.0
2039.0,15739891000000.0,15741117000000.0,16442685000000.0,16673421000000.0,14976186000000.0,16551545000000.0,15634904000000.0,15137574000000.0,15287056000000.0,15857172000000.0
2040.0,15663705000000.0,15558494000000.0,16408507000000.0,16632083000000.0,14853043000000.0,16459788000000.0,15529674000000.0,14930048000000.0,15126473000000.0,15765361000000.0
2041.0,15466409000000.0,15406166000000.0,16249052000000.0,16591238000000.0,14721065000000.0,16346224000000.0,15343748000000.0,14764419000000.0,14982213000000.0,15754864000000.0
2042.0,15369120000000.0,15259687000000.0,16064975000000.0,16499259000000.0,14590740000000.0,16271632000000.0,15173298000000.0,14593105000000.0,14844847000000.0,15650262000000.0
2043.0,15334516000000.0,15051590000000.0,15987769000000.0,16374136000000.0,14529944000000.0,16197586000000.0,14989598000000.0,14407107000000.0,14651556000000.0,15505757000000.0
2044.0,15212297000000.0,14916023000000.0,15925701000000.0,16237901000000.0,14374331000000.0,16087893000000.0,14804177000000.0,14205646000000.0,14403059000000.0,15360445000000.0
2045.0,15093879000000.0,14748252000000.0,15694037000000.0,16064589000000.0,14112964000000.0,15993387000000.0,14597645000000.0,13994831000000.0,14151733000000.0,15244352000000.0
2046.0,14985047000000.0,14524060000000.0,15480072000000.0,15979396000000.0,14034093000000.0,15951082000000.0,14390959000000.0,13758735000000.0,13920100000000.0,15155746000000.0
2047.0,14921839000000.0,14347131000000.0,15218224000000.0,15904461000000.0,13949385000000.0,15829641000000.0,14192977000000.0,13599584000000.0,13769117000000.0,15024636000000.0
2048.0,14860993000000.0,14177132000000.0,15038805000000.0,15856085000000.0,13836450000000.0,15745940000000.0,14009027000000.0,13530150000000.0,13629840000000.0,14870931000000.0
2049.0,14768249000000.0,14002540000000.0,14914543000000.0,15701707000000.0,13623286000000.0,15600371000000.0,13766630000000.0,13322971000000.0,13392254000000.0,14749913000000.0
2050.0,14536925000000.0,13823621000000.0,14822460000000.0,15563716000000.0,13439224000000.0,15540014000000.0,13628390000000.0,13211734000000.0,13204550000000.0,14645098000000.0
2051.0,14306711000000.0,13619764000000.0,14646006000000.0,15506454000000.0,13268305000000.0,15443000000000.0,13411305000000.0,13052481000000.0,12952378000000.0,14440535000000.0
2052.0,14154501000000.0,13437135000000.0,14461367000000.0,15330824000000.0,13094122000000.0,15371542000000.0,13117852000000.0,12881570000000.0,12746087000000.0,14236192000000.0
2053.0,13993341000000.0,13209982000000.0,14249600000000.0,15040948000000.0,12944706000000.0,15370529000000.0,12913993000000.0,12603147000000.0,12550890000000.0,14082167000000.0
2054.0,13838021000000.0,13072881000000.0,14090938000000.0,14897775000000.0,12772428000000.0,15314397000000.0,12675028000000.0,12419879000000.0,12362259000000.0,13888940000000.0
2055.0,13743161000000.0,12948683000000.0,13928234000000.0,14802706000000.0,12518101000000.0,15280125000000.0,12528103000000.0,12288283000000.0,12105749000000.0,13728884000000.0
2056.0,13575354000000.0,12769691000000.0,13729799000000.0,14724967000000.0,12300411000000.0,15119914000000.0,12383925000000.0,12106134000000.0,11839753000000.0,13596906000000.0
2057.0,13454952000000.0,12618449000000.0,13591810000000.0,14610493000000.0,12125974000000.0,14983227000000.0,12185081000000.0,11922796000000.0,11632306000000.0,13517562000000.0
2058.0,13212073000000.0,12500784000000.0,13455810000000.0,14483240000000.0,11962678000000.0,14769571000000.0,11983615000000.0,11731209000000.0,11542989000000.0,13410705000000.0
2059.0,13081732000000.0,12244004000000.0,13336486000000.0,14472446000000.0,11782124000000.0,14606205000000.0,11809769000000.0,11558714000000.0,11360941000000.0,13265446000000.0
2060.0,12979446000000.0,12061480000000.0,13195402000000.0,14395162000000.0,11605373000000.0,14393967000000.0,11629228000000.0,11393291000000.0,11191786000000.0,13098912000000.0
2061.0,12845955000000.0,11842276000000.0,12982300000000.0,14289592000000.0,11388528000000.0,14250351000000.0,11431687000000.0,11260299000000.0,10973501000000.0,12993280000000.0
2062.0,12762160000000.0,11629917000000.0,12827959000000.0,14222064000000.0,11091907000000.0,14111728000000.0,11194403000000.0,11032652000000.0,10768709000000.0,12812922000000.0
2063.0,12675019000000.0,11470716000000.0,12713938000000.0,14112874000000.0,10834009000000.0,14021825000000.0,10984651000000.0,10730783000000.0,10559959000000.0,12687719000000.0
2064.0,12534943000000.0,11213872000000.0,12605873000000.0,13960531000000.0,10706748000000.0,13881647000000.0,10745093000000.0,10448060000000.0,10327820000000.0,12541991000000.0
2065.0,12508438000000.0,11013199000000.0,12416373000000.0,13817708000000.0,10509064000000.0,13757035000000.0,10580290000000.0,10200854000000.0,10174633000000.0,12469656000000.0
2066.0,12450578000000.0,10882022000000.0,12302657000000.0,13715443000000.0,10286861000000.0,13697020000000.0,10401815000000.0,10009104000000.0,9977871000000.0,12337563000000.0
2067.0,12225168000000.0,10759401000000.0,12084677000000.0,13670979000000.0,10079956000000.0,13536493000000.0,10214650000000.0,9886396000000.0,9723502000000.0,12170068000000.0
2068.0,12072176000000.0,10582207000000.0,11905589000000.0,13602473000000.0,9867904000000.0,13361079000000.0,9975105000000.0,9709118000000.0,9557000000000.0,11994880000000.0
2069.0,12032492000000.0,10338667000000.0,11766465000000.0,13546470000000.0,9572495000000.0,13195632000000.0,9755855000000.0,9550677000000.0,9369060000000.0,11791564000000.0
2070.0,11821484000000.0,10182269000000.0,11608329000000.0,13398205000000.0,9392077000000.0,13074229000000.0,9590562000000.0,9401049000000.0,9203569000000.0,11577828000000.0
2071.0,11709385000000.0,9993880000000.0,11467510000000.0,13292251000000.0,9178886000000.0,12948004000000.0,9389565000000.0,9213577000000.0,8996500000000.0,11412711000000.0
2072.0,11618367000000.0,9824131000000.0,11280119000000.0,13136534000000.0,8921603000000.0,12910366000000.0,9247558000000.0,9018868000000.0,8790219000000.0,11240720000000.0
2073.0,11443748000000.0,9608596000000.0,11053764000000.0,13122005000000.0,8667641400000.0,12775301000000.0,9065035000000.0,8846280000000.0,8602879300000.0,11122842000000.0
2074.0,11401795000000.0,9436042000000.0,10924327000000.0,13018182000000.0,8416216000000.0,12615498000000.0,8923308000000.0,8677696700000.0,8378121000000.0,10962990000000.0
2075.0,11350487000000.0,9276816000000.0,10694784000000.0,12835755000000.0,8143278000000.0,12441386000000.0,8710558600000.0,8493579000000.0,8175069000000.0,10810026000000.0
2076.0,11138180000000.0,9119313000000.0,10603665000000.0,12788266000000.0,7861016500000.0,12308076000000.0,8543945600000.0,8297838500000.0,8010258000000.0,10670728000000.0
2077.0,10954837000000.0,8957466000000.0,10478818000000.0,12712213000000.0,7618120000000.0,12160271000000.0,8347930600000.0,8105666500000.0,7843054000000.0,10445631000000.0
2078.0,10846788000000.0,8850834000000.0,10246961000000.0,12654008000000.0,7409519000000.0,12009281000000.0,8128796600000.0,7926668300000.0,7701321000000.0,10274477000000.0
2079.0,10741615000000.0,8680828300000.0,10095794000000.0,12602917000000.0,7212586500000.0,11894415000000.0,7973363000000.0,7715516600000.0,7472640000000.0,9983003000000.0
2080.0,10592323000000.0,8464066700000.0,9904691000000.0,12537483000000.0,7041028000000.0,11796750000000.0,7767769000000.0,7530963500000.0,7328490000000.0,9845776000000.0
2081.0,10498297000000.0,8246300000000.0,9722472000000.0,12398924000000.0,6896054000000.0,11633155000000.0,7562541000000.0,7393847500000.0,7147053000000.0,9751075000000.0
2082.0,10445566000000.0,8075892000000.0,9519236000000.0,12274236000000.0,6726620300000.0,11437312000000.0,7418610000000.0,7197460300000.0,6944125000000.0,9600053000000.0
2083.0,10396357000000.0,7896454700000.0,9388449000000.0,12196055000000.0,6529333000000.0,11246699000000.0,7217040300000.0,6994157600000.0,6822335300000.0,9501477000000.0
2084.0,10281875000000.0,7744136400000.0,9239513000000.0,12174494000000.0,6336514400000.0,11088304000000.0,7012445300000.0,6831357000000.0,6670578600000.0,9278870000000.0
2085.0,10261211000000.0,7574649000000.0,9065847000000.0,12016632000000.0,6150456600000.0,10937763000000.0,6816975600000.0,6657286000000.0,6437208600000.0,9102661000000.0
2086.0,10225152000000.0,7428349400000.0,8848227000000.0,11929941000000.0,6011426400000.0,10854232000000.0,6692823600000.0,6454946000000.0,6249487300000.0,8961295000000.0
2087.0,10179658000000.0,7264114600000.0,8705319400000.0,11848971000000.0,5823010000000.0,10757007000000.0,6521454000000.0,6285872000000.0,6076996500000.0,8826196000000.0
2088.0,10027497000000.0,7101251000000.0,8536284700000.0,11793960000000.0,5621418600000.0,10657925000000.0,6383802000000.0,6069188300000.0,5896157500000.0,8649885000000.0
2089.0,9929682000000.0,6969563000000.0,8375603000000.0,11704635000000.0,5449089300000.0,10546622000000.0,6224583600000.0,5888744000000.0,5707629300000.0,8400767000000.0
2090.0,9872887000000.0,6782978600000.0,8228771500000.0,11646284000000.0,5306990000000.0,10389235000000.0,6054719500000.0,5661733000000.0,5547237600000.0,8268984000000.0
2091.0,9721397000000.0,6631740400000.0,8096357000000.0,11514885000000.0,5175086400000.0,10192234000000.0,5938675000000.0,5472897700000.0,5375497600000.0,8125045000000.0
2092.0,9622603000000.0,6482226000000.0,7923558000000.0,11384566000000.0,5030445000000.0,9995439000000.0,5793658700000.0,5331755000000.0,5259142400000.0,7943885000000.0
2093.0,9486222000000.0,6356531700000.0,7761938600000.0,11292779000000.0,4891669000000.0,9797255000000.0,5668206000000.0,5212619700000.0,5135440000000.0,7791782000000.0
2094.0,9381562000000.0,6206608400000.0,7580392400000.0,11222078000000.0,4784929000000.0,9646628000000.0,5512639300000.0,5097521700000.0,4989515000000.0,7638949000000.0
2095.0,9249222000000.0,6079395700000.0,7405533000000.0,11121218000000.0,4654256000000.0,9492798000000.0,5367231700000.0,4985460400000.0,4860735000000.0,7467953000000.0
2096.0,9185370000000.0,5930105700000.0,7281523000000.0,11106289000000.0,4512544000000.0,9355504000000.0,5252425700000.0,4832875000000.0,4737504000000.0,7329506400000.0
2097.0,8961290000000.0,5843119500000.0,7102724600000.0,10999627000000.0,4335451800000.0,9199139000000.0,5128634000000.0,4697998500000.0,4538540000000.0,7200267000000.0
2098.0,8786683000000.0,5703383000000.0,6971520000000.0,10846366000000.0,4188796000000.0,9108930000000.0,5027165000000.0,4601584000000.0,4386986000000.0,7077858600000.0
2099.0,8651433600000.0,5568827000000.0,6863517600000.0,10749797000000.0,4089121600000.0,8979397000000.0,4918879500000.0,4474097600000.0,4231329700000.0,6944860400000.0
2100.0,8553328000000.0,5449199000000.0,6715186000000.0,10631726000000.0,3982958800000.0,8867853000000.0,4781547500000.0,4384809000000.0,4082396800000.0,6857790000000.0
