time,INM-CM4-8,CAMS-CSM1-0,ACCESS-ESM1-5,BCC-CSM2-MR,EC-EARTH3,MRI-ESM2-0,FGOALS-F3-L,GFDL-ESM4,NORESM2-MM,EC-EARTH3-VEG,CANESM5,CESM2-WACCM,ACCESS-CM2,CESM2,INM-CM5-0,IPSL-CM6A-LR,MPI-ESM1-2-HR
2010.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0
2011.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0
2012.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0
2013.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0
2014.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0
2015.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0
2016.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0
2017.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0
2018.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0
2019.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0
2020.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0
2021.0,14493777000000.0,14491090000000.0,14509971000000.0,14519147000000.0,14473989000000.0,14434887000000.0,14493877000000.0,14576440000000.0,14471613000000.0,14517227000000.0,14487184000000.0,14462935000000.0,14466453000000.0,14475006000000.0,14501507000000.0,14482207000000.0,14491290000000.0
2022.0,14440813000000.0,14461873000000.0,14479898000000.0,14521309000000.0,14423714000000.0,14356173000000.0,14430339000000.0,14469870000000.0,14451354000000.0,14506622000000.0,14485869000000.0,14418295000000.0,14379094000000.0,14401274000000.0,14449999000000.0,14417215000000.0,14499059000000.0
2023.0,14425366000000.0,14448366000000.0,14414178000000.0,14450025000000.0,14309944000000.0,14239163000000.0,14387860000000.0,14410763000000.0,14401876000000.0,14436640000000.0,14440495000000.0,14402917000000.0,14321431000000.0,14331813000000.0,14435631000000.0,14358299000000.0,14498961000000.0
2024.0,14378357000000.0,14373082000000.0,14368941000000.0,14478894000000.0,14162456000000.0,14166730000000.0,14340381000000.0,14361905000000.0,14309197000000.0,14389203000000.0,14385463000000.0,14304656000000.0,14313343000000.0,14261094000000.0,14382037000000.0,14347314000000.0,14458521000000.0
2025.0,14305301000000.0,14312653000000.0,14300964000000.0,14456413000000.0,14086360000000.0,14032334000000.0,14261135000000.0,14371558000000.0,14206732000000.0,14306786000000.0,14301985000000.0,14199788000000.0,14286509000000.0,14206163000000.0,14341834000000.0,14257442000000.0,14361762000000.0
2026.0,14223753000000.0,14289905000000.0,14223321000000.0,14410045000000.0,13981886000000.0,13931957000000.0,14210893000000.0,14318247000000.0,14152644000000.0,14249285000000.0,14219690000000.0,14089494000000.0,14249757000000.0,14135185000000.0,14267322000000.0,14213302000000.0,14324024000000.0
2027.0,14176193000000.0,14271755000000.0,14179482000000.0,14341718000000.0,13867360000000.0,13839924000000.0,14157268000000.0,14250680000000.0,14055560000000.0,14124410000000.0,14131616000000.0,13961447000000.0,14195989000000.0,14055419000000.0,14244574000000.0,14195350000000.0,14266595000000.0
2028.0,14109062000000.0,14208423000000.0,14076316000000.0,14289723000000.0,13715867000000.0,13720878000000.0,14186007000000.0,14193213000000.0,13973613000000.0,14030463000000.0,14093941000000.0,13896472000000.0,14130160000000.0,14016054000000.0,14189943000000.0,14129135000000.0,14215349000000.0
2029.0,14031751000000.0,14164565000000.0,13999227000000.0,14237148000000.0,13560597000000.0,13629506000000.0,14146647000000.0,14115223000000.0,13871476000000.0,13971836000000.0,14034014000000.0,13851277000000.0,14031711000000.0,13956812000000.0,14126234000000.0,14079518000000.0,14189187000000.0
2030.0,13942835000000.0,14070936000000.0,13928187000000.0,14168580000000.0,13408475000000.0,13550018000000.0,14088959000000.0,14056484000000.0,13790816000000.0,13902175000000.0,13959644000000.0,13772919000000.0,13955351000000.0,13889330000000.0,14099421000000.0,14025691000000.0,14093120000000.0
2031.0,13901814000000.0,13995910000000.0,13871274000000.0,14084652000000.0,13276819000000.0,13452081000000.0,14038768000000.0,14013960000000.0,13719704000000.0,13852824000000.0,13886024000000.0,13677431000000.0,13857988000000.0,13817219000000.0,14040868000000.0,13997293000000.0,14051457000000.0
2032.0,13819934000000.0,13928654000000.0,13825750000000.0,14026775000000.0,13154783000000.0,13335750000000.0,13986112000000.0,13982892000000.0,13656306000000.0,13777801000000.0,13839082000000.0,13543722000000.0,13762479000000.0,13723959000000.0,13984932000000.0,13988701000000.0,14009988000000.0
2033.0,13762585000000.0,13892546000000.0,13742578000000.0,13947319000000.0,13037355000000.0,13315943000000.0,13918091000000.0,13933445000000.0,13634082000000.0,13696286000000.0,13741259000000.0,13460537000000.0,13751818000000.0,13626392000000.0,13917316000000.0,13872110000000.0,13960744000000.0
2034.0,13706741000000.0,13827923000000.0,13676337000000.0,13939135000000.0,12914304000000.0,13244589000000.0,13907510000000.0,13851543000000.0,13590223000000.0,13612185000000.0,13660652000000.0,13410221000000.0,13714199000000.0,13516402000000.0,13854785000000.0,13811702000000.0,13892167000000.0
2035.0,13690486000000.0,13804035000000.0,13626969000000.0,13900023000000.0,12799092000000.0,13130676000000.0,13847527000000.0,13768137000000.0,13517446000000.0,13550621000000.0,13554107000000.0,13347373000000.0,13646561000000.0,13441840000000.0,13771240000000.0,13719319000000.0,13882863000000.0
2036.0,13624813000000.0,13729185000000.0,13564712000000.0,13845331000000.0,12684280000000.0,13044712000000.0,13756711000000.0,13729076000000.0,13456448000000.0,13431868000000.0,13456687000000.0,13255466000000.0,13618286000000.0,13356580000000.0,13729209000000.0,13603541000000.0,13831297000000.0
2037.0,13525872000000.0,13689964000000.0,13558444000000.0,13793627000000.0,12578428000000.0,12976276000000.0,13714809000000.0,13706413000000.0,13372133000000.0,13331337000000.0,13348221000000.0,13132492000000.0,13603990000000.0,13292211000000.0,13667570000000.0,13561662000000.0,13813038000000.0
2038.0,13451960000000.0,13634872000000.0,13512821000000.0,13748874000000.0,12414791000000.0,12862211000000.0,13669856000000.0,13663248000000.0,13286728000000.0,13274444000000.0,13242678000000.0,13076064000000.0,13575497000000.0,13197532000000.0,13619520000000.0,13515419000000.0,13782161000000.0
2039.0,13372245000000.0,13628139000000.0,13477953000000.0,13676534000000.0,12276606000000.0,12775629000000.0,13628720000000.0,13559168000000.0,13216396000000.0,13222018000000.0,13110906000000.0,12975080000000.0,13461146000000.0,13127143000000.0,13522624000000.0,13447919000000.0,13759843000000.0
2040.0,13311246000000.0,13554136000000.0,13430005000000.0,13652392000000.0,12108309000000.0,12709694000000.0,13566846000000.0,13493651000000.0,13175554000000.0,13168056000000.0,13033862000000.0,12890748000000.0,13383934000000.0,13028080000000.0,13420973000000.0,13364112000000.0,13704795000000.0
2041.0,13202067000000.0,13470669000000.0,13373550000000.0,13642126000000.0,11987105000000.0,12648776000000.0,13523296000000.0,13474323000000.0,13127390000000.0,13115135000000.0,12953463000000.0,12780053000000.0,13272099000000.0,12950569000000.0,13343927000000.0,13340290000000.0,13693920000000.0
2042.0,13152798000000.0,13451474000000.0,13336137000000.0,13639142000000.0,11888931000000.0,12595540000000.0,13471559000000.0,13422581000000.0,13089374000000.0,13057954000000.0,12803880000000.0,12698751000000.0,13189169000000.0,12845816000000.0,13256180000000.0,13269573000000.0,13641135000000.0
2043.0,13092250000000.0,13387567000000.0,13308993000000.0,13550533000000.0,11762409000000.0,12545367000000.0,13438118000000.0,13415341000000.0,12980708000000.0,12960702000000.0,12719676000000.0,12628972000000.0,13126521000000.0,12759799000000.0,13195525000000.0,13241057000000.0,13645146000000.0
2044.0,13021990000000.0,13321197000000.0,13206377000000.0,13503985000000.0,11610563000000.0,12512063000000.0,13398811000000.0,13375005000000.0,12864202000000.0,12882511000000.0,12639904000000.0,12589685000000.0,13028023000000.0,12644807000000.0,13124791000000.0,13159509000000.0,13640465000000.0
2045.0,12938041000000.0,13263395000000.0,13139557000000.0,13475937000000.0,11493655000000.0,12438332000000.0,13321798000000.0,13306750000000.0,12798558000000.0,12803931000000.0,12519733000000.0,12512691000000.0,12933010000000.0,12565559000000.0,13030367000000.0,13117441000000.0,13616948000000.0
2046.0,12820364000000.0,13224327000000.0,13083591000000.0,13454757000000.0,11325251000000.0,12340280000000.0,13299150000000.0,13214965000000.0,12701132000000.0,12741370000000.0,12403941000000.0,12420252000000.0,12826719000000.0,12446452000000.0,12949232000000.0,13100213000000.0,13596841000000.0
2047.0,12778164000000.0,13163046000000.0,13003483000000.0,13422424000000.0,11179463000000.0,12234331000000.0,13259335000000.0,13180014000000.0,12618927000000.0,12677102000000.0,12318023000000.0,12340107000000.0,12756130000000.0,12348124000000.0,12879777000000.0,13042634000000.0,13529344000000.0
2048.0,12698418000000.0,13090958000000.0,12917704000000.0,13361837000000.0,10986682000000.0,12186463000000.0,13200120000000.0,13104777000000.0,12568619000000.0,12618653000000.0,12250901000000.0,12244136000000.0,12620940000000.0,12249251000000.0,12800522000000.0,12950535000000.0,13487535000000.0
2049.0,12609020000000.0,13040956000000.0,12886472000000.0,13295907000000.0,10847339000000.0,12137562000000.0,13130734000000.0,13042959000000.0,12472772000000.0,12553464000000.0,12157165000000.0,12132010000000.0,12548175000000.0,12151555000000.0,12744067000000.0,12882104000000.0,13478608000000.0
2050.0,12573679000000.0,12958313000000.0,12848667000000.0,13229822000000.0,10726337000000.0,12072635000000.0,13117974000000.0,12992063000000.0,12390217000000.0,12467021000000.0,12083938000000.0,12027203000000.0,12462640000000.0,12044873000000.0,12694238000000.0,12767512000000.0,13448524000000.0
2051.0,12487847000000.0,12894134000000.0,12783536000000.0,13217265000000.0,10599586000000.0,12011133000000.0,13044684000000.0,12933741000000.0,12302515000000.0,12377347000000.0,12025228000000.0,11941224000000.0,12337361000000.0,11916617000000.0,12623295000000.0,12693532000000.0,13365947000000.0
2052.0,12430738000000.0,12843443000000.0,12743316000000.0,13170892000000.0,10486626000000.0,11954027000000.0,13000977000000.0,12866961000000.0,12250579000000.0,12307554000000.0,11964753000000.0,11929986000000.0,12255451000000.0,11798682000000.0,12553644000000.0,12586153000000.0,13313384000000.0
2053.0,12376640000000.0,12749976000000.0,12681906000000.0,13127755000000.0,10340634000000.0,11873241000000.0,12976872000000.0,12824365000000.0,12217285000000.0,12251511000000.0,11876944000000.0,11873389000000.0,12133163000000.0,11683989000000.0,12477574000000.0,12513028000000.0,13265698000000.0
2054.0,12330889000000.0,12697819000000.0,12621266000000.0,13056941000000.0,10176727000000.0,11795204000000.0,12911614000000.0,12780263000000.0,12152486000000.0,12160416000000.0,11753539000000.0,11851742000000.0,12011601000000.0,11536579000000.0,12426076000000.0,12447060000000.0,13182454000000.0
2055.0,12274220000000.0,12624054000000.0,12566473000000.0,12995446000000.0,10078578000000.0,11712216000000.0,12804505000000.0,12756070000000.0,12091890000000.0,12048694000000.0,11665571000000.0,11792656000000.0,11903960000000.0,11452858000000.0,12377209000000.0,12375091000000.0,13191180000000.0
2056.0,12216237000000.0,12575333000000.0,12522064000000.0,12968928000000.0,9990621000000.0,11665865000000.0,12765952000000.0,12735745000000.0,12040638000000.0,11976214000000.0,11589126000000.0,11706117000000.0,11811303000000.0,11347357000000.0,12304388000000.0,12317244000000.0,13126686000000.0
2057.0,12179437000000.0,12543630000000.0,12465619000000.0,12903593000000.0,9896962000000.0,11573335000000.0,12714023000000.0,12642118000000.0,11961203000000.0,11905575000000.0,11501114000000.0,11672506000000.0,11724946000000.0,11293577000000.0,12265155000000.0,12253101000000.0,13081639000000.0
2058.0,12118437000000.0,12481423000000.0,12385854000000.0,12843068000000.0,9761490000000.0,11494540000000.0,12673330000000.0,12593616000000.0,11896791000000.0,11824869000000.0,11394857000000.0,11629453000000.0,11656705000000.0,11213467000000.0,12163550000000.0,12190053000000.0,13039206000000.0
2059.0,12037797000000.0,12394830000000.0,12293335000000.0,12795401000000.0,9651645000000.0,11420757000000.0,12641009000000.0,12550830000000.0,11809247000000.0,11715944000000.0,11311622000000.0,11551630000000.0,11563292000000.0,11086341000000.0,12097022000000.0,12118081000000.0,13024087000000.0
2060.0,11976882000000.0,12299940000000.0,12233365000000.0,12775003000000.0,9553134000000.0,11350615000000.0,12581861000000.0,12545194000000.0,11746953000000.0,11621936000000.0,11142069000000.0,11456488000000.0,11479635000000.0,11041419000000.0,12050846000000.0,12042128000000.0,12988250000000.0
2061.0,11926935000000.0,12243742000000.0,12191979000000.0,12711919000000.0,9452751000000.0,11288108000000.0,12541765000000.0,12501943000000.0,11684056000000.0,11500304000000.0,11058950000000.0,11404691000000.0,11377099000000.0,10910902000000.0,11960230000000.0,11930802000000.0,12932594000000.0
2062.0,11836358000000.0,12184497000000.0,12154510000000.0,12650051000000.0,9354659000000.0,11232895000000.0,12500698000000.0,12445556000000.0,11617719000000.0,11403165000000.0,10957760000000.0,11334721000000.0,11308426000000.0,10801549000000.0,11930438000000.0,11852734000000.0,12874474000000.0
2063.0,11791797000000.0,12151508000000.0,12075519000000.0,12596199000000.0,9224042000000.0,11156987000000.0,12465730000000.0,12419751000000.0,11537598000000.0,11308173000000.0,10869152000000.0,11241102000000.0,11234567000000.0,10671916000000.0,11850214000000.0,11764639000000.0,12853158000000.0
2064.0,11758647000000.0,12116872000000.0,12000785000000.0,12537908000000.0,9100047000000.0,11147765000000.0,12434034000000.0,12406431000000.0,11458580000000.0,11254719000000.0,10825679000000.0,11182748000000.0,11154512000000.0,10544434000000.0,11783005000000.0,11654375000000.0,12827542000000.0
2065.0,11689159000000.0,12074473000000.0,11957677000000.0,12511508000000.0,8992083000000.0,11118556000000.0,12409945000000.0,12345511000000.0,11401903000000.0,11183165000000.0,10737339000000.0,11140307000000.0,11091618000000.0,10480488000000.0,11749860000000.0,11587509000000.0,12795683000000.0
2066.0,11603265000000.0,12035733000000.0,11889761000000.0,12449293000000.0,8897089000000.0,11098127000000.0,12396934000000.0,12310610000000.0,11342455000000.0,11091776000000.0,10590361000000.0,11060790000000.0,11030346000000.0,10393427000000.0,11724855000000.0,11496889000000.0,12749687000000.0
2067.0,11496793000000.0,12000107000000.0,11854743000000.0,12399636000000.0,8786111600000.0,11052416000000.0,12386773000000.0,12269486000000.0,11311625000000.0,11034527000000.0,10535105000000.0,10994952000000.0,10978441000000.0,10306430000000.0,11658247000000.0,11387855000000.0,12716237000000.0
2068.0,11445915000000.0,11969000000000.0,11806092000000.0,12382776000000.0,8694581000000.0,10981229000000.0,12345352000000.0,12211197000000.0,11253076000000.0,10932646000000.0,10469823000000.0,10928210000000.0,10887781000000.0,10209723000000.0,11601098000000.0,11327640000000.0,12676785000000.0
2069.0,11370994000000.0,11919503000000.0,11748999000000.0,12357947000000.0,8597047000000.0,10920462000000.0,12294100000000.0,12170262000000.0,11152114000000.0,10816832000000.0,10401961000000.0,10880846000000.0,10845673000000.0,10137936000000.0,11519998000000.0,11243787000000.0,12630999000000.0
2070.0,11299539000000.0,11879238000000.0,11679891000000.0,12310953000000.0,8478529700000.0,10864379000000.0,12245035000000.0,12153346000000.0,11081150000000.0,10747405000000.0,10295944000000.0,10831375000000.0,10745527000000.0,10072750000000.0,11453026000000.0,11156287000000.0,12578723000000.0
2071.0,11257164000000.0,11843253000000.0,11641329000000.0,12245748000000.0,8346740500000.0,10811177000000.0,12213340000000.0,12121703000000.0,11036421000000.0,10651378000000.0,10189964000000.0,10764411000000.0,10670782000000.0,10025865000000.0,11385500000000.0,11065913000000.0,12533878000000.0
2072.0,11231702000000.0,11835186000000.0,11592672000000.0,12193406000000.0,8217602600000.0,10769522000000.0,12177781000000.0,12077274000000.0,10974708000000.0,10593069000000.0,10099705000000.0,10705129000000.0,10576001000000.0,9923693000000.0,11328195000000.0,10937217000000.0,12451749000000.0
2073.0,11149562000000.0,11827697000000.0,11527060000000.0,12148859000000.0,8105661000000.0,10724144000000.0,12110561000000.0,12063801000000.0,10904407000000.0,10500043000000.0,10045109000000.0,10651231000000.0,10506140000000.0,9833219000000.0,11288249000000.0,10815809000000.0,12413690000000.0
2074.0,11062943000000.0,11797747000000.0,11492752000000.0,12069660000000.0,8002423000000.0,10650749000000.0,12028261000000.0,12017784000000.0,10828624000000.0,10403157000000.0,9930523000000.0,10570506000000.0,10437875000000.0,9730109000000.0,11237145000000.0,10787720000000.0,12372274000000.0
2075.0,11009626000000.0,11732269000000.0,11426026000000.0,12091569000000.0,7900658400000.0,10595566000000.0,11999476000000.0,11983067000000.0,10746083000000.0,10324923000000.0,9809743000000.0,10503734000000.0,10381195000000.0,9648189000000.0,11201683000000.0,10707667000000.0,12319711000000.0
2076.0,10975178000000.0,11712719000000.0,11408815000000.0,12011997000000.0,7760748500000.0,10572598000000.0,11977415000000.0,11938191000000.0,10656535000000.0,10281370000000.0,9714441000000.0,10449687000000.0,10332372000000.0,9536954000000.0,11140818000000.0,10619398000000.0,12258937000000.0
2077.0,10914210000000.0,11706455000000.0,11318259000000.0,11975154000000.0,7683927700000.0,10534303000000.0,11920686000000.0,11891935000000.0,10613404000000.0,10201097000000.0,9648364000000.0,10406241000000.0,10285243000000.0,9438866000000.0,11081058000000.0,10538478000000.0,12270577000000.0
2078.0,10902242000000.0,11680868000000.0,11243540000000.0,11919404000000.0,7605089000000.0,10551993000000.0,11881851000000.0,11856343000000.0,10557165000000.0,10115534000000.0,9560368000000.0,10334822000000.0,10230869000000.0,9373550000000.0,11005378000000.0,10462785000000.0,12255061000000.0
2079.0,10831730000000.0,11642475000000.0,11147701000000.0,11854511000000.0,7504563500000.0,10493264000000.0,11844465000000.0,11835235000000.0,10513761000000.0,10033457000000.0,9486188000000.0,10261744000000.0,10118127000000.0,9325966000000.0,10937641000000.0,10404611000000.0,12205503000000.0
2080.0,10781025000000.0,11614601000000.0,11098104000000.0,11824210000000.0,7422148600000.0,10468136000000.0,11791384000000.0,11781484000000.0,10427343000000.0,9973613000000.0,9424774000000.0,10195343000000.0,10048710000000.0,9234979000000.0,10883238000000.0,10360202000000.0,12149757000000.0
2081.0,10692802000000.0,11620176000000.0,11020988000000.0,11765891000000.0,7316021000000.0,10422599000000.0,11779029000000.0,11769089000000.0,10351049000000.0,9904965000000.0,9341384000000.0,10094913000000.0,9963322000000.0,9130433000000.0,10834930000000.0,10285174000000.0,12121843000000.0
2082.0,10633485000000.0,11615742000000.0,10963451000000.0,11712494000000.0,7224298000000.0,10371224000000.0,11754230000000.0,11706748000000.0,10284814000000.0,9830023000000.0,9261322000000.0,10038718000000.0,9888011000000.0,9052871000000.0,10807028000000.0,10252294000000.0,12106310000000.0
2083.0,10582613000000.0,11608078000000.0,10901110000000.0,11646044000000.0,7145054000000.0,10298448000000.0,11723752000000.0,11645346000000.0,10229275000000.0,9761812000000.0,9197810000000.0,9983185000000.0,9821628000000.0,8970749000000.0,10740862000000.0,10153610000000.0,12052192000000.0
2084.0,10505387000000.0,11565031000000.0,10859754000000.0,11606045000000.0,7035240000000.0,10271260000000.0,11670562000000.0,11597045000000.0,10145814000000.0,9664684000000.0,9128082000000.0,9892798000000.0,9738826000000.0,8907175000000.0,10691422000000.0,10083655000000.0,12017458000000.0
2085.0,10441084000000.0,11519779000000.0,10835053000000.0,11565768000000.0,6955670000000.0,10244968000000.0,11643067000000.0,11571531000000.0,10085504000000.0,9581590000000.0,9066162000000.0,9807302000000.0,9664752000000.0,8847686000000.0,10655338000000.0,9986336000000.0,11947836000000.0
2086.0,10375698000000.0,11520693000000.0,10775283000000.0,11538896000000.0,6841941600000.0,10231626000000.0,11569491000000.0,11501259000000.0,10001834000000.0,9482632000000.0,8964620000000.0,9722682000000.0,9610256000000.0,8806397000000.0,10608228000000.0,9905912000000.0,11897112000000.0
2087.0,10331449000000.0,11504038000000.0,10727808000000.0,11471662000000.0,6758428300000.0,10182201000000.0,11526499000000.0,11471432000000.0,9927906000000.0,9421767000000.0,8896262000000.0,9627948000000.0,9525983000000.0,8751525400000.0,10543895000000.0,9853654000000.0,11852025000000.0
2088.0,10275772000000.0,11456888000000.0,10649954000000.0,11410804000000.0,6675321300000.0,10108861000000.0,11447132000000.0,11430138000000.0,9848891000000.0,9299767000000.0,8819771000000.0,9556917000000.0,9450323000000.0,8648329000000.0,10493817000000.0,9798962000000.0,11793282000000.0
2089.0,10227266000000.0,11451423000000.0,10620609000000.0,11365063000000.0,6593300000000.0,10081290000000.0,11363582000000.0,11428530000000.0,9795907000000.0,9207630000000.0,8761359500000.0,9480828000000.0,9366469000000.0,8564392300000.0,10448084000000.0,9715495000000.0,11730086000000.0
2090.0,10179009000000.0,11377391000000.0,10591054000000.0,11333506000000.0,6519509000000.0,10021758000000.0,11321003000000.0,11364785000000.0,9737831000000.0,9124037000000.0,8732346400000.0,9401713000000.0,9310799000000.0,8499914300000.0,10437001000000.0,9635293000000.0,11710388000000.0
2091.0,10136889000000.0,11307222000000.0,10561458000000.0,11299255000000.0,6439487700000.0,9997003000000.0,11306550000000.0,11334965000000.0,9671113000000.0,9068710000000.0,8671072000000.0,9351514000000.0,9243565000000.0,8435147000000.0,10362725000000.0,9598134000000.0,11670202000000.0
2092.0,10078583000000.0,11265416000000.0,10531897000000.0,11264889000000.0,6363865000000.0,9973712000000.0,11302552000000.0,11259706000000.0,9589375000000.0,9003288000000.0,8604560700000.0,9324771000000.0,9173835000000.0,8326244500000.0,10269262000000.0,9584401000000.0,11637921000000.0
2093.0,10022016000000.0,11238609000000.0,10477744000000.0,11246288000000.0,6312168000000.0,9971504000000.0,11215295000000.0,11217298000000.0,9530226000000.0,8961701000000.0,8589990700000.0,9290465000000.0,9156707000000.0,8244368500000.0,10249192000000.0,9533590000000.0,11557190000000.0
2094.0,9954266000000.0,11207265000000.0,10464021000000.0,11225342000000.0,6225505300000.0,9948973000000.0,11240008000000.0,11182029000000.0,9474162000000.0,8914527000000.0,8531153000000.0,9245443000000.0,9085689000000.0,8158657000000.0,10214284000000.0,9498477000000.0,11554706000000.0
2095.0,9925515000000.0,11165117000000.0,10441293000000.0,11201519000000.0,6165933600000.0,9939660000000.0,11230946000000.0,11144374000000.0,9400787000000.0,8830697000000.0,8473211000000.0,9180149000000.0,9009303000000.0,8061774000000.0,10181227000000.0,9444345000000.0,11512690000000.0
