time,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,CANESM5,EC-EARTH3-VEG,IPSL-CM6A-LR,MPI-ESM1-2-HR,CMCC-CM2-SR5,INM-CM5-0,CESM2,BCC-CSM2-MR,MRI-ESM2-0,EC-EARTH3,TAIESM1,INM-CM4-8,ACCESS-ESM1-5,CAMS-CSM1-0,FGOALS-F3-L
2010.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0,14824772000000.0
2011.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0,14746603000000.0
2012.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0,14711515000000.0
2013.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0,14685102000000.0
2014.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0,14671528000000.0
2015.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0,14636127000000.0
2016.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0,14646599000000.0
2017.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0,14612340000000.0
2018.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0,14596337000000.0
2019.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0,14631684000000.0
2020.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0,14547510000000.0
2021.0,14493648000000.0,14508747000000.0,14462699000000.0,14530191000000.0,14541918000000.0,14512200000000.0,14480111000000.0,14504472000000.0,14526255000000.0,14471523000000.0,14520583000000.0,14471818000000.0,14481878000000.0,14487341000000.0,14447336000000.0,14521426000000.0,14513178000000.0,14489712000000.0,14536658000000.0
2022.0,14414591000000.0,14446699000000.0,14420838000000.0,14508763000000.0,14484237000000.0,14441960000000.0,14422398000000.0,14459210000000.0,14476474000000.0,14404689000000.0,14492912000000.0,14397177000000.0,14433364000000.0,14430241000000.0,14322832000000.0,14453291000000.0,14464163000000.0,14432589000000.0,14467556000000.0
2023.0,14365169000000.0,14379968000000.0,14344762000000.0,14472585000000.0,14449531000000.0,14394360000000.0,14335876000000.0,14381724000000.0,14428800000000.0,14367360000000.0,14428988000000.0,14293825000000.0,14317601000000.0,14397583000000.0,14273228000000.0,14395253000000.0,14415105000000.0,14358894000000.0,14426812000000.0
2024.0,14283492000000.0,14349724000000.0,14313645000000.0,14370057000000.0,14310883000000.0,14265239000000.0,14291495000000.0,14333494000000.0,14364870000000.0,14321640000000.0,14328805000000.0,14273853000000.0,14238286000000.0,14306954000000.0,14180254000000.0,14310067000000.0,14377727000000.0,14322953000000.0,14357451000000.0
2025.0,14209597000000.0,14239797000000.0,14244175000000.0,14289111000000.0,14195465000000.0,14205703000000.0,14265040000000.0,14284596000000.0,14327652000000.0,14241238000000.0,14246072000000.0,14223321000000.0,14162727000000.0,14230310000000.0,14102811000000.0,14264782000000.0,14292501000000.0,14234981000000.0,14305573000000.0
2026.0,14220536000000.0,14151538000000.0,14147338000000.0,14221548000000.0,14128465000000.0,14101289000000.0,14180721000000.0,14232692000000.0,14266799000000.0,14205600000000.0,14166528000000.0,14127899000000.0,14097157000000.0,14196093000000.0,14025824000000.0,14196251000000.0,14231693000000.0,14138570000000.0,14274313000000.0
2027.0,14142685000000.0,14124785000000.0,14063004000000.0,14186220000000.0,14080183000000.0,14041295000000.0,14119943000000.0,14206764000000.0,14187026000000.0,14166416000000.0,14054222000000.0,14101677000000.0,14040101000000.0,14063633000000.0,13932441000000.0,14099531000000.0,14161880000000.0,14103260000000.0,14199720000000.0
2028.0,14079718000000.0,14059765000000.0,13974007000000.0,14153949000000.0,13985972000000.0,13940430000000.0,14058105000000.0,14145654000000.0,14110389000000.0,14092360000000.0,13989379000000.0,14059410000000.0,13993444000000.0,14000686000000.0,13843894000000.0,14053130000000.0,14089786000000.0,14070533000000.0,14114254000000.0
2029.0,14010203000000.0,13979512000000.0,13914555000000.0,14047713000000.0,13898626000000.0,13807739000000.0,13955280000000.0,14125978000000.0,14032433000000.0,14057925000000.0,13919557000000.0,14011347000000.0,13954922000000.0,13890950000000.0,13712821000000.0,13956683000000.0,14026213000000.0,14007990000000.0,14060317000000.0
2030.0,13920370000000.0,13930773000000.0,13831222000000.0,13946808000000.0,13850141000000.0,13728371000000.0,13889931000000.0,14099694000000.0,13934148000000.0,13985737000000.0,13855386000000.0,13900899000000.0,13894732000000.0,13778161000000.0,13568691000000.0,13847318000000.0,13939580000000.0,13934780000000.0,14008790000000.0
2031.0,13812589000000.0,13856523000000.0,13750064000000.0,13871665000000.0,13789796000000.0,13637800000000.0,13836279000000.0,14022793000000.0,13865335000000.0,13930974000000.0,13749304000000.0,13853675000000.0,13820158000000.0,13614797000000.0,13425789000000.0,13767374000000.0,13855800000000.0,13886283000000.0,13958561000000.0
2032.0,13739613000000.0,13813592000000.0,13660008000000.0,13791946000000.0,13663902000000.0,13580272000000.0,13723491000000.0,13960192000000.0,13793627000000.0,13814538000000.0,13666758000000.0,13781748000000.0,13726618000000.0,13529896000000.0,13305997000000.0,13692472000000.0,13789341000000.0,13860071000000.0,13881156000000.0
2033.0,13683787000000.0,13710729000000.0,13629935000000.0,13687476000000.0,13583466000000.0,13473117000000.0,13632612000000.0,13948018000000.0,13681680000000.0,13724415000000.0,13572942000000.0,13704168000000.0,13660037000000.0,13424807000000.0,13185899000000.0,13653058000000.0,13724759000000.0,13804671000000.0,13784764000000.0
2034.0,13613341000000.0,13618271000000.0,13536753000000.0,13623569000000.0,13485470000000.0,13383453000000.0,13558894000000.0,13927393000000.0,13523790000000.0,13686770000000.0,13490013000000.0,13638600000000.0,13569099000000.0,13326295000000.0,12993932000000.0,13586999000000.0,13574078000000.0,13736461000000.0,13721721000000.0
2035.0,13520324000000.0,13542788000000.0,13474568000000.0,13586035000000.0,13413658000000.0,13267671000000.0,13532912000000.0,13891339000000.0,13432759000000.0,13635600000000.0,13406487000000.0,13592591000000.0,13501483000000.0,13162672000000.0,12833099000000.0,13526422000000.0,13487664000000.0,13659321000000.0,13627593000000.0
2036.0,13458655000000.0,13499757000000.0,13392795000000.0,13561680000000.0,13305638000000.0,13153936000000.0,13498322000000.0,13831817000000.0,13318279000000.0,13549115000000.0,13330708000000.0,13575026000000.0,13464858000000.0,13055547000000.0,12682677000000.0,13428569000000.0,13445105000000.0,13572668000000.0,13609303000000.0
2037.0,13378273000000.0,13443365000000.0,13337720000000.0,13527164000000.0,13215428000000.0,13032903000000.0,13426936000000.0,13745613000000.0,13233002000000.0,13465020000000.0,13256063000000.0,13497797000000.0,13388716000000.0,12953485000000.0,12481287000000.0,13353886000000.0,13355134000000.0,13523862000000.0,13543451000000.0
2038.0,13288012000000.0,13348026000000.0,13247126000000.0,13503731000000.0,13141049000000.0,12937209000000.0,13375605000000.0,13688029000000.0,13081363000000.0,13399590000000.0,13150648000000.0,13444404000000.0,13283809000000.0,12816751000000.0,12340046000000.0,13274459000000.0,13294465000000.0,13421823000000.0,13511136000000.0
2039.0,13199521000000.0,13243446000000.0,13186939000000.0,13416976000000.0,13087325000000.0,12821079000000.0,13252899000000.0,13611312000000.0,12946493000000.0,13323925000000.0,13036286000000.0,13402375000000.0,13194827000000.0,12717579000000.0,12211209000000.0,13221700000000.0,13218145000000.0,13359879000000.0,13475049000000.0
2040.0,13112497000000.0,13098821000000.0,13109739000000.0,13375288000000.0,12998474000000.0,12702225000000.0,13216811000000.0,13535056000000.0,12866287000000.0,13261195000000.0,12897534000000.0,13352462000000.0,13145283000000.0,12581993000000.0,12050795000000.0,13154181000000.0,13133061000000.0,13276943000000.0,13428581000000.0
2041.0,13049413000000.0,13003428000000.0,13036937000000.0,13283696000000.0,12914948000000.0,12572770000000.0,13163652000000.0,13482007000000.0,12810971000000.0,13165811000000.0,12774389000000.0,13278263000000.0,13049064000000.0,12430646000000.0,11851724000000.0,13061289000000.0,13055838000000.0,13196798000000.0,13392962000000.0
2042.0,12967032000000.0,12917336000000.0,12967673000000.0,13209267000000.0,12791326000000.0,12443199000000.0,13075054000000.0,13500166000000.0,12714529000000.0,13100891000000.0,12667496000000.0,13179421000000.0,12991954000000.0,12246595000000.0,11642778000000.0,12946813000000.0,13011963000000.0,13135625000000.0,13307264000000.0
2043.0,12872199000000.0,12814680000000.0,12866883000000.0,13120803000000.0,12751364000000.0,12288166000000.0,12967466000000.0,13461237000000.0,12583816000000.0,13032928000000.0,12567991000000.0,13098025000000.0,12876542000000.0,12116612000000.0,11446147000000.0,12840563000000.0,12962650000000.0,13084925000000.0,13258942000000.0
2044.0,12766712000000.0,12715041000000.0,12754941000000.0,13005271000000.0,12586079000000.0,12111015000000.0,12924254000000.0,13418288000000.0,12411370000000.0,12952172000000.0,12455810000000.0,13046646000000.0,12725285000000.0,11966791000000.0,11323999000000.0,12726128000000.0,12874082000000.0,13020409000000.0,13177641000000.0
2045.0,12658152000000.0,12593865000000.0,12660326000000.0,12964268000000.0,12489837000000.0,11978249000000.0,12838080000000.0,13382297000000.0,12310010000000.0,12873927000000.0,12349272000000.0,12970512000000.0,12611824000000.0,11821563000000.0,11172878000000.0,12633449000000.0,12783577000000.0,12960030000000.0,13080540000000.0
2046.0,12550427000000.0,12458638000000.0,12579847000000.0,12870316000000.0,12351960000000.0,11848605000000.0,12727517000000.0,13361619000000.0,12144912000000.0,12789838000000.0,12246822000000.0,12918064000000.0,12490475000000.0,11659217000000.0,11012102000000.0,12549825000000.0,12712160000000.0,12914817000000.0,12975116000000.0
2047.0,12499259000000.0,12346316000000.0,12480695000000.0,12799904000000.0,12163409000000.0,11716194000000.0,12634438000000.0,13281598000000.0,12005776000000.0,12691390000000.0,12137514000000.0,12846267000000.0,12363338000000.0,11476790000000.0,10801695000000.0,12442494000000.0,12577413000000.0,12864044000000.0,12916838000000.0
2048.0,12395774000000.0,12276320000000.0,12389406000000.0,12751164000000.0,12046306000000.0,11556769000000.0,12552962000000.0,13221617000000.0,11845423000000.0,12634549000000.0,12001533000000.0,12808109000000.0,12185265000000.0,11341961000000.0,10621779000000.0,12370812000000.0,12493763000000.0,12792987000000.0,12828069000000.0
2049.0,12313724000000.0,12163154000000.0,12252673000000.0,12664471000000.0,11871859000000.0,11407584000000.0,12420819000000.0,13144773000000.0,11680657000000.0,12575246000000.0,11906234000000.0,12741160000000.0,12038664000000.0,11196008000000.0,10422010000000.0,12267069000000.0,12420048000000.0,12784094000000.0,12777846000000.0
2050.0,12212134000000.0,12024266000000.0,12149058000000.0,12624056000000.0,11735217000000.0,11277037000000.0,12308985000000.0,13077365000000.0,11540264000000.0,12493386000000.0,11779284000000.0,12651241000000.0,11915171000000.0,11037378000000.0,10173898000000.0,12163132000000.0,12354788000000.0,12735304000000.0,12697334000000.0
2051.0,12106654000000.0,11918521000000.0,12032487000000.0,12591600000000.0,11573284000000.0,11117518000000.0,12251208000000.0,12974727000000.0,11425250000000.0,12410343000000.0,11612456000000.0,12559169000000.0,11803958000000.0,10861304000000.0,9924545000000.0,12048645000000.0,12279685000000.0,12671743000000.0,12576599000000.0
2052.0,12019222000000.0,11806283000000.0,11967790000000.0,12495662000000.0,11378547000000.0,10974120000000.0,12153980000000.0,12895379000000.0,11251506000000.0,12313144000000.0,11499697000000.0,12516025000000.0,11689649000000.0,10675886000000.0,9686202000000.0,11937156000000.0,12161643000000.0,12613754000000.0,12438479000000.0
2053.0,11906404000000.0,11692503000000.0,11858848000000.0,12385744000000.0,11216626000000.0,10818060000000.0,12041710000000.0,12876786000000.0,11159888000000.0,12232415000000.0,11350874000000.0,12405426000000.0,11560171000000.0,10498836000000.0,9460484000000.0,11815784000000.0,12068225000000.0,12572033000000.0,12345602000000.0
2054.0,11811434000000.0,11585633000000.0,11753037000000.0,12336344000000.0,11046932000000.0,10631042000000.0,11926571000000.0,12786171000000.0,10997954000000.0,12125055000000.0,11211377000000.0,12317882000000.0,11403747000000.0,10331490000000.0,9238510000000.0,11726771000000.0,11982703000000.0,12501958000000.0,12281358000000.0
2055.0,11725627000000.0,11440450000000.0,11655888000000.0,12248968000000.0,10862976000000.0,10437010000000.0,11772062000000.0,12699220000000.0,10822766000000.0,12044386000000.0,11075267000000.0,12214947000000.0,11233029000000.0,10114534000000.0,8977655000000.0,11605319000000.0,11844644000000.0,12436908000000.0,12184412000000.0
2056.0,11624571000000.0,11365987000000.0,11568370000000.0,12212941000000.0,10679326000000.0,10240075000000.0,11623507000000.0,12616735000000.0,10644632000000.0,11936308000000.0,10916402000000.0,12119971000000.0,11113305000000.0,9951134000000.0,8746550000000.0,11499649000000.0,11724343000000.0,12333017000000.0,12071475000000.0
2057.0,11489542000000.0,11245313000000.0,11472563000000.0,12091197000000.0,10475498000000.0,10083307000000.0,11473240000000.0,12538961000000.0,10503633000000.0,11828455000000.0,10730745000000.0,12036353000000.0,10996647000000.0,9783746000000.0,8547029000000.0,11370527000000.0,11598548000000.0,12274989000000.0,12022091000000.0
2058.0,11379622000000.0,11145395000000.0,11396345000000.0,12034234000000.0,10309721000000.0,9908529000000.0,11345185000000.0,12490532000000.0,10375740000000.0,11736361000000.0,10590190000000.0,11948796000000.0,10838616000000.0,9584420000000.0,8355713000000.0,11266384000000.0,11484175000000.0,12219836000000.0,11942460000000.0
2059.0,11278311000000.0,11020396000000.0,11289139000000.0,11914055000000.0,10166815000000.0,9728356000000.0,11263604000000.0,12416918000000.0,10197576000000.0,11665953000000.0,10441020000000.0,11860137000000.0,10719258000000.0,9398319000000.0,8143487000000.0,11119669000000.0,11399503000000.0,12127622000000.0,11866879000000.0
2060.0,11167061000000.0,10868961000000.0,11213194000000.0,11795448000000.0,9989177000000.0,9525661000000.0,11145172000000.0,12321456000000.0,10049853000000.0,11599663000000.0,10233748000000.0,11760083000000.0,10590437000000.0,9246265000000.0,7923907000000.0,11019805000000.0,11290446000000.0,12057835000000.0,11808883000000.0
2061.0,11033118000000.0,10723012000000.0,11125638000000.0,11725707000000.0,9830372000000.0,9354676000000.0,11015070000000.0,12226022000000.0,9915456000000.0,11490750000000.0,10104903000000.0,11635745000000.0,10411755000000.0,9061811000000.0,7706570700000.0,10956402000000.0,11137518000000.0,12006794000000.0,11762706000000.0
2062.0,10899935000000.0,10610274000000.0,11037422000000.0,11644954000000.0,9638835000000.0,9191763000000.0,10930928000000.0,12152104000000.0,9758653000000.0,11444037000000.0,9918167000000.0,11582295000000.0,10273756000000.0,8883925000000.0,7486199000000.0,10903202000000.0,11033389000000.0,11934985000000.0,11664641000000.0
2063.0,10768010000000.0,10458711000000.0,10951602000000.0,11529821000000.0,9458166000000.0,9020548000000.0,10812638000000.0,12045566000000.0,9568294000000.0,11381748000000.0,9750200000000.0,11521264000000.0,10151734000000.0,8705773000000.0,7327799300000.0,10821821000000.0,10904533000000.0,11850056000000.0,11572564000000.0
2064.0,10634206000000.0,10331084000000.0,10837887000000.0,11470653000000.0,9294152000000.0,8874745000000.0,10667835000000.0,11970719000000.0,9348191000000.0,11270049000000.0,9565464000000.0,11441767000000.0,9995945000000.0,8513751400000.0,7137421400000.0,10719364000000.0,10802627000000.0,11734192000000.0,11507183000000.0
2065.0,10483879000000.0,10196162000000.0,10752912000000.0,11390550000000.0,9129206000000.0,8678275500000.0,10555512000000.0,11867107000000.0,9106504000000.0,11163395000000.0,9387436000000.0,11304800000000.0,9938630000000.0,8342130400000.0,6935104000000.0,10586488000000.0,10679217000000.0,11664789000000.0,11428110000000.0
2066.0,10403693000000.0,10048849000000.0,10630824000000.0,11265025000000.0,8921129000000.0,8472110000000.0,10438167000000.0,11790954000000.0,8904033000000.0,11077100000000.0,9231655000000.0,11157072000000.0,9858533000000.0,8187304500000.0,6752179300000.0,10486370000000.0,10586709000000.0,11593892000000.0,11292928000000.0
2067.0,10305302000000.0,9918432000000.0,10529827000000.0,11221737000000.0,8808754000000.0,8260063000000.0,10346381000000.0,11699768000000.0,8718470000000.0,10980084000000.0,9060670000000.0,11007232000000.0,9719859000000.0,7986807300000.0,6554962600000.0,10390752000000.0,10453330000000.0,11537381000000.0,11175470000000.0
2068.0,10187153000000.0,9834089000000.0,10378933000000.0,11115112000000.0,8664749000000.0,8062896000000.0,10204592000000.0,11608513000000.0,8471585000000.0,10897138000000.0,8918072000000.0,10909260000000.0,9575660000000.0,7777597000000.0,6389881000000.0,10287816000000.0,10362269000000.0,11479607000000.0,11100127000000.0
2069.0,10045608000000.0,9676742000000.0,10287861000000.0,11021722000000.0,8491692000000.0,7850084000000.0,10084511000000.0,11515784000000.0,8204533000000.0,10847375000000.0,8751388000000.0,10812231000000.0,9449927000000.0,7586783000000.0,6196185500000.0,10181044000000.0,10283746000000.0,11416169000000.0,11006200000000.0
2070.0,9939623000000.0,9519346000000.0,10169071000000.0,10919425000000.0,8328354700000.0,7670898000000.0,9948507000000.0,11465607000000.0,7983832500000.0,10767900000000.0,8596178300000.0,10697394000000.0,9325629000000.0,7372403600000.0,6032809000000.0,10063298000000.0,10153325000000.0,11360936000000.0,10918363000000.0
2071.0,9826013000000.0,9375623000000.0,10028015000000.0,10868456000000.0,8144128300000.0,7491147500000.0,9862139000000.0,11400481000000.0,7843199000000.0,10670042000000.0,8438003000000.0,10564880000000.0,9184777000000.0,7181543000000.0,5848659000000.0,9961412000000.0,10032169000000.0,11287270000000.0,10841136000000.0
2072.0,9673725000000.0,9239589000000.0,9910415000000.0,10781207000000.0,7914369600000.0,7257421500000.0,9720137000000.0,11305256000000.0,7655157000000.0,10563607000000.0,8307540000000.0,10450102000000.0,9033483000000.0,7003717500000.0,5667651300000.0,9837752000000.0,9929580000000.0,11197963000000.0,10709473000000.0
2073.0,9523419000000.0,9087258000000.0,9771928000000.0,10720555000000.0,7759775400000.0,7035818000000.0,9663000000000.0,11247488000000.0,7414994700000.0,10501331000000.0,8145984000000.0,10320450000000.0,8895127000000.0,6812999000000.0,5518385000000.0,9731464000000.0,9812351000000.0,11148637000000.0,10615129000000.0
2074.0,9417712000000.0,8944041000000.0,9656027000000.0,10661528000000.0,7552949000000.0,6837244500000.0,9522852000000.0,11187788000000.0,7212382600000.0,10441977000000.0,8013445000000.0,10170453000000.0,8738806000000.0,6615100600000.0,5339280300000.0,9617805000000.0,9659819000000.0,11062179000000.0,10459075000000.0
2075.0,9275821000000.0,8771383000000.0,9517291000000.0,10565325000000.0,7384631600000.0,6622308500000.0,9414367000000.0,11070372000000.0,7001928600000.0,10328158000000.0,7843290000000.0,10054262000000.0,8601111000000.0,6403978700000.0,5163549000000.0,9543736000000.0,9532274000000.0,10997427000000.0,10339136000000.0
2076.0,9138554000000.0,8610244000000.0,9425337000000.0,10512383000000.0,7151496000000.0,6386945000000.0,9306046000000.0,10960674000000.0,6789526000000.0,10212084000000.0,7682232000000.0,9984456000000.0,8468086400000.0,6220063700000.0,5006891700000.0,9425786000000.0,9435786000000.0,10907857000000.0,10210474000000.0
2077.0,9031543000000.0,8474622700000.0,9294395000000.0,10431149000000.0,6938772000000.0,6157076300000.0,9165568000000.0,10850920000000.0,6617251000000.0,10110707000000.0,7519060000000.0,9882157000000.0,8281008000000.0,5995826000000.0,4838981000000.0,9334765000000.0,9336806000000.0,10839500000000.0,10083670000000.0
2078.0,8883145000000.0,8278046000000.0,9182949000000.0,10372590000000.0,6776035000000.0,5905010700000.0,9056192000000.0,10758581000000.0,6362184000000.0,10033585000000.0,7360806400000.0,9773055000000.0,8172742000000.0,5796805000000.0,4685066000000.0,9241095000000.0,9233529000000.0,10809934000000.0,9995657000000.0
2079.0,8731958000000.0,8100718000000.0,9052191000000.0,10282032000000.0,6566395000000.0,5694009400000.0,8932261000000.0,10685051000000.0,6145211000000.0,9940931000000.0,7201142000000.0,9620420000000.0,7996992700000.0,5614488000000.0,4527504000000.0,9126795000000.0,9119250000000.0,10757365000000.0,9885108000000.0
2080.0,8573073000000.0,7924927000000.0,8901192000000.0,10219081000000.0,6414325000000.0,5473031400000.0,8826075000000.0,10601207000000.0,5896370000000.0,9848045000000.0,7041982700000.0,9498939000000.0,7836917600000.0,5398775500000.0,4359459400000.0,9057799000000.0,8991939000000.0,10646892000000.0,9752965000000.0
2081.0,8445120500000.0,7789109000000.0,8779912000000.0,10110603000000.0,6224352400000.0,5203843600000.0,8682009500000.0,10500333000000.0,5692935600000.0,9781450000000.0,6867405000000.0,9388344000000.0,7679232000000.0,5190813000000.0,4201769000000.0,8973508000000.0,8889972000000.0,10606671000000.0,9621358000000.0
2082.0,8279321000000.0,7609350400000.0,8659886000000.0,10028643000000.0,6033007700000.0,4985888000000.0,8541075000000.0,10424232000000.0,5469872600000.0,9704028000000.0,6715013000000.0,9263439000000.0,7512284700000.0,4976748000000.0,4028336200000.0,8877884000000.0,8763543700000.0,10535858000000.0,9527632000000.0
2083.0,8134135400000.0,7439682000000.0,8523252000000.0,9936862000000.0,5870896000000.0,4765124000000.0,8398536400000.0,10327982000000.0,5276441000000.0,9614783000000.0,6557375400000.0,9083298000000.0,7418419000000.0,4771276700000.0,3864699300000.0,8777929000000.0,8629394600000.0,10462033000000.0,9368913000000.0
2084.0,7977073000000.0,7269569000000.0,8389164300000.0,9807353000000.0,5672759000000.0,4538726600000.0,8281645000000.0,10203250000000.0,5075861000000.0,9501236000000.0,6416869400000.0,8906722000000.0,7288590400000.0,4519820300000.0,3703209200000.0,8659274300000.0,8506486000000.0,10397934000000.0,9250682000000.0
2085.0,7862735600000.0,7129641000000.0,8245926000000.0,9713208000000.0,5500393000000.0,4305820800000.0,8182640400000.0,10129965000000.0,4872152300000.0,9386371000000.0,6281847400000.0,8785081000000.0,7148704600000.0,4330899600000.0,3573652000000.0,8596900000000.0,8385629500000.0,10346028000000.0,9086121000000.0
