time,CNRM-ESM2-1,UKESM1-0-LL,GFDL-ESM4,MRI-ESM2-0,KACE-1-0-G,EC-EARTH3,MIROC6,TAIESM1,MPI-ESM1-2-HR,CNRM-CM6-1,IPSL-CM6A-LR,IITM-ESM,CANESM5,CESM2-WACCM
2013.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0
2014.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0
2015.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0
2016.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0
2017.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0
2018.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0
2019.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0
2020.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0
2021.0,33921268000.0,33892481000.0,33923146000.0,33925845000.0,33939614000.0,33914743000.0,33919420000.0,33928532000.0,33959336000.0,34115924000.0,33939460000.0,33937893000.0,33915218000.0,33942850000.0
2022.0,33973465000.0,33846931000.0,33966154000.0,33913313000.0,33919126000.0,33901023000.0,33904108000.0,33887201000.0,33935354000.0,33969703000.0,33954228000.0,33927576000.0,33881645000.0,33920498000.0
2023.0,33896065000.0,33792213000.0,33908933000.0,33889004000.0,33949252000.0,33867223000.0,33895854000.0,33869277000.0,33957747000.0,33920127000.0,34035177000.0,33921106000.0,33829392000.0,33916721000.0
2024.0,33909492000.0,33737482000.0,33907196000.0,33836700000.0,33943724000.0,33813234000.0,33892430000.0,33832352000.0,33996910000.0,33905222000.0,33988151000.0,33914462000.0,33769351000.0,33900433000.0
2025.0,33885990000.0,33666933000.0,33880044000.0,33809062000.0,33920039000.0,33706873000.0,33870434000.0,33801169000.0,33935139000.0,33902377000.0,34029656000.0,33901609000.0,33667662000.0,33891166000.0
2026.0,33929191000.0,33585717000.0,33876072000.0,33777078000.0,33866375000.0,33583854000.0,33850976000.0,33763672000.0,33948560000.0,33869408000.0,34191192000.0,33888682000.0,33528222000.0,33901863000.0
2027.0,33979277000.0,33479563000.0,33849113000.0,33742895000.0,33836083000.0,33488132000.0,33826476000.0,33743925000.0,33925430000.0,33867223000.0,33927492000.0,33929023000.0,33338845000.0,33891932000.0
2028.0,33866744000.0,33283912000.0,33838166000.0,33681938000.0,33772863000.0,33412583000.0,33829325000.0,33665556000.0,33887130000.0,33874035000.0,33898250000.0,33876445000.0,33175840000.0,33919836000.0
2029.0,33852955000.0,33073439000.0,33828526000.0,33634370000.0,33735793000.0,33150052000.0,33844554000.0,33608964000.0,33855400000.0,33868372000.0,33884410000.0,33904521000.0,32948267000.0,33879240000.0
2030.0,33812820000.0,32844460000.0,33786094000.0,33572426000.0,33637548000.0,32950776000.0,33763490000.0,33551874000.0,33855314000.0,33825559000.0,33840353000.0,33835074000.0,32749482000.0,33846420000.0
2031.0,33778596000.0,32625523000.0,33765480000.0,33523853000.0,33556765000.0,32694022000.0,33733782000.0,33512626000.0,33819990000.0,33836080000.0,33807743000.0,33841250000.0,32436978000.0,33815304000.0
2032.0,33765288000.0,32302086000.0,33751462000.0,33469450000.0,33413333000.0,32389920000.0,33739803000.0,33387696000.0,33803108000.0,33811163000.0,33785480000.0,33813346000.0,32209338000.0,33797243000.0
2033.0,33775596000.0,31982664000.0,33730930000.0,33384108000.0,33331282000.0,32041087000.0,33701999000.0,33277374000.0,33791754000.0,33779120000.0,33768063000.0,33801447000.0,31931068000.0,33779681000.0
2034.0,33726288000.0,31619963000.0,33706492000.0,33314947000.0,33234491000.0,31588082000.0,33683825000.0,33169480000.0,33768763000.0,33756620000.0,33799948000.0,33784365000.0,31590259000.0,33767485000.0
2035.0,33707956000.0,31303815000.0,33694108000.0,33178096000.0,33056780000.0,31132064000.0,33648947000.0,33009234000.0,33753539000.0,33726083000.0,33705425000.0,33858570000.0,31193854000.0,33756381000.0
2036.0,33690100000.0,30962320000.0,33688365000.0,33054575000.0,32890237000.0,30634550000.0,33612620000.0,32901743000.0,33726032000.0,33710805000.0,33680632000.0,33804829000.0,30822700000.0,33720859000.0
2037.0,33651143000.0,30527950000.0,33663302000.0,32938740000.0,32697002000.0,30106935000.0,33536651000.0,32770292000.0,33695175000.0,33690563000.0,33655091000.0,33773806000.0,30287059000.0,33698968000.0
2038.0,33585150000.0,30047130000.0,33646903000.0,32793805000.0,32567419000.0,29635953000.0,33477548000.0,32577446000.0,33657434000.0,33615081000.0,33671156000.0,33743843000.0,29659134000.0,33664844000.0
2039.0,33564324000.0,29493127000.0,33598575000.0,32607340000.0,32424772000.0,29167899000.0,33389015000.0,32302774000.0,33611016000.0,33587775000.0,33603176000.0,33721561000.0,28957432000.0,33638450000.0
2040.0,33625856000.0,28920975000.0,33538540000.0,32329478000.0,32227810000.0,28520172000.0,33293976000.0,32054788000.0,33561786000.0,33557508000.0,33506480000.0,33709513000.0,28369148000.0,33609163000.0
2041.0,33671080000.0,28154044000.0,33565753000.0,32078866000.0,32039725000.0,28018328000.0,33171876000.0,31826776000.0,33465120000.0,33534003000.0,33478105000.0,33704792000.0,27869485000.0,33530569000.0
2042.0,33561684000.0,27530070000.0,33639522000.0,31755028000.0,31823434000.0,27391370000.0,33077553000.0,31541975000.0,33367564000.0,33510494000.0,33393508000.0,33654186000.0,27315284000.0,33483970000.0
2043.0,33550868000.0,27038734000.0,33499308000.0,31540267000.0,31722504000.0,26777993000.0,32994330000.0,31343966000.0,33252907000.0,33499580000.0,33322332000.0,33651382000.0,26745880000.0,33433220000.0
2044.0,33591814000.0,26504147000.0,33434477000.0,31222004000.0,31554910000.0,26055608000.0,32891546000.0,30902473000.0,33201350000.0,33381573000.0,33179906000.0,33614424000.0,26134227000.0,33392953000.0
2045.0,33586153000.0,25882501000.0,33421660000.0,30961630000.0,31314815000.0,25364357000.0,32802785000.0,30560223000.0,33143400000.0,33303638000.0,33108150000.0,33600688000.0,25491067000.0,33326922000.0
2046.0,33521970000.0,25201666000.0,33382717000.0,30534656000.0,31074028000.0,24568990000.0,32672573000.0,30217724000.0,33063630000.0,33255016000.0,32941974000.0,33559478000.0,24773962000.0,33270608000.0
2047.0,33490764000.0,24539770000.0,33354174000.0,30223127000.0,30776226000.0,23909943000.0,32480197000.0,29739618000.0,32958403000.0,33148094000.0,32821539000.0,33527820000.0,24198506000.0,33207090000.0
2048.0,33421935000.0,23851454000.0,33340550000.0,29813000000.0,30491785000.0,23231418000.0,32356026000.0,29340584000.0,32890493000.0,33060958000.0,32666170000.0,33489977000.0,23587033000.0,33170618000.0
2049.0,33402003000.0,23088982000.0,33222860000.0,29486074000.0,30168926000.0,22314940000.0,32124238000.0,28887079000.0,32761764000.0,32961032000.0,32546101000.0,33481777000.0,23068486000.0,33040898000.0
2050.0,33325484000.0,22335721000.0,33167254000.0,28997145000.0,29812152000.0,21606752000.0,31876936000.0,28542265000.0,32703078000.0,32862783000.0,32410065000.0,33438415000.0,22529974000.0,33033816000.0
2051.0,33264500000.0,21528111000.0,33110071000.0,28753007000.0,29557285000.0,20849572000.0,31644813000.0,28096158000.0,32632007000.0,32760867000.0,32244790000.0,33379720000.0,22014503000.0,32929333000.0
2052.0,33227231000.0,20572450000.0,33064882000.0,28368208000.0,29303341000.0,20122786000.0,31384322000.0,27635986000.0,32537412000.0,32656878000.0,32071457000.0,33313554000.0,21458792000.0,32844773000.0
2053.0,33158945000.0,19561200000.0,32976925000.0,27943025000.0,28965964000.0,19462855000.0,31123456000.0,27239401000.0,32366019000.0,32558764000.0,31835234000.0,33270936000.0,20827267000.0,32780810000.0
2054.0,33086886000.0,18565710000.0,32899125000.0,27657814000.0,28656180000.0,18803431000.0,30674305000.0,26751736000.0,32243060000.0,32401711000.0,31643146000.0,33214134000.0,20240700000.0,32632287000.0
2055.0,33021802000.0,17496728000.0,32834840000.0,27245177000.0,28295141000.0,18092200000.0,30217499000.0,26162570000.0,32122237000.0,32270823000.0,31481117000.0,33201455000.0,19656878000.0,32509210000.0
2056.0,32938256000.0,16573345000.0,32687569000.0,26885677000.0,28010134000.0,17484098000.0,29842663000.0,25675203000.0,31972788000.0,32170983000.0,31223740000.0,33151710000.0,19054352000.0,32396947000.0
2057.0,32860789000.0,15486934000.0,32618435000.0,26556725000.0,27726805000.0,16812662000.0,29523792000.0,25303540000.0,31866702000.0,31919874000.0,31036813000.0,33116283000.0,18352280000.0,32333937000.0
2058.0,32815354000.0,14587038000.0,32592589000.0,26197344000.0,27412132000.0,16172548000.0,29125192000.0,24796380000.0,31775058000.0,31694572000.0,30762873000.0,33071122000.0,17512540000.0,32161235000.0
2059.0,32692169000.0,13807546000.0,32551754000.0,25908816000.0,27023092000.0,15544239000.0,28634770000.0,24271192000.0,31603464000.0,31424098000.0,30477842000.0,33018370000.0,16969117000.0,32030003000.0
2060.0,32603425000.0,12963835000.0,32478607000.0,25476980000.0,26699049000.0,14875085000.0,28174300000.0,23648639000.0,31465613000.0,31184185000.0,30178136000.0,32987173000.0,16362528000.0,31834544000.0
2061.0,32523880000.0,11975581000.0,32422418000.0,25033486000.0,26233380000.0,14192476000.0,27751890000.0,23045691000.0,31340765000.0,30772849000.0,29950683000.0,32962447000.0,15769561000.0,31673567000.0
2062.0,32403950000.0,11051379000.0,32304826000.0,24609427000.0,25825120000.0,13527510000.0,27256183000.0,22590566000.0,31229270000.0,30362554000.0,29608620000.0,32865968000.0,15330207000.0,31502785000.0
2063.0,32235170000.0,10002731000.0,32169697000.0,24124700000.0,25412000000.0,13161641000.0,26856522000.0,22202026000.0,31057365000.0,29967675000.0,29305715000.0,32831429000.0,14768130000.0,31312288000.0
2064.0,32097286000.0,8951188000.0,32033767000.0,23671656000.0,24893536000.0,12609184000.0,26475422000.0,21763946000.0,30848965000.0,29512393000.0,29041610000.0,32800420000.0,14027198000.0,31138232000.0
2065.0,31935750000.0,8035857000.0,31940264000.0,23318469000.0,24454476000.0,12079408000.0,26094041000.0,21270084000.0,30703809000.0,29183097000.0,28801542000.0,32749070000.0,13197342000.0,30967876000.0
2066.0,31692591000.0,7051158000.0,31827186000.0,22981802000.0,24073167000.0,11574108000.0,25740245000.0,20728870000.0,30522366000.0,28913947000.0,28632125000.0,32683964000.0,12448955000.0,30644793000.0
2067.0,31496688000.0,6161372700.0,31715736000.0,22608667000.0,23711863000.0,10988822000.0,25330043000.0,20254990000.0,30391517000.0,28439218000.0,28244163000.0,32634180000.0,11821494000.0,30383129000.0
2068.0,31333636000.0,5309643300.0,31550425000.0,22231600000.0,23257975000.0,10270280000.0,24758815000.0,19788696000.0,30144514000.0,28053350000.0,27942994000.0,32562264000.0,11105069000.0,30183922000.0
2069.0,31125225000.0,4349217300.0,31431643000.0,21774820000.0,22692650000.0,9692451000.0,24124252000.0,19126780000.0,29993216000.0,27656000000.0,27619437000.0,32486433000.0,10450886000.0,30002076000.0
2070.0,30872154000.0,3672727300.0,31336958000.0,21392157000.0,22203673000.0,9009202000.0,23507567000.0,18355337000.0,29768260000.0,27221758000.0,27095636000.0,32376550000.0,9732390000.0,29804966000.0
2071.0,30619314000.0,3030539000.0,31158300000.0,21037400000.0,21734207000.0,8390341600.0,22960605000.0,17675962000.0,29555650000.0,26592145000.0,26773905000.0,32297687000.0,9014934000.0,29568104000.0
2072.0,30332160000.0,2628529000.0,31035556000.0,20624550000.0,21278058000.0,7817576400.0,22442240000.0,17041352000.0,29404942000.0,26126940000.0,26393453000.0,32233406000.0,8229659000.0,29298006000.0
2073.0,30012252000.0,2163967200.0,30922715000.0,20239727000.0,20843454000.0,6954116000.0,21990790000.0,16256080000.0,29137934000.0,25522600000.0,25920612000.0,32139676000.0,7694334000.0,29051556000.0
2074.0,29595933000.0,1723055100.0,30757192000.0,19969837000.0,20422332000.0,6382844400.0,21471523000.0,15609497000.0,28820417000.0,24938220000.0,25564168000.0,32034523000.0,7244452000.0,28724660000.0
2075.0,29329440000.0,1485148900.0,30639368000.0,19545390000.0,20017957000.0,5973152000.0,21025806000.0,14934033000.0,28531735000.0,24278462000.0,25107665000.0,31967195000.0,6805307400.0,28389476000.0
2076.0,29021096000.0,1210194300.0,30475244000.0,19160520000.0,19551547000.0,5412881000.0,20597574000.0,14191483000.0,28253920000.0,23621337000.0,24717820000.0,31841438000.0,6480491500.0,28045990000.0
2077.0,28663718000.0,925811840.0,30299572000.0,18677156000.0,19140846000.0,4955968000.0,20165183000.0,13532634000.0,27919593000.0,23105798000.0,24419602000.0,31712895000.0,5993101300.0,27744207000.0
2078.0,28354560000.0,695905800.0,30183810000.0,18319983000.0,18690304000.0,4588770000.0,19645616000.0,12952415000.0,27627893000.0,22442359000.0,24110076000.0,31562279000.0,5539262500.0,27329827000.0
2079.0,27915244000.0,549451200.0,29999400000.0,17828874000.0,18203783000.0,4116493800.0,19125787000.0,12300957000.0,27354950000.0,21828325000.0,23654816000.0,31459373000.0,5247009000.0,26973223000.0
2080.0,27597672000.0,434941820.0,29849061000.0,17429467000.0,17760563000.0,3638419000.0,18622052000.0,11572453000.0,27095320000.0,21109582000.0,23398013000.0,31283130000.0,4927147500.0,26682910000.0
2081.0,27099660000.0,314924960.0,29656445000.0,16977625000.0,17307169000.0,3211506400.0,18089878000.0,10787137000.0,26696730000.0,20380211000.0,22865668000.0,31158160000.0,4605009400.0,26324085000.0
2082.0,26565521000.0,217001660.0,29479029000.0,16637418000.0,16797583000.0,2892689000.0,17592734000.0,10081757000.0,26314666000.0,19760050000.0,22338875000.0,31051807000.0,4324816000.0,25990982000.0
2083.0,25893796000.0,134041470.0,29284628000.0,16180957000.0,16289553000.0,2465104000.0,16935203000.0,9403546000.0,25784717000.0,19101596000.0,21764237000.0,30879144000.0,4059672800.0,25534974000.0
2084.0,25177061000.0,94682670.0,29078950000.0,15872190000.0,15804180000.0,2074103300.0,16247308000.0,8661502000.0,25503316000.0,18456523000.0,21295909000.0,30728468000.0,3815161900.0,25003385000.0
2085.0,24330562000.0,75007150.0,28845142000.0,15512170000.0,15205787000.0,1857879000.0,15522999000.0,8195181600.0,25017866000.0,17697956000.0,20806664000.0,30596848000.0,3553609200.0,24382771000.0
2086.0,23652458000.0,36234572.0,28693885000.0,15056738000.0,14670666000.0,1658432300.0,14763729000.0,7572086300.0,24584743000.0,16847737000.0,20213797000.0,30436248000.0,3236595200.0,23904426000.0
2087.0,22989107000.0,13396961.0,28433304000.0,14661216000.0,14226958000.0,1329241600.0,13912216000.0,7056737300.0,24279382000.0,16250443000.0,19361262000.0,30258311000.0,2925395000.0,23437265000.0
2088.0,22318424000.0,11782168.0,28225915000.0,14241167000.0,13812804000.0,1104745300.0,13200372000.0,6782566400.0,23968784000.0,15366018000.0,18811280000.0,30189115000.0,2673975800.0,22885157000.0
2089.0,21609073000.0,10680637.0,27952865000.0,13716940000.0,13419662000.0,887216060.0,12516042000.0,6401066500.0,23633476000.0,14473526000.0,18254068000.0,29977395000.0,2319363000.0,22352760000.0
2090.0,20769380000.0,9750267.0,27714730000.0,13312978000.0,12933276000.0,729664830.0,11774064000.0,6087429000.0,23256224000.0,13564593000.0,17630538000.0,29814295000.0,2077446400.0,21900573000.0
2091.0,19818790000.0,8811171.0,27370418000.0,12799919000.0,12451463000.0,603195600.0,11070534000.0,5663850000.0,22902528000.0,12546052000.0,17189091000.0,29631658000.0,1835765100.0,21437385000.0
2092.0,18948338000.0,8511365.0,27093250000.0,12351706000.0,12017961000.0,482630340.0,10411054000.0,5379584500.0,22635315000.0,11470338000.0,16719646000.0,29485892000.0,1536687900.0,20983261000.0
2093.0,17850057000.0,7950831.0,26691801000.0,11857507000.0,11461276000.0,268328380.0,9819928000.0,4858403300.0,22425975000.0,10436221000.0,16258308000.0,29255324000.0,1335847600.0,20463815000.0
2094.0,16868243000.0,7271356.5,26356263000.0,11406554000.0,11012430000.0,141293380.0,9268876000.0,4433089000.0,22154310000.0,9298650000.0,15785095000.0,29081560000.0,1198690800.0,19789580000.0
2095.0,15889718000.0,7077544.0,26120020000.0,10969409000.0,10511465000.0,97280200.0,8686761000.0,4039801900.0,21784020000.0,8397082000.0,15331958000.0,28902562000.0,1020160300.0,19148691000.0
2096.0,14706120000.0,6723617.5,25916170000.0,10562907000.0,9865366000.0,86302060.0,8117044000.0,3732185300.0,21338931000.0,7615752000.0,14825172000.0,28661354000.0,911747840.0,18635885000.0
2097.0,13692978000.0,6387717.5,25638810000.0,10152066000.0,9206467000.0,73282530.0,7650461000.0,3405256400.0,20997134000.0,6798497000.0,14496842000.0,28494832000.0,788658560.0,18159233000.0
2098.0,12666105000.0,6017011.5,25333866000.0,9684615000.0,8526936000.0,62792584.0,7119040000.0,3103681800.0,20682439000.0,6112975000.0,14024429000.0,28309166000.0,720493060.0,17642201000.0
2099.0,11702448000.0,5892243.5,25083943000.0,9362007000.0,8115310600.0,46683212.0,6687038500.0,2790739000.0,20317309000.0,5533198000.0,13619056000.0,28091361000.0,653522900.0,17210032000.0
2100.0,10573164000.0,5637607.5,24642937000.0,9037625000.0,7607530000.0,3301382.8,6307529700.0,2410478000.0,19882248000.0,5103500000.0,13121443000.0,27797746000.0,590192000.0,16626395000.0
