time,MRI-ESM2-0,KACE-1-0-G,EC-EARTH3,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,CESM2-WACCM,IITM-ESM,CANESM5,MPI-ESM1-2-HR,CNRM-CM6-1,IPSL-CM6A-LR,MIROC6,TAIESM1
2013.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0
2014.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0
2015.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0
2016.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0
2017.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0
2018.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0
2019.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0
2020.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0
2021.0,33961624000.0,33910450000.0,33872593000.0,33954656000.0,33918601000.0,33900874000.0,33928634000.0,33930357000.0,33932976000.0,33925329000.0,33929054000.0,33909942000.0,33923742000.0,33902572000.0
2022.0,33946253000.0,33886773000.0,33762226000.0,33925384000.0,33936372000.0,33859609000.0,33921178000.0,33939112000.0,33880574000.0,33916172000.0,33911714000.0,33896010000.0,33909680000.0,33874143000.0
2023.0,33920672000.0,33865263000.0,33636964000.0,33920254000.0,33899166000.0,33790718000.0,33919090000.0,33916355000.0,33863647000.0,34002848000.0,33918638000.0,34020547000.0,33884865000.0,33848314000.0
2024.0,33912752000.0,33845307000.0,33460933000.0,33920764000.0,33894042000.0,33706715000.0,33904150000.0,33985410000.0,33804124000.0,33893386000.0,33887990000.0,33876374000.0,33967426000.0,33868423000.0
2025.0,33897765000.0,33797202000.0,33305370000.0,33903667000.0,33858380000.0,33621238000.0,33902866000.0,33908326000.0,33742463000.0,33873359000.0,33864360000.0,33858642000.0,33903962000.0,33810018000.0
2026.0,33870551000.0,33779440000.0,33046026000.0,33878841000.0,33846712000.0,33473083000.0,33906004000.0,33926564000.0,33618190000.0,33840288000.0,33860506000.0,33849932000.0,33860534000.0,33785285000.0
2027.0,33833886000.0,33724117000.0,32862876000.0,33858994000.0,33887164000.0,33321828000.0,33891752000.0,33901902000.0,33464144000.0,33821150000.0,33844111000.0,33820076000.0,33844020000.0,33737177000.0
2028.0,33802562000.0,33659961000.0,32628408000.0,33843544000.0,33849504000.0,33213954000.0,33950069000.0,33875464000.0,33305133000.0,33795138000.0,33839407000.0,33782026000.0,33820525000.0,33658008000.0
2029.0,33767570000.0,33619972000.0,32407806000.0,33814026000.0,33852764000.0,32984074000.0,33903567000.0,33867921000.0,33204940000.0,33842690000.0,33817903000.0,33766038000.0,33807219000.0,33601444000.0
2030.0,33712894000.0,33531877000.0,32164878000.0,33795625000.0,33785082000.0,32798933000.0,33901455000.0,33892880000.0,33086958000.0,33762032000.0,33792295000.0,33751900000.0,33769417000.0,33524650000.0
2031.0,33682305000.0,33488275000.0,31889998000.0,33782510000.0,33764078000.0,32568859000.0,33875198000.0,33842913000.0,32897667000.0,33757130000.0,33767502000.0,33689776000.0,33755724000.0,33410294000.0
2032.0,33651440000.0,33358369000.0,31574299000.0,33724110000.0,33950792000.0,32306268000.0,33840700000.0,33831227000.0,32659243000.0,33725649000.0,33763631000.0,33617312000.0,33723025000.0,33329222000.0
2033.0,33600580000.0,33256160000.0,31243037000.0,33709255000.0,33846745000.0,32066890000.0,33823873000.0,33809700000.0,32479425000.0,33695793000.0,33732178000.0,33592463000.0,33696098000.0,33192921000.0
2034.0,33535685000.0,33151859000.0,30921234000.0,33688185000.0,33888946000.0,31850893000.0,33809990000.0,33853006000.0,32191690000.0,33714887000.0,33778846000.0,33565258000.0,33668129000.0,32996364000.0
2035.0,33420660000.0,33077307000.0,30520822000.0,33663170000.0,34080660000.0,31532812000.0,33784928000.0,33838277000.0,31901903000.0,33737466000.0,33713816000.0,33514516000.0,33584796000.0,32818768000.0
2036.0,33329822000.0,32980849000.0,30107052000.0,33628270000.0,34045150000.0,31362118000.0,33764325000.0,33818888000.0,31665880000.0,33668823000.0,33697266000.0,33482033000.0,33555814000.0,32671396000.0
2037.0,33289794000.0,32870337000.0,29759033000.0,33581832000.0,33830500000.0,31058280000.0,33755922000.0,33787488000.0,31333112000.0,33630597000.0,33734377000.0,33381915000.0,33534722000.0,32431800000.0
2038.0,33212316000.0,32689600000.0,29433977000.0,33566325000.0,33947275000.0,30743083000.0,33716822000.0,33745154000.0,30998217000.0,33613117000.0,33688754000.0,33320475000.0,33498665000.0,32245484000.0
2039.0,33095152000.0,32540887000.0,29005134000.0,33529467000.0,33924618000.0,30351900000.0,33703860000.0,33736247000.0,30563600000.0,33597854000.0,33602910000.0,33269340000.0,33451885000.0,31994333000.0
2040.0,32934076000.0,32308453000.0,28517853000.0,33543254000.0,33821172000.0,29896036000.0,33651175000.0,33699170000.0,30204426000.0,33514226000.0,33573628000.0,33215840000.0,33397645000.0,31745202000.0
2041.0,32845115000.0,32155183000.0,28142348000.0,33505288000.0,33736686000.0,29364085000.0,33602247000.0,33694851000.0,29673212000.0,33501190000.0,33555722000.0,33081643000.0,33248850000.0,31447917000.0
2042.0,32778300000.0,31898749000.0,27687470000.0,33483553000.0,33711184000.0,28792113000.0,33544650000.0,33680300000.0,29048726000.0,33472088000.0,33505425000.0,32977066000.0,33128878000.0,31232842000.0
2043.0,32698016000.0,31770708000.0,27347080000.0,33441264000.0,33722323000.0,28230775000.0,33501751000.0,33661750000.0,28488477000.0,33421873000.0,33455610000.0,32893266000.0,33036487000.0,30919877000.0
2044.0,32565629000.0,31555160000.0,26891123000.0,33404570000.0,33701804000.0,27628263000.0,33461744000.0,33740310000.0,27941784000.0,33327290000.0,33420126000.0,32779076000.0,32833653000.0,30644695000.0
2045.0,32428018000.0,31353799000.0,26364742000.0,33372244000.0,33646565000.0,27013770000.0,33408813000.0,33666955000.0,27435397000.0,33271996000.0,33360392000.0,32722835000.0,32696637000.0,30207222000.0
2046.0,32209725000.0,31201382000.0,25756938000.0,33304674000.0,33894175000.0,26524660000.0,33358926000.0,33592783000.0,27021430000.0,33196229000.0,33315721000.0,32635853000.0,32549140000.0,29904804000.0
2047.0,32039387000.0,30940307000.0,25131880000.0,33256727000.0,33709370000.0,26133494000.0,33288073000.0,33576346000.0,26657090000.0,33159043000.0,33310902000.0,32466230000.0,32341754000.0,29532820000.0
2048.0,31795214000.0,30647589000.0,24702923000.0,33230760000.0,33608288000.0,25768073000.0,33221292000.0,33535384000.0,26124220000.0,33062406000.0,33255283000.0,32444357000.0,32184870000.0,29263878000.0
2049.0,31603376000.0,30345734000.0,24386738000.0,33212293000.0,33748697000.0,25396406000.0,33163899000.0,33509388000.0,25770093000.0,33033480000.0,33540096000.0,32305394000.0,31942950000.0,28972048000.0
2050.0,31349242000.0,30079160000.0,24055282000.0,33176924000.0,33608096000.0,24954358000.0,33097920000.0,33488239000.0,25218610000.0,33207130000.0,33227650000.0,32294664000.0,31750450000.0,28775727000.0
2051.0,31288113000.0,29821807000.0,23817683000.0,33113432000.0,33584431000.0,24399948000.0,33058010000.0,33445034000.0,24616487000.0,32996061000.0,33109668000.0,32102607000.0,31465245000.0,28413927000.0
2052.0,30966220000.0,29609503000.0,23454136000.0,33097834000.0,33725737000.0,23907572000.0,32966894000.0,33395208000.0,24094605000.0,32898530000.0,33069860000.0,31938122000.0,31254852000.0,28048366000.0
2053.0,30741133000.0,29403253000.0,23015060000.0,33035850000.0,33538388000.0,23330970000.0,32936514000.0,33341264000.0,23556995000.0,32833845000.0,32923437000.0,31808020000.0,31081183000.0,27756558000.0
2054.0,30455083000.0,29194623000.0,22570676000.0,33010010000.0,33495177000.0,22585098000.0,32877408000.0,33304107000.0,23102288000.0,32787480000.0,32835650000.0,31635364000.0,30958120000.0,27476386000.0
2055.0,30336205000.0,28984170000.0,22172037000.0,32986583000.0,33626855000.0,21845150000.0,32820074000.0,33309968000.0,22699837000.0,32719876000.0,32759830000.0,31636599000.0,30755533000.0,27162518000.0
2056.0,30080356000.0,28763972000.0,21772540000.0,32901333000.0,33483340000.0,21124360000.0,32748350000.0,33223158000.0,22313718000.0,32661020000.0,32644692000.0,31637490000.0,30553209000.0,26803118000.0
2057.0,29752240000.0,28516057000.0,21295809000.0,32848515000.0,33952635000.0,20458959000.0,32633172000.0,33183857000.0,21909262000.0,32554470000.0,32554180000.0,31345383000.0,30202020000.0,26480724000.0
2058.0,29517148000.0,28363166000.0,20933420000.0,32752163000.0,33667402000.0,19804647000.0,32568054000.0,33126713000.0,21400304000.0,32490746000.0,32483312000.0,31092451000.0,29892082000.0,26111230000.0
2059.0,29170524000.0,28140978000.0,20598786000.0,32693860000.0,33540608000.0,19247510000.0,32491430000.0,33078008000.0,20957854000.0,32416266000.0,32359016000.0,30916930000.0,29510767000.0,25733917000.0
2060.0,28892205000.0,27894456000.0,20309598000.0,32747470000.0,33442615000.0,18604161000.0,32406880000.0,33047718000.0,20538913000.0,32322791000.0,32266326000.0,30780120000.0,29171708000.0,25439615000.0
2061.0,28579348000.0,27672596000.0,20022514000.0,32683706000.0,33412921000.0,17986933000.0,32320584000.0,32979884000.0,20026413000.0,32246931000.0,32143050000.0,30728966000.0,28820507000.0,25155252000.0
2062.0,28305394000.0,27474586000.0,19701390000.0,32598958000.0,33368869000.0,17250343000.0,32181273000.0,32949717000.0,19542548000.0,32173122000.0,31981216000.0,30610774000.0,28583582000.0,24696779000.0
2063.0,28080904000.0,27271600000.0,19197802000.0,32560685000.0,33309417000.0,16656752000.0,32131250000.0,32916775000.0,19043283000.0,32075112000.0,31891177000.0,30424551000.0,28280630000.0,24310548000.0
2064.0,27758563000.0,27141007000.0,18689094000.0,32490252000.0,33228796000.0,15994781000.0,32083360000.0,32864862000.0,18612429000.0,31985426000.0,31741415000.0,30353450000.0,28052267000.0,24007698000.0
2065.0,27403842000.0,26929447000.0,18324460000.0,32401844000.0,33199477000.0,15374388000.0,32015307000.0,32834190000.0,18238673000.0,31869540000.0,31648657000.0,30208633000.0,27767818000.0,23716397000.0
2066.0,27034845000.0,26785067000.0,17908644000.0,32236874000.0,33150490000.0,14828545000.0,31927486000.0,32882012000.0,18003184000.0,31778770000.0,31493628000.0,29999655000.0,27507612000.0,23427543000.0
2067.0,26704853000.0,26624672000.0,17569458000.0,32171262000.0,33141375000.0,14009383000.0,31843373000.0,32800186000.0,17635795000.0,31672637000.0,31248118000.0,29899225000.0,27338822000.0,23149703000.0
2068.0,26499222000.0,26427435000.0,17146481000.0,32080957000.0,33085809000.0,13247503000.0,31738274000.0,32730896000.0,17298285000.0,31538938000.0,31057269000.0,29721252000.0,27127070000.0,22930665000.0
2069.0,26222662000.0,26215047000.0,16744426000.0,32025016000.0,33299380000.0,12712983000.0,31621896000.0,32667576000.0,16840059000.0,31448914000.0,30868318000.0,29707966000.0,26860986000.0,22723570000.0
2070.0,25829466000.0,26099853000.0,16294871000.0,31934650000.0,33045870000.0,12289947000.0,31537766000.0,32639756000.0,16221720000.0,31360236000.0,30929244000.0,29457918000.0,26593410000.0,22311991000.0
2071.0,25469753000.0,25930097000.0,15745488000.0,31859714000.0,33296482000.0,11589153000.0,31505439000.0,32565443000.0,15845511000.0,31226407000.0,30631045000.0,29359387000.0,26287415000.0,22040099000.0
2072.0,25203245000.0,25599427000.0,15162407000.0,31903371000.0,32973371000.0,10921309000.0,31393958000.0,32442808000.0,15430766000.0,31169070000.0,30435643000.0,29120885000.0,26045780000.0,21796460000.0
2073.0,24797977000.0,25432988000.0,14921484000.0,31771025000.0,32891940000.0,10186146000.0,31215290000.0,32404222000.0,14960598000.0,31075475000.0,30238302000.0,28926677000.0,25779214000.0,21449308000.0
2074.0,24539492000.0,25278534000.0,14564109000.0,31739564000.0,32844882000.0,9553339000.0,31064140000.0,32327391000.0,14672749000.0,30976412000.0,30061530000.0,28868936000.0,25374822000.0,21084924000.0
2075.0,24345100000.0,25046794000.0,13955628000.0,31714812000.0,32779209000.0,8675140000.0,30948592000.0,32272206000.0,14228895000.0,30848432000.0,29761930000.0,28588268000.0,25036330000.0,20689365000.0
2076.0,24024019000.0,24950577000.0,13444017000.0,31625273000.0,32682203000.0,7994239000.0,30838479000.0,32239413000.0,13853673000.0,30770651000.0,29614123000.0,28471103000.0,24705544000.0,20259408000.0
2077.0,23747334000.0,24675723000.0,13079639000.0,31508451000.0,32616864000.0,7265348000.0,30795008000.0,32166838000.0,13517802000.0,30578640000.0,29310431000.0,28247237000.0,24426725000.0,19803310000.0
2078.0,23566354000.0,24539238000.0,12695870000.0,31450913000.0,32526236000.0,6661211600.0,30667168000.0,32054139000.0,13085871000.0,30479272000.0,29034566000.0,28071186000.0,23982938000.0,19351750000.0
2079.0,23150285000.0,24418296000.0,12178385000.0,31382217000.0,32401215000.0,6196350000.0,30633339000.0,32024470000.0,12728870000.0,30342558000.0,28858750000.0,27855106000.0,23656059000.0,18936400000.0
2080.0,22866485000.0,24145744000.0,11837633000.0,31353207000.0,32324190000.0,5748391400.0,30516793000.0,31974871000.0,12368615000.0,30333225000.0,28662125000.0,27630344000.0,23346852000.0,18491945000.0
2081.0,22656820000.0,23889398000.0,11534102000.0,31277451000.0,32209881000.0,5257617000.0,30426192000.0,31913585000.0,12080636000.0,30224783000.0,28348312000.0,27511240000.0,23073874000.0,18114150000.0
2082.0,22382725000.0,23708780000.0,11228019000.0,31150250000.0,32137460000.0,4931972000.0,30359613000.0,31875314000.0,11779966000.0,30086337000.0,28238877000.0,27298791000.0,22768880000.0,17786505000.0
2083.0,22140652000.0,23565330000.0,10972539000.0,31075142000.0,32021008000.0,4582580000.0,30178021000.0,31757746000.0,11526926000.0,29873170000.0,27978756000.0,27160089000.0,22390016000.0,17458713000.0
2084.0,21917942000.0,23383886000.0,10693839000.0,30951506000.0,31942535000.0,4159356700.0,30102458000.0,31694137000.0,11297969000.0,29779843000.0,27620884000.0,26997496000.0,21948504000.0,17021978000.0
2085.0,21786008000.0,23291044000.0,10482631000.0,30889080000.0,31785427000.0,3836691000.0,29972124000.0,31641227000.0,11107804000.0,29634165000.0,27370131000.0,26869050000.0,21630964000.0,16596965000.0
2086.0,21521811000.0,23150598000.0,10200404000.0,30820594000.0,31585202000.0,3523413000.0,29870744000.0,31576383000.0,10856867000.0,29554209000.0,27017718000.0,26751162000.0,21308838000.0,16228947000.0
2087.0,21267050000.0,22973493000.0,10037155000.0,30742893000.0,31435246000.0,3325185000.0,29755957000.0,31491394000.0,10515185000.0,29402882000.0,26714737000.0,26506076000.0,20996442000.0,15864298000.0
2088.0,21074000000.0,22766730000.0,9839342000.0,30652164000.0,31213242000.0,3111473000.0,29657070000.0,31398337000.0,10309755000.0,29269858000.0,26395263000.0,26339123000.0,20544810000.0,15486920000.0
2089.0,20826513000.0,22548353000.0,9480105000.0,30596518000.0,31015471000.0,2934684000.0,29556957000.0,31442188000.0,10074461000.0,29167490000.0,26112147000.0,26147797000.0,20217782000.0,15208623000.0
2090.0,20963645000.0,22433135000.0,9262566000.0,30495410000.0,30821347000.0,2706330600.0,29517363000.0,31372796000.0,9854927000.0,28956240000.0,25913534000.0,25984872000.0,19892957000.0,14887333000.0
2091.0,20484205000.0,22214818000.0,8948397000.0,30409680000.0,30621012000.0,2546249700.0,29382664000.0,31245783000.0,9630726000.0,28841368000.0,25682096000.0,25767735000.0,19585974000.0,14590716000.0
2092.0,20454334000.0,22025185000.0,8761780000.0,30329448000.0,30441677000.0,2421372400.0,29148797000.0,31128910000.0,9388275000.0,28714152000.0,25385185000.0,25592820000.0,19217408000.0,14260934000.0
2093.0,20621271000.0,21797372000.0,8612365000.0,30277192000.0,30246173000.0,2276607000.0,29031020000.0,31062217000.0,9090728000.0,28584569000.0,25090972000.0,25401887000.0,18938077000.0,13971816000.0
2094.0,20159451000.0,21660488000.0,8370147000.0,30176547000.0,30025894000.0,2170405000.0,28838824000.0,30984843000.0,8745808000.0,28708452000.0,24907740000.0,25190414000.0,18664612000.0,13647789000.0
2095.0,20001430000.0,21453260000.0,8252366000.0,30117902000.0,29777498000.0,1980297500.0,28656810000.0,30913830000.0,8460079600.0,28543338000.0,24664826000.0,25009883000.0,18345700000.0,13274398000.0
2096.0,19652192000.0,21244050000.0,7977744000.0,30013420000.0,29443754000.0,1773265800.0,28478968000.0,30881812000.0,8036035000.0,28306962000.0,24378190000.0,24865999000.0,17938266000.0,12964211000.0
2097.0,19387585000.0,21071534000.0,7617960400.0,30207904000.0,29010156000.0,1537252000.0,28342477000.0,30822560000.0,7755597300.0,28231948000.0,24137964000.0,24678148000.0,17613068000.0,12635303000.0
2098.0,19270887000.0,20975737000.0,7331660000.0,29903827000.0,28708180000.0,1411168800.0,28116930000.0,30894434000.0,7448732000.0,28107573000.0,23916670000.0,24513720000.0,17315800000.0,12337103000.0
2099.0,19004346000.0,20797098000.0,7037134300.0,29850302000.0,28389890000.0,1237628000.0,27888882000.0,30684960000.0,7151463000.0,27941755000.0,23697953000.0,24421669000.0,17049576000.0,12062813000.0
2100.0,18800298000.0,20613777000.0,6722297300.0,29805490000.0,28135072000.0,1059740500.0,27708860000.0,30559470000.0,6943217000.0,27820995000.0,23425165000.0,24206815000.0,16802740000.0,11630028000.0
