time,CNRM-CM6-1,IPSL-CM6A-LR,MPI-ESM1-2-HR,TAIESM1,MIROC6,CESM2-WACCM,CANESM5,GFDL-ESM4,UKESM1-0-LL,CNRM-ESM2-1,EC-EARTH3,KACE-1-0-G,MRI-ESM2-0
2013.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0,34029763000.0
2014.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0,33975560000.0
2015.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0,33984608000.0
2016.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0,33981493000.0
2017.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0,33976437000.0
2018.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0,33956250000.0
2019.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0,33993372000.0
2020.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0
2021.0,33931882000.0,33926740000.0,33952596000.0,33928124000.0,33943325000.0,33940590000.0,33928497000.0,33929755000.0,33903016000.0,33964655000.0,33868894000.0,33932341000.0,33936413000.0
2022.0,33915122000.0,33924876000.0,33930697000.0,33895172000.0,33920303000.0,33961933000.0,33896659000.0,33934025000.0,33850606000.0,33951111000.0,33793282000.0,34010663000.0,34076285000.0
2023.0,33925214000.0,33911601000.0,33906735000.0,33892815000.0,33887408000.0,34005375000.0,33861560000.0,34020530000.0,33786784000.0,33958860000.0,33702770000.0,33923662000.0,33921348000.0
2024.0,33910670000.0,33901791000.0,33896990000.0,33877370000.0,33860493000.0,33937215000.0,33787080000.0,33979257000.0,33684785000.0,33927262000.0,33507856000.0,33915630000.0,33900227000.0
2025.0,33946278000.0,33872933000.0,33897116000.0,33853473000.0,33837250000.0,33912537000.0,33700278000.0,33932710000.0,33590448000.0,33907182000.0,33404240000.0,33882294000.0,33897610000.0
2026.0,33904224000.0,33879663000.0,33880783000.0,33847433000.0,33792872000.0,33913817000.0,33606003000.0,33914620000.0,33409964000.0,34007613000.0,33312055000.0,33885295000.0,33874383000.0
2027.0,33897249000.0,33841928000.0,33842074000.0,33823562000.0,33746172000.0,33894533000.0,33479547000.0,33870189000.0,33305436000.0,33929734000.0,33149618000.0,33845615000.0,33903958000.0
2028.0,33885626000.0,33852041000.0,33809527000.0,33814320000.0,33710893000.0,33910970000.0,33332787000.0,33852158000.0,33093464000.0,33914190000.0,32998566000.0,33853854000.0,33821643000.0
2029.0,33892243000.0,33793116000.0,33791465000.0,33802824000.0,33683065000.0,33858840000.0,33212613000.0,33832034000.0,32920205000.0,33909676000.0,32764080000.0,33773564000.0,33775753000.0
2030.0,34018535000.0,33782073000.0,33798990000.0,33757434000.0,33665780000.0,33868931000.0,33003678000.0,33801902000.0,32637923000.0,33886798000.0,32540983000.0,33734482000.0,33739053000.0
2031.0,33900016000.0,33746979000.0,33750276000.0,33730118000.0,33652707000.0,33870707000.0,32840694000.0,33800970000.0,32425726000.0,34099175000.0,32245176000.0,33664860000.0,33706412000.0
2032.0,33900345000.0,33773486000.0,33731720000.0,33689565000.0,33609146000.0,33821608000.0,32514284000.0,33800204000.0,32062730000.0,33925122000.0,32006937000.0,33551420000.0,33637913000.0
2033.0,33857590000.0,33741967000.0,33712646000.0,33642988000.0,33557084000.0,33883562000.0,32353546000.0,33796740000.0,31755928000.0,33847804000.0,31729600000.0,33438550000.0,33672083000.0
2034.0,33847396000.0,33648568000.0,33661917000.0,33584267000.0,33449208000.0,33790212000.0,32055052000.0,33746078000.0,31374076000.0,33849061000.0,31383943000.0,33382785000.0,33584180000.0
2035.0,33825567000.0,33575574000.0,33640514000.0,33490020000.0,33403705000.0,33749033000.0,31679908000.0,33732684000.0,30990174000.0,33825724000.0,31084167000.0,33236110000.0,33517232000.0
2036.0,33805126000.0,33527497000.0,33614731000.0,33423157000.0,33355550000.0,33733523000.0,31240972000.0,33800262000.0,30619330000.0,33811087000.0,30726453000.0,33144482000.0,33472450000.0
2037.0,33790708000.0,33412375000.0,33584863000.0,33346836000.0,33280672000.0,33715907000.0,30950126000.0,33719341000.0,30161869000.0,33792770000.0,30431162000.0,33040480000.0,33387016000.0
2038.0,33901855000.0,33353263000.0,33554962000.0,33260188000.0,33184403000.0,33675727000.0,30505570000.0,33694505000.0,29707470000.0,34023300000.0,29898926000.0,32866292000.0,33268783000.0
2039.0,33781440000.0,33254513000.0,33463058000.0,33123713000.0,33006098000.0,33652263000.0,29935712000.0,33666013000.0,29228270000.0,33928325000.0,29368588000.0,32718244000.0,33203274000.0
2040.0,33755701000.0,33144110000.0,33432353000.0,33012658000.0,32913093000.0,33624852000.0,29420180000.0,33641073000.0,28687583000.0,33826886000.0,28808143000.0,32572730000.0,33117970000.0
2041.0,33728854000.0,33058916000.0,33370184000.0,32834680000.0,32815892000.0,33602847000.0,28871938000.0,33580384000.0,28328976000.0,33765540000.0,28245617000.0,32378763000.0,33034230000.0
2042.0,33682084000.0,33013980000.0,33303554000.0,32637514000.0,32689588000.0,33571440000.0,28336090000.0,33563556000.0,27904029000.0,33710178000.0,27750328000.0,32198179000.0,32908857000.0
2043.0,33661002000.0,32931297000.0,33227227000.0,32521320000.0,32579330000.0,33497922000.0,27834313000.0,33530313000.0,27446735000.0,34886144000.0,27265500000.0,31914465000.0,32812462000.0
2044.0,33628328000.0,32830364000.0,33184786000.0,32379136000.0,32382202000.0,33495624000.0,27356981000.0,33549787000.0,27074304000.0,33830021000.0,26732399000.0,31694914000.0,32721435000.0
2045.0,33582651000.0,32731185000.0,33113480000.0,32218063000.0,32238172000.0,33407287000.0,26776970000.0,33448036000.0,26703694000.0,33712443000.0,26194223000.0,31438760000.0,32598882000.0
2046.0,33552245000.0,32641262000.0,32987036000.0,31980102000.0,32114380000.0,33374759000.0,26321232000.0,33417040000.0,26316782000.0,33680190000.0,25658060000.0,31146013000.0,32504062000.0
2047.0,33519946000.0,32483360000.0,32886274000.0,31789939000.0,31897483000.0,33323006000.0,25662194000.0,33358390000.0,25795070000.0,33637933000.0,25109070000.0,30802264000.0,32243694000.0
2048.0,33494620000.0,32302348000.0,32780904000.0,31614700000.0,31690637000.0,33257474000.0,25083445000.0,33299145000.0,25346632000.0,33607152000.0,24498594000.0,30396037000.0,32101632000.0
2049.0,33389005000.0,32104905000.0,32705855000.0,31330513000.0,31523391000.0,33197908000.0,24441614000.0,33186456000.0,24862448000.0,33574408000.0,23965116000.0,29971830000.0,31898370000.0
2050.0,33314320000.0,32030992000.0,32624773000.0,30975965000.0,31273183000.0,33157080000.0,23836730000.0,33144105000.0,24376257000.0,33561194000.0,23408108000.0,29541134000.0,31704600000.0
2051.0,33220583000.0,31900084000.0,32513671000.0,30748959000.0,31085994000.0,33124035000.0,23276487000.0,33121851000.0,23705358000.0,33567940000.0,22770573000.0,29230477000.0,31531559000.0
2052.0,33143103000.0,31789584000.0,32424511000.0,30445853000.0,30822388000.0,33097791000.0,22777336000.0,33003266000.0,23133184000.0,33549593000.0,22314226000.0,28730886000.0,31302790000.0
2053.0,33013416000.0,31634893000.0,32292438000.0,30163510000.0,30579102000.0,33004585000.0,22380681000.0,32932415000.0,22430128000.0,33517036000.0,21970410000.0,28422144000.0,31015268000.0
2054.0,32895939000.0,31454362000.0,32149066000.0,29827533000.0,30227333000.0,32906736000.0,21795918000.0,32849162000.0,21682840000.0,33439027000.0,21452966000.0,28079090000.0,30825760000.0
2055.0,32793975000.0,31263154000.0,31974054000.0,29477802000.0,29913188000.0,32867258000.0,21201654000.0,32773085000.0,20933886000.0,33351438000.0,20709947000.0,27709407000.0,30530152000.0
2056.0,32660722000.0,31028220000.0,31883170000.0,29249892000.0,29524953000.0,32805263000.0,20623622000.0,32714553000.0,20034836000.0,33301391000.0,20104320000.0,27368880000.0,30290217000.0
2057.0,32500509000.0,30769330000.0,31635835000.0,28846592000.0,29105900000.0,32823126000.0,19948065000.0,32952370000.0,19250213000.0,33252356000.0,19516908000.0,26980480000.0,29939364000.0
2058.0,32327875000.0,30585897000.0,31455158000.0,28404770000.0,28655227000.0,32682496000.0,19331482000.0,32579326000.0,18432997000.0,33236605000.0,18839312000.0,26644480000.0,29596520000.0
2059.0,32105214000.0,30344130000.0,31349123000.0,27956658000.0,28268415000.0,32560968000.0,18629929000.0,32494260000.0,17560943000.0,33124010000.0,18172054000.0,26377132000.0,29244197000.0
2060.0,31932250000.0,29966840000.0,31219153000.0,27546161000.0,27943586000.0,32497002000.0,18035510000.0,32428095000.0,16651769000.0,33084891000.0,17452810000.0,26008707000.0,28931895000.0
2061.0,31726447000.0,29745285000.0,31022475000.0,27086248000.0,27475177000.0,32374678000.0,17249145000.0,32299414000.0,15898796000.0,32968950000.0,16822897000.0,25490221000.0,28571530000.0
2062.0,31471299000.0,29546400000.0,30855418000.0,26708355000.0,27112704000.0,32374798000.0,16626991000.0,32184650000.0,15093877000.0,32861070000.0,16168138000.0,25061487000.0,28283447000.0
2063.0,31342098000.0,29300750000.0,30724977000.0,26267318000.0,26780811000.0,32213443000.0,15961594000.0,32011401000.0,14380921000.0,32770433000.0,15502542000.0,24721822000.0,27969464000.0
2064.0,31077726000.0,29038834000.0,30542506000.0,25859148000.0,26438226000.0,32048191000.0,15525780000.0,31916780000.0,13566256000.0,32680262000.0,14615349000.0,24381256000.0,27700775000.0
2065.0,30814833000.0,28885017000.0,30374806000.0,25382820000.0,25940394000.0,31937602000.0,15031534000.0,31829471000.0,12938567000.0,32590490000.0,13705186000.0,23937657000.0,27290405000.0
2066.0,30528450000.0,28641050000.0,30228460000.0,24951190000.0,25589705000.0,31793630000.0,14428901000.0,31707894000.0,12321087000.0,32520660000.0,12946058000.0,23541658000.0,26865396000.0
2067.0,30250727000.0,28410750000.0,30039611000.0,24613747000.0,25216555000.0,31658502000.0,13691707000.0,31619817000.0,11587586000.0,32414937000.0,12320487000.0,23168045000.0,26723070000.0
2068.0,29949250000.0,28185950000.0,29865023000.0,24143680000.0,24781371000.0,31519064000.0,13084875000.0,31418223000.0,10711173000.0,32299035000.0,11650803000.0,22876717000.0,26345150000.0
2069.0,29467118000.0,27966022000.0,29680679000.0,23610032000.0,24309615000.0,31375190000.0,12463268000.0,31299396000.0,9860676000.0,32131873000.0,10941861000.0,22485117000.0,26016223000.0
2070.0,29139485000.0,27671196000.0,29500398000.0,23107880000.0,23757140000.0,31127726000.0,11850635000.0,31140397000.0,8861396000.0,31944374000.0,10366274000.0,22006194000.0,25566013000.0
2071.0,28806150000.0,27536386000.0,29300754000.0,22637430000.0,23202294000.0,30953093000.0,11250009000.0,30931448000.0,7735574000.0,31705750000.0,9691351000.0,21657490000.0,25059779000.0
2072.0,28329839000.0,27294022000.0,29062728000.0,22104023000.0,22617570000.0,30749338000.0,10673659000.0,30774841000.0,6930060300.0,31446860000.0,8994375000.0,21232940000.0,24660530000.0
2073.0,27937286000.0,27043574000.0,28854608000.0,21611977000.0,22005289000.0,30569374000.0,10031414000.0,30579374000.0,6224288300.0,31182158000.0,8248506400.0,20810326000.0,24251160000.0
2074.0,27475681000.0,26696706000.0,28685013000.0,21038993000.0,21478970000.0,30334212000.0,9463182000.0,30400060000.0,5637470000.0,30832183000.0,7404917000.0,20335727000.0,23712004000.0
2075.0,27010378000.0,26397030000.0,28497040000.0,20556098000.0,20963910000.0,30128077000.0,8911821000.0,30167996000.0,4999654000.0,30481230000.0,6807839000.0,19934484000.0,23444020000.0
2076.0,26441484000.0,26071400000.0,28340200000.0,20022688000.0,20424866000.0,30040513000.0,8357846500.0,29932790000.0,4338187000.0,30170343000.0,6393379000.0,19532235000.0,22890496000.0
2077.0,25881719000.0,25746827000.0,28053172000.0,19324490000.0,19959736000.0,29877654000.0,7806653400.0,29621074000.0,3801403600.0,29775958000.0,6080754700.0,19120515000.0,22377642000.0
2078.0,25275675000.0,25533102000.0,27828646000.0,18691463000.0,19556348000.0,29683075000.0,7297899500.0,29357728000.0,3376327000.0,29412469000.0,5747135000.0,18771862000.0,21876599000.0
2079.0,24652448000.0,25237557000.0,27686126000.0,18171894000.0,18964670000.0,29507670000.0,6822685700.0,29146943000.0,2915036200.0,28965601000.0,5393032000.0,18494206000.0,21495765000.0
2080.0,24010060000.0,24985690000.0,27546298000.0,17582686000.0,18349648000.0,29362684000.0,6452583400.0,28976652000.0,2650242000.0,28531554000.0,5078672400.0,18022080000.0,20947253000.0
2081.0,23458892000.0,24623931000.0,27376378000.0,17028541000.0,17965502000.0,29117782000.0,5889525000.0,28693848000.0,2225551000.0,28137683000.0,4615815000.0,17537253000.0,20476254000.0
2082.0,22795307000.0,24354468000.0,27160578000.0,16672018000.0,17455167000.0,28960918000.0,5492270000.0,28459300000.0,1872968800.0,27838600000.0,4258883000.0,17139859000.0,20064684000.0
2083.0,21964962000.0,24063367000.0,26945198000.0,16194940000.0,17057092000.0,28734454000.0,5144831000.0,28222902000.0,1586930800.0,27414993000.0,3869088300.0,16770778000.0,19569975000.0
2084.0,21361902000.0,23759802000.0,26687023000.0,15709294000.0,16633585000.0,28519793000.0,4863245000.0,27978807000.0,1301857200.0,27015586000.0,3589316400.0,16282399000.0,19131898000.0
2085.0,20588810000.0,23371303000.0,26416906000.0,15312841000.0,16132374000.0,28208298000.0,4509072400.0,27850210000.0,1007038000.0,26575454000.0,3205178600.0,15928430000.0,18740132000.0
2086.0,19908125000.0,22994162000.0,26073730000.0,14885175000.0,15689183000.0,27892113000.0,4155777800.0,27640388000.0,738272960.0,26086017000.0,2918728700.0,15587513000.0,18389404000.0
2087.0,19164609000.0,22585809000.0,25776017000.0,14355828000.0,15210239000.0,27589380000.0,3934536200.0,27406460000.0,600897860.0,25588675000.0,2448248600.0,15294307000.0,18025597000.0
2088.0,18595817000.0,22072443000.0,25494637000.0,13790977000.0,14687294000.0,27322330000.0,3723631600.0,27094050000.0,493985630.0,25241588000.0,2140695300.0,15025770000.0,17767062000.0
2089.0,17755955000.0,21677710000.0,25233180000.0,13299485000.0,14193903000.0,27163675000.0,3520141800.0,26857824000.0,410488030.0,24725385000.0,1966492200.0,14592644000.0,17365866000.0
2090.0,17013519000.0,21165440000.0,24848812000.0,12839089000.0,13743280000.0,26910652000.0,3349885400.0,26572470000.0,331277700.0,24207888000.0,1830304000.0,14251021000.0,17013366000.0
2091.0,16059762000.0,20760949000.0,24500136000.0,12397122000.0,13403597000.0,26665112000.0,3107409700.0,26337585000.0,250625200.0,23698498000.0,1669854000.0,13947330000.0,16514456000.0
2092.0,15266489000.0,20310100000.0,24224834000.0,11932291000.0,12899543000.0,26398568000.0,2918110700.0,26034856000.0,176152460.0,23099408000.0,1342613400.0,13521579000.0,16198122000.0
2093.0,14352911000.0,19987585000.0,23923118000.0,11308396000.0,12460467000.0,26159950000.0,2672523000.0,25773302000.0,108949960.0,22622857000.0,1120936000.0,13015854000.0,15853842000.0
2094.0,13282135000.0,19586700000.0,23676539000.0,10773687000.0,11976482000.0,25828545000.0,2447943200.0,25453361000.0,90644890.0,21951300000.0,1003008200.0,12653050000.0,15535650000.0
2095.0,12449635000.0,19047800000.0,23423255000.0,10226428000.0,11431882000.0,25552370000.0,2249071400.0,25277639000.0,74054030.0,21111906000.0,820045100.0,12270441000.0,15330781000.0
2096.0,11519158000.0,18696876000.0,23209736000.0,9678484000.0,11078789000.0,25272700000.0,2062370800.0,25001087000.0,57335532.0,20428706000.0,701848400.0,11886649000.0,15099198000.0
2097.0,10637943000.0,18155198000.0,22999063000.0,9097622000.0,10524861000.0,24892303000.0,1690134400.0,24868090000.0,11648119.0,19732287000.0,586906200.0,11367045000.0,14703593000.0
2098.0,9763966000.0,17578713000.0,22739464000.0,8496816000.0,10084101000.0,24465568000.0,1520999200.0,24612497000.0,10826097.0,18914599000.0,477011200.0,10938150000.0,14361026000.0
2099.0,8810621000.0,17306915000.0,22550634000.0,8030574000.0,9566568000.0,24086930000.0,1322219100.0,24314660000.0,9982050.0,18033396000.0,254768110.0,10516159000.0,14019059000.0
2100.0,8114970600.0,17005038000.0,22269968000.0,7540407000.0,9126327000.0,23571124000.0,1143231200.0,24107692000.0,9026504.0,17004611000.0,98470260.0,10068077000.0,13757477000.0
