time,CAMS-CSM1-0,TAIESM1,BCC-CSM2-MR,ACCESS-ESM1-5,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM5-0,CANESM5,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,IPSL-CM6A-LR
2010.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0
2011.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0
2012.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0
2013.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0
2014.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0
2015.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0
2016.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0
2017.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0
2018.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0
2019.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0
2020.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0
2021.0,13689036000000.0,13651901000000.0,13666116000000.0,13663833000000.0,13675604000000.0,13680794000000.0,13671140000000.0,13654296000000.0,13658290000000.0,13687608000000.0,13637389000000.0,13682900000000.0,13643422000000.0,13675634000000.0,13672552000000.0,13681727000000.0,13695037000000.0,13696386000000.0,13671132000000.0
2022.0,13669951000000.0,13614712000000.0,13669999000000.0,13650839000000.0,13653362000000.0,13672887000000.0,13674166000000.0,13636644000000.0,13621654000000.0,13668404000000.0,13594196000000.0,13654171000000.0,13600761000000.0,13662030000000.0,13647135000000.0,13662401000000.0,13681914000000.0,13680544000000.0,13640201000000.0
2023.0,13659745000000.0,13579934000000.0,13674963000000.0,13641805000000.0,13639684000000.0,13640601000000.0,13646755000000.0,13586635000000.0,13583067000000.0,13651527000000.0,13539587000000.0,13632390000000.0,13554789000000.0,13635768000000.0,13620655000000.0,13654367000000.0,13657352000000.0,13655576000000.0,13626641000000.0
2024.0,13633523000000.0,13538237000000.0,13682510000000.0,13627904000000.0,13639015000000.0,13623912000000.0,13625760000000.0,13506465000000.0,13548527000000.0,13620116000000.0,13476548000000.0,13623547000000.0,13522557000000.0,13633420000000.0,13611396000000.0,13648576000000.0,13651371000000.0,13644402000000.0,13611355000000.0
2025.0,13621734000000.0,13495751000000.0,13678240000000.0,13623539000000.0,13634051000000.0,13600231000000.0,13600484000000.0,13485160000000.0,13535493000000.0,13593393000000.0,13416765000000.0,13602398000000.0,13475870000000.0,13625381000000.0,13584344000000.0,13633662000000.0,13624392000000.0,13636869000000.0,13582845000000.0
2026.0,13605589000000.0,13468149000000.0,13669392000000.0,13609095000000.0,13625112000000.0,13564832000000.0,13557714000000.0,13445381000000.0,13509929000000.0,13549290000000.0,13318200000000.0,13588194000000.0,13427146000000.0,13614738000000.0,13576231000000.0,13641369000000.0,13619396000000.0,13619319000000.0,13572222000000.0
2027.0,13608839000000.0,13431655000000.0,13658579000000.0,13583809000000.0,13596848000000.0,13544401000000.0,13508069000000.0,13404486000000.0,13493744000000.0,13504634000000.0,13209900000000.0,13570031000000.0,13364551000000.0,13578815000000.0,13570634000000.0,13632326000000.0,13612282000000.0,13577303000000.0,13547858000000.0
2028.0,13591589000000.0,13381384000000.0,13638153000000.0,13564074000000.0,13556680000000.0,13523127000000.0,13483281000000.0,13347332000000.0,13479414000000.0,13459670000000.0,13093766000000.0,13556323000000.0,13298566000000.0,13549320000000.0,13550913000000.0,13603309000000.0,13589563000000.0,13561907000000.0,13518521000000.0
2029.0,13570888000000.0,13332889000000.0,13612224000000.0,13560767000000.0,13545737000000.0,13499029000000.0,13426099000000.0,13285120000000.0,13469361000000.0,13415603000000.0,13004996000000.0,13535018000000.0,13221354000000.0,13523995000000.0,13521895000000.0,13583690000000.0,13587708000000.0,13524415000000.0,13499259000000.0
2030.0,13553950000000.0,13285228000000.0,13607975000000.0,13541910000000.0,13544838000000.0,13495326000000.0,13354951000000.0,13249339000000.0,13435865000000.0,13370281000000.0,12903084000000.0,13537052000000.0,13134207000000.0,13522556000000.0,13492982000000.0,13570363000000.0,13567531000000.0,13474732000000.0,13465114000000.0
2031.0,13545343000000.0,13252778000000.0,13590960000000.0,13531905000000.0,13529371000000.0,13487975000000.0,13305340000000.0,13182664000000.0,13419795000000.0,13329186000000.0,12781360000000.0,13527529000000.0,13068893000000.0,13525884000000.0,13481386000000.0,13550994000000.0,13561209000000.0,13465699000000.0,13411924000000.0
2032.0,13531711000000.0,13192354000000.0,13582279000000.0,13521647000000.0,13516405000000.0,13474189000000.0,13252331000000.0,13121665000000.0,13388462000000.0,13308185000000.0,12685122000000.0,13494694000000.0,12957329000000.0,13521208000000.0,13444009000000.0,13536336000000.0,13547667000000.0,13436401000000.0,13385148000000.0
2033.0,13531420000000.0,13143301000000.0,13562708000000.0,13520041000000.0,13494788000000.0,13437824000000.0,13140003000000.0,13048472000000.0,13350782000000.0,13288330000000.0,12575873000000.0,13475190000000.0,12849846000000.0,13498265000000.0,13438670000000.0,13524753000000.0,13526708000000.0,13411277000000.0,13350737000000.0
2034.0,13502714000000.0,13084605000000.0,13545718000000.0,13504869000000.0,13469273000000.0,13422696000000.0,13076449000000.0,12966547000000.0,13321993000000.0,13252891000000.0,12465196000000.0,13459872000000.0,12752277000000.0,13471571000000.0,13412486000000.0,13507532000000.0,13482710000000.0,13376690000000.0,13318764000000.0
2035.0,13475560000000.0,13024160000000.0,13548388000000.0,13491510000000.0,13432816000000.0,13404710000000.0,12986240000000.0,12907056000000.0,13282313000000.0,13211830000000.0,12337984000000.0,13447674000000.0,12664856000000.0,13489611000000.0,13393286000000.0,13495560000000.0,13441676000000.0,13318072000000.0,13276986000000.0
2036.0,13431636000000.0,12987358000000.0,13530121000000.0,13464376000000.0,13413848000000.0,13342568000000.0,12864382000000.0,12832222000000.0,13257596000000.0,13187994000000.0,12227772000000.0,13428723000000.0,12613161000000.0,13460020000000.0,13370020000000.0,13469483000000.0,13412867000000.0,13255223000000.0,13249441000000.0
2037.0,13406849000000.0,12957246000000.0,13468053000000.0,13446032000000.0,13379286000000.0,13333299000000.0,12732293000000.0,12745005000000.0,13182925000000.0,13140285000000.0,12097409000000.0,13399258000000.0,12537585000000.0,13410268000000.0,13347212000000.0,13444778000000.0,13377102000000.0,13198414000000.0,13217300000000.0
2038.0,13402406000000.0,12889549000000.0,13445971000000.0,13372542000000.0,13370863000000.0,13308922000000.0,12632219000000.0,12634262000000.0,13151860000000.0,13075777000000.0,11960391000000.0,13353866000000.0,12441598000000.0,13381544000000.0,13318486000000.0,13412359000000.0,13312310000000.0,13105537000000.0,13176870000000.0
2039.0,13375047000000.0,12815284000000.0,13416044000000.0,13324373000000.0,13327483000000.0,13270824000000.0,12534006000000.0,12555600000000.0,13093750000000.0,13025271000000.0,11805567000000.0,13330935000000.0,12339146000000.0,13354109000000.0,13286792000000.0,13363730000000.0,13266936000000.0,13031017000000.0,13128007000000.0
2040.0,13342783000000.0,12738284000000.0,13386907000000.0,13299721000000.0,13290104000000.0,13261940000000.0,12376999000000.0,12454062000000.0,13047763000000.0,12976179000000.0,11665460000000.0,13318570000000.0,12234614000000.0,13342462000000.0,13266916000000.0,13326601000000.0,13235366000000.0,12942609000000.0,13064712000000.0
2041.0,13329555000000.0,12661865000000.0,13342466000000.0,13257903000000.0,13251115000000.0,13231866000000.0,12233199000000.0,12352913000000.0,13010040000000.0,12928536000000.0,11543945000000.0,13278403000000.0,12127691000000.0,13314123000000.0,13263530000000.0,13290077000000.0,13224479000000.0,12880644000000.0,12990873000000.0
2042.0,13307474000000.0,12612704000000.0,13310708000000.0,13243595000000.0,13221529000000.0,13179552000000.0,12107113000000.0,12235723000000.0,12950049000000.0,12876189000000.0,11412185000000.0,13238362000000.0,12000419000000.0,13277992000000.0,13228770000000.0,13227005000000.0,13212255000000.0,12797067000000.0,12928496000000.0
2043.0,13252430000000.0,12548510000000.0,13259134000000.0,13228551000000.0,13160064000000.0,13115300000000.0,11952835000000.0,12113214000000.0,12911580000000.0,12805215000000.0,11278472000000.0,13160229000000.0,11924702000000.0,13221397000000.0,13193266000000.0,13210553000000.0,13184039000000.0,12726491000000.0,12834778000000.0
2044.0,13234853000000.0,12442128000000.0,13196567000000.0,13181026000000.0,13122421000000.0,13050384000000.0,11820856000000.0,11982352000000.0,12877983000000.0,12744521000000.0,11148867000000.0,13110352000000.0,11832830000000.0,13180648000000.0,13166303000000.0,13184973000000.0,13127150000000.0,12654637000000.0,12746147000000.0
2045.0,13200672000000.0,12375336000000.0,13161221000000.0,13100801000000.0,13043794000000.0,13035894000000.0,11640956000000.0,11871496000000.0,12851875000000.0,12702451000000.0,11037247000000.0,13090702000000.0,11750370000000.0,13161700000000.0,13148335000000.0,13152353000000.0,13109260000000.0,12542085000000.0,12674773000000.0
2046.0,13174016000000.0,12282979000000.0,13088109000000.0,12998293000000.0,12997260000000.0,12991467000000.0,11462922000000.0,11731554000000.0,12815151000000.0,12645023000000.0,10907497000000.0,13055906000000.0,11633990000000.0,13148917000000.0,13096436000000.0,13110979000000.0,13057416000000.0,12460370000000.0,12582840000000.0
2047.0,13141250000000.0,12177894000000.0,12985417000000.0,12939574000000.0,12945372000000.0,12937168000000.0,11292748000000.0,11651150000000.0,12763982000000.0,12584135000000.0,10783627000000.0,12993687000000.0,11523577000000.0,13138516000000.0,13062590000000.0,13061202000000.0,13032406000000.0,12374283000000.0,12485902000000.0
2048.0,13117109000000.0,12048145000000.0,12930593000000.0,12897295000000.0,12897305000000.0,12874221000000.0,11148229000000.0,11562100000000.0,12725684000000.0,12537737000000.0,10658733000000.0,12963069000000.0,11443578000000.0,13116047000000.0,13046585000000.0,13028225000000.0,12987610000000.0,12278399000000.0,12370664000000.0
2049.0,13091248000000.0,11919190000000.0,12865233000000.0,12831686000000.0,12854915000000.0,12842780000000.0,10995363000000.0,11457766000000.0,12653274000000.0,12472075000000.0,10543310000000.0,12912479000000.0,11344547000000.0,13088893000000.0,13007596000000.0,12970781000000.0,12881266000000.0,12225594000000.0,12286318000000.0
2050.0,13069668000000.0,11825034000000.0,12820403000000.0,12761889000000.0,12804619000000.0,12802609000000.0,10845002000000.0,11330899000000.0,12602639000000.0,12391727000000.0,10401684000000.0,12870206000000.0,11210734000000.0,13074159000000.0,12951217000000.0,12949457000000.0,12814335000000.0,12135131000000.0,12187942000000.0
2051.0,13052030000000.0,11728391000000.0,12770628000000.0,12691644000000.0,12761402000000.0,12788840000000.0,10673556000000.0,11226535000000.0,12550461000000.0,12323085000000.0,10255147000000.0,12810795000000.0,11085021000000.0,13012648000000.0,12902850000000.0,12899017000000.0,12779101000000.0,12062920000000.0,12057420000000.0
2052.0,13037470000000.0,11627821000000.0,12728360000000.0,12589973000000.0,12703893000000.0,12784612000000.0,10540074000000.0,11119105000000.0,12479341000000.0,12260286000000.0,10121062000000.0,12764638000000.0,10960406000000.0,12984511000000.0,12870188000000.0,12841974000000.0,12732589000000.0,11972813000000.0,11938526000000.0
2053.0,13019837000000.0,11530772000000.0,12667302000000.0,12454650000000.0,12648087000000.0,12724576000000.0,10412602000000.0,10997438000000.0,12415594000000.0,12191259000000.0,9988674000000.0,12689032000000.0,10817287000000.0,12953526000000.0,12801834000000.0,12784569000000.0,12698806000000.0,11844987000000.0,11844853000000.0
2054.0,12991497000000.0,11429144000000.0,12626610000000.0,12355416000000.0,12596802000000.0,12679490000000.0,10266830000000.0,10906200000000.0,12350450000000.0,12153392000000.0,9848252000000.0,12638322000000.0,10703271000000.0,12918391000000.0,12746247000000.0,12731412000000.0,12631952000000.0,11707735000000.0,11722854000000.0
2055.0,12954313000000.0,11325355000000.0,12584105000000.0,12257380000000.0,12580898000000.0,12626753000000.0,10125317000000.0,10800958000000.0,12281752000000.0,12113555000000.0,9715206000000.0,12603762000000.0,10584136000000.0,12859484000000.0,12692704000000.0,12678990000000.0,12554486000000.0,11597011000000.0,11600921000000.0
2056.0,12934266000000.0,11214613000000.0,12552110000000.0,12123987000000.0,12520427000000.0,12567256000000.0,10010045000000.0,10679270000000.0,12214478000000.0,12073756000000.0,9585954000000.0,12530608000000.0,10445418000000.0,12809645000000.0,12632335000000.0,12624985000000.0,12462068000000.0,11513793000000.0,11485862000000.0
2057.0,12903578000000.0,11116200000000.0,12521463000000.0,12015857000000.0,12475552000000.0,12495424000000.0,9897613000000.0,10580876000000.0,12153729000000.0,12025600000000.0,9443012000000.0,12474161000000.0,10297804000000.0,12781794000000.0,12598801000000.0,12604472000000.0,12381175000000.0,11405385000000.0,11360031000000.0
2058.0,12878903000000.0,10997182000000.0,12476100000000.0,11947991000000.0,12405107000000.0,12468681000000.0,9760454000000.0,10488438000000.0,12079124000000.0,11964710000000.0,9305793000000.0,12424006000000.0,10115369000000.0,12759059000000.0,12551086000000.0,12583902000000.0,12266255000000.0,11289080000000.0,11243063000000.0
2059.0,12851434000000.0,10869376000000.0,12414725000000.0,11876695000000.0,12376720000000.0,12394484000000.0,9608850000000.0,10375826000000.0,12031644000000.0,11930849000000.0,9175260000000.0,12368911000000.0,9954868000000.0,12741444000000.0,12514998000000.0,12524400000000.0,12185412000000.0,11197480000000.0,11127361000000.0
2060.0,12835330000000.0,10729670000000.0,12340117000000.0,11815819000000.0,12318280000000.0,12352397000000.0,9446325000000.0,10274210000000.0,11909241000000.0,11840709000000.0,9045156000000.0,12305699000000.0,9830989000000.0,12689425000000.0,12491162000000.0,12479658000000.0,12122347000000.0,11063997000000.0,11001638000000.0
2061.0,12797645000000.0,10596452000000.0,12288400000000.0,11749127000000.0,12266432000000.0,12297604000000.0,9316836000000.0,10165919000000.0,11829106000000.0,11773370000000.0,8904154000000.0,12237679000000.0,9671188000000.0,12665445000000.0,12441452000000.0,12440421000000.0,12075696000000.0,10968477000000.0,10893591000000.0
2062.0,12746437000000.0,10494321000000.0,12157416000000.0,11704919000000.0,12194678000000.0,12203425000000.0,9189957000000.0,10036900000000.0,11760664000000.0,11670606000000.0,8759407000000.0,12191845000000.0,9515992000000.0,12651120000000.0,12349561000000.0,12406353000000.0,12009127000000.0,10838285000000.0,10749360000000.0
2063.0,12742233000000.0,10368500000000.0,12057504000000.0,11649460000000.0,12125476000000.0,12121357000000.0,9065665000000.0,9918533000000.0,11651847000000.0,11596342000000.0,8605881300000.0,12101151000000.0,9378799000000.0,12608480000000.0,12288754000000.0,12373785000000.0,11937521000000.0,10695324000000.0,10620973000000.0
2064.0,12706863000000.0,10252644000000.0,11998288000000.0,11597332000000.0,12023093000000.0,12047081000000.0,8952816000000.0,9793644000000.0,11541227000000.0,11519817000000.0,8464949000000.0,12045326000000.0,9219333000000.0,12509339000000.0,12223288000000.0,12321587000000.0,11859133000000.0,10577333000000.0,10487797000000.0
2065.0,12672168000000.0,10137420000000.0,11876810000000.0,11532174000000.0,11941782000000.0,12025279000000.0,8829511000000.0,9706174000000.0,11448854000000.0,11473146000000.0,8321605600000.0,12004720000000.0,9046019000000.0,12479633000000.0,12132242000000.0,12301785000000.0,11814865000000.0,10454671000000.0,10361910000000.0
2066.0,12636692000000.0,9988705000000.0,11801463000000.0,11453100000000.0,11847487000000.0,11970701000000.0,8692576000000.0,9548822000000.0,11358897000000.0,11401131000000.0,8187815000000.0,11927495000000.0,8881322000000.0,12469701000000.0,12041970000000.0,12252567000000.0,11770996000000.0,10312486000000.0,10242208000000.0
2067.0,12584573000000.0,9854800000000.0,11730634000000.0,11383063000000.0,11760318000000.0,11938690000000.0,8559491300000.0,9455216000000.0,11282638000000.0,11324647000000.0,8054538500000.0,11815985000000.0,8706398000000.0,12412237000000.0,11962756000000.0,12206472000000.0,11669879000000.0,10187280000000.0,10119825000000.0
2068.0,12544392000000.0,9714187000000.0,11665899000000.0,11322957000000.0,11665485000000.0,11864707000000.0,8405725500000.0,9305431000000.0,11263000000000.0,11261213000000.0,7899178000000.0,11728748000000.0,8518750000000.0,12361914000000.0,11887263000000.0,12133361000000.0,11573824000000.0,10046988000000.0,9975308000000.0
2069.0,12514076000000.0,9556671000000.0,11600046000000.0,11219945000000.0,11587073000000.0,11857144000000.0,8258039300000.0,9180463000000.0,11188639000000.0,11177601000000.0,7748034000000.0,11656706000000.0,8373527000000.0,12292268000000.0,11817801000000.0,12098889000000.0,11465672000000.0,9924227000000.0,9848670000000.0
2070.0,12474576000000.0,9366310000000.0,11509129000000.0,11129282000000.0,11522288000000.0,11740274000000.0,8079027500000.0,9075806000000.0,11100247000000.0,11097707000000.0,7593366000000.0,11589881000000.0,8231926600000.0,12224950000000.0,11759575000000.0,12041518000000.0,11375177000000.0,9761061000000.0,9690437000000.0
2071.0,12436949000000.0,9193185000000.0,11436482000000.0,11010753000000.0,11443298000000.0,11664570000000.0,7929496000000.0,8952189000000.0,10935592000000.0,11023648000000.0,7461841000000.0,11544678000000.0,8065668000000.0,12156212000000.0,11691720000000.0,11990133000000.0,11294105000000.0,9620503000000.0,9541735000000.0
2072.0,12379848000000.0,9064206000000.0,11343336000000.0,10860601000000.0,11364906000000.0,11572316000000.0,7738916600000.0,8854896000000.0,10866119000000.0,10943911000000.0,7316139000000.0,11477761000000.0,7877947000000.0,12123890000000.0,11610407000000.0,11944774000000.0,11196515000000.0,9457215000000.0,9400341000000.0
2073.0,12344333000000.0,8868031000000.0,11188403000000.0,10747292000000.0,11260882000000.0,11474743000000.0,7591250000000.0,8743144000000.0,10792257000000.0,10850227000000.0,7189990700000.0,11371502000000.0,7687583000000.0,12060213000000.0,11556027000000.0,11881784000000.0,11038458000000.0,9302280000000.0,9234090000000.0
2074.0,12305652000000.0,8702132000000.0,11086936000000.0,10621780000000.0,11170028000000.0,11425906000000.0,7398962500000.0,8622101000000.0,10677849000000.0,10741954000000.0,7041181500000.0,11285370000000.0,7485927700000.0,12001646000000.0,11458599000000.0,11800746000000.0,10877080000000.0,9154060000000.0,9086492000000.0
2075.0,12281533000000.0,8548545000000.0,11010262000000.0,10497361000000.0,11050785000000.0,11388583000000.0,7224031700000.0,8501202000000.0,10573377000000.0,10649020000000.0,6914409000000.0,11183231000000.0,7272014000000.0,11942562000000.0,11384458000000.0,11727002000000.0,10734250000000.0,9020346000000.0,8928493000000.0
2076.0,12258628000000.0,8397734300000.0,10921050000000.0,10374992000000.0,10977452000000.0,11292484000000.0,7020689000000.0,8376936000000.0,10487775000000.0,10558072000000.0,6786429500000.0,11116397000000.0,7090211400000.0,11855260000000.0,11304827000000.0,11658846000000.0,10594662000000.0,8873317000000.0,8775431400000.0
2077.0,12227900000000.0,8252665000000.0,10775447000000.0,10216081000000.0,10913019000000.0,11210484000000.0,6843227000000.0,8250890000000.0,10345249000000.0,10457851000000.0,6640695000000.0,11004332000000.0,6910528500000.0,11797054000000.0,11214507000000.0,11608037000000.0,10449518000000.0,8723403000000.0,8637718700000.0
2078.0,12187022000000.0,8082308000000.0,10704544000000.0,10072787000000.0,10842920000000.0,11139934000000.0,6634168400000.0,8142236700000.0,10229950000000.0,10376214000000.0,6493489000000.0,10879011000000.0,6712407400000.0,11750714000000.0,11141302000000.0,11563074000000.0,10336759000000.0,8563844000000.0,8483390000000.0
2079.0,12082533000000.0,7931475000000.0,10653280000000.0,9956527000000.0,10766872000000.0,11008401000000.0,6458330600000.0,8017899700000.0,10051663000000.0,10287376000000.0,6343847000000.0,10790265000000.0,6532877000000.0,11675480000000.0,11063073000000.0,11506882000000.0,10255354000000.0,8374934000000.0,8337451000000.0
2080.0,12016439000000.0,7758407500000.0,10606190000000.0,9807730000000.0,10654442000000.0,10919039000000.0,6277552000000.0,7914626500000.0,9911680000000.0,10209015000000.0,6197130000000.0,10704945000000.0,6349866000000.0,11596754000000.0,11005428000000.0,11443766000000.0,10194365000000.0,8184842000000.0,8201065500000.0
2081.0,11971229000000.0,7597472000000.0,10511451000000.0,9661942000000.0,10582696000000.0,10857109000000.0,6068969000000.0,7797320000000.0,9799429000000.0,10108732000000.0,6057130700000.0,10564356000000.0,6175264300000.0,11501717000000.0,10934747000000.0,11409484000000.0,10103077000000.0,8024495000000.0,8033838600000.0
2082.0,11900424000000.0,7418826700000.0,10423383000000.0,9517063000000.0,10493846000000.0,10822423000000.0,5880740000000.0,7688689300000.0,9650777000000.0,10015659000000.0,5910934000000.0,10469353000000.0,5995949500000.0,11391832000000.0,10845444000000.0,11351075000000.0,10021526000000.0,7842286000000.0,7883544000000.0
2083.0,11850292000000.0,7278832000000.0,10325260000000.0,9324467000000.0,10424572000000.0,10726257000000.0,5691017300000.0,7541991400000.0,9502757000000.0,9925653000000.0,5769110500000.0,10330622000000.0,5799244000000.0,11294429000000.0,10759718000000.0,11270032000000.0,9947295000000.0,7663032000000.0,7736962000000.0
2084.0,11789834000000.0,7124978000000.0,10249151000000.0,9186868000000.0,10332068000000.0,10654639000000.0,5507547000000.0,7425740500000.0,9362937000000.0,9855222000000.0,5641257600000.0,10205565000000.0,5619818400000.0,11232677000000.0,10670234000000.0,11235407000000.0,9880651000000.0,7494618300000.0,7591233600000.0
2085.0,11752381000000.0,6963293000000.0,10132572000000.0,9043083000000.0,10233446000000.0,10580590000000.0,5330515300000.0,7300986000000.0,9220208000000.0,9776321000000.0,5507079700000.0,10096491000000.0,5423547000000.0,11173978000000.0,10587005000000.0,11155562000000.0,9733733000000.0,7329127000000.0,7450096000000.0
