time,CESM2-WACCM,EC-EARTH3-VEG,INM-CM5-0,CANESM5,ACCESS-CM2,IPSL-CM6A-LR,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,CAMS-CSM1-0,EC-EARTH3,MRI-ESM2-0,CESM2,FGOALS-F3-L,INM-CM4-8
2010.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0,13834272000000.0
2011.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0,13827747000000.0
2012.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0,13823229000000.0
2013.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0,13800156000000.0
2014.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0,13769632000000.0
2015.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0,13776558000000.0
2016.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0,13763005000000.0
2017.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0,13730462000000.0
2018.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0,13723015000000.0
2019.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0,13701915000000.0
2020.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0,13687473000000.0
2021.0,13681792000000.0,13623839000000.0,13642768000000.0,13670013000000.0,13659032000000.0,13663977000000.0,13670552000000.0,13649682000000.0,13628574000000.0,13680273000000.0,13674783000000.0,13653599000000.0,13616864000000.0,13673473000000.0,13666489000000.0,13663119000000.0,13664499000000.0
2022.0,13662403000000.0,13520037000000.0,13617147000000.0,13632147000000.0,13643600000000.0,13613990000000.0,13653499000000.0,13623237000000.0,13607733000000.0,13667996000000.0,13650764000000.0,13635033000000.0,13571478000000.0,13653612000000.0,13651338000000.0,13632340000000.0,13650886000000.0
2023.0,13666953000000.0,13422269000000.0,13595887000000.0,13614206000000.0,13624942000000.0,13592129000000.0,13650044000000.0,13608197000000.0,13599293000000.0,13646818000000.0,13625046000000.0,13612540000000.0,13508812000000.0,13620381000000.0,13634273000000.0,13622494000000.0,13638466000000.0
2024.0,13657908000000.0,13393984000000.0,13556038000000.0,13559792000000.0,13594444000000.0,13544618000000.0,13625090000000.0,13584932000000.0,13569325000000.0,13613523000000.0,13614582000000.0,13604454000000.0,13449346000000.0,13591894000000.0,13618480000000.0,13613004000000.0,13625122000000.0
2025.0,13662939000000.0,13360734000000.0,13520726000000.0,13485061000000.0,13580575000000.0,13527779000000.0,13614240000000.0,13583037000000.0,13538277000000.0,13616535000000.0,13599541000000.0,13585755000000.0,13398131000000.0,13556256000000.0,13593583000000.0,13571096000000.0,13612756000000.0
2026.0,13648778000000.0,13301786000000.0,13489609000000.0,13373617000000.0,13558484000000.0,13492798000000.0,13591718000000.0,13551585000000.0,13521891000000.0,13609350000000.0,13580657000000.0,13569472000000.0,13351494000000.0,13521553000000.0,13545793000000.0,13560032000000.0,13617416000000.0
2027.0,13641695000000.0,13238070000000.0,13445367000000.0,13287639000000.0,13523077000000.0,13468649000000.0,13565074000000.0,13531559000000.0,13499106000000.0,13575762000000.0,13515681000000.0,13539554000000.0,13287843000000.0,13490256000000.0,13539967000000.0,13532866000000.0,13606930000000.0
2028.0,13643338000000.0,13180225000000.0,13394746000000.0,13201647000000.0,13494010000000.0,13436007000000.0,13555401000000.0,13490609000000.0,13459324000000.0,13554119000000.0,13493063000000.0,13525842000000.0,13235723000000.0,13442608000000.0,13521456000000.0,13506886000000.0,13594901000000.0
2029.0,13626615000000.0,13114943000000.0,13354247000000.0,13116808000000.0,13486183000000.0,13404291000000.0,13530217000000.0,13476066000000.0,13411053000000.0,13546203000000.0,13471996000000.0,13513932000000.0,13177827000000.0,13392605000000.0,13479694000000.0,13495126000000.0,13599464000000.0
2030.0,13627564000000.0,13055603000000.0,13300046000000.0,13047022000000.0,13466210000000.0,13359858000000.0,13500282000000.0,13458333000000.0,13378611000000.0,13534704000000.0,13443738000000.0,13485790000000.0,13145339000000.0,13344681000000.0,13455779000000.0,13476169000000.0,13590832000000.0
2031.0,13613637000000.0,12990077000000.0,13262910000000.0,12963158000000.0,13458658000000.0,13327259000000.0,13472544000000.0,13451830000000.0,13370044000000.0,13526281000000.0,13433124000000.0,13469761000000.0,13063025000000.0,13303573000000.0,13420028000000.0,13420204000000.0,13580579000000.0
2032.0,13598797000000.0,12953002000000.0,13219603000000.0,12890742000000.0,13442996000000.0,13289823000000.0,13445688000000.0,13429815000000.0,13331260000000.0,13501379000000.0,13420828000000.0,13459520000000.0,13007454000000.0,13249696000000.0,13392870000000.0,13396443000000.0,13574365000000.0
2033.0,13545785000000.0,12921672000000.0,13182018000000.0,12812879000000.0,13437057000000.0,13260041000000.0,13414042000000.0,13410266000000.0,13298618000000.0,13479715000000.0,13401479000000.0,13428046000000.0,12967590000000.0,13194514000000.0,13355083000000.0,13352004000000.0,13563435000000.0
2034.0,13543290000000.0,12880613000000.0,13151870000000.0,12723356000000.0,13429126000000.0,13214136000000.0,13390979000000.0,13400349000000.0,13257671000000.0,13456969000000.0,13402115000000.0,13409237000000.0,12875816000000.0,13134351000000.0,13309242000000.0,13316604000000.0,13539824000000.0
2035.0,13510779000000.0,12867484000000.0,13115709000000.0,12628302000000.0,13415492000000.0,13175794000000.0,13372480000000.0,13384996000000.0,13240603000000.0,13444029000000.0,13385400000000.0,13390277000000.0,12835669000000.0,13066294000000.0,13280345000000.0,13295936000000.0,13552421000000.0
2036.0,13475033000000.0,12838831000000.0,13082509000000.0,12539841000000.0,13367395000000.0,13122594000000.0,13365160000000.0,13377554000000.0,13204879000000.0,13413561000000.0,13360549000000.0,13391506000000.0,12776924000000.0,13003491000000.0,13242809000000.0,13278577000000.0,13543227000000.0
2037.0,13452702000000.0,12799727000000.0,13026606000000.0,12450527000000.0,13332953000000.0,13073528000000.0,13362179000000.0,13367318000000.0,13200329000000.0,13392989000000.0,13308560000000.0,13375699000000.0,12706806000000.0,12943567000000.0,13196892000000.0,13266601000000.0,13524565000000.0
2038.0,13420913000000.0,12740584000000.0,12983978000000.0,12343997000000.0,13281126000000.0,13012077000000.0,13309002000000.0,13363765000000.0,13170986000000.0,13349414000000.0,13279995000000.0,13338548000000.0,12636950000000.0,12890930000000.0,13172204000000.0,13246496000000.0,13524991000000.0
2039.0,13389029000000.0,12727930000000.0,12959428000000.0,12221707000000.0,13256427000000.0,12967020000000.0,13295427000000.0,13335357000000.0,13144761000000.0,13318817000000.0,13270202000000.0,13312064000000.0,12556552000000.0,12812100000000.0,13150493000000.0,13231833000000.0,13499315000000.0
2040.0,13343096000000.0,12710726000000.0,12909870000000.0,12110935000000.0,13213816000000.0,12917246000000.0,13277435000000.0,13319047000000.0,13119590000000.0,13241819000000.0,13273483000000.0,13283814000000.0,12468639000000.0,12722096000000.0,13127776000000.0,13192105000000.0,13476989000000.0
2041.0,13320588000000.0,12704665000000.0,12869964000000.0,11993607000000.0,13208988000000.0,12849305000000.0,13214170000000.0,13301329000000.0,13086396000000.0,13201655000000.0,13256950000000.0,13275734000000.0,12373351000000.0,12631870000000.0,13095574000000.0,13170982000000.0,13477266000000.0
2042.0,13308263000000.0,12694560000000.0,12825372000000.0,11859941000000.0,13152664000000.0,12753801000000.0,13195783000000.0,13258234000000.0,13066474000000.0,13197153000000.0,13228043000000.0,13249892000000.0,12303544000000.0,12569543000000.0,13066160000000.0,13155037000000.0,13453392000000.0
2043.0,13264114000000.0,12680133000000.0,12793983000000.0,11745965000000.0,13119609000000.0,12655462000000.0,13163630000000.0,13187873000000.0,13034025000000.0,13170750000000.0,13207761000000.0,13222407000000.0,12250749000000.0,12488917000000.0,13015726000000.0,13124063000000.0,13432068000000.0
2044.0,13227708000000.0,12674710000000.0,12755433000000.0,11634814000000.0,13100000000000.0,12576332000000.0,13114584000000.0,13126240000000.0,13004290000000.0,13136940000000.0,13186573000000.0,13200258000000.0,12161909000000.0,12390216000000.0,12968971000000.0,13118744000000.0,13416415000000.0
2045.0,13182362000000.0,12653995000000.0,12723575000000.0,11516627000000.0,13069115000000.0,12520069000000.0,13069785000000.0,13097585000000.0,12973168000000.0,13099240000000.0,13171094000000.0,13178863000000.0,12074668000000.0,12318580000000.0,12937298000000.0,13111748000000.0,13405606000000.0
2046.0,13165455000000.0,12610466000000.0,12693953000000.0,11412052000000.0,13024377000000.0,12455595000000.0,13046854000000.0,13068594000000.0,12956186000000.0,13086813000000.0,13143449000000.0,13155066000000.0,11993652000000.0,12248968000000.0,12914542000000.0,13092448000000.0,13398248000000.0
2047.0,13147974000000.0,12594116000000.0,12664696000000.0,11319773000000.0,12987235000000.0,12389084000000.0,13017084000000.0,13034565000000.0,12913490000000.0,13040711000000.0,13122682000000.0,13144625000000.0,11894675000000.0,12148316000000.0,12894408000000.0,13074224000000.0,13363566000000.0
2048.0,13104029000000.0,12552017000000.0,12627523000000.0,11202505000000.0,12899758000000.0,12329678000000.0,12985140000000.0,13032899000000.0,12899496000000.0,12975516000000.0,13083189000000.0,13123761000000.0,11806897000000.0,12065983000000.0,12866269000000.0,13037275000000.0,13356091000000.0
2049.0,13081995000000.0,12506999000000.0,12593429000000.0,11083618000000.0,12821717000000.0,12248794000000.0,12977011000000.0,12987633000000.0,12876329000000.0,12952120000000.0,13052931000000.0,13076126000000.0,11742739000000.0,11982982000000.0,12828809000000.0,13007808000000.0,13331710000000.0
2050.0,13079336000000.0,12469874000000.0,12550573000000.0,10981612000000.0,12758399000000.0,12177783000000.0,12953910000000.0,12973230000000.0,12866686000000.0,12943594000000.0,13036950000000.0,13047833000000.0,11701039000000.0,11906382000000.0,12792625000000.0,12982763000000.0,13313718000000.0
2051.0,13058853000000.0,12452214000000.0,12518186000000.0,10865764000000.0,12716165000000.0,12108284000000.0,12919144000000.0,12964244000000.0,12844730000000.0,12892312000000.0,13019519000000.0,13029225000000.0,11649287000000.0,11819492000000.0,12776946000000.0,12939412000000.0,13293924000000.0
2052.0,13027146000000.0,12438948000000.0,12489853000000.0,10748567000000.0,12622616000000.0,12025577000000.0,12882349000000.0,12948793000000.0,12809216000000.0,12857669000000.0,13001881000000.0,13026899000000.0,11596705000000.0,11750890000000.0,12731705000000.0,12926961000000.0,13283974000000.0
2053.0,13021229000000.0,12426308000000.0,12458122000000.0,10636825000000.0,12582165000000.0,11958434000000.0,12871987000000.0,12935224000000.0,12774387000000.0,12838609000000.0,12975375000000.0,13000548000000.0,11528262000000.0,11662509000000.0,12703334000000.0,12877760000000.0,13229479000000.0
2054.0,13002734000000.0,12396548000000.0,12432613000000.0,10541861000000.0,12552229000000.0,11876178000000.0,12829522000000.0,12924119000000.0,12751547000000.0,12816040000000.0,12952801000000.0,12985349000000.0,11483832000000.0,11596392000000.0,12657056000000.0,12858624000000.0,13203390000000.0
2055.0,12973623000000.0,12356188000000.0,12403628000000.0,10433322000000.0,12548125000000.0,11808242000000.0,12818033000000.0,12893205000000.0,12741829000000.0,12794733000000.0,12888048000000.0,12960103000000.0,11446822000000.0,11500827000000.0,12622615000000.0,12819296000000.0,13171673000000.0
2056.0,12954899000000.0,12335583000000.0,12393572000000.0,10342968000000.0,12519413000000.0,11739407000000.0,12782050000000.0,12874710000000.0,12698212000000.0,12775230000000.0,12838221000000.0,12951316000000.0,11378816000000.0,11380032000000.0,12567539000000.0,12805266000000.0,13145630000000.0
2057.0,12929539000000.0,12303070000000.0,12371628000000.0,10236972000000.0,12499107000000.0,11656955000000.0,12742644000000.0,12853049000000.0,12670365000000.0,12739190000000.0,12812078000000.0,12931748000000.0,11322745000000.0,11291687000000.0,12523011000000.0,12786748000000.0,13096484000000.0
2058.0,12893542000000.0,12241787000000.0,12335086000000.0,10117201000000.0,12471159000000.0,11549066000000.0,12706642000000.0,12809392000000.0,12642728000000.0,12694908000000.0,12765200000000.0,12918788000000.0,11257266000000.0,11188943000000.0,12486451000000.0,12779646000000.0,13061524000000.0
2059.0,12846296000000.0,12191013000000.0,12302422000000.0,10003847000000.0,12458047000000.0,11463331000000.0,12672837000000.0,12753665000000.0,12623790000000.0,12645622000000.0,12731517000000.0,12891531000000.0,11199805000000.0,11095421000000.0,12426140000000.0,12750106000000.0,13015596000000.0
2060.0,12815039000000.0,12118257000000.0,12242033000000.0,9900418000000.0,12416036000000.0,11395864000000.0,12650302000000.0,12710906000000.0,12585849000000.0,12634505000000.0,12689997000000.0,12891360000000.0,11165445000000.0,10998628000000.0,12373378000000.0,12719289000000.0,12963414000000.0
2061.0,12746977000000.0,12084211000000.0,12204931000000.0,9778079000000.0,12371232000000.0,11342399000000.0,12602494000000.0,12665617000000.0,12552545000000.0,12623839000000.0,12674609000000.0,12860783000000.0,11115954000000.0,10894482000000.0,12304507000000.0,12696134000000.0,12934554000000.0
2062.0,12713608000000.0,12049514000000.0,12164508000000.0,9674117000000.0,12317122000000.0,11271730000000.0,12570540000000.0,12624128000000.0,12501144000000.0,12585781000000.0,12664132000000.0,12845001000000.0,11072992000000.0,10799070000000.0,12275679000000.0,12662371000000.0,12907539000000.0
2063.0,12687126000000.0,11940379000000.0,12127848000000.0,9576528000000.0,12290252000000.0,11178673000000.0,12547298000000.0,12604762000000.0,12464374000000.0,12514631000000.0,12642127000000.0,12826264000000.0,11009694000000.0,10697566000000.0,12226540000000.0,12644443000000.0,12847591000000.0
2064.0,12649615000000.0,11856869000000.0,12081801000000.0,9479877000000.0,12269874000000.0,11115968000000.0,12522325000000.0,12572999000000.0,12418236000000.0,12505462000000.0,12613397000000.0,12822966000000.0,10963866000000.0,10589270000000.0,12173840000000.0,12619878000000.0,12799187000000.0
2065.0,12611241000000.0,11775812000000.0,12039847000000.0,9368964000000.0,12221776000000.0,11030984000000.0,12464582000000.0,12547201000000.0,12365140000000.0,12481517000000.0,12594207000000.0,12805684000000.0,10906335000000.0,10496554000000.0,12106617000000.0,12600915000000.0,12763774000000.0
2066.0,12552943000000.0,11680451000000.0,11997598000000.0,9271523000000.0,12157988000000.0,10972839000000.0,12422944000000.0,12540106000000.0,12303491000000.0,12462796000000.0,12566480000000.0,12774139000000.0,10844804000000.0,10375523000000.0,12019674000000.0,12587437000000.0,12691460000000.0
2067.0,12516890000000.0,11612774000000.0,11961392000000.0,9172705000000.0,12120071000000.0,10916589000000.0,12370604000000.0,12524423000000.0,12276083000000.0,12436432000000.0,12512021000000.0,12768552000000.0,10777487000000.0,10272616000000.0,11970678000000.0,12549284000000.0,12668847000000.0
2068.0,12441527000000.0,11534785000000.0,11917824000000.0,9076361000000.0,12087782000000.0,10858656000000.0,12318018000000.0,12487091000000.0,12234687000000.0,12416563000000.0,12460114000000.0,12743005000000.0,10707100000000.0,10168071000000.0,11899301000000.0,12506493000000.0,12652377000000.0
2069.0,12381835000000.0,11453083000000.0,11874234000000.0,8993092000000.0,12041324000000.0,10814902000000.0,12295299000000.0,12440122000000.0,12212338000000.0,12392473000000.0,12389014000000.0,12713982000000.0,10651139000000.0,10058213000000.0,11820121000000.0,12483007000000.0,12589126000000.0
2070.0,12324140000000.0,11364799000000.0,11828591000000.0,8892736000000.0,12014947000000.0,10758293000000.0,12261881000000.0,12410191000000.0,12173338000000.0,12386534000000.0,12343231000000.0,12675971000000.0,10588465000000.0,9927455000000.0,11772771000000.0,12465997000000.0,12550061000000.0
2071.0,12288433000000.0,11283906000000.0,11808465000000.0,8806041000000.0,11977612000000.0,10693139000000.0,12220637000000.0,12381432000000.0,12141518000000.0,12362675000000.0,12305607000000.0,12665009000000.0,10487967000000.0,9821629000000.0,11740827000000.0,12427746000000.0,12504597000000.0
2072.0,12278084000000.0,11203165000000.0,11784870000000.0,8691290000000.0,11920275000000.0,10608946000000.0,12167575000000.0,12341251000000.0,12095423000000.0,12338096000000.0,12212986000000.0,12653810000000.0,10410071000000.0,9732105000000.0,11719390000000.0,12399048000000.0,12479038000000.0
2073.0,12233498000000.0,11142236000000.0,11761170000000.0,8587975000000.0,11883001000000.0,10534829000000.0,12149498000000.0,12323027000000.0,12078833000000.0,12304712000000.0,12168031000000.0,12644600000000.0,10337353000000.0,9625705000000.0,11667603000000.0,12367802000000.0,12432694000000.0
2074.0,12207017000000.0,11079205000000.0,11724267000000.0,8500737500000.0,11870790000000.0,10458999000000.0,12142565000000.0,12301593000000.0,12052120000000.0,12261756000000.0,12095750000000.0,12611022000000.0,10262818000000.0,9568876000000.0,11636194000000.0,12353048000000.0,12411778000000.0
2075.0,12177147000000.0,11034018000000.0,11681663000000.0,8412734000000.0,11818909000000.0,10367844000000.0,12093283000000.0,12264538000000.0,12010769000000.0,12242694000000.0,12022162000000.0,12583909000000.0,10183146000000.0,9525997000000.0,11577481000000.0,12334245000000.0,12378444000000.0
2076.0,12139325000000.0,10948549000000.0,11632496000000.0,8306282700000.0,11792521000000.0,10290474000000.0,12075724000000.0,12252288000000.0,11979458000000.0,12217943000000.0,11917444000000.0,12563448000000.0,10128265000000.0,9441557000000.0,11497953000000.0,12310986000000.0,12344622000000.0
2077.0,12128053000000.0,10874161000000.0,11605276000000.0,8212149400000.0,11753300000000.0,10191841000000.0,12055283000000.0,12207539000000.0,11949738000000.0,12190329000000.0,11868710000000.0,12532245000000.0,10047402000000.0,9348105000000.0,11456123000000.0,12296656000000.0,12315777000000.0
2078.0,12101089000000.0,10792696000000.0,11567501000000.0,8112704600000.0,11712657000000.0,10122608000000.0,12030495000000.0,12174632000000.0,11904779000000.0,12144134000000.0,11829428000000.0,12506949000000.0,9982764000000.0,9267415000000.0,11410868000000.0,12271095000000.0,12272091000000.0
2079.0,12077161000000.0,10709234000000.0,11542264000000.0,8019529700000.0,11680432000000.0,10023258000000.0,11998980000000.0,12149910000000.0,11869777000000.0,12064457000000.0,11785225000000.0,12483970000000.0,9913728000000.0,9172583000000.0,11355007000000.0,12236819000000.0,12243318000000.0
2080.0,12057123000000.0,10606575000000.0,11522657000000.0,7932017000000.0,11611638000000.0,9940891000000.0,11930253000000.0,12138687000000.0,11855049000000.0,11995061000000.0,11692176000000.0,12441270000000.0,9842051000000.0,9118411000000.0,11305205000000.0,12207065000000.0,12238142000000.0
2081.0,12029078000000.0,10487775000000.0,11491110000000.0,7844651300000.0,11536267000000.0,9863707000000.0,11896528000000.0,12104198000000.0,11813850000000.0,11959892000000.0,11604190000000.0,12425653000000.0,9768071000000.0,9039046000000.0,11283202000000.0,12192260000000.0,12231176000000.0
2082.0,12003632000000.0,10381105000000.0,11451793000000.0,7753664300000.0,11494093000000.0,9780709000000.0,11824678000000.0,12085692000000.0,11774826000000.0,11939331000000.0,11518930000000.0,12412549000000.0,9685665000000.0,8983297000000.0,11250262000000.0,12160578000000.0,12189692000000.0
2083.0,11955058000000.0,10281785000000.0,11429529000000.0,7661048300000.0,11444388000000.0,9712439000000.0,11780318000000.0,12077539000000.0,11748944000000.0,11921265000000.0,11478630000000.0,12385175000000.0,9619345000000.0,8918378000000.0,11195435000000.0,12144874000000.0,12178562000000.0
2084.0,11918718000000.0,10175990000000.0,11391997000000.0,7578511700000.0,11416044000000.0,9622494000000.0,11738408000000.0,12053915000000.0,11733035000000.0,11894779000000.0,11435307000000.0,12365304000000.0,9559003000000.0,8849231000000.0,11149092000000.0,12138168000000.0,12148220000000.0
2085.0,11884645000000.0,10066540000000.0,11352135000000.0,7506583600000.0,11374233000000.0,9542211000000.0,11704369000000.0,12019856000000.0,11680677000000.0,11870656000000.0,11387074000000.0,12343536000000.0,9504020000000.0,8777654000000.0,11089474000000.0,12104442000000.0,12078919000000.0
2086.0,11851526000000.0,9946848000000.0,11323156000000.0,7429133000000.0,11292382000000.0,9469108000000.0,11665137000000.0,11988010000000.0,11627827000000.0,11806046000000.0,11336751000000.0,12307992000000.0,9458289000000.0,8726118000000.0,11070173000000.0,12116921000000.0,12057096000000.0
2087.0,11808604000000.0,9810861000000.0,11305875000000.0,7348463000000.0,11256677000000.0,9402709000000.0,11618647000000.0,11956567000000.0,11583193000000.0,11756099000000.0,11300690000000.0,12287811000000.0,9415540000000.0,8647366700000.0,11000254000000.0,12085967000000.0,12027309000000.0
2088.0,11757311000000.0,9724239000000.0,11271700000000.0,7276828600000.0,11224233000000.0,9324692000000.0,11615606000000.0,11917364000000.0,11535953000000.0,11740427000000.0,11260795000000.0,12257388000000.0,9360354000000.0,8588702500000.0,10936117000000.0,12055803000000.0,12004276000000.0
2089.0,11716957000000.0,9621381000000.0,11251183000000.0,7185707000000.0,11187020000000.0,9267881000000.0,11600991000000.0,11864848000000.0,11462934000000.0,11694108000000.0,11232429000000.0,12224248000000.0,9307359000000.0,8530322500000.0,10890068000000.0,12041362000000.0,11987293000000.0
2090.0,11695223000000.0,9524122000000.0,11197578000000.0,7116790700000.0,11140431000000.0,9194390000000.0,11563444000000.0,11825502000000.0,11428917000000.0,11663143000000.0,11207980000000.0,12217781000000.0,9256681000000.0,8484935400000.0,10828779000000.0,12038930000000.0,11974167000000.0
2091.0,11654389000000.0,9412715000000.0,11182980000000.0,7045641000000.0,11098817000000.0,9124013000000.0,11538538000000.0,11803815000000.0,11406680000000.0,11641876000000.0,11150520000000.0,12207159000000.0,9200330000000.0,8425423500000.0,10788453000000.0,12016079000000.0,11938832000000.0
2092.0,11544923000000.0,9338183000000.0,11167454000000.0,6966866300000.0,11062395000000.0,9047332000000.0,11528747000000.0,11799422000000.0,11387751000000.0,11629913000000.0,11093934000000.0,12186669000000.0,9147257000000.0,8370981400000.0,10760045000000.0,11969355000000.0,11905911000000.0
2093.0,11515252000000.0,9232284000000.0,11158257000000.0,6888415000000.0,10975760000000.0,8987138000000.0,11503271000000.0,11776577000000.0,11369007000000.0,11618866000000.0,11019439000000.0,12176551000000.0,9097272000000.0,8321243300000.0,10711455000000.0,11938741000000.0,11894429000000.0
2094.0,11498032000000.0,9143805000000.0,11126931000000.0,6807299300000.0,10914891000000.0,8914466000000.0,11459224000000.0,11748507000000.0,11328448000000.0,11572140000000.0,10980013000000.0,12156511000000.0,9051256000000.0,8267422500000.0,10648476000000.0,11884590000000.0,11859003000000.0
2095.0,11439750000000.0,9058555000000.0,11099807000000.0,6736450000000.0,10851012000000.0,8853876000000.0,11424683000000.0,11744377000000.0,11281840000000.0,11542417000000.0,10932338000000.0,12130532000000.0,9027899000000.0,8224392600000.0,10596643000000.0,11847839000000.0,11839406000000.0
