time,CESM2-WACCM,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,GFDL-ESM4,ACCESS-CM2,MPI-ESM1-2-HR,NORESM2-MM
2019.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0,150492631014000.0
2020.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0,150049407322000.0
2021.0,149545092862000.0,149665544830000.0,149478510848000.0,149616136632000.0,149366422338000.0,149362854698000.0,149543782952000.0,149555294026000.0,149584749185000.0,149576822490000.0,149518916952000.0,149517209137000.0,149500909481000.0,149686074012000.0,149503899007000.0,149706847795000.0,149421314875000.0
2022.0,149111763487000.0,149343667797000.0,148869115323000.0,149103714564000.0,148923435498000.0,148740089296000.0,149016446113000.0,148891262007000.0,148970684105000.0,149134625333000.0,149100059997000.0,149108988982000.0,149054399554000.0,148957750594000.0,149007437187000.0,149395469548000.0,149067978354000.0
2023.0,148783674546000.0,149015049057000.0,148265002508000.0,148613008970000.0,148347890012000.0,148016767069000.0,148446957063000.0,148373752372000.0,148667905863000.0,148670708534000.0,148599645825000.0,148698395040000.0,148511408785000.0,148407410922000.0,148483345323000.0,149141251790000.0,148675074699000.0
2024.0,148200511065000.0,148622796222000.0,147594903235000.0,148113282453000.0,147871180186000.0,147284331817000.0,147824538528000.0,147955467032000.0,148136506552000.0,148082911764000.0,148174710048000.0,148194900143000.0,147973333071000.0,147973115489000.0,148024257602000.0,148707409955000.0,148339920773000.0
2025.0,147619765813000.0,148145070188000.0,146996034561000.0,147387132340000.0,147020144805000.0,146631639993000.0,147352928543000.0,147447991077000.0,147658016347000.0,147511901781000.0,147763086672000.0,147621008147000.0,147228794848000.0,147754433492000.0,147557355146000.0,148188377390000.0,147896980303000.0
2026.0,146806840452000.0,147696903085000.0,146411916365000.0,146717067144000.0,146447983330000.0,145846808379000.0,146687818490000.0,146873023487000.0,147155768762000.0,147103956771000.0,147053783897000.0,147239366748000.0,146333906770000.0,147315793885000.0,147078112861000.0,147850995376000.0,147466442535000.0
2027.0,146127686370000.0,147337379204000.0,145776067210000.0,146259254014000.0,145701049125000.0,144949322068000.0,145950922527000.0,146330021823000.0,146713351790000.0,146583789273000.0,146507132824000.0,146751226702000.0,145478940474000.0,146828903882000.0,146562102260000.0,147323235212000.0,146791646342000.0
2028.0,145457672296000.0,146920343726000.0,145236210377000.0,145615647833000.0,145100861156000.0,144064723400000.0,145139082303000.0,145501258990000.0,146189122910000.0,146084743721000.0,145913859685000.0,146374738001000.0,144762129946000.0,146405155243000.0,145837997188000.0,146703558269000.0,146245779243000.0
2029.0,144988385425000.0,146630201433000.0,144627914816000.0,145050392739000.0,144416249731000.0,143183689176000.0,144519627226000.0,144826148171000.0,145738866576000.0,145559906211000.0,145514258988000.0,145933588049000.0,144122207557000.0,145948249344000.0,145253809202000.0,146183273958000.0,145561646314000.0
2030.0,144514953494000.0,146144965755000.0,143864018340000.0,144602758434000.0,143852276900000.0,142244546149000.0,143856830491000.0,144352445093000.0,145189217286000.0,145028116355000.0,144922351354000.0,145425772814000.0,143375716158000.0,145331795772000.0,144617042750000.0,145694322175000.0,145095492800000.0
2031.0,144061318459000.0,145709475247000.0,143204387552000.0,143973467468000.0,143067747127000.0,141452340125000.0,143193898987000.0,143906600803000.0,144734061016000.0,144514099672000.0,144205292586000.0,144879095172000.0,142532890978000.0,144963283137000.0,143835737118000.0,145253117278000.0,144467939049000.0
2032.0,143357771927000.0,145093437271000.0,142609879703000.0,143338956009000.0,142341192930000.0,140720469405000.0,142471958376000.0,143284946221000.0,144165648468000.0,143914442516000.0,143477861919000.0,144356933399000.0,141797962203000.0,144445414286000.0,143169695513000.0,144775009092000.0,144063219158000.0
2033.0,142728885940000.0,144694443278000.0,141986070477000.0,142694021232000.0,141758803504000.0,139976563132000.0,141977375727000.0,142676306302000.0,143652194446000.0,143355545653000.0,142709495686000.0,143499144073000.0,140679071005000.0,143998548645000.0,142663239873000.0,144190078536000.0,143541723326000.0
2034.0,142076101945000.0,144161901666000.0,141090484718000.0,141949155125000.0,141079552090000.0,138998521739000.0,141255477568000.0,142132437831000.0,143113075445000.0,142746609463000.0,142095651542000.0,143016548114000.0,139758106266000.0,143402740051000.0,142057120336000.0,143612432993000.0,143082545605000.0
2035.0,141450381963000.0,143797516578000.0,140317480623000.0,141181426425000.0,140084034388000.0,138133608496000.0,140618528042000.0,141450208071000.0,142868651169000.0,142139747744000.0,141354398131000.0,142493769943000.0,138835432467000.0,142571520012000.0,141528978642000.0,143215243002000.0,142656155649000.0
2036.0,140567628447000.0,143388947435000.0,139459192113000.0,140382270625000.0,139300603296000.0,137389100839000.0,140014204821000.0,140733056652000.0,142426564934000.0,141680107387000.0,140513862336000.0,141915227190000.0,137991322407000.0,142035883083000.0,140822970787000.0,142898714916000.0,142235341773000.0
2037.0,139588067825000.0,143118623962000.0,138716917712000.0,139870684236000.0,138706863772000.0,136656409908000.0,139336372045000.0,140211211198000.0,141983363582000.0,141121262997000.0,139861273050000.0,141336598622000.0,136985152730000.0,141625492473000.0,140306245569000.0,142534223006000.0,141745709942000.0
2038.0,138942604947000.0,142770899553000.0,138057481885000.0,139196529300000.0,137870448396000.0,135722124992000.0,138659607795000.0,139641544535000.0,141408567004000.0,140647220349000.0,139124569900000.0,140906382558000.0,136082299624000.0,141100840273000.0,139575397867000.0,142212183425000.0,141027827065000.0
2039.0,138157720618000.0,142405122558000.0,137120962382000.0,138453837425000.0,137242726146000.0,134764695549000.0,138161525685000.0,139169742440000.0,140772530417000.0,139984310693000.0,138585879944000.0,140278846663000.0,135241643195000.0,140387079056000.0,138751532354000.0,141860311823000.0,140445932985000.0
2040.0,137422116967000.0,142045802048000.0,136319996473000.0,137622071096000.0,136526886684000.0,133956636962000.0,137580463228000.0,138691311826000.0,140335132600000.0,139392204970000.0,137898487952000.0,139646191459000.0,134380604891000.0,139687785555000.0,138016185817000.0,141489450451000.0,140022925496000.0
2041.0,136512065603000.0,141473564481000.0,135596942862000.0,136994054523000.0,135722088611000.0,133015474583000.0,137085910369000.0,138106423868000.0,139763510697000.0,138973918213000.0,137288225436000.0,139278490723000.0,133436463632000.0,139211430990000.0,137160986742000.0,141016374219000.0,139373340501000.0
2042.0,135817054254000.0,141059925694000.0,134687780187000.0,136270539573000.0,135060231089000.0,132092510832000.0,136537125202000.0,137591586000000.0,139386830752000.0,138398945901000.0,136642698537000.0,138803793037000.0,132494019845000.0,138788159605000.0,136396728235000.0,140479244517000.0,138762878003000.0
2043.0,134939346896000.0,140569016336000.0,133897237016000.0,135413941824000.0,134378836400000.0,131389092474000.0,135855961597000.0,137122238817000.0,138900935889000.0,138000766474000.0,135881630034000.0,138215621055000.0,131558604399000.0,138370173270000.0,135657288932000.0,140021950775000.0,138022275296000.0
2044.0,134288769104000.0,140176818356000.0,133009174982000.0,134660952512000.0,133688634518000.0,130486221716000.0,135335858665000.0,136319684823000.0,138494623285000.0,137470107316000.0,135237674205000.0,137609075933000.0,130666298666000.0,137886861092000.0,134708070870000.0,139552346965000.0,137331974457000.0
2045.0,133597933914000.0,139625408308000.0,132436304267000.0,133872242214000.0,133039824314000.0,129738034578000.0,134762267767000.0,135671624194000.0,138034245445000.0,136950654207000.0,134703368433000.0,136982597913000.0,129668914729000.0,137457384019000.0,134017279770000.0,139124410639000.0,136676910564000.0
2046.0,132692360111000.0,139099242883000.0,131451528360000.0,133189209286000.0,132268020309000.0,128770670337000.0,134180224374000.0,135165679549000.0,137450309405000.0,136422851448000.0,134117513454000.0,136371059628000.0,128776101865000.0,136963990993000.0,133146200541000.0,138747961584000.0,136099597238000.0
2047.0,131831561918000.0,138587262412000.0,130709330418000.0,132548647672000.0,131531587443000.0,127632190729000.0,133520835040000.0,134500200727000.0,136982286355000.0,135926927969000.0,133559744308000.0,135857049502000.0,127942673395000.0,136485891424000.0,132390944906000.0,138318804977000.0,135597982496000.0
2048.0,131104905496000.0,138035731652000.0,129932921140000.0,131743477593000.0,130856261224000.0,126403223444000.0,132920327107000.0,133914713961000.0,136511914149000.0,135467212013000.0,132737440361000.0,135230685984000.0,126843070983000.0,136103441135000.0,131438455908000.0,137875811170000.0,135015359446000.0
2049.0,130349409397000.0,137595120391000.0,129009287179000.0,130864628348000.0,130165386861000.0,125638319184000.0,132313271993000.0,133365325535000.0,135869225730000.0,135077113404000.0,131817711523000.0,134655248833000.0,126041155077000.0,135798239786000.0,130605041910000.0,137539102301000.0,134377155082000.0
2050.0,129618729981000.0,137260678087000.0,127927692867000.0,130017725974000.0,129545225538000.0,124753748904000.0,131562570496000.0,132961827047000.0,135437982190000.0,134533864115000.0,131008069682000.0,134220034360000.0,125255975209000.0,135414355703000.0,129601692095000.0,137241525209000.0,133755859315000.0
2051.0,128934980212000.0,136964392099000.0,127024059150000.0,129312764714000.0,128958453076000.0,123859327340000.0,130835263129000.0,132228846128000.0,134897552358000.0,134073534503000.0,130183151849000.0,133746894560000.0,124122481944000.0,134910194134000.0,128833581112000.0,136611657383000.0,133052250352000.0
2052.0,128185886394000.0,136715952341000.0,125934560966000.0,128623053179000.0,128229843563000.0,123234349837000.0,130107007751000.0,131693793291000.0,134479042229000.0,133600724906000.0,129443847348000.0,133296801435000.0,123302526280000.0,134463052248000.0,127963446873000.0,136238097182000.0,132489069698000.0
2053.0,127356386444000.0,136326333619000.0,125095964661000.0,128032141011000.0,127577188461000.0,122360393301000.0,129542946299000.0,131199053198000.0,134014378101000.0,133143060415000.0,128725738539000.0,132950277324000.0,122406308589000.0,133922551330000.0,126953901782000.0,135805715266000.0,131983854141000.0
2054.0,126632144368000.0,135899123572000.0,124162743577000.0,127399075714000.0,126825913295000.0,121346003142000.0,128898712286000.0,130850828844000.0,133443668531000.0,132711191218000.0,127825561111000.0,132360789708000.0,121559143352000.0,133317846406000.0,126157303038000.0,135379797581000.0,131555569567000.0
2055.0,125883366679000.0,135687524928000.0,123298417781000.0,126881292103000.0,126152051584000.0,120575527662000.0,128186493058000.0,130375414841000.0,132978783478000.0,132306421773000.0,127212635577000.0,131680999322000.0,120654005710000.0,132952692115000.0,125267276648000.0,135012564278000.0,131001368924000.0
2056.0,124946101994000.0,135412839736000.0,122294396572000.0,126183255773000.0,125412510433000.0,120032175507000.0,127548150841000.0,129894156197000.0,132497675222000.0,131917965118000.0,126557148006000.0,131157100118000.0,119827791971000.0,132513316036000.0,124554955069000.0,134702233075000.0,130503172765000.0
2057.0,124142553105000.0,134943094509000.0,121557705390000.0,125430881661000.0,124737984850000.0,119132058073000.0,126933700681000.0,129261215540000.0,132075399586000.0,131466403702000.0,125856008064000.0,130574510203000.0,118825862350000.0,131867515934000.0,123781911694000.0,134381463300000.0,129893454465000.0
2058.0,123478543252000.0,134505934040000.0,120913600690000.0,124714844073000.0,123937317025000.0,118239091638000.0,126163561980000.0,128714388646000.0,131696547784000.0,130883796758000.0,125159424956000.0,129867032130000.0,117887296202000.0,131270739189000.0,123052065825000.0,133955483604000.0,129339040721000.0
2059.0,122562346759000.0,134137557454000.0,119921198590000.0,123987029942000.0,123372253206000.0,117517706238000.0,125214776084000.0,128050641760000.0,131159653750000.0,130412855767000.0,124448309604000.0,129330677366000.0,116950796400000.0,130715261970000.0,122283238732000.0,133478028799000.0,128641501550000.0
2060.0,121910396744000.0,133647510085000.0,119119250473000.0,123010549403000.0,122833396659000.0,116955158809000.0,124459698414000.0,127519621242000.0,130670955444000.0,130008594909000.0,123877601062000.0,128812275440000.0,115821339876000.0,130411995781000.0,121602027608000.0,133023128266000.0,128140273273000.0
2061.0,121103473280000.0,133204453646000.0,117999318806000.0,122281277337000.0,122137737030000.0,116292619381000.0,123555411742000.0,127165354771000.0,130181590104000.0,129654609012000.0,123261949569000.0,128046135082000.0,115036990471000.0,129814098540000.0,120818958972000.0,132431593659000.0,127633650943000.0
2062.0,120420142417000.0,132847006547000.0,117125843850000.0,121483195383000.0,121610245698000.0,115625433845000.0,122796877318000.0,126893993322000.0,129802355053000.0,129346968657000.0,122309036144000.0,127504223683000.0,114205171937000.0,129201227583000.0,120065176250000.0,131957887866000.0,127124947877000.0
2063.0,119668130428000.0,132376275635000.0,116427055458000.0,120837915986000.0,121012034716000.0,114841718016000.0,121957463488000.0,126304116888000.0,129420292002000.0,128747934267000.0,121478774111000.0,126970532751000.0,113429039756000.0,128702470248000.0,119321286260000.0,131399598827000.0,126557632240000.0
2064.0,119096650630000.0,132001280915000.0,115540019489000.0,119903824190000.0,120437591725000.0,114112824610000.0,121242058502000.0,125603729154000.0,128984221014000.0,128271147217000.0,120628032495000.0,126250367016000.0,112679349955000.0,128308626994000.0,118662863362000.0,130927436653000.0,125988001764000.0
2065.0,118487745712000.0,131538210446000.0,114750325129000.0,119151223716000.0,119708606509000.0,113297646506000.0,120622592901000.0,124988692501000.0,128564084799000.0,127950128494000.0,119947976049000.0,125897619065000.0,112059302920000.0,127835933089000.0,118075187507000.0,130490816363000.0,125360617098000.0
2066.0,117430123387000.0,131063178978000.0,113867642918000.0,118344254611000.0,118999090370000.0,112674449348000.0,119891050035000.0,124514968054000.0,128092894631000.0,127627967278000.0,119191735004000.0,125373339892000.0,111140364780000.0,127363983160000.0,117358017279000.0,129976014401000.0,124799069302000.0
2067.0,116578070098000.0,130868174769000.0,113168081927000.0,117556841033000.0,118420831063000.0,111863794967000.0,119232610000000.0,123900926442000.0,127613909725000.0,127279871402000.0,118555480030000.0,124804579715000.0,110411821210000.0,126995223442000.0,116502855636000.0,129730862283000.0,124307302361000.0
2068.0,115865714319000.0,130389785090000.0,112372929130000.0,116878553165000.0,117790459820000.0,110847770836000.0,118260997444000.0,123350382159000.0,127253056071000.0,126845255130000.0,117850234582000.0,124201905395000.0,109693257126000.0,126484390804000.0,115687737661000.0,129294333891000.0,123845603518000.0
2069.0,115096604071000.0,130027269546000.0,111549668457000.0,116269143617000.0,117078976046000.0,110125317118000.0,117350202804000.0,122714106417000.0,126816034529000.0,126302912838000.0,117141557326000.0,123702965466000.0,108860319516000.0,126083047244000.0,115019107532000.0,128907897801000.0,123210825715000.0
2070.0,114138892746000.0,129668039281000.0,110793215634000.0,115662319448000.0,116356633549000.0,109366700257000.0,116654712015000.0,122129920600000.0,126253438864000.0,125911948925000.0,116442507927000.0,123268528206000.0,108155333927000.0,125598507230000.0,114281421058000.0,128534097663000.0,122685765334000.0
2071.0,113501775349000.0,129376286984000.0,110230253444000.0,114921193554000.0,115746119043000.0,108512781927000.0,115945704891000.0,121497862702000.0,125897623929000.0,125400661065000.0,115826935325000.0,122764106668000.0,107485629150000.0,125246790790000.0,113741990212000.0,128179558682000.0,122160420509000.0
2072.0,112946473772000.0,128992006743000.0,109398862355000.0,114083308232000.0,115232163257000.0,107623208317000.0,115120164820000.0,120727464842000.0,125513310808000.0,125008085736000.0,115188565393000.0,122374900188000.0,106704968621000.0,124805402323000.0,112979666720000.0,127792028716000.0,121582300630000.0
2073.0,112133918520000.0,128620697436000.0,108746124352000.0,113440747875000.0,114613591920000.0,106821364824000.0,114366640974000.0,120098973002000.0,125001932605000.0,124587163656000.0,114410958714000.0,121859592881000.0,105922677677000.0,124382269658000.0,112320988428000.0,127401267477000.0,121122463421000.0
2074.0,111295517645000.0,128260883391000.0,108041001066000.0,112842705542000.0,114109163981000.0,106096572854000.0,113566197584000.0,119409590506000.0,124474584336000.0,124182334702000.0,113733660805000.0,121439736058000.0,105122368503000.0,124093392100000.0,111808041085000.0,126950336474000.0,120604263953000.0
2075.0,110750399427000.0,127838397159000.0,107354553273000.0,112229181321000.0,113675050113000.0,105249014690000.0,112985145659000.0,118830363241000.0,124026055519000.0,123803825377000.0,113247540340000.0,121179291728000.0,104323994376000.0,123741254573000.0,111108228689000.0,126607881968000.0,120136964002000.0
2076.0,110143424782000.0,127521406434000.0,106410419241000.0,111587939760000.0,113330148977000.0,104566916341000.0,112413371783000.0,118263614768000.0,123554903594000.0,123341633625000.0,112658994036000.0,120946515985000.0,103433087906000.0,123364129428000.0,110679930435000.0,126271648260000.0,119710689783000.0
2077.0,109405809040000.0,127125778461000.0,105686540621000.0,110903620732000.0,112835859059000.0,103586270143000.0,111760911898000.0,117588446921000.0,123170356300000.0,122849133688000.0,111971416162000.0,120639908188000.0,102735603474000.0,123100439656000.0,110160028655000.0,126047147046000.0,119206802159000.0
2078.0,108637049054000.0,126619247282000.0,105073568270000.0,110239261528000.0,112306350775000.0,102744266718000.0,110968526964000.0,117136300978000.0,122834809826000.0,122454006518000.0,111378095347000.0,120137933376000.0,101975510664000.0,122801354148000.0,109436929093000.0,125709605440000.0,118662740809000.0
2079.0,107858486458000.0,126323715002000.0,104500387071000.0,109601221609000.0,111679134633000.0,101942170497000.0,110329495062000.0,116479056180000.0,122506387687000.0,122094966196000.0,110700516696000.0,119698009131000.0,101226051866000.0,122315972406000.0,108736580781000.0,125235059832000.0,118171295383000.0
2080.0,107125875930000.0,125971759069000.0,103844088120000.0,108928753787000.0,111154741330000.0,101145639297000.0,109634244166000.0,115954339018000.0,122134965783000.0,121738648371000.0,110118284197000.0,119235952297000.0,100481755234000.0,121971398653000.0,108016128081000.0,124746375181000.0,117638512581000.0
2081.0,106313917627000.0,125575045710000.0,103201827847000.0,108114380088000.0,110577614205000.0,100220193496000.0,108839920428000.0,115340335317000.0,121799917218000.0,121446709645000.0,109579916654000.0,118902037465000.0,99735382368000.0,121491118533000.0,107290676429000.0,124211563211000.0,117167673026000.0
2082.0,105760686747000.0,125401362333000.0,102481728239000.0,107339623940000.0,110108937040000.0,99462844689000.0,108050533206000.0,114807732831000.0,121426123182000.0,121014535177000.0,109054533262000.0,118510136522000.0,99041630635000.0,120983792762000.0,106803975098000.0,123926050682000.0,116783000198000.0
2083.0,105171725669000.0,125072027329000.0,101957331328000.0,106586072028000.0,109604930862000.0,98915512557000.0,107449983902000.0,114429017622000.0,121119627847000.0,120635618373000.0,108583804293000.0,118105690322000.0,98362575206000.0,120447680873000.0,106235785124000.0,123495654834000.0,116299513245000.0
2084.0,104434892721000.0,124779880547000.0,101260730888000.0,105886584771000.0,109144423574000.0,98121317418000.0,106727258482000.0,113978372028000.0,120752635501000.0,120313695174000.0,108102954827000.0,117722847075000.0,97722838037000.0,120044837078000.0,105615216507000.0,123067445783000.0,115828046746000.0
2085.0,103518054462000.0,124403733925000.0,100646399344000.0,105240231642000.0,108596264548000.0,97495694766000.0,106147165035000.0,113574268814000.0,120317420342000.0,120016073811000.0,107594206667000.0,117271096159000.0,97050754585000.0,119680051558000.0,104981057667000.0,122610044417000.0,115366490433000.0
2086.0,102956299436000.0,124042760950000.0,100093003197000.0,104712965159000.0,108184329946000.0,96713291000000.0,105389730874000.0,113009572857000.0,119912626853000.0,119589926778000.0,107028348396000.0,116871505546000.0,96361211799000.0,119265276106000.0,104323458938000.0,122217541260000.0,114886664078000.0
2087.0,102046005062000.0,123718713991000.0,99416317104000.0,104134746733000.0,107503020157000.0,96052995020000.0,104601787297000.0,112432760544000.0,119528546454000.0,119220864695000.0,106439315170000.0,116476656324000.0,95524257018000.0,118866636982000.0,103684238695000.0,121875400366000.0,114410370590000.0
2088.0,101331097818000.0,123309128737000.0,98506382385000.0,103568138355000.0,106950843171000.0,95306324365000.0,103827060422000.0,111812560579000.0,119189242491000.0,118915592120000.0,105865186364000.0,116092945065000.0,94752350720000.0,118490269050000.0,102878094092000.0,121508062674000.0,114052950850000.0
2089.0,100604104774000.0,123009846428000.0,97946482455000.0,102972370549000.0,106396802636000.0,94626844906000.0,102850674137000.0,111288539384000.0,118824242590000.0,118673201588000.0,105329400202000.0,115644494671000.0,94163339896000.0,118166462300000.0,102215210719000.0,120985481035000.0,113666652445000.0
2090.0,99889881801000.0,122715184789000.0,97223892025000.0,102371924619000.0,105779068896000.0,94027476330000.0,102125398216000.0,110851040354000.0,118481391357000.0,118379041128000.0,104721156392000.0,115224834578000.0,93650514474000.0,117803687158000.0,101614622451000.0,120629962651000.0,113302508694000.0
2091.0,99231345654000.0,122293897680000.0,96630543730000.0,101865853962000.0,105315912878000.0,93463195155000.0,101317986880000.0,110514842333000.0,118116560801000.0,118065964928000.0,104280511177000.0,114801074026000.0,93008681031000.0,117346735250000.0,100889992413000.0,120320360337000.0,112823674252000.0
2092.0,98388275947000.0,122033675861000.0,95752941521000.0,101281803764000.0,104931090738000.0,92852128181000.0,100614440031000.0,110038240014000.0,117791940161000.0,117700340744000.0,103847112649000.0,114391507358000.0,92462190573000.0,116920961303000.0,100167231472000.0,119894625559000.0,112321961408000.0
2093.0,97732142866000.0,121668008538000.0,94984357434000.0,100695252189000.0,104407901861000.0,92326821010000.0,99979536544000.0,109510218982000.0,117467422668000.0,117521950955000.0,103400045520000.0,113942486962000.0,91992816305000.0,116594078064000.0,99426186075000.0,119502572118000.0,111973814943000.0
2094.0,96982783734000.0,121416301873000.0,94093309772000.0,100252793818000.0,103922701547000.0,91761376621000.0,99326576077000.0,109030640539000.0,117151885881000.0,117259435220000.0,102948056701000.0,113697363123000.0,91545423009000.0,116258302352000.0,98649817200000.0,119279086421000.0,111611016508000.0
2095.0,96110786021000.0,121087809018000.0,93138752477000.0,99736585465000.0,103545834491000.0,91167765388000.0,98653171384000.0,108581536566000.0,116875467640000.0,116986426285000.0,102556021737000.0,113280411393000.0,91011676075000.0,115741652158000.0,97836941591000.0,118943427610000.0,111110690981000.0
