time,MPI-ESM1-2-HR,MRI-ESM2-0,INM-CM5-0,IPSL-CM6A-LR,CMCC-CM2-SR5,CESM2-WACCM,TAIESM1,GFDL-ESM4,EC-EARTH3-VEG,CESM2,ACCESS-CM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3,ACCESS-ESM1-5,CANESM5,CAMS-CSM1-0
2017.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0,33548995000.0
2018.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0,33549253000.0
2019.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0,33513791000.0
2020.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0,33678086000.0
2021.0,33314712000.0,33430553000.0,33346871000.0,33409554000.0,33619542000.0,33364916000.0,33627690000.0,33351397000.0,33365310000.0,33334698000.0,33515060000.0,33568414000.0,33436326000.0,33374788000.0,33484184000.0,33338670000.0,33374310000.0,33476205000.0,33424812000.0
2022.0,33481400000.0,33403087000.0,33256552000.0,33621070000.0,33465133000.0,33299853000.0,33351475000.0,33451368000.0,33302483000.0,33238698000.0,33594735000.0,33536640000.0,33607480000.0,33305508000.0,33369688000.0,33185219000.0,33347097000.0,33248645000.0,33388878000.0
2023.0,33293423000.0,33245573000.0,33301582000.0,33703518000.0,33340172000.0,33200337000.0,33232314000.0,33305879000.0,33336633000.0,33170014000.0,33307628000.0,33408410000.0,33326213000.0,33264560000.0,33266264000.0,33093007000.0,33211433000.0,33111562000.0,33441198000.0
2024.0,33169465000.0,33164915000.0,33328437000.0,33367044000.0,33220590000.0,33122683000.0,33815150000.0,33219924000.0,33526348000.0,33111257000.0,33207677000.0,33332574000.0,33314163000.0,33228650000.0,33355866000.0,32926740000.0,33152709000.0,32980466000.0,33721770000.0
2025.0,33088643000.0,33105244000.0,33227696000.0,33269970000.0,33141225000.0,33073232000.0,33350363000.0,33155269000.0,33301303000.0,33097607000.0,33187424000.0,33276040000.0,33221818000.0,33145608000.0,33180879000.0,32790335000.0,33068993000.0,32823378000.0,33534736000.0
2026.0,32952957000.0,33032503000.0,33271738000.0,33158015000.0,33366983000.0,32937757000.0,33147836000.0,33141922000.0,33167364000.0,32983400000.0,34451680000.0,33219955000.0,33202502000.0,33118304000.0,33113278000.0,32807203000.0,32981040000.0,32624884000.0,33380055000.0
2027.0,32837415000.0,32890933000.0,33119110000.0,33079976000.0,33372275000.0,32873396000.0,33102381000.0,33086425000.0,33016433000.0,32899942000.0,33439742000.0,33134998000.0,33096737000.0,33054420000.0,33106620000.0,32607703000.0,32898408000.0,33370845000.0,33243118000.0
2028.0,32759722000.0,32776636000.0,32975458000.0,33012703000.0,33017993000.0,32760404000.0,32972927000.0,33004075000.0,33006977000.0,32894080000.0,33447130000.0,33227575000.0,33026867000.0,32927894000.0,33012300000.0,32453034000.0,32767980000.0,32491262000.0,33205215000.0
2029.0,32658856000.0,32701690000.0,32882240000.0,32872243000.0,32939852000.0,32782873000.0,33109821000.0,33089730000.0,32825051000.0,32759536000.0,33131799000.0,33050106000.0,32946342000.0,32894808000.0,32996964000.0,32247101000.0,32676086000.0,32217154000.0,33102336000.0
2030.0,32545810000.0,32625015000.0,32756677000.0,32800023000.0,32993102000.0,32546744000.0,32758036000.0,32852340000.0,32743625000.0,32749173000.0,33004782000.0,32926570000.0,32842461000.0,32723170000.0,32896340000.0,31961570000.0,32620780000.0,31960068000.0,33005390000.0
2031.0,32737757000.0,32497644000.0,32577284000.0,32721580000.0,33012200000.0,32478743000.0,32602733000.0,32793358000.0,32553075000.0,32546574000.0,32903475000.0,32900332000.0,32706861000.0,32843776000.0,32858034000.0,31665699000.0,32530907000.0,31674570000.0,33299495000.0
2032.0,32428012000.0,32422597000.0,32388820000.0,32594715000.0,33046470000.0,32369277000.0,32416674000.0,32706888000.0,32729973000.0,32391492000.0,32850560000.0,32839242000.0,32640297000.0,32588630000.0,32813548000.0,31375876000.0,32388956000.0,31421596000.0,32948615000.0
2033.0,32272765000.0,32226755000.0,32209523000.0,32476029000.0,32763644000.0,32165155000.0,32215929000.0,32616675000.0,32478464000.0,32271432000.0,32684902000.0,32747237000.0,32541362000.0,32443202000.0,32751292000.0,31169772000.0,32225410000.0,31094740000.0,32832985000.0
2034.0,32134513000.0,32045326000.0,32086630000.0,32307577000.0,32608637000.0,32102818000.0,32114460000.0,32686492000.0,32418620000.0,32036258000.0,32625620000.0,32597900000.0,32375493000.0,32306910000.0,32613300000.0,30857748000.0,32049420000.0,30890120000.0,32736672000.0
2035.0,32068290000.0,31888794000.0,31959511000.0,32140956000.0,32517430000.0,32450423000.0,32020955000.0,32446626000.0,32166107000.0,31907082000.0,32449933000.0,32451938000.0,32266646000.0,32187877000.0,32772266000.0,30415428000.0,31805133000.0,30336890000.0,32666198000.0
2036.0,31934974000.0,31706972000.0,31705694000.0,32037497000.0,32326615000.0,32190685000.0,31739363000.0,32321410000.0,32065966000.0,31781657000.0,32246888000.0,32246854000.0,32216717000.0,32028676000.0,32573028000.0,30007110000.0,31624730000.0,29962360000.0,32600478000.0
2037.0,31781302000.0,31526732000.0,31490760000.0,31880411000.0,32145529000.0,31847334000.0,31448144000.0,32224598000.0,31925279000.0,31546510000.0,32116759000.0,32033554000.0,31941597000.0,31922833000.0,32507498000.0,29658450000.0,31386366000.0,29540790000.0,33239652000.0
2038.0,31578935000.0,31248132000.0,31308456000.0,31733248000.0,31987507000.0,31629908000.0,31117162000.0,32174588000.0,31753234000.0,31342920000.0,32045548000.0,31889457000.0,31817380000.0,31854586000.0,32364843000.0,29141707000.0,31196545000.0,29166645000.0,32626299000.0
2039.0,31491369000.0,30946850000.0,31058481000.0,31483982000.0,31835372000.0,31390530000.0,30815977000.0,31952510000.0,31535477000.0,31210758000.0,31834570000.0,31779631000.0,31641608000.0,31562846000.0,32206590000.0,28694989000.0,31225965000.0,28499330000.0,32398387000.0
2040.0,31193870000.0,30788125000.0,30848543000.0,31237915000.0,31609952000.0,31117285000.0,30507098000.0,31825363000.0,31121050000.0,30970830000.0,31552414000.0,31606559000.0,31470029000.0,31300346000.0,32070808000.0,28142066000.0,30847918000.0,29065554000.0,32416860000.0
2041.0,30956765000.0,30460890000.0,30566810000.0,30915338000.0,31418653000.0,30778171000.0,30291341000.0,31668388000.0,30911365000.0,30705926000.0,31382587000.0,31567792000.0,31334302000.0,31130167000.0,31909622000.0,27749857000.0,30639753000.0,28078002000.0,32299313000.0
2042.0,30854818000.0,30165524000.0,30333954000.0,30632987000.0,31186790000.0,30587677000.0,30354143000.0,31507304000.0,30583181000.0,30456836000.0,31137303000.0,31393624000.0,31178955000.0,30844631000.0,31739488000.0,27390670000.0,30461460000.0,27454392000.0,32210960000.0
2043.0,30637068000.0,29871516000.0,30023827000.0,30335950000.0,31600357000.0,30295706000.0,29840943000.0,31300452000.0,30249090000.0,30179830000.0,30842458000.0,31156880000.0,30912315000.0,30553774000.0,31588727000.0,26715930000.0,30123796000.0,26886298000.0,32017326000.0
2044.0,30429774000.0,29558524000.0,29747206000.0,30095346000.0,31267723000.0,30004576000.0,29426838000.0,31076454000.0,30025497000.0,29747878000.0,30568137000.0,31013591000.0,30682140000.0,30256261000.0,31462973000.0,26165620000.0,29908940000.0,26440952000.0,31891818000.0
2045.0,30182126000.0,29187664000.0,29507355000.0,29787306000.0,30751488000.0,29685316000.0,29038840000.0,30957914000.0,29724584000.0,29506974000.0,30292187000.0,30676103000.0,30460246000.0,29941514000.0,31352770000.0,25671553000.0,29656293000.0,27328770000.0,31702632000.0
2046.0,29920560000.0,28791700000.0,29484980000.0,29526348000.0,30385973000.0,29432150000.0,28739082000.0,30757925000.0,29224466000.0,29324034000.0,30005820000.0,30380835000.0,30273382000.0,29724275000.0,31387165000.0,25347230000.0,29481847000.0,26579495000.0,31564014000.0
2047.0,29661538000.0,28395016000.0,29106104000.0,29208605000.0,30099690000.0,29081772000.0,28273620000.0,30564657000.0,28785355000.0,29005294000.0,29537315000.0,30143408000.0,30020157000.0,29304666000.0,31063898000.0,24809220000.0,29181293000.0,25357208000.0,31494486000.0
2048.0,29355710000.0,28006752000.0,28793217000.0,28876794000.0,29872845000.0,28814740000.0,27817538000.0,30404635000.0,28404593000.0,28714015000.0,29152117000.0,29801982000.0,29722206000.0,28882090000.0,30866627000.0,24416250000.0,28741310000.0,24873950000.0,31292115000.0
2049.0,29094940000.0,27569308000.0,28602149000.0,28590483000.0,29517515000.0,28531982000.0,27447122000.0,30240380000.0,27951096000.0,28148546000.0,28878313000.0,29528916000.0,29476320000.0,28535163000.0,30889535000.0,23922321000.0,28355746000.0,24240808000.0,31094555000.0
2050.0,28784484000.0,27197934000.0,28401009000.0,28261456000.0,29512022000.0,28274276000.0,27471528000.0,29990023000.0,27492921000.0,27862282000.0,28544565000.0,29239249000.0,29195686000.0,28170557000.0,30579843000.0,23358080000.0,28054841000.0,23854596000.0,30931874000.0
2051.0,28417210000.0,26824894000.0,28037544000.0,27866368000.0,28961751000.0,27920073000.0,26741980000.0,29705871000.0,27055843000.0,27473828000.0,28077838000.0,28862958000.0,28863360000.0,27743246000.0,30368242000.0,22919385000.0,27692153000.0,23357850000.0,30710075000.0
2052.0,28102504000.0,26458726000.0,27615513000.0,27543906000.0,28685787000.0,27444900000.0,26318854000.0,29425902000.0,26394114000.0,26965680000.0,27668038000.0,28388380000.0,28487890000.0,27304552000.0,30154062000.0,22349180000.0,27358145000.0,22814036000.0,30533534000.0
2053.0,27741430000.0,25884381000.0,27326317000.0,27159955000.0,28203430000.0,26979768000.0,25912332000.0,29138720000.0,25794636000.0,26629392000.0,27476394000.0,28100727000.0,28400863000.0,26858720000.0,29939000000.0,21926324000.0,27015938000.0,22322498000.0,30342240000.0
2054.0,27407847000.0,25599880000.0,27171550000.0,26755893000.0,27783854000.0,26738915000.0,25395235000.0,28941349000.0,25233265000.0,26251477000.0,27177425000.0,27921215000.0,28019823000.0,26327976000.0,29902290000.0,21440805000.0,26725950000.0,21704622000.0,30197360000.0
2055.0,27144960000.0,25113700000.0,26885149000.0,26377318000.0,27373849000.0,26346990000.0,24989905000.0,28635933000.0,24712223000.0,25975000000.0,26735262000.0,27462742000.0,27667962000.0,25866277000.0,29661580000.0,20860654000.0,26432090000.0,21170868000.0,30015724000.0
2056.0,26733595000.0,24692728000.0,26576564000.0,25998998000.0,27155274000.0,25884248000.0,24778326000.0,28370967000.0,24223924000.0,25600786000.0,26367216000.0,27154560000.0,27291280000.0,25287662000.0,29395659000.0,20320375000.0,26164160000.0,20641380000.0,29739640000.0
2057.0,26410344000.0,24363459000.0,26356650000.0,25663517000.0,26753772000.0,25781991000.0,24106902000.0,28112320000.0,23564257000.0,25162510000.0,26092702000.0,26741780000.0,26952196000.0,24750760000.0,29212137000.0,20014033000.0,25798280000.0,20146975000.0,29599257000.0
2058.0,26134559000.0,23945445000.0,26018478000.0,25218103000.0,26222750000.0,25290336000.0,23578823000.0,27867517000.0,22971253000.0,24642623000.0,25765720000.0,26345107000.0,26558960000.0,24220983000.0,28942946000.0,19436106000.0,25430606000.0,19783166000.0,29254050000.0
2059.0,25857049000.0,23516144000.0,25710660000.0,24762409000.0,25786233000.0,24850270000.0,23063180000.0,27386780000.0,22508218000.0,24119882000.0,25457256000.0,25996410000.0,26195876000.0,23550208000.0,28858477000.0,19003355000.0,25019494000.0,19252126000.0,29052858000.0
2060.0,25634228000.0,23142398000.0,25382738000.0,24285747000.0,25349325000.0,24453904000.0,22547098000.0,26996326000.0,21907845000.0,23631856000.0,25127140000.0,25639160000.0,25900018000.0,22998740000.0,28502098000.0,18506912000.0,24928334000.0,18772537000.0,28777347000.0
2061.0,25365948000.0,22746243000.0,25145248000.0,23973552000.0,24960406000.0,24037890000.0,22080864000.0,26553012000.0,21296734000.0,23398240000.0,24779108000.0,25286881000.0,25556955000.0,22371088000.0,28223947000.0,17975440000.0,24336370000.0,18409982000.0,28523893000.0
2062.0,25000997000.0,22297620000.0,24834275000.0,23583801000.0,24531134000.0,23709020000.0,21657194000.0,26240078000.0,20726972000.0,23063329000.0,24415543000.0,24889242000.0,25213133000.0,21741380000.0,28061848000.0,17385185000.0,23917310000.0,17877820000.0,28237636000.0
2063.0,24641280000.0,21864112000.0,24493165000.0,23231013000.0,24110373000.0,23506270000.0,21223571000.0,25970979000.0,20222278000.0,22673465000.0,24027509000.0,24665690000.0,24791427000.0,21134258000.0,27776510000.0,16857915000.0,23587000000.0,17528363000.0,27978342000.0
2064.0,24329998000.0,21318390000.0,24223623000.0,22856157000.0,23648616000.0,23028165000.0,20703316000.0,25634417000.0,19750416000.0,22169512000.0,23739355000.0,24371167000.0,24434720000.0,20553730000.0,27527723000.0,16412983000.0,23245404000.0,17029091000.0,27642696000.0
2065.0,23946105000.0,21011016000.0,23834774000.0,22453244000.0,23165649000.0,22659125000.0,20145637000.0,25328087000.0,19110095000.0,21627382000.0,23311747000.0,24030517000.0,24079444000.0,20018460000.0,27287566000.0,15890228000.0,22892462000.0,16591430000.0,27460504000.0
2066.0,23780696000.0,20713415000.0,23540298000.0,22032058000.0,22676110000.0,22314580000.0,19690981000.0,24997415000.0,18505914000.0,21242307000.0,22876846000.0,23708875000.0,23771337000.0,19450255000.0,27035228000.0,15392127000.0,22512097000.0,15977645000.0,27172469000.0
2067.0,23407630000.0,20327240000.0,23223316000.0,21688842000.0,22177317000.0,21931626000.0,19199345000.0,24664440000.0,18078896000.0,20788967000.0,22532246000.0,23275024000.0,23360455000.0,18775255000.0,26745993000.0,14888486000.0,22028345000.0,15555837000.0,26813082000.0
2068.0,23074257000.0,19899324000.0,22943300000.0,21289632000.0,21776085000.0,21437088000.0,18581522000.0,24255429000.0,17438665000.0,20356366000.0,22070209000.0,22751977000.0,23018641000.0,18160798000.0,26520373000.0,14563829000.0,21627527000.0,15169310000.0,26513805000.0
2069.0,22871816000.0,19599026000.0,22697437000.0,20958138000.0,21495400000.0,21104122000.0,18115450000.0,23825990000.0,16995084000.0,19883557000.0,21802234000.0,22441994000.0,22555509000.0,17566510000.0,26235537000.0,14095020000.0,21216720000.0,14685679000.0,26245970000.0
2070.0,22549516000.0,19277595000.0,22369325000.0,20527708000.0,21001961000.0,20657340000.0,17654847000.0,23499555000.0,16541357000.0,19480795000.0,21368486000.0,22082970000.0,22245403000.0,17061212000.0,25789962000.0,13713428000.0,20815600000.0,14374797000.0,25930107000.0
2071.0,22340375000.0,18858482000.0,22046680000.0,20145500000.0,20550361000.0,20274475000.0,17209900000.0,23171980000.0,15957282000.0,19005780000.0,20982092000.0,21692060000.0,21849370000.0,16391325000.0,25548497000.0,13226584000.0,20346825000.0,13997141000.0,25692783000.0
2072.0,21885809000.0,18492056000.0,21746156000.0,19780729000.0,20073433000.0,19870140000.0,16831257000.0,22978777000.0,15359859000.0,18544026000.0,20595485000.0,21270084000.0,21503076000.0,15879105000.0,25422356000.0,12860629000.0,19932627000.0,13643090000.0,25373856000.0
2073.0,21548040000.0,18270452000.0,21699236000.0,19359988000.0,19570242000.0,19442872000.0,16303622000.0,22535741000.0,14883745000.0,18203486000.0,20176296000.0,20904348000.0,21178018000.0,15209910000.0,25198213000.0,12462790000.0,19561122000.0,13304477000.0,25052428000.0
2074.0,21250610000.0,17961732000.0,21264515000.0,19004426000.0,19213429000.0,19035976000.0,15895436000.0,22232494000.0,14555129000.0,17781518000.0,19709977000.0,20482707000.0,20893747000.0,14796204000.0,24754831000.0,12063644000.0,19107998000.0,13052306000.0,24839926000.0
2075.0,20837618000.0,17607710000.0,20993649000.0,18661251000.0,18617442000.0,18635747000.0,15546384000.0,21962813000.0,13943827000.0,17326152000.0,19294150000.0,19986516000.0,20477184000.0,14185051000.0,24489495000.0,11680542000.0,18612208000.0,12797109000.0,24785295000.0
2076.0,20438004000.0,17254717000.0,20672315000.0,18268762000.0,18133297000.0,18362330000.0,15118380000.0,21554633000.0,13429242000.0,16976443000.0,18755121000.0,19572380000.0,20048982000.0,13732685000.0,24210633000.0,11352504000.0,17972152000.0,12469586000.0,24449896000.0
2077.0,20059986000.0,16952147000.0,20325114000.0,17869904000.0,17583837000.0,17908621000.0,14664079000.0,21218806000.0,13016786000.0,16499350000.0,18301540000.0,19217230000.0,19700378000.0,13162453000.0,23938032000.0,11048249000.0,17485349000.0,12225735000.0,24077545000.0
2078.0,19736070000.0,16622439000.0,20045707000.0,17492083000.0,16990390000.0,17480634000.0,14270026000.0,20877607000.0,12630869000.0,16105998000.0,17787875000.0,18789687000.0,19367832000.0,12725505000.0,23699503000.0,10695863000.0,17150330000.0,12022157000.0,23695299000.0
2079.0,19360223000.0,16263557000.0,19706325000.0,17083344000.0,16562990000.0,17062334000.0,13942388000.0,20465947000.0,12161952000.0,15675455000.0,17365279000.0,18390010000.0,19011950000.0,12355259000.0,23418722000.0,10292125000.0,16704373000.0,11800378000.0,23400135000.0
2080.0,18918513000.0,15973511000.0,19398537000.0,16612375000.0,16139493000.0,16720830000.0,13599279000.0,20076730000.0,11734253000.0,15332234000.0,16948806000.0,17816977000.0,18561683000.0,11942258000.0,23020356000.0,9906088000.0,16215660000.0,11569723000.0,23215747000.0
2081.0,18563100000.0,15730143000.0,19124906000.0,16265685000.0,15546378000.0,16462807000.0,13261082000.0,19649147000.0,11253542000.0,14975571000.0,16457166000.0,17249460000.0,18208168000.0,11520184000.0,22754507000.0,9578881000.0,15825210000.0,11419548000.0,22900763000.0
2082.0,18305630000.0,15411619000.0,18848401000.0,15846546000.0,15051320000.0,16015557000.0,12979838000.0,19288900000.0,10786515000.0,14648453000.0,16033049000.0,16798922000.0,17858644000.0,11164005000.0,22421140000.0,9080130000.0,15466857000.0,11465445000.0,22617405000.0
2083.0,17931237000.0,15257270000.0,18547456000.0,15407122000.0,14582690000.0,15564338000.0,12632890000.0,18916575000.0,10418888000.0,14317896000.0,15512370000.0,16394605000.0,17515549000.0,10802853000.0,22116608000.0,8838681000.0,15090718000.0,10981746000.0,22310281000.0
2084.0,17496857000.0,14884280000.0,18244082000.0,15038148000.0,14229145000.0,15235783000.0,12244092000.0,18503318000.0,9935414000.0,14010644000.0,15137735000.0,15897741000.0,17127341000.0,10449253000.0,21811680000.0,8517362700.0,14629068000.0,10750536000.0,21917544000.0
2085.0,17172198000.0,14591520000.0,18039478000.0,14663601000.0,13865539000.0,14917661000.0,11888806000.0,18138915000.0,9565696000.0,13678527000.0,14848261000.0,15510547000.0,16848103000.0,10133252000.0,21850110000.0,8123938000.0,14285085000.0,10563543000.0,21529496000.0
2086.0,16760339000.0,14299833000.0,17714242000.0,14201719000.0,13498254000.0,14595544000.0,11626665000.0,17784540000.0,9143736000.0,13323320000.0,14332824000.0,15115379000.0,16495163000.0,9954678000.0,21249761000.0,7777359000.0,13899397000.0,10399476000.0,21183158000.0
2087.0,16461519000.0,14046186000.0,17441004000.0,13815613000.0,13057871000.0,14261113000.0,11314990000.0,17446650000.0,8680983000.0,12989417000.0,13964109000.0,14763280000.0,16198983000.0,9669165000.0,20971559000.0,7449050000.0,13631863000.0,10165386000.0,20825400000.0
2088.0,16032331000.0,13804778000.0,17122335000.0,13277902000.0,12732899000.0,13955450000.0,11049794000.0,17043521000.0,8296987600.0,12691269000.0,13795061000.0,14361859000.0,15822943000.0,9357969000.0,20789002000.0,7055822300.0,13317658000.0,10030985000.0,20479250000.0
2089.0,15621377000.0,13541316000.0,16814354000.0,12930730000.0,12385920000.0,13701969000.0,10676755000.0,16655536000.0,7935094000.0,12369760000.0,13394964000.0,13970673000.0,15525198000.0,9067683000.0,20570167000.0,6698054700.0,12905222000.0,9796761000.0,20305852000.0
2090.0,15265398000.0,13286970000.0,16609034000.0,12561037000.0,12093036000.0,13436162000.0,10396741000.0,16331804000.0,7629661700.0,12116923000.0,13088421000.0,13552505000.0,15228881000.0,8802809000.0,20254994000.0,6386953000.0,12539791000.0,9567490000.0,20291506000.0
2091.0,14933183000.0,13052402000.0,16313940000.0,12104652000.0,11785569000.0,13029546000.0,10070022000.0,15965388000.0,7303547400.0,11804227000.0,12669568000.0,13119760000.0,14891551000.0,8614629000.0,20007873000.0,5964643300.0,12234056000.0,9354733000.0,19878797000.0
2092.0,14638206000.0,12853911000.0,16152349000.0,11627273000.0,11487586000.0,12695418000.0,9777338000.0,15648419000.0,6951144000.0,11573628000.0,12346647000.0,12783489000.0,14601557000.0,8346455000.0,19710583000.0,5817223700.0,11965195000.0,9168145000.0,19524997000.0
2093.0,14277434000.0,12558693000.0,15991715000.0,11082676000.0,11235672000.0,12305528000.0,9499568000.0,15294705000.0,6589205000.0,11245091000.0,11922514000.0,12409145000.0,14294747000.0,8057683000.0,19444498000.0,5454565000.0,11602297000.0,8997476000.0,19228414000.0
2094.0,13937851000.0,12319642000.0,15732625000.0,10588056000.0,11091131000.0,12041276000.0,9216503000.0,14884836000.0,6159743000.0,11021443000.0,11659519000.0,12044906000.0,14064104000.0,7777777700.0,19185200000.0,5272872000.0,11247603000.0,8814228000.0,18914238000.0
2095.0,13613128000.0,12041085000.0,15505878000.0,10184533000.0,10711977000.0,11849743000.0,8992546000.0,14731260000.0,5763844000.0,10783844000.0,11423334000.0,11700469000.0,13767902000.0,7584998400.0,18891418000.0,4900555000.0,10930793000.0,8634433000.0,18547761000.0
2096.0,13380364000.0,11789953000.0,15237045000.0,9651556000.0,10405213000.0,11561766000.0,8717526000.0,14399051000.0,5537733600.0,10459716000.0,11097726000.0,11432663000.0,13496006000.0,7451147000.0,18575266000.0,4731919400.0,10725932000.0,8451355000.0,18307398000.0
2097.0,13084798000.0,11543503000.0,14947206000.0,9269049000.0,10077299000.0,11355429000.0,8467157000.0,14063895000.0,5211220500.0,10156474000.0,10891031000.0,11178095000.0,13249608000.0,7257100300.0,18361022000.0,4482210300.0,10455591000.0,8256181000.0,17939464000.0
