time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2042.0,74507570000.0,73272530000.0,74440130000.0,71645274000.0
2043.0,73828220000.0,72025784000.0,73691370000.0,70970010000.0
2044.0,73281890000.0,71193490000.0,72941000000.0,70092250000.0
2045.0,72558310000.0,70150420000.0,72370120000.0,69221155000.0
2046.0,72265650000.0,69208510000.0,71494640000.0,68426375000.0
2047.0,71503710000.0,68458350000.0,70688120000.0,67592760000.0
2048.0,70780690000.0,69246740000.0,69852330000.0,66568372000.0
2049.0,70280110000.0,66895057000.0,69338170000.0,65677450000.0
2050.0,69252600000.0,65791200000.0,68615290000.0,64899990000.0
2051.0,68475916000.0,64990577000.0,67901997000.0,64128830000.0
2052.0,68443910000.0,64037663000.0,66991882000.0,63035888000.0
2053.0,67596240000.0,64249733000.0,66114777000.0,62054750000.0
2054.0,67055770000.0,62928667000.0,65625130000.0,61274020000.0
2055.0,66274935000.0,61879075000.0,64748716000.0,60352830000.0
2056.0,65665630000.0,60926222000.0,64079370000.0,59293315000.0
2057.0,64926610000.0,60798878000.0,63222854000.0,58156155000.0
2058.0,64312586000.0,59172057000.0,62252007000.0,57187030000.0
2059.0,63780557000.0,58183967000.0,61215530000.0,56465416000.0
2060.0,63259357000.0,57689530000.0,60200550000.0,55668716000.0
2061.0,62623797000.0,56726660000.0,59446866000.0,54858190000.0
2062.0,62060660000.0,55798997000.0,58688897000.0,54008540000.0
2063.0,61594743000.0,54891510000.0,57588556000.0,53257050000.0
2064.0,60879868000.0,54516994000.0,56707015000.0,52406520000.0
2065.0,60571130000.0,53393347000.0,55913720000.0,51788415000.0
2066.0,60421214000.0,53187960000.0,54988734000.0,51288445000.0
2067.0,59539570000.0,53700750000.0,54183404000.0,50838300000.0
2068.0,60074980000.0,51647484000.0,53495790000.0,50395644000.0
2069.0,58839896000.0,50604433000.0,52814262000.0,49223713000.0
2070.0,60701364000.0,51318395000.0,52058640000.0,48527946000.0
2071.0,58437407000.0,50169872000.0,51387957000.0,47802966000.0
2072.0,57459750000.0,48511200000.0,50622960000.0,47128130000.0
2073.0,57254883000.0,47872954000.0,50040680000.0,46201233000.0
2074.0,56869480000.0,47030202000.0,49431523000.0,45568754000.0
2075.0,56523375000.0,45915370000.0,48775610000.0,44981363000.0
2076.0,56056050000.0,45129600000.0,47940380000.0,44577583000.0
2077.0,55546220000.0,46449100000.0,47242390000.0,43827660000.0
2078.0,55368487000.0,44998894000.0,46671897000.0,43196973000.0
2079.0,54864126000.0,43472480000.0,46233230000.0,42557334000.0
2080.0,54375297000.0,43386495000.0,45903643000.0,41893057000.0
2081.0,54477332000.0,43904516000.0,45187473000.0,41457020000.0
2082.0,53542646000.0,42286465000.0,44833980000.0,40849224000.0
2083.0,53522895000.0,41421976000.0,44351267000.0,40272480000.0
2084.0,53662745000.0,41140257000.0,43765640000.0,39850890000.0
2085.0,52899090000.0,43064177000.0,43599750000.0,38966325000.0
2086.0,52633477000.0,40635904000.0,43327940000.0,38649303000.0
2087.0,52084090000.0,40034710000.0,42732896000.0,37938323000.0
2088.0,51748286000.0,39502828000.0,41988473000.0,37119435000.0
2089.0,51907030000.0,39208130000.0,41548050000.0,37918330000.0
2090.0,54606356000.0,40112325000.0,41144672000.0,37436666000.0
2091.0,55380700000.0,38927310000.0,40983937000.0,36066157000.0
2092.0,52478580000.0,38171263000.0,41058714000.0,35618260000.0
2093.0,51954614000.0,38096880000.0,40505340000.0,36195574000.0
2094.0,51259310000.0,40226780000.0,40021960000.0,35277865000.0
2095.0,51841937000.0,37112656000.0,39622734000.0,34918540000.0
2096.0,51964040000.0,36779004000.0,39406680000.0,35298357000.0
2097.0,51184700000.0,39185592000.0,40476120000.0,35033092000.0
2098.0,51312312000.0,36311470000.0,40051044000.0,37490310000.0
2099.0,50928087000.0,35818852000.0,39107430000.0,35468470000.0
2100.0,50882793000.0,35710190000.0,38619550000.0,34289910000.0
2101.0,52121747000.0,35064828000.0,38279480000.0,34217458000.0
2102.0,50383004000.0,36466320000.0,38389223000.0,33904083000.0
2103.0,51430040000.0,35334803000.0,37902980000.0,36305023000.0
2104.0,55317012000.0,34536235000.0,37661532000.0,33770258000.0
2105.0,53481013000.0,34399273000.0,37546246000.0,33080408000.0
2106.0,52843594000.0,35081486000.0,37218255000.0,32718246000.0
2107.0,55168918000.0,34203005000.0,37116690000.0,33670300000.0
2108.0,52110770000.0,34856030000.0,37064188000.0,32633033000.0
2109.0,54974290000.0,33414928000.0,36838195000.0,32483103000.0
2110.0,52061237000.0,37391650000.0,36861900000.0,35065960000.0
2111.0,51219030000.0,33190390000.0,36418056000.0,35018387000.0
2112.0,55019545000.0,33206886000.0,36208750000.0,33564467000.0
2113.0,51902665000.0,33269050000.0,37281907000.0,32999895000.0
2114.0,53337840000.0,32460108000.0,36231668000.0,32464210000.0
2115.0,51388960000.0,32349729000.0,36007285000.0,32701516000.0
2116.0,51413467000.0,33919291000.0,36601135000.0,32562088000.0
2117.0,51417194000.0,35681882000.0,36670170000.0,32421059000.0
2118.0,52241990000.0,39368100000.0,36276520000.0,32623026000.0
2119.0,53545656000.0,34358039000.0,35674677000.0,33618809000.0
2120.0,53712440000.0,32947261000.0,35416605000.0,32654268000.0
2121.0,50897666000.0,36201990000.0,35200573000.0,33848084000.0
2122.0,52577590000.0,36472520000.0,35430818000.0,32946344000.0
2123.0,53043330000.0,33839280000.0,37047136000.0,32960119000.0
2124.0,52903140000.0,37598384000.0,36084380000.0,33623440000.0
2125.0,51960790000.0,36273177000.0,35256287000.0,32096707000.0
2126.0,51352924000.0,33495781000.0,36546494000.0,32987918000.0
2127.0,55242916000.0,39454757000.0,35255026000.0,31949572000.0
2128.0,53856313000.0,34215567000.0,34997944000.0,32651362000.0
2129.0,56699535000.0,33922603000.0,38259630000.0,32076368000.0
2130.0,53046360000.0,32907876000.0,35124310000.0,35445797000.0
2131.0,59175764000.0,31956832000.0,34975347000.0,32613900000.0
2132.0,61315326000.0,32904581000.0,34681905000.0,32383780000.0
2133.0,55964190000.0,34094418000.0,34983320000.0,32286716000.0
2134.0,57001136000.0,32850813000.0,35096343000.0,32328581000.0
2135.0,57267323000.0,31480891000.0,35717665000.0,33901744000.0
2136.0,57191140000.0,32301175000.0,34896196000.0,35132830000.0
2137.0,57637930000.0,33354800000.0,35017593000.0,34358897000.0
2138.0,55549063000.0,33536018000.0,34545332000.0,34173807000.0
2139.0,55759230000.0,31848280000.0,34585850000.0,32873153000.0
2140.0,56449890000.0,34925236000.0,34765627000.0,34447655000.0
2141.0,55996880000.0,32784357000.0,34468065000.0,32604492000.0
2142.0,55706180000.0,36782006000.0,34903180000.0,32485810000.0
2143.0,55812104000.0,33173457000.0,34659795000.0,32207192000.0
2144.0,55486534000.0,33182306000.0,34281325000.0,32196604000.0
2145.0,56827335000.0,33648759000.0,34262100000.0,34688570000.0
2146.0,55710593000.0,33781512000.0,34234094000.0,33046053000.0
2147.0,55417594000.0,33003782000.0,34121464000.0,32619098000.0
2148.0,55514644000.0,32179814000.0,34460620000.0,32367596000.0
2149.0,54952230000.0,31740210000.0,35600520000.0,36748845000.0
2150.0,55536267000.0,32098050000.0,37488680000.0,35243385000.0
2151.0,54983090000.0,33423921000.0,34946980000.0,34097768000.0
2152.0,55029203000.0,32547242000.0,36698960000.0,32585636000.0
2153.0,55183413000.0,31665412000.0,35647832000.0,32624894000.0
2154.0,58132160000.0,33063619000.0,35972465000.0,33056270000.0
2155.0,56493445000.0,32397265000.0,35051170000.0,32849605000.0
2156.0,56836006000.0,31662297000.0,34985890000.0,32652120000.0
2157.0,56663118000.0,32332763000.0,34945990000.0,33430557000.0
2158.0,57965785000.0,32132827000.0,34535846000.0,32807868000.0
2159.0,57572920000.0,33717086000.0,34360760000.0,33034439000.0
2160.0,59922657000.0,32082504000.0,37597663000.0,33076007000.0
2161.0,59726990000.0,32338455000.0,34728886000.0,33319120000.0
2162.0,57826075000.0,33491239000.0,34701517000.0,33121989000.0
2163.0,58077320000.0,34891166000.0,34714180000.0,33293779000.0
2164.0,58113044000.0,31682140000.0,34687898000.0,33013264000.0
2165.0,57622890000.0,32284856000.0,34494816000.0,33001550000.0
2166.0,57540880000.0,32225843000.0,38069600000.0,33196620000.0
2167.0,61242580000.0,32424272000.0,35576893000.0,33144732000.0
2168.0,60295803000.0,31878110000.0,34855318000.0,32826853000.0
2169.0,58769960000.0,33521504000.0,35477434000.0,32982020000.0
2170.0,64561037000.0,32732391000.0,35048178000.0,32716208000.0
2171.0,59626037000.0,32033819000.0,34584500000.0,36768830000.0
2172.0,59863806000.0,32056687000.0,34621702000.0,33096374000.0
2173.0,59524428000.0,32750803000.0,35436687000.0,33170186000.0
2174.0,59387610000.0,33342822000.0,35327890000.0,32844628000.0
2175.0,58564920000.0,31959058000.0,35148310000.0,33027496000.0
2176.0,63279555000.0,31725898000.0,35130520000.0,32666290000.0
2177.0,63303127000.0,33503318000.0,34896360000.0,32596468000.0
2178.0,62433583000.0,32314468000.0,34743280000.0,40549700000.0
2179.0,60669520000.0,31722940000.0,34702295000.0,36699300000.0
2180.0,60329677000.0,34736260000.0,34735084000.0,33807604000.0
2181.0,60090487000.0,31604883000.0,36974666000.0,33353409000.0
2182.0,61979746000.0,32299784000.0,37597434000.0,33333447000.0
2183.0,61544948000.0,32828650000.0,36064900000.0,33225634000.0
2184.0,60056160000.0,31925488000.0,37800030000.0,33679888000.0
2185.0,60364734000.0,31467004000.0,36549770000.0,33298231000.0
2186.0,65739354000.0,31425612000.0,36057500000.0,33695048000.0
2187.0,63677637000.0,32354120000.0,35516002000.0,34039796000.0
2188.0,63820014000.0,33908670000.0,35350815000.0,34157423000.0
2189.0,64214340000.0,33996356000.0,35407176000.0,33238018000.0
2190.0,63897633000.0,33069105000.0,35971314000.0,34026183000.0
2191.0,63653835000.0,33952000000.0,35312603000.0,33693016000.0
2192.0,65656450000.0,36663714000.0,35246256000.0,33803282000.0
2193.0,63863853000.0,39114093000.0,36081934000.0,34321183000.0
2194.0,63100120000.0,36328223000.0,36409650000.0,33297550000.0
2195.0,64904585000.0,33164737000.0,36105230000.0,34923830000.0
2196.0,68619300000.0,38917554000.0,35850980000.0,33322705000.0
2197.0,66100507000.0,49199810000.0,37129175000.0,33154097000.0
2198.0,64259790000.0,43726918000.0,36256547000.0,34820040000.0
2199.0,63648596000.0,40302820000.0,35839603000.0,33413430000.0
2200.0,63448793000.0,39603990000.0,35376644000.0,33188108000.0
2201.0,64274970000.0,38648000000.0,35282150000.0,33083906000.0
2202.0,64800678000.0,36050820000.0,35212116000.0,33247255000.0
2203.0,63709585000.0,34819174000.0,35541316000.0,33023179000.0
2204.0,63673390000.0,35846360000.0,38486225000.0,33546983000.0
2205.0,63772013000.0,34060423000.0,35612942000.0,33006709000.0
2206.0,64037675000.0,36022264000.0,35808530000.0,33363845000.0
2207.0,64817054000.0,33888625000.0,35445846000.0,33016775000.0
2208.0,64037827000.0,40900055000.0,36495640000.0,33102574000.0
2209.0,64798073000.0,34938757000.0,35580723000.0,32972542000.0
2210.0,64295977000.0,34232270000.0,35574972000.0,33034790000.0
2211.0,65543060000.0,34151758000.0,36752663000.0,32968983000.0
2212.0,66456617000.0,38195462000.0,38080066000.0,32858108000.0
2213.0,65261494000.0,34303164000.0,35841073000.0,33871108000.0
2214.0,66740556000.0,34274200000.0,35979110000.0,32904098000.0
2215.0,65052963000.0,35876168000.0,36776935000.0,32764285000.0
2216.0,65419284000.0,34903224000.0,36164403000.0,34331620000.0
2217.0,66845553000.0,40561394000.0,35740414000.0,33279870000.0
2218.0,65070445000.0,37792560000.0,35744063000.0,32759950000.0
2219.0,65004392000.0,37583143000.0,35576467000.0,32750686000.0
2220.0,64854260000.0,36403565000.0,36643810000.0,32574118000.0
2221.0,65358550000.0,40249390000.0,35962560000.0,32617249000.0
2222.0,68016970000.0,36465640000.0,36031410000.0,32512293000.0
2223.0,65973477000.0,35360375000.0,35634815000.0,32550652000.0
2224.0,65327874000.0,41179673000.0,36161815000.0,32602229000.0
2225.0,70977724000.0,38808764000.0,36838973000.0,33148860000.0
2226.0,69133754000.0,35885404000.0,35992010000.0,33282073000.0
2227.0,66079117000.0,36334670000.0,35967324000.0,32392112000.0
2228.0,66402456000.0,37176693000.0,35950895000.0,32301017000.0
2229.0,65868562000.0,37261850000.0,37729268000.0,32227303000.0
2230.0,66203906000.0,41370240000.0,36971434000.0,32164426000.0
2231.0,67044053000.0,39888167000.0,35949134000.0,33628015000.0
2232.0,65967110000.0,36935086000.0,35857986000.0,32204038000.0
2233.0,65817370000.0,35666997000.0,35722000000.0,32071897000.0
2234.0,66727092000.0,37684760000.0,38424314000.0,32658393000.0
2235.0,67116495000.0,35959276000.0,37202797000.0,32639662000.0
2236.0,66877645000.0,35728073000.0,36333994000.0,32886796000.0
2237.0,67526600000.0,36116460000.0,36320750000.0,32113975000.0
2238.0,68922460000.0,35409412000.0,37099233000.0,31863267000.0
2239.0,67059446000.0,35649626000.0,40346034000.0,31767355000.0
2240.0,67134538000.0,35815280000.0,38500737000.0,31721218000.0
2241.0,66413257000.0,38305780000.0,38239160000.0,32700470000.0
2242.0,66591752000.0,35742917000.0,36669120000.0,32438186000.0
2243.0,67696680000.0,37322980000.0,36488135000.0,31805362000.0
2244.0,67277742000.0,38041862000.0,36253766000.0,31594303000.0
2245.0,67708113000.0,42798543000.0,36425210000.0,31395897000.0
2246.0,68618985000.0,44040704000.0,36391477000.0,31318192000.0
2247.0,69547070000.0,39148134000.0,36150596000.0,31209750000.0
2248.0,67961627000.0,35777240000.0,36408210000.0,31147592000.0
2249.0,68331626000.0,36079230000.0,36380553000.0,31088806000.0
2250.0,67451650000.0,35419136000.0,40516260000.0,31286477000.0
2251.0,67212607000.0,38034117000.0,37870290000.0,31905208000.0
2252.0,69714510000.0,38428054000.0,36849450000.0,30990404000.0
2253.0,68322697000.0,36978440000.0,36618084000.0,31146082000.0
2254.0,67819020000.0,37277980000.0,36579340000.0,30846011000.0
2255.0,67482894000.0,44376670000.0,36384350000.0,30766584000.0
2256.0,67281265000.0,39831663000.0,36540965000.0,30672510000.0
2257.0,68647526000.0,37874510000.0,37193490000.0,30584553000.0
2258.0,68134183000.0,41156410000.0,36904464000.0,30490298000.0
2259.0,67809330000.0,36291785000.0,37711966000.0,30379667000.0
2260.0,67777410000.0,35715973000.0,36917903000.0,30333470000.0
2261.0,67671896000.0,37739210000.0,36811190000.0,30509668000.0
2262.0,68071363000.0,36474080000.0,36918985000.0,30401206000.0
2263.0,67847510000.0,35645202000.0,40512655000.0,30398077000.0
2264.0,67684170000.0,35781603000.0,38071935000.0,29982855000.0
2265.0,67597537000.0,36742975000.0,37368336000.0,30109837000.0
2266.0,67479036000.0,36744820000.0,37130695000.0,30277226000.0
2267.0,67443036000.0,35728130000.0,44780390000.0,30126377000.0
2268.0,67287265000.0,35750715000.0,40307757000.0,29768100000.0
2269.0,67350077000.0,35961537000.0,39556612000.0,29671885000.0
2270.0,67446657000.0,35216010000.0,37980640000.0,29649533000.0
2271.0,67276480000.0,35267166000.0,38502000000.0,29487297000.0
2272.0,68142040000.0,39164436000.0,37910750000.0,29663648000.0
2273.0,68601414000.0,35614270000.0,38047970000.0,29316194000.0
2274.0,71667470000.0,36112010000.0,37760550000.0,29239595000.0
2275.0,70678910000.0,37001867000.0,37814542000.0,29639272000.0
2276.0,68716753000.0,35099250000.0,37718364000.0,29266602000.0
2277.0,68220408000.0,35440562000.0,38566390000.0,29062263000.0
2278.0,67840060000.0,36261440000.0,38500864000.0,28950628000.0
2279.0,67844202000.0,35476490000.0,38049497000.0,29167740000.0
2280.0,67905036000.0,34958737000.0,37871247000.0,29431790000.0
2281.0,67400524000.0,36014166000.0,38253530000.0,28861750000.0
2282.0,67308696000.0,35054540000.0,37964580000.0,28769794000.0
2283.0,68728590000.0,34919890000.0,38696460000.0,28693490000.0
2284.0,68959690000.0,34991604000.0,40511963000.0,28710263000.0
2285.0,68300770000.0,35055215000.0,38420726000.0,28520071000.0
2286.0,67695358000.0,35172205000.0,38069363000.0,28661023000.0
2287.0,67959718000.0,35041354000.0,37891830000.0,28571870000.0
2288.0,67523210000.0,38721106000.0,39064060000.0,28578443000.0
2289.0,67836596000.0,35889820000.0,38970250000.0,28333525000.0
2290.0,67313943000.0,38929256000.0,39651975000.0,28219687000.0
2291.0,67227312000.0,35474000000.0,39053808000.0,28696971000.0
2292.0,67180708000.0,35943506000.0,38583206000.0,28310452000.0
2293.0,67139846000.0,39250460000.0,38530187000.0,28048947000.0
2294.0,69713854000.0,37042440000.0,38635380000.0,28000797000.0
2295.0,67836650000.0,41064740000.0,38187508000.0,27971406000.0
2296.0,67090428000.0,36194400000.0,40158482000.0,28719880000.0
2297.0,67335690000.0,41953817000.0,38813164000.0,28108042000.0
2298.0,67000693000.0,37665260000.0,40560304000.0,27942350000.0
2299.0,66890230000.0,37841297000.0,38686480000.0,27742802000.0
2300.0,66964124000.0,36287894000.0,38799990000.0,27647873000.0
