time,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,CESM2,CESM2-WACCM,CAMS-CSM1-0
2013.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0
2014.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0
2015.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0
2016.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0
2017.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0
2018.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0
2019.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0
2020.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0
2021.0,18076922000000.0,18198125000000.0,18041646000000.0,18080747000000.0,18096025000000.0,18167433000000.0,18129286000000.0,18010210000000.0,18183835000000.0,18109132000000.0,18121396000000.0,18149328000000.0,17927114000000.0
2022.0,17974518000000.0,18240310000000.0,17906970000000.0,17977039000000.0,17975269000000.0,18091166000000.0,18057440000000.0,17904446000000.0,18115765000000.0,18033047000000.0,18130372000000.0,18099588000000.0,17766564000000.0
2023.0,17877086000000.0,18218524000000.0,17769647000000.0,17940920000000.0,17892379000000.0,18027293000000.0,17965150000000.0,17767397000000.0,18030908000000.0,17796631000000.0,18062490000000.0,17967280000000.0,17580330000000.0
2024.0,17693338000000.0,18196057000000.0,17694710000000.0,17760300000000.0,17646420000000.0,17919669000000.0,17862650000000.0,17692409000000.0,17926086000000.0,17632420000000.0,17986872000000.0,17772214000000.0,17464742000000.0
2025.0,17622087000000.0,18089765000000.0,17600190000000.0,17635119000000.0,17503890000000.0,17761747000000.0,17772840000000.0,17549207000000.0,17799091000000.0,17564582000000.0,17874360000000.0,17628303000000.0,17381480000000.0
2026.0,17499975000000.0,17997490000000.0,17433204000000.0,17535304000000.0,17462274000000.0,17666266000000.0,17661060000000.0,17408944000000.0,17639137000000.0,17547897000000.0,17769525000000.0,17427352000000.0,17262486000000.0
2027.0,17406995000000.0,17880836000000.0,17319821000000.0,17401144000000.0,17336342000000.0,17606648000000.0,17559570000000.0,17290937000000.0,17489238000000.0,17365692000000.0,17664915000000.0,17284545000000.0,17140348000000.0
2028.0,17246490000000.0,17789618000000.0,17205733000000.0,17128965000000.0,17210777000000.0,17459814000000.0,17457351000000.0,17163448000000.0,17322705000000.0,17170110000000.0,17513737000000.0,17135432000000.0,17045743000000.0
2029.0,17087316000000.0,17745754000000.0,17109825000000.0,17053153000000.0,17173143000000.0,17358250000000.0,17413427000000.0,16989473000000.0,17201839000000.0,17053388000000.0,17314629000000.0,16899379000000.0,16999727000000.0
2030.0,16958829000000.0,17694401000000.0,16934157000000.0,16895459000000.0,17068727000000.0,17261901000000.0,17297611000000.0,16854770000000.0,17105815000000.0,16947491000000.0,17177798000000.0,16755437000000.0,16907429000000.0
2031.0,16851098000000.0,17589409000000.0,16858636000000.0,16740200000000.0,16893306000000.0,17122779000000.0,17241931000000.0,16749373000000.0,16984054000000.0,16832191000000.0,16988507000000.0,16710412000000.0,16805154000000.0
2032.0,16756887000000.0,17461474000000.0,16735412000000.0,16438244000000.0,16769867000000.0,17019691000000.0,17122391000000.0,16674590000000.0,16833518000000.0,16800025000000.0,16864183000000.0,16450329000000.0,16738634000000.0
2033.0,16716344000000.0,17365485000000.0,16609800000000.0,16206460000000.0,16642379000000.0,16939224000000.0,17039246000000.0,16471234000000.0,16793433000000.0,16700166000000.0,16727719000000.0,16270180000000.0,16593157000000.0
2034.0,16722672000000.0,17238800000000.0,16549332000000.0,16040342000000.0,16542496000000.0,16819941000000.0,16914749000000.0,16360683000000.0,16659230000000.0,16454967000000.0,16511971000000.0,16196680000000.0,16447970000000.0
2035.0,16691461000000.0,17230745000000.0,16505591000000.0,15788284000000.0,16469464000000.0,16726841000000.0,16856095000000.0,16146750000000.0,16560495000000.0,16279219000000.0,16367079000000.0,16097544000000.0,16426463000000.0
2036.0,16641235000000.0,17162370000000.0,16354133000000.0,15596455000000.0,16215180000000.0,16677589000000.0,16758419000000.0,16062492000000.0,16486047000000.0,16105952000000.0,16245982000000.0,15972591000000.0,16401335000000.0
2037.0,16534282000000.0,17084406000000.0,16239943000000.0,15405047000000.0,15982474000000.0,16638665000000.0,16627532000000.0,15844715000000.0,16326887000000.0,15950261000000.0,16126138000000.0,15821678000000.0,16347764000000.0
2038.0,16409098000000.0,17004963000000.0,16084683000000.0,15081548000000.0,15874453000000.0,16570617000000.0,16507227000000.0,15732138000000.0,16206827000000.0,15794183000000.0,15848546000000.0,15689496000000.0,16277205000000.0
2039.0,16349622000000.0,16953609000000.0,15977967000000.0,14890836000000.0,15765944000000.0,16473554000000.0,16370178000000.0,15523053000000.0,16149918000000.0,15713908000000.0,15787298000000.0,15438127000000.0,16153220000000.0
2040.0,16264548000000.0,16871519000000.0,15804769000000.0,14777353000000.0,15605355000000.0,16313854000000.0,16236891000000.0,15313950000000.0,16014017000000.0,15612356000000.0,15718232000000.0,15270699000000.0,16071048000000.0
2041.0,16137752000000.0,16750937000000.0,15681362000000.0,14717674000000.0,15541824000000.0,16244409000000.0,16126800000000.0,15158554000000.0,15827782000000.0,15455068000000.0,15621687000000.0,15016849000000.0,15930565000000.0
2042.0,16007641000000.0,16717051000000.0,15557210000000.0,14504306000000.0,15444543000000.0,16150774000000.0,16040690000000.0,15051681000000.0,15650557000000.0,15320642000000.0,15471983000000.0,14808150000000.0,15779917000000.0
2043.0,15801102000000.0,16567819000000.0,15414310000000.0,14286014000000.0,15254874000000.0,16066097000000.0,15954674000000.0,14960921000000.0,15523360000000.0,15157057000000.0,15362573000000.0,14628480000000.0,15640755000000.0
2044.0,15605051000000.0,16475967000000.0,15292041000000.0,14156149000000.0,15068246000000.0,15958306000000.0,15936588000000.0,14753157000000.0,15500252000000.0,14968366000000.0,15262160000000.0,14477097000000.0,15554830000000.0
2045.0,15518532000000.0,16414828000000.0,15207433000000.0,13916394000000.0,14972056000000.0,15790713000000.0,15801590000000.0,14518276000000.0,15380238000000.0,14827108000000.0,15140736000000.0,14296328000000.0,15428762000000.0
2046.0,15418161000000.0,16337284000000.0,14962585000000.0,13753620000000.0,14796686000000.0,15688949000000.0,15709808000000.0,14326071000000.0,15316446000000.0,14677561000000.0,15044598000000.0,14130417000000.0,15306114000000.0
2047.0,15239711000000.0,16190976000000.0,14871914000000.0,13509628000000.0,14556261000000.0,15511181000000.0,15606808000000.0,14089243000000.0,15161531000000.0,14482772000000.0,14925392000000.0,14005426000000.0,15194765000000.0
2048.0,15057804000000.0,16118220000000.0,14744239000000.0,13285433000000.0,14445930000000.0,15316299000000.0,15452596000000.0,13876086000000.0,15031825000000.0,14339379000000.0,14813610000000.0,13841535000000.0,15109395000000.0
2049.0,14868065000000.0,16019016000000.0,14652098000000.0,13191182000000.0,14211385000000.0,15247213000000.0,15298376000000.0,13727677000000.0,14991681000000.0,14176764000000.0,14676588000000.0,13696201000000.0,15070557000000.0
2050.0,14870107000000.0,15871025000000.0,14587960000000.0,13035908000000.0,13950020000000.0,15159500000000.0,15180265000000.0,13553084000000.0,14866131000000.0,14034783000000.0,14471006000000.0,13480766000000.0,14970875000000.0
2051.0,14697887000000.0,15764501000000.0,14511083000000.0,12923086000000.0,13877681000000.0,15099266000000.0,15089986000000.0,13386671000000.0,14695496000000.0,13887119000000.0,14333134000000.0,13283309000000.0,14868540000000.0
2052.0,14510965000000.0,15668175000000.0,14433943000000.0,12727901000000.0,13751733000000.0,15040749000000.0,14995784000000.0,13299245000000.0,14470094000000.0,13761508000000.0,14222868000000.0,13090602000000.0,14814805000000.0
2053.0,14351170000000.0,15543217000000.0,14329970000000.0,12587970000000.0,13601980000000.0,14982210000000.0,14796258000000.0,13115034000000.0,14281514000000.0,13642273000000.0,14137420000000.0,13005861000000.0,14789380000000.0
2054.0,14211447000000.0,15474444000000.0,14119797000000.0,12392000000000.0,13554798000000.0,14898865000000.0,14688974000000.0,12819277000000.0,14141005000000.0,13455276000000.0,13977254000000.0,12948402000000.0,14653284000000.0
2055.0,13952181000000.0,15344769000000.0,14005722000000.0,12206915000000.0,13358533000000.0,14826230000000.0,14534396000000.0,12573356000000.0,14005632000000.0,13307203000000.0,13756875000000.0,12847891000000.0,14488181000000.0
2056.0,13749167000000.0,15150117000000.0,13891482000000.0,12034038000000.0,13151872000000.0,14698007000000.0,14475693000000.0,12379130000000.0,13940700000000.0,13135628000000.0,13625937000000.0,12639974000000.0,14383015000000.0
2057.0,13487618000000.0,15067509000000.0,13807524000000.0,11806270000000.0,13058168000000.0,14605311000000.0,14377674000000.0,12182805000000.0,13787661000000.0,12969781000000.0,13392396000000.0,12470972000000.0,14228333000000.0
2058.0,13237344000000.0,14890526000000.0,13679654000000.0,11552775000000.0,12939314000000.0,14490663000000.0,14293161000000.0,12037835000000.0,13565128000000.0,12823113000000.0,13297489000000.0,12273178000000.0,14045724000000.0
2059.0,13096686000000.0,14714621000000.0,13534423000000.0,11215041000000.0,12717272000000.0,14409607000000.0,14151316000000.0,11766311000000.0,13369494000000.0,12637760000000.0,13143669000000.0,12096644000000.0,14011360000000.0
2060.0,12933237000000.0,14589488000000.0,13472169000000.0,11018771000000.0,12585658000000.0,14346577000000.0,14081601000000.0,11538466000000.0,13304302000000.0,12483041000000.0,13015309000000.0,11912587000000.0,13932610000000.0
2061.0,12675909000000.0,14464762000000.0,13326791000000.0,10802306000000.0,12414200000000.0,14221892000000.0,14019950000000.0,11272471000000.0,13193483000000.0,12196483000000.0,12833510000000.0,11689547000000.0,13900004000000.0
2062.0,12539476000000.0,14342858000000.0,13231387000000.0,10534543000000.0,12248901000000.0,14133317000000.0,13907394000000.0,11062144000000.0,13082697000000.0,11956105000000.0,12652393000000.0,11476789000000.0,13731280000000.0
2063.0,12445235000000.0,14275210000000.0,13072775000000.0,10348426000000.0,12093452000000.0,14015258000000.0,13738777000000.0,10826927000000.0,12938567000000.0,11652894000000.0,12487242000000.0,11189857000000.0,13546606000000.0
2064.0,12293458000000.0,14217433000000.0,12972364000000.0,10181958000000.0,11958937000000.0,13859207000000.0,13570288000000.0,10659630000000.0,12920176000000.0,11557145000000.0,12277702000000.0,10959973000000.0,13422177000000.0
2065.0,12065712000000.0,14126337000000.0,12855680000000.0,10047645000000.0,11858737000000.0,13721914000000.0,13442516000000.0,10445091000000.0,12796264000000.0,11329300000000.0,12070190000000.0,10752230000000.0,13286870000000.0
2066.0,11833913000000.0,13999846000000.0,12691182000000.0,9844686000000.0,11643569000000.0,13673737000000.0,13378515000000.0,10252812000000.0,12698044000000.0,11150601000000.0,11834911000000.0,10518473000000.0,13216547000000.0
2067.0,11650445000000.0,13870640000000.0,12569092000000.0,9680993000000.0,11516594000000.0,13551872000000.0,13253235000000.0,10029273000000.0,12520005000000.0,10851009000000.0,11668846000000.0,10286031000000.0,13106999000000.0
2068.0,11512985000000.0,13769624000000.0,12519610000000.0,9533358000000.0,11453865000000.0,13410725000000.0,13114666000000.0,9781982000000.0,12401993000000.0,10606452000000.0,11403795000000.0,10021290000000.0,12998682000000.0
2069.0,11371695000000.0,13670129000000.0,12406292000000.0,9374453000000.0,11308322000000.0,13268692000000.0,12951490000000.0,9530998000000.0,12363266000000.0,10410407000000.0,11207319000000.0,9852166000000.0,12936588000000.0
2070.0,11230415000000.0,13582268000000.0,12272979000000.0,9152511000000.0,11201469000000.0,13134066000000.0,12835683000000.0,9362227000000.0,12261538000000.0,10227835000000.0,10967202000000.0,9565490000000.0,12825962000000.0
2071.0,11046368000000.0,13452450000000.0,12137321000000.0,8980974000000.0,11072936000000.0,12970392000000.0,12722541000000.0,9206138000000.0,12113077000000.0,10028418000000.0,10830975000000.0,9320428000000.0,12686356000000.0
2072.0,10853165000000.0,13334294000000.0,12009909000000.0,8834693000000.0,10899965000000.0,12898122000000.0,12652251000000.0,8976147000000.0,11919346000000.0,9844375000000.0,10613922000000.0,9048697000000.0,12544436000000.0
2073.0,10581382000000.0,13241350000000.0,11777951000000.0,8639038400000.0,10747220000000.0,12760552000000.0,12573828000000.0,8742399000000.0,11801574000000.0,9637311000000.0,10449852000000.0,8802962000000.0,12451644000000.0
2074.0,10410355000000.0,13176186000000.0,11583565000000.0,8499352300000.0,10660885000000.0,12620513000000.0,12505722000000.0,8561932000000.0,11713386000000.0,9485914000000.0,10263303000000.0,8545143000000.0,12313632000000.0
2075.0,10254278000000.0,13077988000000.0,11429814000000.0,8313926300000.0,10496742000000.0,12509897000000.0,12457322000000.0,8414433000000.0,11548010000000.0,9321828000000.0,10022900000000.0,8366533400000.0,12144433000000.0
2076.0,10006126000000.0,12936922000000.0,11352232000000.0,8170900600000.0,10358315000000.0,12393840000000.0,12381127000000.0,8220416400000.0,11452985000000.0,9024333000000.0,9735648000000.0,8156683000000.0,12055359000000.0
2077.0,9704317000000.0,12870192000000.0,11256688000000.0,7999841600000.0,10171047000000.0,12298898000000.0,12309345000000.0,8041513600000.0,11338262000000.0,8826093000000.0,9605725000000.0,7979052600000.0,11950389000000.0
2078.0,9554265000000.0,12773089000000.0,11144408000000.0,7846848000000.0,10049742000000.0,12187386000000.0,12206011000000.0,7871198700000.0,11167807000000.0,8560143500000.0,9469786000000.0,7779796000000.0,11893009000000.0
2079.0,9403545000000.0,12621979000000.0,11022179000000.0,7663931000000.0,9922119000000.0,12048429000000.0,12121497000000.0,7669958600000.0,11023179000000.0,8340293000000.0,9265728000000.0,7591504600000.0,11751819000000.0
2080.0,9170884000000.0,12469898000000.0,10931524000000.0,7457186000000.0,9769857000000.0,11897022000000.0,12008220000000.0,7479224700000.0,10905135000000.0,8200929000000.0,9059448000000.0,7442882600000.0,11740789000000.0
2081.0,8960592000000.0,12387576000000.0,10793479000000.0,7235300000000.0,9585873000000.0,11734837000000.0,11908082000000.0,7312904000000.0,10760269000000.0,7989486400000.0,8814285000000.0,7294575700000.0,11637214000000.0
2082.0,8747365000000.0,12294541000000.0,10642878000000.0,7034670400000.0,9453386000000.0,11615394000000.0,11826654000000.0,7151739000000.0,10578818000000.0,7813692700000.0,8604038000000.0,7108132000000.0,11531078000000.0
2083.0,8606718000000.0,12202080000000.0,10510788000000.0,6772996000000.0,9253847000000.0,11483626000000.0,11744674000000.0,6967722500000.0,10425584000000.0,7549884600000.0,8439030300000.0,6937735000000.0,11408290000000.0
2084.0,8373232000000.0,12134808000000.0,10351298000000.0,6540756000000.0,9107997000000.0,11338641000000.0,11612942000000.0,6761615500000.0,10315810000000.0,7325980000000.0,8272122000000.0,6763511300000.0,11332630000000.0
2085.0,8180412700000.0,12041997000000.0,10207385000000.0,6335073600000.0,8994362000000.0,11229852000000.0,11449658000000.0,6530487300000.0,10209197000000.0,7173513000000.0,8088603000000.0,6599500000000.0,11251751000000.0
2086.0,7975810000000.0,11994766000000.0,10059447000000.0,6133532000000.0,8834834000000.0,11093419000000.0,11271462000000.0,6378790300000.0,10060897000000.0,6943710600000.0,7845338000000.0,6369693000000.0,11201180000000.0
2087.0,7799623400000.0,11869797000000.0,9922502000000.0,5972506400000.0,8678961300000.0,11023217000000.0,11124585000000.0,6195803000000.0,9902983000000.0,6718501700000.0,7584622300000.0,6215543300000.0,11068156000000.0
2088.0,7620088000000.0,11811931000000.0,9792859000000.0,5828642300000.0,8568584000000.0,10937779000000.0,11034426000000.0,5982555500000.0,9744712000000.0,6531431000000.0,7416009000000.0,6060202000000.0,10928190000000.0
2089.0,7396687000000.0,11710721000000.0,9651755000000.0,5677232000000.0,8431681400000.0,10835842000000.0,10966084000000.0,5812930000000.0,9692608000000.0,6371373000000.0,7267338400000.0,5899367000000.0,10802682000000.0
2090.0,7139597000000.0,11636952000000.0,9561252000000.0,5563954000000.0,8311759400000.0,10772396000000.0,10829510000000.0,5665963600000.0,9575594000000.0,6229683300000.0,7064919700000.0,5776977000000.0,10637526000000.0
2091.0,6970914000000.0,11619428000000.0,9456546000000.0,5426312000000.0,8155202000000.0,10666181000000.0,10724075000000.0,5549480500000.0,9469398000000.0,6121661700000.0,6856252000000.0,5608026000000.0,10498440000000.0
2092.0,6834845400000.0,11570998000000.0,9349770000000.0,5302346300000.0,8072719000000.0,10563501000000.0,10607240000000.0,5411691000000.0,9319720000000.0,5946390600000.0,6632259000000.0,5440681300000.0,10360327000000.0
2093.0,6682854000000.0,11510647000000.0,9266464000000.0,5183174600000.0,7969951400000.0,10458974000000.0,10504275000000.0,5235942000000.0,9084361000000.0,5776490000000.0,6438391400000.0,5307423500000.0,10180763000000.0
2094.0,6481182000000.0,11435808000000.0,9126249000000.0,5049462300000.0,7853171500000.0,10378496000000.0,10377510000000.0,5089250500000.0,8914132000000.0,5580094000000.0,6293149000000.0,5137605600000.0,10075875000000.0
2095.0,6258307000000.0,11359364000000.0,8930468000000.0,4916337000000.0,7800655000000.0,10250346000000.0,10306123000000.0,4970301600000.0,8781142400000.0,5367541500000.0,6097611500000.0,5000485000000.0,10062328000000.0
2096.0,6051403000000.0,11261359000000.0,8853595000000.0,4742483000000.0,7655165300000.0,10148216000000.0,10201248000000.0,4828531000000.0,8651189000000.0,5235755500000.0,5929551000000.0,4901179500000.0,9967995000000.0
2097.0,5918844000000.0,11192274000000.0,8760625500000.0,4623406000000.0,7520290600000.0,9970443000000.0,10088651000000.0,4710662700000.0,8488923700000.0,5045290500000.0,5761702300000.0,4777678700000.0,9806853000000.0
2098.0,5809146000000.0,11100054000000.0,8630386000000.0,4517277000000.0,7367592000000.0,9883177000000.0,10006510000000.0,4553018700000.0,8342764000000.0,4886778000000.0,5652840700000.0,4684329000000.0,9718123000000.0
2099.0,5663499000000.0,11000050000000.0,8569265000000.0,4405298000000.0,7279196000000.0,9780837000000.0,9933885000000.0,4438851000000.0,8217868400000.0,4742986600000.0,5510171000000.0,4581349700000.0,9613019000000.0
2100.0,5480557600000.0,10920967000000.0,8455625000000.0,4266689000000.0,7160509000000.0,9732913000000.0,9846430000000.0,4343258000000.0,8141150000000.0,4608552000000.0,5382540000000.0,4508864000000.0,9553347000000.0
