time,CESM2-WACCM,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,GFDL-ESM4,ACCESS-CM2,MPI-ESM1-2-HR,NORESM2-MM
2010.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0,19226803000000.0
2011.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0,19144225000000.0
2012.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0,19099277000000.0
2013.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0,19055302000000.0
2014.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0,18957027000000.0
2015.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0,18872407000000.0
2016.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0,18795140000000.0
2017.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0,18614750000000.0
2018.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0,18489857000000.0
2019.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0,18371272000000.0
2020.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0,18190315000000.0
2021.0,18041432000000.0,18086122000000.0,18069517000000.0,18185762000000.0,18083618000000.0,18092420000000.0,18102742000000.0,18043920000000.0,18157167000000.0,18136816000000.0,18118626000000.0,18024424000000.0,18041065000000.0,18072298000000.0,18224020000000.0,18094260000000.0,18034983000000.0
2022.0,17865787000000.0,18067638000000.0,17976007000000.0,18095628000000.0,17998608000000.0,18071756000000.0,18001830000000.0,17870608000000.0,17968331000000.0,18027068000000.0,17928192000000.0,17955530000000.0,17882472000000.0,17865898000000.0,18158333000000.0,18076240000000.0,17955590000000.0
2023.0,17716280000000.0,17973290000000.0,17800756000000.0,18042344000000.0,17944352000000.0,18009723000000.0,17891842000000.0,17797750000000.0,17813387000000.0,17987896000000.0,17890310000000.0,17900046000000.0,17837148000000.0,17678442000000.0,18002530000000.0,17958976000000.0,17877694000000.0
2024.0,17535311000000.0,17829810000000.0,17692013000000.0,17952475000000.0,17878850000000.0,17866140000000.0,17837490000000.0,17727817000000.0,17635796000000.0,17909196000000.0,17802782000000.0,17796488000000.0,17708125000000.0,17594013000000.0,17868136000000.0,17888970000000.0,17827790000000.0
2025.0,17337754000000.0,17721945000000.0,17487334000000.0,17765415000000.0,17762928000000.0,17756820000000.0,17729222000000.0,17653712000000.0,17498631000000.0,17774536000000.0,17675024000000.0,17699283000000.0,17535660000000.0,17543845000000.0,17734369000000.0,17773334000000.0,17745220000000.0
2026.0,17110558000000.0,17652307000000.0,17288984000000.0,17609513000000.0,17657660000000.0,17588228000000.0,17543840000000.0,17493152000000.0,17425285000000.0,17705988000000.0,17491849000000.0,17568819000000.0,17460238000000.0,17422720000000.0,17591934000000.0,17731426000000.0,17689410000000.0
2027.0,16993983000000.0,17545383000000.0,17133116000000.0,17549384000000.0,17503538000000.0,17408635000000.0,17381636000000.0,17356700000000.0,17313682000000.0,17667410000000.0,17490743000000.0,17467942000000.0,17239812000000.0,17283942000000.0,17518023000000.0,17554735000000.0,17595078000000.0
2028.0,16793126000000.0,17456598000000.0,17000046000000.0,17515409000000.0,17435828000000.0,17296934000000.0,17151543000000.0,17051962000000.0,17240746000000.0,17570768000000.0,17370601000000.0,17440908000000.0,17100436000000.0,17230048000000.0,17400418000000.0,17372113000000.0,17499529000000.0
2029.0,16582135000000.0,17405242000000.0,16845835000000.0,17410574000000.0,17333534000000.0,17134338000000.0,17038936000000.0,16804454000000.0,17165532000000.0,17466699000000.0,17334772000000.0,17274563000000.0,16994456000000.0,17173716000000.0,17280080000000.0,17222757000000.0,17377161000000.0
2030.0,16419782000000.0,17300092000000.0,16584844000000.0,17327911000000.0,17249739000000.0,16970235000000.0,16916463000000.0,16670009000000.0,17070441000000.0,17440906000000.0,17239142000000.0,17162895000000.0,16873134000000.0,17026498000000.0,17085025000000.0,17116604000000.0,17395240000000.0
2031.0,16340447000000.0,17259157000000.0,16417971000000.0,17283605000000.0,17170228000000.0,16930071000000.0,16760771000000.0,16544305000000.0,16913287000000.0,17338504000000.0,17072425000000.0,17047428000000.0,16646372000000.0,16948502000000.0,16860290000000.0,17040695000000.0,17281700000000.0
2032.0,16247388000000.0,17120840000000.0,16268529000000.0,17155997000000.0,17076125000000.0,16730318000000.0,16575276000000.0,16298064000000.0,16840357000000.0,17230187000000.0,16954086000000.0,16965706000000.0,16481550000000.0,16836974000000.0,16672477000000.0,16970536000000.0,17213635000000.0
2033.0,16096587000000.0,17065528000000.0,16180396000000.0,17060827000000.0,16947928000000.0,16565932000000.0,16478965000000.0,16180137000000.0,16707303000000.0,17079803000000.0,16791305000000.0,16676143000000.0,16306741000000.0,16716363000000.0,16516740000000.0,16833307000000.0,17015229000000.0
2034.0,15832801000000.0,16947175000000.0,15977545000000.0,16918577000000.0,16842153000000.0,16421704000000.0,16306980000000.0,16017540000000.0,16596630000000.0,16993689000000.0,16604782000000.0,16553278000000.0,16186028000000.0,16536325000000.0,16378843000000.0,16681953000000.0,16921210000000.0
2035.0,15706947000000.0,16849135000000.0,15826689000000.0,16724848000000.0,16653630000000.0,16318093000000.0,16126172000000.0,15815155000000.0,16524660000000.0,16863025000000.0,16375746000000.0,16445303000000.0,16060117000000.0,16347812000000.0,16267733000000.0,16615536000000.0,16824556000000.0
2036.0,15530116000000.0,16732160000000.0,15699413000000.0,16576595000000.0,16477555000000.0,16297115000000.0,16041404000000.0,15572417000000.0,16468264000000.0,16778992000000.0,16243272000000.0,16346720000000.0,15934857000000.0,16278882000000.0,16094239000000.0,16559078000000.0,16672359000000.0
2037.0,15305396000000.0,16661506000000.0,15530619000000.0,16465292000000.0,16324247000000.0,16198476000000.0,15886560000000.0,15421122000000.0,16373629000000.0,16672883000000.0,16079389000000.0,16167792000000.0,15830803000000.0,16120271000000.0,15948068000000.0,16491146000000.0,16547471000000.0
2038.0,15163267000000.0,16595126000000.0,15385757000000.0,16271975000000.0,16107810000000.0,16045237000000.0,15754901000000.0,15325287000000.0,16277075000000.0,16604722000000.0,15970392000000.0,16080354000000.0,15675474000000.0,15984894000000.0,15706481000000.0,16441101000000.0,16348571000000.0
2039.0,14948190000000.0,16468722000000.0,15132660000000.0,16096466000000.0,16007174000000.0,15990184000000.0,15644850000000.0,15138695000000.0,16209833000000.0,16479261000000.0,15869449000000.0,15903305000000.0,15583517000000.0,15856160000000.0,15541214000000.0,16407654000000.0,16223438000000.0
2040.0,14784717000000.0,16378715000000.0,14972038000000.0,15876485000000.0,15822852000000.0,15896202000000.0,15533052000000.0,14931386000000.0,16058774000000.0,16404765000000.0,15727119000000.0,15765409000000.0,15479656000000.0,15627910000000.0,15420966000000.0,16382421000000.0,16125641000000.0
2041.0,14645038000000.0,16187607000000.0,14876992000000.0,15782863000000.0,15634309000000.0,15734030000000.0,15382295000000.0,14812626000000.0,15965386000000.0,16339143000000.0,15558598000000.0,15660398000000.0,15404439000000.0,15503273000000.0,15181128000000.0,16219358000000.0,15950699000000.0
2042.0,14488149000000.0,16125038000000.0,14727243000000.0,15606442000000.0,15495223000000.0,15625543000000.0,15214575000000.0,14646237000000.0,15886597000000.0,16271100000000.0,15327753000000.0,15569033000000.0,15296975000000.0,15391268000000.0,14991388000000.0,16091002000000.0,15733261000000.0
2043.0,14318388000000.0,15982024000000.0,14526922000000.0,15326913000000.0,15335859000000.0,15586238000000.0,15034935000000.0,14501067000000.0,15817277000000.0,16209787000000.0,15142182000000.0,15423472000000.0,15170319000000.0,15214653000000.0,14837180000000.0,16004509000000.0,15568920000000.0
2044.0,14159439000000.0,15934634000000.0,14341555000000.0,15195229000000.0,15172808000000.0,15376355000000.0,14969138000000.0,14256840000000.0,15707227000000.0,16133902000000.0,14983774000000.0,15264851000000.0,15065713000000.0,15082054000000.0,14646602000000.0,15975809000000.0,15392253000000.0
2045.0,14008164000000.0,15778977000000.0,14261433000000.0,14994028000000.0,14969518000000.0,15171649000000.0,14882283000000.0,14104543000000.0,15619945000000.0,16035899000000.0,14771414000000.0,15113296000000.0,14993397000000.0,15020673000000.0,14505219000000.0,15877907000000.0,15216745000000.0
2046.0,13879164000000.0,15684077000000.0,14027796000000.0,14750990000000.0,14794877000000.0,15043641000000.0,14769444000000.0,14019222000000.0,15504933000000.0,15941251000000.0,14625584000000.0,14893892000000.0,14835045000000.0,14890895000000.0,14306516000000.0,15842520000000.0,15115623000000.0
2047.0,13717562000000.0,15639819000000.0,13798966000000.0,14675255000000.0,14648835000000.0,14889833000000.0,14634415000000.0,13816011000000.0,15432916000000.0,15856912000000.0,14480155000000.0,14723070000000.0,14649247000000.0,14807071000000.0,14180494000000.0,15771405000000.0,15069991000000.0
2048.0,13586716000000.0,15447442000000.0,13683734000000.0,14377076000000.0,14500546000000.0,14663701000000.0,14469150000000.0,13681233000000.0,15323802000000.0,15792406000000.0,14318253000000.0,14611810000000.0,14447829000000.0,14719832000000.0,13998884000000.0,15696822000000.0,14878859000000.0
2049.0,13387329000000.0,15394373000000.0,13523068000000.0,14208136000000.0,14382857000000.0,14571212000000.0,14335781000000.0,13507222000000.0,15232783000000.0,15691241000000.0,14106653000000.0,14461623000000.0,14382882000000.0,14589232000000.0,13789934000000.0,15637057000000.0,14668173000000.0
2050.0,13250550000000.0,15373993000000.0,13311369000000.0,14091746000000.0,14308642000000.0,14341951000000.0,14080841000000.0,13418907000000.0,15103669000000.0,15568972000000.0,13925528000000.0,14441153000000.0,14247111000000.0,14428904000000.0,13600716000000.0,15613370000000.0,14551941000000.0
2051.0,13132691000000.0,15369277000000.0,13050209000000.0,13918910000000.0,14161088000000.0,14145768000000.0,13936887000000.0,13195894000000.0,14996951000000.0,15464342000000.0,13809060000000.0,14315668000000.0,14088104000000.0,14342351000000.0,13453429000000.0,15547562000000.0,14386625000000.0
2052.0,12948126000000.0,15364526000000.0,12793488000000.0,13853582000000.0,14061718000000.0,14071786000000.0,13852882000000.0,13111462000000.0,14867758000000.0,15387181000000.0,13655182000000.0,14196303000000.0,13981885000000.0,14294761000000.0,13218398000000.0,15509267000000.0,14209606000000.0
2053.0,12774937000000.0,15335882000000.0,12627989000000.0,13743518000000.0,13987446000000.0,13891717000000.0,13785483000000.0,12979530000000.0,14770032000000.0,15341077000000.0,13506130000000.0,14142233000000.0,13829184000000.0,14219051000000.0,12990346000000.0,15405604000000.0,14055257000000.0
2054.0,12671370000000.0,15240146000000.0,12497162000000.0,13638211000000.0,13871264000000.0,13694340000000.0,13782704000000.0,12920950000000.0,14644045000000.0,15267269000000.0,13315167000000.0,13978514000000.0,13681724000000.0,14160921000000.0,12806080000000.0,15354482000000.0,13984311000000.0
2055.0,12521892000000.0,15182372000000.0,12327771000000.0,13566072000000.0,13778014000000.0,13514303000000.0,13632962000000.0,12838410000000.0,14561621000000.0,15172269000000.0,13213795000000.0,13791195000000.0,13539501000000.0,14047875000000.0,12618829000000.0,15307235000000.0,13818226000000.0
2056.0,12316905000000.0,15128963000000.0,12117607000000.0,13454852000000.0,13680771000000.0,13439477000000.0,13477985000000.0,12698706000000.0,14443505000000.0,15097637000000.0,13107600000000.0,13694864000000.0,13376886000000.0,13925792000000.0,12495899000000.0,15234579000000.0,13736181000000.0
2057.0,12139594000000.0,15079109000000.0,12037186000000.0,13310423000000.0,13574421000000.0,13295183000000.0,13347942000000.0,12563098000000.0,14398469000000.0,15031647000000.0,12928640000000.0,13630667000000.0,13191166000000.0,13750681000000.0,12359694000000.0,15156023000000.0,13651074000000.0
2058.0,11978997000000.0,14973613000000.0,11879185000000.0,13155006000000.0,13500440000000.0,13112208000000.0,13211093000000.0,12472242000000.0,14357176000000.0,14933539000000.0,12843369000000.0,13529186000000.0,13029179000000.0,13645195000000.0,12192356000000.0,15028956000000.0,13556779000000.0
2059.0,11716367000000.0,14932892000000.0,11674341000000.0,13007515000000.0,13438010000000.0,13016266000000.0,12995119000000.0,12328136000000.0,14294199000000.0,14847969000000.0,12749468000000.0,13373946000000.0,12835641000000.0,13499596000000.0,12087348000000.0,14918618000000.0,13366201000000.0
2060.0,11577145000000.0,14888579000000.0,11476833000000.0,12835110000000.0,13357575000000.0,12925751000000.0,12827019000000.0,12206111000000.0,14218257000000.0,14800528000000.0,12649814000000.0,13318542000000.0,12670384000000.0,13396817000000.0,12038170000000.0,14859071000000.0,13264536000000.0
2061.0,11392752000000.0,14824075000000.0,11288316000000.0,12780065000000.0,13259910000000.0,12851092000000.0,12685962000000.0,12103407000000.0,14143558000000.0,14800670000000.0,12592759000000.0,13182777000000.0,12572806000000.0,13248653000000.0,11898804000000.0,14722867000000.0,13200735000000.0
2062.0,11251138000000.0,14762570000000.0,11115581000000.0,12603829000000.0,13202259000000.0,12833870000000.0,12490052000000.0,11980755000000.0,14114519000000.0,14803110000000.0,12474606000000.0,13097429000000.0,12429540000000.0,13164559000000.0,11788737000000.0,14644445000000.0,13024842000000.0
2063.0,11140312000000.0,14606273000000.0,11025486000000.0,12505080000000.0,13146676000000.0,12744627000000.0,12353727000000.0,11848530000000.0,14038194000000.0,14668275000000.0,12346887000000.0,12983369000000.0,12306333000000.0,13124085000000.0,11686606000000.0,14562887000000.0,12899855000000.0
2064.0,11019365000000.0,14498631000000.0,10889938000000.0,12266557000000.0,13174467000000.0,12691677000000.0,12273885000000.0,11715087000000.0,13968028000000.0,14557043000000.0,12216716000000.0,12835253000000.0,12145169000000.0,13016022000000.0,11581967000000.0,14484081000000.0,12753456000000.0
2065.0,10886128000000.0,14389234000000.0,10729174000000.0,12082073000000.0,13075849000000.0,12484147000000.0,12211071000000.0,11587851000000.0,13888426000000.0,14497639000000.0,12086716000000.0,12845123000000.0,12033239000000.0,12942538000000.0,11416763000000.0,14388887000000.0,12556086000000.0
2066.0,10712925000000.0,14289323000000.0,10573160000000.0,11958024000000.0,12974683000000.0,12414220000000.0,12081704000000.0,11511769000000.0,13825329000000.0,14479466000000.0,12040003000000.0,12756188000000.0,11875420000000.0,12827324000000.0,11291827000000.0,14263982000000.0,12411682000000.0
2067.0,10610488000000.0,14296316000000.0,10471291000000.0,11765576000000.0,12920440000000.0,12310682000000.0,11950804000000.0,11380034000000.0,13759181000000.0,14432710000000.0,11973882000000.0,12651950000000.0,11772436000000.0,12755558000000.0,11158319000000.0,14220405000000.0,12278528000000.0
2068.0,10385349000000.0,14218947000000.0,10351958000000.0,11620521000000.0,12845981000000.0,12082822000000.0,11845760000000.0,11232149000000.0,13700870000000.0,14375086000000.0,11852938000000.0,12560963000000.0,11671634000000.0,12680119000000.0,10964530000000.0,14135946000000.0,12212661000000.0
2069.0,10171750000000.0,14170335000000.0,10214601000000.0,11504553000000.0,12711168000000.0,11967361000000.0,11629484000000.0,11077449000000.0,13606895000000.0,14234877000000.0,11727467000000.0,12448456000000.0,11583949000000.0,12627631000000.0,10837663000000.0,14056999000000.0,12149994000000.0
2070.0,9971443000000.0,14098860000000.0,10080029000000.0,11326512000000.0,12604010000000.0,11843727000000.0,11571729000000.0,10906869000000.0,13479844000000.0,14188004000000.0,11581748000000.0,12326194000000.0,11491897000000.0,12519062000000.0,10748184000000.0,13985646000000.0,12016356000000.0
2071.0,9865800000000.0,14062266000000.0,10006139000000.0,11163080000000.0,12539869000000.0,11700207000000.0,11543318000000.0,10793238000000.0,13412057000000.0,14114403000000.0,11532624000000.0,12217984000000.0,11418422000000.0,12433144000000.0,10643879000000.0,13897672000000.0,11862834000000.0
2072.0,9802826000000.0,13947546000000.0,9821336000000.0,11088134000000.0,12557289000000.0,11641879000000.0,11371475000000.0,10655395000000.0,13331172000000.0,14010028000000.0,11396035000000.0,12138753000000.0,11300033000000.0,12351816000000.0,10566211000000.0,13801314000000.0,11746959000000.0
2073.0,9718764000000.0,13834698000000.0,9687180000000.0,11050634000000.0,12566221000000.0,11554494000000.0,11188876000000.0,10565350000000.0,13269044000000.0,13954231000000.0,11223613000000.0,12039544000000.0,11167117000000.0,12253311000000.0,10473114000000.0,13734042000000.0,11691885000000.0
2074.0,9667124000000.0,13729727000000.0,9597671000000.0,10952940000000.0,12494098000000.0,11442822000000.0,11073124000000.0,10454809000000.0,13152833000000.0,13874391000000.0,11170440000000.0,11989881000000.0,11064638000000.0,12191422000000.0,10373463000000.0,13611764000000.0,11550301000000.0
2075.0,9543908000000.0,13643692000000.0,9487715000000.0,10903392000000.0,12465651000000.0,11196021000000.0,10986813000000.0,10325080000000.0,13072988000000.0,13829024000000.0,11083191000000.0,11933706000000.0,10969428000000.0,12148498000000.0,10249407000000.0,13539468000000.0,11514918000000.0
2076.0,9434858000000.0,13510654000000.0,9370572000000.0,10751114000000.0,12473011000000.0,11062089000000.0,10862408000000.0,10218622000000.0,12982325000000.0,13723042000000.0,11008290000000.0,11917823000000.0,10850943000000.0,12095226000000.0,10158187000000.0,13462930000000.0,11460396000000.0
2077.0,9267966000000.0,13410946000000.0,9274254000000.0,10615393000000.0,12449992000000.0,10916107000000.0,10670717000000.0,10088983000000.0,12913956000000.0,13578793000000.0,10831440000000.0,11836950000000.0,10749149000000.0,12030732000000.0,10090499000000.0,13428275000000.0,11345466000000.0
2078.0,9158519000000.0,13318797000000.0,9172314000000.0,10532913000000.0,12393878000000.0,10763466000000.0,10489347000000.0,9981028000000.0,12848085000000.0,13493939000000.0,10764869000000.0,11692009000000.0,10657584000000.0,11953656000000.0,9976741000000.0,13433883000000.0,11132426000000.0
2079.0,9040008000000.0,13245523000000.0,9087827000000.0,10389485000000.0,12359966000000.0,10646923000000.0,10370183000000.0,9896966000000.0,12817798000000.0,13405162000000.0,10737968000000.0,11616895000000.0,10575062000000.0,11811477000000.0,9859357000000.0,13377004000000.0,10980779000000.0
2080.0,8915183000000.0,13198575000000.0,9033571000000.0,10264646000000.0,12251693000000.0,10480406000000.0,10290422000000.0,9829373000000.0,12782676000000.0,13346338000000.0,10559241000000.0,11531378000000.0,10470263000000.0,11752167000000.0,9771056000000.0,13340630000000.0,10899202000000.0
2081.0,8808579000000.0,13091027000000.0,8957589000000.0,10120907000000.0,12163558000000.0,10444033000000.0,10157623000000.0,9725639000000.0,12716523000000.0,13297915000000.0,10474494000000.0,11453740000000.0,10384868000000.0,11650785000000.0,9701185000000.0,13251471000000.0,10740742000000.0
2082.0,8725757000000.0,13098664000000.0,8870335000000.0,10030439000000.0,12166579000000.0,10325658000000.0,10011439000000.0,9576829000000.0,12636017000000.0,13250579000000.0,10355924000000.0,11317203000000.0,10282566000000.0,11575216000000.0,9691717000000.0,13214864000000.0,10644663000000.0
2083.0,8644845400000.0,13048426000000.0,8772847700000.0,9881987000000.0,12088500000000.0,10202185000000.0,9906535000000.0,9541952000000.0,12563600000000.0,13180558000000.0,10171510000000.0,11265184000000.0,10184075000000.0,11440422000000.0,9554415000000.0,13153395000000.0,10550395000000.0
2084.0,8527883000000.0,12942931000000.0,8624833300000.0,9810664000000.0,11998392000000.0,10131484000000.0,9758225000000.0,9441676000000.0,12501091000000.0,13172305000000.0,10089117000000.0,11220785000000.0,10092631000000.0,11352081000000.0,9471304000000.0,13102703000000.0,10505723000000.0
2085.0,8370113000000.0,12939436000000.0,8532707000000.0,9735753000000.0,11899905000000.0,10079873000000.0,9689262000000.0,9287246000000.0,12402431000000.0,13152463000000.0,10053345000000.0,11072503000000.0,10009639000000.0,11289687000000.0,9375883000000.0,13031329000000.0,10453337000000.0
2086.0,8252157000000.0,12854022000000.0,8466655600000.0,9709767000000.0,11845106000000.0,9947519000000.0,9572928000000.0,9122674000000.0,12269640000000.0,13086331000000.0,9931553000000.0,11001836000000.0,9888137000000.0,11283059000000.0,9304694000000.0,12908597000000.0,10320901000000.0
2087.0,8156768000000.0,12844683000000.0,8355846000000.0,9607592000000.0,11774216000000.0,9893001000000.0,9440566000000.0,9008184000000.0,12148668000000.0,13029285000000.0,9805134000000.0,10906322000000.0,9788152000000.0,11233426000000.0,9163123000000.0,12837539000000.0,10172023000000.0
2088.0,8090126600000.0,12785278000000.0,8224388400000.0,9510212000000.0,11705965000000.0,9794989000000.0,9353710000000.0,8888249000000.0,12050668000000.0,12948264000000.0,9646812000000.0,10867188000000.0,9725851000000.0,11185143000000.0,9069636000000.0,12804106000000.0,10069071000000.0
2089.0,8012089000000.0,12734565000000.0,8154652000000.0,9413626000000.0,11597101000000.0,9608407000000.0,9214091000000.0,8841371000000.0,11935649000000.0,12958293000000.0,9585712000000.0,10803536000000.0,9673310000000.0,11117786000000.0,8962710000000.0,12743118000000.0,9962862000000.0
2090.0,7911442500000.0,12664471000000.0,8085947000000.0,9330961000000.0,11512311000000.0,9524366000000.0,9106165000000.0,8778370000000.0,11869028000000.0,12941848000000.0,9493473000000.0,10709177000000.0,9601059000000.0,11085746000000.0,8894943000000.0,12664272000000.0,9899353000000.0
2091.0,7797082000000.0,12591241000000.0,7957534700000.0,9275100000000.0,11442742000000.0,9416704000000.0,9007252000000.0,8705909700000.0,11786831000000.0,12896160000000.0,9401622000000.0,10649406000000.0,9494025000000.0,11006674000000.0,8836125000000.0,12663472000000.0,9791255000000.0
2092.0,7647611000000.0,12529322000000.0,7824085600000.0,9228320000000.0,11377181000000.0,9311112000000.0,8891219000000.0,8593341400000.0,11733855000000.0,12861737000000.0,9318222000000.0,10555418000000.0,9467683000000.0,10940448000000.0,8735166000000.0,12557223000000.0,9666390000000.0
2093.0,7522515000000.0,12398527000000.0,7737297600000.0,9176899000000.0,11310968000000.0,9215365000000.0,8849746000000.0,8475904600000.0,11655299000000.0,12848195000000.0,9216290000000.0,10452700000000.0,9443787000000.0,10872784000000.0,8633362000000.0,12538458000000.0,9631408000000.0
2094.0,7362112400000.0,12419016000000.0,7569378000000.0,9116345000000.0,11265592000000.0,9169436000000.0,8839688000000.0,8407839000000.0,11605986000000.0,12817083000000.0,9135975000000.0,10421687000000.0,9433257000000.0,10772548000000.0,8497992000000.0,12495538000000.0,9539848000000.0
2095.0,7279162000000.0,12429048000000.0,7464279000000.0,9047189000000.0,11280791000000.0,9061972000000.0,8791135000000.0,8282741000000.0,11591058000000.0,12790197000000.0,9092589000000.0,10341811000000.0,9376407000000.0,10663203000000.0,8380132000000.0,12395615000000.0,9410058000000.0
