time,IITM-ESM,CNRM-CM6-1,MIROC6,CESM2-WACCM,CANESM5,TAIESM1,IPSL-CM6A-LR,EC-EARTH3,MPI-ESM1-2-HR,CNRM-ESM2-1,KACE-1-0-G,UKESM1-0-LL,GFDL-ESM4,MRI-ESM2-0
2014.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0,49360364000.0
2015.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0,49305432000.0
2016.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0,49249296000.0
2017.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0,49184297000.0
2018.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0,49240580000.0
2019.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0,49375457000.0
2020.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0,49128990000.0
2021.0,48932710000.0,48879657000.0,49166580000.0,48689107000.0,48435700000.0,49049706000.0,48977310000.0,48452243000.0,48612913000.0,48614113000.0,48486752000.0,48578556000.0,48486150000.0,48652497000.0
2022.0,48979390000.0,48790184000.0,48656640000.0,48414396000.0,47887350000.0,48356704000.0,48681726000.0,48326860000.0,48630180000.0,48408520000.0,48278233000.0,48246088000.0,48478190000.0,48563982000.0
2023.0,48763593000.0,48513565000.0,48193307000.0,48002980000.0,47249160000.0,47964370000.0,48930230000.0,48099760000.0,48217846000.0,48127128000.0,47955866000.0,48053846000.0,48165515000.0,47987060000.0
2024.0,48678740000.0,48166277000.0,48062386000.0,47733748000.0,46507470000.0,48002298000.0,48149852000.0,47762313000.0,47880220000.0,47900385000.0,47798950000.0,47696806000.0,48063180000.0,47685590000.0
2025.0,48397914000.0,48052703000.0,47706964000.0,47444242000.0,45662663000.0,47476978000.0,47952970000.0,47387780000.0,47568937000.0,47611050000.0,47518007000.0,47359427000.0,47910350000.0,47381004000.0
2026.0,48356110000.0,47663956000.0,47680410000.0,47084413000.0,44610572000.0,47064097000.0,47710413000.0,47536693000.0,47390798000.0,47492256000.0,47393882000.0,46939877000.0,47851254000.0,47148646000.0
2027.0,48090600000.0,47363097000.0,47860760000.0,46838206000.0,43724890000.0,46980910000.0,47366025000.0,46998372000.0,46994244000.0,47167476000.0,46723550000.0,46598820000.0,47531290000.0,46685573000.0
2028.0,48012878000.0,47143657000.0,47080700000.0,46454430000.0,42724000000.0,46466683000.0,47224990000.0,46539210000.0,46778520000.0,46816920000.0,46193197000.0,46164025000.0,47159296000.0,46301143000.0
2029.0,48312177000.0,46906892000.0,47149003000.0,46112334000.0,41598837000.0,46094120000.0,46836634000.0,46018010000.0,46372960000.0,46501753000.0,45880603000.0,45754155000.0,47187670000.0,45829640000.0
2030.0,50463820000.0,46831186000.0,46449170000.0,45682467000.0,40367430000.0,45523317000.0,46551044000.0,45270310000.0,46130934000.0,46368874000.0,45339615000.0,45181293000.0,46610530000.0,45455840000.0
2031.0,48066060000.0,46267576000.0,46064900000.0,45364113000.0,39105530000.0,44990780000.0,46453953000.0,44694010000.0,46414390000.0,45836890000.0,45203907000.0,44640657000.0,46419726000.0,45158076000.0
2032.0,48453026000.0,46938526000.0,45653803000.0,45038666000.0,37957865000.0,44364243000.0,46018163000.0,44214477000.0,45525094000.0,45331845000.0,44380720000.0,44000547000.0,46251670000.0,44626035000.0
2033.0,47984350000.0,45753070000.0,44932977000.0,44431880000.0,36758307000.0,43769890000.0,45580653000.0,43896490000.0,45139200000.0,44959973000.0,43693535000.0,43332890000.0,45733188000.0,44126704000.0
2034.0,47938937000.0,45429854000.0,44284854000.0,44036800000.0,35617313000.0,43274134000.0,45105324000.0,43106630000.0,44690366000.0,44451020000.0,43022060000.0,42512343000.0,45435703000.0,43523390000.0
2035.0,47720395000.0,44878447000.0,43532534000.0,43708735000.0,34284526000.0,42958758000.0,44697260000.0,42312077000.0,44649034000.0,43854630000.0,42338894000.0,41740890000.0,44901646000.0,42930016000.0
2036.0,47460330000.0,44595080000.0,42983940000.0,43224887000.0,33385742000.0,41964780000.0,44323560000.0,41359114000.0,44191660000.0,43649160000.0,41760236000.0,40966226000.0,44430017000.0,42301030000.0
2037.0,47725390000.0,44199330000.0,42603524000.0,42651730000.0,32062902000.0,41090160000.0,43917206000.0,40600350000.0,43747643000.0,42777584000.0,41147433000.0,40086008000.0,44025990000.0,41697520000.0
2038.0,47628534000.0,43844150000.0,42074907000.0,42056000000.0,30850836000.0,40187912000.0,43599350000.0,39724036000.0,43244200000.0,43332874000.0,40371724000.0,39275830000.0,43880200000.0,41046610000.0
2039.0,47376550000.0,43223065000.0,41309000000.0,41389203000.0,29484320000.0,39363645000.0,42938642000.0,38802040000.0,43054207000.0,42482336000.0,39543046000.0,38276710000.0,43238457000.0,40101507000.0
2040.0,47027080000.0,42829490000.0,40575558000.0,40699204000.0,28669045000.0,38508440000.0,42339045000.0,37756953000.0,42459270000.0,41805260000.0,39064306000.0,37401720000.0,42729970000.0,39506022000.0
2041.0,46744170000.0,42295185000.0,40804820000.0,39946998000.0,27428950000.0,37795516000.0,41632380000.0,37068034000.0,41856176000.0,41823690000.0,38062395000.0,36531806000.0,42291610000.0,38700827000.0
2042.0,46653575000.0,41944400000.0,39753710000.0,39479493000.0,26187350000.0,37240136000.0,40931918000.0,36395647000.0,41758070000.0,40955430000.0,37045055000.0,35619717000.0,41808240000.0,38232105000.0
2043.0,46562468000.0,41326207000.0,39062598000.0,38705340000.0,25036976000.0,36297343000.0,40202027000.0,35179210000.0,41159820000.0,40182137000.0,36822274000.0,34752156000.0,41392263000.0,37479838000.0
2044.0,46796947000.0,40836297000.0,38413427000.0,37979030000.0,23864570000.0,35352416000.0,39466650000.0,34246060000.0,40647040000.0,39788110000.0,35652360000.0,33823030000.0,40916775000.0,36782514000.0
2045.0,46032190000.0,40251175000.0,37764780000.0,37234730000.0,23239991000.0,34556630000.0,38658730000.0,33205412000.0,40149914000.0,39849530000.0,34771317000.0,32847112000.0,40656482000.0,35987186000.0
2046.0,45892190000.0,39758160000.0,37104000000.0,36629840000.0,22277452000.0,33686768000.0,38006444000.0,32229601000.0,39575155000.0,38757800000.0,34092706000.0,31884829000.0,39930000000.0,35160375000.0
2047.0,45583450000.0,39010304000.0,36271854000.0,35721180000.0,21253966000.0,32752669000.0,37264945000.0,31392830000.0,39593546000.0,38049407000.0,33161810000.0,30799830000.0,39369773000.0,34364260000.0
2048.0,45331080000.0,38240133000.0,35476312000.0,35101725000.0,20257755000.0,31721330000.0,36492430000.0,30510567000.0,38547587000.0,37590495000.0,32355953000.0,29868920000.0,38804110000.0,33732190000.0
2049.0,45036110000.0,37515575000.0,34760420000.0,34452312000.0,19218602000.0,30839781000.0,35528510000.0,29482613000.0,37960217000.0,36832895000.0,31601631000.0,29089680000.0,38459780000.0,32912183000.0
2050.0,45008510000.0,36921684000.0,34122265000.0,33772667000.0,18388400000.0,30040400000.0,34528563000.0,28528364000.0,37548544000.0,36429240000.0,30794330000.0,28017620000.0,37785820000.0,32224963000.0
2051.0,45468330000.0,36216357000.0,33403430000.0,33073650000.0,17663783000.0,29179546000.0,33521510000.0,27763786000.0,36783268000.0,35667894000.0,29719914000.0,27009493000.0,37132345000.0,31526865000.0
2052.0,44637065000.0,35493188000.0,32530336000.0,32152371000.0,16808840000.0,28320231000.0,32800543000.0,27040900000.0,36103172000.0,35011224000.0,28703906000.0,26011950000.0,36361175000.0,30793540000.0
2053.0,44567860000.0,34739220000.0,31663073000.0,31257455000.0,16061266000.0,27549788000.0,31827157000.0,26612922000.0,35422930000.0,34470270000.0,27948626000.0,24908976000.0,35615965000.0,29976066000.0
2054.0,44328276000.0,33943384000.0,30604356000.0,30818966000.0,15232981000.0,26615185000.0,30777299000.0,25864569000.0,34694263000.0,33735418000.0,27266138000.0,23831160000.0,35095860000.0,29567453000.0
2055.0,44304040000.0,33123115000.0,30011451000.0,29819357000.0,14476348000.0,26008370000.0,29923250000.0,24926927000.0,34257975000.0,33084930000.0,26727805000.0,22724354000.0,34641500000.0,28758143000.0
2056.0,44153815000.0,32377297000.0,29491390000.0,29038500000.0,13620828000.0,25361936000.0,28971786000.0,24095496000.0,33484687000.0,32881760000.0,25774799000.0,21804386000.0,34019578000.0,28141312000.0
2057.0,43753787000.0,31529870000.0,28660160000.0,28548260000.0,12946093000.0,24402310000.0,28114070000.0,23566565000.0,32740704000.0,32075545000.0,24950497000.0,20911040000.0,33368460000.0,27495217000.0
2058.0,43541120000.0,30747587000.0,27606299000.0,27832631000.0,12329473000.0,23580654000.0,27311240000.0,22917530000.0,32304706000.0,31282440000.0,24320799000.0,20035133000.0,32742242000.0,26841420000.0
2059.0,43336990000.0,29793475000.0,26989828000.0,27054907000.0,11666914000.0,22788635000.0,26325182000.0,22420988000.0,31632513000.0,30678147000.0,23462842000.0,19163240000.0,32041673000.0,26191081000.0
2060.0,42858037000.0,28948607000.0,26229193000.0,26402714000.0,11133925000.0,21957010000.0,25452415000.0,21941350000.0,31018117000.0,30024124000.0,22768597000.0,18524223000.0,31319065000.0,25583768000.0
2061.0,42511565000.0,28209450000.0,25331565000.0,25631775000.0,10588339000.0,21185081000.0,24666008000.0,21220616000.0,30578727000.0,29315867000.0,21952862000.0,17865600000.0,30586765000.0,24910825000.0
2062.0,42273686000.0,27351824000.0,24376836000.0,24990523000.0,10080784000.0,20546144000.0,23863830000.0,20507458000.0,29877875000.0,28786821000.0,21195910000.0,17192466000.0,30697814000.0,24204489000.0
2063.0,42141155000.0,26573950000.0,23727910000.0,24468793000.0,9712298000.0,19878339000.0,23043092000.0,19902003000.0,29112031000.0,28100157000.0,20661883000.0,16636500000.0,29880566000.0,23573602000.0
2064.0,41972580000.0,25744222000.0,23254227000.0,23851570000.0,9237110000.0,19290687000.0,22293256000.0,19411341000.0,28327913000.0,27572177000.0,19942257000.0,16026572000.0,29390285000.0,22769273000.0
2065.0,41642766000.0,24900127000.0,22537780000.0,23333876000.0,8751909000.0,18656827000.0,21509570000.0,18925922000.0,27535696000.0,26776187000.0,19455525000.0,15365447000.0,29043560000.0,22286985000.0
2066.0,41382978000.0,24006797000.0,22089132000.0,22948147000.0,8296106500.0,18041370000.0,20848930000.0,18407135000.0,27400298000.0,26137084000.0,18838333000.0,14892478000.0,28355500000.0,21768729000.0
2067.0,41169093000.0,23454792000.0,21449578000.0,22222936000.0,7944510500.0,17509116000.0,20216721000.0,17870940000.0,26566058000.0,25597735000.0,18311731000.0,14224279000.0,27879550000.0,21308566000.0
2068.0,40798140000.0,22679250000.0,21218697000.0,21584982000.0,7604946000.0,16777705000.0,19516400000.0,17618215000.0,25846155000.0,24894067000.0,17785375000.0,13612790000.0,27353494000.0,20622768000.0
2069.0,40387900000.0,21853997000.0,20590367000.0,21148180000.0,7230875600.0,16243487000.0,18812387000.0,17012816000.0,25289250000.0,24064236000.0,17190326000.0,13010043000.0,26836298000.0,20239413000.0
2070.0,40336695000.0,21101257000.0,20926102000.0,20597408000.0,6913084000.0,15807983000.0,18117022000.0,16632959000.0,24851915000.0,23439407000.0,16681942000.0,12450790000.0,26434701000.0,19738962000.0
2071.0,39932903000.0,20411933000.0,19852341000.0,20047974000.0,6637253600.0,15249830000.0,17500019000.0,16181044000.0,24308490000.0,22987114000.0,16194994000.0,11963044000.0,26079592000.0,19213584000.0
2072.0,39539036000.0,19693752000.0,19269910000.0,19574915000.0,6298721300.0,14766426000.0,16866975000.0,15717752000.0,23648365000.0,22372798000.0,15730436000.0,11531136000.0,25390465000.0,18683716000.0
2073.0,39011330000.0,19096005000.0,18831792000.0,19038290000.0,5982819000.0,14257389000.0,16168176000.0,15317698000.0,23157785000.0,21901093000.0,15121572000.0,11215406000.0,24901784000.0,18265872000.0
2074.0,38984010000.0,18468708000.0,18526951000.0,18481670000.0,5724431400.0,13847202000.0,15604016000.0,14906002000.0,22665350000.0,21264587000.0,14404643000.0,10841869000.0,24530950000.0,17864030000.0
2075.0,38414350000.0,17928320000.0,18013245000.0,17951130000.0,5395728000.0,13508713000.0,14990529000.0,14447232000.0,21999010000.0,20745398000.0,14044006000.0,10388333000.0,24379380000.0,17378193000.0
2076.0,37948490000.0,17364339000.0,17616695000.0,17480905000.0,5137063000.0,13056809000.0,14304305000.0,14170886000.0,21363917000.0,20342675000.0,13659804000.0,9951918000.0,23695320000.0,16797534000.0
2077.0,37732487000.0,16721020000.0,17057257000.0,16958223000.0,4919612400.0,12624558000.0,13739745000.0,13725358000.0,20848296000.0,19788347000.0,13185300000.0,9539278000.0,23272380000.0,16438460000.0
2078.0,37378350000.0,16119793000.0,16515208000.0,16403783000.0,4743423000.0,12247564000.0,13226113000.0,13358881000.0,20245676000.0,19279390000.0,12752988000.0,9231585000.0,22848674000.0,15928463000.0
2079.0,37070580000.0,15618406000.0,15945866000.0,15869903000.0,4541528000.0,11968757000.0,12655997000.0,12952570000.0,19699048000.0,18673779000.0,12386029000.0,8830210000.0,22320007000.0,15433763000.0
2080.0,36723100000.0,15064012000.0,15536922000.0,15434930000.0,4338911000.0,11630167000.0,12084675000.0,12644598000.0,19127218000.0,18221660000.0,12029427000.0,8524832000.0,21816474000.0,15059894000.0
2081.0,36365746000.0,14569694000.0,15150288000.0,15078367000.0,4209426700.0,11261868000.0,11626437000.0,12237502000.0,18647962000.0,17811192000.0,11588958000.0,8089169000.0,21396132000.0,14688551000.0
2082.0,36095250000.0,14170643000.0,14793757000.0,14551241000.0,4039111000.0,11015970000.0,11112195000.0,11831302000.0,18140260000.0,17319354000.0,11317147000.0,7726828500.0,20973690000.0,14283958000.0
2083.0,35661095000.0,13661927000.0,14383042000.0,14093929000.0,3786176500.0,10687003000.0,10629263000.0,11532065000.0,17670140000.0,16768970000.0,10992472000.0,7320428500.0,20476310000.0,14000742000.0
2084.0,35295646000.0,13103752000.0,14004933000.0,13747280000.0,3568572000.0,10337037000.0,10150697000.0,11143961000.0,17081265000.0,16359220000.0,10642551000.0,6991156000.0,20011674000.0,13503137000.0
2085.0,34820920000.0,12715173000.0,13700921000.0,13381098000.0,3422764800.0,9930608000.0,9759913000.0,10765133000.0,16592187000.0,15878133000.0,10317095000.0,6641877500.0,19526337000.0,13150345000.0
2086.0,34465542000.0,12241334000.0,13414219000.0,12989545000.0,3231485000.0,9598120000.0,9330479000.0,10344819000.0,16082440000.0,15465560000.0,9947320000.0,6142119400.0,19243885000.0,12811114000.0
2087.0,34131448000.0,11797827000.0,13151955000.0,12587657000.0,3028710000.0,9263019000.0,8892985000.0,10038383000.0,15706443000.0,15061678000.0,9611343000.0,5664703000.0,18849820000.0,12445410000.0
2088.0,34003667000.0,11288313000.0,12832585000.0,12296645000.0,2822908700.0,8978051000.0,8227906000.0,9633648000.0,15125137000.0,14639604000.0,9301254000.0,5280598000.0,18412108000.0,12160333000.0
2089.0,33381616000.0,10925654000.0,12528255000.0,12001196000.0,2667585500.0,8721618000.0,7812863000.0,9283345000.0,14627295000.0,14248595000.0,9047567000.0,4844686000.0,18077618000.0,11804847000.0
2090.0,32980142000.0,10423327000.0,12362029000.0,11670497000.0,2528137200.0,8355321300.0,7356791300.0,8889946000.0,14144425000.0,13852979000.0,8706969000.0,4437141500.0,17671560000.0,11534066000.0
2091.0,32317264000.0,9947188000.0,12075745000.0,11301628000.0,2359204000.0,8086512600.0,6863133700.0,8611898000.0,13802081000.0,13370680000.0,8411671000.0,4041586200.0,17208142000.0,11243989000.0
2092.0,31924908000.0,9424818000.0,11747743000.0,10926130000.0,2234936000.0,7743016400.0,6391534000.0,8300688000.0,13474266000.0,12976665000.0,7996591600.0,3757174800.0,16874738000.0,10976453000.0
2093.0,31521178000.0,8964361000.0,11479949000.0,10502522000.0,2154984200.0,7444494000.0,6027225600.0,7982881300.0,13005217000.0,12598747000.0,7504935400.0,3340330200.0,16470649000.0,10564052000.0
2094.0,31025072000.0,8539499000.0,11146480000.0,10175964000.0,2074412900.0,7120008000.0,5631055000.0,7631252500.0,12603023000.0,12286073000.0,7066995000.0,3058027000.0,16038963000.0,10231390000.0
2095.0,30738240000.0,8072207000.0,10847481000.0,9903432000.0,1991503900.0,6739188700.0,5315070000.0,7376177000.0,12183262000.0,11900829000.0,6763159600.0,2827426600.0,15858254000.0,9803217000.0
2096.0,30185250000.0,7616357400.0,10614531000.0,9590013000.0,1926153200.0,6221353000.0,5038215000.0,6961847300.0,11890382000.0,11531305000.0,6435800600.0,2605988900.0,15510423000.0,9420175000.0
2097.0,29767907000.0,7229591600.0,10232914000.0,9287241000.0,1819757300.0,5885151000.0,4765869000.0,6547136000.0,11558756000.0,11161575000.0,6124666400.0,2387943000.0,15131408000.0,9029581000.0
2098.0,29283662000.0,6860783600.0,9903484000.0,8905998000.0,1656203900.0,5518184400.0,4440661500.0,6141729300.0,11225340000.0,10814103000.0,5684242400.0,2205652700.0,14704859000.0,8491372500.0
2099.0,28846033000.0,6520982500.0,9541468000.0,8497877000.0,1601931300.0,5230141000.0,4129810700.0,5700750000.0,10988297000.0,10467954000.0,5410308000.0,2058798200.0,14260151000.0,8158977000.0
2100.0,28556059000.0,6177590300.0,9257476000.0,8059033000.0,1477308000.0,4943118300.0,3876659000.0,5474787000.0,10664850000.0,10022899000.0,5160204300.0,1915842800.0,13860550000.0,7863300000.0
