time,BCC-CSM2-MR,EC-EARTH3-VEG,MRI-ESM2-0,INM-CM5-0,CAMS-CSM1-0,GFDL-ESM4,FGOALS-F3-L,MPI-ESM1-2-HR,NORESM2-MM,CESM2-WACCM,EC-EARTH3,CESM2,INM-CM4-8
2015.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0,135710030000.0
2016.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0,135022305000.0
2017.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0,134635310000.0
2018.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0,134802720000.0
2019.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0,134729875000.0
2020.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0,134733540000.0
2021.0,134342296000.0,135489210000.0,134708490000.0,135273685000.0,135242375000.0,134538060000.0,134761914000.0,134501730000.0,134614610000.0,134933410000.0,134350370000.0,134752270000.0,134787540000.0
2022.0,134357150000.0,134608850000.0,134846325000.0,134705760000.0,134810980000.0,134500960000.0,134522946000.0,134496460000.0,134467810000.0,134587920000.0,134370580000.0,134484680000.0,134738780000.0
2023.0,133920145000.0,135199930000.0,135092140000.0,134745400000.0,134471440000.0,134887760000.0,134647580000.0,134423000000.0,134189440000.0,134300810000.0,134494626000.0,134484040000.0,134409730000.0
2024.0,133749870000.0,134479900000.0,134464510000.0,134483610000.0,134505430000.0,134593720000.0,134173670000.0,134003390000.0,134160530000.0,134918470000.0,134005790000.0,134269110000.0,134372246000.0
2025.0,133623500000.0,134268050000.0,134066180000.0,134467930000.0,134221816000.0,134023890000.0,134440230000.0,134597485000.0,134314410000.0,134063920000.0,133913570000.0,134048930000.0,134230730000.0
2026.0,133459130000.0,134283380000.0,134365380000.0,134673080000.0,134311760000.0,134290760000.0,133929380000.0,134549680000.0,133908560000.0,133917745000.0,134200230000.0,134062965000.0,133908710000.0
2027.0,133263090000.0,134174090000.0,134468800000.0,134966820000.0,135007900000.0,133923185000.0,133767290000.0,133988900000.0,133890420000.0,133902980000.0,134017870000.0,133857290000.0,134181224000.0
2028.0,133101600000.0,133852620000.0,134970835000.0,134605640000.0,134281650000.0,134650650000.0,133692190000.0,134128930000.0,134082900000.0,133912265000.0,134148550000.0,133846024000.0,133784070000.0
2029.0,133742120000.0,133873080000.0,134249110000.0,134229450000.0,134223690000.0,133915410000.0,133960910000.0,133678514000.0,133815720000.0,133542420000.0,133598080000.0,134125750000.0,133526960000.0
2030.0,133032590000.0,133575710000.0,134671830000.0,134017530000.0,133937990000.0,133477570000.0,133848130000.0,134256615000.0,133544894000.0,133627950000.0,133667570000.0,133719630000.0,133306220000.0
2031.0,132780940000.0,133921220000.0,133888385000.0,133874150000.0,133832340000.0,133366490000.0,133360880000.0,133717900000.0,133509300000.0,133665160000.0,134119690000.0,134073610000.0,133179200000.0
2032.0,132583285000.0,133714830000.0,133740044000.0,133702040000.0,134593640000.0,133480006000.0,132956004000.0,133522620000.0,133408760000.0,133834200000.0,133517640000.0,133859420000.0,133128050000.0
2033.0,132410780000.0,134449996000.0,133609230000.0,133749450000.0,135198690000.0,134822710000.0,133249800000.0,133266770000.0,134292440000.0,133204795000.0,133388440000.0,133324460000.0,133141900000.0
2034.0,132227110000.0,133220600000.0,133387310000.0,133540995000.0,134349955000.0,133721130000.0,132790075000.0,133217140000.0,133901165000.0,133054640000.0,133237360000.0,133204130000.0,133054620000.0
2035.0,132193380000.0,133235350000.0,133225190000.0,133479790000.0,134784220000.0,133894080000.0,132966875000.0,133133560000.0,133365480000.0,132885550000.0,133699600000.0,133008876000.0,133058790000.0
2036.0,131949980000.0,133032740000.0,133309200000.0,133377745000.0,134665610000.0,132972945000.0,132650820000.0,133461700000.0,133024014000.0,132711650000.0,133226250000.0,132824630000.0,132750470000.0
2037.0,131512205000.0,132771920000.0,133261050000.0,133293760000.0,134550310000.0,133087625000.0,132358720000.0,132936450000.0,133470950000.0,132575160000.0,132899110000.0,133240110000.0,132618960000.0
2038.0,131442156000.0,132601830000.0,133004060000.0,133138540000.0,133620130000.0,133079745000.0,132370810000.0,132917420000.0,133275386000.0,133335110000.0,132665470000.0,133529350000.0,132589640000.0
2039.0,131165800000.0,132579690000.0,133037560000.0,133354630000.0,133586450000.0,132667064000.0,131946390000.0,133013680000.0,133164090000.0,132605140000.0,132666340000.0,132811230000.0,132346850000.0
2040.0,130816100000.0,132447396000.0,132720960000.0,133041100000.0,133175880000.0,132757630000.0,131617320000.0,132708420000.0,133080080000.0,132368925000.0,132325350000.0,132604666000.0,132452290000.0
2041.0,130560030000.0,132133265000.0,132615610000.0,133022450000.0,133202210000.0,133017400000.0,131333920000.0,132613890000.0,132848970000.0,132179420000.0,132213555000.0,132414710000.0,132088020000.0
2042.0,130367275000.0,132071050000.0,132615630000.0,133186980000.0,133276254000.0,132928740000.0,131062430000.0,132388530000.0,132505240000.0,132032040000.0,132224070000.0,132126020000.0,131941790000.0
2043.0,130037830000.0,131901700000.0,132410360000.0,133106600000.0,132964630000.0,132236700000.0,130826930000.0,132220270000.0,132417860000.0,131827880000.0,131922630000.0,131953950000.0,132089990000.0
2044.0,129586995000.0,132040070000.0,132132380000.0,132843545000.0,132792170000.0,132151530000.0,130703970000.0,132031090000.0,132332920000.0,131718330000.0,131751320000.0,132062790000.0,131802980000.0
2045.0,129251230000.0,131778050000.0,132046545000.0,132681040000.0,132667360000.0,132238115000.0,130636600000.0,132073050000.0,132384110000.0,131583140000.0,131838800000.0,131658334000.0,131675530000.0
2046.0,128805020000.0,131511210000.0,131991690000.0,132506160000.0,134722800000.0,132005490000.0,130086110000.0,132013830000.0,132258400000.0,131413340000.0,132193950000.0,131538980000.0,131616630000.0
2047.0,128611580000.0,131424870000.0,131935200000.0,132267960000.0,133266260000.0,132083800000.0,129392000000.0,131780940000.0,132094580000.0,131575070000.0,131484260000.0,131321860000.0,131239740000.0
2048.0,128223510000.0,131010260000.0,131557780000.0,132167360000.0,133164470000.0,131723410000.0,129232830000.0,131676094000.0,132072680000.0,130963320000.0,131231990000.0,130987950000.0,131239120000.0
2049.0,127988310000.0,130636340000.0,131495880000.0,132042360000.0,132626570000.0,131979720000.0,129092670000.0,131440000000.0,131925795000.0,130650374000.0,130975880000.0,130881060000.0,131050420000.0
2050.0,127614970000.0,130374270000.0,131381860000.0,132140630000.0,132587960000.0,131654010000.0,129057020000.0,131537030000.0,131741560000.0,130556700000.0,130890080000.0,130590620000.0,131248110000.0
2051.0,127182440000.0,130258470000.0,131168150000.0,132641735000.0,132291630000.0,131448280000.0,128953540000.0,131066430000.0,131807090000.0,130220530000.0,130683890000.0,130254280000.0,130528960000.0
2052.0,126811910000.0,129973660000.0,131019780000.0,132358100000.0,132354195000.0,131176980000.0,128293240000.0,130961010000.0,131660700000.0,129959846000.0,130473796000.0,130074290000.0,130143355000.0
2053.0,126430536000.0,130111440000.0,130778410000.0,132148590000.0,132038580000.0,130903376000.0,127911610000.0,130432900000.0,131457800000.0,129566160000.0,130210726000.0,129738736000.0,130084840000.0
2054.0,125982966000.0,129634620000.0,130660530000.0,132193640000.0,132079720000.0,130815250000.0,127550580000.0,130420080000.0,131344480000.0,129293435000.0,130271010000.0,129553740000.0,129940120000.0
2055.0,125768390000.0,129306894000.0,130119960000.0,131713040000.0,132157640000.0,130596260000.0,127363720000.0,130149680000.0,131282890000.0,129012360000.0,129721580000.0,129395850000.0,130053710000.0
2056.0,125449880000.0,129093500000.0,129929000000.0,131964810000.0,132104060000.0,130416755000.0,127068720000.0,130091040000.0,131226200000.0,128506980000.0,129592110000.0,129123810000.0,129673600000.0
2057.0,124790686000.0,128722846000.0,129743630000.0,131374270000.0,131673090000.0,130262800000.0,126523510000.0,129934710000.0,130938110000.0,128263950000.0,129642930000.0,128797830000.0,129423700000.0
2058.0,124233170000.0,128389680000.0,129571770000.0,131195860000.0,131633590000.0,130216800000.0,125998580000.0,129959715000.0,130711405000.0,127719514000.0,129430210000.0,128550970000.0,129262944000.0
2059.0,123809380000.0,128185880000.0,129259960000.0,131026620000.0,131317050000.0,129945620000.0,125375420000.0,129505460000.0,130583430000.0,127273960000.0,128785390000.0,128281200000.0,129012260000.0
2060.0,123034660000.0,127973750000.0,128998920000.0,130797120000.0,131163720000.0,129761000000.0,124957704000.0,129129005000.0,130676420000.0,126876080000.0,128546130000.0,128004840000.0,128861300000.0
2061.0,122352170000.0,127750955000.0,128530770000.0,130694685000.0,130774300000.0,129593490000.0,124503210000.0,128950845000.0,130363875000.0,126346060000.0,128290780000.0,127764020000.0,128870340000.0
2062.0,121908625000.0,127161120000.0,128413110000.0,130657520000.0,130986090000.0,129498830000.0,123763660000.0,128976880000.0,130153160000.0,126006125000.0,128318150000.0,127038145000.0,128568420000.0
2063.0,120997765000.0,126705730000.0,128216170000.0,130609920000.0,130658240000.0,129328400000.0,123390430000.0,128507855000.0,129986100000.0,125524074000.0,127866270000.0,126607670000.0,128411480000.0
2064.0,120404090000.0,126408410000.0,127829780000.0,130692560000.0,130532320000.0,128946230000.0,122923330000.0,128269590000.0,129688440000.0,125094350000.0,127432990000.0,126310670000.0,128539720000.0
2065.0,119963435000.0,126042910000.0,127465510000.0,130307470000.0,130460330000.0,128802590000.0,122718860000.0,128003010000.0,129540720000.0,124495470000.0,127066860000.0,125874676000.0,127861130000.0
2066.0,119470350000.0,125777460000.0,127101640000.0,130384540000.0,131094090000.0,128523444000.0,122188060000.0,127670270000.0,129274790000.0,124013970000.0,126688220000.0,125266520000.0,127615560000.0
2067.0,118891545000.0,125401590000.0,126709930000.0,130388190000.0,130453010000.0,128111720000.0,121788340000.0,127287970000.0,129138655000.0,123640010000.0,126577360000.0,124796440000.0,127319290000.0
2068.0,118388260000.0,124794140000.0,126433100000.0,129948880000.0,129944610000.0,128001290000.0,121391710000.0,126913544000.0,129158100000.0,122932600000.0,126205936000.0,124382044000.0,127140860000.0
2069.0,118042810000.0,124318210000.0,125743284000.0,130013315000.0,129779110000.0,127888520000.0,120827790000.0,126690280000.0,128774414000.0,122360910000.0,125919610000.0,123890010000.0,126864290000.0
2070.0,117697135000.0,123965915000.0,125423350000.0,130083670000.0,129747360000.0,127659830000.0,120166220000.0,126345170000.0,128631390000.0,121721190000.0,125491830000.0,123546250000.0,126567650000.0
2071.0,116980690000.0,123352800000.0,124968270000.0,131135324000.0,129952710000.0,127420590000.0,119811850000.0,125846675000.0,128418660000.0,121025490000.0,125302645000.0,122928690000.0,126206370000.0
2072.0,117382150000.0,122911400000.0,124297130000.0,130350710000.0,129495065000.0,126952110000.0,118974644000.0,125404070000.0,127986426000.0,120258040000.0,125083615000.0,122417610000.0,126042950000.0
2073.0,115749675000.0,122473220000.0,123893850000.0,129760410000.0,128951706000.0,126621140000.0,118447490000.0,125166940000.0,127692210000.0,119731930000.0,124262460000.0,121738890000.0,125858130000.0
2074.0,114870346000.0,121968390000.0,123250794000.0,129455840000.0,129027015000.0,126265655000.0,117458950000.0,124816740000.0,127433930000.0,118884200000.0,123766690000.0,121193960000.0,125576020000.0
2075.0,114353100000.0,121363320000.0,122556285000.0,129522390000.0,128598610000.0,125963900000.0,116871406000.0,124636800000.0,127452970000.0,118437310000.0,123423056000.0,120595250000.0,125387930000.0
2076.0,113526190000.0,120579010000.0,121958280000.0,129072640000.0,128474570000.0,125733620000.0,116424700000.0,124369080000.0,126772360000.0,117568954000.0,123084070000.0,119995410000.0,125021200000.0
2077.0,113162290000.0,120045550000.0,121469700000.0,128696270000.0,128160610000.0,125392280000.0,115486970000.0,123779600000.0,126543370000.0,117043370000.0,122436480000.0,119075650000.0,124584630000.0
2078.0,112864250000.0,119433890000.0,120833780000.0,128671690000.0,127993910000.0,124940120000.0,114593560000.0,123615805000.0,126300725000.0,115838660000.0,121852125000.0,118562070000.0,124271610000.0
2079.0,112404190000.0,118675464000.0,120233976000.0,128552894000.0,127726290000.0,124610610000.0,114048270000.0,123316085000.0,126029840000.0,115000120000.0,121254870000.0,117599396000.0,124198396000.0
2080.0,111767340000.0,117992890000.0,119615480000.0,128412795000.0,127336915000.0,124307290000.0,113534050000.0,122970320000.0,125804910000.0,113999820000.0,120587936000.0,116733034000.0,123897910000.0
2081.0,110831400000.0,117053350000.0,119218850000.0,128122175000.0,127189850000.0,123784270000.0,112853470000.0,122640300000.0,125772235000.0,113215980000.0,119715200000.0,116064090000.0,123561990000.0
2082.0,110211150000.0,116215870000.0,118372250000.0,127979350000.0,127874820000.0,123330210000.0,111901810000.0,121966800000.0,125271300000.0,112545390000.0,118998270000.0,115132840000.0,123453770000.0
2083.0,109720810000.0,115458015000.0,117670170000.0,127730550000.0,127549290000.0,123079290000.0,111177875000.0,121550316000.0,125121630000.0,111572720000.0,118419130000.0,114115486000.0,122905630000.0
2084.0,109029350000.0,114894480000.0,117112890000.0,127704590000.0,126613725000.0,122843550000.0,110503080000.0,121180690000.0,124782100000.0,110576880000.0,117949030000.0,113118270000.0,122732830000.0
2085.0,108461290000.0,113844160000.0,116520910000.0,127462630000.0,126499260000.0,122282934000.0,109816136000.0,120843270000.0,124381140000.0,109750030000.0,117159150000.0,112388030000.0,122498840000.0
2086.0,107891050000.0,112718530000.0,115781330000.0,127348250000.0,126156460000.0,121707470000.0,108840160000.0,120174060000.0,123978160000.0,108759245000.0,116653744000.0,111312290000.0,122239115000.0
2087.0,107197350000.0,111934370000.0,114835320000.0,127039130000.0,125762510000.0,121366230000.0,108299480000.0,119789404000.0,123735030000.0,107812020000.0,116177190000.0,110594880000.0,121909020000.0
2088.0,106519150000.0,111354460000.0,113993460000.0,126939740000.0,125950940000.0,121071460000.0,107709810000.0,119336520000.0,123367960000.0,106717050000.0,115463030000.0,109680340000.0,121626740000.0
2089.0,105680130000.0,110253380000.0,113363880000.0,126944680000.0,125417930000.0,120578740000.0,106893490000.0,118892585000.0,123166560000.0,105686880000.0,114594630000.0,108546110000.0,121396370000.0
2090.0,105058380000.0,109497970000.0,112706404000.0,126415920000.0,125366760000.0,119979210000.0,106441744000.0,118402430000.0,122557670000.0,104255160000.0,113976300000.0,107980110000.0,121232070000.0
2091.0,104241365000.0,108370160000.0,112072600000.0,126239890000.0,125217620000.0,119839470000.0,105280995000.0,118089370000.0,122219830000.0,102888915000.0,112942770000.0,106798146000.0,120677750000.0
2092.0,103480150000.0,107369590000.0,111138250000.0,126021270000.0,124853030000.0,119431980000.0,104750300000.0,117661336000.0,121971600000.0,101722180000.0,111731100000.0,105653940000.0,120343716000.0
2093.0,102672320000.0,106441740000.0,110097800000.0,125953590000.0,124357440000.0,118883150000.0,103953990000.0,117011370000.0,121555730000.0,100078710000.0,110643675000.0,104528000000.0,120089354000.0
2094.0,101823770000.0,105069855000.0,109454840000.0,125550854000.0,123943625000.0,118615020000.0,103200080000.0,116429455000.0,121175590000.0,98979430000.0,109619540000.0,103360600000.0,119459660000.0
2095.0,100935270000.0,104043690000.0,108737740000.0,125288595000.0,123748990000.0,117978720000.0,102545030000.0,116033356000.0,120692875000.0,97339860000.0,108850070000.0,102271270000.0,119330440000.0
2096.0,100091265000.0,103069370000.0,107700640000.0,124803360000.0,124725070000.0,117526090000.0,101531620000.0,115239130000.0,120287270000.0,95935620000.0,107837200000.0,101238460000.0,119001590000.0
2097.0,99302540000.0,102226760000.0,107030135000.0,124927230000.0,123470200000.0,116929880000.0,100996506000.0,114765770000.0,120057730000.0,94523880000.0,106834490000.0,99970960000.0,118672680000.0
2098.0,98358830000.0,100597950000.0,106252450000.0,124448260000.0,123124875000.0,116469890000.0,99865680000.0,114165916000.0,119803370000.0,93301970000.0,105753400000.0,98711270000.0,118312075000.0
2099.0,97625580000.0,99555170000.0,105698075000.0,124054490000.0,122989030000.0,115974455000.0,99101480000.0,113684610000.0,119508754000.0,91736800000.0,104730870000.0,97056640000.0,117892670000.0
2100.0,97018880000.0,98169780000.0,104928660000.0,123779250000.0,122964620000.0,115414690000.0,98178050000.0,113027310000.0,118941570000.0,90212830000.0,103445300000.0,95421910000.0,117743124000.0
