time,CESM2-WACCM,ACCESS-CM2,CAMS-CSM1-0,CANESM5,EC-EARTH3-VEG,ACCESS-ESM1-5,IPSL-CM6A-LR,INM-CM4-8,NORESM2-MM,INM-CM5-0,EC-EARTH3,CESM2,GFDL-ESM4,MPI-ESM1-2-HR,TAIESM1,BCC-CSM2-MR,FGOALS-F3-L,CMCC-CM2-SR5,MRI-ESM2-0
2010.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0,2812574400000.0
2011.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0,2826203600000.0
2012.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0,2815774400000.0
2013.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0,2798656000000.0
2014.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0,2786356400000.0
2015.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0,2787170300000.0
2016.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0,2809785700000.0
2017.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0,2787470000000.0
2018.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0,2786664000000.0
2019.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0,2773815400000.0
2020.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0,2778681300000.0
2021.0,2758805000000.0,2770964300000.0,2767858000000.0,2761254800000.0,2758861700000.0,2755840400000.0,2763900300000.0,2772189300000.0,2768741300000.0,2755487000000.0,2749831600000.0,2752025500000.0,2757346700000.0,2746187000000.0,2776674900000.0,2761621200000.0,2777446000000.0,2776812200000.0,2769233600000.0
2022.0,2742078100000.0,2764665000000.0,2759558200000.0,2730969300000.0,2741655300000.0,2751188400000.0,2763272000000.0,2760343600000.0,2769565800000.0,2732271600000.0,2711036400000.0,2726136000000.0,2758104600000.0,2746679300000.0,2750085600000.0,2743712000000.0,2775805000000.0,2768851200000.0,2760263300000.0
2023.0,2720674300000.0,2742497600000.0,2755048200000.0,2694089000000.0,2736776000000.0,2719435500000.0,2767661800000.0,2737962200000.0,2750519400000.0,2730779200000.0,2685000000000.0,2708129000000.0,2744506000000.0,2732357600000.0,2720757200000.0,2730460000000.0,2768154000000.0,2749664000000.0,2729710000000.0
2024.0,2700668300000.0,2719434400000.0,2762063000000.0,2660715200000.0,2739605300000.0,2705531600000.0,2750241800000.0,2734567200000.0,2744836000000.0,2730024000000.0,2640405300000.0,2692855000000.0,2724931600000.0,2708342600000.0,2726207700000.0,2717375500000.0,2752968700000.0,2720414800000.0,2707004000000.0
2025.0,2680779200000.0,2710951000000.0,2752701500000.0,2624265700000.0,2729217400000.0,2684703200000.0,2733549800000.0,2717941500000.0,2725902800000.0,2718947900000.0,2607090500000.0,2682290400000.0,2709717500000.0,2690350800000.0,2712667200000.0,2698508000000.0,2740475700000.0,2697837200000.0,2692216000000.0
2026.0,2651707400000.0,2727466000000.0,2746263500000.0,2577934000000.0,2707850300000.0,2661128900000.0,2706575000000.0,2702368000000.0,2715491500000.0,2717454000000.0,2592600500000.0,2661226400000.0,2701341800000.0,2652972500000.0,2691913200000.0,2685573000000.0,2726325000000.0,2703554000000.0,2670742200000.0
2027.0,2637200400000.0,2714409600000.0,2722095400000.0,2577431800000.0,2667878000000.0,2642052600000.0,2687790200000.0,2696804800000.0,2700082000000.0,2700246800000.0,2564017000000.0,2641624600000.0,2691737800000.0,2624067700000.0,2679960800000.0,2674018000000.0,2703664600000.0,2703689800000.0,2636109000000.0
2028.0,2614009000000.0,2714658000000.0,2710543000000.0,2541337700000.0,2653863800000.0,2611514000000.0,2671759900000.0,2681317600000.0,2683253000000.0,2669228900000.0,2536097400000.0,2628632700000.0,2677943300000.0,2604050700000.0,2657452000000.0,2644250000000.0,2697031800000.0,2669881600000.0,2607960300000.0
2029.0,2606469200000.0,2692715400000.0,2688007800000.0,2506996800000.0,2621560800000.0,2590618400000.0,2644317600000.0,2676953000000.0,2664419600000.0,2647270000000.0,2495530400000.0,2613836500000.0,2676182700000.0,2584055400000.0,2650898200000.0,2630426300000.0,2682041700000.0,2652188200000.0,2590180000000.0
2030.0,2572376000000.0,2674067800000.0,2662143400000.0,2464555200000.0,2604713400000.0,2580655600000.0,2629860300000.0,2660304400000.0,2639831200000.0,2618663000000.0,2442369200000.0,2606024000000.0,2645842700000.0,2562455000000.0,2608783000000.0,2593786200000.0,2653986200000.0,2646228600000.0,2576645400000.0
2031.0,2561630500000.0,2659468700000.0,2666080500000.0,2419535400000.0,2563057000000.0,2565596800000.0,2615812800000.0,2651175000000.0,2606076500000.0,2576682800000.0,2392216000000.0,2572623300000.0,2634965600000.0,2565988400000.0,2573971500000.0,2585818000000.0,2647671400000.0,2636203400000.0,2553031000000.0
2032.0,2542463400000.0,2641525700000.0,2646433600000.0,2386462200000.0,2559955700000.0,2541807000000.0,2594959000000.0,2647056700000.0,2594061200000.0,2538434500000.0,2349393800000.0,2544312000000.0,2617812000000.0,2546294600000.0,2534798300000.0,2564425300000.0,2637987000000.0,2624459400000.0,2537978900000.0
2033.0,2507646700000.0,2621619300000.0,2624337500000.0,2342815800000.0,2539697500000.0,2513149400000.0,2576209700000.0,2638044700000.0,2577896800000.0,2506229000000.0,2324367000000.0,2526304500000.0,2599316600000.0,2525784700000.0,2495113300000.0,2534007600000.0,2622281200000.0,2608941000000.0,2504713600000.0
2034.0,2482755300000.0,2612893600000.0,2602321800000.0,2321765000000.0,2521438400000.0,2479877300000.0,2545655200000.0,2615717700000.0,2542644200000.0,2485551600000.0,2285130000000.0,2482708400000.0,2592030900000.0,2505407700000.0,2474219400000.0,2505263500000.0,2591718600000.0,2585926800000.0,2473427500000.0
2035.0,2485921000000.0,2582409400000.0,2589874700000.0,2258060200000.0,2495339000000.0,2441243000000.0,2518807700000.0,2612500400000.0,2522829300000.0,2467023300000.0,2230170700000.0,2464099300000.0,2571202200000.0,2492395700000.0,2463944000000.0,2484624400000.0,2562797000000.0,2571071400000.0,2449767400000.0
2036.0,2480728400000.0,2549559300000.0,2578576800000.0,2217275600000.0,2480661000000.0,2413936500000.0,2505944000000.0,2602217800000.0,2507197400000.0,2429486400000.0,2183532000000.0,2445651200000.0,2548493500000.0,2476898300000.0,2422651700000.0,2455696000000.0,2523464700000.0,2535968700000.0,2422188500000.0
2037.0,2459704200000.0,2529124000000.0,2590445700000.0,2176543900000.0,2451835700000.0,2379601000000.0,2492637400000.0,2594122500000.0,2468520100000.0,2401713500000.0,2145099700000.0,2411156200000.0,2531995200000.0,2460190500000.0,2377244500000.0,2433655200000.0,2486805700000.0,2503985300000.0,2395774400000.0
2038.0,2436055400000.0,2518000000000.0,2573351000000.0,2141658300000.0,2426058000000.0,2354749400000.0,2476214300000.0,2582840000000.0,2453016700000.0,2379735000000.0,2092144000000.0,2382033300000.0,2524921500000.0,2429917000000.0,2329079400000.0,2421312500000.0,2464703600000.0,2479198800000.0,2352117700000.0
2039.0,2406843000000.0,2491018400000.0,2547322000000.0,2079912500000.0,2398680300000.0,2349000000000.0,2449635000000.0,2558637000000.0,2426683800000.0,2350991800000.0,2048174700000.0,2366351600000.0,2494098000000.0,2415447000000.0,2290234700000.0,2382275000000.0,2453897200000.0,2458279500000.0,2309851400000.0
2040.0,2371307400000.0,2450359300000.0,2538265000000.0,2086318500000.0,2336948500000.0,2324017700000.0,2424392400000.0,2536093000000.0,2403583400000.0,2326053000000.0,1992164600000.0,2340051500000.0,2478424700000.0,2384409000000.0,2253851700000.0,2342024400000.0,2431503000000.0,2423997600000.0,2292560000000.0
2041.0,2325757300000.0,2429446300000.0,2527626300000.0,2054067200000.0,2309936600000.0,2304813600000.0,2387549600000.0,2509965600000.0,2387869700000.0,2292213000000.0,1956739800000.0,2308547000000.0,2454916700000.0,2352583300000.0,2233756300000.0,2321989200000.0,2420014800000.0,2395821800000.0,2256320600000.0
2042.0,2305597400000.0,2397554600000.0,2518401200000.0,2008840700000.0,2267432600000.0,2288435300000.0,2359326400000.0,2483504300000.0,2372434700000.0,2266099600000.0,1925650000000.0,2280730400000.0,2433642400000.0,2338811000000.0,2219993200000.0,2282273000000.0,2407667900000.0,2365761500000.0,2224094000000.0
2043.0,2270387500000.0,2366437900000.0,2488476600000.0,1961111700000.0,2226976000000.0,2251258900000.0,2331377000000.0,2462177300000.0,2345581000000.0,2233545000000.0,1864899200000.0,2247267000000.0,2404690200000.0,2319083600000.0,2187725900000.0,2243180600000.0,2379372000000.0,2365716000000.0,2194849300000.0
2044.0,2237633100000.0,2335142300000.0,2471038800000.0,1931689600000.0,2203663200000.0,2231071400000.0,2310901900000.0,2447143300000.0,2321316600000.0,2204157600000.0,1816046300000.0,2197732900000.0,2376805600000.0,2296966500000.0,2144135700000.0,2203372700000.0,2356422600000.0,2359267200000.0,2162939500000.0
2045.0,2204130000000.0,2304701400000.0,2442373600000.0,1936467700000.0,2171373200000.0,2205846300000.0,2281956200000.0,2436388400000.0,2295621700000.0,2181343200000.0,1772736600000.0,2177654300000.0,2365562000000.0,2271742800000.0,2106027100000.0,2164091300000.0,2320175500000.0,2327920800000.0,2124547800000.0
2046.0,2177859700000.0,2276953200000.0,2419970800000.0,1919574500000.0,2112605900000.0,2179535200000.0,2259374600000.0,2432448000000.0,2274837100000.0,2169627700000.0,1743004400000.0,2156878900000.0,2345443800000.0,2246861400000.0,2075187900000.0,2141117700000.0,2286716700000.0,2285394000000.0,2085941400000.0
2047.0,2143085400000.0,2222410400000.0,2406465700000.0,1865284500000.0,2066640900000.0,2159139600000.0,2230995000000.0,2406939000000.0,2247619000000.0,2143767000000.0,1700182900000.0,2130145300000.0,2323162600000.0,2220351300000.0,2032288500000.0,2090734800000.0,2263459600000.0,2252720600000.0,2049263900000.0
2048.0,2119137500000.0,2186390700000.0,2387728700000.0,1833167000000.0,2029043400000.0,2114367500000.0,2199648700000.0,2385535000000.0,2214423700000.0,2118875200000.0,1669385800000.0,2101966500000.0,2309027800000.0,2189692500000.0,1988170200000.0,2044089000000.0,2225617800000.0,2228148200000.0,2013793600000.0
2049.0,2093676000000.0,2160963600000.0,2362431200000.0,1785628200000.0,1982091500000.0,2076626900000.0,2172933000000.0,2383937800000.0,2192652900000.0,2096491000000.0,1628315500000.0,2045311600000.0,2294464600000.0,2162246700000.0,1955764100000.0,2005785600000.0,2198212200000.0,2185429300000.0,1973551400000.0
2050.0,2070597500000.0,2134287800000.0,2342645100000.0,1755425000000.0,1940100900000.0,2050053900000.0,2141171100000.0,2359493000000.0,2164790100000.0,2077579700000.0,1581484600000.0,2021118700000.0,2269022000000.0,2130633800000.0,1934104500000.0,1967698300000.0,2167166000000.0,2176322200000.0,1942820400000.0
2051.0,2037384600000.0,2087291300000.0,2312220700000.0,1720017200000.0,1897800000000.0,2013558000000.0,2099533200000.0,2334081200000.0,2130999100000.0,2048420200000.0,1548093400000.0,1982085100000.0,2241085800000.0,2096006800000.0,1895254500000.0,1925333100000.0,2127414600000.0,2136309100000.0,1911151900000.0
2052.0,1993885900000.0,2051388100000.0,2293400300000.0,1683793200000.0,1835279700000.0,1984893200000.0,2068967300000.0,2310040000000.0,2092486900000.0,2008581900000.0,1500729800000.0,1932462000000.0,2212284000000.0,2065904400000.0,1856314800000.0,1879057000000.0,2075668400000.0,2102493200000.0,1882108600000.0
2053.0,1948304300000.0,2035879000000.0,2271405100000.0,1646403000000.0,1780182300000.0,1953491000000.0,2033458600000.0,2289109800000.0,2082662100000.0,1982634500000.0,1467006200000.0,1901475800000.0,2181738700000.0,2029492200000.0,1825479200000.0,1834332700000.0,2050234100000.0,2057272600000.0,1832860900000.0
2054.0,1924927500000.0,2005294000000.0,2255651900000.0,1593679200000.0,1731907800000.0,1927313400000.0,1994492000000.0,2277988600000.0,2059869700000.0,1967544700000.0,1427638500000.0,1866242500000.0,2164576500000.0,2000291500000.0,1780678000000.0,1786494200000.0,2036488300000.0,2013929500000.0,1811891400000.0
2055.0,1890502000000.0,1969763500000.0,2235086000000.0,1549968700000.0,1684812200000.0,1902008900000.0,1958462100000.0,2263179000000.0,2025173500000.0,1946443800000.0,1378606900000.0,1842270400000.0,2134876100000.0,1980148700000.0,1747786100000.0,1742682200000.0,1992639600000.0,1974088200000.0,1770758600000.0
2056.0,1847781000000.0,1933910000000.0,2202311900000.0,1508340800000.0,1642666400000.0,1881990600000.0,1922314100000.0,2239301000000.0,1988764100000.0,1919462400000.0,1335562700000.0,1810922600000.0,2111802200000.0,1941189800000.0,1727409700000.0,1688396500000.0,1966889400000.0,1951239400000.0,1739241300000.0
2057.0,1838727600000.0,1910953700000.0,2184854800000.0,1472329400000.0,1585585500000.0,1849870300000.0,1891847900000.0,2215863600000.0,1958458400000.0,1896782800000.0,1308910300000.0,1773341500000.0,2088081200000.0,1910037800000.0,1675492300000.0,1639839800000.0,1929623600000.0,1915970400000.0,1714430700000.0
2058.0,1806375700000.0,1883949100000.0,2144913600000.0,1443695700000.0,1538336500000.0,1820610500000.0,1849050000000.0,2186249200000.0,1921286300000.0,1872125000000.0,1268596200000.0,1728259200000.0,2068549200000.0,1887692500000.0,1630372100000.0,1592461000000.0,1895095700000.0,1866004800000.0,1681631000000.0
2059.0,1766706600000.0,1853733900000.0,2119461100000.0,1408663800000.0,1503433000000.0,1781501300000.0,1804509600000.0,2168792200000.0,1891459700000.0,1843095900000.0,1237067800000.0,1681326100000.0,2020356400000.0,1869134000000.0,1584549600000.0,1533934800000.0,1865036700000.0,1827647100000.0,1648928000000.0
2060.0,1735119300000.0,1828157500000.0,2092764100000.0,1376038700000.0,1455520100000.0,1763797600000.0,1761037100000.0,2141966000000.0,1866587000000.0,1812990300000.0,1197142800000.0,1638883700000.0,1980118200000.0,1850444200000.0,1540664000000.0,1488713700000.0,1836543400000.0,1788450000000.0,1617687700000.0
2061.0,1701883800000.0,1796392200000.0,2065755900000.0,1346800300000.0,1409657300000.0,1730407000000.0,1736909100000.0,2110788100000.0,1838621800000.0,1797300000000.0,1155816400000.0,1620271600000.0,1938371800000.0,1830243400000.0,1500859900000.0,1437723500000.0,1809118300000.0,1756000000000.0,1586649600000.0
2062.0,1679069000000.0,1763223300000.0,2038466100000.0,1310244200000.0,1367055900000.0,1692478600000.0,1701838000000.0,2098261400000.0,1807816300000.0,1770360700000.0,1109458700000.0,1593024700000.0,1914240400000.0,1798155300000.0,1466670000000.0,1388002500000.0,1772126000000.0,1720230900000.0,1550809700000.0
2063.0,1658274400000.0,1730878800000.0,2012199000000.0,1288915400000.0,1328841200000.0,1665877700000.0,1669360600000.0,2069461000000.0,1769633500000.0,1737416200000.0,1068850000000.0,1569126000000.0,1894543800000.0,1765943300000.0,1433340900000.0,1341023300000.0,1757253100000.0,1684805100000.0,1517541900000.0
2064.0,1623884700000.0,1707844000000.0,1976316300000.0,1251417100000.0,1294555000000.0,1637150600000.0,1638698600000.0,2047931600000.0,1739847100000.0,1714558100000.0,1037089700000.0,1527411400000.0,1864551000000.0,1738333100000.0,1388044500000.0,1297189800000.0,1731730700000.0,1644944000000.0,1472715300000.0
2065.0,1594960600000.0,1670136700000.0,1960453900000.0,1219159300000.0,1246945900000.0,1606965400000.0,1603412400000.0,2026419000000.0,1709488700000.0,1676836900000.0,997970600000.0,1482030400000.0,1842519700000.0,1700055600000.0,1340686300000.0,1255371300000.0,1705345000000.0,1601886500000.0,1450875400000.0
2066.0,1569958700000.0,1631742500000.0,1933256400000.0,1173317700000.0,1202611000000.0,1574800200000.0,1565956400000.0,2004137500000.0,1685583800000.0,1649445400000.0,962116650000.0,1451250500000.0,1817956200000.0,1684421300000.0,1305693500000.0,1212878400000.0,1678061100000.0,1557244700000.0,1429145100000.0
2067.0,1539809200000.0,1602355700000.0,1896988900000.0,1145288000000.0,1171380400000.0,1531335400000.0,1539398300000.0,1975118100000.0,1651048200000.0,1622763600000.0,925089600000.0,1417047400000.0,1791924000000.0,1657994100000.0,1269284200000.0,1160842000000.0,1639228400000.0,1515069100000.0,1400804200000.0
2068.0,1497608000000.0,1557635300000.0,1867452100000.0,1120199600000.0,1126153000000.0,1498311400000.0,1508122300000.0,1955104200000.0,1623894000000.0,1595924500000.0,902036600000.0,1382724800000.0,1754401600000.0,1631735400000.0,1223815700000.0,1116824800000.0,1587110700000.0,1481275300000.0,1367354400000.0
2069.0,1472710000000.0,1531869800000.0,1841561700000.0,1087842700000.0,1093846900000.0,1463895600000.0,1478000400000.0,1928689100000.0,1583643900000.0,1574974800000.0,865825800000.0,1346712200000.0,1717626600000.0,1616291300000.0,1192170500000.0,1076531300000.0,1561087600000.0,1453256500000.0,1346880300000.0
2070.0,1434827000000.0,1496385300000.0,1809820000000.0,1063105700000.0,1059740060000.0,1431049100000.0,1442261600000.0,1877701400000.0,1558238200000.0,1545601000000.0,838410960000.0,1316141800000.0,1693129500000.0,1592967200000.0,1161959700000.0,1041485860000.0,1530479400000.0,1420321000000.0,1325675600000.0
2071.0,1406145000000.0,1462824600000.0,1788072700000.0,1033825700000.0,1016906840000.0,1394526300000.0,1410526200000.0,1854315600000.0,1522685000000.0,1515061000000.0,804943800000.0,1282468100000.0,1667707300000.0,1574450000000.0,1132566000000.0,999091800000.0,1497413500000.0,1383672400000.0,1293473300000.0
2072.0,1374844400000.0,1431678400000.0,1758748500000.0,1008398500000.0,971311150000.0,1363516200000.0,1381805000000.0,1841325100000.0,1494737100000.0,1488283100000.0,776989100000.0,1249298000000.0,1646913400000.0,1535996600000.0,1105050500000.0,963112530000.0,1459380000000.0,1347853400000.0,1267995500000.0
2073.0,1343437900000.0,1396959300000.0,1728632300000.0,976371600000.0,936022970000.0,1338473200000.0,1346149700000.0,1828543300000.0,1471967100000.0,1470515400000.0,744906300000.0,1227845800000.0,1620427900000.0,1508894300000.0,1072292950000.0,915539560000.0,1427680800000.0,1311366200000.0,1255142000000.0
2074.0,1311358300000.0,1361587500000.0,1707786100000.0,960080640000.0,907721970000.0,1307797000000.0,1315415800000.0,1790204000000.0,1451130400000.0,1445748900000.0,713033500000.0,1202558100000.0,1599334500000.0,1486091200000.0,1042194500000.0,886659200000.0,1391133200000.0,1286878400000.0,1238664500000.0
2075.0,1280221500000.0,1329804900000.0,1696936100000.0,935014300000.0,863814700000.0,1272270200000.0,1285676500000.0,1765588300000.0,1419105900000.0,1429347900000.0,682873060000.0,1167775900000.0,1581398100000.0,1450496000000.0,1019402300000.0,845482160000.0,1346731900000.0,1244949300000.0,1212741600000.0
2076.0,1262236500000.0,1286882600000.0,1674102400000.0,907885600000.0,827786260000.0,1224448500000.0,1251787500000.0,1738929000000.0,1387098500000.0,1402930500000.0,655205470000.0,1144597300000.0,1547022400000.0,1415731700000.0,991371300000.0,812612260000.0,1313620200000.0,1209617600000.0,1183292900000.0
2077.0,1232980100000.0,1256609800000.0,1645633200000.0,882010600000.0,795718800000.0,1187895300000.0,1216279100000.0,1719755900000.0,1361419800000.0,1375507000000.0,633086400000.0,1111932000000.0,1521862800000.0,1385767600000.0,959815300000.0,778040250000.0,1288415100000.0,1169456800000.0,1162720700000.0
2078.0,1202806800000.0,1219660000000.0,1610578100000.0,863582950000.0,767145400000.0,1161874200000.0,1185995400000.0,1701352400000.0,1340241100000.0,1354603700000.0,607258300000.0,1083892500000.0,1496775700000.0,1361733900000.0,931038100000.0,751405760000.0,1256714300000.0,1127358700000.0,1138163000000.0
2079.0,1172507200000.0,1188608300000.0,1584544600000.0,840829240000.0,727905670000.0,1132223700000.0,1148095000000.0,1677283800000.0,1315327700000.0,1325337300000.0,578233400000.0,1051824300000.0,1462267500000.0,1331543000000.0,908192060000.0,726022500000.0,1228047300000.0,1096339800000.0,1110366400000.0
2080.0,1149628800000.0,1162155000000.0,1569356300000.0,818100600000.0,695506700000.0,1096679000000.0,1106204000000.0,1641013400000.0,1281648800000.0,1302343700000.0,555835650000.0,1028691100000.0,1429907000000.0,1295187200000.0,882350000000.0,699378300000.0,1186493500000.0,1066287240000.0,1085741000000.0
2081.0,1134377200000.0,1124729600000.0,1542091600000.0,804682470000.0,658386300000.0,1066911860000.0,1070742900000.0,1618300100000.0,1256065300000.0,1282151000000.0,528941420000.0,1002445730000.0,1396757000000.0,1269752000000.0,853336800000.0,672881640000.0,1144706700000.0,1021334450000.0,1069167100000.0
2082.0,1102957400000.0,1097412000000.0,1520310200000.0,789805300000.0,623091600000.0,1043640100000.0,1028254140000.0,1587411400000.0,1233268500000.0,1263413800000.0,499968900000.0,980076500000.0,1368333500000.0,1249470600000.0,832209100000.0,646059460000.0,1109875600000.0,983223700000.0,1047103300000.0
2083.0,1069045060000.0,1062651400000.0,1491598600000.0,759547200000.0,593548540000.0,1013955040000.0,989393700000.0,1559818900000.0,1210921300000.0,1239998400000.0,481053400000.0,954192600000.0,1340408700000.0,1224962500000.0,805913100000.0,620106200000.0,1083692150000.0,948651200000.0,1036408700000.0
2084.0,1047030460000.0,1034765800000.0,1457108500000.0,734699000000.0,559007900000.0,980690400000.0,956337600000.0,1532671400000.0,1185557600000.0,1214712100000.0,456021770000.0,931621240000.0,1305064900000.0,1193767700000.0,776966800000.0,594484800000.0,1050156600000.0,921392000000.0,1005319160000.0
2085.0,1023678550000.0,1010034800000.0,1423199300000.0,715825940000.0,531225900000.0,953140640000.0,925836200000.0,1520007100000.0,1168093900000.0,1197394200000.0,429737280000.0,906895160000.0,1278178400000.0,1172766000000.0,748807700000.0,573514700000.0,1024317260000.0,893961800000.0,986342360000.0
2086.0,999938650000.0,975838050000.0,1394594300000.0,695262500000.0,500803930000.0,923981840000.0,886131100000.0,1487188100000.0,1141181400000.0,1174537400000.0,401611200000.0,879963340000.0,1250772900000.0,1141672200000.0,727691900000.0,556947400000.0,996589400000.0,866525900000.0,961064140000.0
