time,CESM2-WACCM,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,GFDL-ESM4,ACCESS-CM2,MPI-ESM1-2-HR,NORESM2-MM
2010.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0
2011.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0
2012.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0
2013.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0
2014.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0
2015.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0
2016.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0
2017.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0
2018.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0
2019.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0
2020.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0
2021.0,697470115300.0,698752368000.0,697682333500.0,699159985400.0,697015552800.0,697201371500.0,697996968100.0,697625419400.0,697912376100.0,697518466700.0,697778976900.0,697404935300.0,697450040800.0,699970601400.0,698080669900.0,698070948100.0,698680684700.0
2022.0,696819697100.0,697911996800.0,696372647100.0,696969994600.0,696141188400.0,696375280200.0,697633050200.0,695978740400.0,696098471400.0,696933118600.0,696750919200.0,696377532000.0,698816277100.0,696495952700.0,696227559900.0,698657395700.0,697093061500.0
2023.0,696894150340.0,697287647560.0,694869207540.0,695995924370.0,694518505300.0,694563163000.0,695536302300.0,694913538900.0,695951482370.0,696235367000.0,695408678900.0,694913581440.0,695186114650.0,694700799300.0,694719454000.0,697890199450.0,695402626500.0
2024.0,693451238530.0,695787865860.0,692636506000.0,695039882700.0,692993769160.0,692899726300.0,693680104400.0,693956801960.0,693652625100.0,694024440940.0,695093822860.0,693595343540.0,693537797710.0,693678427140.0,694280716000.0,695308672250.0,693716853000.0
2025.0,691488247700.0,693627076300.0,691225250530.0,692901866300.0,691037595440.0,690990390000.0,692856977100.0,692432036860.0,692150447050.0,692534610700.0,693567415340.0,691468711050.0,690846710160.0,693558956200.0,692242565760.0,693522323300.0,693115126900.0
2026.0,688662450850.0,692759273340.0,689876557800.0,691695228300.0,689800945700.0,688908330750.0,690915391760.0,690474428800.0,690835530050.0,691704066200.0,691460843900.0,690778601140.0,688871499400.0,692206064200.0,690488660300.0,691909080200.0,691476931830.0
2027.0,686831277060.0,691743749090.0,687915865880.0,690612106700.0,687484832000.0,686586015700.0,689681184070.0,688639915260.0,689799421430.0,690370835000.0,690659599800.0,688560213240.0,686918977300.0,689372528200.0,688287586490.0,690015542950.0,689124218800.0
2028.0,684943404300.0,690513085200.0,686253351400.0,688742379000.0,686005419850.0,684762972650.0,686914056400.0,685966868740.0,687754664200.0,688749332140.0,688791934740.0,689074815840.0,684709726940.0,687723097920.0,685541672100.0,688302294940.0,687007785370.0
2029.0,682657721500.0,691268184300.0,684550274550.0,688002658700.0,683616849470.0,682138371960.0,684986513940.0,684108307540.0,686238050110.0,686054395600.0,687693422660.0,686103447900.0,682109436400.0,686372088660.0,683456317830.0,686562503500.0,684940607230.0
2030.0,680613779400.0,690821197240.0,681436037760.0,685987903860.0,681782143150.0,679305761060.0,683063945900.0,682200547790.0,684801297230.0,684771168800.0,685856196800.0,683758905850.0,679528842360.0,684111481640.0,681237214140.0,684567751960.0,684010370400.0
2031.0,678577269900.0,687372907250.0,678768375760.0,684200822760.0,679576149100.0,677104654420.0,681441338860.0,679997740100.0,683269169370.0,682665400040.0,683618450500.0,681802179090.0,677392325200.0,683314598500.0,678046902950.0,683080884050.0,681322536600.0
2032.0,676069987660.0,684740051900.0,676513395900.0,681805446760.0,677058879960.0,674228651800.0,679113972120.0,677984712100.0,681053847740.0,680754811000.0,682195710660.0,679751945600.0,675254919260.0,681608561700.0,675413670640.0,682169063980.0,680404500300.0
2033.0,674098193860.0,683474344260.0,674376093000.0,679050647250.0,675362355400.0,671402926300.0,676568529100.0,675568802960.0,680297306000.0,678296848450.0,679974092000.0,676782841170.0,670581189200.0,679146754140.0,674039567140.0,679992814860.0,678502550200.0
2034.0,671008636850.0,682706464000.0,671535307000.0,676846603200.0,672632198990.0,667936731230.0,674151263270.0,673538645200.0,677619509900.0,676630526960.0,678722065700.0,675584458360.0,666934303000.0,677742988700.0,671118370860.0,677884934650.0,676720649900.0
2035.0,668252854000.0,681122525700.0,669015525950.0,673848769100.0,669271438760.0,664661222650.0,672417382940.0,670578527200.0,677886508900.0,674560104140.0,676001785200.0,673219729340.0,663284647420.0,674338764400.0,668062174400.0,677067540100.0,673916437840.0
2036.0,665055801060.0,679383961460.0,666039359460.0,670477656360.0,666853107130.0,662595985090.0,669566307100.0,667502253400.0,674969881100.0,673031325600.0,673268470110.0,671113273460.0,659768494200.0,672416806060.0,665421283400.0,677994065100.0,672324924400.0
2037.0,662418723160.0,678457577320.0,663351538360.0,668635406550.0,664396969040.0,658728510700.0,667300480100.0,665504626800.0,673131846300.0,670036529660.0,671556068100.0,668674092340.0,657328912870.0,671541701900.0,663160023070.0,674752873070.0,669518171760.0
2038.0,659320498870.0,676484192730.0,660768045600.0,665735584500.0,660589483400.0,655082153000.0,665160960130.0,663211396340.0,671261892460.0,668435220300.0,669610520050.0,666700402250.0,652978621650.0,668883793000.0,660085966900.0,672158316720.0,667396507800.0
2039.0,656317129200.0,674705543300.0,657222894440.0,662968449740.0,658567859400.0,651519137800.0,663136079220.0,661093640900.0,669073669500.0,665515547400.0,667204665900.0,663468216660.0,649187227560.0,666208031600.0,656187331410.0,670529839040.0,665015143940.0
2040.0,653157616140.0,673817387560.0,653806153900.0,658765699010.0,655148727870.0,647782135050.0,660501739140.0,658228680960.0,667973397840.0,663491151740.0,665469301140.0,660585617020.0,645282556000.0,663484357400.0,652949112110.0,669195747850.0,664028871360.0
2041.0,650116335240.0,670712081700.0,651626364760.0,656987822760.0,651836654740.0,643448184930.0,658887213390.0,655379825350.0,665002669050.0,661538578800.0,663865095740.0,659045176040.0,640954238700.0,663212357000.0,649240843610.0,667689911700.0,661318309640.0
2042.0,647595178900.0,669431161200.0,648204828000.0,653713115140.0,649355802500.0,639628693900.0,656971330300.0,652535430500.0,663201151340.0,659103762900.0,662027567060.0,656469167900.0,636757563000.0,661700738800.0,646038520660.0,664817670600.0,658462173700.0
2043.0,643778732880.0,668662014300.0,644521019860.0,650449300200.0,648400841650.0,636776109100.0,653713694410.0,650115485240.0,661329609550.0,656964242900.0,658253560370.0,653470715240.0,633038720120.0,659726268500.0,643378747000.0,663247236300.0,655103882500.0
2044.0,642002210730.0,666899273960.0,640893320540.0,647416065860.0,644590693900.0,632292719390.0,651888004460.0,646471158570.0,659494634150.0,654730947700.0,656024244050.0,650645421000.0,629134163300.0,656665873600.0,639609864050.0,661684801460.0,652999772440.0
2045.0,638023809550.0,666001292200.0,638495314460.0,644212039490.0,641129271700.0,628925540760.0,649387273560.0,643442574000.0,657237786200.0,652392979700.0,655027423360.0,648182635300.0,624626103800.0,654589490550.0,636538143400.0,659811493700.0,649743812900.0
2046.0,634703454200.0,662973811800.0,634666585020.0,641604424460.0,637543694850.0,623884719900.0,647132324040.0,642908185450.0,654974583700.0,649781747390.0,651629028700.0,646578105350.0,620720999520.0,652045753170.0,632510935460.0,659097989000.0,647372004460.0
2047.0,631759334070.0,661761031200.0,631625762640.0,639950408000.0,634085726700.0,619540803470.0,644480861630.0,638489255600.0,652939918630.0,647450456490.0,649332634440.0,643118722700.0,615630750640.0,650274429500.0,629364670020.0,658242028740.0,644984024820.0
2048.0,628765030300.0,660866968750.0,627635489340.0,634813241960.0,631150217950.0,614365209440.0,641995279600.0,635945919880.0,650712548260.0,645216722840.0,645702232500.0,640613348390.0,610804651290.0,647716802520.0,625295562140.0,654540253800.0,643379611760.0
2049.0,625422722250.0,659262837240.0,624723182000.0,631008793150.0,628375185360.0,610729957260.0,639641868050.0,633614745640.0,648463103500.0,643589069000.0,642664751300.0,637960591730.0,607318652980.0,646756251700.0,621408573740.0,652815872810.0,639814598900.0
2050.0,622516859940.0,661735307960.0,620912593800.0,628547701360.0,625472301100.0,606891500260.0,636616253740.0,630826551880.0,646424105000.0,641315844690.0,640078063190.0,637602254760.0,604391101140.0,644654476650.0,617401542820.0,651840515600.0,637266562460.0
2051.0,619900610130.0,656652515700.0,617774318770.0,624564845700.0,622132736600.0,602972899780.0,633520646000.0,627468980810.0,645300345360.0,638979831560.0,638162240660.0,633723736900.0,599072580260.0,642343998580.0,614303188740.0,648676434140.0,634267711500.0
2052.0,617767341150.0,654717903260.0,613947579800.0,622628867360.0,619597201240.0,599915056020.0,632303356550.0,624997763940.0,642493199860.0,636335111750.0,635010536440.0,631436380700.0,595193008560.0,640510478750.0,610851325570.0,647035402300.0,631938745000.0
2053.0,613548091960.0,652323161550.0,610182121390.0,619914951650.0,616338440530.0,595433599150.0,629515652450.0,621768392520.0,640270941220.0,634645703160.0,631898478160.0,630264639190.0,591091898760.0,637624346190.0,606414373800.0,646702155410.0,629287444250.0
2054.0,611624737060.0,650737745060.0,606750324930.0,616718947080.0,613125920690.0,591025606440.0,628420556000.0,621500172450.0,639085649710.0,632196437750.0,628827791970.0,627248740090.0,586495600140.0,636367493950.0,602951937350.0,644027739100.0,626742889130.0
2055.0,608473154660.0,650606386300.0,603070263060.0,615110180430.0,611024040310.0,587168638780.0,623342800300.0,618251266730.0,636316678850.0,629476467300.0,626514640220.0,623645824400.0,582792368930.0,633820481060.0,599378772900.0,642586575960.0,624015792450.0
2056.0,604803903520.0,648826326200.0,599440620760.0,612322336600.0,607700171060.0,584629822030.0,622397420990.0,615647823250.0,633925531800.0,627486064850.0,624998785120.0,621137538220.0,578824372650.0,632577198050.0,596305480360.0,640628742100.0,622848538130.0
2057.0,601500398960.0,646887645540.0,597036833850.0,607575256560.0,605100057420.0,580886449250.0,619988852270.0,613496716700.0,633511770100.0,625294999640.0,621601479760.0,621056002580.0,574424161400.0,628984839740.0,593338628410.0,638177467600.0,619296166750.0
2058.0,599088919860.0,644119931940.0,593433040700.0,604064058900.0,601554990060.0,576451559000.0,616418042040.0,610622807900.0,631264753400.0,623409786200.0,618741079100.0,616529002900.0,571779269810.0,626798640030.0,589840232800.0,636645515260.0,617116716440.0
2059.0,595558359980.0,642003637440.0,589194426880.0,601860721000.0,598928909030.0,573293026320.0,612707725910.0,607877005100.0,628054807740.0,620942550400.0,615874723040.0,615394676940.0,565729903020.0,624546682100.0,586258205520.0,633731011550.0,614011230700.0
2060.0,591938140560.0,640441653000.0,586702362300.0,596906423220.0,596768132880.0,570361860620.0,610094060350.0,605252301620.0,626292042850.0,619215561340.0,614317127090.0,613061059700.0,560937642050.0,623064060050.0,584169223900.0,632677048940.0,611857769810.0
2061.0,589245098870.0,638517977840.0,581759197120.0,595728692930.0,594229251930.0,567851223640.0,608045005300.0,603402732780.0,624109007000.0,618120082700.0,611706129540.0,609302994900.0,559169919110.0,619828677660.0,580018474300.0,629649942750.0,610320386440.0
2062.0,586137758900.0,636679054220.0,578444011760.0,589741474420.0,594396309150.0,567567397360.0,604772205900.0,601353397560.0,623256967080.0,617136667560.0,608495528470.0,608064828700.0,554653018020.0,617643893840.0,576689169910.0,627993831640.0,607041828700.0
2063.0,583117531530.0,634091361060.0,575944679320.0,587609657740.0,589201517170.0,561695871100.0,601029006570.0,598581628190.0,621211669900.0,612501471650.0,605559817390.0,605506574600.0,550276055180.0,616301689460.0,573178518350.0,625873707100.0,604513071740.0
2064.0,581013883220.0,632475077660.0,571705294550.0,582654906880.0,591288044080.0,558817652170.0,598553438520.0,595860612240.0,619075466200.0,610467298050.0,602819611230.0,602386993200.0,547259670370.0,614682752030.0,570088811220.0,625916052760.0,601948146120.0
2065.0,578850545300.0,632477913900.0,569149452130.0,579837335840.0,584641635500.0,555941139000.0,596080271140.0,593601840580.0,617347660220.0,610043372400.0,601386978540.0,605113111250.0,545379586400.0,611948607010.0,566936539280.0,623192507750.0,599628960700.0
2066.0,575096489250.0,629949333540.0,565740447200.0,575652029060.0,581284359350.0,552513260600.0,596114750300.0,592546014170.0,615167490000.0,608805598100.0,599251973950.0,599695684960.0,540141902090.0,609748199450.0,564189644250.0,620696851490.0,596581795830.0
2067.0,571569276240.0,632609257440.0,563023308760.0,573027785340.0,578564786050.0,549051718230.0,591977670150.0,589817691370.0,611608328000.0,605714539050.0,596929920340.0,597857946760.0,536124856580.0,608256668900.0,560337656670.0,620198225650.0,594576640840.0
2068.0,569047432870.0,627099886500.0,560112990400.0,569973782120.0,577386002500.0,544761604720.0,587827465820.0,587583357390.0,609930508390.0,603467186580.0,593753302040.0,594980786650.0,532127836460.0,605870246460.0,557072715870.0,617971362440.0,592512203110.0
2069.0,566492538570.0,626815225300.0,556953039720.0,566959480520.0,573084389810.0,541521262050.0,585100392150.0,584100611850.0,608096759750.0,601580399800.0,589571997190.0,592423245270.0,528670422460.0,604478496220.0,554421863580.0,616173467890.0,590542667740.0
2070.0,563474769960.0,626293349500.0,555126388470.0,563576426340.0,570750122820.0,538066037000.0,583857443260.0,582012209990.0,604761720160.0,599624654960.0,587256031960.0,589994080080.0,525297488050.0,602163740730.0,551208447620.0,614841307540.0,587602061200.0
2071.0,561690794090.0,622864114600.0,554442140680.0,559465574620.0,569220850850.0,534969374240.0,582882736880.0,579836711020.0,604249797800.0,596671248360.0,585635274900.0,588290648520.0,524672192190.0,600582787550.0,548802583080.0,612056188290.0,585416488590.0
2072.0,559261614170.0,620945315700.0,548727335450.0,556413630860.0,570525008030.0,530774265710.0,578086742330.0,576847396720.0,602313838040.0,596873631400.0,582533454220.0,585722417220.0,518741527290.0,597764689980.0,545640411160.0,610626318080.0,582376804520.0
2073.0,556765260630.0,618867740400.0,545649681130.0,555129642180.0,567826381520.0,527361649490.0,575885042300.0,574659422710.0,599600964890.0,594907269510.0,579868627340.0,583074244650.0,514985073430.0,596645860920.0,542961863720.0,609586134700.0,580297147420.0
2074.0,553402351430.0,617281748000.0,542843860790.0,552310110350.0,563242222100.0,525227454930.0,572196858090.0,573005045570.0,598327842800.0,591968472560.0,576658516160.0,581290390740.0,511829739380.0,594628525820.0,539987469530.0,607368939350.0,578194011440.0
2075.0,550690042070.0,615100959000.0,540398616990.0,548980253540.0,560779449780.0,521601774610.0,569335597560.0,570620754120.0,595342711120.0,589918897000.0,577459814580.0,581275752600.0,509937286710.0,593352444010.0,537077857300.0,607300626670.0,576603393030.0
2076.0,548514246210.0,613793963150.0,539112515420.0,545279153960.0,561858761740.0,517986194760.0,568185515980.0,568473254460.0,592995489340.0,589915745260.0,572097981270.0,581262048600.0,505805140510.0,591158647010.0,534806074960.0,604006622000.0,574541511530.0
2077.0,546650842220.0,613253066700.0,534423923540.0,541818274110.0,558451238660.0,514453194440.0,566012727640.0,565346295230.0,591687597120.0,587119167600.0,570525106890.0,579048314090.0,502355264200.0,590087891700.0,532658928830.0,603640833260.0,572485685920.0
2078.0,543645759520.0,611319998700.0,531784698500.0,539170374250.0,558322564070.0,511793763370.0,561679905610.0,564209384460.0,591041920950.0,585627115670.0,567903175500.0,577745785030.0,498527245590.0,589782410670.0,529162820620.0,602595522550.0,569698209070.0
2079.0,541055117250.0,609357237600.0,529224557430.0,536330767480.0,553435694130.0,507989929320.0,558841682070.0,560677227820.0,589751911500.0,583199033780.0,565748802710.0,573644434540.0,494937824880.0,587355991870.0,526119096890.0,600013483160.0,567875110850.0
2080.0,537339525290.0,608792659660.0,526526407330.0,534131988270.0,550816320390.0,506374619680.0,556435874160.0,559017030070.0,586618621130.0,580903990000.0,562581000230.0,571434890520.0,492128681590.0,585162323610.0,523034820620.0,597971988300.0,566648811740.0
2081.0,533997778050.0,608858866020.0,524137318000.0,530130727160.0,549577339550.0,502420354370.0,552867951570.0,556442202290.0,585113285200.0,580093191620.0,560481641000.0,571622508420.0,489398370620.0,586723508760.0,520920365880.0,596289684240.0,563129261210.0
2082.0,534134815040.0,607533092600.0,520963931840.0,527625532880.0,547888109870.0,498892821030.0,550046187040.0,554806215980.0,584416646050.0,578750364200.0,557831481440.0,569270484440.0,486730886780.0,582882237280.0,520371755770.0,595193152760.0,563321698580.0
2083.0,530254123630.0,605490658820.0,518430793730.0,523948093890.0,543512221090.0,498897514540.0,547968903400.0,553370128800.0,584470494840.0,576049559300.0,557461492770.0,567299005180.0,483733778830.0,579876571290.0,516490334830.0,592950787950.0,560438243070.0
2084.0,527492128390.0,604012723840.0,515708902190.0,521662592340.0,541763292580.0,493764046460.0,543932748830.0,550315025180.0,580996667450.0,575313045670.0,554489879140.0,565374485080.0,480135697260.0,577923682390.0,513313582380.0,590335424360.0,558251176320.0
2085.0,523914899720.0,602539922290.0,514818180940.0,518613984720.0,540202917720.0,491636449060.0,541661404180.0,548171091150.0,578338940120.0,576201047540.0,552202169610.0,564857559160.0,478632114180.0,577544469040.0,510193704790.0,588888441750.0,557578722380.0
2086.0,522546447270.0,600798960610.0,511390644220.0,517207635950.0,538939598460.0,487166633380.0,537708606620.0,546659528860.0,576620438660.0,572643788080.0,549897473510.0,562785978610.0,479154827830.0,574901812660.0,509037635550.0,589139571850.0,554185011240.0
2087.0,517975012140.0,598973103900.0,508918132890.0,513869257050.0,536128850820.0,486378726140.0,534956479040.0,543627368120.0,575244165140.0,569629767670.0,547650987380.0,559590237880.0,477160514390.0,573200491110.0,504911328460.0,587048996480.0,553087375350.0
2088.0,515605635500.0,596397571240.0,505065146370.0,510718827920.0,533707306680.0,482507793130.0,531590322950.0,540839374000.0,573081636830.0,568187927860.0,544462142390.0,558332629150.0,470344409520.0,572094958840.0,501379986110.0,585466889560.0,550391559260.0
2089.0,512160966800.0,595953564580.0,503019184660.0,508161751070.0,532203347840.0,480663472090.0,528279865970.0,540116142640.0,570624997060.0,568241240260.0,543964442860.0,558249402790.0,467681613510.0,571701466220.0,498833876250.0,582068971650.0,548235565580.0
2090.0,510549283250.0,593930089260.0,500157814360.0,505656169360.0,532797386870.0,479814293860.0,524971947160.0,539308289970.0,569334450100.0,569366838050.0,540736559340.0,554244008930.0,466358760800.0,569067725350.0,497405784620.0,582363083720.0,546214206480.0
2091.0,508367954700.0,591800278640.0,498014502120.0,503275966680.0,529405666500.0,475572954810.0,522117490680.0,536007240730.0,567971798840.0,564922472650.0,539304373560.0,554446143680.0,462075161750.0,567786242560.0,493888558080.0,582732267640.0,544114747470.0
2092.0,507692768320.0,591019039490.0,494049428880.0,500956645460.0,529846984100.0,473420340840.0,521604647490.0,535227830530.0,566012686740.0,562738898700.0,540157026900.0,551744910830.0,459737418500.0,564274486800.0,491105545700.0,578989472760.0,541894666240.0
2093.0,503531169830.0,589704826560.0,490621508470.0,497852687610.0,526342397340.0,471380793310.0,520603588450.0,532473915960.0,563914513360.0,563402984710.0,536848407050.0,549953489300.0,458818825650.0,563851615050.0,490523084780.0,576878239740.0,541224831180.0
2094.0,500547459430.0,591038708840.0,487441073130.0,496584854920.0,524678194510.0,468014205890.0,517198807910.0,530250746480.0,563612637300.0,562417520650.0,534322696820.0,551704993920.0,458058217820.0,563117818300.0,486482601400.0,577986393060.0,538066648430.0
2095.0,497549403610.0,591428950200.0,485765020770.0,493710126670.0,528218720930.0,464726984130.0,512942474400.0,528439526140.0,562392987790.0,559693863840.0,532020122280.0,547686990660.0,453162208140.0,561357888250.0,482870946770.0,578224445150.0,536277911820.0
2096.0,493729516460.0,587768511930.0,482832153740.0,495930704250.0,522892554100.0,463961154530.0,508686144020.0,532512001700.0,559599403240.0,557311913880.0,531190435030.0,547916612750.0,451297799430.0,560609885400.0,480805918350.0,575370898410.0,535278670280.0
2097.0,491001792860.0,585194711290.0,481483160910.0,492052348570.0,527663444330.0,460575227980.0,505895522960.0,527837683870.0,560889850840.0,558229627800.0,528718515400.0,545331684580.0,452937834490.0,562814601650.0,477766775250.0,572876260560.0,532281024760.0
2098.0,488853473830.0,582692819600.0,475707935270.0,491490389020.0,522075963800.0,457853660200.0,501214773900.0,525072885460.0,557940728630.0,560023452120.0,527826684100.0,543052078930.0,447730755750.0,556506686360.0,477919266100.0,571341609000.0,535332263860.0
2099.0,484670345050.0,582402086940.0,473318840310.0,485540896100.0,520896924160.0,455813558270.0,502395937390.0,523421039600.0,559383615220.0,554474537950.0,529092722710.0,541711292960.0,445458797520.0,555466881950.0,474771092070.0,570107050550.0,529041537580.0
2100.0,482626471530.0,584260181320.0,471397864480.0,484601887320.0,520563579370.0,456250956050.0,495968760580.0,520573315070.0,556750687030.0,555138066340.0,526408962010.0,540941325020.0,443103978460.0,555442002510.0,471644741960.0,568552523490.0,526813834360.0
