time,IPSL-CM6A-LR,KACE-1-0-G,GFDL-ESM4,MRI-ESM2-0,EC-EARTH3,UKESM1-0-LL,CNRM-ESM2-1,IITM-ESM,TAIESM1,CESM2-WACCM,MIROC6,CNRM-CM6-1,CANESM5,MPI-ESM1-2-HR
2013.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0,775046500000.0
2014.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0,770802200000.0
2015.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0,759412000000.0
2016.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0,754134940000.0
2017.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0,744729800000.0
2018.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0,736840500000.0
2019.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0,725345300000.0
2020.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0,718000500000.0
2021.0,701446500000.0,704044860000.0,710508400000.0,702548740000.0,695731950000.0,700929000000.0,728386100000.0,712164400000.0,713602430000.0,695697000000.0,699660600000.0,695155160000.0,686321960000.0,712006570000.0
2022.0,684645500000.0,695401400000.0,691042060000.0,692405100000.0,686588950000.0,697434640000.0,715164900000.0,701983750000.0,703707300000.0,678779400000.0,698991440000.0,691363100000.0,667696800000.0,706306240000.0
2023.0,676334300000.0,703222840000.0,673897000000.0,677346400000.0,674015600000.0,689694240000.0,703118700000.0,704633100000.0,688765340000.0,665583300000.0,697338900000.0,673662440000.0,636309860000.0,698728800000.0
2024.0,663823100000.0,698670200000.0,660043460000.0,665841400000.0,660645900000.0,665782000000.0,684638200000.0,701271440000.0,674698900000.0,649741800000.0,689095840000.0,650628700000.0,611806800000.0,681220900000.0
2025.0,660889530000.0,682596200000.0,640709560000.0,653961100000.0,649089800000.0,652110270000.0,664457600000.0,702715100000.0,654407500000.0,633526400000.0,672602060000.0,633281600000.0,587892850000.0,672343650000.0
2026.0,643192600000.0,686219850000.0,629888200000.0,642311260000.0,636676870000.0,627291100000.0,638823900000.0,697367660000.0,633396400000.0,627294100000.0,662563900000.0,617496200000.0,571843350000.0,651314200000.0
2027.0,627362400000.0,672542560000.0,612281800000.0,618260660000.0,619979200000.0,604248200000.0,622275100000.0,699692500000.0,609756640000.0,608802960000.0,657299000000.0,599188100000.0,542983650000.0,639705100000.0
2028.0,609974550000.0,680842200000.0,601419350000.0,595189000000.0,600199460000.0,579325850000.0,606943700000.0,688962860000.0,594671440000.0,597569900000.0,648857260000.0,579483530000.0,523038820000.0,624682600000.0
2029.0,594640240000.0,677616200000.0,587921700000.0,580194700000.0,580335100000.0,564996540000.0,592721940000.0,684638140000.0,572863900000.0,598754900000.0,647106850000.0,560492700000.0,491310740000.0,600024400000.0
2030.0,566877800000.0,667721800000.0,585158160000.0,571760000000.0,556766800000.0,545812200000.0,588119700000.0,672487640000.0,553552840000.0,580687800000.0,629739800000.0,553245200000.0,475216180000.0,583053340000.0
2031.0,547888900000.0,646820500000.0,583234550000.0,558268900000.0,542222250000.0,532289000000.0,573666800000.0,670445100000.0,534218440000.0,568156200000.0,619687440000.0,551467900000.0,459109730000.0,577863160000.0
2032.0,527218970000.0,628513440000.0,573440500000.0,546086000000.0,527209070000.0,522676930000.0,556088500000.0,665280250000.0,514562880000.0,558411300000.0,611308100000.0,529543700000.0,433772700000.0,569200100000.0
2033.0,505958900000.0,614655000000.0,563805550000.0,529129540000.0,513876330000.0,504375800000.0,537844250000.0,663997050000.0,495899000000.0,538962460000.0,609618030000.0,515527300000.0,408147820000.0,565590100000.0
2034.0,504326200000.0,599302100000.0,552639140000.0,518856080000.0,503566500000.0,491168370000.0,523068740000.0,656671240000.0,477059380000.0,518586760000.0,608707000000.0,497763350000.0,385516370000.0,556427250000.0
2035.0,494057030000.0,586499000000.0,535921460000.0,504730030000.0,489838940000.0,468895070000.0,511616580000.0,657723400000.0,460389900000.0,505341400000.0,601309600000.0,488082700000.0,374495640000.0,546997470000.0
2036.0,473674100000.0,566482100000.0,518067750000.0,488633500000.0,471013650000.0,453985630000.0,504827020000.0,639851000000.0,441125670000.0,486947800000.0,590034300000.0,478029480000.0,346504460000.0,544163730000.0
2037.0,460442700000.0,558609000000.0,513044300000.0,472066160000.0,459845660000.0,434447420000.0,495004120000.0,638701540000.0,426822200000.0,481542640000.0,575974800000.0,467679840000.0,346690000000.0,533732430000.0
2038.0,443719800000.0,544597280000.0,503567780000.0,457594180000.0,444246620000.0,414851730000.0,489677900000.0,635094560000.0,414822700000.0,469852700000.0,552102660000.0,450293070000.0,331993480000.0,528512400000.0
2039.0,426049860000.0,528306340000.0,498201800000.0,445051200000.0,437975650000.0,399334540000.0,482698900000.0,640533600000.0,398896000000.0,452795830000.0,544331200000.0,446369460000.0,316083500000.0,516604700000.0
2040.0,417401100000.0,512156370000.0,492536800000.0,422725980000.0,429621480000.0,383205670000.0,471706470000.0,636660100000.0,381838070000.0,439356300000.0,538568720000.0,438038660000.0,301689100000.0,506391300000.0
2041.0,399816950000.0,507841250000.0,488060550000.0,408402460000.0,419403070000.0,356752500000.0,459747100000.0,637796100000.0,368694000000.0,428263240000.0,529919440000.0,417858260000.0,290426850000.0,509053570000.0
2042.0,392884800000.0,508521100000.0,488133200000.0,390659700000.0,415654940000.0,347434200000.0,450622520000.0,632926400000.0,355446620000.0,428629230000.0,520305440000.0,410620950000.0,278998970000.0,508008430000.0
2043.0,379074640000.0,501682400000.0,487171720000.0,390984700000.0,403511440000.0,332283450000.0,450224850000.0,632336740000.0,343853660000.0,409870800000.0,511627300000.0,395832000000.0,263696650000.0,500000980000.0
2044.0,381019060000.0,484868550000.0,480019780000.0,384309230000.0,390204500000.0,330031270000.0,450176750000.0,632826200000.0,331070050000.0,398455730000.0,501269230000.0,380898050000.0,250984140000.0,495751950000.0
2045.0,369793430000.0,467709230000.0,473441800000.0,372830930000.0,380126460000.0,323042300000.0,442683420000.0,623081500000.0,319612700000.0,386952270000.0,495005430000.0,367411400000.0,245797700000.0,498895100000.0
2046.0,353887030000.0,450200930000.0,462820100000.0,368206100000.0,371374160000.0,314728380000.0,436532740000.0,617390300000.0,304749480000.0,370971400000.0,482924460000.0,357296400000.0,238444540000.0,493127660000.0
2047.0,356053880000.0,439743900000.0,452206400000.0,358169580000.0,356845200000.0,303734400000.0,432979280000.0,614217000000.0,289903700000.0,355100950000.0,475091730000.0,353637470000.0,232118060000.0,481617000000.0
2048.0,349796500000.0,433977260000.0,449138360000.0,347004830000.0,343035480000.0,295112200000.0,427872880000.0,610442500000.0,286505300000.0,341814080000.0,463966440000.0,348441100000.0,220560930000.0,467368020000.0
2049.0,342896900000.0,426451830000.0,446760200000.0,343129880000.0,331288280000.0,288635750000.0,420651300000.0,602710340000.0,276568440000.0,331893000000.0,455136580000.0,335144940000.0,217826740000.0,460893650000.0
2050.0,335910100000.0,417517240000.0,443826440000.0,338338700000.0,323891040000.0,275452200000.0,402250900000.0,599562400000.0,267348950000.0,323680440000.0,449010140000.0,321895700000.0,212752960000.0,454812960000.0
2051.0,317839180000.0,410234700000.0,433272650000.0,334113050000.0,316695180000.0,269496060000.0,394356400000.0,583712600000.0,259560960000.0,319055900000.0,439507550000.0,319107860000.0,208560950000.0,444913000000.0
2052.0,307919750000.0,400355330000.0,426507530000.0,332223150000.0,308927700000.0,263978780000.0,390989680000.0,582150460000.0,246662870000.0,312119500000.0,433700200000.0,309937080000.0,208288350000.0,443106100000.0
2053.0,303587200000.0,392595700000.0,424297500000.0,324548070000.0,299124520000.0,257503540000.0,381100200000.0,572561500000.0,240574730000.0,300563200000.0,439193270000.0,307732740000.0,208849000000.0,427826770000.0
2054.0,297686800000.0,384964720000.0,420626800000.0,322089600000.0,290407060000.0,249569690000.0,375630070000.0,565762200000.0,232849310000.0,292733900000.0,433544130000.0,296655550000.0,203283780000.0,417720800000.0
2055.0,298667250000.0,378238830000.0,409285170000.0,317747130000.0,287409440000.0,244069520000.0,364635320000.0,567535000000.0,227791000000.0,286321670000.0,431731500000.0,291997120000.0,198028460000.0,407179000000.0
2056.0,301177240000.0,384989500000.0,404757770000.0,314039240000.0,285901420000.0,238895420000.0,354032500000.0,555009500000.0,222103650000.0,282246680000.0,432684040000.0,285297870000.0,187962050000.0,404108500000.0
2057.0,296557840000.0,387107520000.0,403942500000.0,312176840000.0,282413470000.0,231419670000.0,343660950000.0,550046900000.0,213707650000.0,275866450000.0,427913940000.0,276349200000.0,184374200000.0,398554900000.0
2058.0,292744950000.0,380708230000.0,389100400000.0,305716330000.0,282327020000.0,223758070000.0,347186040000.0,538439320000.0,209150530000.0,269469290000.0,424324830000.0,274632800000.0,184576740000.0,392395880000.0
2059.0,290800700000.0,373705300000.0,383428760000.0,304000400000.0,279452020000.0,216972030000.0,343359030000.0,537648600000.0,201386670000.0,263789480000.0,418794200000.0,273300590000.0,180147570000.0,393948730000.0
2060.0,282032080000.0,366263500000.0,377665320000.0,298224580000.0,275586420000.0,212635390000.0,340445900000.0,533996860000.0,202502060000.0,261011240000.0,409196270000.0,271786510000.0,176512390000.0,388535450000.0
2061.0,273524280000.0,359283430000.0,369460600000.0,295831900000.0,274415350000.0,208627610000.0,329556620000.0,528776950000.0,196638380000.0,255686720000.0,406917100000.0,267056200000.0,173274660000.0,384237900000.0
2062.0,271121370000.0,357410930000.0,364641750000.0,297636760000.0,269595840000.0,203016140000.0,320022000000.0,526855080000.0,189839430000.0,255698800000.0,400942000000.0,267136350000.0,165707100000.0,387258840000.0
2063.0,270214800000.0,350937250000.0,357961470000.0,297295150000.0,263508050000.0,203501880000.0,319996460000.0,516997580000.0,186486540000.0,253266460000.0,386696150000.0,255752030000.0,162171860000.0,391252740000.0
2064.0,260424930000.0,336269000000.0,351712770000.0,291109830000.0,257148520000.0,199911820000.0,311873770000.0,509622300000.0,181205760000.0,251475820000.0,383978570000.0,252311100000.0,159745130000.0,383923160000.0
2065.0,257651160000.0,333280500000.0,342781820000.0,289447740000.0,260131050000.0,194107570000.0,313726570000.0,500385450000.0,175623910000.0,248321260000.0,375328370000.0,255074190000.0,155338110000.0,379708740000.0
2066.0,251270640000.0,323000860000.0,337098960000.0,290216540000.0,253909170000.0,193863250000.0,308879430000.0,503787450000.0,180353000000.0,244381960000.0,374395630000.0,257675100000.0,155888630000.0,376050550000.0
2067.0,247002420000.0,326717570000.0,331868180000.0,286283100000.0,252661120000.0,186193040000.0,297566900000.0,500363900000.0,173653670000.0,241771600000.0,371122340000.0,258034200000.0,149687370000.0,376047200000.0
2068.0,249950080000.0,321927640000.0,323112080000.0,279863950000.0,250606420000.0,179926530000.0,306575100000.0,499829050000.0,169624170000.0,239901640000.0,365063670000.0,249699730000.0,145137900000.0,373525380000.0
2069.0,255351210000.0,319457950000.0,314956450000.0,282195850000.0,247778950000.0,178024050000.0,299737250000.0,499688050000.0,167799340000.0,235759090000.0,371397850000.0,243394920000.0,139984520000.0,374896400000.0
2070.0,261016390000.0,312545480000.0,312283530000.0,273864520000.0,241848810000.0,177240200000.0,298311880000.0,500498170000.0,169424700000.0,231764130000.0,372432900000.0,243259440000.0,139126650000.0,373946020000.0
2071.0,256286060000.0,303700300000.0,309710200000.0,272611410000.0,244822050000.0,175946190000.0,295699740000.0,486739870000.0,167964130000.0,227115550000.0,368331980000.0,235896260000.0,137010100000.0,369889600000.0
2072.0,251926540000.0,305772360000.0,299929080000.0,272914020000.0,240895150000.0,175420260000.0,296132300000.0,486571050000.0,165003770000.0,223295340000.0,367759030000.0,228190110000.0,132916750000.0,368259600000.0
2073.0,249982550000.0,305792480000.0,298447860000.0,265160500000.0,241020470000.0,172916180000.0,290347900000.0,480296630000.0,166671240000.0,224005590000.0,360235860000.0,227649860000.0,132948960000.0,368552350000.0
2074.0,250444580000.0,300283600000.0,292953620000.0,262741030000.0,239573780000.0,170657550000.0,288335530000.0,474435030000.0,164671050000.0,222807800000.0,358453670000.0,223055100000.0,131282534000.0,369326130000.0
2075.0,245854490000.0,298121800000.0,291297170000.0,262376500000.0,236932070000.0,172586430000.0,286356670000.0,473419680000.0,164492970000.0,220790900000.0,358049940000.0,223701600000.0,128488460000.0,366545700000.0
2076.0,239599910000.0,293965330000.0,286799400000.0,261886700000.0,234448370000.0,174813820000.0,287804400000.0,473449070000.0,160082600000.0,219193570000.0,356362680000.0,218873180000.0,123332880000.0,366184270000.0
2077.0,239844340000.0,292731550000.0,289362640000.0,258535470000.0,231250080000.0,172862730000.0,283738700000.0,474781940000.0,158489800000.0,215683400000.0,355350150000.0,217796130000.0,123285910000.0,369798220000.0
2078.0,236880870000.0,285496050000.0,295446150000.0,256352530000.0,230913900000.0,174738770000.0,289643720000.0,473205080000.0,156865330000.0,216112630000.0,348635070000.0,216624170000.0,123476490000.0,360809960000.0
2079.0,235487540000.0,277584600000.0,294620170000.0,260407850000.0,228989470000.0,170141480000.0,286007160000.0,465334300000.0,157729010000.0,219297480000.0,342365370000.0,217140890000.0,123756680000.0,360600140000.0
2080.0,236275550000.0,272848930000.0,290703340000.0,259548300000.0,231063540000.0,164986830000.0,292727850000.0,466606880000.0,152461770000.0,217804050000.0,339519370000.0,212187120000.0,124892185000.0,354574400000.0
2081.0,234825250000.0,275927170000.0,290199470000.0,257891930000.0,230360020000.0,164150480000.0,291218500000.0,464021320000.0,153438620000.0,218025030000.0,333870830000.0,214451830000.0,122619280000.0,354779400000.0
2082.0,230061670000.0,269075380000.0,287464800000.0,262427460000.0,228021400000.0,163465150000.0,289554040000.0,468299680000.0,157839410000.0,217086800000.0,332045420000.0,212731250000.0,128296330000.0,354856700000.0
2083.0,224926150000.0,268198040000.0,281018270000.0,262075420000.0,226726700000.0,160966250000.0,288464100000.0,470085760000.0,155615920000.0,214299460000.0,338404670000.0,209227190000.0,128673990000.0,360243200000.0
2084.0,222966330000.0,268127620000.0,277926740000.0,263767870000.0,232148880000.0,158437570000.0,289217200000.0,473616840000.0,155498800000.0,209271540000.0,331710070000.0,205777320000.0,133457160000.0,360741340000.0
2085.0,219132610000.0,265204880000.0,273447300000.0,265350070000.0,237144520000.0,154099070000.0,291990300000.0,477621780000.0,158247340000.0,211028820000.0,323386830000.0,208504300000.0,136370130000.0,358373850000.0
2086.0,220739420000.0,263038730000.0,274032120000.0,265032370000.0,235483900000.0,152305840000.0,289277440000.0,478011420000.0,157395910000.0,208691560000.0,317248670000.0,212535280000.0,134958660000.0,360545100000.0
2087.0,222591200000.0,255730580000.0,271531660000.0,262208830000.0,234970140000.0,148644940000.0,283807580000.0,478783930000.0,155707800000.0,205931600000.0,312133600000.0,215435580000.0,137175380000.0,360585720000.0
2088.0,217369030000.0,251971860000.0,271719350000.0,269893270000.0,233788060000.0,144609100000.0,278828840000.0,474475300000.0,151740680000.0,204119380000.0,316452770000.0,212723940000.0,135265100000.0,355408000000.0
2089.0,212884300000.0,250343870000.0,271314100000.0,271662190000.0,240817950000.0,144455020000.0,274832030000.0,480438350000.0,149315450000.0,199757380000.0,318206020000.0,212650600000.0,139624640000.0,354089600000.0
2090.0,211628820000.0,245257550000.0,269053150000.0,271729050000.0,242947870000.0,147884330000.0,271848300000.0,482211430000.0,149417410000.0,199946400000.0,318323820000.0,214539270000.0,139851100000.0,361447100000.0
2091.0,211592120000.0,245263700000.0,268593230000.0,269779040000.0,243337540000.0,147233650000.0,267900960000.0,475883270000.0,151062760000.0,196344410000.0,317728060000.0,211531370000.0,138363390000.0,371017200000.0
2092.0,213324730000.0,240953330000.0,263317860000.0,270684050000.0,243350720000.0,147402160000.0,266977310000.0,473846150000.0,151688020000.0,193186680000.0,316563950000.0,209346310000.0,135906330000.0,368550380000.0
2093.0,210829260000.0,242163920000.0,267651680000.0,270137400000.0,242676700000.0,148877480000.0,262351720000.0,470682700000.0,150693560000.0,195170090000.0,311369530000.0,208477960000.0,136650930000.0,371998060000.0
2094.0,211389000000.0,239006680000.0,267268520000.0,270633660000.0,239724040000.0,150298280000.0,258937830000.0,456781330000.0,149558530000.0,194109550000.0,310023780000.0,209988940000.0,137782510000.0,379942080000.0
2095.0,215145740000.0,236997720000.0,269618890000.0,264466370000.0,233200220000.0,154691400000.0,255348050000.0,459116200000.0,149280400000.0,199700000000.0,310421030000.0,212848250000.0,142516190000.0,377427260000.0
2096.0,220871590000.0,234040980000.0,278869020000.0,263833710000.0,236304580000.0,157408120000.0,256654620000.0,459534340000.0,150014640000.0,198968250000.0,315236400000.0,216647700000.0,140593510000.0,379906200000.0
2097.0,224289340000.0,233909390000.0,279714270000.0,267843880000.0,237053760000.0,160239290000.0,256827050000.0,458402430000.0,151048700000.0,200628850000.0,316096540000.0,218033010000.0,140902020000.0,372513540000.0
2098.0,225106660000.0,234319630000.0,280401000000.0,265062760000.0,234463180000.0,159240570000.0,251259000000.0,462778040000.0,148509030000.0,203072110000.0,325109150000.0,216269180000.0,137527690000.0,369765970000.0
2099.0,227069510000.0,224982170000.0,278609820000.0,262151620000.0,233585410000.0,158674010000.0,250344490000.0,457141300000.0,149720480000.0,198713250000.0,325659260000.0,214337700000.0,135542960000.0,370333680000.0
2100.0,223910480000.0,224015660000.0,276738240000.0,267440130000.0,231292980000.0,159293310000.0,245357430000.0,454750400000.0,150128700000.0,198601700000.0,321634170000.0,211567280000.0,136740690000.0,370409870000.0
