time,MPI-ESM1-2-HR,UKESM1-0-LL,CNRM-ESM2-1,IITM-ESM,EC-EARTH3,GFDL-ESM4,CNRM-CM6-1,KACE-1-0-G,MRI-ESM2-0,CANESM5,IPSL-CM6A-LR,MIROC6,TAIESM1,CESM2-WACCM
2010.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0,10738600000.0
2011.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0,10722811000.0
2012.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0,10763525000.0
2013.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0,10748648000.0
2014.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0,10741843000.0
2015.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0,10722254000.0
2016.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0,10728979000.0
2017.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0,10707930000.0
2018.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0,10700131000.0
2019.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0,10710534000.0
2020.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0,10692423000.0
2021.0,10687382000.0,10676038000.0,10682034000.0,10698613000.0,10668905000.0,10682316000.0,10692282000.0,10927512000.0,10675070000.0,10668261000.0,10685583000.0,10678167000.0,10681443000.0,10681537000.0
2022.0,10673388000.0,10666363000.0,10699723000.0,10774665000.0,10651308000.0,10670299000.0,10680917000.0,10977650000.0,10661206000.0,10646687000.0,10698246000.0,10681030000.0,10666756000.0,10670840000.0
2023.0,10668095000.0,10652072000.0,10679030000.0,10748050000.0,10627939000.0,10664315000.0,10684037000.0,10904355000.0,10643210000.0,10625621000.0,10699079000.0,10673980000.0,10653460000.0,10661561000.0
2024.0,10663624000.0,10636806000.0,10666830000.0,10703537000.0,10597038000.0,10678884000.0,10668244000.0,11042604000.0,10647667000.0,10609215000.0,10746612000.0,10687242000.0,10644226000.0,10649590000.0
2025.0,10655749000.0,10618777000.0,10664606000.0,10679471000.0,10572778000.0,10669777000.0,10659536000.0,11074157000.0,10625305000.0,10582551000.0,10668479000.0,10673213000.0,10635348000.0,10638089000.0
2026.0,10647333000.0,10598468000.0,10665363000.0,10667546000.0,10533659000.0,10653877000.0,10670772000.0,11123889000.0,10606772000.0,10560916000.0,10670082000.0,10667025000.0,10626136000.0,10627898000.0
2027.0,10634394000.0,10565515000.0,10703035000.0,10681400000.0,10494280000.0,10641627000.0,10649729000.0,11098288000.0,10582801000.0,10531334000.0,10663902000.0,10649669000.0,10612990000.0,10614726000.0
2028.0,10617287000.0,10571653000.0,10698328000.0,10662176000.0,10434458000.0,10624267000.0,10647031000.0,11111831000.0,10555918000.0,10483278000.0,10642787000.0,10634629000.0,10588004000.0,10597651000.0
2029.0,10599383000.0,10519726000.0,10692631000.0,10643105000.0,10363854000.0,10608408000.0,10649819000.0,11013456000.0,10525207000.0,10434742000.0,10711214000.0,10666333000.0,10568864000.0,10583182000.0
2030.0,10572770000.0,10486794000.0,10652462000.0,10628891000.0,10262234000.0,10594621000.0,10655827000.0,10951644000.0,10509651000.0,10384237000.0,10676882000.0,10622447000.0,10540259000.0,10559422000.0
2031.0,10563512000.0,10481819000.0,10630807000.0,10613795000.0,10203849000.0,10601146000.0,10671660000.0,10936245000.0,10481775000.0,10322394000.0,10606242000.0,10597857000.0,10521328000.0,10543023000.0
2032.0,10554852000.0,10408792000.0,10620839000.0,10626543000.0,10127341000.0,10571516000.0,10615845000.0,10960396000.0,10438709000.0,10234021000.0,10590989000.0,10595464000.0,10491128000.0,10519489000.0
2033.0,10527859000.0,10375408000.0,10639206000.0,10586783000.0,10025429000.0,10551138000.0,10597214000.0,10995625000.0,10414576000.0,10160304000.0,10567263000.0,10581914000.0,10462981000.0,10499800000.0
2034.0,10516072000.0,10355808000.0,10601193000.0,10570268000.0,9921687000.0,10539960000.0,10590719000.0,11083943000.0,10372762000.0,10065582000.0,10557471000.0,10569058000.0,10448197000.0,10495606000.0
2035.0,10501803000.0,10315468000.0,10592676000.0,10558355000.0,9803844000.0,10515586000.0,10572089000.0,11065326000.0,10323356000.0,9970346000.0,10530831000.0,10547400000.0,10412198000.0,10470520000.0
2036.0,10490640000.0,10269016000.0,10587394000.0,10543547000.0,9700744000.0,10519224000.0,10566670000.0,11049691000.0,10281034000.0,9884000000.0,10512786000.0,10550504000.0,10372052000.0,10451686000.0
2037.0,10476512000.0,10231410000.0,10583481000.0,10518690000.0,9517183000.0,10487255000.0,10551803000.0,11024378000.0,10240529000.0,9732939000.0,10489001000.0,10521531000.0,10331022000.0,10421999000.0
2038.0,10442027000.0,10159930000.0,10664536000.0,10501522000.0,9377803000.0,10465071000.0,10537902000.0,10983604000.0,10192248000.0,9594906000.0,10471916000.0,10506883000.0,10257407000.0,10390146000.0
2039.0,10410992000.0,10113977000.0,10590289000.0,10488969000.0,9210813000.0,10448495000.0,10525950000.0,11024043000.0,10148004000.0,9470180000.0,10449758000.0,10486339000.0,10209247000.0,10351071000.0
2040.0,10404304000.0,10046365000.0,10557982000.0,10477067000.0,9058938000.0,10424182000.0,10500396000.0,10979085000.0,10098944000.0,9320697000.0,10417061000.0,10472899000.0,10160179000.0,10316732000.0
2041.0,10376966000.0,9987372000.0,10543569000.0,10464164000.0,8924163000.0,10400395000.0,10491912000.0,10924100000.0,10031310000.0,9137010000.0,10423528000.0,10459971000.0,10114011000.0,10269596000.0
2042.0,10384958000.0,9915241000.0,10547791000.0,10421383000.0,8725919000.0,10382282000.0,10471879000.0,10917260000.0,9955979000.0,8991078000.0,10393351000.0,10440703000.0,10056017000.0,10245179000.0
2043.0,10377415000.0,9845166000.0,10527101000.0,10376000000.0,8613724000.0,10357695000.0,10462772000.0,10959537000.0,9892235000.0,8837567000.0,10377108000.0,10408825000.0,9978570000.0,10207070000.0
2044.0,10327886000.0,9760669000.0,10514296000.0,10339277000.0,8454004700.0,10342071000.0,10447611000.0,11007232000.0,9846158000.0,8713267000.0,10422002000.0,10384795000.0,9914705000.0,10161413000.0
2045.0,10302395000.0,9667139000.0,10499062000.0,10316852000.0,8349625000.0,10323741000.0,10498308000.0,10956758000.0,9810959000.0,8560344600.0,10356676000.0,10362254000.0,9809924000.0,10127741000.0
2046.0,10273079000.0,9561264000.0,10488391000.0,10284336000.0,8247152600.0,10306301000.0,10472668000.0,10887959000.0,9723100000.0,8364428000.0,10318029000.0,10373920000.0,9716624000.0,10084505000.0
2047.0,10239770000.0,9430012000.0,10498921000.0,10265855000.0,8070172700.0,10288054000.0,10462763000.0,10800044000.0,9637569000.0,8220620300.0,10301013000.0,10346244000.0,9622170000.0,10038135000.0
2048.0,10217218000.0,9320468000.0,10482966000.0,10238952000.0,7930705400.0,10268391000.0,10437025000.0,10769437000.0,9561156000.0,8053896700.0,10260840000.0,10335536000.0,9509705000.0,9974760000.0
2049.0,10201888000.0,9192657000.0,10481382000.0,10196439000.0,7800088000.0,10250815000.0,10498873000.0,10888623000.0,9496816000.0,7930354000.0,10232739000.0,10324499000.0,9408776000.0,9941878000.0
2050.0,10150886000.0,9089511000.0,10451182000.0,10177401000.0,7711320000.0,10240684000.0,10403099000.0,10816929000.0,9360741000.0,7757971000.0,10209936000.0,10300489000.0,9314302000.0,9902839000.0
2051.0,10103000000.0,8883981000.0,10429933000.0,10150474000.0,7580710400.0,10217777000.0,10390498000.0,10677543000.0,9295992000.0,7633843000.0,10181827000.0,10284741000.0,9210273000.0,9863710000.0
2052.0,10072660000.0,8783804000.0,10418541000.0,10103515000.0,7456941000.0,10188988000.0,10419025000.0,10707654000.0,9245144000.0,7500139500.0,10136045000.0,10257372000.0,9094383000.0,9809367000.0
2053.0,10042651000.0,8694564000.0,10409015000.0,10050670000.0,7361840000.0,10186869000.0,10383309000.0,10627090000.0,9151611000.0,7280595000.0,10091387000.0,10237850000.0,8943209000.0,9743557000.0
2054.0,10096125000.0,8602672000.0,10410842000.0,10001744000.0,7192579000.0,10136524000.0,10355339000.0,10609711000.0,9094968000.0,7172486700.0,10066583000.0,10234871000.0,8875500000.0,9712615000.0
2055.0,10007940000.0,8511821000.0,10396057000.0,9933146000.0,7047486000.0,10128076000.0,10334687000.0,10571571000.0,9007615000.0,6974901000.0,10018080000.0,10195439000.0,8795727000.0,9676561000.0
2056.0,9937761000.0,8376040000.0,10391143000.0,9873057000.0,6910673400.0,10104635000.0,10336887000.0,10548326000.0,8964913000.0,6810255400.0,9985106000.0,10169560000.0,8688023000.0,9606521000.0
2057.0,9891420000.0,8331361300.0,10384170000.0,9831812000.0,6750846500.0,10072553000.0,10322531000.0,10725961000.0,8912330000.0,6636496000.0,9938301000.0,10146760000.0,8645039000.0,9547231000.0
2058.0,9890223000.0,8226211300.0,10377694000.0,9790299000.0,6592479000.0,10056073000.0,10315624000.0,10644580000.0,8855767000.0,6476012000.0,9977518000.0,10122856000.0,8553634300.0,9507890000.0
2059.0,9853135000.0,8110550500.0,10444610000.0,9745607000.0,6476903000.0,10032412000.0,10300078000.0,10667742000.0,8798284000.0,6311908400.0,9864653000.0,10084321000.0,8465995300.0,9476496000.0
2060.0,9792381000.0,8117307400.0,10417482000.0,9683253000.0,6353133600.0,10002543000.0,10277604000.0,10594978000.0,8762336000.0,6156129300.0,9798084000.0,10058019000.0,8419740000.0,9434301000.0
2061.0,9730275000.0,7965307400.0,10366440000.0,9646945000.0,6249360000.0,9958932000.0,10256985000.0,10562100000.0,8688139000.0,6045499400.0,9775057000.0,10014805000.0,8359286000.0,9422295000.0
2062.0,9702928000.0,7869717000.0,10357200000.0,9543380000.0,6145886000.0,9928460000.0,10273212000.0,10536500000.0,8628045000.0,5951604000.0,9683558000.0,9977295000.0,8297639000.0,9321115000.0
2063.0,9654485000.0,7751924000.0,10326189000.0,9500889000.0,6066692600.0,9886497000.0,10236656000.0,10512948000.0,8571919400.0,5792122400.0,9636818000.0,9926639000.0,8197628400.0,9296451000.0
2064.0,9604882000.0,7630573600.0,10307291000.0,9424799000.0,5958343700.0,9851034000.0,10243743000.0,10430667000.0,8535319600.0,5655718400.0,9543522000.0,9864218000.0,8137034000.0,9262767000.0
2065.0,9560506000.0,7551025000.0,10334032000.0,9351904000.0,5843221500.0,9826971000.0,10272212000.0,10409600000.0,8497575000.0,5544085500.0,9498243000.0,9842309000.0,8059689500.0,9193036000.0
2066.0,9553633000.0,7478365000.0,10287773000.0,9289288000.0,5722222000.0,9746619000.0,10198770000.0,10377858000.0,8463777300.0,5455433000.0,9430711000.0,9789974000.0,8007108000.0,9152816000.0
2067.0,9523299000.0,7383186000.0,10279379000.0,9227816000.0,5667807700.0,9718524000.0,10185340000.0,10510732000.0,8409280000.0,5329897500.0,9384156000.0,9763359000.0,7925397000.0,9160429000.0
2068.0,9456423000.0,7298090500.0,10269637000.0,9162230000.0,5571467300.0,9688868000.0,10160208000.0,10472433000.0,8357185000.0,5220000000.0,9308957000.0,9710159000.0,7841630700.0,9089567000.0
2069.0,9422712000.0,7237105700.0,10347134000.0,9151794000.0,5463450600.0,9638605000.0,10126450000.0,10402867000.0,8299795000.0,5103395000.0,9263536000.0,9679532000.0,7855420400.0,9127782000.0
2070.0,9356318000.0,7115774000.0,10337702000.0,9167533000.0,5382212600.0,9580692000.0,10082175000.0,10428862000.0,8244317000.0,5006780400.0,9221857000.0,9636759000.0,7718842000.0,9196626000.0
2071.0,9325436000.0,7028248000.0,10334480000.0,9071370000.0,5303696400.0,9542656000.0,10044598000.0,10297482000.0,8223629300.0,4835235000.0,9189489000.0,9586570000.0,7675676700.0,9194169000.0
2072.0,9315532000.0,6886662700.0,10262309000.0,9035423000.0,5209975000.0,9504550000.0,10017288000.0,10272280000.0,8170880000.0,4748711400.0,9142809000.0,9538086000.0,7587513300.0,9087996000.0
2073.0,9288005000.0,6775781000.0,10223770000.0,8965639000.0,5110855000.0,9472231000.0,10018777000.0,10276654000.0,8104038000.0,4663943700.0,9087317000.0,9498958000.0,7519474000.0,9099276000.0
2074.0,9248455000.0,6665217000.0,10185826000.0,8921105000.0,5060719600.0,9470989000.0,9966966000.0,10255092000.0,8072341000.0,4550503400.0,9071753000.0,9444997000.0,7464071700.0,8994514000.0
2075.0,9240748000.0,6539672000.0,10204327000.0,8854412000.0,4940956000.0,9470360000.0,9913359000.0,10292552000.0,8053085000.0,4421513700.0,9014790000.0,9413639000.0,7420444700.0,8958654000.0
2076.0,9214364000.0,6444109000.0,10155757000.0,8815003000.0,4859522000.0,9381287000.0,9882972000.0,10298995000.0,8038828000.0,4314384400.0,8958583000.0,9360481000.0,7362989000.0,8942837000.0
2077.0,9206997000.0,6317374000.0,10142865000.0,8770174000.0,4782471700.0,9356875000.0,9842521000.0,10252762000.0,7976789500.0,4179501000.0,8921618000.0,9345386000.0,7290330600.0,8928990000.0
2078.0,9140790000.0,6233396700.0,10115306000.0,8729107000.0,4725283000.0,9332418000.0,9817354000.0,10225914000.0,7955624400.0,4090669800.0,8878392000.0,9306126000.0,7225229300.0,8876955000.0
2079.0,9117176000.0,6089100300.0,10125208000.0,8648792000.0,4660402000.0,9305795000.0,9783681000.0,10205695000.0,7916457500.0,3956756500.0,8842184000.0,9263865000.0,7115403300.0,8959122000.0
2080.0,9080886000.0,5905031000.0,10073434000.0,8607369000.0,4598736400.0,9282356000.0,9764354000.0,10211322000.0,7932400600.0,3873565400.0,8809676000.0,9246202000.0,7016761000.0,8937081000.0
2081.0,9052018000.0,5804250600.0,10029820000.0,8537740000.0,4515832000.0,9303352000.0,9791448000.0,10130927000.0,7863226400.0,3779928300.0,8758939000.0,9197238000.0,6875158000.0,8949773000.0
2082.0,9032810000.0,5710187500.0,10009343000.0,8530333700.0,4447726000.0,9223643000.0,9694450000.0,10125135000.0,7946502700.0,3686157000.0,8727599000.0,9142185000.0,6801457000.0,9240943000.0
2083.0,9008668000.0,5613635600.0,9997235000.0,8500993500.0,4370920400.0,9202743000.0,9660984000.0,10101171000.0,7834316300.0,3604596700.0,8635481000.0,9114702000.0,6747403300.0,8995425000.0
2084.0,8979873000.0,5539182600.0,9963696000.0,8442567700.0,4301015600.0,9223907000.0,9637405000.0,10089818000.0,7954312000.0,3460479700.0,8587480000.0,9091911000.0,6718880300.0,8922955000.0
2085.0,8937477000.0,5414803000.0,9924732000.0,8423659500.0,4267477200.0,9179218000.0,9588873000.0,10105456000.0,7919864000.0,3364953900.0,8562059000.0,9034687000.0,6662776300.0,8855853000.0
2086.0,8924349000.0,5346090000.0,9944802000.0,8356794400.0,4205454300.0,9156725000.0,9560665000.0,10224425000.0,7971680000.0,3268429600.0,8506530000.0,9018384000.0,6601681400.0,8846553000.0
2087.0,8933778000.0,5279227000.0,9887124000.0,8305247700.0,4159027500.0,9152165000.0,9532018000.0,10088305000.0,7909154300.0,3159104000.0,8514369500.0,8978103000.0,6538979300.0,8795946000.0
2088.0,8891613000.0,5185491500.0,9847861000.0,8253261000.0,4109805600.0,9138661000.0,9505011000.0,10146766000.0,7797757400.0,3082625000.0,8430566000.0,8918623000.0,6484685300.0,8859608000.0
2089.0,8907422000.0,5154159600.0,9813620000.0,8186642400.0,4068032300.0,9120037000.0,9486602000.0,10055503000.0,7770989000.0,2995809000.0,8371835400.0,8888050000.0,6393884000.0,8890724000.0
2090.0,8839346000.0,5084151300.0,9824754000.0,8149419000.0,4018722800.0,9069698000.0,9492265000.0,10035759000.0,7711516000.0,2915195600.0,8279484000.0,8864259000.0,6358296000.0,8809072000.0
2091.0,8829612000.0,5000987600.0,9773985000.0,8085878300.0,3962264600.0,9017798000.0,9458668000.0,10030920000.0,7702513000.0,2838322400.0,8228836000.0,8828557000.0,6252619300.0,8811869000.0
2092.0,8776491000.0,4900802000.0,9746831000.0,8043948000.0,3875653000.0,8997876000.0,9432877000.0,10037594000.0,7728001000.0,2723563800.0,8180524000.0,8818741000.0,6176508400.0,8760596000.0
2093.0,8702358000.0,4840606700.0,9719097000.0,7980094000.0,3829017000.0,8976611000.0,9404016000.0,10078607000.0,7711155000.0,2641972500.0,8127788500.0,8760873000.0,6112597500.0,8717301000.0
2094.0,8682516000.0,4725884400.0,9712214000.0,7953265000.0,3785899500.0,9007631000.0,9363873000.0,10132466000.0,7658207700.0,2559149800.0,8087942700.0,8723143000.0,6018644000.0,8739146000.0
2095.0,8667161000.0,4620992000.0,9694177000.0,7907762000.0,3723362000.0,8927326000.0,9330043000.0,10026020000.0,7659726000.0,2463846700.0,8074578400.0,8686314000.0,5928485400.0,8690618000.0
2096.0,8620780000.0,4567815700.0,9671045000.0,7876521000.0,3699902700.0,8902397000.0,9303975000.0,10024456000.0,7818404000.0,2379063300.0,8034375700.0,8660133000.0,5854997000.0,8817878000.0
2097.0,8596871000.0,4481544000.0,9651285000.0,7820349000.0,3668250000.0,8897504000.0,9292904000.0,10021327000.0,7753674000.0,2283041300.0,8012170000.0,8605127000.0,5823768600.0,8939230000.0
2098.0,8582413300.0,4412474400.0,9622683000.0,7758156000.0,3607624000.0,8940108000.0,9267143000.0,10033076000.0,7788004400.0,2218037800.0,8021278000.0,8565630500.0,5779175400.0,8800598000.0
2099.0,8525574000.0,4340308000.0,9607731000.0,7717594600.0,3568238000.0,8862345000.0,9244365000.0,10010158000.0,7665895000.0,2147931100.0,7932589600.0,8514512000.0,5721102300.0,8888838000.0
2100.0,8501933000.0,4289731300.0,9585459000.0,7692349400.0,3522128000.0,8821631000.0,9212416000.0,10025140000.0,7613117400.0,2083282700.0,7890110500.0,8452266000.0,5651139000.0,8766796000.0
