time,TAIESM1,CNRM-CM6-1,MIROC6,CESM2-WACCM,CANESM5,IITM-ESM,MPI-ESM1-2-HR,CNRM-ESM2-1,KACE-1-0-G,UKESM1-0-LL,GFDL-ESM4,MRI-ESM2-0,IPSL-CM6A-LR,EC-EARTH3
2018.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0
2019.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0
2020.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0
2021.0,3042045900000.0,3046411600000.0,3042081000000.0,3028336200000.0,2975345700000.0,3073456200000.0,3044155000000.0,3042398000000.0,3014066200000.0,3022934200000.0,3059782000000.0,3046106000000.0,3065748000000.0,3010768100000.0
2022.0,3014131400000.0,3026316700000.0,3013055300000.0,3011465000000.0,2898542200000.0,3058361000000.0,3011958000000.0,3020034400000.0,2977959800000.0,2984609300000.0,3024475700000.0,3008727600000.0,3051214900000.0,2962189000000.0
2023.0,2993435000000.0,3009686500000.0,2951340400000.0,2978529100000.0,2797579300000.0,3070212400000.0,2982981700000.0,2996664800000.0,2917516200000.0,2941218000000.0,2973053500000.0,2964009800000.0,3034277000000.0,2901431500000.0
2024.0,2960333200000.0,2990454300000.0,2923614400000.0,2924608700000.0,2720522600000.0,3066331400000.0,2942974600000.0,2987190600000.0,2882125000000.0,2878989700000.0,2938265400000.0,2912699800000.0,2995076200000.0,2850639300000.0
2025.0,2936542000000.0,2955603300000.0,2909805700000.0,2901424200000.0,2615251800000.0,3074724200000.0,2936057400000.0,2963638800000.0,2854196600000.0,2817683600000.0,2907088400000.0,2881511200000.0,2955622000000.0,2805043000000.0
2026.0,2890613700000.0,2918668600000.0,2889240800000.0,2863962300000.0,2523761700000.0,3054539400000.0,2898599000000.0,2932077500000.0,2797860600000.0,2762742200000.0,2875361900000.0,2853540000000.0,2940768600000.0,2758048000000.0
2027.0,2843725800000.0,2885692200000.0,2868420500000.0,2821962000000.0,2452333500000.0,3035634300000.0,2869935200000.0,2900552000000.0,2739555800000.0,2707564500000.0,2824587400000.0,2795454000000.0,2909879100000.0,2707191200000.0
2028.0,2801783800000.0,2847771200000.0,2823287500000.0,2783375000000.0,2381849000000.0,3006101200000.0,2836747000000.0,2858966300000.0,2699819500000.0,2656808700000.0,2792518600000.0,2757451000000.0,2881959200000.0,2645034500000.0
2029.0,2771710400000.0,2824810300000.0,2783023500000.0,2745046100000.0,2299542000000.0,3004280900000.0,2807415700000.0,2809857300000.0,2683817200000.0,2619474200000.0,2766143000000.0,2708169000000.0,2867694400000.0,2592838500000.0
2030.0,2726106800000.0,2801988500000.0,2747473600000.0,2717368200000.0,2222695000000.0,2989677300000.0,2774515000000.0,2775844700000.0,2610882000000.0,2566103500000.0,2717258400000.0,2678854800000.0,2839796500000.0,2520822000000.0
2031.0,2671777400000.0,2788875000000.0,2726979200000.0,2691870000000.0,2146013500000.0,2976375400000.0,2737421400000.0,2743840000000.0,2561036500000.0,2526277300000.0,2701147800000.0,2638371000000.0,2804954400000.0,2455631600000.0
2032.0,2648189000000.0,2755286300000.0,2689338400000.0,2623537400000.0,2093526500000.0,2981188600000.0,2709496500000.0,2723182500000.0,2515834500000.0,2486706600000.0,2676999000000.0,2588017000000.0,2771343600000.0,2400891400000.0
2033.0,2591802500000.0,2722046700000.0,2643455600000.0,2603449600000.0,2015127300000.0,2976523700000.0,2687423000000.0,2688659800000.0,2451816000000.0,2417539200000.0,2637547400000.0,2545312600000.0,2739744300000.0,2354713000000.0
2034.0,2552179000000.0,2677873000000.0,2611627200000.0,2560026500000.0,1946676600000.0,2964200000000.0,2668962800000.0,2668895100000.0,2428550300000.0,2378250800000.0,2619112400000.0,2510508300000.0,2705255600000.0,2313489700000.0
2035.0,2519864400000.0,2647916800000.0,2576743700000.0,2525444000000.0,1882408700000.0,2954223400000.0,2651456000000.0,2618371600000.0,2392673500000.0,2317989000000.0,2571579000000.0,2470015700000.0,2660881100000.0,2258378200000.0
2036.0,2467080200000.0,2604992000000.0,2547335800000.0,2487744000000.0,1823571300000.0,2910820200000.0,2659442000000.0,2570168000000.0,2346065000000.0,2276289700000.0,2546286200000.0,2421024600000.0,2607325000000.0,2198285200000.0
2037.0,2424567800000.0,2570656200000.0,2519570300000.0,2466985300000.0,1770593000000.0,2918673500000.0,2632673400000.0,2542645800000.0,2307111000000.0,2236893000000.0,2527794300000.0,2386803000000.0,2584547400000.0,2159633900000.0
2038.0,2385264200000.0,2525704500000.0,2509239200000.0,2438856400000.0,1712776300000.0,2919174200000.0,2607684800000.0,2511441000000.0,2254942000000.0,2189671800000.0,2516026000000.0,2340321800000.0,2554786200000.0,2111264900000.0
2039.0,2324465500000.0,2496444000000.0,2474218600000.0,2398895500000.0,1671560200000.0,2909018000000.0,2569412000000.0,2482537800000.0,2203779300000.0,2130695000000.0,2486993200000.0,2307632400000.0,2524989000000.0,2061745000000.0
2040.0,2264599000000.0,2459784000000.0,2432332500000.0,2361142500000.0,1612239700000.0,2902511000000.0,2556577700000.0,2456554800000.0,2165356400000.0,2088994600000.0,2452965600000.0,2258203300000.0,2476649000000.0,2011028000000.0
2041.0,2216957600000.0,2450344400000.0,2402434700000.0,2325487300000.0,1550486900000.0,2912414300000.0,2538578000000.0,2434064000000.0,2117280700000.0,2034864500000.0,2450657600000.0,2215117800000.0,2430673400000.0,1967896100000.0
2042.0,2170629400000.0,2429199000000.0,2378080700000.0,2302068000000.0,1499404200000.0,2913539700000.0,2518652800000.0,2409990000000.0,2075286000000.0,1979918800000.0,2437680000000.0,2176722400000.0,2402224200000.0,1920660700000.0
2043.0,2137417700000.0,2404389700000.0,2340817700000.0,2253319600000.0,1450635700000.0,2913613400000.0,2494089100000.0,2388560700000.0,2035917100000.0,1949092800000.0,2429914700000.0,2147177500000.0,2375868200000.0,1867183600000.0
2044.0,2103117100000.0,2367832000000.0,2302758400000.0,2241035000000.0,1400421000000.0,2903705000000.0,2452808000000.0,2367837000000.0,1983301700000.0,1911604100000.0,2408850000000.0,2121653300000.0,2353407700000.0,1836552000000.0
2045.0,2070592000000.0,2327781300000.0,2254392000000.0,2201578000000.0,1329923400000.0,2877786200000.0,2411703800000.0,2347534400000.0,1947652600000.0,1878856000000.0,2388517200000.0,2097144500000.0,2315856600000.0,1794675000000.0
2046.0,2029209500000.0,2290794000000.0,2219502000000.0,2165550700000.0,1278346000000.0,2853191500000.0,2380628800000.0,2323779400000.0,1917984700000.0,1824471000000.0,2362945300000.0,2060756000000.0,2274528600000.0,1748348200000.0
2047.0,1971426200000.0,2250135300000.0,2202533000000.0,2135968200000.0,1227040900000.0,2862326000000.0,2389351600000.0,2294725500000.0,1874415600000.0,1781255000000.0,2339232800000.0,2027396700000.0,2232821000000.0,1706519700000.0
2048.0,1926927100000.0,2221678300000.0,2170571800000.0,2106769500000.0,1185430600000.0,2854881900000.0,2352274700000.0,2271850300000.0,1843396300000.0,1739560600000.0,2321942300000.0,1989901800000.0,2202877300000.0,1665231200000.0
2049.0,1877943500000.0,2190938500000.0,2139151700000.0,2077309700000.0,1147496800000.0,2835307300000.0,2316798300000.0,2248220900000.0,1807120300000.0,1688278900000.0,2310678200000.0,1954800300000.0,2159078100000.0,1629721900000.0
2050.0,1826227200000.0,2152730600000.0,2102154200000.0,2059860700000.0,1113425600000.0,2820520800000.0,2303456200000.0,2224932300000.0,1774136100000.0,1649534600000.0,2303543700000.0,1918035700000.0,2108316800000.0,1605627800000.0
2051.0,1777643800000.0,2097964400000.0,2089975800000.0,2043337000000.0,1077713700000.0,2796695000000.0,2281237400000.0,2199497000000.0,1732807100000.0,1605130900000.0,2259573500000.0,1885016300000.0,2058432800000.0,1586925400000.0
2052.0,1744194200000.0,2064937900000.0,2062600600000.0,2027215900000.0,1050403200000.0,2780196500000.0,2252676300000.0,2176991400000.0,1701830200000.0,1588677800000.0,2246027200000.0,1848528300000.0,2041394900000.0,1559590700000.0
2053.0,1695850600000.0,2034174300000.0,2006282900000.0,1989927600000.0,1020137640000.0,2773515200000.0,2252444500000.0,2151179200000.0,1669463000000.0,1545961000000.0,2225442400000.0,1822346000000.0,2018714200000.0,1526934500000.0
2054.0,1672965700000.0,2016306400000.0,1964705800000.0,1968274800000.0,992251540000.0,2756105200000.0,2248753500000.0,2121009000000.0,1613063900000.0,1499308600000.0,2180108500000.0,1799999000000.0,1980595200000.0,1486546800000.0
2055.0,1644101000000.0,1975449300000.0,1929577100000.0,1952729100000.0,955481400000.0,2765487900000.0,2209268400000.0,2110595100000.0,1572926000000.0,1458639600000.0,2158089200000.0,1764739300000.0,1947974900000.0,1457903900000.0
2056.0,1619585400000.0,1950558000000.0,1897033200000.0,1928102000000.0,931814800000.0,2730726800000.0,2199929700000.0,2080507600000.0,1540593200000.0,1426696800000.0,2148579000000.0,1747389500000.0,1910926600000.0,1434142800000.0
2057.0,1570436500000.0,1918899600000.0,1865134600000.0,1886455900000.0,915733600000.0,2718229300000.0,2172889000000.0,2060533000000.0,1514821800000.0,1399736400000.0,2127603200000.0,1713356300000.0,1875406200000.0,1404787900000.0
2058.0,1538257500000.0,1879483900000.0,1832509800000.0,1867962800000.0,888987650000.0,2685415000000.0,2146191500000.0,2035003400000.0,1475442400000.0,1362356300000.0,2096937600000.0,1686703000000.0,1836898600000.0,1388620400000.0
2059.0,1512985300000.0,1846178700000.0,1803639800000.0,1839285400000.0,862810340000.0,2688128400000.0,2087405700000.0,2006392000000.0,1452691700000.0,1337218800000.0,2062765300000.0,1664495900000.0,1812274100000.0,1362353800000.0
2060.0,1496065800000.0,1829561800000.0,1768339700000.0,1799145700000.0,831625500000.0,2684444000000.0,2077057700000.0,1989877300000.0,1419510400000.0,1315058600000.0,2060248000000.0,1635287000000.0,1780799900000.0,1338162400000.0
2061.0,1462662000000.0,1796854100000.0,1747745400000.0,1786553300000.0,810982500000.0,2694062000000.0,2058798200000.0,1953436800000.0,1397366300000.0,1274805900000.0,2036211600000.0,1613290000000.0,1739787300000.0,1326368700000.0
2062.0,1426882400000.0,1769912000000.0,1738493700000.0,1754006700000.0,799557550000.0,2668244800000.0,2044651400000.0,1935338500000.0,1376821400000.0,1233783100000.0,2016798300000.0,1593035600000.0,1701421000000.0,1301423200000.0
2063.0,1409816600000.0,1755354000000.0,1713316600000.0,1731105900000.0,780668960000.0,2638924500000.0,2013709300000.0,1914100800000.0,1326450900000.0,1199112200000.0,1975980100000.0,1562073400000.0,1676704000000.0,1280974000000.0
2064.0,1371257200000.0,1752902800000.0,1689897400000.0,1722187900000.0,761759700000.0,2624361900000.0,2017502400000.0,1886597200000.0,1310113900000.0,1182123700000.0,1943491300000.0,1543595800000.0,1638440600000.0,1264089000000.0
2065.0,1345237200000.0,1732539300000.0,1657220000000.0,1710103000000.0,738249800000.0,2608508400000.0,1993074700000.0,1878447800000.0,1286743700000.0,1155092700000.0,1911697300000.0,1522564000000.0,1608400100000.0,1245281500000.0
2066.0,1330257100000.0,1705734300000.0,1621937200000.0,1695146300000.0,728422550000.0,2620829200000.0,1983337600000.0,1863907400000.0,1264117900000.0,1130712500000.0,1896397100000.0,1495176200000.0,1587307700000.0,1221249600000.0
2067.0,1308776300000.0,1694751300000.0,1596661800000.0,1666661500000.0,719051550000.0,2609915000000.0,1972491900000.0,1833337700000.0,1247482200000.0,1120944800000.0,1875386300000.0,1482112200000.0,1549298200000.0,1202052100000.0
2068.0,1267840000000.0,1682852400000.0,1579193500000.0,1660563900000.0,701468600000.0,2612232700000.0,1945209700000.0,1808999900000.0,1225419800000.0,1094104100000.0,1867306100000.0,1476168000000.0,1520690000000.0,1182886400000.0
2069.0,1251644900000.0,1655216300000.0,1549925000000.0,1652449700000.0,690852300000.0,2591978700000.0,1930462100000.0,1780545400000.0,1202923800000.0,1072425500000.0,1851210100000.0,1467569700000.0,1493036700000.0,1153708000000.0
2070.0,1229146700000.0,1631835800000.0,1518010600000.0,1629159800000.0,679700460000.0,2579480200000.0,1922332500000.0,1763224600000.0,1183965900000.0,1057422100000.0,1839019200000.0,1456516600000.0,1467798100000.0,1134335900000.0
2071.0,1206093700000.0,1619633500000.0,1491129500000.0,1599625800000.0,674981700000.0,2551773100000.0,1902923700000.0,1755613400000.0,1160238500000.0,1040167860000.0,1825539900000.0,1436670400000.0,1444695000000.0,1118420200000.0
2072.0,1171528200000.0,1599789700000.0,1475153100000.0,1568462900000.0,660320350000.0,2560957600000.0,1894162600000.0,1743121700000.0,1139593400000.0,1013715960000.0,1802114300000.0,1430772600000.0,1416005000000.0,1099615300000.0
2073.0,1148336100000.0,1578557600000.0,1454034500000.0,1555866200000.0,648799100000.0,2550277000000.0,1886006000000.0,1717676900000.0,1129170600000.0,990597000000.0,1767523500000.0,1417919200000.0,1389146300000.0,1078729240000.0
2074.0,1137815700000.0,1571579900000.0,1431528000000.0,1529353700000.0,634601300000.0,2543957800000.0,1867347700000.0,1693848400000.0,1109897000000.0,966253150000.0,1750322500000.0,1407388500000.0,1358989100000.0,1065686900000.0
2075.0,1122228100000.0,1561861200000.0,1404008300000.0,1506949500000.0,623054500000.0,2543635000000.0,1873353200000.0,1673741500000.0,1086941900000.0,945197550000.0,1734269700000.0,1387345900000.0,1333901800000.0,1064446070000.0
2076.0,1099858400000.0,1542725000000.0,1385900300000.0,1496718100000.0,615335660000.0,2537781700000.0,1854518000000.0,1645896000000.0,1076645300000.0,915654640000.0,1713587400000.0,1366743300000.0,1318178900000.0,1056640140000.0
2077.0,1077068560000.0,1535080800000.0,1375593800000.0,1486197600000.0,609599600000.0,2537077300000.0,1841193700000.0,1629010500000.0,1059849800000.0,896316540000.0,1702730400000.0,1360772500000.0,1297908600000.0,1043249000000.0
2078.0,1061568400000.0,1515870000000.0,1377972600000.0,1472705300000.0,602083900000.0,2507277000000.0,1821654400000.0,1615407100000.0,1039412560000.0,877670300000.0,1695559800000.0,1340247500000.0,1278608800000.0,1028157200000.0
2079.0,1039261960000.0,1502477500000.0,1377902400000.0,1463310200000.0,595267800000.0,2494519600000.0,1803445500000.0,1594638000000.0,1029167100000.0,866835760000.0,1689268000000.0,1334818000000.0,1259776900000.0,1018154300000.0
2080.0,1026577400000.0,1490649700000.0,1366871600000.0,1455255700000.0,581795300000.0,2488043000000.0,1794962900000.0,1580472300000.0,1010047200000.0,843551740000.0,1685725400000.0,1317429400000.0,1236689600000.0,1012947200000.0
2081.0,1017313170000.0,1488411800000.0,1343057600000.0,1437792000000.0,579512100000.0,2471142600000.0,1771952800000.0,1559993100000.0,1000185200000.0,825887700000.0,1689358700000.0,1317686700000.0,1222681800000.0,994294200000.0
2082.0,1011958300000.0,1472255100000.0,1317415400000.0,1421380700000.0,574331900000.0,2442626300000.0,1766204100000.0,1541428500000.0,977922560000.0,812594500000.0,1681726000000.0,1308781600000.0,1200690800000.0,987831200000.0
2083.0,996794700000.0,1457515800000.0,1296513900000.0,1407618600000.0,568594500000.0,2428590400000.0,1737553100000.0,1531528700000.0,969388100000.0,800793170000.0,1680879900000.0,1295507900000.0,1185794100000.0,980177500000.0
2084.0,984658300000.0,1458875700000.0,1286521700000.0,1406035400000.0,557043200000.0,2426422000000.0,1720301100000.0,1514825200000.0,951800400000.0,786947960000.0,1670312400000.0,1292284300000.0,1172845100000.0,969201350000.0
2085.0,969246200000.0,1442309000000.0,1278530000000.0,1394402900000.0,552494560000.0,2424380300000.0,1714863700000.0,1492497700000.0,948280100000.0,774501430000.0,1654838400000.0,1293057900000.0,1153365700000.0,957372560000.0
2086.0,957768500000.0,1442760100000.0,1271155900000.0,1393321000000.0,556238000000.0,2430548300000.0,1720693800000.0,1492803000000.0,932010100000.0,765884100000.0,1646716400000.0,1288600600000.0,1136411100000.0,946922700000.0
2087.0,945514500000.0,1431303600000.0,1268477700000.0,1385300000000.0,553505900000.0,2444488600000.0,1711587300000.0,1485366200000.0,916987700000.0,759032050000.0,1638569700000.0,1285867400000.0,1121864400000.0,934688300000.0
2088.0,934374100000.0,1423718200000.0,1253293600000.0,1371849600000.0,545366800000.0,2438388800000.0,1704366000000.0,1474745700000.0,915444200000.0,746304700000.0,1635984000000.0,1266191300000.0,1115269900000.0,929776660000.0
2089.0,927730430000.0,1411854100000.0,1238952600000.0,1363146200000.0,539110000000.0,2444426500000.0,1691396900000.0,1456818100000.0,897603140000.0,730298600000.0,1629241300000.0,1258730800000.0,1106568500000.0,926091700000.0
2090.0,912107800000.0,1400913300000.0,1221570000000.0,1364187800000.0,541278400000.0,2445315700000.0,1675504000000.0,1438445600000.0,883758470000.0,720506650000.0,1627821600000.0,1266059300000.0,1097328400000.0,923309600000.0
2091.0,895345400000.0,1380263900000.0,1196217900000.0,1345046400000.0,536125500000.0,2433748600000.0,1674553600000.0,1425408700000.0,875745900000.0,708024530000.0,1625565400000.0,1256343700000.0,1093398560000.0,923367400000.0
2092.0,888224740000.0,1365537500000.0,1181682800000.0,1341508600000.0,527923480000.0,2435302300000.0,1667175200000.0,1397534000000.0,864866660000.0,695396300000.0,1607479600000.0,1261308200000.0,1076510700000.0,920083300000.0
2093.0,875052600000.0,1363106500000.0,1168350900000.0,1336425700000.0,525034880000.0,2421863500000.0,1656101000000.0,1384106700000.0,863223800000.0,687045800000.0,1597829700000.0,1247256200000.0,1068605900000.0,914042500000.0
2094.0,873414660000.0,1351866800000.0,1159492100000.0,1332015900000.0,525193000000.0,2416415000000.0,1634717100000.0,1368412400000.0,851951600000.0,676690200000.0,1594822600000.0,1243534900000.0,1053638900000.0,905248240000.0
2095.0,876426700000.0,1339859700000.0,1141350900000.0,1318608700000.0,516416770000.0,2409719000000.0,1656810200000.0,1357109400000.0,846744060000.0,665983500000.0,1577149800000.0,1238447800000.0,1052148040000.0,895512740000.0
2096.0,874222060000.0,1327802400000.0,1123901500000.0,1303395400000.0,513623230000.0,2408449600000.0,1648848800000.0,1345714300000.0,839471100000.0,648878900000.0,1572463300000.0,1232623000000.0,1045336400000.0,893217300000.0
2097.0,872682950000.0,1316728500000.0,1114498800000.0,1286947000000.0,516160500000.0,2405266600000.0,1651190400000.0,1337320900000.0,828905950000.0,635813360000.0,1574727000000.0,1236258100000.0,1025312750000.0,888686900000.0
2098.0,861201400000.0,1312368500000.0,1104350200000.0,1276015000000.0,513377530000.0,2400575000000.0,1637061800000.0,1331174400000.0,813503940000.0,626442240000.0,1553752500000.0,1234214800000.0,1017508800000.0,887069930000.0
2099.0,855667500000.0,1302486300000.0,1093825700000.0,1256423600000.0,512333580000.0,2389191000000.0,1629230000000.0,1308341000000.0,809762900000.0,616374400000.0,1545435600000.0,1231942300000.0,1009260170000.0,882034900000.0
2100.0,845965700000.0,1290674100000.0,1099192200000.0,1254859900000.0,512129100000.0,2380421000000.0,1629816000000.0,1293726400000.0,806229640000.0,617748040000.0,1545106400000.0,1237482700000.0,1000123860000.0,880294560000.0
