time,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,CANESM5,CNRM-CM6-1,EC-EARTH3,TAIESM1,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,IITM-ESM
2010.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0,2801784600000.0
2011.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0,2815268700000.0
2012.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0,2804944500000.0
2013.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0,2788001000000.0
2014.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0,2775820800000.0
2015.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0,2776653400000.0
2016.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0,2799073800000.0
2017.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0,2777002500000.0
2018.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0,2776250200000.0
2019.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0,2763531500000.0
2020.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0,2768378800000.0
2021.0,2776647900000.0,2753685400000.0,2725590900000.0,2718770100000.0,2755538000000.0,2691798700000.0,2781696000000.0,2773554000000.0,2744124400000.0,2752274000000.0,2742720000000.0,2742490000000.0,2743523900000.0,2767081400000.0
2022.0,2734840300000.0,2750266500000.0,2687731000000.0,2698997700000.0,2716332200000.0,2664884900000.0,2759032300000.0,2738740000000.0,2712583000000.0,2743792000000.0,2714315000000.0,2728996000000.0,2747340400000.0,2753531200000.0
2023.0,2725740000000.0,2730596800000.0,2666951600000.0,2622488800000.0,2690056700000.0,2604704500000.0,2748448200000.0,2716750800000.0,2632342000000.0,2767816500000.0,2701982200000.0,2691202500000.0,2743933900000.0,2759949300000.0
2024.0,2700030000000.0,2696828400000.0,2637589600000.0,2584515000000.0,2673522800000.0,2557477400000.0,2720279800000.0,2688780900000.0,2601461500000.0,2766154200000.0,2715656000000.0,2649531000000.0,2704494800000.0,2768794800000.0
2025.0,2682246000000.0,2669138700000.0,2597039400000.0,2529596800000.0,2643264000000.0,2512372000000.0,2709334800000.0,2670165500000.0,2597530000000.0,2763204300000.0,2721253200000.0,2632874000000.0,2694924700000.0,2760645000000.0
2026.0,2657216600000.0,2648739000000.0,2560784300000.0,2501000600000.0,2613570000000.0,2466548300000.0,2669367300000.0,2676661200000.0,2612807600000.0,2741855300000.0,2694155000000.0,2623553400000.0,2662537400000.0,2737439000000.0
2027.0,2608736200000.0,2621149000000.0,2507653800000.0,2458902300000.0,2602197800000.0,2416514000000.0,2636187000000.0,2647160500000.0,2617222400000.0,2716617100000.0,2687142200000.0,2583520000000.0,2607074200000.0,2731209700000.0
2028.0,2578553000000.0,2579741000000.0,2464100600000.0,2423317300000.0,2564684000000.0,2343763700000.0,2610112000000.0,2618113400000.0,2586537000000.0,2689872700000.0,2706785000000.0,2538892400000.0,2571656500000.0,2703359700000.0
2029.0,2553612600000.0,2533527000000.0,2454954700000.0,2381174000000.0,2541644700000.0,2290464300000.0,2589635400000.0,2585173400000.0,2580303000000.0,2658228200000.0,2720134300000.0,2504516000000.0,2552983700000.0,2694060400000.0
2030.0,2523178000000.0,2506758600000.0,2392459800000.0,2317435500000.0,2542886500000.0,2239908500000.0,2545787000000.0,2563864000000.0,2582534400000.0,2633868500000.0,2670816000000.0,2498296500000.0,2523996600000.0,2682424700000.0
2031.0,2523544400000.0,2475323600000.0,2359704700000.0,2290766600000.0,2527240400000.0,2179627100000.0,2510371200000.0,2536013800000.0,2580636500000.0,2600591400000.0,2653253300000.0,2469724400000.0,2510359000000.0,2666524300000.0
2032.0,2495154500000.0,2482948300000.0,2332335300000.0,2278227400000.0,2511113300000.0,2117316900000.0,2494103600000.0,2506373200000.0,2544407700000.0,2578274800000.0,2626906200000.0,2446238200000.0,2460876300000.0,2688924800000.0
2033.0,2477103000000.0,2451519000000.0,2281576600000.0,2250847600000.0,2492564500000.0,2065983600000.0,2453304800000.0,2495014000000.0,2487298000000.0,2557003400000.0,2579248200000.0,2414537900000.0,2459041800000.0,2685776700000.0
2034.0,2466259100000.0,2433247300000.0,2237890000000.0,2225474600000.0,2440124000000.0,2033523900000.0,2435485800000.0,2474419200000.0,2450990300000.0,2542614300000.0,2568258000000.0,2397442700000.0,2435130000000.0,2679065800000.0
2035.0,2438736000000.0,2413916800000.0,2206502700000.0,2191012100000.0,2413020000000.0,1972390100000.0,2420756400000.0,2427368200000.0,2401330500000.0,2534141900000.0,2557993300000.0,2362052700000.0,2426213800000.0,2669728800000.0
2036.0,2413323400000.0,2385121400000.0,2171931700000.0,2139606600000.0,2383725700000.0,1926152300000.0,2361035600000.0,2381727100000.0,2356954500000.0,2565863400000.0,2530917500000.0,2312531600000.0,2403672300000.0,2640395600000.0
2037.0,2406154200000.0,2357064000000.0,2139723800000.0,2111563900000.0,2358526000000.0,1880528700000.0,2337821000000.0,2378767300000.0,2330940100000.0,2550518000000.0,2515992800000.0,2294725700000.0,2407645600000.0,2644547500000.0
2038.0,2396946200000.0,2355347000000.0,2108696400000.0,2050663100000.0,2330648000000.0,1835876500000.0,2322937200000.0,2346613700000.0,2324911600000.0,2527174600000.0,2480300000000.0,2255746200000.0,2386263000000.0,2639299000000.0
2039.0,2374184500000.0,2344658700000.0,2061498000000.0,2030464500000.0,2302657000000.0,1784340500000.0,2294856300000.0,2348552300000.0,2271727300000.0,2498542200000.0,2445577600000.0,2242373500000.0,2373487000000.0,2625343600000.0
2040.0,2344254400000.0,2325577700000.0,2025858100000.0,1981619000000.0,2276959500000.0,1720370900000.0,2256088900000.0,2305503500000.0,2237891600000.0,2490092000000.0,2414728000000.0,2189179100000.0,2341559600000.0,2622399400000.0
2041.0,2330968000000.0,2312114500000.0,1982765300000.0,1932046500000.0,2270486600000.0,1677452800000.0,2236211500000.0,2286638600000.0,2214988000000.0,2491069800000.0,2385789300000.0,2149861300000.0,2308254500000.0,2632325300000.0
2042.0,2349708300000.0,2296722800000.0,1942717900000.0,1888704000000.0,2271361000000.0,1618842900000.0,2199145200000.0,2285100600000.0,2206962800000.0,2477258200000.0,2382532200000.0,2131235200000.0,2313316700000.0,2623869800000.0
2043.0,2350069600000.0,2294942300000.0,1912637000000.0,1835861400000.0,2239616800000.0,1564637500000.0,2168162700000.0,2252913000000.0,2204118000000.0,2455511500000.0,2341814100000.0,2147013100000.0,2268737800000.0,2616759700000.0
2044.0,2338641400000.0,2280063500000.0,1891005800000.0,1792832400000.0,2221578600000.0,1534432800000.0,2148205700000.0,2236159400000.0,2168813900000.0,2436590200000.0,2283500200000.0,2148765100000.0,2255544400000.0,2604594000000.0
2045.0,2338620200000.0,2278616200000.0,1863049500000.0,1726110900000.0,2197645200000.0,1489155000000.0,2124363700000.0,2201221300000.0,2126765500000.0,2426936000000.0,2234169200000.0,2120669000000.0,2251047800000.0,2581333000000.0
2046.0,2305196000000.0,2224193000000.0,1823794100000.0,1686226000000.0,2164243600000.0,1430575800000.0,2095030900000.0,2191024800000.0,2074082100000.0,2425657800000.0,2228782600000.0,2093690000000.0,2210884500000.0,2549449800000.0
2047.0,2258915000000.0,2208811700000.0,1800321500000.0,1653923000000.0,2142028700000.0,1393224000000.0,2034441000000.0,2163057900000.0,2090433200000.0,2429973200000.0,2199098800000.0,2056422700000.0,2200238300000.0,2556873000000.0
2048.0,2235121500000.0,2173347600000.0,1771622800000.0,1612907500000.0,2129333200000.0,1348493000000.0,2005353500000.0,2137788600000.0,2067792100000.0,2403456800000.0,2191264200000.0,2038520100000.0,2170150200000.0,2549805700000.0
2049.0,2230709600000.0,2139236200000.0,1730318300000.0,1575858500000.0,2094642000000.0,1297382200000.0,1997076300000.0,2103979400000.0,2036484000000.0,2381629600000.0,2178531900000.0,2009161100000.0,2149681600000.0,2550140500000.0
2050.0,2230237000000.0,2118106100000.0,1687368800000.0,1554523800000.0,2081465200000.0,1279207500000.0,1951226500000.0,2055842800000.0,2013229500000.0,2363434700000.0,2180624700000.0,1985693400000.0,2142716700000.0,2544664600000.0
2051.0,2179330600000.0,2096078400000.0,1649387500000.0,1527208000000.0,2035838100000.0,1253789500000.0,1918653800000.0,2014503900000.0,2016848200000.0,2344273000000.0,2148408600000.0,1957739400000.0,2142197100000.0,2525338800000.0
2052.0,2158642200000.0,2083374900000.0,1638852600000.0,1499898700000.0,2011816000000.0,1234161400000.0,1900952600000.0,2001895300000.0,1992755400000.0,2332179800000.0,2126365700000.0,1927499100000.0,2125906400000.0,2501620300000.0
2053.0,2149784400000.0,2066786300000.0,1607516300000.0,1478275800000.0,1991894200000.0,1192875400000.0,1866766700000.0,1980680100000.0,1923692100000.0,2319783600000.0,2093403900000.0,1895225400000.0,2099470400000.0,2481575200000.0
2054.0,2101563100000.0,2053973100000.0,1581474300000.0,1449972600000.0,1971540300000.0,1146798500000.0,1854705200000.0,1961014900000.0,1865553400000.0,2324734000000.0,2035955400000.0,1881951000000.0,2074761600000.0,2464858800000.0
2055.0,2065872800000.0,2049425400000.0,1550738300000.0,1414499800000.0,1954364900000.0,1120516700000.0,1822881700000.0,1936873400000.0,1842969600000.0,2288029000000.0,2003156000000.0,1849426800000.0,2058393100000.0,2476369500000.0
2056.0,2055803000000.0,2017640300000.0,1524047500000.0,1387634800000.0,1937686400000.0,1083931800000.0,1799738600000.0,1925846800000.0,1812139700000.0,2284665400000.0,1999788000000.0,1840137000000.0,2032707700000.0,2443931800000.0
2057.0,2036538800000.0,2007105800000.0,1501929900000.0,1366921600000.0,1897261800000.0,1049829500000.0,1750581900000.0,1897475700000.0,1797410900000.0,2272858200000.0,1986817000000.0,1821046000000.0,1995233400000.0,2432257000000.0
2058.0,2004760400000.0,1980943300000.0,1463237600000.0,1350380600000.0,1863914500000.0,1027341940000.0,1720832100000.0,1863732700000.0,1764912000000.0,2252054200000.0,1960955200000.0,1790251900000.0,1976745700000.0,2422440500000.0
2059.0,1969784600000.0,1961936600000.0,1448358000000.0,1324279100000.0,1846579700000.0,995338000000.0,1706612100000.0,1869969600000.0,1741227700000.0,2209258100000.0,1942710900000.0,1776042000000.0,1949008800000.0,2428066900000.0
2060.0,1967337900000.0,1948188500000.0,1435044400000.0,1292857200000.0,1842536600000.0,970554400000.0,1730899500000.0,1849553000000.0,1706766400000.0,2218214600000.0,1920073700000.0,1750811300000.0,1897250600000.0,2424718800000.0
2061.0,1928484900000.0,1918525100000.0,1391803900000.0,1284443500000.0,1831450400000.0,941924940000.0,1695187900000.0,1814498900000.0,1682879800000.0,2187666800000.0,1893623000000.0,1719834900000.0,1880753600000.0,2423611000000.0
2062.0,1909377200000.0,1889678300000.0,1345514600000.0,1270683800000.0,1798230500000.0,914754000000.0,1668342100000.0,1796773800000.0,1680687900000.0,2152763100000.0,1875048300000.0,1725844300000.0,1862048300000.0,2397993400000.0
2063.0,1874044500000.0,1879191200000.0,1315919600000.0,1245202100000.0,1767827300000.0,882289100000.0,1653285300000.0,1771873000000.0,1645780800000.0,2128078000000.0,1825047800000.0,1697433400000.0,1832350300000.0,2380336700000.0
2064.0,1851279700000.0,1866104000000.0,1306698300000.0,1219480900000.0,1756558400000.0,865670000000.0,1621499200000.0,1737029800000.0,1613305200000.0,2124268700000.0,1783315200000.0,1682576100000.0,1823433600000.0,2358091400000.0
2065.0,1830725100000.0,1852000000000.0,1279758300000.0,1193999600000.0,1744997700000.0,856908400000.0,1598422600000.0,1729383200000.0,1559824200000.0,2119394900000.0,1762639500000.0,1662457200000.0,1811035500000.0,2356997800000.0
2066.0,1799638900000.0,1838048300000.0,1268561200000.0,1178363100000.0,1715798900000.0,848338600000.0,1583771800000.0,1699720300000.0,1517487800000.0,2111061500000.0,1730660700000.0,1652478400000.0,1806546900000.0,2356215500000.0
2067.0,1776549400000.0,1819528900000.0,1261290100000.0,1163147100000.0,1690989200000.0,827133700000.0,1555272000000.0,1667955600000.0,1471812200000.0,2111321100000.0,1718793300000.0,1637943700000.0,1775858500000.0,2337459100000.0
2068.0,1763996100000.0,1797723500000.0,1236688300000.0,1143154100000.0,1669915700000.0,816475870000.0,1503738000000.0,1650910000000.0,1458832500000.0,2096146700000.0,1702797200000.0,1635752500000.0,1767014700000.0,2326233000000.0
2069.0,1749245200000.0,1769896400000.0,1217311900000.0,1129443900000.0,1640593200000.0,793383140000.0,1491665400000.0,1633994500000.0,1421511100000.0,2098338200000.0,1672520800000.0,1640523900000.0,1761628700000.0,2315572700000.0
2070.0,1717706700000.0,1761043700000.0,1209036000000.0,1118018200000.0,1622029600000.0,775745040000.0,1471039000000.0,1619915200000.0,1370206100000.0,2087784500000.0,1648372600000.0,1629602800000.0,1751210100000.0,2296703600000.0
2071.0,1699101100000.0,1745501200000.0,1193073800000.0,1115503300000.0,1612354800000.0,758402300000.0,1441522100000.0,1611586300000.0,1333449500000.0,2071414800000.0,1620742400000.0,1616188300000.0,1712565500000.0,2289220200000.0
2072.0,1672923800000.0,1737566500000.0,1166981500000.0,1091008900000.0,1593895400000.0,740880350000.0,1397443400000.0,1586948000000.0,1316271200000.0,2066023700000.0,1603559200000.0,1612168700000.0,1686530400000.0,2288927000000.0
2073.0,1648183700000.0,1716061000000.0,1139862800000.0,1070153860000.0,1573137300000.0,711059100000.0,1374314600000.0,1569979000000.0,1288616700000.0,2066426400000.0,1605238800000.0,1599760100000.0,1688978200000.0,2273032300000.0
2074.0,1617568300000.0,1705291700000.0,1114370200000.0,1052912600000.0,1556752100000.0,696148360000.0,1374345800000.0,1544550600000.0,1268174200000.0,2050896800000.0,1585051100000.0,1590537600000.0,1664990200000.0,2272681800000.0
2075.0,1605478900000.0,1678193200000.0,1092217540000.0,1052290400000.0,1551533600000.0,694996200000.0,1354257500000.0,1528757400000.0,1243495800000.0,2058803700000.0,1568908100000.0,1574219500000.0,1644741400000.0,2262918800000.0
2076.0,1583479500000.0,1659200600000.0,1068599500000.0,1034144250000.0,1523599800000.0,681576200000.0,1317037100000.0,1504110300000.0,1224869200000.0,2037297700000.0,1565844200000.0,1546199900000.0,1624618300000.0,2255793400000.0
2077.0,1584076200000.0,1641206800000.0,1049790840000.0,1023985100000.0,1500289000000.0,668699800000.0,1284268400000.0,1492319500000.0,1221842300000.0,2024297700000.0,1547188200000.0,1531587000000.0,1616131700000.0,2250311000000.0
2078.0,1593093300000.0,1630673300000.0,1032110800000.0,1013328500000.0,1478140800000.0,644791860000.0,1276238900000.0,1468184000000.0,1232877400000.0,2005132600000.0,1516872800000.0,1514899800000.0,1597407200000.0,2224322800000.0
2079.0,1607625500000.0,1608061200000.0,1011181750000.0,997803750000.0,1472002300000.0,640730330000.0,1250249000000.0,1446708500000.0,1228077900000.0,2001863800000.0,1514019500000.0,1509987700000.0,1577708600000.0,2221755900000.0
2080.0,1591303000000.0,1601002100000.0,982452860000.0,978604300000.0,1460973700000.0,633328300000.0,1232933000000.0,1431876000000.0,1222161500000.0,1994684100000.0,1479256600000.0,1489934400000.0,1575571800000.0,2217030500000.0
2081.0,1612443700000.0,1567978800000.0,962337600000.0,966244100000.0,1458238800000.0,618542600000.0,1229606500000.0,1415313000000.0,1187296400000.0,1968359000000.0,1468510000000.0,1489549700000.0,1552005900000.0,2193772400000.0
2082.0,1593860000000.0,1566873200000.0,947684800000.0,959482100000.0,1460447200000.0,600739350000.0,1234225600000.0,1391055700000.0,1154863100000.0,1957383500000.0,1449523500000.0,1462358800000.0,1529707000000.0,2168228300000.0
2083.0,1588714300000.0,1555276900000.0,930672540000.0,948124000000.0,1444149300000.0,600472100000.0,1208448600000.0,1369166700000.0,1144762900000.0,1925362000000.0,1443610500000.0,1446782800000.0,1506047300000.0,2161544800000.0
2084.0,1566348400000.0,1536694800000.0,920077500000.0,926340400000.0,1427356100000.0,600139240000.0,1192636700000.0,1370377000000.0,1127762900000.0,1917238200000.0,1427182000000.0,1440903900000.0,1509461100000.0,2157725400000.0
2085.0,1525119600000.0,1511153000000.0,909518200000.0,920728040000.0,1403318400000.0,578707200000.0,1176909500000.0,1352109500000.0,1110350900000.0,1907136400000.0,1430128600000.0,1443595600000.0,1495487700000.0,2156721000000.0
2086.0,1509634100000.0,1507715800000.0,898175300000.0,916450700000.0,1395743100000.0,561823550000.0,1164973000000.0,1332403800000.0,1100393900000.0,1915983000000.0,1432615900000.0,1439058200000.0,1482598300000.0,2167197400000.0
2087.0,1492889600000.0,1497886600000.0,887426300000.0,911199960000.0,1388539300000.0,550654900000.0,1151170100000.0,1315013700000.0,1105547800000.0,1908387200000.0,1406771900000.0,1431910400000.0,1475793100000.0,2173404000000.0
2088.0,1490638700000.0,1493332900000.0,872700300000.0,894167200000.0,1378257600000.0,542825150000.0,1132665400000.0,1305819100000.0,1091048640000.0,1900230500000.0,1404900600000.0,1412757300000.0,1465618000000.0,2170483400000.0
2089.0,1487259300000.0,1471705400000.0,853515000000.0,884969440000.0,1364718400000.0,549805500000.0,1122357900000.0,1295437300000.0,1071337700000.0,1882620000000.0,1379593400000.0,1407487000000.0,1444679300000.0,2172931800000.0
2090.0,1486513900000.0,1451712700000.0,838778500000.0,879808000000.0,1344091500000.0,545852330000.0,1103592600000.0,1283628000000.0,1057468250000.0,1879510700000.0,1350000000000.0,1407212200000.0,1442435600000.0,2166060600000.0
2091.0,1478140000000.0,1443613600000.0,826440300000.0,866910700000.0,1319977100000.0,540415520000.0,1078450850000.0,1284588600000.0,1037215660000.0,1882379500000.0,1339012500000.0,1400049100000.0,1420303000000.0,2169893800000.0
2092.0,1454372000000.0,1416004800000.0,805623960000.0,857303940000.0,1317391000000.0,533050200000.0,1079162400000.0,1249397800000.0,1016824100000.0,1862491800000.0,1320058500000.0,1405769000000.0,1418420700000.0,2185348100000.0
2093.0,1448592400000.0,1396306300000.0,800795260000.0,844693050000.0,1305786000000.0,524842530000.0,1069869900000.0,1235659000000.0,1007447400000.0,1852681100000.0,1315589800000.0,1383800500000.0,1411010300000.0,2195180100000.0
2094.0,1443150300000.0,1372656800000.0,791505860000.0,842545500000.0,1287907700000.0,516988240000.0,1059142240000.0,1224539100000.0,1005856200000.0,1834972200000.0,1289730300000.0,1376212600000.0,1396095000000.0,2196327800000.0
2095.0,1420814500000.0,1352086800000.0,786919600000.0,827613250000.0,1267531500000.0,509016440000.0,1071242150000.0,1222507900000.0,983025840000.0,1845891800000.0,1274688400000.0,1362173100000.0,1388708100000.0,2200644600000.0
2096.0,1406585100000.0,1336498300000.0,775288800000.0,823998100000.0,1258537100000.0,514138180000.0,1066625660000.0,1210400100000.0,972782800000.0,1848287700000.0,1268128800000.0,1366965600000.0,1370038900000.0,2197127400000.0
2097.0,1404482700000.0,1333913200000.0,762832100000.0,818965200000.0,1252925500000.0,505866030000.0,1058919600000.0,1187288300000.0,959244500000.0,1850619000000.0,1251955300000.0,1363685900000.0,1349129000000.0,2194812200000.0
2098.0,1379107600000.0,1333101200000.0,746050550000.0,809183100000.0,1252236100000.0,501477340000.0,1054084960000.0,1183645700000.0,974721500000.0,1825258000000.0,1235945300000.0,1364175400000.0,1349969800000.0,2182615900000.0
2099.0,1365990700000.0,1304904200000.0,733577540000.0,800000640000.0,1244576900000.0,492952130000.0,1042020000000.0,1179115700000.0,972065200000.0,1813770700000.0,1231118400000.0,1358082000000.0,1324594500000.0,2165625200000.0
2100.0,1358138300000.0,1278764900000.0,730161600000.0,797277900000.0,1228438500000.0,492855700000.0,1032815100000.0,1170083200000.0,965491700000.0,1803936700000.0,1229716800000.0,1366347100000.0,1320132300000.0,2149234600000.0
