time,CAMS-CSM1-0,INM-CM5-0,CANESM5,BCC-CSM2-MR,ACCESS-ESM1-5,NORESM2-MM,CESM2,GFDL-ESM4,FGOALS-F3-L,ACCESS-CM2,IPSL-CM6A-LR,MPI-ESM1-2-HR,CESM2-WACCM,EC-EARTH3-VEG,INM-CM4-8,EC-EARTH3,MRI-ESM2-0
2011.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0,117393020000.0
2012.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0,115529260000.0
2013.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0,114148190000.0
2014.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0,113401200000.0
2015.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0,111805850000.0
2016.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0,110082310000.0
2017.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0,107781160000.0
2018.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0,106046270000.0
2019.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0,104865960000.0
2020.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0,103948650000.0
2021.0,103628554000.0,102871440000.0,102095675000.0,102126535000.0,101918040000.0,102233285000.0,102715970000.0,103308030000.0,103166640000.0,102194130000.0,102722945000.0,102720310000.0,102414240000.0,102931200000.0,102716800000.0,100465980000.0,101377640000.0
2022.0,101620660000.0,99895780000.0,99943930000.0,100786274000.0,100469150000.0,100662110000.0,102210265000.0,101891870000.0,101694630000.0,99826420000.0,101786755000.0,102285590000.0,100415580000.0,100103950000.0,102057886000.0,97099120000.0,99252880000.0
2023.0,101082820000.0,98239324000.0,97668530000.0,99154076000.0,98038920000.0,98076730000.0,100030690000.0,100547500000.0,99859070000.0,96861290000.0,99716830000.0,100853050000.0,97687620000.0,98033270000.0,100930450000.0,92987965000.0,96531660000.0
2024.0,98373370000.0,98304760000.0,94480080000.0,97189700000.0,96296124000.0,95741310000.0,98214584000.0,98799845000.0,97665900000.0,94635740000.0,98065160000.0,99492620000.0,95651455000.0,94656676000.0,98547910000.0,89594050000.0,93646340000.0
2025.0,97056220000.0,97001005000.0,91445520000.0,96115990000.0,93102260000.0,93667920000.0,95792070000.0,97119050000.0,95455170000.0,91775650000.0,95811060000.0,96883790000.0,94169690000.0,93302290000.0,95777300000.0,86349820000.0,91120490000.0
2026.0,94938990000.0,94441360000.0,88871520000.0,94441550000.0,91087225000.0,90676040000.0,93478740000.0,95728620000.0,92778865000.0,88531520000.0,94230660000.0,93922860000.0,91332530000.0,91124170000.0,93437610000.0,82560150000.0,89664094000.0
2027.0,92339910000.0,92086990000.0,86357610000.0,92753550000.0,89332785000.0,88621130000.0,90918880000.0,94284710000.0,90798555000.0,86785470000.0,92089550000.0,90728866000.0,89716600000.0,88254500000.0,91728760000.0,78423670000.0,87173710000.0
2028.0,91766505000.0,90965580000.0,84112180000.0,90668670000.0,86176350000.0,86943785000.0,89653764000.0,92910630000.0,88897500000.0,84137120000.0,91497210000.0,88915526000.0,87722650000.0,85235900000.0,91173040000.0,73762820000.0,85946710000.0
2029.0,92052900000.0,88566120000.0,80837730000.0,90370630000.0,84573910000.0,84657970000.0,88051155000.0,91519650000.0,86936010000.0,82280120000.0,90628130000.0,87421060000.0,86108100000.0,82084725000.0,89900925000.0,71533130000.0,83202015000.0
2030.0,92126040000.0,87398790000.0,77835210000.0,87749600000.0,81420660000.0,82277245000.0,86425100000.0,89366580000.0,85233080000.0,80373510000.0,89413130000.0,86535100000.0,84058050000.0,79016800000.0,87575430000.0,68547166000.0,81008760000.0
2031.0,91474625000.0,83820070000.0,74935960000.0,85013360000.0,79219240000.0,81636065000.0,84649705000.0,87238670000.0,83468520000.0,78782350000.0,87294890000.0,84276390000.0,82538610000.0,75621564000.0,86368970000.0,64880280000.0,79130760000.0
2032.0,89083036000.0,81983460000.0,73088910000.0,84326540000.0,77102750000.0,80833540000.0,82729010000.0,85187320000.0,81386070000.0,77184310000.0,85647610000.0,82479660000.0,80603210000.0,73386540000.0,84611710000.0,62104900000.0,76927930000.0
2033.0,88610840000.0,80469926000.0,70670156000.0,82932690000.0,74967050000.0,79800720000.0,80410150000.0,82886060000.0,79783960000.0,74551484000.0,83969884000.0,81215700000.0,79314600000.0,70795370000.0,82760340000.0,58128660000.0,75557765000.0
2034.0,88061846000.0,78376040000.0,67668920000.0,81010246000.0,72033790000.0,78252740000.0,77836400000.0,81198140000.0,78513390000.0,71405806000.0,81405420000.0,79813020000.0,77365620000.0,69140400000.0,81152260000.0,55144722000.0,73062490000.0
2035.0,87590175000.0,75917480000.0,64690508000.0,78494900000.0,69620500000.0,75991510000.0,75001400000.0,78793610000.0,75898315000.0,69349810000.0,78711210000.0,78879160000.0,75917520000.0,68073800000.0,79166890000.0,52251120000.0,71070870000.0
2036.0,87304225000.0,74205454000.0,62632088000.0,76547820000.0,66843170000.0,74566360000.0,73092580000.0,76732424000.0,73574410000.0,67357094000.0,76548170000.0,77930980000.0,73999925000.0,66014343000.0,77513860000.0,50052280000.0,69125520000.0
2037.0,87277140000.0,72150204000.0,59495965000.0,75115405000.0,64579280000.0,72836820000.0,70291180000.0,75099230000.0,70444080000.0,65168273000.0,74903090000.0,76689880000.0,73267710000.0,64014967000.0,74830340000.0,47558033000.0,67411880000.0
2038.0,86974145000.0,69480580000.0,56844360000.0,73627380000.0,62734360000.0,71117060000.0,66961113000.0,73002254000.0,68762255000.0,63223333000.0,72709040000.0,75100750000.0,70807716000.0,62649033000.0,72938740000.0,44581126000.0,65194893000.0
2039.0,86142755000.0,66578694000.0,54298235000.0,71294790000.0,61265424000.0,69478920000.0,65274753000.0,71176724000.0,67378660000.0,60654043000.0,70611550000.0,73776310000.0,68293030000.0,61317260000.0,71052730000.0,42196734000.0,62929210000.0
2040.0,85946390000.0,64543600000.0,51635370000.0,70012660000.0,57512264000.0,67359695000.0,63443380000.0,68315922000.0,65754116000.0,58180665000.0,68064500000.0,72593360000.0,65899827000.0,59430593000.0,69770510000.0,39886238000.0,61006280000.0
2041.0,84210830000.0,62863830000.0,49621377000.0,68737370000.0,55175254000.0,65990672000.0,61712765000.0,66448286000.0,63643350000.0,55758766000.0,66681700000.0,70178620000.0,63910457000.0,58025075000.0,68515140000.0,37722345000.0,59990950000.0
2042.0,83436570000.0,61351993000.0,47262265000.0,68169773000.0,53238110000.0,64295470000.0,59229315000.0,64143503000.0,61823900000.0,53189538000.0,64508903000.0,68027073000.0,61488190000.0,56094960000.0,67776946000.0,35756080000.0,58405982000.0
2043.0,82641080000.0,59891593000.0,46154453000.0,67435100000.0,51434160000.0,62553130000.0,57716015000.0,62593350000.0,60630323000.0,50605433000.0,63031540000.0,66743240000.0,60066103000.0,54536356000.0,66334490000.0,33603172000.0,56161407000.0
2044.0,81171520000.0,57054300000.0,44842004000.0,65681170000.0,49528275000.0,61025124000.0,55724745000.0,60731970000.0,58408320000.0,48839913000.0,60692570000.0,65290887000.0,59079594000.0,52119364000.0,64933060000.0,31748990000.0,54247703000.0
2045.0,80830630000.0,54930084000.0,42898506000.0,64042205000.0,47436915000.0,58923114000.0,54057607000.0,58726146000.0,56999563000.0,46067870000.0,58762273000.0,63711797000.0,57212965000.0,50834170000.0,62938984000.0,30014003000.0,52235610000.0
2046.0,78852380000.0,53604960000.0,41557303000.0,62484830000.0,45813125000.0,57749934000.0,52004573000.0,56899760000.0,55722893000.0,44608696000.0,56504955000.0,62933254000.0,55330520000.0,49719130000.0,61482120000.0,27875828000.0,50556932000.0
2047.0,77038690000.0,52340540000.0,39807287000.0,61809440000.0,44541096000.0,56378130000.0,51050766000.0,55986033000.0,54156268000.0,42623560000.0,54434780000.0,61635977000.0,53804000000.0,48214725000.0,60174815000.0,27149128000.0,49160946000.0
2048.0,75640140000.0,51440013000.0,38228083000.0,61101085000.0,43429376000.0,54290590000.0,49096356000.0,53384892000.0,52640080000.0,41044980000.0,52720656000.0,59992977000.0,52937667000.0,47008354000.0,60265095000.0,25883998000.0,48604017000.0
2049.0,76209545000.0,50216215000.0,36539690000.0,59448830000.0,41841810000.0,52488212000.0,46912393000.0,52106895000.0,51271586000.0,40029114000.0,50360353000.0,58198760000.0,51069570000.0,46456214000.0,58770256000.0,24712106000.0,47235330000.0
2050.0,76757280000.0,49777260000.0,35052687000.0,58481648000.0,40413393000.0,50896260000.0,45441655000.0,50172936000.0,50072195000.0,38089613000.0,48579793000.0,57056055000.0,49557914000.0,44962150000.0,56588526000.0,23794510000.0,45421613000.0
2051.0,75888470000.0,48254444000.0,33885150000.0,56359920000.0,38718010000.0,49199104000.0,44149610000.0,48950223000.0,49240388000.0,36023420000.0,46350630000.0,55138720000.0,48038660000.0,44217303000.0,55393645000.0,23011316000.0,43867110000.0
2052.0,72953310000.0,47354000000.0,32903277000.0,54952880000.0,37652746000.0,47173313000.0,42623780000.0,47521014000.0,48474948000.0,34407793000.0,44501017000.0,54101840000.0,46715458000.0,43576947000.0,54505970000.0,22405490000.0,42926817000.0
2053.0,71475420000.0,46013960000.0,31746281000.0,53377905000.0,35713237000.0,45435330000.0,41040730000.0,46492967000.0,47587013000.0,33422322000.0,43451070000.0,53973586000.0,45384962000.0,42496115000.0,52886827000.0,21905078000.0,41430655000.0
2054.0,70217785000.0,45391114000.0,30453502000.0,52042404000.0,33994220000.0,43914584000.0,39750170000.0,45876396000.0,46125183000.0,32193810000.0,41862050000.0,52738638000.0,44145250000.0,41644480000.0,52451860000.0,21175077000.0,40207970000.0
2055.0,69758330000.0,44425073000.0,29739380000.0,51360547000.0,33514908000.0,43220000000.0,38380954000.0,45170364000.0,45056106000.0,30900679000.0,40461857000.0,50659670000.0,43393806000.0,41072456000.0,51623890000.0,20589136000.0,39316656000.0
2056.0,68664836000.0,42863944000.0,28798212000.0,50714140000.0,32711380000.0,41929753000.0,36852670000.0,44778947000.0,43635765000.0,29475484000.0,38790734000.0,49833200000.0,41747587000.0,40421556000.0,49905670000.0,20447054000.0,38162030000.0
2057.0,67239498000.0,41164665000.0,27905860000.0,49650254000.0,31776836000.0,40913703000.0,35499790000.0,43697414000.0,42531434000.0,28435575000.0,37853050000.0,48998584000.0,41269320000.0,39531975000.0,49280287000.0,20031676000.0,37452222000.0
2058.0,66243908000.0,40408977000.0,26749313000.0,48084304000.0,30749082000.0,40513090000.0,34290380000.0,43639120000.0,41209220000.0,27346428000.0,36558717000.0,47891243000.0,40049156000.0,37980787000.0,48631185000.0,19137970000.0,36371997000.0
2059.0,65527050000.0,40142148000.0,25816517000.0,47376617000.0,29809210000.0,39693394000.0,32874465000.0,42550768000.0,40739370000.0,26132320000.0,35592140000.0,46108074000.0,38695080000.0,37116310000.0,47426617000.0,18905754000.0,35413193000.0
2060.0,64199692000.0,39657160000.0,25258934000.0,46367187000.0,28891228000.0,38928925000.0,31529837000.0,41660396000.0,40234852000.0,25474884000.0,34588144000.0,45187744000.0,37440590000.0,36725477000.0,46269616000.0,18435318000.0,34367427000.0
2061.0,63048930000.0,38621925000.0,24387570000.0,45125698000.0,28007740000.0,37784203000.0,30567397000.0,40658320000.0,39660570000.0,24862464000.0,33094523000.0,44395586000.0,36112060000.0,35534746000.0,45286662000.0,18046263000.0,33168652000.0
2062.0,63334806000.0,37409903000.0,23788540000.0,44610420000.0,27469085000.0,36620990000.0,29736688000.0,39913583000.0,39487357000.0,24121487000.0,32278220000.0,44052427000.0,34919297000.0,34831470000.0,43718450000.0,17724300000.0,32133382000.0
2063.0,62411796000.0,36269887000.0,23129106000.0,44751460000.0,26792688000.0,35669942000.0,28958548000.0,39171592000.0,39285890000.0,23318160000.0,31583642000.0,43287590000.0,33511055000.0,34265060000.0,42488140000.0,17474925000.0,30665355000.0
2064.0,61516040000.0,35681900000.0,22578373000.0,43753640000.0,26167060000.0,35239750000.0,27960674000.0,38486690000.0,38858740000.0,22347936000.0,30426112000.0,43157455000.0,32648899000.0,33370767000.0,42358735000.0,17164677000.0,29980164000.0
2065.0,62367887000.0,35069320000.0,22105602000.0,42873844000.0,25398299000.0,34609762000.0,27411050000.0,38453510000.0,38221275000.0,21782743000.0,29392415000.0,42740390000.0,31649657000.0,32462135000.0,41630585000.0,16415131000.0,29161263000.0
2066.0,60571510000.0,34646807000.0,21410265000.0,42402263000.0,24832557000.0,33931874000.0,26488152000.0,38249337000.0,37300797000.0,20831156000.0,28656804000.0,42413208000.0,31355450000.0,31330998000.0,40323300000.0,16178976000.0,28463784000.0
2067.0,60211327000.0,33543889000.0,20769098000.0,41994570000.0,24207325000.0,33027848000.0,25903266000.0,37640010000.0,36433457000.0,20060430000.0,27856550000.0,42443060000.0,30782566000.0,30447999000.0,39522693000.0,15629779000.0,27982445000.0
2068.0,59693978000.0,33428685000.0,20134945000.0,40791770000.0,23687213000.0,32147304000.0,25254953000.0,37039620000.0,35548460000.0,19583790000.0,27061530000.0,41643650000.0,30383680000.0,29561539000.0,38611276000.0,15237359000.0,27439213000.0
2069.0,59484920000.0,32799746000.0,19770106000.0,39649714000.0,22994672000.0,30963030000.0,24961726000.0,36457240000.0,34749927000.0,19289710000.0,26325182000.0,40717275000.0,29969246000.0,28672670000.0,37664220000.0,15123988000.0,26550235000.0
2070.0,59751674000.0,32680114000.0,19177705000.0,38830960000.0,22418082000.0,29800610000.0,24297130000.0,35551855000.0,34105560000.0,18765101000.0,25692453000.0,40423375000.0,28703347000.0,27868133000.0,36838880000.0,14992971000.0,26192904000.0
2071.0,58956014000.0,32590162000.0,18999495000.0,38331950000.0,21704565000.0,29153251000.0,24018630000.0,35166750000.0,33576587000.0,18428842000.0,25400293000.0,40028058000.0,27615890000.0,27448082000.0,36070887000.0,14795476000.0,25731252000.0
2072.0,58180817000.0,32546445000.0,18632006000.0,38423245000.0,21239407000.0,28517403000.0,23379517000.0,34954785000.0,33191969000.0,17875771000.0,24845752000.0,39416650000.0,27062047000.0,27031626000.0,34624913000.0,14581773000.0,25612708000.0
2073.0,56145550000.0,32325528000.0,18298233000.0,38110392000.0,20908816000.0,28044108000.0,22913245000.0,34864000000.0,32885811000.0,17655542000.0,24316130000.0,39316763000.0,26294467000.0,26849100000.0,34134374000.0,14157577000.0,25664027000.0
2074.0,54935142000.0,32028647000.0,17931760000.0,38092720000.0,20694958000.0,27494269000.0,22517760000.0,34723080000.0,32368660000.0,17058616000.0,23317774000.0,39059087000.0,26146458000.0,25986922000.0,32909646000.0,13935214000.0,25450254000.0
2075.0,54113580000.0,31774646000.0,17392523000.0,37733704000.0,20239250000.0,27104664000.0,22260296000.0,34382004000.0,31904970000.0,16501494000.0,22767059000.0,38481764000.0,25763402000.0,25405606000.0,32026917000.0,13632258000.0,25090984000.0
2076.0,53617230000.0,31819756000.0,17170660000.0,36991267000.0,20253798000.0,26860591000.0,21562126000.0,34204110000.0,31385510000.0,16047117000.0,22434064000.0,38671073000.0,25258908000.0,25130308000.0,31347522000.0,13512225000.0,24849027000.0
2077.0,52422214000.0,31497533000.0,16874082000.0,36582040000.0,19808580000.0,26698650000.0,21350296000.0,34107781000.0,30966714000.0,15839825000.0,22055844000.0,38183633000.0,25138532000.0,24421482000.0,31299484000.0,13357578000.0,24707336000.0
2078.0,52197245000.0,31113632000.0,16800196000.0,36058006000.0,19402019000.0,26303484000.0,21015070000.0,34032220000.0,30735974000.0,15600424000.0,21782528000.0,37800767000.0,24755986000.0,24133888000.0,30897084000.0,13171515000.0,24352481000.0
2079.0,51158380000.0,30977602000.0,16764017000.0,35987603000.0,19088478000.0,25603504000.0,20667419000.0,33884731000.0,30513846000.0,15487148000.0,21554874000.0,37190300000.0,24071594000.0,23643455000.0,30736323000.0,13082789000.0,24160948000.0
2080.0,51040014000.0,30750687000.0,16718547000.0,35598946000.0,18634054000.0,25157665000.0,20378143000.0,33763488000.0,30733988000.0,15179395000.0,21298487000.0,36642038000.0,24009871000.0,23151745000.0,30337362000.0,13031512000.0,23952685000.0
2081.0,50125898000.0,30282605000.0,16638774000.0,35558638000.0,18423570000.0,24609681000.0,20059138000.0,33796473000.0,30483747000.0,14831659000.0,21040390000.0,36663860000.0,23689288000.0,22336524000.0,29900255000.0,12847009000.0,23739890000.0
2082.0,49704200000.0,30193887000.0,16439579000.0,35381190000.0,18503270000.0,24466178000.0,19804963000.0,33870193000.0,30489762000.0,14510027000.0,20543970000.0,36675543000.0,23684514000.0,21750606000.0,29365502000.0,12832751000.0,23721912000.0
2083.0,49311800000.0,29896526000.0,16269352000.0,35067695000.0,18221220000.0,24166214000.0,19418968000.0,33594116000.0,30197510000.0,14351990000.0,20304181000.0,35794526000.0,23502625000.0,21230365000.0,28765913000.0,12710004000.0,23705057000.0
2084.0,49274000000.0,29951422000.0,16149111000.0,34473960000.0,18022440000.0,23764967000.0,19361595000.0,33175712000.0,30204950000.0,14068088000.0,19997616000.0,35559154000.0,23340255000.0,21212574000.0,28464525000.0,12708908000.0,23486091000.0
2085.0,49370472000.0,29688082000.0,15838361000.0,33957786000.0,17873246000.0,23515105000.0,19224363000.0,32775301000.0,29912950000.0,13811274000.0,19671430000.0,34764382000.0,22840408000.0,20760938000.0,28380684000.0,12779283000.0,23150266000.0
2086.0,49062570000.0,29533725000.0,15714444000.0,33630337000.0,18012428000.0,23369216000.0,19025353000.0,32160528000.0,29615602000.0,13909828000.0,19375393000.0,34567164000.0,22708666000.0,20346098000.0,28577030000.0,12662000000.0,23057775000.0
2087.0,48557806000.0,28869325000.0,15615140000.0,33183273000.0,17729266000.0,22937043000.0,19021015000.0,32321976000.0,29623763000.0,13929430000.0,19084070000.0,34525127000.0,22212260000.0,20170187000.0,28409310000.0,12763999000.0,23127108000.0
2088.0,48552380000.0,28730606000.0,15578478000.0,32708786000.0,17502638000.0,22658982000.0,18847906000.0,32410280000.0,29379963000.0,13948195000.0,18892999000.0,34648375000.0,22199402000.0,19637860000.0,28645620000.0,12721737000.0,23032880000.0
2089.0,48292143000.0,28167550000.0,15470952000.0,32369111000.0,17157230000.0,22302550000.0,18607258000.0,31838170000.0,28848160000.0,13751867000.0,18716180000.0,34043087000.0,21872100000.0,19215757000.0,28859090000.0,12659337000.0,22826097000.0
2090.0,48067160000.0,28120568000.0,15363601000.0,32384805000.0,16990256000.0,22179940000.0,18353420000.0,31105340000.0,28564940000.0,13593360000.0,18328550000.0,33320670000.0,21609769000.0,18905328000.0,28858384000.0,12681328000.0,22899892000.0
2091.0,48127885000.0,27940702000.0,15415021000.0,32477760000.0,16727228000.0,21886458000.0,18120438000.0,30844150000.0,28477172000.0,13440929000.0,18109747000.0,33207888000.0,21343037000.0,18991684000.0,28595677000.0,12661660000.0,22887918000.0
2092.0,48292290000.0,27944905000.0,15376710000.0,32616890000.0,16329041000.0,21664864000.0,17926370000.0,30388265000.0,28061155000.0,13408485000.0,17808706000.0,32797920000.0,21285210000.0,18666633000.0,28389566000.0,12562803000.0,22943072000.0
2093.0,48196710000.0,27334980000.0,15308140000.0,32147712000.0,16318328000.0,21575254000.0,17862080000.0,29998518000.0,28035183000.0,13330315000.0,17746768000.0,32469393000.0,20957192000.0,18560010000.0,28170428000.0,12680098000.0,22780381000.0
2094.0,48894042000.0,27189062000.0,15183672000.0,31418930000.0,16231993000.0,21266756000.0,17846500000.0,29558747000.0,27841024000.0,13197639000.0,17580206000.0,32056760000.0,20739158000.0,18602210000.0,27701760000.0,12778327000.0,22990221000.0
2095.0,49479426000.0,27482372000.0,15088128000.0,31140397000.0,16234119000.0,20835508000.0,17507790000.0,29330778000.0,27492794000.0,13231422000.0,17548919000.0,31844160000.0,20376840000.0,18272553000.0,27587934000.0,12744769000.0,23243358000.0
2096.0,49603502000.0,27810497000.0,15085098000.0,30824130000.0,16304721000.0,20747373000.0,17184555000.0,28798482000.0,27311890000.0,13131501000.0,17734312000.0,31417688000.0,20342047000.0,17992133000.0,28026970000.0,12658616000.0,23538637000.0
2097.0,49032930000.0,27476593000.0,15019677000.0,30190606000.0,16220522000.0,20682467000.0,17064878000.0,28550089000.0,27026550000.0,13046537000.0,17715212000.0,31527854000.0,20280062000.0,17488181000.0,28911290000.0,12605154000.0,23795993000.0
2098.0,48613340000.0,27395355000.0,15157659000.0,29798298000.0,16210618000.0,20548393000.0,16783373000.0,27931574000.0,26887870000.0,13079340000.0,17660862000.0,30928132000.0,20117920000.0,17300320000.0,28858415000.0,12603450000.0,24011295000.0
2099.0,48073638000.0,27441725000.0,15428502000.0,29922128000.0,15966188000.0,20760150000.0,16497019000.0,28063347000.0,26641920000.0,12953375000.0,17503576000.0,30970909000.0,20073327000.0,17085537000.0,28747543000.0,12676431000.0,24138720000.0
2100.0,47670153000.0,27224328000.0,15436379000.0,29874313000.0,15728725000.0,20385235000.0,16241552000.0,27772572000.0,26724094000.0,12946395000.0,17221108000.0,30887760000.0,20040130000.0,17139386000.0,28548792000.0,12877463000.0,24144574000.0
