time,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,MIROC6,KACE-1-0-G,EC-EARTH3,MRI-ESM2-0,CNRM-CM6-1,TAIESM1,IPSL-CM6A-LR,MPI-ESM1-2-HR,CANESM5,CESM2-WACCM
2022.0,2611643000.0,2633387800.0,2614422000.0,2625517600.0,2650489300.0,2609793300.0,2651626200.0,2628612900.0,2612744700.0,2627788000.0,2622287400.0,2609875700.0,2642698500.0
2023.0,2602923800.0,2689374500.0,2598332200.0,2605169000.0,2612213800.0,2586817800.0,2602260200.0,2637857300.0,2596155100.0,2621886000.0,2612064000.0,2597440300.0,2627170600.0
2024.0,2600876000.0,2695454500.0,2553821200.0,2693478700.0,2592428500.0,2551714600.0,2591622100.0,2720216800.0,2589970200.0,2610262500.0,2593565400.0,2579632400.0,2625507600.0
2025.0,2578358800.0,2690197000.0,2534455300.0,2602980600.0,2569420500.0,2531084800.0,2632069400.0,2864049000.0,2567155500.0,2650223000.0,2568047000.0,2564764700.0,2606817300.0
2026.0,2561140500.0,2629445400.0,2499984400.0,2673308700.0,2572272600.0,2501246500.0,2621052700.0,2659199500.0,2641567000.0,2628216000.0,2551979000.0,2627892200.0,2664061400.0
2027.0,2544078800.0,2633650000.0,2461506300.0,2608857000.0,2522145500.0,2473787100.0,2582505000.0,2681112600.0,2551389700.0,2722967300.0,2609264000.0,2553803300.0,2649691400.0
2028.0,2512599300.0,2608300300.0,2435936800.0,2596768000.0,2535530000.0,2450179000.0,2544800800.0,2635210500.0,2534361900.0,2845176600.0,2547396000.0,2526197000.0,2739897300.0
2029.0,2486059300.0,2601386800.0,2419889000.0,2587599400.0,2488542200.0,2440044500.0,2505927400.0,2625452300.0,2523947300.0,2752383500.0,2527899600.0,2507644400.0,2694391300.0
2030.0,2505868300.0,2617602600.0,2370466800.0,2583604500.0,2476578000.0,2424463600.0,2498058200.0,2615661300.0,2543477800.0,2645185300.0,2538911500.0,2475388200.0,2650300200.0
2031.0,2456614100.0,2708597200.0,2346355700.0,2572342500.0,2433538000.0,2378542300.0,2456263000.0,2685345300.0,2534360800.0,2625659400.0,2531862500.0,2428942300.0,2607175000.0
2032.0,2459779000.0,2756406300.0,2301748200.0,2589933600.0,2398535400.0,2337709800.0,2455505000.0,2683618800.0,2508304400.0,2591298800.0,2496712700.0,2396288000.0,2575433000.0
2033.0,2447014400.0,2606546200.0,2250625300.0,2614006800.0,2322032600.0,2315429000.0,2454078500.0,2607620400.0,2473319700.0,2605525000.0,2478933000.0,2396545000.0,2581042400.0
2034.0,2415407400.0,2579166000.0,2191479800.0,2594051300.0,2281766100.0,2268645600.0,2397621800.0,2585221000.0,2429766700.0,2562219800.0,2452060400.0,2363946500.0,2549639200.0
2035.0,2429773000.0,2573964500.0,2108510300.0,2550656800.0,2246783500.0,2228767500.0,2366335700.0,2581865000.0,2394906400.0,2527566000.0,2447096600.0,2312869600.0,2531394600.0
2036.0,2488443600.0,2543324700.0,2081502600.0,2563646200.0,2176511200.0,2173392400.0,2330857200.0,2555031000.0,2374166800.0,2503668700.0,2408697000.0,2260045600.0,2511546600.0
2037.0,2414256600.0,2527976200.0,2027939100.0,2534279000.0,2099431400.0,2119920400.0,2316121000.0,2541661700.0,2374448600.0,2482887200.0,2388426500.0,2231466200.0,2500389000.0
2038.0,2426749400.0,2527380000.0,1973937700.0,2513922800.0,2040151000.0,2041876500.0,2274988000.0,2756320000.0,2294657500.0,2608124400.0,2351481900.0,2189734000.0,2479374800.0
2039.0,2346164200.0,2516880600.0,1894938500.0,2498529300.0,1957549000.0,1977674600.0,2248432400.0,2576026400.0,2250062600.0,2480596000.0,2313848800.0,2134527400.0,2468896000.0
2040.0,2319571500.0,2507290000.0,1819786900.0,2468602400.0,1847133600.0,1894284800.0,2197891300.0,2577799000.0,2185380000.0,2428798200.0,2279702800.0,2098703700.0,2433862000.0
2041.0,2307940000.0,2480623900.0,1745913300.0,2449563000.0,1772481800.0,1796661500.0,2169080300.0,2526741000.0,2128012400.0,2405206800.0,2359554300.0,2050799200.0,2409452500.0
2042.0,2255262500.0,2541482200.0,1664322600.0,2423474200.0,1705791200.0,1709005700.0,2120469400.0,2511430100.0,2085242500.0,2369958400.0,2322045000.0,1993523600.0,2373356500.0
2043.0,2236433700.0,2458878200.0,1600848300.0,2417432600.0,1628215700.0,1646851800.0,2067120000.0,2483763000.0,2049595000.0,2331890700.0,2250686000.0,1929458700.0,2352433000.0
2044.0,2209370000.0,2446335000.0,1531810000.0,2368211700.0,1568231700.0,1579169900.0,2022477700.0,2456800300.0,2006102800.0,2296567800.0,2280265200.0,1887157600.0,2316760000.0
2045.0,2181494000.0,2419452700.0,1476771500.0,2351017200.0,1515769100.0,1533945000.0,1987556000.0,2446189600.0,1966380800.0,2269441000.0,2183936000.0,1849414500.0,2276366600.0
2046.0,2163788300.0,2399929900.0,1434619500.0,2322709500.0,1459536600.0,1489859200.0,2024075600.0,2426408000.0,1882703200.0,2219703000.0,2181812500.0,1803271800.0,2242845400.0
2047.0,2096274700.0,2390702000.0,1362497900.0,2515415300.0,1398885100.0,1417211000.0,1912259700.0,2403657700.0,1905566300.0,2170140400.0,2123370600.0,1732819300.0,2191155200.0
2048.0,2072576800.0,2364099300.0,1289279700.0,2310110700.0,1313222900.0,1371601200.0,1872323200.0,2587292400.0,1824009100.0,2104301200.0,2082113000.0,1668641900.0,2124775400.0
2049.0,2027436900.0,2339597300.0,1206517400.0,2340065000.0,1246663200.0,1331786200.0,1825647600.0,2393780000.0,1710571000.0,2044107600.0,2054631700.0,1612772400.0,2067617800.0
2050.0,1995697500.0,2332246500.0,1154481200.0,2277783000.0,1150014600.0,1239369500.0,1755095800.0,2371495000.0,1651914800.0,1996508700.0,2070905500.0,1521746200.0,2028172500.0
2051.0,1970866400.0,2319981300.0,1088073100.0,2250650000.0,1121820800.0,1176395800.0,1707680100.0,2562947600.0,1589344000.0,1939379000.0,1988545300.0,1436782800.0,1982912100.0
2052.0,2004868700.0,2303858400.0,1036268300.0,2205446100.0,1055938300.0,1133812700.0,1671876100.0,2318585900.0,1557786000.0,1906482600.0,1983123000.0,1392616800.0,1940229400.0
2053.0,1927359400.0,2324703700.0,976161800.0,2186825500.0,1007824400.0,1089207400.0,1646918700.0,2320940000.0,1494701000.0,2059918200.0,2039269800.0,1359743400.0,1878091600.0
2054.0,1893812200.0,2295699700.0,923229800.0,2132447000.0,953383940.0,1109507600.0,1603669400.0,2301679400.0,1465731000.0,1861452500.0,1935313000.0,1340478200.0,1854868700.0
2055.0,1838565000.0,2245471500.0,886164800.0,2072939300.0,923178050.0,1012422900.0,1535538800.0,2231744500.0,1394459500.0,1785622400.0,1892632400.0,1262129700.0,1970010200.0
2056.0,1798630400.0,2211137800.0,848080300.0,2036650000.0,886665300.0,964894900.0,1485821200.0,2188659700.0,1343082900.0,1767387400.0,1865896300.0,1545069400.0,2004356700.0
2057.0,1740794400.0,2189500000.0,811804860.0,1985838600.0,844046460.0,912231230.0,1464071600.0,2212957000.0,1306900400.0,1711864000.0,1832006300.0,1201264100.0,1808192500.0
2058.0,1703229400.0,2179604000.0,755787900.0,1927209900.0,806067500.0,862236540.0,1418321800.0,2121867300.0,1244182400.0,1667173800.0,1793517800.0,1138506800.0,1767864300.0
2059.0,1670887800.0,2129111400.0,702913400.0,1894281000.0,786254460.0,844995300.0,1377677300.0,2078611100.0,1195285900.0,1614562200.0,1744558600.0,1085454500.0,1690001000.0
2060.0,1630381400.0,2103209200.0,659831040.0,1888364200.0,742140400.0,801759170.0,1362459900.0,2075947900.0,1150602900.0,1560110500.0,1695538300.0,1039504000.0,1693694800.0
2061.0,1587621800.0,2080934900.0,623352900.0,1845577600.0,710823740.0,772886850.0,1312329700.0,2032397000.0,1147573200.0,1502489200.0,1643338100.0,988299840.0,1644905200.0
2062.0,1543707800.0,2037838700.0,584099400.0,1795495300.0,671143900.0,735907650.0,1275489700.0,1977621500.0,1100457200.0,1472606500.0,1664370800.0,938157100.0,1639942400.0
2063.0,1494884100.0,1997601700.0,552131700.0,1781942000.0,640744500.0,696629800.0,1232027800.0,1931999000.0,1079330000.0,1461928000.0,1606808000.0,897988860.0,1565880600.0
2064.0,1440697700.0,1979355100.0,528368500.0,1719929700.0,604088600.0,677942140.0,1187485000.0,1904288900.0,1040490700.0,1422138900.0,1570283900.0,854013060.0,1521288100.0
2065.0,1400661600.0,1945418500.0,504254270.0,1688189200.0,579660400.0,641454000.0,1164502700.0,1852463700.0,995572600.0,1361743500.0,1526177400.0,818883900.0,1475296600.0
2066.0,1361028200.0,1933581300.0,479413340.0,1671065700.0,561028700.0,604603100.0,1149693200.0,1813494700.0,959774800.0,1336197100.0,1487898800.0,788041860.0,1429488500.0
2067.0,1333143700.0,1908528100.0,447850400.0,1643363600.0,539548540.0,591441600.0,1096648000.0,1747828000.0,919365600.0,1337761200.0,1680029800.0,742398800.0,1382268700.0
2068.0,1288371200.0,1845886000.0,426567780.0,1833857300.0,514627360.0,561866900.0,1072092100.0,1708924300.0,871759100.0,1278216100.0,1488854900.0,709691460.0,1359785100.0
2069.0,1250392800.0,2227116500.0,403356700.0,1572410600.0,498410340.0,528067550.0,1044102460.0,1693938200.0,823287900.0,1241298200.0,1431641100.0,668932400.0,1351991800.0
2070.0,1224213200.0,1804937200.0,366058940.0,1528857000.0,480371460.0,497623740.0,1025274900.0,1636103200.0,790201200.0,1213312500.0,1408857000.0,643009300.0,1301946600.0
2071.0,1198589000.0,1751745700.0,342811330.0,1495621900.0,448597900.0,474542660.0,997108100.0,1590748400.0,753934300.0,1163608800.0,1372044700.0,617232400.0,1276254300.0
2072.0,1159633700.0,1708248700.0,317857500.0,1436179800.0,423985630.0,451729020.0,954232770.0,1559642800.0,710839400.0,1130340100.0,1330412700.0,582861000.0,1220126800.0
2073.0,1127257500.0,1708270600.0,287244640.0,1382611100.0,402225820.0,434326080.0,981485100.0,1506878600.0,684202000.0,1077645600.0,1306818700.0,567303500.0,1194855700.0
2074.0,1095998000.0,1660960500.0,260832750.0,1335609600.0,378523800.0,417560400.0,915094200.0,1470456300.0,654552400.0,1052785300.0,1274913400.0,548355460.0,1160562600.0
2075.0,1060070000.0,1619691800.0,240629460.0,1291227100.0,367923780.0,402222460.0,889135700.0,1434826200.0,627971400.0,1014969400.0,1240619300.0,529383840.0,1123744300.0
2076.0,1021107600.0,1579614700.0,221474260.0,1256374700.0,347095800.0,379152350.0,855785800.0,1406382800.0,610969500.0,983444100.0,1240784500.0,508086240.0,1108973000.0
2077.0,984828160.0,1540875600.0,204721420.0,1216305500.0,329697280.0,363379420.0,823651460.0,1358561400.0,576380200.0,950677400.0,1174771200.0,477194460.0,1080375200.0
2078.0,938662200.0,1504624800.0,190420290.0,1177060200.0,328067870.0,344246240.0,796855500.0,1312567600.0,551794700.0,923380100.0,1154516100.0,458605820.0,1031479400.0
2079.0,914195000.0,1449310600.0,179040930.0,1150524200.0,310326180.0,320258140.0,779992960.0,1284769700.0,530669150.0,877176640.0,1125948000.0,424464580.0,998390000.0
2080.0,966706900.0,1401861800.0,162641200.0,1104241200.0,287248030.0,302904200.0,756492200.0,1252676100.0,506502880.0,845623360.0,1085246200.0,400127040.0,991382000.0
2081.0,880774000.0,1346799900.0,145804110.0,1116361200.0,268197520.0,286052800.0,734741440.0,1216519000.0,486837280.0,809794700.0,1041683200.0,378152960.0,944957400.0
2082.0,854153600.0,1301736700.0,129975450.0,1030658900.0,253315940.0,265306820.0,696877950.0,1141840400.0,465110500.0,773709000.0,1027426700.0,360541470.0,921204540.0
2083.0,829621100.0,1281223000.0,117285930.0,988875460.0,235450430.0,248615140.0,676283140.0,1116446700.0,435098370.0,721114800.0,1027662100.0,340719000.0,890221600.0
2084.0,805100300.0,1241501600.0,99538620.0,966978500.0,221401070.0,227838880.0,662164160.0,1070298560.0,417345860.0,685478500.0,981604800.0,328183650.0,858781900.0
2085.0,779527500.0,1199146600.0,85782740.0,928462660.0,210588700.0,212629870.0,639337800.0,1034369150.0,408200770.0,651785100.0,943209400.0,305091170.0,834024640.0
2086.0,764591550.0,1155146200.0,72445120.0,895788400.0,195942450.0,202923860.0,623802750.0,998208000.0,389429250.0,615283300.0,917332860.0,294730340.0,788535400.0
2087.0,744772400.0,1118163600.0,63709756.0,865496960.0,184208050.0,183355550.0,609790340.0,974839000.0,377150400.0,584282430.0,887841340.0,272293630.0,754577100.0
2088.0,715479040.0,1081606300.0,56652560.0,843193860.0,176952770.0,171771760.0,603952500.0,923112770.0,363124540.0,553571460.0,841892200.0,251488700.0,715446660.0
2089.0,688139300.0,1038635300.0,45254244.0,819132860.0,163234560.0,154167570.0,580490430.0,889369340.0,355334100.0,525355940.0,816126300.0,228292580.0,696067700.0
2090.0,653423170.0,995799400.0,38518772.0,795989760.0,156254820.0,138489360.0,569696260.0,859749570.0,341289380.0,490391040.0,777696200.0,215398370.0,667018940.0
2091.0,624370600.0,966984960.0,35917984.0,757997060.0,153218180.0,119570890.0,561388400.0,812500540.0,322243900.0,456501280.0,761349800.0,192513090.0,632503600.0
2092.0,603636300.0,923537800.0,31338820.0,722250940.0,144128460.0,106001800.0,548260740.0,771762400.0,301305800.0,429526900.0,734421500.0,170459820.0,609918200.0
2093.0,585433660.0,885632100.0,26208782.0,704646140.0,135491820.0,95773230.0,545941300.0,745204400.0,275501760.0,411353200.0,711814140.0,162567330.0,879347400.0
2094.0,566679700.0,835201300.0,24216632.0,684613440.0,118412770.0,84428190.0,521063140.0,714677700.0,267646720.0,391670270.0,734285760.0,147455000.0,595906500.0
2095.0,546464800.0,801186900.0,17682238.0,657035140.0,105431770.0,74692260.0,506624480.0,672193540.0,245166850.0,371325020.0,728220350.0,130633320.0,587374700.0
2096.0,529667100.0,766441800.0,11286943.0,633944900.0,96843080.0,69138970.0,493933340.0,642981570.0,226909500.0,348588030.0,655578000.0,120811280.0,567043500.0
2097.0,515249120.0,734036860.0,7770756.5,602227900.0,90212584.0,63546436.0,506315070.0,608534500.0,206352050.0,330587070.0,624998100.0,110706170.0,543480700.0
2098.0,500331400.0,708314800.0,4734615.0,587794100.0,81330824.0,57695890.0,464535800.0,585382850.0,197542610.0,313056060.0,599891500.0,99842870.0,518307870.0
2099.0,485086850.0,707498000.0,3337349.8,566687400.0,74113780.0,50074772.0,456005820.0,556786500.0,181568110.0,272340640.0,572363700.0,94978936.0,523309500.0
2100.0,472188380.0,666447300.0,1209264.6,546017200.0,67001744.0,43990130.0,443312830.0,529774900.0,164233940.0,258472050.0,556212350.0,85695440.0,487867620.0
