time,NORESM2-MM,ACCESS-ESM1-5,IPSL-CM6A-LR,EC-EARTH3-VEG,GFDL-ESM4,CESM2,ACCESS-CM2,CESM2-WACCM,CAMS-CSM1-0,EC-EARTH3,MRI-ESM2-0,CANESM5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,MPI-ESM1-2-HR
2010.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0,822763300000.0
2011.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0,810281100000.0
2012.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0,804757900000.0
2013.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0,791737800000.0
2014.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0,787476000000.0
2015.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0,775780760000.0
2016.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0,770392400000.0
2017.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0,760659640000.0
2018.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0,752613650000.0
2019.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0,740856760000.0
2020.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0,733334340000.0
2021.0,718103900000.0,716172400000.0,720232840000.0,727399500000.0,725284400000.0,721508700000.0,720991600000.0,712929200000.0,725922940000.0,717427440000.0,716264400000.0,756870200000.0,724315870000.0,729582340000.0,709487900000.0,718334800000.0,725454160000.0
2022.0,699362300000.0,696133200000.0,707055260000.0,713412500000.0,708860840000.0,701369200000.0,707642800000.0,697096400000.0,713829200000.0,710312500000.0,706412940000.0,788413150000.0,713914250000.0,720315200000.0,700175000000.0,708000100000.0,719157100000.0
2023.0,686441800000.0,688048640000.0,698978530000.0,701726400000.0,694202600000.0,688892100000.0,696681760000.0,686060500000.0,704470600000.0,700764000000.0,693444900000.0,766263100000.0,704540200000.0,712837100000.0,697021760000.0,695602640000.0,708223400000.0
2024.0,669609560000.0,673880540000.0,687338800000.0,688614500000.0,682824200000.0,680617500000.0,687542000000.0,671188600000.0,700919400000.0,688326800000.0,682138300000.0,749869140000.0,696380160000.0,694240400000.0,694609700000.0,680924000000.0,689187500000.0
2025.0,647874800000.0,658654600000.0,681837200000.0,675281300000.0,668188740000.0,674374350000.0,667567400000.0,656948800000.0,688879100000.0,678684260000.0,669826800000.0,738183150000.0,684780160000.0,684337860000.0,686598200000.0,671593500000.0,678561000000.0
2026.0,626100300000.0,645276300000.0,664155100000.0,655980900000.0,654339400000.0,660758900000.0,644881700000.0,648820200000.0,693226050000.0,668044170000.0,656463100000.0,726192800000.0,676778540000.0,673213800000.0,675998900000.0,647452360000.0,657071600000.0
2027.0,611213500000.0,622000340000.0,648326900000.0,647167300000.0,638708100000.0,648655600000.0,626886840000.0,634143400000.0,681693350000.0,655669660000.0,632857170000.0,700010100000.0,658685760000.0,658660800000.0,674679300000.0,627472140000.0,646687750000.0
2028.0,593692260000.0,612034000000.0,634572900000.0,636114700000.0,630349900000.0,636663900000.0,611063700000.0,624106340000.0,667033500000.0,641292760000.0,610951950000.0,686044800000.0,645358750000.0,650350560000.0,671210100000.0,623877700000.0,630028960000.0
2029.0,576249200000.0,608523700000.0,622002300000.0,621574950000.0,618654000000.0,628387500000.0,591386900000.0,623779840000.0,667032160000.0,626245570000.0,595676760000.0,658026200000.0,636868300000.0,637880040000.0,662101400000.0,612489700000.0,606850000000.0
2030.0,562889400000.0,590042500000.0,597504700000.0,612041750000.0,616426200000.0,614525760000.0,578166400000.0,606837700000.0,666451900000.0,608142560000.0,583819700000.0,657141400000.0,629849460000.0,623913900000.0,660385040000.0,598775560000.0,588338400000.0
2031.0,554438300000.0,574167250000.0,581615100000.0,605178360000.0,613131100000.0,596777100000.0,569205260000.0,594109660000.0,653478850000.0,596587200000.0,568892850000.0,650461500000.0,624240030000.0,621922900000.0,651749700000.0,590291100000.0,580544760000.0
2032.0,535616900000.0,555100730000.0,565420000000.0,595322100000.0,604368340000.0,584035140000.0,553623500000.0,586224400000.0,643881500000.0,583487000000.0,555606500000.0,625512100000.0,612340500000.0,609750200000.0,636294500000.0,580115000000.0,571503940000.0
2033.0,519887600000.0,544137900000.0,546610400000.0,582999150000.0,594384800000.0,568745600000.0,539097630000.0,567888450000.0,639870900000.0,571317100000.0,537778200000.0,596628800000.0,609898460000.0,602924400000.0,627591500000.0,563877100000.0,566077000000.0
2034.0,503517940000.0,528973000000.0,544243740000.0,572007000000.0,584518860000.0,559330950000.0,534390800000.0,547729150000.0,645505200000.0,559763100000.0,525415970000.0,570445800000.0,601469750000.0,599208300000.0,626497000000.0,556253500000.0,555645400000.0
2035.0,501079500000.0,516037200000.0,534390540000.0,562731750000.0,569571740000.0,550308540000.0,523513360000.0,533205020000.0,631807900000.0,546277130000.0,509013070000.0,562298700000.0,595776770000.0,589879400000.0,627005300000.0,541270180000.0,545582970000.0
2036.0,491625020000.0,506855700000.0,518784480000.0,546775400000.0,554667400000.0,530326700000.0,520968830000.0,513867150000.0,616153700000.0,531644650000.0,493207450000.0,529736270000.0,580525000000.0,574774400000.0,614744600000.0,530073220000.0,540031320000.0
2037.0,482919120000.0,493766770000.0,504888850000.0,535596600000.0,549478330000.0,518081250000.0,517691150000.0,506289300000.0,608717900000.0,521655060000.0,473833670000.0,531943500000.0,574729950000.0,569074840000.0,608681600000.0,516368470000.0,530008180000.0
2038.0,469545980000.0,481504400000.0,488933600000.0,521536900000.0,540514500000.0,503345500000.0,503923180000.0,495377150000.0,601967030000.0,506306330000.0,458473800000.0,516265180000.0,559656340000.0,569066700000.0,606431540000.0,498085170000.0,523202820000.0
2039.0,459930660000.0,474901350000.0,474108300000.0,508983440000.0,536172820000.0,489381070000.0,489437270000.0,477696950000.0,587004640000.0,500610140000.0,444728640000.0,493886830000.0,547340350000.0,560301340000.0,605588300000.0,481580780000.0,512140670000.0
2040.0,449891000000.0,462789870000.0,464449630000.0,500493350000.0,530003820000.0,477945170000.0,477943860000.0,463504670000.0,583889650000.0,491067740000.0,423500150000.0,478018570000.0,543134970000.0,555554640000.0,605950900000.0,472834200000.0,501818850000.0
2041.0,440547200000.0,443587460000.0,449329920000.0,493133170000.0,527050080000.0,461214100000.0,462169150000.0,451188330000.0,574989200000.0,478744100000.0,408456500000.0,467383450000.0,541346330000.0,551877600000.0,585821600000.0,454386420000.0,500406200000.0
2042.0,428052380000.0,435493100000.0,440553300000.0,485000840000.0,527272000000.0,449507230000.0,453440930000.0,449936720000.0,570102400000.0,472723980000.0,392227060000.0,448041680000.0,536576560000.0,544078950000.0,575274800000.0,448375130000.0,497196430000.0
2043.0,414523650000.0,416628800000.0,426843540000.0,479645960000.0,525680670000.0,430869800000.0,440311150000.0,431936670000.0,566673300000.0,460896960000.0,388231170000.0,424561700000.0,534963950000.0,540564030000.0,572994000000.0,439488800000.0,488038100000.0
2044.0,405957670000.0,406535050000.0,425811770000.0,476968320000.0,518529060000.0,419411200000.0,422949420000.0,420934320000.0,556072960000.0,448403140000.0,379522800000.0,407558650000.0,529891260000.0,535321740000.0,579352200000.0,430506000000.0,482725600000.0
2045.0,392764420000.0,392380840000.0,416613500000.0,463919120000.0,512049380000.0,408610440000.0,412553900000.0,407964300000.0,547475300000.0,438685730000.0,367899000000.0,407581500000.0,525236470000.0,529598640000.0,572406370000.0,421516570000.0,481360580000.0
2046.0,384956860000.0,387061300000.0,402372500000.0,460750450000.0,501850200000.0,403010100000.0,399095700000.0,392173030000.0,538595700000.0,428949000000.0,362433600000.0,398437220000.0,522076000000.0,526722100000.0,568277300000.0,414264700000.0,474406750000.0
2047.0,372585960000.0,377454430000.0,403509100000.0,452972500000.0,492464640000.0,400174600000.0,386797400000.0,375304680000.0,533935260000.0,415228200000.0,353343400000.0,394108600000.0,517442630000.0,516275630000.0,560484250000.0,410704840000.0,463764030000.0
2048.0,364644040000.0,367256670000.0,395442200000.0,445506650000.0,488412380000.0,385522300000.0,375417930000.0,362766140000.0,521041120000.0,401990840000.0,342354400000.0,383177400000.0,509340750000.0,508975320000.0,556484850000.0,401983180000.0,451273850000.0
2049.0,362615300000.0,357327830000.0,388728400000.0,441137600000.0,485440420000.0,381884330000.0,355750540000.0,352886600000.0,516330420000.0,391170800000.0,337079500000.0,383641030000.0,500010900000.0,501024900000.0,539241740000.0,392586800000.0,444806730000.0
2050.0,360048330000.0,352840020000.0,382852170000.0,435810960000.0,480701800000.0,372409240000.0,340389600000.0,343209670000.0,514995500000.0,382178030000.0,330901980000.0,377842370000.0,486878250000.0,491730040000.0,532291550000.0,385855000000.0,439268600000.0
2051.0,352513980000.0,345694670000.0,368974760000.0,425303400000.0,472027370000.0,362825220000.0,333093500000.0,336506880000.0,514052460000.0,374202900000.0,325369720000.0,382756780000.0,484900540000.0,483227730000.0,525052400000.0,385033470000.0,429044270000.0
2052.0,342731030000.0,333991120000.0,359787600000.0,420547850000.0,464448600000.0,353194440000.0,319564250000.0,329316860000.0,506979780000.0,365385600000.0,322698480000.0,390707700000.0,477277950000.0,474043220000.0,510049980000.0,381242440000.0,426818240000.0
2053.0,338441180000.0,325124650000.0,357893470000.0,412037970000.0,461171520000.0,341265800000.0,304776380000.0,317539780000.0,498167480000.0,355650830000.0,315945060000.0,402897140000.0,477004660000.0,463672670000.0,498650120000.0,382405900000.0,414753550000.0
2054.0,337335900000.0,318580230000.0,353021330000.0,403071960000.0,460779420000.0,342478200000.0,294127270000.0,309061160000.0,495233470000.0,347245450000.0,313514330000.0,390840350000.0,480018000000.0,456916000000.0,488928200000.0,375721330000.0,404212880000.0
2055.0,326656520000.0,308572420000.0,351447060000.0,396204200000.0,449378700000.0,330007450000.0,285774800000.0,301415960000.0,496193300000.0,342780640000.0,309664060000.0,380512860000.0,480342930000.0,450485750000.0,481236250000.0,368695670000.0,393013460000.0
2056.0,322675080000.0,306316400000.0,352975100000.0,390974770000.0,443775550000.0,322150300000.0,284845670000.0,297065280000.0,490462150000.0,339109680000.0,306309500000.0,360667770000.0,476230300000.0,446713140000.0,469779800000.0,363782860000.0,387946480000.0
2057.0,322188840000.0,303267970000.0,347737500000.0,388337900000.0,441461670000.0,313595920000.0,279878000000.0,291003200000.0,481939600000.0,333413600000.0,304097560000.0,355457240000.0,476183600000.0,442494100000.0,465277550000.0,361023500000.0,380778550000.0
2058.0,316758460000.0,298839340000.0,345221000000.0,385308430000.0,427600300000.0,306087030000.0,272323400000.0,284161300000.0,474877760000.0,331924870000.0,298261640000.0,356359340000.0,470954100000.0,439163550000.0,460702300000.0,357504800000.0,374103280000.0
2059.0,313252280000.0,295643120000.0,342935670000.0,376592000000.0,421731760000.0,299694400000.0,266227880000.0,277701260000.0,467178100000.0,328864100000.0,296188050000.0,350457400000.0,462027360000.0,437258880000.0,448613580000.0,357972970000.0,372599720000.0
2060.0,308559580000.0,292328730000.0,336464580000.0,369279660000.0,414213900000.0,294322630000.0,259473800000.0,274872000000.0,470011150000.0,325419370000.0,291197600000.0,345210520000.0,466422600000.0,436096900000.0,451165700000.0,355957830000.0,367630000000.0
2061.0,309400200000.0,287207620000.0,327738720000.0,364483870000.0,406002630000.0,290480230000.0,249361780000.0,269390680000.0,461221270000.0,322427620000.0,289067570000.0,361340370000.0,457463700000.0,433571270000.0,446322770000.0,355454980000.0,362258630000.0
2062.0,305889180000.0,283978630000.0,327140080000.0,365306640000.0,400866700000.0,290476820000.0,240757830000.0,268072290000.0,448568900000.0,317115730000.0,289013830000.0,344277600000.0,453343020000.0,429175640000.0,442853360000.0,357568020000.0,364727000000.0
2063.0,296580060000.0,281448780000.0,327612500000.0,360727970000.0,392642200000.0,280972100000.0,237960700000.0,265390690000.0,437025200000.0,311498100000.0,288942650000.0,334492600000.0,453496570000.0,426098980000.0,438868800000.0,349586500000.0,368056760000.0
2064.0,288019320000.0,276148780000.0,320586840000.0,355825100000.0,387424100000.0,279350020000.0,230487870000.0,262685200000.0,433154950000.0,306572600000.0,282248500000.0,327827900000.0,449729330000.0,425591930000.0,432769600000.0,343327600000.0,361058930000.0
2065.0,288988460000.0,271164330000.0,319128100000.0,356515640000.0,380004140000.0,273326520000.0,224105370000.0,260345400000.0,435714620000.0,308131920000.0,279579400000.0,313288520000.0,449838220000.0,428675330000.0,430973030000.0,339521700000.0,357126440000.0
2066.0,287882940000.0,269134660000.0,314329300000.0,351121740000.0,373737130000.0,273774000000.0,218582910000.0,255587760000.0,429808320000.0,303545350000.0,279837470000.0,314217660000.0,447491830000.0,424915760000.0,433106980000.0,337965880000.0,353728270000.0
2067.0,289875400000.0,269910400000.0,311670000000.0,346510030000.0,369730520000.0,266697850000.0,211646200000.0,253416720000.0,423262300000.0,301048660000.0,275629470000.0,301051000000.0,443314040000.0,421450740000.0,423131970000.0,334682820000.0,352658620000.0
2068.0,285538100000.0,267106650000.0,312387500000.0,339461830000.0,360903020000.0,266193500000.0,209066980000.0,250675150000.0,418917970000.0,299535200000.0,270156000000.0,286895370000.0,438631040000.0,420524820000.0,423553860000.0,335093270000.0,346717800000.0
2069.0,283139200000.0,266680060000.0,317896850000.0,336672060000.0,351643570000.0,260242570000.0,210056200000.0,246263730000.0,421955000000.0,296644540000.0,270492270000.0,272965040000.0,437534400000.0,417312770000.0,411227230000.0,328944600000.0,347759670000.0
2070.0,287441300000.0,261801530000.0,321646360000.0,332068980000.0,347177550000.0,260916720000.0,208294130000.0,242412100000.0,423763640000.0,291444850000.0,263429420000.0,270571140000.0,427366120000.0,415158860000.0,404163230000.0,328301870000.0,346286650000.0
2071.0,283459550000.0,256465910000.0,315235140000.0,330207700000.0,345337820000.0,255569350000.0,210713850000.0,237478900000.0,425249670000.0,292673220000.0,261491080000.0,264268920000.0,428854300000.0,418281620000.0,397393700000.0,324884070000.0,342740400000.0
2072.0,280057770000.0,252846500000.0,313920980000.0,330664900000.0,337880120000.0,255047900000.0,207614660000.0,232932870000.0,423152650000.0,288947370000.0,261143660000.0,253687860000.0,428791960000.0,422789120000.0,390197380000.0,324023450000.0,340700730000.0
2073.0,277781100000.0,252949990000.0,310604270000.0,328542850000.0,337202580000.0,251461750000.0,202768320000.0,231965020000.0,422180650000.0,287847740000.0,254406970000.0,254458230000.0,428561960000.0,422833360000.0,389548100000.0,316958100000.0,340454080000.0
2074.0,277735640000.0,251569030000.0,309854570000.0,326380680000.0,333076200000.0,247673720000.0,200919830000.0,230808900000.0,420947850000.0,285963120000.0,251823770000.0,251445900000.0,430251740000.0,421172400000.0,386215250000.0,318685380000.0,340538030000.0
2075.0,276765670000.0,247947660000.0,304946400000.0,325292600000.0,330458530000.0,247233580000.0,202727010000.0,228578340000.0,413309800000.0,281920370000.0,251513520000.0,244410090000.0,428154780000.0,419018800000.0,384313750000.0,319464640000.0,337708400000.0
2076.0,272044820000.0,242944670000.0,298087580000.0,323177500000.0,325091920000.0,243041170000.0,197382370000.0,227020520000.0,414734300000.0,278893200000.0,251741110000.0,231658910000.0,422776270000.0,422597620000.0,378059650000.0,322463140000.0,337463480000.0
2077.0,275532970000.0,235920650000.0,297138900000.0,320162630000.0,326620020000.0,239025240000.0,192472990000.0,223551300000.0,416108020000.0,275868480000.0,249275270000.0,232019950000.0,424367820000.0,419552300000.0,370490150000.0,322835800000.0,339698650000.0
2078.0,275137400000.0,234291450000.0,296162400000.0,317378170000.0,330290040000.0,235636740000.0,192734890000.0,224254770000.0,414612650000.0,275266960000.0,247281610000.0,227892540000.0,426945640000.0,422759800000.0,364843530000.0,322234500000.0,333657870000.0
2079.0,275276500000.0,235845420000.0,294483500000.0,312971720000.0,327835650000.0,235397380000.0,192304230000.0,227476550000.0,413512560000.0,274071420000.0,250436220000.0,228337530000.0,430746830000.0,417006520000.0,361261760000.0,320040340000.0,334021260000.0
2080.0,271608640000.0,230337860000.0,293206030000.0,312027600000.0,324637130000.0,231108940000.0,189010740000.0,225870090000.0,421244100000.0,274460660000.0,249334990000.0,233118940000.0,427815080000.0,414675730000.0,365756450000.0,319710130000.0,329545880000.0
2081.0,268182360000.0,228768450000.0,291550720000.0,311885900000.0,322520700000.0,227646200000.0,189943610000.0,225930250000.0,422225640000.0,274212520000.0,247214690000.0,225589050000.0,427172330000.0,412680100000.0,363722000000.0,321622670000.0,328919650000.0
2082.0,268825970000.0,226256200000.0,284831380000.0,312028330000.0,318998120000.0,230919830000.0,187246540000.0,224384760000.0,416143700000.0,271752770000.0,251305690000.0,235846760000.0,423531300000.0,406963400000.0,353964920000.0,321739880000.0,328511780000.0
2083.0,269184610000.0,227995350000.0,278513300000.0,309272940000.0,311508370000.0,229917690000.0,188130800000.0,221713580000.0,411019280000.0,269809500000.0,250823210000.0,235613570000.0,424967800000.0,405132570000.0,351003020000.0,326859720000.0,333074400000.0
2084.0,267183570000.0,223985450000.0,274487970000.0,299737970000.0,307181550000.0,225095160000.0,187900260000.0,217249500000.0,399194800000.0,273251020000.0,250983890000.0,260693600000.0,426729930000.0,404815770000.0,346091300000.0,330400040000.0,333279460000.0
2085.0,269951960000.0,223382210000.0,269131890000.0,294645700000.0,304787880000.0,229845750000.0,185297980000.0,219042350000.0,393887700000.0,277408450000.0,251367230000.0,265682730000.0,425926620000.0,408939950000.0,346521200000.0,343418300000.0,330601920000.0
2086.0,268804800000.0,222314700000.0,267911640000.0,291099640000.0,304586820000.0,233313470000.0,184325370000.0,217199170000.0,390326780000.0,276555270000.0,251527280000.0,261062690000.0,423598650000.0,404550900000.0,346355760000.0,339157220000.0,333098350000.0
2087.0,267528180000.0,223426150000.0,268859400000.0,288562840000.0,301566400000.0,233621930000.0,185288430000.0,214081010000.0,390658500000.0,275887030000.0,248484280000.0,269059160000.0,422030020000.0,404349060000.0,346402500000.0,337899160000.0,332497600000.0
2088.0,270842460000.0,220256930000.0,263101890000.0,283365870000.0,301865000000.0,230146740000.0,182921400000.0,212569960000.0,383307350000.0,275598930000.0,255175480000.0,260660890000.0,420367600000.0,404052670000.0,343452400000.0,336912150000.0,328578830000.0
2089.0,272519760000.0,216438700000.0,258978960000.0,276016920000.0,298921600000.0,228481800000.0,180416040000.0,208355850000.0,381195700000.0,280484200000.0,256642840000.0,263803340000.0,417285180000.0,402881250000.0,347919800000.0,339572750000.0,328335950000.0
2090.0,274849550000.0,214551360000.0,256977300000.0,272899180000.0,296756050000.0,230143150000.0,182775020000.0,208138220000.0,378972930000.0,283039530000.0,256614970000.0,274534960000.0,414810470000.0,399494770000.0,348657000000.0,337860430000.0,334642100000.0
2091.0,273124230000.0,214922020000.0,257793470000.0,270004270000.0,295685980000.0,231445300000.0,182262600000.0,204869940000.0,376697980000.0,283753280000.0,255225460000.0,283540850000.0,414097100000.0,402678500000.0,349013840000.0,341752640000.0,341670920000.0
2092.0,273649140000.0,213405040000.0,263705920000.0,266017500000.0,290620470000.0,230965840000.0,182406270000.0,202389700000.0,373081050000.0,284118060000.0,254776900000.0,276119030000.0,413499620000.0,405890430000.0,355149150000.0,340923200000.0,340489470000.0
2093.0,271752000000.0,208572480000.0,260889720000.0,266690530000.0,293916930000.0,226565930000.0,183731490000.0,203463840000.0,374835940000.0,283546320000.0,254819880000.0,276837700000.0,416711250000.0,403377600000.0,352985020000.0,333448580000.0,343500550000.0
2094.0,271037800000.0,204985500000.0,259417600000.0,267785730000.0,292392600000.0,225492480000.0,186007490000.0,202380200000.0,375901720000.0,281705150000.0,255217160000.0,278562730000.0,417628320000.0,405648280000.0,357851560000.0,339207850000.0,350648400000.0
2095.0,273857270000.0,203279530000.0,260951110000.0,269629920000.0,296094070000.0,228572150000.0,186055260000.0,206980870000.0,376211500000.0,277735340000.0,250530800000.0,292440240000.0,416033180000.0,406299000000.0,355018540000.0,339022350000.0,349402430000.0
2096.0,277438460000.0,204799180000.0,266749360000.0,268541330000.0,304017800000.0,229044490000.0,181967260000.0,205909670000.0,379757000000.0,279189980000.0,249912230000.0,286000840000.0,415509000000.0,403332630000.0,360489940000.0,338535940000.0,350950360000.0
2097.0,274056700000.0,202411180000.0,270443100000.0,267966870000.0,304803680000.0,225578840000.0,182993040000.0,207110980000.0,383031640000.0,279360000000.0,253099570000.0,286751750000.0,414071200000.0,407086530000.0,357698540000.0,340990230000.0,344325950000.0
2098.0,276979060000.0,202407640000.0,269678070000.0,265756080000.0,306747100000.0,223657030000.0,194170900000.0,209414960000.0,376743920000.0,278057800000.0,251842020000.0,279506320000.0,407062970000.0,406993080000.0,363732300000.0,339707400000.0,343594270000.0
2099.0,271948970000.0,201134200000.0,270999180000.0,266564680000.0,304205630000.0,226151650000.0,195114700000.0,205305680000.0,375663260000.0,277445350000.0,249552220000.0,272112840000.0,407723100000.0,405576350000.0,365156530000.0,334755560000.0,343079420000.0
2100.0,272798300000.0,201627370000.0,270092940000.0,266366290000.0,301998080000.0,223689110000.0,191288890000.0,204526040000.0,381027300000.0,276802340000.0,252798910000.0,268303840000.0,412218330000.0,407843500000.0,368002170000.0,333081840000.0,344212370000.0
