time,MRI-ESM2-0,KACE-1-0-G,CANESM5,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,TAIESM1,MPI-ESM1-2-HR,MIROC6,GFDL-ESM4,CESM2-WACCM,EC-EARTH3,CNRM-CM6-1
2010.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0
2011.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0
2012.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0
2013.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0
2014.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0
2015.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0
2016.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0
2017.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0
2018.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0
2019.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0
2020.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0
2021.0,147900907016000.0,148121199566000.0,147904272188000.0,148221809246000.0,148221127841000.0,147669075219000.0,147921756462000.0,148006517007000.0,148308986814000.0,147999365423000.0,148271106032000.0,148042251219000.0,147571210569000.0,148155417842000.0
2022.0,147445767302000.0,147702614964000.0,147211087884000.0,147682228951000.0,147549346486000.0,146781797027000.0,147497254880000.0,147241385040000.0,148033494805000.0,147479762856000.0,147556443326000.0,147551636282000.0,146546231969000.0,147718488674000.0
2023.0,146812305683000.0,147132903374000.0,146580410934000.0,147191799562000.0,146927314567000.0,145905812255000.0,146983357508000.0,146563462831000.0,147848104232000.0,147000516800000.0,147043023287000.0,147204291310000.0,145353596377000.0,146916593121000.0
2024.0,146347982144000.0,146722470933000.0,145975176112000.0,146620849356000.0,146181696540000.0,145153705186000.0,146589960558000.0,145918588028000.0,147501175275000.0,146509601040000.0,146656352795000.0,146576173742000.0,144239977650000.0,146327069701000.0
2025.0,145477709413000.0,146312336019000.0,145052480273000.0,145934756668000.0,145266656128000.0,144325202071000.0,145882986082000.0,145094617698000.0,147032197365000.0,146178003891000.0,146446008769000.0,145921942153000.0,143204536595000.0,145775077476000.0
2026.0,144831390158000.0,145730541989000.0,144017684681000.0,145260304562000.0,144475832110000.0,143336012381000.0,145410496693000.0,144249059437000.0,146726830838000.0,145746016095000.0,146005944878000.0,145061297329000.0,142064321771000.0,145197202246000.0
2027.0,144038007777000.0,145047947217000.0,142992020925000.0,144780242682000.0,143912527505000.0,142313783734000.0,144823904418000.0,143321607908000.0,146197546940000.0,145340802872000.0,145514155940000.0,144306884000000.0,140771364948000.0,144628012505000.0
2028.0,143413514460000.0,144557561277000.0,142134321931000.0,144217808913000.0,142977682261000.0,141565031843000.0,144512139027000.0,142400226050000.0,145605243537000.0,144818334112000.0,145120607301000.0,143602358005000.0,139495725475000.0,143928147753000.0
2029.0,142723115280000.0,144005131953000.0,141397757214000.0,143650311457000.0,142006791762000.0,140474401892000.0,144035661480000.0,141479983989000.0,145101050160000.0,144522983313000.0,144714317281000.0,143119329910000.0,138247668180000.0,143470591926000.0
2030.0,142125299439000.0,143489957047000.0,140568737155000.0,143222111111000.0,141382626829000.0,139407124943000.0,143275037316000.0,140460118867000.0,144675984197000.0,144198417395000.0,144166331058000.0,142583738428000.0,136945832992000.0,143182398869000.0
2031.0,141360409764000.0,142844513990000.0,139597334941000.0,142672480039000.0,140806565062000.0,138511439169000.0,142798711622000.0,139565635074000.0,144296446931000.0,143539030736000.0,143858643505000.0,142123613340000.0,135765560610000.0,142709455473000.0
2032.0,140638762408000.0,142124146876000.0,138793413875000.0,142061951190000.0,139859861961000.0,137659716828000.0,142347682026000.0,138691777023000.0,143892714311000.0,142801683588000.0,143370892255000.0,141381199126000.0,134767083266000.0,142076639879000.0
2033.0,140068515247000.0,141557993586000.0,137715991781000.0,141538743370000.0,139034246035000.0,136777254844000.0,141888860813000.0,137590651863000.0,143373286950000.0,142261320530000.0,142928818113000.0,140762765717000.0,133860117837000.0,141468999862000.0
2034.0,139373641160000.0,140902918952000.0,136755092183000.0,140861712411000.0,138661121594000.0,135572178121000.0,141450378747000.0,136499859373000.0,142830502056000.0,141950317520000.0,142366990723000.0,140076309601000.0,132536295302000.0,140903093804000.0
2035.0,138335664677000.0,140301179065000.0,135824607369000.0,140089911133000.0,138259305771000.0,134434661284000.0,141217815111000.0,135410624180000.0,142491013165000.0,141379604005000.0,141599675669000.0,139447088556000.0,131336604314000.0,140183125279000.0
2036.0,137574311679000.0,139612422993000.0,134918520250000.0,139262593593000.0,137860226373000.0,133469813766000.0,140650956595000.0,134251097308000.0,142248978712000.0,140907438796000.0,141112044143000.0,138559988684000.0,130296149602000.0,139663101195000.0
2037.0,137032896404000.0,138988506087000.0,133914764442000.0,138778977498000.0,137275110289000.0,132223273201000.0,140283348433000.0,132963324192000.0,141903959924000.0,140491352074000.0,140715129005000.0,137553602388000.0,129363978767000.0,139002224764000.0
2038.0,136162532587000.0,138248272456000.0,132935962699000.0,138145272773000.0,136579980248000.0,131219008373000.0,139571113066000.0,131568048876000.0,141639801533000.0,139847543349000.0,140245775901000.0,136910920393000.0,128204521878000.0,138385535391000.0
2039.0,135471752624000.0,137535071362000.0,132057912457000.0,137475553548000.0,136296516309000.0,130226607829000.0,139117146148000.0,130422810510000.0,141309129932000.0,139281277816000.0,139585781358000.0,136123471198000.0,126957006117000.0,137882753607000.0
2040.0,134696366093000.0,136836485444000.0,131156282377000.0,136613617455000.0,135822924593000.0,129271974737000.0,138615050051000.0,129063616935000.0,140996441306000.0,138648497044000.0,138918317852000.0,135354269701000.0,125869630466000.0,137112833134000.0
2041.0,133891389064000.0,136125578342000.0,130160704595000.0,135985183076000.0,135293271060000.0,128232632041000.0,138207147542000.0,127907201280000.0,140552382108000.0,138233860723000.0,138491541841000.0,134416974218000.0,124670986612000.0,136599931097000.0
2042.0,133227859288000.0,135353048034000.0,129100578324000.0,135288982022000.0,135136820977000.0,127197322192000.0,137312996782000.0,126544608503000.0,140019680053000.0,137622735189000.0,138155850708000.0,133721528558000.0,123477071873000.0,135953085287000.0
2043.0,132557204296000.0,134543266322000.0,128124648934000.0,134462135623000.0,134557410256000.0,126016191240000.0,136579138623000.0,125319144495000.0,139645079764000.0,137038123067000.0,137767428183000.0,132852895824000.0,122604514015000.0,134989092879000.0
2044.0,131853368138000.0,133852486272000.0,127204198588000.0,133731203717000.0,134075055194000.0,124732088993000.0,136069328838000.0,124074613713000.0,139219396653000.0,136379496622000.0,137368466071000.0,132179521238000.0,121407974632000.0,134350602582000.0
2045.0,131203113697000.0,133164544354000.0,126167551900000.0,133004959704000.0,133353566830000.0,123401842978000.0,135623156183000.0,122554959761000.0,138867051788000.0,135642580210000.0,136976198831000.0,131464004334000.0,120424981891000.0,133624539100000.0
2046.0,130446045550000.0,132496628324000.0,125268608522000.0,132328917365000.0,132518779484000.0,122137980305000.0,135055728352000.0,121233833020000.0,138594452422000.0,134960425182000.0,136550145314000.0,130555790781000.0,119124753962000.0,132959710353000.0
2047.0,129632541499000.0,131809724463000.0,124390060720000.0,131725263205000.0,131964628910000.0,120771474526000.0,134543389705000.0,119893271630000.0,138200609820000.0,134400138540000.0,136134435334000.0,129706199194000.0,117640109727000.0,132353860620000.0
2048.0,128997041772000.0,131063455834000.0,123336799327000.0,130969345197000.0,131569055105000.0,119593531835000.0,133953160032000.0,118606677175000.0,137852599066000.0,133680012748000.0,135823926569000.0,129005411867000.0,116094439022000.0,131841472418000.0
2049.0,128291803532000.0,130312259858000.0,122554454637000.0,130098851812000.0,131071280468000.0,118585302767000.0,133256590629000.0,117317930699000.0,137544529348000.0,133133655765000.0,135532411776000.0,128269368400000.0,115236481465000.0,131294514501000.0
2050.0,127687256208000.0,129788225944000.0,121792317674000.0,129259646684000.0,130603423191000.0,117377934864000.0,132625593555000.0,116191085307000.0,137303163813000.0,132438646879000.0,135203908331000.0,127540928891000.0,114212502758000.0,130550733955000.0
2051.0,127131366250000.0,129014314401000.0,120655302293000.0,128553254393000.0,130200080310000.0,116144112789000.0,132015451756000.0,115061702508000.0,136782246070000.0,131748799695000.0,134714691809000.0,126877397481000.0,113103500403000.0,130035673107000.0
2052.0,126428266953000.0,128351411748000.0,119798562361000.0,127870399979000.0,129601852160000.0,115209246318000.0,131304538305000.0,113550191503000.0,136457271073000.0,131080709786000.0,134354380912000.0,126117987539000.0,112318571885000.0,129429011973000.0
2053.0,125818908109000.0,127296683044000.0,118877983228000.0,127223800229000.0,129134294051000.0,114144964018000.0,130647156827000.0,112159810760000.0,136076088559000.0,130536591525000.0,133887859144000.0,125366896920000.0,111203859867000.0,128983845239000.0
2054.0,125068776693000.0,126499876326000.0,118033865649000.0,126590500214000.0,128441396603000.0,112917924974000.0,130034011848000.0,110854872108000.0,135705854181000.0,129956239840000.0,133308285243000.0,124665169916000.0,109920255075000.0,128219991478000.0
2055.0,124382516556000.0,125648585273000.0,117069379234000.0,126093699693000.0,128004676404000.0,111611586640000.0,129290454461000.0,109554129498000.0,135403000843000.0,129324841744000.0,132975977879000.0,123876092361000.0,109058354892000.0,127554279978000.0
2056.0,123630727631000.0,124984748862000.0,116289346821000.0,125433965473000.0,127380253363000.0,110516330655000.0,128694652391000.0,108166130885000.0,135142417709000.0,128809163170000.0,132571826492000.0,122919135905000.0,108380632369000.0,126917307256000.0
2057.0,122994163995000.0,124415668351000.0,115281145001000.0,124704086588000.0,126837365515000.0,109384500813000.0,128099364732000.0,106741953313000.0,134837205197000.0,128080224152000.0,131945917968000.0,122118190878000.0,107293960618000.0,126137809058000.0
2058.0,122179074430000.0,123631128217000.0,114298304731000.0,123940802918000.0,126205165354000.0,108151732511000.0,127547759973000.0,105192824043000.0,134450194095000.0,127470875694000.0,131414803153000.0,121446296290000.0,106179125577000.0,125459007352000.0
2059.0,121672774184000.0,122956186529300.0,113356257659000.0,123205405278000.0,125574181819000.0,106884636503000.0,126910750113000.0,103791803013000.0,133977856480000.0,126832020731000.0,130910113369000.0,120536624454000.0,105300613444000.0,124645579010000.0
2060.0,121061133823000.0,122044604949000.0,112230856244000.0,122410702503000.0,125024959839000.0,105685526111000.0,126251933859000.0,102419331769000.0,133574859332000.0,126204490092000.0,130670797235000.0,119859742142000.0,104638663671000.0,123856946818000.0
2061.0,120334295799000.0,121181073453600.0,111376297487000.0,121708829035000.0,124428712658000.0,104534514596000.0,125546426775000.0,101370652374000.0,133022714899000.0,125665420706000.0,130097002080000.0,119043820029000.0,103868179346000.0,123147170988000.0
2062.0,119790681261000.0,120594999380000.0,110538583017000.0,120906594416000.0,123805715446000.0,103297916930700.0,125020573343000.0,100170367087000.0,132591306843000.0,125196689536000.0,129517244150000.0,118367037723000.0,103165787597000.0,122358928883000.0
2063.0,119219083085000.0,119897787973000.0,109765594930000.0,120282539794000.0,123372524285000.0,102341591922000.0,124337017817000.0,99027907040000.0,132093032357000.0,124510118898000.0,129058443961000.0,117583553932000.0,102265795910000.0,121796943364000.0
2064.0,118712306556000.0,119330211901700.0,109013764209000.0,119390318226000.0,122741594913000.0,101460793544600.0,123697792613000.0,97900266465000.0,131652718192000.0,124132158339000.0,128652213929000.0,117024201177000.0,101479710179000.0,121243776757000.0
2065.0,118030563725000.0,118779309371000.0,108397053810000.0,118652670626000.0,122078322884000.0,100470215299700.0,123197349514000.0,96657541512000.0,131275328440000.0,123769865500000.0,128221999265000.0,116399788580000.0,100488104839000.0,120662590491000.0
2066.0,117337206907000.0,118128023803700.0,107480112870000.0,117888585775000.0,121350253697000.0,99639565338500.0,122759152297000.0,95532539424000.0,130849804572000.0,123372738652000.0,127774029155000.0,115330578170000.0,99787396886000.0,119698997975000.0
2067.0,116825454066000.0,117366680115000.0,106756260982000.0,117127090791000.0,120657541046000.0,98695811151000.0,122076866884000.0,94310642696000.0,130683980166000.0,122561195527000.0,127480776134000.0,114518287282000.0,98881627460000.0,118974457133000.0
2068.0,116201145340000.0,116722015310000.0,106044635349000.0,116457133072000.0,120078281722000.0,97723812186200.0,121567306877000.0,93195448400000.0,130295609233000.0,122000164492000.0,127095131341000.0,113724837377000.0,97742302050000.0,118127334839000.0
2069.0,115516832527000.0,116083302477400.0,105260149050000.0,115955504967000.0,119522978905000.0,96671102707600.0,120962077862000.0,92147399767000.0,129973039911000.0,121359984110000.0,126792708397000.0,112966552680000.0,96900725670000.0,117277904465000.0
2070.0,114752333669000.0,115430769539000.0,104557121114000.0,115366641853000.0,118981345420000.0,95712500394600.0,120510834780000.0,90942401602000.0,129666420657000.0,120875336954000.0,126354212860000.0,112034423904000.0,96074594161000.0,116456246180000.0
2071.0,114153298121000.0,114738536436500.0,103957182625000.0,114694076240000.0,118096654299000.0,94689337452700.0,119916472939000.0,89770034978000.0,129367573208000.0,120357088017000.0,126057188889000.0,111396818653000.0,95078218206000.0,115808682101000.0
2072.0,113695702350000.0,114034856809500.0,103181020312000.0,113851039129000.0,117634876967000.0,93688494802700.0,119169343289000.0,88754197118000.0,129016177694000.0,119771780613000.0,125641095054000.0,110865189446000.0,94027183979000.0,115070159400000.0
2073.0,113106833933000.0,113566947543300.0,102429445558000.0,113165249223000.0,117020243712000.0,92647378563000.0,118470093822000.0,87784927857500.0,128713949538000.0,119009117337000.0,125241269221000.0,110109736908000.0,93137803382000.0,114199859658000.0
2074.0,112635417672000.0,113070288763000.0,101694768264000.0,112578475551000.0,116224867699000.0,91761631641300.0,117730582877000.0,86605197759600.0,128294247154000.0,118417168836000.0,125001622445000.0,109335118849000.0,92402404392000.0,113462948653000.0
2075.0,112265437136000.0,112672085466700.0,100978167483000.0,112001814361000.0,115660351230000.0,90784782375600.0,117240907393000.0,85356144367000.0,127980654906000.0,117854235990000.0,124722718069000.0,108760608927000.0,91492991676000.0,112718925089000.0
2076.0,111933354718000.0,112131978265700.0,100119519220000.0,111330649411000.0,115118429073000.0,89746082627000.0,116565135200000.0,84218917050000.0,127703756347000.0,117239586379000.0,124363749241000.0,108169709881000.0,90764802945000.0,112060978947000.0
2077.0,111447553362000.0,111682530045400.0,99442541775000.0,110612912554000.0,114309344991000.0,88988633028700.0,115985870331000.0,83218779127300.0,127519162523000.0,116704443300000.0,124138166600000.0,107448454496000.0,89673539583000.0,111414124389000.0
2078.0,111011423729000.0,111121969418000.0,98726670984000.0,109977958765000.0,113499756668000.0,88163951210000.0,115516227473000.0,82086790912000.0,127209058067000.0,116135002823000.0,123877274660000.0,106701131946000.0,88771371707000.0,110724045250000.0
2079.0,110361573543000.0,110369133195000.0,98057923478000.0,109308607534000.0,112865026832000.0,87405398081000.0,115018414025000.0,80989280529000.0,126761800590000.0,115566326060000.0,123473018501000.0,105924506943000.0,87949718688000.0,109988048878000.0
2080.0,109885927753000.0,109621975697600.0,97334218689000.0,108644769698000.0,112102260717000.0,86472931591700.0,114323727844000.0,79770557979600.0,126313355691000.0,115002243549000.0,123192931824000.0,105215829327000.0,87094908587000.0,109422197123000.0
2081.0,109362361124000.0,108800974293000.0,96678162692000.0,107833233008000.0,111343502497000.0,85678915440500.0,113818483116000.0,78773299907700.0,125815994249000.0,114435874416000.0,122824683920000.0,104492182626000.0,86106966333000.0,108775021585000.0
2082.0,108932547641000.0,108192631633100.0,96008569842000.0,107099003720000.0,110518394348000.0,84776437489000.0,113586862072000.0,77636457642000.0,125576791876000.0,113908818773000.0,122337738021000.0,103956573204000.0,85273887276000.0,108181172930000.0
2083.0,108451196356000.0,107557791905200.0,95361404755000.0,106412223739000.0,109792925710000.0,83955909375700.0,113052599927000.0,76673171188600.0,125151225921000.0,113455707381000.0,121833172156000.0,103370778159000.0,84656326413000.0,107450942893000.0
2084.0,107994149984000.0,106948498280400.0,94765410413000.0,105710541102000.0,109206210753000.0,83174275730300.0,112438853495000.0,75682943347300.0,124754866455000.0,112914882930000.0,121481234206000.0,102658953012000.0,83813793507000.0,106846344490000.0
2085.0,107516186082000.0,106265726318000.0,94173779356000.0,105124044197000.0,108340114563000.0,82459154363100.0,112065313648000.0,74771566694000.0,124347490132000.0,112558565960000.0,121120365432000.0,101779360609000.0,83196234787000.0,106208830137000.0
2086.0,107141568620000.0,105689172840800.0,93551642722000.0,104596429351000.0,107495663134000.0,81855960274900.0,111483378796000.0,73700937282300.0,123974246567000.0,112202664889000.0,120727146427000.0,101236253947000.0,82349564642000.0,105369648449000.0
2087.0,106478409235000.0,104976459524400.0,92795496331000.0,103972195532000.0,106643851032000.0,80918902962300.0,111106092463000.0,72577764207700.0,123691938975000.0,111742782437000.0,120347436925000.0,100371597779000.0,81697869411000.0,104815606647000.0
2088.0,105960691063000.0,104315039040300.0,92125962541000.0,103406852515000.0,105795674726000.0,80124296422300.0,110640944166000.0,71619517175700.0,123376851533000.0,111222202614000.0,119990784496000.0,99711578513000.0,80907925448000.0,104245089676000.0
2089.0,105426896911000.0,103602552120000.0,91556418454000.0,102816528873000.0,105075744158000.0,79384802989600.0,110121148905000.0,70794150196300.0,122868844803000.0,110602864706000.0,119678048964000.0,99020170667000.0,80184084532000.0,103809202610000.0
2090.0,104885068211000.0,102964429706200.0,91081986320000.0,102173721977000.0,104479549921000.0,78549543345200.0,109629693777000.0,69986137401000.0,122522131116000.0,110224369293000.0,119380587618000.0,98351296556000.0,79568426083000.0,103310606722000.0
2091.0,104459785550000.0,102261342861800.0,90456897525000.0,101628628827000.0,103784101767000.0,77947359672500.0,108903923562000.0,69032820033000.0,122307008724000.0,109766165238000.0,118961950821000.0,97710643658000.0,78996562346000.0,102545879779000.0
2092.0,104132530266000.0,101614470579600.0,89975420131000.0,101089965114000.0,103151756029000.0,77232836724100.0,108395319539000.0,68239641775700.0,121877462828000.0,109533298398000.0,118583422456000.0,96875469682000.0,78342803805000.0,102084180793000.0
2093.0,103604201003000.0,100964225877000.0,89523649721000.0,100481907779000.0,102248691693000.0,76530129451500.0,107825303550000.0,67516253809400.0,121533338320000.0,109025639158000.0,118294489843000.0,96261149690000.0,77769694427000.0,101391904906000.0
2094.0,103172201021000.0,100184810938000.0,89138666086000.0,100055591692000.0,101527177242000.0,75795410954400.0,107344324996000.0,66704373163700.0,121336273622000.0,108639032224000.0,118002444519000.0,95515278003000.0,77137498691000.0,100803944472000.0
2095.0,102904085670000.0,99593916913000.0,88661850728000.0,99600249416000.0,100840215644000.0,75016275883100.0,106736241788000.0,65980743979000.0,121056695491000.0,108180750372000.0,117498482275000.0,94725642530000.0,76518614998000.0,99923031897000.0
2096.0,102576359517000.0,99103976955700.0,88023933290000.0,99068016822000.0,100041643722000.0,74324186544800.0,106298509784000.0,65101719968900.0,120888392296000.0,107828970474000.0,117222392762000.0,93928510376000.0,75971053417000.0,99366133461000.0
2097.0,102226561156000.0,98663483140000.0,87380747442000.0,98440295127000.0,99288265779000.0,73621971228200.0,105737272555000.0,64345609536700.0,120570400728000.0,107418514453000.0,117131045829000.0,93153731675000.0,75431172202000.0,98660526419000.0
2098.0,101821371869000.0,98244404948000.0,86929633923000.0,97910939976000.0,98486961857000.0,73027263188600.0,105369502437000.0,63555192196100.0,120308384652000.0,107062331912000.0,116714905163000.0,92339342588000.0,74931539926000.0,98083226153000.0
2099.0,101568000000000.0,97742767417000.0,86392392209000.0,97419630446000.0,97637504210000.0,72409524964600.0,104978686240000.0,62684651355300.0,120051667637000.0,106648970896000.0,116373403175000.0,91621697427000.0,74448407009000.0,97415048767000.0
2100.0,101179648911000.0,97187280954000.0,85846618626000.0,96964998447000.0,96967415194000.0,71883501187300.0,104702313325000.0,61877317964300.0,119901180567000.0,106169068510000.0,116145314950000.0,90920559554000.0,73851967833000.0,96724106162000.0
