time,TAIESM1,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,CANESM5,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,EC-EARTH3,MIROC6,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2010.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0,151992339880000.0
2011.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0,151633380180000.0
2012.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0,151278846061000.0
2013.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0,150957431022000.0
2014.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0,150618963757000.0
2015.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0,150448330412000.0
2016.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0,150156339333000.0
2017.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0
2018.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0
2019.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0
2020.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0
2021.0,147884036720000.0,148172241780000.0,148254343287000.0,148033023369000.0,147984028641000.0,147917052545000.0,148204847327000.0,147993508425000.0,148252168913000.0,147998117100000.0,148280259234000.0,148060338007000.0,148233635550000.0,148254668908000.0
2022.0,147032629618000.0,147408836924000.0,147707201200000.0,147291911633000.0,147469492959000.0,147158397521000.0,147871867397000.0,147699452854000.0,147669547219000.0,147393686692000.0,147903225140000.0,147285777623000.0,148046595308000.0,148026490467000.0
2023.0,146379299093000.0,146930216723000.0,147172768974000.0,146384285096000.0,146840366704000.0,146254578673000.0,146996239434000.0,147269701800000.0,146926313001000.0,146763404959000.0,147537657904000.0,146587431978000.0,147555825657000.0,147622471852000.0
2024.0,145559317986000.0,146510868165000.0,146676822222000.0,145611919730000.0,146325900180000.0,145335454546000.0,146290119019000.0,146714161863000.0,146423874211000.0,145791256234000.0,147220722469000.0,146021534775000.0,146940165875000.0,147198882807000.0
2025.0,144690463611000.0,145884702134000.0,146172446040000.0,144681502830000.0,145812478963000.0,144232490054000.0,145734972817000.0,146119797869000.0,145875233990000.0,144716840729000.0,146676014654000.0,145275261936000.0,146461460028000.0,146755703950000.0
2026.0,143956797491000.0,145137057373000.0,145745369884000.0,143906441103000.0,145502938508000.0,143489722588000.0,145182638645000.0,145466664999000.0,145183653594000.0,143825795635000.0,146240244625000.0,144501249270000.0,146040119394000.0,146493320650000.0
2027.0,143100009307000.0,144664906343000.0,145113708081000.0,142976631911000.0,145137475599000.0,142653474746000.0,144616142300000.0,144826461963000.0,144317000289000.0,142827184272000.0,145708492818000.0,143795506515000.0,145608725108000.0,146071662498000.0
2028.0,142136178762000.0,143983193292000.0,144508876409000.0,141863477126000.0,144929103768000.0,141583517374000.0,143961724828000.0,143950058402000.0,143519944325000.0,142047449723000.0,145158869643000.0,143136626823000.0,145190893141000.0,145693234367000.0
2029.0,141133277137000.0,143354088930000.0,143836991141000.0,140882527232000.0,144478656676000.0,140475677399000.0,143379636119000.0,143370866452000.0,142764259440000.0,140823613196000.0,144552190078000.0,142562442052000.0,144710030174000.0,145406469070000.0
2030.0,139940823106000.0,142602581028000.0,143497983054000.0,140042797016000.0,143873628162000.0,139690040874000.0,142919826375000.0,142904299083000.0,142169244749000.0,139356775972000.0,143792415545000.0,142092147203000.0,144067876540000.0,145048861160000.0
2031.0,138844524676000.0,141700648668000.0,142700534045000.0,139010122129000.0,143336878182000.0,138606578606000.0,142148783851000.0,142252298690000.0,141476183247000.0,138125138646000.0,143113170765000.0,141612697780000.0,143523001874000.0,144611536092000.0
2032.0,137761771242000.0,140900388063000.0,141989955271000.0,137966589346000.0,142788229155000.0,137568702874000.0,141466725779000.0,141380193996000.0,140897675842000.0,137077193923000.0,142775293721000.0,141129792435000.0,142872094114000.0,144202898037000.0
2033.0,136697246725000.0,140278753727000.0,141289171997000.0,136659452254000.0,142103410254000.0,136618929514000.0,140854118832000.0,140574729043000.0,140210351617000.0,135625338729000.0,142135546511000.0,140440338391000.0,142420487701000.0,143660225408000.0
2034.0,135292613796000.0,139677519773000.0,140449419491000.0,135464715772000.0,141352243529000.0,135581723375000.0,140133359281000.0,139933495828000.0,139363136563000.0,134309945201000.0,141515892729000.0,139723616996000.0,141907511423000.0,143194465303000.0
2035.0,134065391094000.0,139187672719000.0,139658151359000.0,134243028013000.0,140542950528000.0,134528217888000.0,139455886695000.0,139249515071000.0,138538346795000.0,132895126779000.0,140732614349000.0,139012615084000.0,141501700837000.0,142773805114000.0
2036.0,132927017399000.0,138678823987000.0,139144949646000.0,133096710041000.0,139998588748000.0,133513170615000.0,138843699143000.0,138723295073000.0,137899053599000.0,131449675999000.0,140074807394000.0,138327271976000.0,141099108743000.0,142339211569000.0
2037.0,131682854226000.0,138068055242000.0,138223283072000.0,131842021223000.0,139640379032000.0,132506205357000.0,138093916171000.0,137905581245000.0,137085260014000.0,130034986646000.0,139432891703000.0,137587771725000.0,140733594451000.0,141875029124000.0
2038.0,130344312194000.0,137390468680000.0,137438816553000.0,130726232240000.0,139072224599000.0,131408977565000.0,137189859490000.0,137053735582000.0,136203224477000.0,128794413199000.0,138845830789000.0,136511830009000.0,140225351832000.0,141290509112000.0
2039.0,129207934033000.0,136696416357000.0,136639296785000.0,129517988423000.0,138535960160000.0,130258157928000.0,136339304879000.0,136293213750000.0,135352963598000.0,127776023172000.0,138243270070000.0,135646249888000.0,139627761402000.0,140771701442000.0
2040.0,127762696847000.0,135835053285000.0,135966745622000.0,128215717576000.0,137951991013000.0,129298394642000.0,135614782774000.0,135447524911000.0,134657180293000.0,126327975689000.0,137500697406000.0,134755745150000.0,139025375042000.0,140298552616000.0
2041.0,126274284485000.0,135022250124000.0,135192823242000.0,126757981628000.0,137070446499000.0,128164497979000.0,134659188460000.0,134502274667000.0,133835349086000.0,124944248959000.0,136915242703000.0,134049680819000.0,138524586451000.0,139851923993000.0
2042.0,124827078978000.0,134137030670000.0,134131105233000.0,125282259296000.0,136315743630000.0,127143035908000.0,133707602479000.0,133505277008000.0,132939386885000.0,123380210735000.0,136234312040000.0,133158890917000.0,137829036587000.0,139392317751000.0
2043.0,123418788088000.0,133172301951000.0,132924592031000.0,123981161135000.0,135649220350000.0,125925146374000.0,132889108089000.0,132820162222000.0,132322542600000.0,121902183910000.0,135635656444000.0,132183772648000.0,137319089976000.0,138821026163000.0
2044.0,121849257363000.0,132259956275000.0,132215559113000.0,122566959733000.0,134759834538000.0,124434799654000.0,131716158127000.0,131917519178000.0,131382362472000.0,120604932470000.0,135154343700000.0,131248730725000.0,136706954165000.0,138366524937000.0
2045.0,120496297318000.0,131304062732000.0,131594105441000.0,121078722856000.0,133755193694000.0,123239694689000.0,130730541956000.0,131289578341000.0,130601059656000.0,119178962062000.0,134463925702000.0,130331980061000.0,136101278046000.0,137872802410000.0
2046.0,119060727070000.0,130214356945000.0,130800444581000.0,119695617743000.0,132588940777000.0,122017584497000.0,129622394978000.0,130486656131000.0,129968090864000.0,117408199692000.0,133548866266000.0,129361077796000.0,135397503238000.0,137339589748000.0
2047.0,117304061213000.0,129109709171000.0,129739965411000.0,118187740179000.0,131486942351000.0,120709059389000.0,128590410660000.0,129556549488000.0,129037155805000.0,115469075687000.0,132869727457000.0,128438143048000.0,134864053000000.0,136878828977000.0
2048.0,115593144008000.0,128084326085000.0,128771561844000.0,116441435712000.0,130386537921000.0,119375992978000.0,127396156515000.0,128623197040000.0,128236642390000.0,113937820537000.0,132174031224000.0,127429180741000.0,134309291777000.0,136233010076000.0
2049.0,113750672828000.0,126873482227000.0,127873217414000.0,114523639631600.0,129206814704000.0,118051950137000.0,126368176188000.0,127767034181000.0,127359700534000.0,112391009773000.0,131507611299000.0,126268618408000.0,133848443802000.0,135657209129000.0
2050.0,112063925497000.0,125674816716000.0,126752261140000.0,112887506752000.0,127997881772000.0,116734644583300.0,125226146426000.0,126902940444000.0,126178782974000.0,110873142924000.0,130785695410000.0,125110002248000.0,133198982432000.0,135120742408000.0
2051.0,110330139133000.0,124442876900000.0,125419498224000.0,111223617498300.0,126801491340000.0,115370945536000.0,123993771434000.0,125920838110300.0,124999383578000.0,109189193196000.0,129758112493000.0,123903862193000.0,132617212142000.0,134349017810000.0
2052.0,108725104906400.0,123315311036000.0,124685272337000.0,109581641240200.0,125717825528000.0,114073127022000.0,123201413051000.0,124980497023700.0,123918275357000.0,107587504421000.0,128962942166000.0,122930398994000.0,132013173216000.0,133781296628000.0
2053.0,106987802880000.0,122229151119000.0,123774677999000.0,107810306901200.0,124699955264000.0,112756729671000.0,122197661559000.0,124019591440000.0,123133704419000.0,106083645138000.0,128000701440000.0,121929698927000.0,131294837252000.0,133134049473000.0
2054.0,105033714098400.0,121057719279000.0,122759465396000.0,106018854531000.0,123521174537000.0,111563967239000.0,121078920853000.0,122830225457400.0,121855368356000.0,104590944155000.0,127052765159000.0,120814432875000.0,130626829463000.0,132530553399000.0
2055.0,103194044803000.0,119932597483000.0,121787316345000.0,104315042769200.0,122407627369000.0,110317456609500.0,119840302402000.0,121897591170700.0,120725627294000.0,102793148210000.0,126112840031000.0,119441365718000.0,129871107679000.0,131941331844000.0
2056.0,101201375611200.0,118683257075000.0,120901161193000.0,102739002528100.0,121402450498000.0,108949697442000.0,118778446350000.0,120869457869300.0,119238124174000.0,101457347086300.0,124975737705000.0,118374946897000.0,129157869467000.0,131241086790000.0
2057.0,99425283001000.0,117329341036000.0,119926898813000.0,101119196284200.0,120314964761000.0,107575709895000.0,117888585288000.0,119797961230300.0,117883086465000.0,100163334076000.0,124023627948000.0,117155575624500.0,128394898335000.0,130678110643000.0
2058.0,97750383663200.0,115995668380000.0,118509411395000.0,99311556346200.0,118966495732000.0,106303524748700.0,116893583840000.0,118660712331400.0,116734598979000.0,98763908904500.0,123082773202000.0,115938249336600.0,127836948526000.0,130110056643000.0
2059.0,95904291973400.0,114774822476900.0,117090332594000.0,97354979301900.0,117685822677000.0,105070084494000.0,115955073598000.0,117492546091200.0,115501422325000.0,97186409088000.0,122131887357000.0,114533644753000.0,127122805462000.0,129453645980000.0
2060.0,93945728053900.0,113480299290400.0,115615407659000.0,95624088605100.0,116725457905000.0,103712444291400.0,114858189448000.0,116252052832700.0,114054645882400.0,95559494821000.0,121248047037000.0,113179350098000.0,126475623367000.0,128863435299000.0
2061.0,91988160879800.0,112360426071000.0,114302219910000.0,93997786869900.0,115558758380000.0,102496362758000.0,113673644586000.0,114917843411800.0,112520607101000.0,94000736551600.0,120399976089000.0,111750603797500.0,125810236809000.0,128158478716000.0
2062.0,90169151371700.0,110912095444100.0,113351197298000.0,92320708902100.0,114331757241000.0,101118801837300.0,112517942430000.0,113869341696400.0,111072905014600.0,92645218128300.0,119639184531000.0,110491290267000.0,125069614364000.0,127520806493000.0
2063.0,88560923269300.0,109645615271200.0,112148824462000.0,90655407905300.0,113433169017000.0,99465507039000.0,111493083769000.0,112723165864500.0,109800404196000.0,91297410604400.0,118931548185000.0,109134206264100.0,124441561952000.0,126685344821000.0
2064.0,86759785322000.0,108145377411700.0,111095268502500.0,88807291108200.0,112341771286000.0,98131384326700.0,110228094940000.0,111515229777000.0,108348879738000.0,89695239557900.0,117930323281500.0,107847438876000.0,123893200954000.0,126010376651000.0
2065.0,84873522324500.0,106758797745000.0,109882422624600.0,87186041125500.0,111318511400000.0,96826867875800.0,109628596834000.0,110270798477800.0,107089213202000.0,88142029286000.0,117138770602400.0,106563261240100.0,123053208603000.0,125398469879000.0
2066.0,83055182557200.0,105390674949400.0,108693596741000.0,85586033397800.0,110116632323000.0,95564530632800.0,108507920656000.0,109071799541600.0,105626115698000.0,86751235579400.0,116297997499600.0,105034425919800.0,122150424686000.0,124812997535000.0
2067.0,81372955188900.0,103973412619000.0,107497130833400.0,83843472823340.0,108826467063000.0,94244585494000.0,107429329530000.0,107987223098600.0,104088458469600.0,85414872746600.0,115357376958000.0,103378743176000.0,121369303365000.0,124096590433000.0
2068.0,79511131619900.0,102477328234200.0,106093490118700.0,82175590349100.0,107671243057000.0,92723183864300.0,106221348480200.0,106745344810800.0,102200584027400.0,84013897369600.0,114283075974000.0,101899096065700.0,120564231235000.0,123358571195000.0
2069.0,77608759845900.0,101109441468100.0,104541665981000.0,80385342712940.0,106583219350000.0,91197523580700.0,105242548406000.0,105437749272000.0,100386645531000.0,82273149873200.0,113333975371500.0,100441505320700.0,119836743523700.0,122683898746000.0
2070.0,75726077487700.0,99666606269500.0,102924384629400.0,78730296801050.0,105167927773000.0,89942962644700.0,104280975290300.0,104096257166600.0,98698276924200.0,80570012531300.0,112396363667300.0,99140954391100.0,119134825816500.0,122140524229000.0
2071.0,73929088958300.0,98104981443600.0,101591839674700.0,76898465208940.0,103720321851000.0,88437554804700.0,103111837679400.0,102835468342900.0,96863255900800.0,79007630728000.0,111402781568300.0,97675895055000.0,118418192425300.0,121470802398000.0
2072.0,72197587635100.0,96532156459900.0,100108037680200.0,75164923328440.0,102595351873000.0,86758053109600.0,101978300975000.0,101477798801100.0,95250553955800.0,77496335847500.0,110454705542700.0,96252253253200.0,117682436224300.0,120801329373000.0
2073.0,70455399006000.0,95134837819900.0,98831244901600.0,73296927740180.0,101354137874000.0,85411349197300.0,100910063957300.0,99901524849000.0,93624605709500.0,75964913785300.0,109387925494500.0,94474276238400.0,117079813140600.0,120116128290000.0
2074.0,68591223930800.0,93661150155000.0,97407448679000.0,71580232045300.0,100085858952000.0,83732178622400.0,99732016756000.0,98620250621400.0,91796730749000.0,74365079541800.0,108270961074100.0,92874259890200.0,116375612307500.0,119338532742000.0
2075.0,66671689801500.0,92155055150300.0,96162263811300.0,69870808836460.0,98767672202000.0,82417499157600.0,98711103323300.0,97351777412400.0,89901233984000.0,72548605217500.0,107109808703000.0,91228457763400.0,115578329023000.0,118666793666000.0
2076.0,65032131074500.0,90830299190700.0,94505030660400.0,68211849912650.0,97502519786000.0,81063456116200.0,97635614129000.0,96007184283800.0,87895838495500.0,70702628409100.0,106255605744500.0,89620909070600.0,114819001357000.0,117882839106000.0
2077.0,63342118803300.0,89272064190700.0,93147867844000.0,66340936216560.0,96207850709000.0,79670698709600.0,96184786513600.0,94845671758640.0,85943041118000.0,69012505053700.0,105182209963000.0,87911569593700.0,114029139749000.0,117166394399400.0
2078.0,61456581704100.0,87706202775000.0,91609730040700.0,64572532398030.0,94730415869000.0,78374368057500.0,95115560041400.0,93622760951050.0,84127882672100.0,67277787360500.0,104224404484700.0,86114994456700.0,113328417845000.0,116399652261600.0
2079.0,59606886314700.0,86335080634000.0,90049018359500.0,62724775866000.0,93367729864000.0,76858766130900.0,93774118814500.0,92252863781800.0,82407124589100.0,65823394699800.0,103125854282200.0,84523491433000.0,112433591022300.0,115669606748300.0
2080.0,57847266610900.0,84933942840900.0,88335765478500.0,61048212689520.0,92147901748000.0,75507597363600.0,92546658423600.0,90902831107600.0,80769003324400.0,64058962163500.0,102050877467200.0,82812704610800.0,111684175356000.0,115054520683100.0
2081.0,56244112666700.0,83247225376100.0,86542776555400.0,59363233407760.0,90848400631000.0,74106275500600.0,91185822440200.0,89322288795600.0,78999737723300.0,62392603894300.0,101048234940600.0,81163363906100.0,110896681421300.0,114263755350000.0
2082.0,54589469709100.0,81590755550860.0,84866649015100.0,57690687189580.0,89545561469000.0,72551046142060.0,90016364642900.0,87911028323340.0,77450766229900.0,60816818530500.0,99785292891700.0,79327672583800.0,110165549750400.0,113480875845000.0
2083.0,53046188213500.0,80192355295700.0,82958837836000.0,56041517569190.0,88241204393000.0,71185325787100.0,89004203653600.0,86559579697380.0,75503822756500.0,59151820872600.0,98671144434400.0,77609888580600.0,109316235384000.0,112528071933400.0
2084.0,51456640232100.0,78664082731640.0,81192509853200.0,54461507782220.0,87045931776000.0,69719108721400.0,87854041593100.0,85117156107200.0,73598654301100.0,57238848805200.0,97543552871100.0,75809813694000.0,108418797906500.0,111683234454000.0
2085.0,50049284490800.0,77196687900040.0,79252163754700.0,52807313607230.0,85985376495000.0,68227073291600.0,86742230588100.0,83698478464870.0,71847659230000.0,55663868821000.0,96430222875400.0,74280716877000.0,107443725059800.0,110932029708700.0
2086.0,48475053460600.0,75760373704840.0,77350188486900.0,51189505418850.0,84820361035000.0,66743573746100.0,85525556076000.0,82369840467250.0,69914426889200.0,54138258130700.0,95380852563700.0,72459010063100.0,106507092242400.0,110157991001500.0
2087.0,46802788780200.0,74149369725800.0,75440610714500.0,49494761104390.0,83574745587000.0,65261445177850.0,84521941680200.0,80912817939570.0,68286285143360.0,52293069298750.0,94219293966700.0,70889009612300.0,105645969684100.0,109561940203000.0
2088.0,45290916276100.0,72637929563800.0,73428702078500.0,47927828303210.0,82438933319000.0,63946454395430.0,83362932079100.0,79713918970570.0,66647193207700.0,50620512872900.0,93099932488500.0,69153459328100.0,104687190391600.0,108629124112700.0
2089.0,43726782414140.0,71139913176970.0,71372592795700.0,46327680686440.0,81380446592000.0,62618644025300.0,82224111485000.0,78407481675930.0,64964801241000.0,49098037827900.0,92161906385000.0,67571318365970.0,103921661562200.0,107825659787000.0
2090.0,42373777863810.0,69551982138470.0,69417911106000.0,44642196155070.0,80176478807000.0,61365665010000.0,80951047964600.0,77120971667440.0,63095995349400.0,47542044681960.0,91047521083000.0,66034781856250.0,102844841948500.0,107146847501200.0
2091.0,40865926075150.0,67964351915080.0,67342904145200.0,43004722856590.0,78974219233000.0,59945961821850.0,79634610720900.0,75826185474950.0,61554844202060.0,45738945737400.0,89912509537100.0,64671842417960.0,101905015017200.0,106463652772200.0
2092.0,39429884997100.0,66216894546490.0,65220128444800.0,41441551309994.0,77793815186400.0,58524401316940.0,78306790132900.0,74183374278550.0,59813019118060.0,44067276522800.0,88833841821200.0,63017223876840.0,101041087962000.0,105641471375600.0
2093.0,38117026137200.0,64677138162940.0,63110297789400.0,39896480641682.0,76727978269300.0,57130871776660.0,76994885682400.0,72899086166300.0,58088482743100.0,42564125338500.0,87689052496100.0,61446554046240.0,100041858198100.0,104905717362200.0
2094.0,36828944158500.0,63286419094580.0,61230226968500.0,38462851436668.0,75567884954400.0,55677042984800.0,75725225751400.0,71538264753420.0,56546091457200.0,41067330875030.0,86749676955900.0,59627415900600.0,99105709192500.0,104149468195700.0
2095.0,35579055815430.0,61828432433070.0,59345092731800.0,37136451883798.0,74661612245000.0,54257894221740.0,74456095941200.0,70165498667600.0,54816441248900.0,39433252270100.0,85884748531600.0,58007691006470.0,98248982203400.0,103293800099600.0
2096.0,34323970510380.0,60388213350050.0,57497486142400.0,35732398653060.0,73720707033000.0,52788325776440.0,73209348780300.0,68718666606730.0,53001191548460.0,37912216390820.0,84882060518700.0,56305301227280.0,97439679553700.0,102498044740000.0
2097.0,32940712836040.0,58943915669000.0,55660738854100.0,34417495436726.0,72736627964600.0,51433176422700.0,71929244254400.0,67403402616970.0,51367077350040.0,36465832211700.0,83776563238600.0,54877717168730.0,96396705929700.0,101590834906900.0
2098.0,31723418375310.0,57523358934850.0,53815978689900.0,33116002685244.0,71696743717000.0,50115572324090.0,70567421980800.0,66071838586260.0,49695797623970.0,35178108184330.0,82747051949560.0,53333121459230.0,95403107096500.0,100832805236500.0
2099.0,30514734733260.0,56056914102130.0,52015309364900.0,31867238493972.0,70745722166000.0,48727641389480.0,69388498078000.0,64763323028910.0,48104356159650.0,33857398219720.0,81597637951260.0,51874941119120.0,94529410663200.0,100053490938400.0
2100.0,29136487824110.0,54592058569800.0,50204084199200.0,30688535191054.0,69695226650000.0,47438229202940.0,68304532705800.0,63593003127870.0,46240264694620.0,32449135386416.0,80473954210360.0,50362044787020.0,93503465358700.0,99043297329000.0
