time,CANESM5,IPSL-CM6A-LR,IITM-ESM,MPI-ESM1-2-HR,KACE-1-0-G,TAIESM1,MIROC6,MRI-ESM2-0,CESM2-WACCM,UKESM1-0-LL,GFDL-ESM4,CNRM-ESM2-1,CNRM-CM6-1,EC-EARTH3
2014.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0
2015.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0
2016.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0
2017.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0
2018.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0
2019.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0
2020.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0
2021.0,89068670000.0,88908780000.0,88930574000.0,89243050000.0,88771110000.0,88667430000.0,88811900000.0,88902885000.0,89042076000.0,89248170000.0,89107360000.0,90129410000.0,91001725000.0,88750370000.0
2022.0,88587395000.0,88834080000.0,88696900000.0,88986960000.0,88795600000.0,88306830000.0,88624775000.0,88789690000.0,88743720000.0,88709510000.0,88994456000.0,90865385000.0,89109020000.0,88442495000.0
2023.0,88324740000.0,88430666000.0,88358306000.0,88675580000.0,88448900000.0,88209010000.0,88531610000.0,88309326000.0,88651500000.0,88394760000.0,88705660000.0,88853820000.0,88708710000.0,88397230000.0
2024.0,87880020000.0,88614480000.0,88348580000.0,88638420000.0,88597820000.0,88005170000.0,88389040000.0,88073200000.0,88516180000.0,88080150000.0,88428440000.0,88486440000.0,88562960000.0,87992970000.0
2025.0,87389120000.0,88600320000.0,88386940000.0,88498510000.0,88056180000.0,87767450000.0,88151230000.0,88255330000.0,88145720000.0,87754250000.0,88201210000.0,88168860000.0,90209810000.0,87670130000.0
2026.0,87090455000.0,88096980000.0,88106630000.0,88438400000.0,87751560000.0,87847320000.0,88503300000.0,87847444000.0,87866474000.0,87458546000.0,88173850000.0,88408890000.0,88573660000.0,87571470000.0
2027.0,86803300000.0,88030150000.0,90276315000.0,88567570000.0,87983280000.0,87363530000.0,87902100000.0,87942005000.0,88082520000.0,87259330000.0,88179560000.0,87838900000.0,88585994000.0,86918750000.0
2028.0,86140540000.0,87748380000.0,88893874000.0,88157150000.0,87464140000.0,87049180000.0,87594615000.0,87877230000.0,88017670000.0,86813336000.0,88016110000.0,87533450000.0,88144450000.0,86531230000.0
2029.0,85636506000.0,87431980000.0,88127594000.0,88265245000.0,87216320000.0,86728920000.0,87377450000.0,87446520000.0,87490620000.0,86564495000.0,87512830000.0,87205380000.0,88170420000.0,85996350000.0
2030.0,85589975000.0,87356326000.0,87657620000.0,88245170000.0,86953796000.0,86247420000.0,88009650000.0,87226390000.0,87366885000.0,86099720000.0,87310710000.0,87931760000.0,88605655000.0,85400306000.0
2031.0,84900720000.0,87284150000.0,87487510000.0,87735730000.0,86599010000.0,85757910000.0,87260230000.0,87090780000.0,86944330000.0,85651820000.0,87104190000.0,86972570000.0,87936980000.0,84696790000.0
2032.0,84090356000.0,86760290000.0,87069950000.0,87530740000.0,86290596000.0,85432435000.0,86928480000.0,86567000000.0,87304770000.0,85137105000.0,86831810000.0,86663860000.0,87900220000.0,84137660000.0
2033.0,83472640000.0,86525860000.0,87172210000.0,87863970000.0,85837410000.0,84933960000.0,86742590000.0,86586390000.0,86450020000.0,84521670000.0,86619400000.0,86362960000.0,87846340000.0,83418900000.0
2034.0,82782980000.0,86284050000.0,87049170000.0,87746830000.0,85579060000.0,84109180000.0,86169810000.0,85896210000.0,86077735000.0,83846710000.0,86349010000.0,86240670000.0,87378715000.0,82793950000.0
2035.0,82263840000.0,86434560000.0,86735090000.0,87461994000.0,85320910000.0,83436050000.0,85844206000.0,85611140000.0,85824190000.0,82875060000.0,86289370000.0,85818090000.0,86985466000.0,81688265000.0
2036.0,81405660000.0,86136685000.0,86442680000.0,87137410000.0,85081300000.0,82787330000.0,85397740000.0,85961380000.0,85675500000.0,82274116000.0,85912070000.0,85648230000.0,87299230000.0,81091130000.0
2037.0,80763140000.0,85953330000.0,86127660000.0,86832610000.0,84692430000.0,81862450000.0,85020130000.0,85494096000.0,85258650000.0,81358225000.0,85853086000.0,85207280000.0,86855360000.0,80178590000.0
2038.0,80228620000.0,85522570000.0,85895135000.0,86598220000.0,84109754000.0,81208470000.0,84903485000.0,84622860000.0,84877220000.0,80519110000.0,85510170000.0,85550514000.0,86666470000.0,79258270000.0
2039.0,79604750000.0,85011800000.0,85948370000.0,86340560000.0,83678890000.0,80830824000.0,84735000000.0,84270410000.0,84415230000.0,79732880000.0,85173070000.0,84759626000.0,86178000000.0,78701880000.0
2040.0,78872860000.0,85104160000.0,85272460000.0,86050910000.0,83284250000.0,79796625000.0,84256820000.0,84687480000.0,83799860000.0,79112770000.0,84759310000.0,84628400000.0,86376830000.0,77551895000.0
2041.0,78030684000.0,84848060000.0,84938620000.0,85966880000.0,82732120000.0,78785270000.0,83995010000.0,83656880000.0,83490340000.0,77972380000.0,84390090000.0,84175050000.0,85803710000.0,76552860000.0
2042.0,77113790000.0,84175540000.0,84632340000.0,87040070000.0,82220820000.0,77711790000.0,83642020000.0,83293040000.0,83001030000.0,76967590000.0,84039300000.0,83586400000.0,85555280000.0,75347290000.0
2043.0,76956460000.0,83580960000.0,84493100000.0,86064090000.0,81915520000.0,76738960000.0,83201680000.0,82590730000.0,82430250000.0,76310490000.0,83642245000.0,83053770000.0,85912265000.0,74391310000.0
2044.0,75362780000.0,83394500000.0,84064920000.0,85727150000.0,81076600000.0,75999730000.0,83691225000.0,81916260000.0,82004330000.0,75186980000.0,83137544000.0,82641340000.0,85027970000.0,73425030000.0
2045.0,74443580000.0,83004520000.0,83663820000.0,85235610000.0,80768200000.0,75143590000.0,83034130000.0,81467430000.0,81311375000.0,74179670000.0,82843720000.0,82248460000.0,85262710000.0,72417616000.0
2046.0,73396490000.0,82301620000.0,83198800000.0,85489230000.0,80110650000.0,74156515000.0,81897450000.0,80843470000.0,80562586000.0,73158650000.0,82468960000.0,82601190000.0,85894580000.0,71219850000.0
2047.0,72247525000.0,81890700000.0,82838315000.0,84927920000.0,79466380000.0,72753136000.0,83184380000.0,80180810000.0,79913116000.0,72111050000.0,82114360000.0,81293490000.0,86678590000.0,69942390000.0
2048.0,71349940000.0,81507220000.0,82613460000.0,84678750000.0,78756930000.0,71630586000.0,81421240000.0,79258485000.0,79659260000.0,70847890000.0,81666550000.0,81212960000.0,84922010000.0,68883020000.0
2049.0,70270810000.0,80597670000.0,82096670000.0,84129866000.0,78247580000.0,70419750000.0,80911040000.0,78575070000.0,78774140000.0,69586715000.0,81333240000.0,80456100000.0,84446910000.0,67925400000.0
2050.0,69331230000.0,80048900000.0,81647860000.0,83820356000.0,77641875000.0,68799870000.0,80360415000.0,77906040000.0,77956140000.0,68499333000.0,80794240000.0,79931840000.0,83777446000.0,66889257000.0
2051.0,68267114000.0,79786525000.0,81161270000.0,83337160000.0,76832520000.0,67271926000.0,79540760000.0,77345990000.0,77333300000.0,67517055000.0,81245440000.0,79163080000.0,83324215000.0,65697370000.0
2052.0,67054800000.0,79198470000.0,80534650000.0,83178410000.0,76119260000.0,65844270000.0,79024040000.0,76736995000.0,76611660000.0,66708870000.0,80119710000.0,78689860000.0,82935910000.0,64473063000.0
2053.0,66098803000.0,78519340000.0,80066626000.0,83410665000.0,75408680000.0,64440214000.0,78484440000.0,76146000000.0,75985230000.0,65540160000.0,79356270000.0,78623290000.0,83261130000.0,63321027000.0
2054.0,65080800000.0,77864630000.0,79579270000.0,82445250000.0,74737950000.0,62990570000.0,78000820000.0,75357900000.0,75280240000.0,64527356000.0,78947205000.0,78056450000.0,82181300000.0,62309500000.0
2055.0,64011180000.0,77017310000.0,78978400000.0,81982180000.0,74226270000.0,61141440000.0,77367700000.0,74556250000.0,74350860000.0,63536665000.0,78377540000.0,77477600000.0,82076344000.0,61094240000.0
2056.0,62962766000.0,76174330000.0,78601180000.0,81588720000.0,73412580000.0,59596444000.0,76679004000.0,74068790000.0,74140760000.0,62407893000.0,78024240000.0,77346700000.0,81454730000.0,60033704000.0
2057.0,61871620000.0,75368850000.0,78068924000.0,81490640000.0,72672180000.0,58222526000.0,76262875000.0,73520865000.0,73166330000.0,61430280000.0,77287820000.0,76450360000.0,81040785000.0,58959008000.0
2058.0,60891443000.0,74710910000.0,77474390000.0,81022020000.0,72020890000.0,57114630000.0,75820835000.0,72765760000.0,72607470000.0,60376674000.0,77072835000.0,75564190000.0,81680835000.0,57755165000.0
2059.0,59895120000.0,74194870000.0,76851765000.0,80646550000.0,71421755000.0,55714587000.0,75063890000.0,72105120000.0,71771410000.0,58984403000.0,76351370000.0,74630130000.0,80239540000.0,56576560000.0
2060.0,58734970000.0,73475645000.0,76286190000.0,80204280000.0,70841620000.0,54258323000.0,74847160000.0,71410024000.0,70879580000.0,57784560000.0,75730570000.0,73633050000.0,79703100000.0,55592900000.0
2061.0,57604137000.0,72682170000.0,75668046000.0,79795134000.0,70091720000.0,52763840000.0,74152440000.0,70418145000.0,70025690000.0,56753050000.0,75238680000.0,72762560000.0,79139365000.0,54459646000.0
2062.0,56379777000.0,72424070000.0,75263844000.0,79474610000.0,69412545000.0,51175880000.0,73643260000.0,69594100000.0,69401610000.0,55549727000.0,74748430000.0,72182990000.0,78516460000.0,53373727000.0
2063.0,55291482000.0,71256530000.0,74522120000.0,78964015000.0,68676207000.0,50056135000.0,73109650000.0,69038105000.0,68434297000.0,54344070000.0,74121000000.0,71526990000.0,77841250000.0,52356653000.0
2064.0,54048846000.0,70346360000.0,74517680000.0,78700170000.0,67671306000.0,48663925000.0,72367740000.0,68115680000.0,67631686000.0,52911940000.0,73736086000.0,71067470000.0,77140935000.0,51096180000.0
2065.0,52801260000.0,69649620000.0,73434110000.0,78070090000.0,66807263000.0,47275990000.0,71799220000.0,68775535000.0,66888970000.0,51562054000.0,73340805000.0,70720920000.0,76492040000.0,50068783000.0
2066.0,51605664000.0,68975100000.0,72986160000.0,77733710000.0,65899667000.0,45770470000.0,71048840000.0,67746290000.0,65996943000.0,50465250000.0,72443390000.0,70088990000.0,75739340000.0,48996393000.0
2067.0,50887754000.0,68216017000.0,72417540000.0,77141240000.0,65073594000.0,44283224000.0,70384040000.0,66695560000.0,65188060000.0,48981260000.0,72216330000.0,69207160000.0,74957740000.0,47862022000.0
2068.0,49726562000.0,67368346000.0,71819840000.0,76599520000.0,64113240000.0,43106177000.0,69790300000.0,65919720000.0,64923940000.0,47766106000.0,71269540000.0,67962570000.0,74184740000.0,46553956000.0
2069.0,48632218000.0,66903700000.0,71266220000.0,76109455000.0,63436580000.0,41510285000.0,68901250000.0,65299860000.0,63478727000.0,46618006000.0,70683000000.0,66922590000.0,73125900000.0,45091086000.0
2070.0,47581393000.0,65843350000.0,70709480000.0,75790385000.0,62479622000.0,40413393000.0,69069660000.0,64557330000.0,62520120000.0,45222890000.0,70128886000.0,65903620000.0,72319615000.0,43731894000.0
2071.0,46634320000.0,65319830000.0,70163055000.0,75312040000.0,61646870000.0,39095652000.0,67965903000.0,63707420000.0,61764846000.0,43889760000.0,69891490000.0,65216393000.0,71519870000.0,42574590000.0
2072.0,45386430000.0,63973220000.0,69575730000.0,74782290000.0,60795960000.0,37694700000.0,67285740000.0,62835240000.0,60742468000.0,42700270000.0,69057670000.0,64264745000.0,70592020000.0,41429710000.0
2073.0,44471740000.0,63679430000.0,69022210000.0,74618340000.0,60033466000.0,36646390000.0,66482643000.0,62145946000.0,59601980000.0,41343857000.0,68645294000.0,64269644000.0,69887844000.0,40279560000.0
2074.0,43355210000.0,62576910000.0,68452418000.0,74176550000.0,59250217000.0,35458793000.0,65656263000.0,61247414000.0,58692700000.0,40211104000.0,68180400000.0,62722454000.0,68869325000.0,38989080000.0
2075.0,42346177000.0,61668410000.0,67873470000.0,73343754000.0,58435973000.0,34280417000.0,64862384000.0,60488590000.0,57582540000.0,38780883000.0,67526455000.0,62106857000.0,68010720000.0,37647598000.0
2076.0,41144185000.0,60873277000.0,67297386000.0,72657370000.0,57560760000.0,33151760000.0,64651110000.0,59679457000.0,56585503000.0,37630840000.0,67247950000.0,60632210000.0,66567820000.0,36293517000.0
2077.0,40027470000.0,59624923000.0,66679940000.0,71994950000.0,56564244000.0,32060647000.0,63386165000.0,58591310000.0,55693566000.0,36352246000.0,66608840000.0,59771314000.0,65389863000.0,34945556000.0
2078.0,38994526000.0,58811716000.0,66120050000.0,71482480000.0,55762770000.0,31062032000.0,62722335000.0,58075554000.0,54386774000.0,35270427000.0,66212557000.0,59368972000.0,64279950000.0,33516048000.0
2079.0,37877387000.0,57847206000.0,65384130000.0,71233780000.0,54979150000.0,29953500000.0,62012550000.0,56827265000.0,53329920000.0,33942915000.0,65478975000.0,57943413000.0,63184777000.0,32457937000.0
2080.0,37029986000.0,57019933000.0,64764936000.0,70744140000.0,53913350000.0,28730823000.0,61156397000.0,55849837000.0,52144067000.0,32724314000.0,64898638000.0,56806105000.0,62073050000.0,31065717000.0
2081.0,35914985000.0,55850193000.0,64242856000.0,69944500000.0,52675280000.0,27631843000.0,60356055000.0,54870872000.0,51236274000.0,31502070000.0,64277295000.0,55966760000.0,60924596000.0,29761659000.0
2082.0,34820950000.0,54605627000.0,63477195000.0,69568365000.0,51726033000.0,26268578000.0,59397730000.0,54029570000.0,49996734000.0,30261387000.0,63591285000.0,54890210000.0,59846726000.0,28431264000.0
2083.0,33883935000.0,53497590000.0,62949036000.0,68950974000.0,50579608000.0,25019370000.0,58650800000.0,53647800000.0,48752546000.0,29396466000.0,63162515000.0,53748900000.0,58587853000.0,27234394000.0
2084.0,32921018000.0,52512090000.0,62995490000.0,68182036000.0,49607504000.0,23869850000.0,58049550000.0,52602820000.0,47464075000.0,28405890000.0,62218326000.0,52750037000.0,57314510000.0,25839086000.0
2085.0,32041574000.0,51720483000.0,61910036000.0,68152242000.0,48746900000.0,22877491000.0,57254425000.0,51687703000.0,46520200000.0,27444306000.0,61580980000.0,51374694000.0,56033075000.0,24600353000.0
2086.0,31055067000.0,50739570000.0,61226074000.0,66962465000.0,47793316000.0,21708153000.0,56617644000.0,50812350000.0,45150590000.0,26366898000.0,60946760000.0,50025275000.0,54384034000.0,23528712000.0
2087.0,29995112000.0,49545114000.0,60595253000.0,67229520000.0,46890220000.0,20645180000.0,57212826000.0,49781793000.0,44127117000.0,25275132000.0,60832498000.0,49088872000.0,53081862000.0,22028988000.0
2088.0,29111101000.0,48485597000.0,59995180000.0,65856586000.0,46163930000.0,19708080000.0,55213740000.0,48881734000.0,43037180000.0,24336896000.0,59996176000.0,47636877000.0,51909644000.0,20643488000.0
2089.0,28109382000.0,47370805000.0,59372884000.0,65251090000.0,45340963000.0,18777432000.0,54375666000.0,47687614000.0,42153665000.0,23060860000.0,60052770000.0,46248407000.0,50966560000.0,19458288000.0
2090.0,27096050000.0,46223786000.0,58632937000.0,66657948000.0,44673303000.0,17942140000.0,53301473000.0,46710026000.0,41247965000.0,22009170000.0,58919014000.0,45392638000.0,49546015000.0,18466417000.0
2091.0,26200982000.0,44819747000.0,57888887000.0,64551810000.0,43887370000.0,17059010000.0,52458240000.0,45793750000.0,40122946000.0,20995095000.0,58608480000.0,43645346000.0,48376025000.0,17205041000.0
2092.0,25296933000.0,43583594000.0,57217425000.0,63691727000.0,42690286000.0,16253619000.0,51439230000.0,44873167000.0,39052788000.0,20001670000.0,57946450000.0,42011697000.0,46980280000.0,16182714000.0
2093.0,24314245000.0,42192114000.0,56668983000.0,63139217000.0,42257890000.0,15595803000.0,50579997000.0,43801104000.0,38140695000.0,19061838000.0,56912204000.0,40866810000.0,45516880000.0,15388840000.0
2094.0,23411294000.0,41223287000.0,56064856000.0,62481072000.0,41239278000.0,15027525000.0,49776673000.0,43925217000.0,37033350000.0,18173360000.0,56071606000.0,39471600000.0,44182794000.0,14507229000.0
2095.0,22615150000.0,40373760000.0,55369572000.0,62622405000.0,40394527000.0,14409672000.0,48826003000.0,42373200000.0,36012057000.0,16856549000.0,55616565000.0,38245880000.0,42677977000.0,13569775000.0
2096.0,21546630000.0,39173320000.0,54828876000.0,62680220000.0,39482376000.0,13907867000.0,48078766000.0,41407680000.0,34899190000.0,15449574000.0,54989726000.0,37004255000.0,41027654000.0,12723367000.0
2097.0,20599010000.0,38061138000.0,54192820000.0,61875000000.0,38432195000.0,13193074000.0,47243194000.0,40338153000.0,34013910000.0,14268919000.0,54218134000.0,35759387000.0,39646900000.0,11556018000.0
2098.0,19861360000.0,36941218000.0,53605380000.0,61086466000.0,37208277000.0,12673591000.0,46518670000.0,39341322000.0,33030605000.0,13240425000.0,53437493000.0,34572825000.0,38129627000.0,10918909000.0
2099.0,19136922000.0,35568894000.0,52907655000.0,60364450000.0,36278764000.0,12099452000.0,45413800000.0,38335836000.0,32093470000.0,12169016000.0,52829065000.0,33525615000.0,36621590000.0,10190141000.0
2100.0,18204596000.0,34148366000.0,52418265000.0,59807576000.0,35319190000.0,11565768000.0,44459400000.0,37379383000.0,30983660000.0,10887878000.0,52114022000.0,32093448000.0,35341775000.0,9613113000.0
