time,CNRM-CM6-1,CNRM-ESM2-1,GFDL-ESM4,UKESM1-0-LL,EC-EARTH3,MPI-ESM1-2-HR,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0,MIROC6,TAIESM1,KACE-1-0-G
2014.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0
2015.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0
2016.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0
2017.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0
2018.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0
2019.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0
2020.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0
2021.0,89385530000.0,88679170000.0,89260050000.0,89132510000.0,88699890000.0,89013980000.0,89004620000.0,88809990000.0,88938690000.0,88573910000.0,88890200000.0,88818240000.0,89271800000.0
2022.0,89060614000.0,88381284000.0,88834335000.0,88672740000.0,88635980000.0,88835236000.0,89410250000.0,88491670000.0,88902220000.0,88342610000.0,88742480000.0,88541920000.0,88923250000.0
2023.0,89062580000.0,88395650000.0,88532840000.0,88480950000.0,88210720000.0,88669640000.0,89488880000.0,88144495000.0,88671510000.0,88201680000.0,88545150000.0,88442940000.0,88972575000.0
2024.0,89161015000.0,88015970000.0,88673075000.0,88060100000.0,87831380000.0,88496170000.0,89102040000.0,87903190000.0,88354005000.0,88442855000.0,88379170000.0,88293835000.0,88632330000.0
2025.0,88665230000.0,87989200000.0,88295750000.0,87751070000.0,87415366000.0,88546615000.0,88603160000.0,87888800000.0,88204345000.0,89779570000.0,88211320000.0,88068874000.0,88361296000.0
2026.0,88505655000.0,87654060000.0,88161420000.0,87528720000.0,86997890000.0,88334530000.0,89335420000.0,87426850000.0,88918150000.0,88324240000.0,88141545000.0,87789674000.0,89111950000.0
2027.0,88506696000.0,87565220000.0,88021420000.0,87288095000.0,86590330000.0,88758450000.0,88821260000.0,87158500000.0,88405100000.0,87764590000.0,87965000000.0,87487920000.0,87983250000.0
2028.0,88719060000.0,87213850000.0,87823460000.0,87080600000.0,86197590000.0,88004840000.0,88649830000.0,86532450000.0,87951120000.0,87516910000.0,87547220000.0,87270920000.0,87674970000.0
2029.0,88201460000.0,87156400000.0,88022410000.0,86573230000.0,85459210000.0,87671380000.0,88553810000.0,85873200000.0,88322020000.0,87216700000.0,87447150000.0,87073100000.0,87405126000.0
2030.0,88162615000.0,86751850000.0,87593050000.0,86334505000.0,84781720000.0,87901480000.0,88346845000.0,85369150000.0,88219190000.0,87085780000.0,87370334000.0,86776330000.0,87194845000.0
2031.0,88241650000.0,86679550000.0,87385550000.0,85800665000.0,84138550000.0,87433980000.0,87960240000.0,84698360000.0,87618090000.0,86710890000.0,87932895000.0,86543114000.0,86948440000.0
2032.0,88248150000.0,86271990000.0,87268760000.0,85267600000.0,83426510000.0,87676290000.0,87828910000.0,83884920000.0,87368880000.0,87102990000.0,87282835000.0,86258390000.0,86940160000.0
2033.0,87860940000.0,85957580000.0,87028780000.0,84766065000.0,83014720000.0,87375100000.0,87752500000.0,83106940000.0,87079805000.0,86519370000.0,86983475000.0,85839800000.0,86472910000.0
2034.0,88106580000.0,85714230000.0,86739220000.0,84183340000.0,82319490000.0,87706910000.0,87462710000.0,82769125000.0,86723140000.0,86211130000.0,86843910000.0,85465940000.0,86064430000.0
2035.0,87848985000.0,85630830000.0,86685000000.0,83535980000.0,81608140000.0,86873170000.0,87231550000.0,81389100000.0,86866090000.0,85817840000.0,86375710000.0,85168325000.0,85631200000.0
2036.0,87803620000.0,85189630000.0,86387155000.0,82789830000.0,80847930000.0,86593220000.0,86895485000.0,80886580000.0,86501310000.0,85352020000.0,86066586000.0,84959900000.0,85172036000.0
2037.0,87258220000.0,85040610000.0,86117660000.0,82114720000.0,80082840000.0,86350770000.0,86831740000.0,79913970000.0,86097480000.0,84801040000.0,86282220000.0,84333090000.0,84932170000.0
2038.0,87100970000.0,84441390000.0,85701220000.0,81429980000.0,79541650000.0,86143660000.0,86505990000.0,79090640000.0,86019800000.0,84914740000.0,86768230000.0,83751350000.0,84714850000.0
2039.0,87836120000.0,84230570000.0,85506570000.0,80384060000.0,78493660000.0,85864060000.0,86538700000.0,78348320000.0,85701050000.0,84486720000.0,85940445000.0,83347380000.0,83891840000.0
2040.0,86997385000.0,83763175000.0,85221016000.0,79514980000.0,77343720000.0,85670265000.0,86224940000.0,77359560000.0,85415830000.0,84114260000.0,85240460000.0,82608120000.0,83451430000.0
2041.0,87631320000.0,86517330000.0,85075670000.0,78832670000.0,76427215000.0,85611630000.0,85688300000.0,76645980000.0,84899840000.0,85160610000.0,84914780000.0,81976220000.0,83142795000.0
2042.0,86677760000.0,84136485000.0,84911866000.0,77798750000.0,75891590000.0,85350930000.0,85364800000.0,75839635000.0,84361620000.0,85123780000.0,84396390000.0,81264310000.0,82437540000.0
2043.0,86629950000.0,83384710000.0,84833410000.0,76742400000.0,74705430000.0,84960380000.0,85099766000.0,75023430000.0,83923180000.0,83257120000.0,84068740000.0,80653120000.0,82126290000.0
2044.0,87599590000.0,82882830000.0,84294480000.0,75888360000.0,73600795000.0,84690510000.0,84705170000.0,74403500000.0,83818670000.0,82585930000.0,83718370000.0,79734410000.0,81630610000.0
2045.0,86178865000.0,82239095000.0,83985280000.0,75100810000.0,72933600000.0,84509114000.0,84240286000.0,73499990000.0,83484710000.0,82560100000.0,83276370000.0,78914250000.0,80946490000.0
2046.0,85925350000.0,82263230000.0,83530120000.0,74097810000.0,72183050000.0,84261880000.0,83855385000.0,72687890000.0,82892690000.0,82399610000.0,82919645000.0,78097440000.0,80721090000.0
2047.0,85650735000.0,82845720000.0,83370090000.0,72802640000.0,71256220000.0,84001780000.0,83221955000.0,71707780000.0,82390570000.0,81664680000.0,82975154000.0,77358290000.0,80034510000.0
2048.0,85552200000.0,81712870000.0,82835100000.0,71607615000.0,70362390000.0,83683900000.0,82688430000.0,70958146000.0,81920926000.0,80687270000.0,82440770000.0,76651150000.0,79312950000.0
2049.0,85622400000.0,81632080000.0,83153050000.0,70661840000.0,69432254000.0,83242280000.0,82324000000.0,70832710000.0,81499400000.0,80125166000.0,81766530000.0,75761140000.0,78721745000.0
2050.0,84814864000.0,81649210000.0,82162920000.0,69798670000.0,68314137000.0,82913450000.0,81732840000.0,69459706000.0,80807600000.0,81123580000.0,81405280000.0,74938200000.0,78403535000.0
2051.0,84445200000.0,81390800000.0,81914634000.0,68741170000.0,67450260000.0,82724954000.0,81237344000.0,68401970000.0,79995810000.0,79698250000.0,80817420000.0,73913040000.0,77578010000.0
2052.0,83968610000.0,81263710000.0,81502800000.0,67634000000.0,66533597000.0,82183710000.0,80813020000.0,67386937000.0,79600000000.0,79286270000.0,80420340000.0,73115230000.0,76851840000.0
2053.0,83593994000.0,81255650000.0,81193210000.0,66428318000.0,65562542000.0,81692910000.0,80373050000.0,66609880000.0,79123735000.0,78820310000.0,79869755000.0,72109064000.0,76230705000.0
2054.0,83430785000.0,80010306000.0,80551290000.0,65224930000.0,64369054000.0,81414020000.0,79571300000.0,66055107000.0,78831910000.0,77969840000.0,79989680000.0,70902145000.0,75717740000.0
2055.0,82787690000.0,79110540000.0,80141120000.0,64039952000.0,63172915000.0,81076210000.0,79163030000.0,64992610000.0,78287690000.0,77104190000.0,79197740000.0,70004670000.0,74977190000.0
2056.0,82501304000.0,78296924000.0,80193030000.0,63020070000.0,62179830000.0,80478130000.0,78677140000.0,64368337000.0,77501920000.0,76398800000.0,78547330000.0,68912650000.0,74326080000.0
2057.0,82092460000.0,77681750000.0,79823090000.0,62111433000.0,60961116000.0,80159154000.0,78304305000.0,63290520000.0,76910230000.0,75751730000.0,78068210000.0,67663585000.0,73484440000.0
2058.0,82709950000.0,77184980000.0,78996240000.0,61064170000.0,59774890000.0,79487190000.0,77736190000.0,62485123000.0,76084570000.0,75773370000.0,78150660000.0,66818910000.0,72706500000.0
2059.0,81436990000.0,76660376000.0,78435120000.0,59901903000.0,58580000000.0,79416660000.0,77343605000.0,61494653000.0,76078610000.0,75498730000.0,77258424000.0,65529590000.0,72219870000.0
2060.0,81529430000.0,75933690000.0,77842510000.0,58852983000.0,57441410000.0,78595300000.0,76451650000.0,60441305000.0,75240290000.0,75571430000.0,77292160000.0,64212906000.0,71810550000.0
2061.0,81003030000.0,75376345000.0,77353705000.0,57708016000.0,56517116000.0,78195990000.0,75877245000.0,59717200000.0,74503880000.0,74240540000.0,76507510000.0,62957457000.0,71156530000.0
2062.0,80175900000.0,74937470000.0,77118790000.0,56374620000.0,55271498000.0,78210190000.0,75251770000.0,58430173000.0,73837620000.0,73654730000.0,76301296000.0,62072525000.0,70391940000.0
2063.0,79653580000.0,75070775000.0,76371200000.0,55205122000.0,53981870000.0,77511340000.0,74557230000.0,58004353000.0,73221690000.0,72819930000.0,75387650000.0,60664630000.0,69603050000.0
2064.0,79124570000.0,73870746000.0,75985980000.0,54187307000.0,53161693000.0,76968150000.0,73801590000.0,56923100000.0,73141354000.0,72178570000.0,74793340000.0,59323785000.0,68685922000.0
2065.0,78321930000.0,73388160000.0,75318000000.0,53017160000.0,52953362000.0,76512760000.0,73090925000.0,55962407000.0,72117960000.0,72066510000.0,74179674000.0,58084750000.0,68186223000.0
2066.0,78113750000.0,72620605000.0,74790490000.0,51892298000.0,51199980000.0,76029940000.0,72716165000.0,55034620000.0,71598555000.0,71732180000.0,73631530000.0,57267245000.0,67540554000.0
2067.0,77406085000.0,71916440000.0,74187130000.0,51037450000.0,49884344000.0,75716570000.0,71932930000.0,54163694000.0,70768670000.0,71105830000.0,73108046000.0,56508340000.0,66851946000.0
2068.0,76797665000.0,71457360000.0,73681986000.0,50006553000.0,49124356000.0,75258580000.0,71536300000.0,53265736000.0,69915240000.0,69840660000.0,72705100000.0,55165227000.0,66118970000.0
2069.0,76431470000.0,70952280000.0,73147380000.0,48873590000.0,48017175000.0,74711740000.0,70722060000.0,52017970000.0,69451780000.0,69372710000.0,72430830000.0,53978110000.0,65515856000.0
2070.0,75892240000.0,71339030000.0,72642480000.0,47949230000.0,46840054000.0,74239270000.0,70450830000.0,51091170000.0,68624794000.0,69020600000.0,71589630000.0,52899810000.0,64649183000.0
2071.0,74935970000.0,70195080000.0,72538055000.0,46692570000.0,45710000000.0,73645015000.0,69346920000.0,50170704000.0,67893680000.0,68188880000.0,71394230000.0,51975954000.0,64242065000.0
2072.0,74001770000.0,69102985000.0,71741230000.0,45556548000.0,44700217000.0,73385580000.0,68615344000.0,49180086000.0,67196060000.0,67274047000.0,71142440000.0,50328113000.0,63574540000.0
2073.0,73872925000.0,68225260000.0,72000800000.0,44284023000.0,43675185000.0,72813265000.0,68534580000.0,48779810000.0,66430743000.0,66851987000.0,70607544000.0,49452196000.0,62880090000.0
2074.0,73049610000.0,67737730000.0,70888310000.0,43322233000.0,42566525000.0,72397450000.0,67485643000.0,47566975000.0,65781200000.0,66121945000.0,69836310000.0,47982928000.0,61976412000.0
2075.0,71946010000.0,66725050000.0,70213800000.0,42184760000.0,41672720000.0,71739840000.0,66863640000.0,46601940000.0,65013297000.0,65761776000.0,69329950000.0,46864980000.0,61307113000.0
2076.0,71165680000.0,65928622000.0,71858540000.0,40977350000.0,40499966000.0,71285030000.0,66127987000.0,45738344000.0,63990313000.0,64742683000.0,68599980000.0,45646807000.0,60631765000.0
2077.0,70265790000.0,64814120000.0,69456360000.0,40131010000.0,39451333000.0,70892430000.0,65434235000.0,44977463000.0,63277340000.0,64026243000.0,67838812000.0,44101060000.0,59922477000.0
2078.0,69610610000.0,64028050000.0,69316050000.0,39026870000.0,38304006000.0,70393140000.0,64711373000.0,44443734000.0,62448230000.0,63113695000.0,67207414000.0,42665280000.0,58911590000.0
2079.0,72415730000.0,62957162000.0,68767695000.0,37983293000.0,36866760000.0,69737380000.0,64080302000.0,43702297000.0,61605840000.0,62394065000.0,66579104000.0,41181757000.0,58084760000.0
2080.0,68077343000.0,61889700000.0,67988967000.0,37203464000.0,35568710000.0,69316060000.0,63209090000.0,42696204000.0,60880347000.0,62017274000.0,65930445000.0,39830426000.0,57497027000.0
2081.0,67115897000.0,60962304000.0,67255394000.0,36448203000.0,34357260000.0,68952250000.0,62410916000.0,41836745000.0,59907715000.0,61915337000.0,65227403000.0,38700417000.0,56949117000.0
2082.0,65999770000.0,60103200000.0,66587440000.0,35408760000.0,33324173000.0,70291775000.0,61449640000.0,41072923000.0,59108460000.0,60316460000.0,64663134000.0,37273235000.0,55980040000.0
2083.0,65309750000.0,59296145000.0,66078876000.0,34338499000.0,32238313000.0,68526092000.0,60427160000.0,40171360000.0,57997455000.0,59436050000.0,64040030000.0,36158276000.0,55090180000.0
2084.0,64362602000.0,58567643000.0,65581965000.0,33372113000.0,31144382000.0,68129080000.0,59703472000.0,39342506000.0,57184027000.0,58776236000.0,63225283000.0,34830737000.0,54280376000.0
2085.0,63089275000.0,57554964000.0,64738100000.0,32636316000.0,30190494000.0,67963134000.0,58908820000.0,38539715000.0,56294744000.0,57780572000.0,62557057000.0,33837250000.0,53370860000.0
2086.0,61866770000.0,56718430000.0,64718148000.0,31591862000.0,29013460000.0,67524248000.0,58040320000.0,37569930000.0,55179624000.0,56964910000.0,61809550000.0,33009670000.0,52687470000.0
2087.0,60624690000.0,55722762000.0,63699780000.0,31210440000.0,27984304000.0,66460213000.0,57265350000.0,36798240000.0,54099760000.0,55941620000.0,60970435000.0,31940397000.0,51993706000.0
2088.0,59580690000.0,54623900000.0,63167394000.0,29739962000.0,27096304000.0,66212315000.0,56394125000.0,35882770000.0,53333980000.0,54917570000.0,60264923000.0,30664186000.0,51177718000.0
2089.0,58374083000.0,53577570000.0,62923310000.0,28874643000.0,26099800000.0,65252196000.0,55223580000.0,35086918000.0,52445440000.0,53976715000.0,59856904000.0,29790956000.0,50396940000.0
2090.0,57314860000.0,52593940000.0,62211195000.0,27895159000.0,24983222000.0,64769774000.0,54360550000.0,34222713000.0,51355930000.0,53125040000.0,59293440000.0,28859288000.0,49323393000.0
2091.0,56212283000.0,51490574000.0,61332060000.0,27261389000.0,23906640000.0,64736817000.0,53408305000.0,33165494000.0,50292118000.0,53083443000.0,58426560000.0,27904262000.0,48559526000.0
2092.0,54868693000.0,52540965000.0,61048586000.0,26350764000.0,23133893000.0,63819534000.0,52406970000.0,32361366000.0,49421697000.0,52028880000.0,57642353000.0,26761783000.0,47770857000.0
2093.0,53885903000.0,50089296000.0,60163270000.0,25270921000.0,22157349000.0,63350845000.0,51416486000.0,31374533000.0,48971182000.0,50600935000.0,57085243000.0,25942942000.0,46713184000.0
2094.0,52981490000.0,48821550000.0,59838386000.0,24332294000.0,21195057000.0,63024670000.0,50447294000.0,30366280000.0,47735900000.0,49755075000.0,56560603000.0,24907954000.0,46066150000.0
2095.0,51744210000.0,47493080000.0,58986353000.0,23513530000.0,20210956000.0,63129560000.0,49610494000.0,29566802000.0,47045984000.0,48971354000.0,55987580000.0,24486860000.0,45195256000.0
2096.0,50437116000.0,46431270000.0,58521416000.0,22621977000.0,19460540000.0,61981893000.0,48644220000.0,28923845000.0,46228940000.0,47921672000.0,55096340000.0,23513645000.0,44239892000.0
2097.0,49040120000.0,45389926000.0,57901437000.0,21751933000.0,18563525000.0,61527667000.0,47590110000.0,28298600000.0,45371820000.0,47154905000.0,55287435000.0,22524187000.0,43347960000.0
2098.0,47917703000.0,44229590000.0,57124410000.0,21214490000.0,17844247000.0,60852466000.0,46411223000.0,27733928000.0,44540420000.0,46150810000.0,53962654000.0,21799918000.0,42487857000.0
2099.0,46646760000.0,43695460000.0,56380797000.0,20037626000.0,16978889000.0,60286685000.0,45390942000.0,26849653000.0,43810380000.0,45099815000.0,53363200000.0,21097863000.0,41654657000.0
2100.0,45746356000.0,42599485000.0,55683367000.0,19316163000.0,16156497000.0,60269085000.0,44375850000.0,26137440000.0,43318540000.0,44672050000.0,52968830000.0,20324164000.0,41074130000.0
