time,IPSL-CM6A-LR,CANESM5,MRI-ESM2-0,CESM2-WACCM
2036.0,529009840000.0,506958900000.0,445818440000.0,490239200000.0
2037.0,520285900000.0,499910900000.0,434961840000.0,476642200000.0
2038.0,511585120000.0,478055900000.0,424186740000.0,463909520000.0
2039.0,504655150000.0,459066770000.0,407564200000.0,452489670000.0
2040.0,497477400000.0,453079560000.0,391231440000.0,444358070000.0
2041.0,484943700000.0,438661680000.0,374141200000.0,424902900000.0
2042.0,466919260000.0,421654000000.0,362424370000.0,415706580000.0
2043.0,447079680000.0,407589260000.0,349861970000.0,399693640000.0
2044.0,432068760000.0,393750900000.0,336179230000.0,390293650000.0
2045.0,421128140000.0,376852680000.0,319884030000.0,378707020000.0
2046.0,405744000000.0,360439970000.0,303693000000.0,366356100000.0
2047.0,394151200000.0,354131380000.0,289017200000.0,359732740000.0
2048.0,377581040000.0,352343850000.0,270754190000.0,346555450000.0
2049.0,369612160000.0,330980100000.0,258981150000.0,337131630000.0
2050.0,358527960000.0,323680240000.0,243539590000.0,326213930000.0
2051.0,348881160000.0,317180400000.0,234056880000.0,312660360000.0
2052.0,343962060000.0,295226540000.0,219797520000.0,303184000000.0
2053.0,332705200000.0,283860830000.0,207581450000.0,292623250000.0
2054.0,323962100000.0,291930370000.0,205729300000.0,279958900000.0
2055.0,317273100000.0,298251780000.0,198949780000.0,269045710000.0
2056.0,309395300000.0,282354300000.0,195946120000.0,259772170000.0
2057.0,295334200000.0,272228100000.0,190871340000.0,252840130000.0
2058.0,284328100000.0,263566850000.0,185434800000.0,242454380000.0
2059.0,276612220000.0,253427700000.0,177874260000.0,236616960000.0
2060.0,262063770000.0,249101550000.0,174376060000.0,226256260000.0
2061.0,244085300000.0,240765290000.0,172770700000.0,220632240000.0
2062.0,228089700000.0,238494060000.0,170012300000.0,214747230000.0
2063.0,221203760000.0,231582900000.0,169175500000.0,206254390000.0
2064.0,220134830000.0,220893350000.0,168413760000.0,205614960000.0
2065.0,208777330000.0,221590630000.0,167828470000.0,197207160000.0
2066.0,191636570000.0,221770350000.0,165163880000.0,192629520000.0
2067.0,173495030000.0,211252900000.0,166622280000.0,187686580000.0
2068.0,160945700000.0,205236550000.0,165312700000.0,185812120000.0
2069.0,161531410000.0,201516250000.0,166846920000.0,182290020000.0
2070.0,148412920000.0,201129200000.0,162648870000.0,179635440000.0
2071.0,144765760000.0,191934550000.0,162450780000.0,173090950000.0
2072.0,140440040000.0,187462320000.0,160609370000.0,169883810000.0
2073.0,134343770000.0,181400000000.0,161362330000.0,164941320000.0
2074.0,132200790000.0,180494900000.0,159883050000.0,163150350000.0
2075.0,130495720000.0,171866650000.0,161203400000.0,161716900000.0
2076.0,130636235000.0,164273300000.0,160605010000.0,159093540000.0
2077.0,131169755000.0,157863000000.0,162508500000.0,157833610000.0
2078.0,125700180000.0,161958020000.0,160384930000.0,158308650000.0
2079.0,128481690000.0,160470970000.0,160441430000.0,157166420000.0
2080.0,133450180000.0,162578220000.0,159865910000.0,155308050000.0
2081.0,134458294000.0,164777250000.0,161376160000.0,154163540000.0
2082.0,136126640000.0,165431330000.0,161336380000.0,154240140000.0
2083.0,135922770000.0,169746530000.0,160570650000.0,151935530000.0
2084.0,137145700000.0,167271120000.0,162703980000.0,149657260000.0
2085.0,129885560000.0,166434910000.0,165808240000.0,149492550000.0
2086.0,129923980000.0,165729480000.0,167371540000.0,149379580000.0
2087.0,130098455000.0,168497250000.0,170405540000.0,149540800000.0
2088.0,129262080000.0,168288750000.0,169074840000.0,151245290000.0
2089.0,133949660000.0,165060580000.0,169757560000.0,152711350000.0
2090.0,135045270000.0,167348900000.0,169856610000.0,154821840000.0
2091.0,137319105000.0,168099320000.0,171612670000.0,154079560000.0
2092.0,140130530000.0,162996400000.0,172862420000.0,152679550000.0
2093.0,144321540000.0,166632820000.0,173972900000.0,150195680000.0
2094.0,145515350000.0,164313610000.0,175749640000.0,152874800000.0
2095.0,146885800000.0,161340560000.0,174973930000.0,153520730000.0
2096.0,150192500000.0,158608110000.0,176146600000.0,155245430000.0
2097.0,152095380000.0,157949560000.0,179315200000.0,153134940000.0
2098.0,144646800000.0,158557540000.0,180687140000.0,152758240000.0
2099.0,141434160000.0,159119930000.0,183179740000.0,154908850000.0
2100.0,137195710000.0,158122570000.0,185448050000.0,155034630000.0
2101.0,129329980000.0,165169760000.0,186290240000.0,154379630000.0
2102.0,127857025000.0,170960440000.0,185561810000.0,155429080000.0
2103.0,125962350000.0,172000840000.0,184640520000.0,155031880000.0
2104.0,126917170000.0,179540360000.0,185654840000.0,152395960000.0
2105.0,127929640000.0,173029460000.0,186980420000.0,153430850000.0
2106.0,124913656000.0,178696570000.0,187993460000.0,153890440000.0
2107.0,120509700000.0,185810490000.0,190688020000.0,156677750000.0
2108.0,119867610000.0,186838090000.0,191632540000.0,157859630000.0
2109.0,122632640000.0,188455100000.0,193822570000.0,158606620000.0
2110.0,129074560000.0,198757100000.0,193848900000.0,158947340000.0
2111.0,128028070000.0,193362350000.0,192360270000.0,160085930000.0
2112.0,131195560000.0,194582760000.0,192123540000.0,160788200000.0
2113.0,128739580000.0,192960890000.0,190074620000.0,162696610000.0
2114.0,126202946000.0,192536020000.0,198451230000.0,163509670000.0
2115.0,131953870000.0,189881380000.0,203045240000.0,165872300000.0
2116.0,138846300000.0,207406270000.0,202772680000.0,168954890000.0
2117.0,140230590000.0,203928980000.0,201724820000.0,171068180000.0
2118.0,138208350000.0,203167190000.0,201103210000.0,171459740000.0
2119.0,136824490000.0,202045780000.0,204497550000.0,178044450000.0
2120.0,140419900000.0,205693730000.0,210134250000.0,178223380000.0
2121.0,144018800000.0,204743700000.0,212089010000.0,179778080000.0
2122.0,141227020000.0,201301700000.0,214585920000.0,180103770000.0
2123.0,138544370000.0,205947420000.0,215410300000.0,182594810000.0
2124.0,138958290000.0,199066260000.0,212874610000.0,184919400000.0
2125.0,144763060000.0,197239590000.0,214599430000.0,185313510000.0
2126.0,146653860000.0,201746890000.0,215709880000.0,186680300000.0
2127.0,149555680000.0,206536740000.0,218520010000.0,187470460000.0
2128.0,151840050000.0,209842110000.0,217826000000.0,184786170000.0
2129.0,156930790000.0,204855840000.0,223307710000.0,185382880000.0
2130.0,161561500000.0,199835290000.0,228346090000.0,185628380000.0
2131.0,166072760000.0,213390410000.0,229282870000.0,186210500000.0
2132.0,168063060000.0,210585930000.0,231576190000.0,189284840000.0
2133.0,169877550000.0,219947750000.0,233044640000.0,187372700000.0
2134.0,172431150000.0,228617720000.0,233999450000.0,188966580000.0
2135.0,172247580000.0,226307470000.0,238280340000.0,190303780000.0
2136.0,172352850000.0,233869120000.0,240466460000.0,191806010000.0
2137.0,173516130000.0,237932860000.0,244537110000.0,189710350000.0
2138.0,174058010000.0,234575020000.0,249200540000.0,190311920000.0
2139.0,173558710000.0,235177300000.0,252272160000.0,190361670000.0
2140.0,176452680000.0,228521790000.0,253098120000.0,189417400000.0
2141.0,177348050000.0,229514400000.0,252689320000.0,188168360000.0
2142.0,178860470000.0,230994350000.0,254940870000.0,189834040000.0
2143.0,179847920000.0,226755180000.0,258953100000.0,192151860000.0
2144.0,181268990000.0,227253570000.0,255390350000.0,193240730000.0
2145.0,187170950000.0,231073860000.0,259694360000.0,191526800000.0
2146.0,191870900000.0,235919690000.0,258607370000.0,191731830000.0
2147.0,194465280000.0,233162280000.0,261795630000.0,193094910000.0
2148.0,197296540000.0,235897370000.0,264580780000.0,190855790000.0
2149.0,201809720000.0,247583920000.0,272359520000.0,189661230000.0
2150.0,204609360000.0,247895850000.0,276353900000.0,190815500000.0
2151.0,207345270000.0,262283400000.0,270082420000.0,193020820000.0
2152.0,208531490000.0,284459240000.0,265628350000.0,190782160000.0
2153.0,211344830000.0,287779650000.0,269584500000.0,190189580000.0
2154.0,213503100000.0,282651260000.0,268422090000.0,188531750000.0
2155.0,216636340000.0,282918420000.0,270604850000.0,190028840000.0
2156.0,217372160000.0,276586100000.0,267543600000.0,189674340000.0
2157.0,221320150000.0,273533270000.0,268669700000.0,193526700000.0
2158.0,223491380000.0,270619720000.0,270999810000.0,194481650000.0
2159.0,228286940000.0,278167360000.0,274777180000.0,199040710000.0
2160.0,231999440000.0,291546960000.0,273669320000.0,201629750000.0
2161.0,235807590000.0,308154530000.0,281790000000.0,200901210000.0
2162.0,237546750000.0,300000300000.0,289383650000.0,203987420000.0
2163.0,237479050000.0,305670750000.0,295696140000.0,206638840000.0
2164.0,237969900000.0,308581070000.0,298233820000.0,206421920000.0
2165.0,243605200000.0,304746460000.0,295411450000.0,209060970000.0
2166.0,246745090000.0,303272430000.0,301030700000.0,208697180000.0
2167.0,253001330000.0,307595640000.0,302428230000.0,205754060000.0
2168.0,254450940000.0,309102000000.0,305207840000.0,207407190000.0
2169.0,262963050000.0,310465040000.0,304563360000.0,206043610000.0
2170.0,259355600000.0,312125160000.0,311155980000.0,205955870000.0
2171.0,257569050000.0,313758840000.0,313150500000.0,205761410000.0
2172.0,258546300000.0,322102820000.0,318015180000.0,204539740000.0
2173.0,260458710000.0,316933730000.0,323452960000.0,208052160000.0
2174.0,263062200000.0,324250800000.0,325018680000.0,210750730000.0
2175.0,259020320000.0,332391200000.0,325865800000.0,210360160000.0
2176.0,258603880000.0,345520300000.0,330776840000.0,216060260000.0
2177.0,255920870000.0,347760230000.0,333293220000.0,213132440000.0
2178.0,260783200000.0,349195600000.0,331545440000.0,212030130000.0
2179.0,261329550000.0,360735770000.0,333899140000.0,213548680000.0
2180.0,264446230000.0,358409000000.0,335473700000.0,210465390000.0
2181.0,264485980000.0,353838300000.0,338332020000.0,209669490000.0
2182.0,262562430000.0,363620600000.0,338762900000.0,208181560000.0
2183.0,266066950000.0,381317220000.0,342955260000.0,210019010000.0
2184.0,266883840000.0,381282840000.0,346933400000.0,210642000000.0
2185.0,270523070000.0,393080270000.0,344091330000.0,215477710000.0
2186.0,267959120000.0,402853200000.0,342150800000.0,215660680000.0
2187.0,272127000000.0,402799400000.0,340664750000.0,216252400000.0
2188.0,270171050000.0,391777980000.0,340519030000.0,215616230000.0
2189.0,278404460000.0,384299430000.0,345656300000.0,219107160000.0
2190.0,283711800000.0,378445760000.0,342917800000.0,218352400000.0
2191.0,286974480000.0,388793140000.0,342296400000.0,213571880000.0
2192.0,286310300000.0,378061750000.0,340512470000.0,210104220000.0
2193.0,288561430000.0,371291400000.0,344077270000.0,209126440000.0
2194.0,289333540000.0,367980480000.0,349821240000.0,206884780000.0
2195.0,286864930000.0,371667830000.0,355045240000.0,204323980000.0
2196.0,288134760000.0,369501470000.0,357751420000.0,203907040000.0
2197.0,287271680000.0,372586740000.0,358954570000.0,199903260000.0
2198.0,285710940000.0,375494740000.0,355882270000.0,198489870000.0
2199.0,287101750000.0,377035650000.0,355634800000.0,193477590000.0
2200.0,286504030000.0,376326980000.0,354595830000.0,195359950000.0
2201.0,288152940000.0,367182020000.0,353888440000.0,195312810000.0
2202.0,285380580000.0,370927340000.0,356326100000.0,192554960000.0
2203.0,283304500000.0,362429580000.0,356666600000.0,194299600000.0
2204.0,283058040000.0,357769640000.0,358104700000.0,192990800000.0
2205.0,283056770000.0,352024170000.0,360130100000.0,190852530000.0
2206.0,283544880000.0,338656620000.0,357602800000.0,190494920000.0
2207.0,280485230000.0,333313440000.0,355403040000.0,188342630000.0
2208.0,282244870000.0,324479450000.0,349044380000.0,188095800000.0
2209.0,285149000000.0,345341170000.0,351450070000.0,187423060000.0
2210.0,283821830000.0,338472500000.0,354217920000.0,185495240000.0
2211.0,285748600000.0,334835580000.0,348470700000.0,186203850000.0
2212.0,292785550000.0,327410000000.0,348717940000.0,187640180000.0
2213.0,296753140000.0,333615170000.0,357907700000.0,188977460000.0
2214.0,294157500000.0,323771140000.0,358451700000.0,192128290000.0
2215.0,292576460000.0,320805270000.0,357231360000.0,194854420000.0
2216.0,289639430000.0,316774700000.0,353406300000.0,192900220000.0
2217.0,295204300000.0,327266270000.0,347116270000.0,195268250000.0
2218.0,295517850000.0,321944100000.0,341582300000.0,195705830000.0
2219.0,297876160000.0,315502260000.0,338955240000.0,196032540000.0
2220.0,304011020000.0,313185630000.0,342869840000.0,198895290000.0
2221.0,299677480000.0,308603800000.0,340078800000.0,200584770000.0
2222.0,303423420000.0,315207320000.0,344049750000.0,199028130000.0
2223.0,303012480000.0,322595320000.0,339796500000.0,195203240000.0
2224.0,307609800000.0,320690950000.0,339549650000.0,195276880000.0
2225.0,306543130000.0,325661030000.0,339306870000.0,193848600000.0
2226.0,301370670000.0,351950470000.0,341893400000.0,193635420000.0
2227.0,307915060000.0,351798170000.0,344573020000.0,193362980000.0
2228.0,308627770000.0,351875140000.0,346016450000.0,192088180000.0
2229.0,308904130000.0,350900620000.0,351624330000.0,194916930000.0
2230.0,308197060000.0,356326000000.0,345682600000.0,196545070000.0
2231.0,306465570000.0,354496840000.0,342829530000.0,198297350000.0
2232.0,303470380000.0,353119540000.0,349124330000.0,199868970000.0
2233.0,308387200000.0,365048800000.0,341346450000.0,197632410000.0
2234.0,307623600000.0,364764360000.0,345514480000.0,196788550000.0
2235.0,308888340000.0,359761100000.0,351601600000.0,195201000000.0
2236.0,308742850000.0,357600330000.0,354263040000.0,193357190000.0
2237.0,305559000000.0,351391220000.0,357513100000.0,193042240000.0
2238.0,302391750000.0,348869750000.0,350164420000.0,194331570000.0
2239.0,299983960000.0,349692950000.0,349128230000.0,192460140000.0
2240.0,297532400000.0,359962900000.0,351244420000.0,194494730000.0
2241.0,294293140000.0,360393440000.0,348445340000.0,196018850000.0
2242.0,295317830000.0,355342650000.0,346844800000.0,201861300000.0
2243.0,299239540000.0,355280320000.0,353579760000.0,201632700000.0
2244.0,298223760000.0,355707450000.0,356006530000.0,202706830000.0
2245.0,298365000000.0,358746900000.0,355920600000.0,198951800000.0
2246.0,299558080000.0,369149020000.0,355750450000.0,197495900000.0
2247.0,303603250000.0,371769870000.0,354654620000.0,197430150000.0
2248.0,302093170000.0,374864500000.0,355751130000.0,194746240000.0
2249.0,301709130000.0,376196830000.0,364426130000.0,193648430000.0
2250.0,302670500000.0,374664400000.0,368293150000.0,193384400000.0
2251.0,301960070000.0,372988180000.0,374682100000.0,195141260000.0
2252.0,310913500000.0,377729550000.0,375216470000.0,198867390000.0
2253.0,311537830000.0,377938300000.0,383383700000.0,198362780000.0
2254.0,307029050000.0,384231400000.0,384664270000.0,195257380000.0
2255.0,303952130000.0,391427650000.0,381686320000.0,196539600000.0
2256.0,303565340000.0,384090000000.0,390574570000.0,195612160000.0
2257.0,304295800000.0,380576560000.0,394653270000.0,194657930000.0
2258.0,301306300000.0,388554720000.0,395503670000.0,194267400000.0
2259.0,297284400000.0,381740200000.0,400330880000.0,193889010000.0
2260.0,298888100000.0,392065900000.0,410588870000.0,188090970000.0
2261.0,295904050000.0,386920680000.0,405232500000.0,186124340000.0
2262.0,290332870000.0,381932630000.0,412332430000.0,183729210000.0
2263.0,289361130000.0,391563180000.0,409634470000.0,179052230000.0
2264.0,283730540000.0,389277320000.0,406714900000.0,178322850000.0
2265.0,281458800000.0,388587360000.0,401179670000.0,176382070000.0
2266.0,278799500000.0,392518070000.0,403054850000.0,175808800000.0
2267.0,277816570000.0,413465440000.0,403899780000.0,177527210000.0
2268.0,274494570000.0,406625060000.0,404806070000.0,175575860000.0
2269.0,276580100000.0,403656670000.0,402190570000.0,175290430000.0
2270.0,278082030000.0,405233500000.0,405192050000.0,177482320000.0
2271.0,278326970000.0,415719850000.0,410553580000.0,175712490000.0
2272.0,274325880000.0,408733500000.0,411878500000.0,173226150000.0
2273.0,280420420000.0,410763660000.0,408810460000.0,170132290000.0
2274.0,278855100000.0,408060500000.0,407407330000.0,167779010000.0
2275.0,278346800000.0,401632850000.0,409996800000.0,168004680000.0
2276.0,276634930000.0,394987540000.0,407959730000.0,168276050000.0
2277.0,278867280000.0,385416300000.0,413408460000.0,168093730000.0
2278.0,277719700000.0,374992900000.0,410991430000.0,171547330000.0
2279.0,278485500000.0,366995640000.0,404456080000.0,171577380000.0
2280.0,282155120000.0,367386000000.0,401258200000.0,172548960000.0
2281.0,286653680000.0,374650180000.0,399595180000.0,173164770000.0
2282.0,285179280000.0,384884200000.0,397134360000.0,175436250000.0
2283.0,290466070000.0,384834760000.0,390234300000.0,175079780000.0
2284.0,291538240000.0,418080900000.0,394281840000.0,175805610000.0
2285.0,289489680000.0,424420150000.0,393016670000.0,178188350000.0
2286.0,289357660000.0,439697970000.0,386206760000.0,179158100000.0
2287.0,291237430000.0,425522600000.0,382290920000.0,179167360000.0
2288.0,289369030000.0,421970640000.0,381572740000.0,178613130000.0
2289.0,290130660000.0,421688540000.0,387874720000.0,175427800000.0
2290.0,292819300000.0,434943230000.0,389584320000.0,176486140000.0
2291.0,286755500000.0,440448550000.0,387879340000.0,174089730000.0
2292.0,288705380000.0,434662100000.0,380470720000.0,171435640000.0
2293.0,292818120000.0,421940400000.0,375175500000.0,170844130000.0
2294.0,297773070000.0,414396300000.0,375150300000.0,172535460000.0
2295.0,297454200000.0,409088560000.0,369755400000.0,172211830000.0
2296.0,304536520000.0,411540460000.0,363299140000.0,171717460000.0
2297.0,304980820000.0,410807070000.0,357173760000.0,171662230000.0
2298.0,307114540000.0,414185030000.0,353968460000.0,174203100000.0
2299.0,304733980000.0,411858860000.0,353447120000.0,174418330000.0
2300.0,310875750000.0,414191300000.0,344792500000.0,173369130000.0
