time,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,EC-EARTH3,EC-EARTH3-VEG,MRI-ESM2-0,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,FGOALS-F3-L
2020.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0
2021.0,26654955000000.0,26658449000000.0,26712450000000.0,26662679000000.0,26670568000000.0,26785956000000.0,26636894000000.0,26765859000000.0,26713490000000.0,26703011000000.0,26715570000000.0,26676667000000.0,26686520000000.0
2022.0,26585495000000.0,26610300000000.0,26762348000000.0,26581704000000.0,26659130000000.0,26799866000000.0,26562687000000.0,26701371000000.0,26707017000000.0,26643643000000.0,26668340000000.0,26654760000000.0,26660401000000.0
2023.0,26541110000000.0,26550597000000.0,26767406000000.0,26502043000000.0,26657463000000.0,26733755000000.0,26546738000000.0,26665837000000.0,26718694000000.0,26591443000000.0,26636477000000.0,26634162000000.0,26607547000000.0
2024.0,26543126000000.0,26503310000000.0,26700030000000.0,26431082000000.0,26639583000000.0,26683439000000.0,26559245000000.0,26676442000000.0,26712497000000.0,26561621000000.0,26581574000000.0,26554200000000.0,26568265000000.0
2025.0,26532640000000.0,26489894000000.0,26669677000000.0,26330614000000.0,26563932000000.0,26614054000000.0,26513318000000.0,26629710000000.0,26685678000000.0,26522000000000.0,26528025000000.0,26514016000000.0,26533693000000.0
2026.0,26449784000000.0,26439424000000.0,26654390000000.0,26230483000000.0,26466834000000.0,26535010000000.0,26468116000000.0,26611785000000.0,26631473000000.0,26466600000000.0,26539343000000.0,26421441000000.0,26478138000000.0
2027.0,26352774000000.0,26424279000000.0,26602690000000.0,26186445000000.0,26359898000000.0,26440899000000.0,26345948000000.0,26565511000000.0,26579422000000.0,26408758000000.0,26497306000000.0,26349719000000.0,26347820000000.0
2028.0,26291835000000.0,26348456000000.0,26585610000000.0,26014772000000.0,26273743000000.0,26364357000000.0,26336765000000.0,26553656000000.0,26563423000000.0,26329047000000.0,26491784000000.0,26363122000000.0,26298860000000.0
2029.0,26227890000000.0,26247864000000.0,26526928000000.0,25901394000000.0,26197880000000.0,26312186000000.0,26299186000000.0,26560426000000.0,26493955000000.0,26296202000000.0,26500219000000.0,26299802000000.0,26292592000000.0
2030.0,26175500000000.0,26207520000000.0,26498004000000.0,25842852000000.0,26085641000000.0,26228920000000.0,26289734000000.0,26538645000000.0,26441515000000.0,26262746000000.0,26485331000000.0,26247155000000.0,26259847000000.0
2031.0,26127515000000.0,26185713000000.0,26449850000000.0,25740983000000.0,25993853000000.0,26213561000000.0,26218903000000.0,26467046000000.0,26420780000000.0,26236772000000.0,26430084000000.0,26246633000000.0,26233182000000.0
2032.0,26144900000000.0,26118027000000.0,26399490000000.0,25641097000000.0,25892610000000.0,26165832000000.0,26150661000000.0,26446215000000.0,26368962000000.0,26238997000000.0,26411975000000.0,26222235000000.0,26165373000000.0
2033.0,26108817000000.0,26046764000000.0,26354664000000.0,25529493000000.0,25884230000000.0,26000264000000.0,26094140000000.0,26384053000000.0,26329915000000.0,26259420000000.0,26383374000000.0,26176538000000.0,26140238000000.0
2034.0,26057760000000.0,26036420000000.0,26312840000000.0,25523168000000.0,25801112000000.0,25898530000000.0,26034198000000.0,26378282000000.0,26221500000000.0,26213735000000.0,26323129000000.0,26086105000000.0,26072584000000.0
2035.0,26062753000000.0,25972466000000.0,26296573000000.0,25445225000000.0,25674098000000.0,25775957000000.0,25940370000000.0,26346072000000.0,26133430000000.0,26147996000000.0,26247445000000.0,26061930000000.0,26013222000000.0
2036.0,25999297000000.0,25927160000000.0,26271122000000.0,25377932000000.0,25546124000000.0,25675073000000.0,25895673000000.0,26289230000000.0,26087145000000.0,26061081000000.0,26169880000000.0,26017503000000.0,25976870000000.0
2037.0,26001992000000.0,25869758000000.0,26205804000000.0,25235324000000.0,25438515000000.0,25507360000000.0,25771390000000.0,26324377000000.0,25953200000000.0,26052260000000.0,26115810000000.0,25998645000000.0,25958147000000.0
2038.0,25977310000000.0,25860514000000.0,26205116000000.0,25146530000000.0,25361495000000.0,25339003000000.0,25718656000000.0,26291493000000.0,25947447000000.0,25980807000000.0,26034162000000.0,26001631000000.0,25922042000000.0
2039.0,25956545000000.0,25824544000000.0,26170985000000.0,24954133000000.0,25243834000000.0,25208084000000.0,25631820000000.0,26267947000000.0,25929055000000.0,25998368000000.0,25995808000000.0,25929502000000.0,25853874000000.0
2040.0,25926738000000.0,25797138000000.0,26148560000000.0,24922043000000.0,25134958000000.0,25028320000000.0,25638352000000.0,26153662000000.0,25951904000000.0,25988430000000.0,25976577000000.0,25812217000000.0,25862737000000.0
2041.0,25887536000000.0,25757380000000.0,25995852000000.0,24681862000000.0,25009330000000.0,24917246000000.0,25595060000000.0,26079547000000.0,25901947000000.0,25931498000000.0,25929621000000.0,25693038000000.0,25725346000000.0
2042.0,25845553000000.0,25719218000000.0,25905790000000.0,24639762000000.0,24964453000000.0,24847902000000.0,25682640000000.0,26001375000000.0,25759253000000.0,25956266000000.0,25890558000000.0,25562546000000.0,25648452000000.0
2043.0,25769753000000.0,25668354000000.0,25784815000000.0,24575675000000.0,24893555000000.0,24746406000000.0,25556708000000.0,25906028000000.0,25706495000000.0,25917798000000.0,25827809000000.0,25467178000000.0,25614134000000.0
2044.0,25716477000000.0,25552203000000.0,25690530000000.0,24525889000000.0,24792932000000.0,24715417000000.0,25351472000000.0,25837353000000.0,25684884000000.0,25865746000000.0,25754748000000.0,25433723000000.0,25544427000000.0
2045.0,25682430000000.0,25534380000000.0,25628823000000.0,24457656000000.0,24747568000000.0,24562926000000.0,25342064000000.0,25829120000000.0,25683246000000.0,25864018000000.0,25750804000000.0,25440222000000.0,25510160000000.0
2046.0,25632036000000.0,25525794000000.0,25555460000000.0,24332620000000.0,24679304000000.0,24433350000000.0,25304083000000.0,25785123000000.0,25595489000000.0,25859323000000.0,25683047000000.0,25377355000000.0,25452928000000.0
2047.0,25592683000000.0,25499047000000.0,25506775000000.0,24252342000000.0,24529600000000.0,24239294000000.0,25216814000000.0,25797474000000.0,25509704000000.0,25824256000000.0,25644985000000.0,25306807000000.0,25409188000000.0
2048.0,25541017000000.0,25431100000000.0,25415560000000.0,24136300000000.0,24345766000000.0,24030944000000.0,25036734000000.0,25807950000000.0,25437049000000.0,25783416000000.0,25576308000000.0,25283931000000.0,25292117000000.0
2049.0,25476878000000.0,25323991000000.0,25365666000000.0,23933974000000.0,24140189000000.0,23872458000000.0,24924771000000.0,25742302000000.0,25383830000000.0,25713887000000.0,25523410000000.0,25224832000000.0,25226656000000.0
2050.0,25385438000000.0,25238333000000.0,25211175000000.0,23723462000000.0,23979790000000.0,23688700000000.0,24957273000000.0,25660362000000.0,25245077000000.0,25652751000000.0,25509824000000.0,25120880000000.0,25162703000000.0
2051.0,25365072000000.0,25206170000000.0,25116126000000.0,23580815000000.0,23868203000000.0,23497718000000.0,24863895000000.0,25639822000000.0,25110474000000.0,25630633000000.0,25434916000000.0,25107825000000.0,25112196000000.0
2052.0,25303594000000.0,25173237000000.0,25006073000000.0,23475318000000.0,23689380000000.0,23329990000000.0,24775820000000.0,25601683000000.0,25076355000000.0,25535485000000.0,25387579000000.0,24985127000000.0,25011042000000.0
2053.0,25239937000000.0,25107204000000.0,24983445000000.0,23330992000000.0,23475048000000.0,23172010000000.0,24611146000000.0,25588979000000.0,24978450000000.0,25507700000000.0,25342568000000.0,24926750000000.0,24905110000000.0
2054.0,25191862000000.0,25056400000000.0,24950866000000.0,23098387000000.0,23180782000000.0,22990004000000.0,24531022000000.0,25531210000000.0,24870404000000.0,25460252000000.0,25243716000000.0,24811720000000.0,24857643000000.0
2055.0,25136372000000.0,25042952000000.0,24964780000000.0,22845113000000.0,22921957000000.0,22842790000000.0,24365182000000.0,25463383000000.0,24793596000000.0,25409616000000.0,25227031000000.0,24720498000000.0,24735500000000.0
2056.0,25112770000000.0,24973945000000.0,24866384000000.0,22751482000000.0,22696562000000.0,22638910000000.0,24208707000000.0,25492718000000.0,24676888000000.0,25391756000000.0,25169758000000.0,24711732000000.0,24691492000000.0
2057.0,25095217000000.0,24833360000000.0,24762310000000.0,22616667000000.0,22425480000000.0,22440225000000.0,24172883000000.0,25460684000000.0,24642207000000.0,25296795000000.0,25130076000000.0,24678540000000.0,24665339000000.0
2058.0,25039997000000.0,24756147000000.0,24609598000000.0,22439790000000.0,22224890000000.0,22312053000000.0,24178537000000.0,25405279000000.0,24592700000000.0,25299300000000.0,25041730000000.0,24646032000000.0,24628043000000.0
2059.0,24935014000000.0,24703918000000.0,24609468000000.0,22321771000000.0,22035724000000.0,22193554000000.0,24089043000000.0,25373734000000.0,24510607000000.0,25287940000000.0,25001154000000.0,24574620000000.0,24566888000000.0
2060.0,24901681000000.0,24658660000000.0,24564145000000.0,22119990000000.0,21850373000000.0,22020968000000.0,23991184000000.0,25360568000000.0,24394592000000.0,25232280000000.0,24913698000000.0,24541414000000.0,24551604000000.0
2061.0,24857730000000.0,24590886000000.0,24539320000000.0,21990149000000.0,21634291000000.0,21833017000000.0,23882812000000.0,25320988000000.0,24344265000000.0,25169823000000.0,24867664000000.0,24461620000000.0,24469293000000.0
2062.0,24770900000000.0,24595036000000.0,24360721000000.0,21959042000000.0,21438912000000.0,21741013000000.0,23851623000000.0,25250123000000.0,24295670000000.0,25151890000000.0,24808878000000.0,24410994000000.0,24324172000000.0
2063.0,24733842000000.0,24581060000000.0,24242444000000.0,21692932000000.0,21165880000000.0,21576180000000.0,23731720000000.0,25144477000000.0,24205553000000.0,25124604000000.0,24738592000000.0,24330113000000.0,24223550000000.0
2064.0,24682990000000.0,24505192000000.0,24111089000000.0,21564347000000.0,21007291000000.0,21340944000000.0,23622620000000.0,25109843000000.0,24135357000000.0,25051820000000.0,24651858000000.0,24234820000000.0,24167666000000.0
2065.0,24617224000000.0,24514073000000.0,24030810000000.0,21467392000000.0,20791550000000.0,21134557000000.0,23532732000000.0,25051479000000.0,24043355000000.0,25012277000000.0,24617419000000.0,24145070000000.0,24067660000000.0
2066.0,24586700000000.0,24494993000000.0,23957000000000.0,21334841000000.0,20483400000000.0,20907528000000.0,23480362000000.0,25026162000000.0,23965576000000.0,25002240000000.0,24554630000000.0,24024397000000.0,24022086000000.0
2067.0,24532889000000.0,24438740000000.0,23831070000000.0,21163154000000.0,20199797000000.0,20794812000000.0,23413544000000.0,24932540000000.0,23905870000000.0,24935882000000.0,24471985000000.0,23938527000000.0,23948708000000.0
2068.0,24420588000000.0,24365849000000.0,23627158000000.0,21020593000000.0,19963230000000.0,20648003000000.0,23240118000000.0,24898693000000.0,23836662000000.0,24851283000000.0,24407890000000.0,23910146000000.0,23778172000000.0
2069.0,24372583000000.0,24277053000000.0,23516610000000.0,20880814000000.0,19688346000000.0,20446521000000.0,23216525000000.0,24794299000000.0,23674975000000.0,24763586000000.0,24386684000000.0,23827935000000.0,23666950000000.0
2070.0,24289294000000.0,24178620000000.0,23329830000000.0,20588477000000.0,19457888000000.0,20242621000000.0,23038767000000.0,24762038000000.0,23542108000000.0,24745043000000.0,24340937000000.0,23723994000000.0,23561352000000.0
2071.0,24222175000000.0,24098283000000.0,23208909000000.0,20411922000000.0,19182280000000.0,20000356000000.0,22888246000000.0,24702800000000.0,23447814000000.0,24745662000000.0,24261550000000.0,23603316000000.0,23524452000000.0
2072.0,24160686000000.0,23974160000000.0,23132860000000.0,20319750000000.0,18999876000000.0,19751270000000.0,22742737000000.0,24651340000000.0,23364890000000.0,24728968000000.0,24241414000000.0,23498238000000.0,23478005000000.0
2073.0,24102948000000.0,23891402000000.0,22850067000000.0,20133706000000.0,18730568000000.0,19523150000000.0,22700012000000.0,24605694000000.0,23220010000000.0,24667836000000.0,24199880000000.0,23371090000000.0,23383742000000.0
2074.0,24020857000000.0,23781220000000.0,22755500000000.0,19931120000000.0,18513081000000.0,19275136000000.0,22572102000000.0,24546359000000.0,23152187000000.0,24645906000000.0,24123766000000.0,23235616000000.0,23300542000000.0
2075.0,23939747000000.0,23689307000000.0,22617323000000.0,19833505000000.0,18291001000000.0,19099847000000.0,22530510000000.0,24455400000000.0,22972817000000.0,24596150000000.0,24086445000000.0,23152088000000.0,23148645000000.0
2076.0,23841863000000.0,23629080000000.0,22427250000000.0,19642150000000.0,18019270000000.0,18785885000000.0,22415250000000.0,24422182000000.0,22844902000000.0,24530750000000.0,24067670000000.0,23003358000000.0,23040270000000.0
2077.0,23745666000000.0,23546437000000.0,22323495000000.0,19432393000000.0,17769307000000.0,18488249000000.0,22344446000000.0,24337262000000.0,22717570000000.0,24458922000000.0,23977080000000.0,22943615000000.0,22991627000000.0
2078.0,23658515000000.0,23475746000000.0,22186914000000.0,19325396000000.0,17486046000000.0,18268720000000.0,22211409000000.0,24260702000000.0,22637699000000.0,24444467000000.0,23901772000000.0,22857870000000.0,22911008000000.0
2079.0,23570095000000.0,23346127000000.0,22072865000000.0,19011492000000.0,17225677000000.0,17969900000000.0,22053250000000.0,24207918000000.0,22570718000000.0,24393010000000.0,23876776000000.0,22795698000000.0,22797303000000.0
2080.0,23499102000000.0,23306753000000.0,21864825000000.0,18654379000000.0,16837808000000.0,17750070000000.0,21942977000000.0,24053077000000.0,22445468000000.0,24298687000000.0,23841370000000.0,22784814000000.0,22745692000000.0
2081.0,23416936000000.0,23301380000000.0,21644618000000.0,18474923000000.0,16596125000000.0,17413841000000.0,21815492000000.0,24013420000000.0,22328358000000.0,24227660000000.0,23840740000000.0,22736324000000.0,22667883000000.0
2082.0,23355602000000.0,23258137000000.0,21469218000000.0,18233818000000.0,16323355000000.0,17088325000000.0,21735570000000.0,23959521000000.0,22279577000000.0,24200719000000.0,23782167000000.0,22622505000000.0,22579539000000.0
2083.0,23276783000000.0,23193947000000.0,21391657000000.0,17962760000000.0,16076087000000.0,16746816000000.0,21652283000000.0,23957670000000.0,22175782000000.0,24184552000000.0,23701882000000.0,22516691000000.0,22476803000000.0
2084.0,23191506000000.0,23107723000000.0,21156757000000.0,17667312000000.0,15823433000000.0,16451606000000.0,21540590000000.0,23880574000000.0,22057054000000.0,24128315000000.0,23653440000000.0,22451744000000.0,22469652000000.0
2085.0,23133630000000.0,23078482000000.0,21042356000000.0,17456346000000.0,15602597000000.0,16170473000000.0,21415630000000.0,23794184000000.0,21917789000000.0,24065872000000.0,23613227000000.0,22320987000000.0,22432323000000.0
2086.0,23059726000000.0,23024806000000.0,20773207000000.0,17284956000000.0,15291926000000.0,15862701000000.0,21286707000000.0,23724632000000.0,21779429000000.0,24042365000000.0,23500945000000.0,22271415000000.0,22362062000000.0
2087.0,22967073000000.0,22932750000000.0,20569420000000.0,17043006000000.0,15049103000000.0,15559672000000.0,21198124000000.0,23583527000000.0,21761899000000.0,24007334000000.0,23399080000000.0,22130550000000.0,22280124000000.0
2088.0,22896714000000.0,22889886000000.0,20357050000000.0,16837608000000.0,14805906000000.0,15266089000000.0,21085860000000.0,23484495000000.0,21542319000000.0,23976112000000.0,23330717000000.0,21993452000000.0,22134798000000.0
2089.0,22758100000000.0,22802575000000.0,20044417000000.0,16656170000000.0,14505216000000.0,14945641000000.0,20994345000000.0,23458020000000.0,21366180000000.0,23901413000000.0,23252294000000.0,21858376000000.0,22080385000000.0
2090.0,22657643000000.0,22716057000000.0,19829598000000.0,16334991000000.0,14171777000000.0,14673260000000.0,20848868000000.0,23519008000000.0,21139932000000.0,23841487000000.0,23194590000000.0,21736557000000.0,21991237000000.0
2091.0,22588584000000.0,22637400000000.0,19565960000000.0,16003422000000.0,13862061000000.0,14301310000000.0,20766844000000.0,23461894000000.0,21077367000000.0,23752708000000.0,23120218000000.0,21594310000000.0,21894040000000.0
2092.0,22477258000000.0,22538474000000.0,19458340000000.0,15795941000000.0,13550628000000.0,13984436000000.0,20546813000000.0,23373625000000.0,20984682000000.0,23712430000000.0,23037846000000.0,21439506000000.0,21723928000000.0
2093.0,22413641000000.0,22467301000000.0,19215373000000.0,15514430000000.0,13184018000000.0,13735392000000.0,20250770000000.0,23288003000000.0,20859142000000.0,23642893000000.0,22985388000000.0,21381306000000.0,21606842000000.0
2094.0,22303914000000.0,22423470000000.0,18880066000000.0,15384194000000.0,12866312000000.0,13373011000000.0,20127951000000.0,23199440000000.0,20679410000000.0,23599820000000.0,22940670000000.0,21262074000000.0,21517153000000.0
2095.0,22197098000000.0,22398527000000.0,18697563000000.0,15222467000000.0,12648253000000.0,13016618000000.0,19952384000000.0,23054510000000.0,20472910000000.0,23554375000000.0,22889921000000.0,21116406000000.0,21427636000000.0
2096.0,22123867000000.0,22353470000000.0,18468536000000.0,15041142000000.0,12375275000000.0,12670792000000.0,19678802000000.0,23004260000000.0,20222134000000.0,23489738000000.0,22885400000000.0,20943452000000.0,21344654000000.0
2097.0,22060835000000.0,22325781000000.0,18231778000000.0,14836656000000.0,11985351000000.0,12236232000000.0,19523569000000.0,22923780000000.0,20175393000000.0,23435126000000.0,22854014000000.0,20777234000000.0,21213422000000.0
2098.0,21954992000000.0,22227402000000.0,17949685000000.0,14393239000000.0,11724369000000.0,11798829000000.0,19388620000000.0,22800912000000.0,19992295000000.0,23354203000000.0,22808200000000.0,20669960000000.0,21114334000000.0
2099.0,21881230000000.0,22113052000000.0,17727538000000.0,14251164000000.0,11369821000000.0,11439702000000.0,19366160000000.0,22702256000000.0,19917020000000.0,23307984000000.0,22767716000000.0,20543053000000.0,21011270000000.0
2100.0,21786245000000.0,22011544000000.0,17633040000000.0,14014198000000.0,10999617000000.0,11158133000000.0,19358848000000.0,22638854000000.0,19709735000000.0,23199383000000.0,22693192000000.0,20378160000000.0,20890348000000.0
