time,MRI-ESM2-0,KACE-1-0-G,MIROC6,IITM-ESM,TAIESM1,MPI-ESM1-2-HR,UKESM1-0-LL,CNRM-ESM2-1,CANESM5,GFDL-ESM4,CESM2-WACCM,IPSL-CM6A-LR,EC-EARTH3,CNRM-CM6-1
2010.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0
2011.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0
2012.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0
2013.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0
2014.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0
2015.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0
2016.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0
2017.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0
2018.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0
2019.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0
2020.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0
2021.0,2228699000.0,2223946200.0,2233424400.0,2400037000.0,2267120600.0,2259276000.0,2223469600.0,2321393200.0,2267814700.0,2376227600.0,2349924900.0,2273010400.0,2217185300.0,2405781800.0
2022.0,2196544000.0,2194228000.0,2198028500.0,2328939000.0,2274395000.0,2480097000.0,2191044000.0,2295362600.0,2210082000.0,2376107500.0,2222881000.0,2250756000.0,2194899000.0,2361217300.0
2023.0,2170598000.0,2158138000.0,2237037800.0,2303530500.0,2227383300.0,2341289000.0,2176926200.0,2338331600.0,2217849600.0,2339600400.0,2212435500.0,2244193000.0,2113466900.0,2339323100.0
2024.0,2165141500.0,2106496800.0,2266982100.0,2454476300.0,2178554000.0,2263543600.0,2129255600.0,2378996000.0,2170551000.0,2283855400.0,2160734000.0,2197421300.0,2064997900.0,2259951600.0
2025.0,2128502500.0,2091663000.0,2250251000.0,2300418300.0,2108097900.0,2201700000.0,2066217300.0,2213542400.0,2102832000.0,2244116200.0,2182761500.0,2184059000.0,2021983000.0,2266816800.0
2026.0,2087680000.0,2003345500.0,2158027300.0,2274597600.0,2078674700.0,2134666900.0,2051221800.0,2365687600.0,2060233600.0,2262653000.0,2089272400.0,2134013600.0,1981870200.0,2297833000.0
2027.0,2029443200.0,1982680700.0,2083442200.0,2308666000.0,2031226800.0,2102054300.0,1987461100.0,2200994300.0,2016914700.0,2182312400.0,2077672700.0,2127113000.0,1884552000.0,2175143200.0
2028.0,2084948500.0,1896199400.0,2066775200.0,2238492700.0,2104300800.0,2085208000.0,1951496100.0,2138934500.0,1995847600.0,2166698800.0,2078317600.0,2248954400.0,1794908500.0,2140821200.0
2029.0,1973737600.0,1857813400.0,2050505000.0,2196875000.0,1968863500.0,2076953500.0,1875411600.0,2069846100.0,1926755700.0,2162285000.0,2040085500.0,2251605500.0,1765464600.0,2096748400.0
2030.0,1926375600.0,1741695700.0,2075542000.0,2271185000.0,1921910800.0,2097525900.0,1822148400.0,2067608000.0,1875950600.0,2099868400.0,2023042400.0,2164540200.0,1703174500.0,2085894100.0
2031.0,1897855100.0,1651401300.0,1954176100.0,2239592200.0,1876874400.0,2107076600.0,1843858300.0,2078976600.0,1822868900.0,2080705400.0,1929946100.0,2123193300.0,1608739100.0,2058025600.0
2032.0,1874535600.0,1586343400.0,1888854800.0,2166281000.0,1841444600.0,2031928700.0,1765525100.0,2002929900.0,1791170300.0,2089891100.0,1887222900.0,2061650700.0,1628472600.0,2021411800.0
2033.0,1836883300.0,1501876900.0,2046784600.0,2138024800.0,1797249700.0,2109198600.0,1721771000.0,1984461200.0,1759881700.0,2065519500.0,1870947600.0,1977188100.0,1479475600.0,2046369000.0
2034.0,1819424900.0,1439450400.0,1936783600.0,2221657900.0,1731030800.0,2060540500.0,1603882400.0,1966021000.0,1663029000.0,2070043300.0,1816327300.0,1920727800.0,1376118100.0,1943321100.0
2035.0,1747530000.0,1340112800.0,1821626200.0,2169124000.0,1660768300.0,2015525400.0,1582088200.0,1909093900.0,1602573400.0,1939929000.0,1761769000.0,1867044700.0,1386643600.0,1911090200.0
2036.0,1675819400.0,1272740900.0,1765525500.0,2097638100.0,1607379800.0,1990388200.0,1517123100.0,1926635300.0,1555921400.0,1925709800.0,1679315200.0,1818691000.0,1351202300.0,1900291500.0
2037.0,1640473200.0,1188674600.0,1731729800.0,2053606700.0,1545634400.0,1931705200.0,1423549600.0,1940003800.0,1481124100.0,1985488000.0,1709551700.0,1813212400.0,1219524700.0,1907080000.0
2038.0,1577041400.0,1127098100.0,1659667600.0,2049901200.0,1477286000.0,1860499100.0,1340910000.0,1887333500.0,1410988900.0,1897356800.0,1584059600.0,1763674200.0,1116376700.0,1830161300.0
2039.0,1538926000.0,1097073400.0,1646791700.0,2296601600.0,1424390100.0,1831895000.0,1259990800.0,1829403600.0,1336035600.0,1848453100.0,1562921700.0,1716619900.0,1047024900.0,1800530200.0
2040.0,1472332900.0,1011827140.0,1545440400.0,2160874200.0,1332305700.0,1828484100.0,1177097200.0,1836578600.0,1276959700.0,1803587500.0,1473932400.0,1676420600.0,982047000.0,1780509600.0
2041.0,1458690000.0,951025340.0,1543423200.0,2091306400.0,1260386200.0,1789871400.0,1169487500.0,1790724900.0,1238407400.0,1749551100.0,1429257000.0,1725798900.0,931959400.0,1729070600.0
2042.0,1405199900.0,899959700.0,1455935400.0,1995001700.0,1235682200.0,1719991700.0,1049730100.0,1733022600.0,1163231200.0,1701863300.0,1368344200.0,1620794200.0,893078900.0,1708154100.0
2043.0,1341134700.0,829075900.0,1411836000.0,1991072600.0,1161345300.0,1724921500.0,1004154800.0,1677714400.0,1212055700.0,1695913600.0,1395768700.0,1587291400.0,817327000.0,1677115300.0
2044.0,1292225700.0,774048200.0,1390273200.0,1966613800.0,1113024400.0,1718128500.0,937072400.0,1666206000.0,1124241400.0,1785159200.0,1323730700.0,1520662100.0,744671300.0,1654718200.0
2045.0,1249204500.0,730894140.0,1453132200.0,1961888000.0,1081048300.0,1673170700.0,872263800.0,1746100100.0,1048080800.0,1708786800.0,1238800900.0,1502118000.0,682221800.0,1654228100.0
2046.0,1186750800.0,679063300.0,1355619600.0,1919870700.0,1009284740.0,1642272300.0,812007300.0,1619432800.0,1003370430.0,1605388000.0,1216209200.0,1407746700.0,622622300.0,1665872400.0
2047.0,1186165100.0,633913150.0,1284232000.0,1911384200.0,979338240.0,1606400500.0,768895040.0,1545015600.0,958837060.0,1590741600.0,1206127600.0,1400825300.0,601609500.0,1615222300.0
2048.0,1203855200.0,589012200.0,1287687300.0,1902514800.0,902640200.0,1548235400.0,723052740.0,1529156000.0,897060800.0,1512749000.0,1152090900.0,1318022400.0,562861100.0,1564883600.0
2049.0,1166463000.0,550562500.0,1218458100.0,1897418100.0,844770200.0,1546536400.0,679856400.0,1516606000.0,857306000.0,1503848100.0,1077867300.0,1246033400.0,528561500.0,1527059300.0
2050.0,1088301000.0,534881340.0,1213302300.0,1877195500.0,794885100.0,1494454000.0,676657860.0,1543381500.0,807386000.0,1547983400.0,1046040700.0,1233016800.0,500287230.0,1478615800.0
2051.0,1020423040.0,490627520.0,1159037000.0,1975550000.0,740746560.0,1446609200.0,612339840.0,1482834800.0,774849660.0,1474124400.0,1023868200.0,1196419600.0,479082340.0,1475496800.0
2052.0,1025673200.0,486429920.0,1121184100.0,1816639000.0,709772600.0,1428205300.0,571613600.0,1428235100.0,784006700.0,1408197600.0,954807000.0,1110136600.0,459141570.0,1425947300.0
2053.0,954991040.0,433071300.0,1115091600.0,1764943500.0,688482800.0,1615776000.0,534134000.0,1636478800.0,718285700.0,1422898600.0,931517200.0,1149175000.0,436407300.0,1430079500.0
2054.0,904317300.0,411456200.0,1086831900.0,1748996200.0,645599600.0,1432589800.0,541421900.0,1407024600.0,672554100.0,1407705900.0,892116000.0,1034507840.0,406107070.0,1338616400.0
2055.0,882059840.0,399635740.0,1023204030.0,1721631700.0,610831100.0,1343032200.0,498406660.0,1418061300.0,660076400.0,1405819400.0,873649340.0,1044209500.0,471100400.0,1338999400.0
2056.0,845048700.0,374703900.0,1024291700.0,1701011300.0,580242400.0,1312329900.0,495457570.0,1432609200.0,638091840.0,1509944700.0,827507000.0,962055100.0,480257800.0,1292619000.0
2057.0,890467460.0,358955230.0,1018964160.0,1685364500.0,550147140.0,1280583400.0,429298020.0,1327781800.0,604916100.0,1322410400.0,811202200.0,932190900.0,435883170.0,1320170200.0
2058.0,810149200.0,353120800.0,952921660.0,1671196800.0,526396380.0,1238776700.0,406421470.0,1232087200.0,570777300.0,1549516700.0,767898700.0,882373100.0,350848450.0,1252747000.0
2059.0,789804100.0,344393570.0,944024800.0,1705799800.0,506679740.0,1188931700.0,398499200.0,1302128800.0,543749300.0,1301100200.0,737426800.0,854301200.0,473475400.0,1199784300.0
2060.0,741724740.0,324872900.0,905083100.0,1642872200.0,475803040.0,1189217800.0,361369920.0,1214826400.0,536842430.0,1239908000.0,702515140.0,872310340.0,345044060.0,1168799100.0
2061.0,710479360.0,308235650.0,905655800.0,1844508200.0,447023800.0,1142399000.0,341036740.0,1222704500.0,511785500.0,1197262700.0,671804900.0,816593860.0,325503740.0,1149283800.0
2062.0,694817860.0,298037570.0,862990140.0,1722146400.0,421132500.0,1139270700.0,315214100.0,1156604500.0,499142180.0,1167038700.0,649003600.0,778738750.0,399940200.0,1091231600.0
2063.0,649746200.0,282438430.0,823451460.0,1709405700.0,395493400.0,1191027100.0,309917700.0,1151403100.0,477280400.0,1152990800.0,622738560.0,755703900.0,408051460.0,1149432800.0
2064.0,645109570.0,282477150.0,792121200.0,1807505300.0,386637250.0,1151383900.0,340505380.0,1176642600.0,464279550.0,1116286700.0,623589200.0,711676740.0,309552580.0,1057387970.0
2065.0,655643300.0,253949820.0,778389400.0,1764767700.0,342728030.0,1124894600.0,361988400.0,1137130600.0,453143170.0,1204018600.0,602976450.0,681964600.0,287528700.0,1056914240.0
2066.0,596768200.0,242625600.0,750650560.0,1692262300.0,324480350.0,1241870300.0,322410720.0,1052060200.0,449715520.0,1186178400.0,646522940.0,680634700.0,285716770.0,1041556800.0
2067.0,576935900.0,227946850.0,712487040.0,1683608300.0,313876260.0,1238388400.0,266869840.0,1096066600.0,422683500.0,1155464100.0,587432900.0,645673340.0,244626600.0,1110494000.0
2068.0,577734700.0,225146990.0,699708740.0,1749228200.0,292351420.0,1047603300.0,258133810.0,1160552700.0,405209200.0,1057659100.0,556005440.0,681260100.0,236759840.0,1012357900.0
2069.0,541503360.0,295208540.0,713700800.0,1621881700.0,283219520.0,1038067650.0,251450480.0,1106612700.0,419757470.0,1193788000.0,538016900.0,688574340.0,249266610.0,938760300.0
2070.0,548629060.0,213073280.0,691552640.0,1673543800.0,306331740.0,1185903700.0,248236670.0,1029571300.0,369004960.0,1071086500.0,505070500.0,638807100.0,233106110.0,921650050.0
2071.0,517616600.0,207300030.0,742533060.0,1570836900.0,272138050.0,1019224640.0,234817250.0,982500540.0,389238700.0,1030659700.0,479293380.0,602830300.0,229981620.0,872339300.0
2072.0,532438080.0,200369040.0,658760500.0,1897095800.0,256797700.0,1019714100.0,225639820.0,942546750.0,353270430.0,1006099700.0,503698180.0,577441500.0,220564580.0,861932900.0
2073.0,634669760.0,202485570.0,636960100.0,1705353100.0,243991840.0,1069444350.0,221897380.0,1379201500.0,355691900.0,1134965800.0,452134530.0,540939970.0,219602060.0,903186800.0
2074.0,552219900.0,224068000.0,633738500.0,1577190400.0,232838750.0,1003823300.0,215904830.0,967065500.0,331022050.0,1101660000.0,466256200.0,508479680.0,207775300.0,990360700.0
2075.0,638228700.0,233779540.0,615685300.0,1525816800.0,223766350.0,949044200.0,205673120.0,920086660.0,315232580.0,1017621570.0,423996350.0,492027070.0,203250540.0,888689340.0
2076.0,535865120.0,178948620.0,597871600.0,1515735200.0,224397490.0,1163767700.0,200669070.0,917869000.0,308939550.0,996377150.0,412904300.0,519710980.0,211785600.0,803572700.0
2077.0,514805120.0,178161580.0,589659600.0,1558980400.0,227491890.0,944213300.0,191202160.0,897683840.0,307904000.0,1036899460.0,500216740.0,546376000.0,196276540.0,797470900.0
2078.0,483987840.0,173404450.0,572538240.0,1516569500.0,206430620.0,940274750.0,184847980.0,897831230.0,309511970.0,1045195260.0,409503360.0,498991140.0,192429520.0,883341630.0
2079.0,505360450.0,173430750.0,555508160.0,1521768700.0,199919100.0,957767000.0,212031740.0,979499500.0,303814880.0,1078092800.0,398681950.0,476756160.0,226436930.0,770444600.0
2080.0,459985860.0,171591020.0,562306000.0,1616831600.0,206558940.0,881460700.0,214320540.0,843312200.0,309465760.0,1071209700.0,457319650.0,458009540.0,207925310.0,884516740.0
2081.0,441124400.0,169025490.0,639652200.0,1545968600.0,227150670.0,931884600.0,173820620.0,862517400.0,289312740.0,1016562500.0,376084930.0,446225800.0,184991090.0,784377400.0
2082.0,488423200.0,167957800.0,579264300.0,1566498200.0,187327920.0,1011684740.0,168791620.0,815118900.0,281117380.0,1023844000.0,491162850.0,433963740.0,194704340.0,733816400.0
2083.0,540575400.0,162592180.0,527856770.0,1472765700.0,183453070.0,898810240.0,165458620.0,895356900.0,276818370.0,1022160640.0,409159360.0,422645920.0,208088720.0,750273600.0
2084.0,455218980.0,194617760.0,504578460.0,1471777000.0,179052350.0,974999800.0,162337570.0,813288100.0,265785310.0,939013250.0,378825340.0,417214200.0,283805950.0,762116500.0
2085.0,417403330.0,186574780.0,512021950.0,1557741700.0,175972420.0,849299100.0,160318990.0,839394300.0,261697620.0,898683900.0,347570430.0,397733400.0,228087490.0,918863200.0
2086.0,452555870.0,158708560.0,488158560.0,1514120100.0,177534880.0,922374900.0,158535170.0,817131800.0,256849150.0,877636100.0,377142400.0,405684400.0,183081470.0,737862140.0
2087.0,512482180.0,157826220.0,495360500.0,1604109800.0,172643890.0,1030428740.0,157482380.0,779344500.0,253331580.0,1055656260.0,329464030.0,382931800.0,283932000.0,755595400.0
2088.0,444383600.0,154245890.0,489636860.0,1492614500.0,169658420.0,1053106050.0,153193900.0,868679940.0,257039700.0,976062850.0,352346080.0,383146020.0,190494050.0,697567200.0
2089.0,437882700.0,197993840.0,512192770.0,1495924000.0,166830400.0,828522430.0,197414720.0,843556860.0,258616030.0,865350850.0,320895650.0,384985300.0,189440320.0,735918600.0
2090.0,465973500.0,153027090.0,473767070.0,1512121300.0,166018850.0,806099100.0,150257660.0,840102200.0,245322510.0,837638140.0,315314600.0,357713150.0,213198080.0,711838660.0
2091.0,417588860.0,187723460.0,511192960.0,1472715800.0,162682000.0,905046000.0,149336740.0,723390700.0,248880180.0,882162560.0,303827460.0,348709150.0,174883380.0,674360960.0
2092.0,447393570.0,150005840.0,463070940.0,1644019500.0,161579550.0,840785540.0,145323330.0,708740700.0,246225780.0,894430850.0,316948320.0,341185020.0,172481170.0,695884100.0
2093.0,388186850.0,147426610.0,473642400.0,1451159300.0,162873180.0,802428350.0,145546980.0,793040450.0,244013730.0,866015900.0,300159400.0,340546400.0,202897090.0,635189570.0
2094.0,517978530.0,154012110.0,464185340.0,1417182300.0,160112350.0,860733800.0,150682620.0,724624400.0,239734050.0,825850500.0,367846000.0,336370140.0,234778000.0,620917200.0
2095.0,564975170.0,149611070.0,440364700.0,1418133000.0,158469980.0,841742660.0,142752160.0,694355460.0,238380860.0,826536450.0,287369100.0,408223500.0,176207790.0,602625000.0
2096.0,595866430.0,146728260.0,502368060.0,1405496600.0,157102700.0,788235140.0,139055330.0,774214660.0,239602400.0,793754300.0,287187800.0,461452960.0,213495980.0,607052300.0
2097.0,744805600.0,151917540.0,431888770.0,1404681600.0,151809250.0,857047740.0,136606510.0,683547600.0,235574910.0,827711500.0,284805540.0,449926850.0,179079060.0,610516350.0
2098.0,707931650.0,145531800.0,424482940.0,1431021400.0,152508320.0,732321000.0,148541490.0,727794700.0,283341250.0,774269300.0,279452130.0,388022270.0,184735650.0,581131970.0
2099.0,601877760.0,149297020.0,415125540.0,1409704300.0,148057940.0,915790140.0,136666140.0,692588350.0,361373280.0,813631100.0,276079840.0,354653800.0,251825920.0,580852350.0
2100.0,522856220.0,144316400.0,401747970.0,1419417700.0,156096740.0,787107200.0,133186664.0,693904900.0,273093540.0,776871300.0,275628800.0,322135840.0,666933950.0,760541500.0
