time,CANESM5,UKESM1-0-LL,CNRM-ESM2-1,TAIESM1,MPI-ESM1-2-HR,MRI-ESM2-0,KACE-1-0-G,MIROC6,IITM-ESM,CNRM-CM6-1,IPSL-CM6A-LR,EC-EARTH3,GFDL-ESM4,CESM2-WACCM
2010.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0,2458034200.0
2011.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0,2438429200.0
2012.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0,2380191200.0
2013.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0,2406167300.0
2014.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0,2395170800.0
2015.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0,2365068300.0
2016.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0,2337163800.0
2017.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0,2293793800.0
2018.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0,2331189000.0
2019.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0,2288971300.0
2020.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0,2312613600.0
2021.0,2295284000.0,2261484000.0,2271197400.0,2239492600.0,2370353000.0,2237609700.0,2257294300.0,2262116900.0,2279170300.0,2319555000.0,2313434000.0,2273569300.0,2324315600.0,2292670200.0
2022.0,2259130600.0,2216225000.0,2252518000.0,2199519000.0,2300393200.0,2251927800.0,2225503700.0,2199126000.0,2273372400.0,2267568600.0,2267790000.0,2274799000.0,2316601600.0,2388195300.0
2023.0,2209313300.0,2166411000.0,2313341000.0,2212325000.0,2267639800.0,2210304300.0,2184250000.0,2425677300.0,2277980700.0,2258168000.0,2250371600.0,2196795600.0,2279558000.0,2271290600.0
2024.0,2238040600.0,2125566600.0,2252676400.0,2149508400.0,2236393000.0,2150063900.0,2126587900.0,2307252200.0,2657401900.0,2252045000.0,2193165800.0,2126885200.0,2225793000.0,2280073500.0
2025.0,2198695200.0,2110232300.0,2187732700.0,2132697300.0,2183549200.0,2105791900.0,2099607900.0,2168619000.0,2489716500.0,2194498800.0,2178339600.0,2087546800.0,2238541000.0,2190071600.0
2026.0,2139315000.0,2050955300.0,2146887600.0,2081682200.0,2205823200.0,2051334700.0,1997298000.0,2117425500.0,2380540700.0,2287562200.0,2151649500.0,2002907000.0,2207977000.0,2157416700.0
2027.0,2065306100.0,1993235700.0,2122318500.0,2041935600.0,2258694000.0,1993042400.0,1929555300.0,2075693000.0,2364843500.0,2140882400.0,2136581200.0,1953466500.0,2223095800.0,2146831700.0
2028.0,2024072600.0,1948123900.0,2210877200.0,2003197300.0,2154064100.0,1948330800.0,1861436700.0,2062392000.0,2354963000.0,2090173800.0,2041372000.0,1906500200.0,2225353000.0,2051880700.0
2029.0,1968201200.0,1869280800.0,2102797600.0,1980686600.0,2089934800.0,1890587400.0,1803499500.0,2031963300.0,2406467800.0,2133031200.0,2029719400.0,1815498200.0,2127349600.0,2061443700.0
2030.0,1907399800.0,1867751600.0,2119355100.0,1902164200.0,2230262800.0,1862565900.0,1739097500.0,1972876500.0,2284170000.0,2069410600.0,1955651000.0,1733682300.0,2150553000.0,2016018400.0
2031.0,1853293400.0,1756788100.0,2084145400.0,1853845400.0,2035703400.0,1794051100.0,1630475800.0,1918385500.0,2275769300.0,2070175500.0,1942278100.0,1662546600.0,2152072400.0,2005733600.0
2032.0,1793224700.0,1649131500.0,2040401500.0,1804942500.0,2015529600.0,1712997900.0,1549647100.0,1884928300.0,2283884300.0,1990578800.0,1987055000.0,1617946100.0,2045673200.0,1925230800.0
2033.0,1724479600.0,1575660000.0,1968333600.0,1743942900.0,1979374100.0,1648821600.0,1462327800.0,1873339400.0,2203632400.0,1959584500.0,1913661700.0,1576902000.0,2105986600.0,1903160800.0
2034.0,1664086000.0,1500665900.0,1919582200.0,1704158700.0,1931248500.0,1587920000.0,1401480200.0,1783711600.0,2218055000.0,1900242800.0,1794994800.0,1493061600.0,1983464300.0,1910501800.0
2035.0,1620596200.0,1421416800.0,1854107800.0,1637479400.0,2013261300.0,1527252900.0,1332431000.0,1733540700.0,2144327000.0,1856740400.0,1741237200.0,1427190300.0,1989561700.0,1845812900.0
2036.0,1573112300.0,1344279900.0,1809849300.0,1612549400.0,1865166300.0,1498486300.0,1219305300.0,1678569100.0,2120392300.0,1836125600.0,1691591400.0,1347771900.0,1949927200.0,1774563100.0
2037.0,1492178200.0,1267517700.0,1772236200.0,1535268900.0,1826985600.0,1436040800.0,1158291200.0,1614500400.0,2123918600.0,1900032800.0,1718672900.0,1283455600.0,1926708500.0,1689136000.0
2038.0,1419106000.0,1208050600.0,1740419100.0,1429367400.0,1813167900.0,1345482000.0,1112772000.0,1566961300.0,2110581800.0,1790323600.0,1652063400.0,1200354400.0,1867356700.0,1675727100.0
2039.0,1403012000.0,1141955800.0,1782707300.0,1382851000.0,1768225400.0,1288087400.0,1082096600.0,1567630800.0,2083153800.0,1744784000.0,1624939500.0,1177428100.0,1893303000.0,1607418900.0
2040.0,1304555000.0,1029155260.0,1672553000.0,1333393200.0,1732218900.0,1231815700.0,983042370.0,1625812400.0,2016671700.0,1657088800.0,1550638100.0,1060752500.0,1880828400.0,1549080700.0
2041.0,1231787900.0,978367000.0,1694436900.0,1243478300.0,1669817100.0,1145566200.0,910432200.0,1434751600.0,2007436700.0,1612442900.0,1452436200.0,994925440.0,1837877600.0,1500625900.0
2042.0,1164457300.0,897585100.0,1588368900.0,1232154100.0,1694030200.0,1127617400.0,837121860.0,1377926300.0,1979405400.0,1565232500.0,1408297200.0,929470850.0,1749745200.0,1428366000.0
2043.0,1171040100.0,836124540.0,1514464000.0,1117561500.0,1606598100.0,1048082300.0,771480400.0,1323826000.0,1938212900.0,1594163100.0,1340764700.0,880602560.0,1726048400.0,1383679000.0
2044.0,1062237250.0,772907300.0,1472256800.0,1086682900.0,1615941800.0,1001383700.0,721145340.0,1306653700.0,1926246300.0,1530631700.0,1261610800.0,833276500.0,1849414700.0,1298037500.0
2045.0,1008652200.0,716031550.0,1406566000.0,989816450.0,1564648100.0,961690750.0,654596200.0,1243431000.0,1957769300.0,1504565500.0,1260092800.0,749427400.0,1679204000.0,1236784000.0
2046.0,956056000.0,665709250.0,1361861100.0,912132860.0,1500286600.0,890360770.0,604249600.0,1196196100.0,1912425700.0,1456897500.0,1166797700.0,695242940.0,1630903400.0,1163533200.0
2047.0,904110100.0,613641400.0,1301762700.0,854387600.0,1589400000.0,837334600.0,557088000.0,1155635500.0,1867164300.0,1378150800.0,1111341700.0,643428300.0,1628467600.0,1205580300.0
2048.0,828267840.0,544806500.0,1248065200.0,793528770.0,1457036000.0,795808260.0,517469250.0,1112092200.0,1876318000.0,1313043600.0,1072180740.0,577395800.0,1546672800.0,1051492900.0
2049.0,779850500.0,498852400.0,1267867600.0,730616100.0,1393969800.0,769786600.0,472081100.0,1174693800.0,1835934600.0,1257787100.0,987177500.0,527974100.0,1487840400.0,991556860.0
2050.0,738099600.0,459555620.0,1270827800.0,711927600.0,1337356000.0,740035900.0,440643970.0,1053192400.0,1799463400.0,1231580300.0,927174800.0,478706500.0,1441889400.0,939781060.0
2051.0,694939650.0,411271800.0,1193004800.0,648727360.0,1301636000.0,713433860.0,411029730.0,982345200.0,1878533800.0,1171995600.0,868224830.0,448468960.0,1447202300.0,883166900.0
2052.0,641461440.0,376798460.0,1116186500.0,612645800.0,1261247000.0,686151700.0,388185060.0,928071700.0,1802323800.0,1156093300.0,819288960.0,416961540.0,1364820700.0,869226240.0
2053.0,591131200.0,343083260.0,1065208960.0,566477630.0,1201692700.0,662580030.0,366740770.0,902296640.0,1732470300.0,1140503300.0,798646340.0,389416960.0,1330484900.0,782248260.0
2054.0,553552640.0,317162370.0,1013800450.0,521743140.0,1154318100.0,646366400.0,342827170.0,879964100.0,1755436700.0,1065514400.0,727584960.0,369814430.0,1307641200.0,731691140.0
2055.0,575393340.0,288612160.0,966359000.0,477925730.0,1156808100.0,675981630.0,322219740.0,827507700.0,1709642600.0,1018530750.0,680542200.0,352485950.0,1279755800.0,687408260.0
2056.0,500613280.0,258747760.0,1011993400.0,437455520.0,1102583800.0,599261100.0,295532500.0,785996500.0,1662924300.0,970757100.0,629729400.0,316112640.0,1239746800.0,638096300.0
2057.0,462622800.0,243369800.0,937947650.0,402881060.0,1056915400.0,575508500.0,279527680.0,752887040.0,1645575400.0,927329860.0,580071040.0,290362370.0,1187922200.0,606605630.0
2058.0,430200200.0,224021420.0,890750660.0,370646300.0,1037786900.0,538506560.0,266703600.0,710593150.0,1621631900.0,885519500.0,543346240.0,290395170.0,1163404800.0,562948100.0
2059.0,404261760.0,205077630.0,873720000.0,329614080.0,943549000.0,504455500.0,244832420.0,740201700.0,1640492400.0,837346050.0,499317300.0,261844000.0,1133240600.0,526348060.0
2060.0,377354200.0,188482200.0,808980740.0,295625120.0,904218700.0,483640640.0,234127680.0,657549700.0,1596571000.0,764804160.0,467875400.0,226243630.0,1119720700.0,497181060.0
2061.0,347748930.0,177254420.0,824580400.0,273435900.0,849780400.0,465450140.0,209080620.0,621514400.0,1546627100.0,731506370.0,435149500.0,211454820.0,1045607100.0,465422880.0
2062.0,321328800.0,153193460.0,779266240.0,251970270.0,846518140.0,434984600.0,199436260.0,605244300.0,1536061300.0,722308860.0,406893250.0,193900260.0,1010007100.0,460093980.0
2063.0,295081250.0,138676720.0,742962370.0,235154910.0,800719300.0,431212480.0,183330860.0,571760900.0,1533690900.0,691582100.0,370079650.0,182096180.0,972578500.0,418910370.0
2064.0,262986320.0,130071110.0,714486700.0,217279490.0,789641300.0,408690700.0,173399680.0,551802200.0,1572865500.0,675261300.0,342956220.0,173332830.0,939082000.0,384944350.0
2065.0,241226320.0,125734456.0,691922500.0,201540530.0,807924600.0,402101000.0,163691940.0,533082140.0,1546872700.0,641652000.0,327000500.0,164374200.0,904635800.0,364549540.0
2066.0,224119040.0,117332360.0,657542500.0,183737600.0,691343040.0,363537120.0,157686700.0,514659650.0,1483097900.0,607150900.0,304955460.0,157281100.0,875017660.0,336551360.0
2067.0,206631300.0,108610740.0,642650430.0,169427790.0,653243300.0,371144770.0,148459800.0,485583360.0,1459579000.0,571684800.0,274568260.0,150051090.0,849312100.0,310722620.0
2068.0,199494240.0,102943944.0,607530940.0,157088640.0,620200260.0,336474340.0,142782460.0,464476800.0,1425883300.0,544961600.0,247525710.0,140587550.0,820023600.0,287493020.0
2069.0,187192740.0,97671480.0,609152640.0,146093650.0,611850560.0,331587970.0,136549810.0,449384580.0,1399097600.0,514923330.0,225540400.0,131682720.0,792728770.0,266992860.0
2070.0,175656980.0,92038960.0,532616060.0,138167440.0,584118900.0,306777730.0,130396750.0,430447870.0,1429872300.0,498275520.0,207288580.0,127111360.0,760718600.0,247280290.0
2071.0,164573840.0,88993410.0,517998800.0,132845060.0,551825700.0,295938270.0,125525900.0,418562200.0,1379990500.0,514843970.0,192880510.0,122090450.0,742077700.0,231443310.0
2072.0,155399060.0,85316450.0,522684200.0,125260130.0,586071500.0,296966080.0,118192910.0,397415330.0,1348414800.0,450151580.0,175839490.0,116567224.0,713237200.0,216646130.0
2073.0,146964560.0,82513610.0,506525470.0,121611860.0,516500580.0,275391420.0,123680930.0,385806530.0,1344577800.0,448202900.0,162629680.0,110745990.0,698015000.0,202071310.0
2074.0,135974050.0,80958370.0,458602340.0,116817740.0,493016030.0,264990200.0,111645230.0,358341280.0,1323840400.0,401717820.0,153159200.0,105185260.0,649773300.0,188812500.0
2075.0,129350160.0,77788060.0,437010180.0,112780320.0,480167520.0,253554660.0,108596570.0,341658720.0,1340841300.0,379022620.0,143854530.0,100332280.0,636339260.0,175779680.0
2076.0,122333270.0,76391660.0,416091500.0,110578744.0,448787550.0,246680540.0,105301860.0,313600260.0,1344580000.0,348653120.0,133373630.0,98483304.0,604452400.0,165021010.0
2077.0,119838730.0,73996340.0,403479940.0,105674216.0,466236580.0,246389840.0,100878830.0,297963170.0,1289801900.0,328113000.0,125481810.0,94903144.0,582564600.0,154418130.0
2078.0,114720700.0,69099910.0,375269730.0,101399680.0,395320350.0,229852160.0,97413740.0,284136000.0,1284163700.0,303548100.0,120395030.0,89717176.0,571267900.0,147372590.0
2079.0,110793470.0,68063200.0,356240000.0,98755000.0,383100900.0,220853920.0,93254070.0,275975000.0,1252102300.0,284886000.0,114144984.0,86585096.0,541078500.0,142255980.0
2080.0,107201930.0,64377748.0,330203650.0,95919920.0,367074780.0,212429220.0,91029130.0,259552510.0,1236904600.0,269819260.0,109560190.0,83556620.0,576055550.0,135109620.0
2081.0,104154660.0,61267576.0,314669470.0,93865770.0,346728580.0,214987310.0,89193240.0,247947500.0,1216531100.0,244926400.0,103139250.0,80401970.0,504599460.0,129728160.0
2082.0,99075320.0,57916576.0,296948930.0,90823540.0,317331040.0,198580830.0,86754690.0,240523380.0,1195864300.0,230702020.0,99270930.0,76843784.0,472399580.0,124981140.0
2083.0,95428830.0,55627572.0,282194700.0,89793730.0,298041630.0,189054370.0,83584290.0,235224350.0,1167924000.0,216918290.0,94783080.0,74821990.0,487372670.0,119290170.0
2084.0,91293960.0,51604340.0,264561460.0,86956640.0,331063230.0,181702100.0,82886330.0,218288460.0,1171368700.0,199151420.0,92279620.0,71183360.0,428337800.0,114283270.0
2085.0,89458250.0,49816556.0,253097700.0,83105230.0,280326370.0,174083790.0,80686776.0,207208460.0,1141595000.0,186268880.0,86731540.0,69492420.0,409984770.0,116231770.0
2086.0,86116540.0,48441308.0,236630740.0,81460536.0,254053840.0,168376580.0,79154120.0,198513800.0,1109929100.0,173539520.0,83032376.0,67128590.0,394822700.0,106257000.0
2087.0,80837080.0,47144650.0,224942960.0,79227656.0,249156960.0,161019820.0,81030390.0,189749230.0,1079935700.0,162357000.0,79217220.0,63250892.0,376566600.0,102300850.0
2088.0,79185680.0,45571108.0,210787540.0,77281520.0,229242900.0,156138510.0,76371190.0,177098450.0,1077700100.0,159267630.0,76434080.0,59641068.0,357334400.0,99933470.0
2089.0,76143290.0,45060396.0,198903360.0,74168840.0,220722980.0,153883970.0,74959620.0,169963780.0,1052816800.0,149209250.0,73799790.0,56844450.0,341619460.0,95795350.0
2090.0,72912030.0,43929400.0,184798100.0,72052040.0,227910700.0,156896900.0,72493520.0,162576370.0,1024404100.0,142438940.0,71177170.0,55047988.0,320393200.0,93041944.0
2091.0,70812760.0,42266548.0,173677620.0,68285030.0,205710260.0,144558860.0,69960850.0,155026720.0,1011447500.0,134648320.0,67879336.0,53695936.0,309597440.0,89457250.0
2092.0,68378600.0,40509216.0,163003970.0,66066584.0,181887060.0,137082530.0,67220150.0,151194660.0,986415170.0,130300400.0,65249350.0,52484360.0,287841470.0,85850710.0
2093.0,64348630.0,37526270.0,160454300.0,64626580.0,172489040.0,134677920.0,66461156.0,143216460.0,968754200.0,124312664.0,63153584.0,50193310.0,277179680.0,83026250.0
2094.0,62256268.0,36801656.0,150126980.0,62142016.0,162088910.0,129985990.0,63494770.0,138713810.0,961405700.0,121042910.0,61289336.0,47224412.0,268373150.0,82125704.0
2095.0,60493604.0,35115720.0,142173840.0,60990704.0,154210350.0,127081840.0,61833532.0,134651710.0,961844350.0,115119600.0,59168256.0,46065936.0,255792430.0,79343510.0
2096.0,56991516.0,32534976.0,134963040.0,58600940.0,147880690.0,124506240.0,59601756.0,128043430.0,957008900.0,110297050.0,56760880.0,45611052.0,248166400.0,77402024.0
2097.0,54308480.0,31024560.0,128838140.0,57819516.0,144196720.0,118646680.0,58375892.0,123354920.0,911554900.0,108767660.0,55020090.0,43633828.0,237348160.0,73869640.0
2098.0,53814020.0,27624224.0,125709440.0,55473210.0,138147280.0,116139720.0,55914948.0,120828890.0,921398140.0,102993510.0,50558900.0,42093100.0,223934420.0,72787810.0
2099.0,50332480.0,25880380.0,120683040.0,53580340.0,133684690.0,114156500.0,53771012.0,116793800.0,885541600.0,99580330.0,47306640.0,41253616.0,214208580.0,69187630.0
2100.0,47703776.0,24720330.0,115715656.0,52749420.0,129600530.0,112361064.0,51933372.0,123843460.0,956223000.0,97082860.0,44937612.0,38533410.0,200020500.0,66276070.0
