time,MRI-ESM2-0,KACE-1-0-G,EC-EARTH3,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,CESM2-WACCM,IITM-ESM,CANESM5,MPI-ESM1-2-HR,CNRM-CM6-1,IPSL-CM6A-LR,MIROC6,TAIESM1
2021.0,33724197000.0,33675035000.0,33638042000.0,33718073000.0,33681950000.0,33665047000.0,33691124000.0,33693168000.0,33696068000.0,33688756000.0,33692223000.0,33673654000.0,33687090000.0,33666974000.0
2022.0,33708870000.0,33652429000.0,33533473000.0,33689045000.0,33699801000.0,33625518000.0,33684036000.0,33699705000.0,33644507000.0,33680275000.0,33675200000.0,33660045000.0,33673409000.0,33639385000.0
2023.0,33683988000.0,33631965000.0,33420270000.0,33684193000.0,33663050000.0,33561217000.0,33682050000.0,33678920000.0,33628408000.0,33766711000.0,33678793000.0,33746230000.0,33649005000.0,33614408000.0
2024.0,33676214000.0,33613875000.0,33264343000.0,33684790000.0,33657932000.0,33483311000.0,33665220000.0,33738904000.0,33569944000.0,33658257000.0,33651909000.0,33640552000.0,33725155000.0,33635025000.0
2025.0,33661129000.0,33568973000.0,33134256000.0,33667971000.0,33623052000.0,33406226000.0,33659361000.0,33670545000.0,33509829000.0,33638322000.0,33628730000.0,33623007000.0,33666697000.0,33577430000.0
2026.0,33634804000.0,33554582000.0,32893065000.0,33643665000.0,33611325000.0,33281153000.0,33661299000.0,33687353000.0,33390730000.0,33605974000.0,33624902000.0,33614244000.0,33624584000.0,33554074000.0
2027.0,33598910000.0,33503535000.0,32727624000.0,33624599000.0,33631810000.0,33144963000.0,33648216000.0,33661331000.0,33241266000.0,33587272000.0,33608796000.0,33585086000.0,33608305000.0,33507490000.0
2028.0,33568471000.0,33446666000.0,32503828000.0,33609763000.0,33600225000.0,33052330000.0,33705314000.0,33637495000.0,33087980000.0,33561758000.0,33604166000.0,33547878000.0,33585187000.0,33430172000.0
2029.0,33534239000.0,33410263000.0,32293310000.0,33580892000.0,33592097000.0,32838765000.0,33661833000.0,33629860000.0,32992406000.0,33607793000.0,33583153000.0,33532450000.0,33572088000.0,33378585000.0
2030.0,33481023000.0,33330060000.0,32057463000.0,33563556000.0,33546207000.0,32671465000.0,33653764000.0,33654856000.0,32881971000.0,33528965000.0,33557720000.0,33518832000.0,33534900000.0,33306817000.0
2031.0,33451223000.0,33294256000.0,31799160000.0,33550772000.0,33527781000.0,32455002000.0,33630548000.0,33605106000.0,32707203000.0,33523118000.0,33533987000.0,33457795000.0,33521189000.0,33198508000.0
2032.0,33421312000.0,33175675000.0,31496792000.0,33493891000.0,33670040000.0,32210168000.0,33599226000.0,33592062000.0,32477737000.0,33493970000.0,33527054000.0,33386553000.0,33489359000.0,33123010000.0
2033.0,33371922000.0,33084950000.0,31179532000.0,33479670000.0,33582803000.0,31983888000.0,33583372000.0,33572300000.0,32308228000.0,33464543000.0,33499159000.0,33362029000.0,33463216000.0,32998234000.0
2034.0,33310781000.0,32991134000.0,30864120000.0,33458446000.0,33635009000.0,31785325000.0,33569870000.0,33612059000.0,32031975000.0,33476880000.0,33535932000.0,33334768000.0,33435630000.0,32814666000.0
2035.0,33201220000.0,32922647000.0,30473271000.0,33435580000.0,33818823000.0,31478168000.0,33545394000.0,33597243000.0,31750224000.0,33500660000.0,33479498000.0,33285620000.0,33353413000.0,32652808000.0
2036.0,33115670000.0,32837286000.0,30067804000.0,33400865000.0,33751830000.0,31309545000.0,33525359000.0,33578332000.0,31527860000.0,33437725000.0,33462618000.0,33254476000.0,33324755000.0,32512141000.0
2037.0,33078880000.0,32739699000.0,29724383000.0,33353191000.0,33575487000.0,31010073000.0,33516980000.0,33547820000.0,31213468000.0,33400200000.0,33490973000.0,33158056000.0,33304360000.0,32282407000.0
2038.0,33009132000.0,32588913000.0,29407904000.0,33338850000.0,33658593000.0,30702406000.0,33479623000.0,33507540000.0,30895219000.0,33383512000.0,33447420000.0,33102010000.0,33269602000.0,32112278000.0
2039.0,32898670000.0,32454265000.0,28991605000.0,33304790000.0,33641290000.0,30323150000.0,33466837000.0,33498520000.0,30471436000.0,33369608000.0,33365754000.0,33056465000.0,33225175000.0,31876150000.0
2040.0,32747618000.0,32236048000.0,28509002000.0,33311660000.0,33564944000.0,29883494000.0,33415098000.0,33462235000.0,30121974000.0,33289420000.0,33340780000.0,33007632000.0,33175755000.0,31649034000.0
2041.0,32667021000.0,32090001000.0,28134377000.0,33281750000.0,33486965000.0,29355170000.0,33367353000.0,33457890000.0,29604583000.0,33278271000.0,33323549000.0,32880992000.0,33031334000.0,31363322000.0
2042.0,32610374000.0,31844835000.0,27680043000.0,33261298000.0,33464668000.0,28783364000.0,33309882000.0,33441060000.0,28998703000.0,33252647000.0,33274737000.0,32789561000.0,32916306000.0,31155421000.0
2043.0,32535665000.0,31727819000.0,27339858000.0,33220120000.0,33471527000.0,28222660000.0,33267948000.0,33423262000.0,28450314000.0,33206395000.0,33226078000.0,32712230000.0,32829037000.0,30850632000.0
2044.0,32408693000.0,31524946000.0,26885003000.0,33185680000.0,33455653000.0,27620841000.0,33229200000.0,33498696000.0,27916530000.0,33121288000.0,33191395000.0,32603630000.0,32641692000.0,30581074000.0
2045.0,32273179000.0,31334380000.0,26359032000.0,33151826000.0,33404017000.0,27007298000.0,33177092000.0,33428926000.0,27420660000.0,33068917000.0,33132292000.0,32549210000.0,32514107000.0,30154936000.0
2046.0,32058390000.0,31183845000.0,25753635000.0,33085833000.0,33622411000.0,26518950000.0,33127623000.0,33355637000.0,27007680000.0,32996645000.0,33086648000.0,32467698000.0,32376562000.0,29859283000.0
2047.0,31893449000.0,30926270000.0,25129884000.0,33038916000.0,33461630000.0,26129998000.0,33058087000.0,33339703000.0,26644208000.0,32961788000.0,33082919000.0,32310168000.0,32182944000.0,29497326000.0
2048.0,31663442000.0,30634760000.0,24701247000.0,33008116000.0,33366827000.0,25765159000.0,32993024000.0,33299134000.0,26112025000.0,32869863000.0,33027660000.0,32291258000.0,32037212000.0,29237055000.0
2049.0,31488821000.0,30334554000.0,24385702000.0,32989897000.0,33464259000.0,25394407000.0,32936436000.0,33273514000.0,25757954000.0,32843002000.0,33288978000.0,32157422000.0,31800910000.0,28957321000.0
2050.0,31246414000.0,30068597000.0,24054436000.0,32960190000.0,33332306000.0,24952678000.0,32871938000.0,33252460000.0,25207947000.0,32999442000.0,32997906000.0,32147356000.0,31625056000.0,28762049000.0
2051.0,31187028000.0,29811562000.0,23816704000.0,32899290000.0,33322856000.0,24399100000.0,32833085000.0,33209629000.0,24607748000.0,32808118000.0,32885615000.0,31962282000.0,31360045000.0,28400484000.0
2052.0,30876963000.0,29599326000.0,23453544000.0,32880407000.0,33434366000.0,23906982000.0,32743858000.0,33160258000.0,24086407000.0,32715049000.0,32846436000.0,31801391000.0,31156455000.0,28035920000.0
2053.0,30663449000.0,29393164000.0,23015060000.0,32822184000.0,33287324000.0,23330970000.0,32714007000.0,33106495000.0,23549598000.0,32656038000.0,32704977000.0,31673207000.0,30988114000.0,27745307000.0
2054.0,30384476000.0,29185071000.0,22570676000.0,32790047000.0,33247429000.0,22585098000.0,32657040000.0,33069488000.0,23095075000.0,32610430000.0,32621320000.0,31506221000.0,30871480000.0,27465918000.0
2055.0,30271144000.0,28974650000.0,22172037000.0,32760994000.0,33369401000.0,21845150000.0,32600263000.0,33075409000.0,22693726000.0,32546146000.0,32548921000.0,31509914000.0,30675937000.0,27152509000.0
2056.0,30020950000.0,28754964000.0,21772540000.0,32692222000.0,33233424000.0,21124360000.0,32529488000.0,32989470000.0,22308008000.0,32489325000.0,32441657000.0,31512838000.0,30478813000.0,26793870000.0
2057.0,29697847000.0,28507697000.0,21295809000.0,32641686000.0,33661368000.0,20458959000.0,32416858000.0,32950649000.0,21905390000.0,32386922000.0,32356243000.0,31226319000.0,30133993000.0,26473118000.0
2058.0,29465393000.0,28354888000.0,20933420000.0,32546701000.0,33378746000.0,19804647000.0,32352758000.0,32893915000.0,21397391000.0,32327150000.0,32289024000.0,30975918000.0,29833330000.0,26104992000.0
2059.0,29125935000.0,28133403000.0,20598786000.0,32490850000.0,33255414000.0,19247510000.0,32277422000.0,32845690000.0,20955855000.0,32256903000.0,32167148000.0,30802397000.0,29454449000.0,25729397000.0
2060.0,28852812000.0,27886963000.0,20309598000.0,32546615000.0,33161056000.0,18604161000.0,32196493000.0,32813967000.0,20537235000.0,32169306000.0,32079130000.0,30666545000.0,29123879000.0,25437620000.0
2061.0,28545681000.0,27666205000.0,20022514000.0,32483437000.0,33134807000.0,17986933000.0,32113934000.0,32748739000.0,20025377000.0,32095625000.0,31962356000.0,30613699000.0,28777046000.0,25153573000.0
2062.0,28278413000.0,27468872000.0,19701390000.0,32401736000.0,33114624000.0,17250343000.0,31977640000.0,32719604000.0,19541705000.0,32030249000.0,31806855000.0,30499301000.0,28546443000.0,24695740000.0
2063.0,28060248000.0,27265890000.0,19197802000.0,32364683000.0,33061997000.0,16656752000.0,31926878000.0,32685234000.0,19043283000.0,31936776000.0,31720110000.0,30315389000.0,28249480000.0,24309770000.0
2064.0,27750281000.0,27135934000.0,18689094000.0,32299393000.0,32984349000.0,15994781000.0,31880456000.0,32635716000.0,18612429000.0,31849382000.0,31575580000.0,30245855000.0,28026077000.0,24007698000.0
2065.0,27396215000.0,26925435000.0,18324460000.0,32217000000.0,32955640000.0,15374388000.0,31813835000.0,32606060000.0,18238673000.0,31735196000.0,31487700000.0,30101805000.0,27744220000.0,23716397000.0
2066.0,27027300000.0,26782695000.0,17908644000.0,32055396000.0,32907516000.0,14828545000.0,31727555000.0,32653505000.0,18003184000.0,31644932000.0,31337855000.0,29895584000.0,27493808000.0,23427543000.0
2067.0,26698418000.0,26622675000.0,17569458000.0,31992486000.0,32897860000.0,14009383000.0,31645225000.0,32572228000.0,17635795000.0,31541098000.0,31097577000.0,29795363000.0,27325380000.0,23149703000.0
2068.0,26493225000.0,26425442000.0,17146481000.0,31904256000.0,32843477000.0,13247503000.0,31544082000.0,32503734000.0,17298285000.0,31409213000.0,30919387000.0,29619386000.0,27113734000.0,22930665000.0
2069.0,26216958000.0,26213370000.0,16744426000.0,31849675000.0,33054833000.0,12712983000.0,31430680000.0,32441248000.0,16840059000.0,31320453000.0,30733988000.0,29607023000.0,26847914000.0,22723570000.0
2070.0,25825792000.0,26096589000.0,16294871000.0,31761424000.0,32806244000.0,12289947000.0,31350163000.0,32413868000.0,16221720000.0,31232713000.0,30799909000.0,29358720000.0,26580531000.0,22311991000.0
2071.0,25467757000.0,25927741000.0,15745488000.0,31688548000.0,33050884000.0,11589153000.0,31318622000.0,32340343000.0,15845511000.0,31099724000.0,30506180000.0,29261930000.0,26275342000.0,22040099000.0
2072.0,25201254000.0,25598579000.0,15162407000.0,31730612000.0,32734499000.0,10921309000.0,31208432000.0,32218487000.0,15430766000.0,31043813000.0,30322320000.0,29026083000.0,26033730000.0,21796448000.0
2073.0,24796301000.0,25432121000.0,14921484000.0,31603490000.0,32654602000.0,10186146000.0,31032110000.0,32180767000.0,14960598000.0,30952684000.0,30131687000.0,28835030000.0,25768565000.0,21449308000.0
2074.0,24538644000.0,25277690000.0,14564109000.0,31566103000.0,32608280000.0,9553339000.0,30884717000.0,32104790000.0,14672749000.0,30854216000.0,29961785000.0,28780857000.0,25365613000.0,21084924000.0
2075.0,24344250000.0,25046202000.0,13955628000.0,31547066000.0,32542798000.0,8675140000.0,30771192000.0,32051057000.0,14228895000.0,30727324000.0,29672524000.0,28503894000.0,25028045000.0,20689365000.0
2076.0,24023175000.0,24950557000.0,13444017000.0,31457927000.0,32447476000.0,7994239000.0,30665640000.0,32018686000.0,13853673000.0,30649750000.0,29529200000.0,28387080000.0,24698948000.0,20259408000.0
2077.0,23747058000.0,24675723000.0,13079639000.0,31343034000.0,32383120000.0,7265348000.0,30624487000.0,31947256000.0,13517802000.0,30460709000.0,29237092000.0,28166860000.0,24420140000.0,19803310000.0
2078.0,23566354000.0,24539238000.0,12695870000.0,31286550000.0,32295260000.0,6661211600.0,30498718000.0,31835650000.0,13085871000.0,30363783000.0,28966513000.0,27994374000.0,23976714000.0,19351750000.0
2079.0,23150285000.0,24418152000.0,12178385000.0,31219430000.0,32173672000.0,6196350000.0,30434206000.0,31805442000.0,12728870000.0,30231380000.0,28791695000.0,27778585000.0,23651238000.0,18936400000.0
2080.0,22866485000.0,24145744000.0,11837633000.0,31191765000.0,32099508000.0,5748391400.0,30346273000.0,31756984000.0,12368615000.0,30221859000.0,28596744000.0,27557677000.0,23342477000.0,18491945000.0
2081.0,22656820000.0,23889398000.0,11534102000.0,31118750000.0,31990202000.0,5257617000.0,30258385000.0,31697070000.0,12080636000.0,30113740000.0,28287533000.0,27438645000.0,23070714000.0,18114150000.0
2082.0,22382725000.0,23708780000.0,11228019000.0,30994690000.0,31919320000.0,4931972000.0,30193703000.0,31658283000.0,11779966000.0,29981823000.0,28182024000.0,27230220000.0,22766963000.0,17786505000.0
2083.0,22140652000.0,23565330000.0,10972539000.0,30921036000.0,31806112000.0,4582580000.0,30016240000.0,31542385000.0,11526926000.0,29773545000.0,27922375000.0,27091739000.0,22388144000.0,17458713000.0
2084.0,21917942000.0,23383886000.0,10693839000.0,30799903000.0,31732875000.0,4159356700.0,29942004000.0,31479770000.0,11297969000.0,29683743000.0,27568517000.0,26933637000.0,21947450000.0,17021978000.0
2085.0,21785987000.0,23289862000.0,10482631000.0,30737828000.0,31584418000.0,3836691000.0,29813105000.0,31427658000.0,11107804000.0,29539391000.0,27321706000.0,26805303000.0,21630032000.0,16596965000.0
2086.0,21521811000.0,23150279000.0,10200404000.0,30671452000.0,31392522000.0,3523413000.0,29711880000.0,31363682000.0,10856867000.0,29463368000.0,26972856000.0,26688723000.0,21307950000.0,16228947000.0
2087.0,21267050000.0,22973493000.0,10037155000.0,30595054000.0,31252208000.0,3325185000.0,29597854000.0,31281474000.0,10515185000.0,29312604000.0,26676068000.0,26447831000.0,20995820000.0,15864298000.0
2088.0,21074000000.0,22766730000.0,9839342000.0,30505120000.0,31040678000.0,3111473000.0,29499845000.0,31191554000.0,10309755000.0,29183488000.0,26362593000.0,26281036000.0,20544810000.0,15486920000.0
2089.0,20826513000.0,22548353000.0,9480105000.0,30453494000.0,30848213000.0,2934684000.0,29401006000.0,31234982000.0,10074461000.0,29082230000.0,26083940000.0,26093193000.0,20217782000.0,15208623000.0
2090.0,20963504000.0,22433016000.0,9262566000.0,30353672000.0,30662724000.0,2706330600.0,29360355000.0,31166706000.0,9854927000.0,28876112000.0,25888514000.0,25930134000.0,19892950000.0,14887333000.0
2091.0,20484205000.0,22214818000.0,8948397000.0,30271635000.0,30466456000.0,2546249700.0,29228155000.0,31041876000.0,9630726000.0,28762313000.0,25658542000.0,25713422000.0,19585966000.0,14590716000.0
2092.0,20454312000.0,22025185000.0,8761780000.0,30192163000.0,30292695000.0,2421372400.0,28996380000.0,30926014000.0,9388275000.0,28638892000.0,25371716000.0,25542312000.0,19217408000.0,14260934000.0
2093.0,20621083000.0,21797372000.0,8612365000.0,30139230000.0,30104947000.0,2276607000.0,28879323000.0,30860720000.0,9090728000.0,28510542000.0,25077993000.0,25351807000.0,18938077000.0,13971816000.0
2094.0,20159447000.0,21660488000.0,8370147000.0,30044004000.0,29889174000.0,2170405000.0,28689615000.0,30784630000.0,8745808000.0,28629567000.0,24895000000.0,25140445000.0,18664612000.0,13647789000.0
2095.0,20001090000.0,21453260000.0,8252366000.0,29986144000.0,29650446000.0,1980297500.0,28512293000.0,30713973000.0,8460079600.0,28468705000.0,24652808000.0,24963736000.0,18345700000.0,13274398000.0
2096.0,19652188000.0,21244050000.0,7977744000.0,29881643000.0,29345913000.0,1773265800.0,28338016000.0,30682860000.0,8036035000.0,28237844000.0,24366713000.0,24820087000.0,17938266000.0,12964211000.0
2097.0,19387585000.0,21071534000.0,7617960400.0,30072328000.0,28931635000.0,1537252000.0,28205550000.0,30623556000.0,7755597300.0,28163030000.0,24126974000.0,24633055000.0,17613058000.0,12635303000.0
2098.0,19270717000.0,20975671000.0,7331660000.0,29772718000.0,28634892000.0,1411168800.0,27982280000.0,30693073000.0,7448732000.0,28038859000.0,23907210000.0,24468992000.0,17315800000.0,12337103000.0
2099.0,19004336000.0,20796766000.0,7037134300.0,29719484000.0,28321446000.0,1237628000.0,27763910000.0,30487780000.0,7151463000.0,27873974000.0,23688542000.0,24376367000.0,17049576000.0,12062813000.0
2100.0,18800298000.0,20613777000.0,6722297300.0,29652896000.0,28067800000.0,1059740500.0,27594650000.0,30364254000.0,6943217000.0,27756675000.0,23417807000.0,24162210000.0,16802740000.0,11630028000.0
