time,CNRM-CM6-1,GFDL-ESM4,IITM-ESM,EC-EARTH3,MPI-ESM1-2-HR,UKESM1-0-LL,CNRM-ESM2-1,CESM2-WACCM,MIROC6,TAIESM1,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CANESM5
2016.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0,3603171600000.0
2017.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0,3584816800000.0
2018.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0,3566544600000.0
2019.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0,3561793300000.0
2020.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0,3537741500000.0
2021.0,3535605000000.0,3526854700000.0,3512204500000.0,3494180000000.0,3504704600000.0,3519332200000.0,3522997800000.0,3523113600000.0,3513760600000.0,3518245600000.0,3522058500000.0,3560611000000.0,3519245700000.0,3484060000000.0
2022.0,3528101000000.0,3516450500000.0,3483915800000.0,3441052000000.0,3486161300000.0,3505036000000.0,3512745600000.0,3495189300000.0,3496133300000.0,3492715200000.0,3508341000000.0,3586572000000.0,3499749500000.0,3432413000000.0
2023.0,3509418200000.0,3507477000000.0,3446039400000.0,3401343600000.0,3470939400000.0,3489193800000.0,3492429400000.0,3475597700000.0,3481342300000.0,3482540800000.0,3485467100000.0,3612303700000.0,3471170900000.0,3368648400000.0
2024.0,3503756100000.0,3488600600000.0,3424606200000.0,3349046400000.0,3459266000000.0,3450189000000.0,3478891800000.0,3462890000000.0,3470723600000.0,3452500700000.0,3474571000000.0,3640558600000.0,3429033800000.0,3308858000000.0
2025.0,3501402400000.0,3473202700000.0,3398847000000.0,3283622000000.0,3447606500000.0,3425000200000.0,3459725100000.0,3453913700000.0,3461828000000.0,3427733300000.0,3460079000000.0,3666947300000.0,3401292700000.0,3255050700000.0
2026.0,3484401800000.0,3467969000000.0,3381910600000.0,3239711000000.0,3444539000000.0,3398158800000.0,3444641000000.0,3429518000000.0,3451227700000.0,3398079000000.0,3442557600000.0,3674993300000.0,3371135700000.0,3193087700000.0
2027.0,3453957000000.0,3452680500000.0,3381408800000.0,3176438000000.0,3438927700000.0,3359740800000.0,3430408500000.0,3415521000000.0,3445698600000.0,3364891400000.0,3428158000000.0,3698834000000.0,3344214300000.0,3143722900000.0
2028.0,3447657000000.0,3440635500000.0,3384807500000.0,3127952300000.0,3427903200000.0,3315107400000.0,3414705800000.0,3396280000000.0,3441601000000.0,3315065700000.0,3406872700000.0,3725752300000.0,3333720600000.0,3070564000000.0
2029.0,3438093800000.0,3437082400000.0,3383571300000.0,3071279400000.0,3423065900000.0,3283988300000.0,3394768700000.0,3372418300000.0,3421331800000.0,3270777000000.0,3395096400000.0,3739028000000.0,3299007000000.0,3001673800000.0
2030.0,3422872700000.0,3417586500000.0,3364814600000.0,2998359000000.0,3414618000000.0,3250707800000.0,3396757000000.0,3364017700000.0,3408304300000.0,3227103000000.0,3373297000000.0,3762595600000.0,3264213700000.0,2953567000000.0
2031.0,3417696400000.0,3416258800000.0,3365350400000.0,2941670700000.0,3396936700000.0,3221808700000.0,3378993000000.0,3331390200000.0,3386811600000.0,3205018400000.0,3349711000000.0,3785060000000.0,3231342000000.0,2889245300000.0
2032.0,3413801700000.0,3399083400000.0,3343751000000.0,2880597100000.0,3380196400000.0,3192304200000.0,3369934300000.0,3314059600000.0,3376187000000.0,3174396900000.0,3323593800000.0,3812457700000.0,3196826400000.0,2833772400000.0
2033.0,3418514300000.0,3379682000000.0,3330316700000.0,2827429000000.0,3363064000000.0,3137695000000.0,3361669400000.0,3292613000000.0,3369936000000.0,3144444500000.0,3303830000000.0,3830747200000.0,3157053100000.0,2781541000000.0
2034.0,3402591000000.0,3372232200000.0,3303265800000.0,2763794200000.0,3349538700000.0,3096538800000.0,3339385300000.0,3272318600000.0,3374792600000.0,3105181400000.0,3280814500000.0,3843645000000.0,3120702700000.0,2724677600000.0
2035.0,3390071000000.0,3356284000000.0,3284525400000.0,2693023100000.0,3325364500000.0,3057836400000.0,3324263500000.0,3249736800000.0,3367980500000.0,3074335000000.0,3248716500000.0,3862322000000.0,3078056600000.0,2677498400000.0
2036.0,3372810200000.0,3341144000000.0,3262306600000.0,2632618000000.0,3313128200000.0,3023949500000.0,3323940000000.0,3241472000000.0,3347052500000.0,3041061800000.0,3242835300000.0,3878145800000.0,3046825800000.0,2623751000000.0
2037.0,3350770500000.0,3329448200000.0,3252119400000.0,2563192700000.0,3304153200000.0,3000778600000.0,3310403700000.0,3217483400000.0,3330434400000.0,3021142500000.0,3232627200000.0,3892953500000.0,3026048800000.0,2580893000000.0
2038.0,3337259000000.0,3303396900000.0,3229896400000.0,2500578200000.0,3287161000000.0,2961747700000.0,3295430600000.0,3200190000000.0,3314534000000.0,2985406500000.0,3216880200000.0,3909296800000.0,2983282000000.0,2527665300000.0
2039.0,3329226700000.0,3275436300000.0,3207073400000.0,2432559500000.0,3265181000000.0,2918871700000.0,3273166200000.0,3191173300000.0,3299857700000.0,2952889400000.0,3197336600000.0,3928154700000.0,2957549000000.0,2472045700000.0
2040.0,3316573500000.0,3253192400000.0,3180740700000.0,2368151000000.0,3247712500000.0,2892068300000.0,3241026300000.0,3171884700000.0,3279321000000.0,2918766000000.0,3179343500000.0,3948941700000.0,2923964400000.0,2409340900000.0
2041.0,3296871800000.0,3219874400000.0,3179804000000.0,2301709500000.0,3230887000000.0,2840999500000.0,3231323800000.0,3151464800000.0,3254341000000.0,2893531800000.0,3168866000000.0,3969546000000.0,2896594700000.0,2354022200000.0
2042.0,3276696200000.0,3190422200000.0,3163299500000.0,2234669600000.0,3219851600000.0,2800755000000.0,3212615400000.0,3130513000000.0,3243756500000.0,2858510000000.0,3156918400000.0,4000526400000.0,2857911000000.0,2299134200000.0
2043.0,3273016200000.0,3179157000000.0,3151587200000.0,2167522000000.0,3197806000000.0,2766810000000.0,3200319000000.0,3104000200000.0,3227842800000.0,2827734200000.0,3128950500000.0,4045183600000.0,2826384000000.0,2253092800000.0
2044.0,3259320000000.0,3159958200000.0,3141083300000.0,2098045900000.0,3167352300000.0,2729981500000.0,3181984400000.0,3084591800000.0,3229472800000.0,2798829200000.0,3116145800000.0,4059350700000.0,2792920200000.0,2198938500000.0
2045.0,3249076700000.0,3154234800000.0,3134267000000.0,2041722600000.0,3152847600000.0,2674148200000.0,3166204300000.0,3066371200000.0,3216715300000.0,2745486300000.0,3084909300000.0,4080233600000.0,2760070700000.0,2127552400000.0
2046.0,3252626000000.0,3138185000000.0,3118361200000.0,1983210600000.0,3130137000000.0,2615553800000.0,3154613400000.0,3035873100000.0,3201452000000.0,2714586300000.0,3052488400000.0,4098283800000.0,2726495000000.0,2065118000000.0
2047.0,3244059000000.0,3127776400000.0,3098714800000.0,1911664700000.0,3114319700000.0,2566022800000.0,3143070400000.0,3017848400000.0,3188278200000.0,2669948700000.0,3019221000000.0,4114722300000.0,2684876000000.0,1995341600000.0
2048.0,3220364000000.0,3118879500000.0,3077429000000.0,1849281900000.0,3099080800000.0,2506877300000.0,3132562000000.0,2985235300000.0,3172806000000.0,2618173200000.0,2987925400000.0,4133817700000.0,2639356800000.0,1922916400000.0
2049.0,3202173000000.0,3084434300000.0,3062810300000.0,1797451400000.0,3091622000000.0,2446705300000.0,3127577100000.0,2961677700000.0,3162002700000.0,2564490500000.0,2949245300000.0,4153582000000.0,2608033200000.0,1856114100000.0
2050.0,3170842000000.0,3057917400000.0,3024395700000.0,1750443400000.0,3072404800000.0,2387579500000.0,3125810800000.0,2933890000000.0,3152862500000.0,2509088200000.0,2923555000000.0,4172822300000.0,2560691800000.0,1781612500000.0
2051.0,3145034000000.0,3047587800000.0,2989292500000.0,1688159800000.0,3065924800000.0,2341640300000.0,3115318800000.0,2910174600000.0,3114668700000.0,2449251500000.0,2900981200000.0,4193004600000.0,2524399500000.0,1715701300000.0
2052.0,3123483000000.0,3032819700000.0,2970306700000.0,1627545500000.0,3038492000000.0,2289940300000.0,3109325000000.0,2874334000000.0,3100126000000.0,2405133200000.0,2864130000000.0,4213519400000.0,2488914700000.0,1643894100000.0
2053.0,3103445200000.0,3013982300000.0,2951808500000.0,1568717900000.0,3019087500000.0,2244038400000.0,3098787400000.0,2853640900000.0,3088892300000.0,2347151000000.0,2836516800000.0,4237307200000.0,2454293300000.0,1592618500000.0
2054.0,3083382600000.0,2999172700000.0,2933324800000.0,1531421300000.0,3002279700000.0,2193087800000.0,3083432400000.0,2810987700000.0,3073962100000.0,2297813500000.0,2794579000000.0,4255006300000.0,2412498000000.0,1540839800000.0
2055.0,3067144300000.0,2980933800000.0,2910293900000.0,1485048300000.0,2977842000000.0,2153771800000.0,3067271200000.0,2784013600000.0,3056420800000.0,2241076400000.0,2746036000000.0,4278686300000.0,2380111800000.0,1490190700000.0
2056.0,3047749600000.0,2963432800000.0,2896522600000.0,1438691000000.0,2960495700000.0,2103511500000.0,3065201300000.0,2771671300000.0,3042462000000.0,2189892500000.0,2710121200000.0,4300976700000.0,2349289700000.0,1432774100000.0
2057.0,3030073200000.0,2945716800000.0,2878272200000.0,1393560900000.0,2940980000000.0,2051221500000.0,3050684500000.0,2742101000000.0,3016201900000.0,2145417600000.0,2665372000000.0,4314848600000.0,2317312900000.0,1377895700000.0
2058.0,3014203300000.0,2932958300000.0,2859156000000.0,1349544400000.0,2920280500000.0,2005086200000.0,3027871500000.0,2719801000000.0,3005342800000.0,2107334500000.0,2631756400000.0,4335998000000.0,2284909800000.0,1319940500000.0
2059.0,2987294700000.0,2906578000000.0,2845215800000.0,1306410100000.0,2919183000000.0,1948558200000.0,3002973300000.0,2699804800000.0,2981772700000.0,2077659000000.0,2604703400000.0,4351896000000.0,2263365500000.0,1266739200000.0
2060.0,2968896700000.0,2872992000000.0,2831543200000.0,1265443700000.0,2903512200000.0,1903215900000.0,2977858300000.0,2665809700000.0,2966411000000.0,2020175900000.0,2578884900000.0,4366485000000.0,2235984200000.0,1206874500000.0
2061.0,2957520700000.0,2849575800000.0,2800542800000.0,1225396600000.0,2896846400000.0,1845372300000.0,2955600000000.0,2632801600000.0,2935253000000.0,1964214200000.0,2536323000000.0,4386399700000.0,2202200000000.0,1152166100000.0
2062.0,2941554000000.0,2833972700000.0,2770964800000.0,1185794100000.0,2886951500000.0,1796642400000.0,2938900300000.0,2605373200000.0,2929788200000.0,1915584900000.0,2506547000000.0,4408431600000.0,2177133300000.0,1097825500000.0
2063.0,2901575000000.0,2824268400000.0,2740158000000.0,1151990000000.0,2867192000000.0,1753774400000.0,2913537000000.0,2590327400000.0,2918804000000.0,1866493500000.0,2469330200000.0,4425632400000.0,2150614600000.0,1043804450000.0
2064.0,2877250900000.0,2805176000000.0,2703860200000.0,1123298400000.0,2862573700000.0,1706456800000.0,2894324300000.0,2569901000000.0,2899032400000.0,1819052600000.0,2434393200000.0,4430766300000.0,2120811800000.0,988489000000.0
2065.0,2861388500000.0,2785086300000.0,2689994300000.0,1081303100000.0,2843061500000.0,1652540800000.0,2882182000000.0,2557004200000.0,2875311300000.0,1783634900000.0,2407291200000.0,4454416000000.0,2102756800000.0,937101400000.0
2066.0,2831662000000.0,2758002000000.0,2673630000000.0,1045082730000.0,2827560200000.0,1594576300000.0,2868286300000.0,2529974800000.0,2839542500000.0,1748686000000.0,2378004700000.0,4472015000000.0,2081084300000.0,895852700000.0
2067.0,2804985000000.0,2743768200000.0,2656496000000.0,1015111300000.0,2808571800000.0,1532771800000.0,2851840200000.0,2510644800000.0,2814641200000.0,1710158500000.0,2345174300000.0,4496126000000.0,2064605400000.0,855693200000.0
2068.0,2772269000000.0,2722365000000.0,2639725000000.0,979460400000.0,2784229300000.0,1478696800000.0,2815967400000.0,2489180200000.0,2795256200000.0,1670579400000.0,2316214500000.0,4511215600000.0,2055078700000.0,810656300000.0
2069.0,2742021800000.0,2705718800000.0,2619801900000.0,941149600000.0,2766374700000.0,1433745200000.0,2799161800000.0,2467277600000.0,2762832300000.0,1632825000000.0,2291879000000.0,4531656600000.0,2034247800000.0,756225400000.0
2070.0,2717319000000.0,2681067800000.0,2570594800000.0,904501900000.0,2753543800000.0,1391205200000.0,2777462900000.0,2452995400000.0,2754815000000.0,1602862400000.0,2262002600000.0,4551873700000.0,2014046600000.0,712496450000.0
2071.0,2678000500000.0,2661923400000.0,2538748200000.0,868257100000.0,2735580400000.0,1346802000000.0,2758997400000.0,2439334000000.0,2722618700000.0,1574602100000.0,2223316400000.0,4573015000000.0,1988535000000.0,673556460000.0
2072.0,2646217900000.0,2635635400000.0,2532828300000.0,834619800000.0,2708194000000.0,1302143800000.0,2734669400000.0,2426640500000.0,2696081600000.0,1540229300000.0,2196407600000.0,4593489000000.0,1965861100000.0,639065850000.0
2073.0,2614161300000.0,2613162000000.0,2516342000000.0,805971360000.0,2685085000000.0,1263074500000.0,2717806800000.0,2403469600000.0,2668599200000.0,1510831000000.0,2164716700000.0,4613193000000.0,1951849500000.0,602050800000.0
2074.0,2586897800000.0,2594541400000.0,2501335000000.0,766612000000.0,2659782800000.0,1209801900000.0,2688992000000.0,2386780500000.0,2649331900000.0,1475541200000.0,2117527300000.0,4642794600000.0,1931324400000.0,559187030000.0
2075.0,2556103200000.0,2578774500000.0,2472829300000.0,731160500000.0,2631483000000.0,1157365200000.0,2674620000000.0,2370752200000.0,2615394400000.0,1444139600000.0,2073865700000.0,4673806000000.0,1911760900000.0,512972230000.0
2076.0,2527205500000.0,2558758200000.0,2437735300000.0,694771200000.0,2610233000000.0,1107442800000.0,2654275400000.0,2350342500000.0,2602921400000.0,1408975500000.0,2026440500000.0,4693616500000.0,1885598800000.0,475330350000.0
2077.0,2496266800000.0,2541071000000.0,2412442300000.0,663079600000.0,2592711400000.0,1053910200000.0,2627860000000.0,2322422800000.0,2569766000000.0,1375762400000.0,1980852200000.0,4702262000000.0,1869562900000.0,439165900000.0
2078.0,2460939000000.0,2522633500000.0,2397345200000.0,631148450000.0,2571076600000.0,1013144500000.0,2617026300000.0,2279763000000.0,2548604900000.0,1352395500000.0,1944049400000.0,4721866000000.0,1855798100000.0,398332500000.0
2079.0,2423002200000.0,2500134400000.0,2371637700000.0,596144600000.0,2554539500000.0,973947800000.0,2583985000000.0,2259382700000.0,2528135600000.0,1315571800000.0,1893455500000.0,4748006700000.0,1830577800000.0,362083100000.0
2080.0,2378867700000.0,2480040800000.0,2343037000000.0,557566070000.0,2534542700000.0,929962070000.0,2545773200000.0,2218556700000.0,2504701200000.0,1283436600000.0,1843653800000.0,4764949500000.0,1819599400000.0,333694600000.0
2081.0,2344256500000.0,2461021500000.0,2309463000000.0,525733070000.0,2515509000000.0,877742300000.0,2519221400000.0,2192927900000.0,2466425600000.0,1254597300000.0,1802578800000.0,4775524400000.0,1803737400000.0,305682120000.0
2082.0,2294334400000.0,2445734000000.0,2274403300000.0,493346420000.0,2489372400000.0,831910100000.0,2487694400000.0,2147642800000.0,2431791700000.0,1222100000000.0,1760752300000.0,4793782000000.0,1790575000000.0,278279400000.0
2083.0,2254735000000.0,2419002000000.0,2255759900000.0,458980900000.0,2463175300000.0,786221960000.0,2459954800000.0,2113207100000.0,2395524800000.0,1187809900000.0,1714487300000.0,4815187300000.0,1776150600000.0,250335230000.0
2084.0,2218703700000.0,2391644300000.0,2224554800000.0,428701880000.0,2440021400000.0,741474300000.0,2421415700000.0,2080783900000.0,2367257000000.0,1157622500000.0,1687178800000.0,4829370400000.0,1765015000000.0,223543000000.0
2085.0,2178980500000.0,2366188600000.0,2200877000000.0,398823560000.0,2423272500000.0,692800300000.0,2383902100000.0,2041566200000.0,2336856000000.0,1137856600000.0,1649788700000.0,4846928000000.0,1746006800000.0,198631750000.0
2086.0,2145340800000.0,2339328500000.0,2181479500000.0,371944100000.0,2406846300000.0,642621400000.0,2346041700000.0,2011665000000.0,2304295600000.0,1105191200000.0,1622538200000.0,4852546000000.0,1716322400000.0,178443030000.0
2087.0,2115098500000.0,2322517000000.0,2153705500000.0,340119160000.0,2393241600000.0,595072700000.0,2304951700000.0,1985472400000.0,2267611000000.0,1078942600000.0,1590456000000.0,4871841000000.0,1697032700000.0,158339040000.0
2088.0,2080118300000.0,2300148700000.0,2129270100000.0,308221840000.0,2372030400000.0,551605960000.0,2277730200000.0,1948844400000.0,2232892800000.0,1052628160000.0,1557448500000.0,4895236000000.0,1674813900000.0,139929630000.0
2089.0,2046283400000.0,2278226000000.0,2106249600000.0,285572960000.0,2352058200000.0,507984180000.0,2239454500000.0,1923727600000.0,2206279100000.0,1028294250000.0,1530484500000.0,4926406700000.0,1647211300000.0,121415990000.0
2090.0,2011498200000.0,2261409300000.0,2080980000000.0,263021970000.0,2338067000000.0,466294670000.0,2205460200000.0,1892189300000.0,2171655300000.0,1005416350000.0,1503382100000.0,4947474000000.0,1623446300000.0,104678180000.0
2091.0,1981518400000.0,2242487300000.0,2055273200000.0,237888830000.0,2313106000000.0,425521740000.0,2166122500000.0,1856695400000.0,2134434900000.0,982876550000.0,1466239000000.0,4961456400000.0,1599743900000.0,88919550000.0
2092.0,1931556800000.0,2218376000000.0,2017977600000.0,214643500000.0,2293205600000.0,387400100000.0,2117797200000.0,1817632800000.0,2107493400000.0,962709360000.0,1422311000000.0,4981680000000.0,1575465000000.0,76881770000.0
2093.0,1885778900000.0,2183823000000.0,1998668700000.0,197060330000.0,2275427700000.0,355996140000.0,2078533400000.0,1778398400000.0,2072468900000.0,940391400000.0,1379367500000.0,5010197000000.0,1549804100000.0,65314210000.0
2094.0,1840763000000.0,2151676800000.0,1974444200000.0,179417900000.0,2257434000000.0,330434120000.0,2027110700000.0,1742018800000.0,2030939000000.0,919635800000.0,1352586100000.0,5025207700000.0,1540349000000.0,55661216000.0
2095.0,1789408300000.0,2124999800000.0,1956804800000.0,162275030000.0,2240688400000.0,300577650000.0,1978851300000.0,1713521600000.0,1991655600000.0,902984960000.0,1320193900000.0,5042396000000.0,1520270300000.0,45511303000.0
2096.0,1739497700000.0,2100554600000.0,1939508200000.0,142314910000.0,2223560700000.0,276058670000.0,1921219300000.0,1678947400000.0,1948364400000.0,878910200000.0,1283520000000.0,5061724300000.0,1508987200000.0,37944447000.0
2097.0,1700501000000.0,2073666400000.0,1928939300000.0,124867070000.0,2209381600000.0,250888490000.0,1878704800000.0,1641648200000.0,1927706000000.0,855630940000.0,1245050800000.0,5078225000000.0,1491670400000.0,31440853000.0
2098.0,1651150300000.0,2041905800000.0,1904307500000.0,109700840000.0,2195288000000.0,226758500000.0,1840646000000.0,1594455500000.0,1893261000000.0,832293100000.0,1214614700000.0,5089563500000.0,1467184600000.0,25649558000.0
2099.0,1605790700000.0,2015679300000.0,1888435000000.0,94304650000.0,2178153700000.0,203468590000.0,1808110700000.0,1549798100000.0,1861558200000.0,813409600000.0,1180297600000.0,5103062400000.0,1446793600000.0,21295852000.0
2100.0,1560339700000.0,1989315300000.0,1878276800000.0,80788090000.0,2158756200000.0,184226600000.0,1752212200000.0,1512906400000.0,1817790800000.0,788391900000.0,1146206000000.0,5117646000000.0,1432141800000.0,19232647000.0
