time,EC-EARTH3,CNRM-CM6-1,MPI-ESM1-2-HR,CESM2-WACCM,GFDL-ESM4,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,TAIESM1,KACE-1-0-G,MRI-ESM2-0,CANESM5
2010.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0
2011.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0
2012.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0
2013.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0
2014.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0
2015.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0
2016.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0
2017.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0
2018.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0
2019.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0
2020.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0
2021.0,18061998000000.0,18133994000000.0,18164098000000.0,18123472000000.0,17997410000000.0,17950659000000.0,18077020000000.0,18120890000000.0,17942845000000.0,17971217000000.0,18015207000000.0,18122470000000.0,18008882000000.0
2022.0,18014079000000.0,18010635000000.0,18242420000000.0,18134304000000.0,17901935000000.0,17851612000000.0,17937820000000.0,18158226000000.0,17879592000000.0,17967713000000.0,17831675000000.0,18054681000000.0,17971626000000.0
2023.0,17764926000000.0,17804370000000.0,18242120000000.0,18024619000000.0,17806588000000.0,17671685000000.0,17802409000000.0,18060258000000.0,17840830000000.0,17920151000000.0,17653737000000.0,17960647000000.0,17870224000000.0
2024.0,17605184000000.0,17766048000000.0,18245281000000.0,17851283000000.0,17760673000000.0,17568480000000.0,17679680000000.0,17937381000000.0,17804609000000.0,17830639000000.0,17443634000000.0,17843040000000.0,17681491000000.0
2025.0,17554847000000.0,17707150000000.0,18148078000000.0,17734992000000.0,17699298000000.0,17519773000000.0,17442733000000.0,17828676000000.0,17753757000000.0,17786277000000.0,17321341000000.0,17687342000000.0,17587333000000.0
2026.0,17585839000000.0,17565104000000.0,18068854000000.0,17546653000000.0,17575447000000.0,17502469000000.0,17353256000000.0,17787286000000.0,17576444000000.0,17651090000000.0,17116960000000.0,17531722000000.0,17469250000000.0
2027.0,17406275000000.0,17489891000000.0,17961088000000.0,17434831000000.0,17489951000000.0,17372804000000.0,17124214000000.0,17720660000000.0,17342028000000.0,17647000000000.0,16916783000000.0,17360071000000.0,17346593000000.0
2028.0,17215338000000.0,17442222000000.0,17868605000000.0,17317177000000.0,17402767000000.0,17118821000000.0,16958338000000.0,17658173000000.0,17216516000000.0,17475401000000.0,16739580000000.0,17175380000000.0,17189773000000.0
2029.0,17100140000000.0,17355797000000.0,17843008000000.0,17107528000000.0,17313512000000.0,16973431000000.0,16832659000000.0,17608701000000.0,17178889000000.0,17444570000000.0,16542458000000.0,17061340000000.0,17061126000000.0
2030.0,17013870000000.0,17210212000000.0,17817831000000.0,16999536000000.0,17149582000000.0,16841162000000.0,16694525000000.0,17454772000000.0,17007981000000.0,17152322000000.0,16391367000000.0,16955734000000.0,16976488000000.0
2031.0,16918135000000.0,17094328000000.0,17712258000000.0,17023456000000.0,17097309000000.0,16657741000000.0,16544013000000.0,17484146000000.0,16949023000000.0,17120525000000.0,16179213000000.0,16824669000000.0,16816706000000.0
2032.0,16936445000000.0,16920602000000.0,17598640000000.0,16761736000000.0,16992459000000.0,16450025000000.0,16290928000000.0,17452471000000.0,17049368000000.0,17088460000000.0,16069372000000.0,16655771000000.0,16674159000000.0
2033.0,16852652000000.0,16885882000000.0,17506107000000.0,16609778000000.0,16897982000000.0,16351899000000.0,16090122000000.0,17375376000000.0,16929586000000.0,16914961000000.0,15989643000000.0,16624520000000.0,16544604000000.0
2034.0,16615123000000.0,16807573000000.0,17381857000000.0,16590781000000.0,16876895000000.0,16268456000000.0,16009472000000.0,17342724000000.0,16852241000000.0,16847084000000.0,15837153000000.0,16472425000000.0,16277805000000.0
2035.0,16439870000000.0,16737412000000.0,17409226000000.0,16519035000000.0,16868227000000.0,16187374000000.0,15915148000000.0,17276977000000.0,16859815000000.0,16711288000000.0,15642303000000.0,16369299000000.0,16197784000000.0
2036.0,16246123000000.0,16646045000000.0,17359666000000.0,16421294000000.0,16751250000000.0,16002038000000.0,15643086000000.0,17212474000000.0,16728216000000.0,16530337000000.0,15480393000000.0,16283736000000.0,16070092000000.0
2037.0,16094516000000.0,16554774000000.0,17310433000000.0,16305172000000.0,16684401000000.0,15818525000000.0,15444738000000.0,17207802000000.0,16613863000000.0,16424572000000.0,15387977000000.0,16116117000000.0,15868039000000.0
2038.0,15950078000000.0,16533588000000.0,17255286000000.0,16214122000000.0,16550175000000.0,15695414000000.0,15291008000000.0,17062949000000.0,16501062000000.0,16360564000000.0,15229699000000.0,15987097000000.0,15739116000000.0
2039.0,15904128000000.0,16404882000000.0,17230833000000.0,15975073000000.0,16473163000000.0,15517755000000.0,15062484000000.0,17134518000000.0,16280571000000.0,16263197000000.0,15005927000000.0,15932593000000.0,15590292000000.0
2040.0,15836825000000.0,16307390000000.0,17183710000000.0,15843865000000.0,16314659000000.0,15330949000000.0,14898450000000.0,17196234000000.0,16167602000000.0,16145983000000.0,14791605000000.0,15795668000000.0,15428710000000.0
2041.0,15704062000000.0,16316963000000.0,17063560000000.0,15616417000000.0,16213866000000.0,15182914000000.0,14712923000000.0,17209485000000.0,15979174000000.0,15916752000000.0,14617417000000.0,15597551000000.0,15342981000000.0
2042.0,15580609000000.0,16165121000000.0,17059539000000.0,15430121000000.0,16105378000000.0,14998221000000.0,14464000000000.0,17145063000000.0,15827649000000.0,15680583000000.0,14486398000000.0,15408455000000.0,15268919000000.0
2043.0,15434514000000.0,16073882000000.0,16901893000000.0,15281435000000.0,15990825000000.0,14973279000000.0,14257879000000.0,16992776000000.0,15775923000000.0,15496023000000.0,14211563000000.0,15271379000000.0,15109205000000.0
2044.0,15278060000000.0,16008619000000.0,16836530000000.0,15177808000000.0,15894996000000.0,14947249000000.0,14037984000000.0,16894629000000.0,15651701000000.0,15175801000000.0,13926136000000.0,15262892000000.0,14962466000000.0
2045.0,15141139000000.0,15859106000000.0,16782893000000.0,15026466000000.0,15831442000000.0,14782090000000.0,13720939000000.0,16695351000000.0,15514170000000.0,14886443000000.0,13773420000000.0,15134020000000.0,14777348000000.0
2046.0,15033213000000.0,15757709000000.0,16732058000000.0,14890085000000.0,15627463000000.0,14640197000000.0,13485448000000.0,16587635000000.0,15342032000000.0,14656665000000.0,13483429000000.0,15075450000000.0,14644339000000.0
2047.0,14866233000000.0,15629295000000.0,16589302000000.0,14825865000000.0,15581735000000.0,14390654000000.0,13257378000000.0,16530761000000.0,15051849000000.0,14411860000000.0,13328827000000.0,14893143000000.0,14568671000000.0
2048.0,14735245000000.0,15487335000000.0,16541192000000.0,14698687000000.0,15482322000000.0,14281550000000.0,13010417000000.0,16498956000000.0,14937736000000.0,14171584000000.0,13152377000000.0,14759934000000.0,14408245000000.0
2049.0,14588014000000.0,15425121000000.0,16457269000000.0,14592895000000.0,15426216000000.0,14112617000000.0,12742663000000.0,16367026000000.0,14728374000000.0,13980063000000.0,12939019000000.0,14722544000000.0,14255020000000.0
2050.0,14449911000000.0,15371529000000.0,16321437000000.0,14378301000000.0,15407783000000.0,13943264000000.0,12498482000000.0,16275030000000.0,14454608000000.0,13842950000000.0,12743250000000.0,14598521000000.0,14052207000000.0
2051.0,14328559000000.0,15270947000000.0,16229939000000.0,14208690000000.0,15344833000000.0,13807800000000.0,12242956000000.0,16225337000000.0,14259658000000.0,13579316000000.0,12523318000000.0,14403688000000.0,13892850000000.0
2052.0,14235571000000.0,15159252000000.0,16153298000000.0,14059335000000.0,15282922000000.0,13487686000000.0,12025458000000.0,16137888000000.0,14067733000000.0,13400597000000.0,12323307000000.0,14169748000000.0,13738297000000.0
2053.0,14165849000000.0,15020452000000.0,16047053000000.0,14030177000000.0,15183981000000.0,13213189000000.0,11738501000000.0,16065727000000.0,13851730000000.0,13233065000000.0,12040405000000.0,13967148000000.0,13592600000000.0
2054.0,13978219000000.0,15018737000000.0,16024750000000.0,14039127000000.0,14986843000000.0,13046083000000.0,11484673000000.0,15941048000000.0,13730853000000.0,12980990000000.0,11877838000000.0,13818063000000.0,13455047000000.0
2055.0,13864275000000.0,14932352000000.0,15902142000000.0,13984690000000.0,14894711000000.0,12884651000000.0,11256703000000.0,15859009000000.0,13570572000000.0,12756253000000.0,11678621000000.0,13677449000000.0,13159819000000.0
2056.0,13715716000000.0,14761307000000.0,15708256000000.0,13773466000000.0,14787411000000.0,12688547000000.0,11075924000000.0,15807739000000.0,13343153000000.0,12536890000000.0,11468134000000.0,13615750000000.0,13014659000000.0
2057.0,13575175000000.0,14723375000000.0,15650455000000.0,13637657000000.0,14735545000000.0,12426557000000.0,10845967000000.0,15716907000000.0,13238140000000.0,12295932000000.0,11354355000000.0,13463025000000.0,12823596000000.0
2058.0,13461972000000.0,14615764000000.0,15472711000000.0,13473007000000.0,14651489000000.0,12324919000000.0,10576386000000.0,15630408000000.0,13083043000000.0,11982106000000.0,11108221000000.0,13247678000000.0,12748990000000.0
2059.0,13292920000000.0,14610682000000.0,15290329000000.0,13337421000000.0,14532809000000.0,12160108000000.0,10243836000000.0,15475031000000.0,12937890000000.0,11770447000000.0,10841185000000.0,13037357000000.0,12632359000000.0
2060.0,13153951000000.0,14474996000000.0,15185265000000.0,13184790000000.0,14501381000000.0,12084006000000.0,9999174000000.0,15395176000000.0,12816432000000.0,11472509000000.0,10606366000000.0,12982378000000.0,12500908000000.0
2061.0,12874367000000.0,14308573000000.0,15065698000000.0,12954119000000.0,14397702000000.0,11946291000000.0,9788371000000.0,15174728000000.0,12557109000000.0,11224272000000.0,10344135000000.0,12879004000000.0,12345483000000.0
2062.0,12650583000000.0,14193582000000.0,14963139000000.0,12779846000000.0,14338699000000.0,11779255000000.0,9581941000000.0,15122199000000.0,12450083000000.0,10983907000000.0,10113958000000.0,12766768000000.0,12184632000000.0
2063.0,12333519000000.0,14070472000000.0,14915350000000.0,12509969000000.0,14223496000000.0,11679584000000.0,9358165000000.0,15052992000000.0,12241668000000.0,10859412000000.0,9879535000000.0,12609578000000.0,11993578000000.0
2064.0,12275183000000.0,13993829000000.0,14891045000000.0,12306956000000.0,14152746000000.0,11473308000000.0,9170595000000.0,14933117000000.0,12089841000000.0,10738341000000.0,9648094000000.0,12605033000000.0,11889884000000.0
2065.0,12055960000000.0,13949468000000.0,14817749000000.0,12126962000000.0,14098282000000.0,11326032000000.0,8928446000000.0,14847087000000.0,11853729000000.0,10584656000000.0,9514978000000.0,12473757000000.0,11753047000000.0
2066.0,11889011000000.0,13816706000000.0,14697336000000.0,11912534000000.0,13963792000000.0,11163571000000.0,8626801000000.0,14769756000000.0,11602326000000.0,10349555000000.0,9328762000000.0,12381607000000.0,11581011000000.0
2067.0,11613371000000.0,13646851000000.0,14576163000000.0,11704881000000.0,13856264000000.0,11105024000000.0,8403968000000.0,14637143000000.0,11469093000000.0,10112330000000.0,9220753000000.0,12189845000000.0,11393785000000.0
2068.0,11397505000000.0,13508941000000.0,14487813000000.0,11440795000000.0,13828427000000.0,11054529000000.0,8131892500000.0,14699033000000.0,11359772000000.0,9931936000000.0,9005889000000.0,12068969000000.0,11234460000000.0
2069.0,11232511000000.0,13399780000000.0,14391501000000.0,11304859000000.0,13717458000000.0,10888390000000.0,7936005000000.0,14507537000000.0,11171957000000.0,9823624000000.0,8851530000000.0,12042657000000.0,11134847000000.0
2070.0,11076932000000.0,13326299000000.0,14317272000000.0,11020728000000.0,13628407000000.0,10748577000000.0,7763996400000.0,14396101000000.0,11076369000000.0,9540904000000.0,8676818600000.0,11947707000000.0,11011121000000.0
2071.0,10894656000000.0,13295649000000.0,14199647000000.0,10778493000000.0,13501034000000.0,10568707000000.0,7540385500000.0,14255742000000.0,10885011000000.0,9227317000000.0,8483406000000.0,11803678000000.0,10842155000000.0
2072.0,10727531000000.0,13103877000000.0,14096155000000.0,10529391000000.0,13391044000000.0,10421665000000.0,7274108000000.0,14181570000000.0,10705667000000.0,9001215000000.0,8359245000000.0,11587226000000.0,10712209000000.0
2073.0,10533067000000.0,12994763000000.0,14019897000000.0,10301809000000.0,13188942000000.0,10340342000000.0,7093807000000.0,14143961000000.0,10543551000000.0,8738255700000.0,8226793300000.0,11472414000000.0,10612966000000.0
2074.0,10384624000000.0,12872701000000.0,13978902000000.0,10048002000000.0,12992042000000.0,10200814000000.0,6897643600000.0,14053012000000.0,10364022000000.0,8485812600000.0,8102463700000.0,11389099000000.0,10462307000000.0
2075.0,10240349000000.0,12713855000000.0,13908519000000.0,9898860000000.0,12867178000000.0,10034970000000.0,6734772400000.0,13994878000000.0,10216066000000.0,8303062000000.0,7981370400000.0,11209496000000.0,10308026000000.0
2076.0,9950461000000.0,12615401000000.0,13766220000000.0,9700424000000.0,12804726000000.0,9894264000000.0,6512633000000.0,13891192000000.0,9989910000000.0,8063314600000.0,7818609400000.0,11109519000000.0,10100139000000.0
2077.0,9750943000000.0,12479230000000.0,13718644000000.0,9546822000000.0,12712663000000.0,9700376000000.0,6330464000000.0,13763223000000.0,9789209000000.0,7834675000000.0,7623381000000.0,10990367000000.0,9961095000000.0
2078.0,9506615000000.0,12284511000000.0,13629269000000.0,9352930000000.0,12627846000000.0,9487375000000.0,6133072000000.0,13593906000000.0,9621228000000.0,7644826300000.0,7441023000000.0,10814175000000.0,9832472000000.0
2079.0,9289066000000.0,12153923000000.0,13482136000000.0,9186402000000.0,12533030000000.0,9278479000000.0,5949141000000.0,13497619000000.0,9495640000000.0,7519857500000.0,7250095600000.0,10661908000000.0,9714833000000.0
2080.0,9170837000000.0,12034290000000.0,13329289000000.0,9062467000000.0,12462965000000.0,9087733000000.0,5757315600000.0,13342426000000.0,9306932000000.0,7273758000000.0,7085953600000.0,10543939000000.0,9560506000000.0
2081.0,8958193000000.0,11937117000000.0,13258471000000.0,8935487000000.0,12333086000000.0,8916237000000.0,5568626000000.0,13211846000000.0,9121739000000.0,7064037400000.0,6880834400000.0,10404616000000.0,9393225000000.0
2082.0,8793312700000.0,11783152000000.0,13164216000000.0,8750670300000.0,12204646000000.0,8799716000000.0,5398764000000.0,13044902000000.0,8976441000000.0,6854067000000.0,6769768700000.0,10215483000000.0,9252866000000.0
2083.0,8546185000000.0,11710155000000.0,13074485000000.0,8586583000000.0,12097988000000.0,8647081000000.0,5233899500000.0,12933544000000.0,8824936000000.0,6701285600000.0,6617730000000.0,10058590000000.0,9115508000000.0
2084.0,8324161500000.0,11642639000000.0,13029024000000.0,8440881000000.0,11946621000000.0,8493472000000.0,5098498400000.0,12771698000000.0,8694335000000.0,6502333500000.0,6536964000000.0,9961309000000.0,8974299000000.0
2085.0,8189622400000.0,11540825000000.0,12953409000000.0,8299517300000.0,11809270000000.0,8341486000000.0,4912136600000.0,12688957000000.0,8558571000000.0,6364367000000.0,6436957000000.0,9862083000000.0,8820361000000.0
2086.0,7949084300000.0,11356940000000.0,12933811000000.0,8026797400000.0,11657124000000.0,8172018000000.0,4783855400000.0,12545573000000.0,8349299000000.0,6183823300000.0,6298171000000.0,9706758000000.0,8712693000000.0
2087.0,7727308300000.0,11164963000000.0,12812227000000.0,7875091500000.0,11533290000000.0,8071231300000.0,4644069000000.0,12416234000000.0,8218569000000.0,5953935000000.0,6156584500000.0,9559053000000.0,8530800000000.0
2088.0,7547035600000.0,10999468000000.0,12769929000000.0,7712085600000.0,11396729000000.0,7958921500000.0,4510794600000.0,12261772000000.0,8036230000000.0,5785118600000.0,5995375000000.0,9403037000000.0,8407576000000.0
2089.0,7400621300000.0,10791330000000.0,12679346000000.0,7530541500000.0,11257337000000.0,7836869300000.0,4374642300000.0,12177494000000.0,7936178400000.0,5636096500000.0,5800551500000.0,9367999000000.0,8272141000000.0
2090.0,7262702700000.0,10607709000000.0,12634249000000.0,7399762000000.0,11190858000000.0,7697774700000.0,4204114500000.0,12056901000000.0,7807907000000.0,5539980400000.0,5637526000000.0,9248691000000.0,8132041000000.0
2091.0,7175002400000.0,10394376000000.0,12651841000000.0,7195467400000.0,11109645000000.0,7539425000000.0,4084329000000.0,11981813000000.0,7690947000000.0,5344890000000.0,5512588000000.0,9145975000000.0,8009693000000.0
2092.0,6992794500000.0,10287182000000.0,12616485000000.0,6981305000000.0,11006708000000.0,7399406600000.0,3938400300000.0,11907089000000.0,7625339600000.0,5189176700000.0,5415746000000.0,9008683000000.0,7884874000000.0
2093.0,6814100000000.0,10130221000000.0,12558739000000.0,6821386000000.0,10935961000000.0,7224190600000.0,3830135400000.0,11743244000000.0,7444641600000.0,5072762700000.0,5273811000000.0,8774947400000.0,7724179000000.0
2094.0,6610650000000.0,9969028000000.0,12497899000000.0,6611011600000.0,10811889000000.0,7143639000000.0,3716249000000.0,11581920000000.0,7255853400000.0,4958301700000.0,5147057500000.0,8604942000000.0,7636607000000.0
2095.0,6377983000000.0,9824877000000.0,12424783000000.0,6459788000000.0,10629202000000.0,7004676400000.0,3582360600000.0,11452471000000.0,7107227700000.0,4820203000000.0,5022696300000.0,8468577000000.0,7484378000000.0
2096.0,6228820400000.0,9656711000000.0,12323315000000.0,6356622000000.0,10554732000000.0,6821318000000.0,3491815500000.0,11303604000000.0,6992839000000.0,4668172000000.0,4936385000000.0,8320822000000.0,7408173000000.0
2097.0,5993942000000.0,9507475000000.0,12261036000000.0,6215774000000.0,10477806000000.0,6676570700000.0,3381493200000.0,11150699000000.0,6880879000000.0,4524412000000.0,4807521000000.0,8162096700000.0,7282670700000.0
2098.0,5826300300000.0,9344523000000.0,12173110000000.0,6120806500000.0,10356438000000.0,6605194700000.0,3255928000000.0,10987240000000.0,6730591000000.0,4392031400000.0,4690395300000.0,8011339300000.0,7168666400000.0
2099.0,5656851500000.0,9182731000000.0,12061447000000.0,6000026300000.0,10306496000000.0,6457181000000.0,3141101700000.0,10869172000000.0,6568242000000.0,4256986000000.0,4565105000000.0,7913647000000.0,7024530700000.0
2100.0,5492732600000.0,9010756000000.0,11975936000000.0,5930609500000.0,10197311000000.0,6285637500000.0,3031602300000.0,10714882000000.0,6427663400000.0,4137719000000.0,4489764000000.0,7851837000000.0,6926610000000.0
