time,CESM2-WACCM,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5
2030.0,16485784000000.0,17101919000000.0,16803375000000.0,17144761000000.0
2031.0,16365905000000.0,16860767000000.0,16548291000000.0,17009113000000.0
2032.0,16258996000000.0,16709367000000.0,16435971000000.0,16822559000000.0
2033.0,16136089000000.0,16567860000000.0,16354149000000.0,16730467000000.0
2034.0,15946161000000.0,16495366000000.0,16248851000000.0,16562068000000.0
2035.0,15738303000000.0,16447268000000.0,16170029000000.0,16442085000000.0
2036.0,15605613000000.0,16345517000000.0,16085201000000.0,16305694000000.0
2037.0,15421233000000.0,16230391000000.0,15941600000000.0,16120805000000.0
2038.0,15179536000000.0,15996989000000.0,15759654000000.0,16049956000000.0
2039.0,15039135000000.0,15799431000000.0,15638928000000.0,15939275000000.0
2040.0,14966636000000.0,15576416000000.0,15451561000000.0,15752855000000.0
2041.0,14765380000000.0,15369344000000.0,15270556000000.0,15627803000000.0
2042.0,14499944000000.0,15161883000000.0,15104487000000.0,15410989000000.0
2043.0,14327286000000.0,14995578000000.0,14894735000000.0,15253178000000.0
2044.0,14131075000000.0,14875824000000.0,14731821000000.0,15102219000000.0
2045.0,13919286000000.0,14709823000000.0,14524402000000.0,14988100000000.0
2046.0,13694684000000.0,14629060000000.0,14335290000000.0,14805733000000.0
2047.0,13487195000000.0,14496894000000.0,14165288000000.0,14642091000000.0
2048.0,13241782000000.0,14348691000000.0,14071414000000.0,14463987000000.0
2049.0,13005354000000.0,14244708000000.0,13859333000000.0,14378177000000.0
2050.0,12826917000000.0,14000685000000.0,13613015000000.0,14247321000000.0
2051.0,12625820000000.0,13828222000000.0,13436720000000.0,14105801000000.0
2052.0,12341953000000.0,13765153000000.0,13237993000000.0,13897688000000.0
2053.0,12074267000000.0,13640232000000.0,13148578000000.0,13698462000000.0
2054.0,11875551000000.0,13511872000000.0,12998269000000.0,13598954000000.0
2055.0,11644505000000.0,13362680000000.0,12814813000000.0,13416412000000.0
2056.0,11339176000000.0,13222241000000.0,12628660000000.0,13281512000000.0
2057.0,11028754000000.0,13056218000000.0,12511595000000.0,13086065000000.0
2058.0,10763576000000.0,12899872000000.0,12262876000000.0,12856554000000.0
2059.0,10580523000000.0,12787554000000.0,12076071000000.0,12632380000000.0
2060.0,10400754000000.0,12659688000000.0,11934400000000.0,12380822000000.0
2061.0,10219980000000.0,12523886000000.0,11767924000000.0,12208564000000.0
2062.0,10003136000000.0,12389148000000.0,11562843000000.0,12025333000000.0
2063.0,9793966000000.0,12275653000000.0,11369201000000.0,11784804000000.0
2064.0,9596431000000.0,12106204000000.0,11257937000000.0,11609367000000.0
2065.0,9429088000000.0,12011917000000.0,11059758000000.0,11441620000000.0
2066.0,9293429000000.0,11930259000000.0,10969871000000.0,11249075000000.0
2067.0,9176930000000.0,11789093000000.0,10891288000000.0,11113701000000.0
2068.0,9057702000000.0,11742841000000.0,10767903000000.0,10984670000000.0
2069.0,8858252000000.0,11644247000000.0,10585277000000.0,10836529000000.0
2070.0,8718021000000.0,11633780000000.0,10507907000000.0,10663058000000.0
2071.0,8551462300000.0,11544237000000.0,10431392000000.0,10546654000000.0
2072.0,8390020000000.0,11369009000000.0,10242873000000.0,10407162000000.0
2073.0,8190761600000.0,11269672000000.0,10134464000000.0,10299297000000.0
2074.0,8038091000000.0,11187793000000.0,10003999000000.0,10169934000000.0
2075.0,7926258300000.0,11108987000000.0,9827878000000.0,10051363000000.0
2076.0,7823227000000.0,11012319000000.0,9702975000000.0,9884298000000.0
2077.0,7669490400000.0,10902826000000.0,9653635000000.0,9737664000000.0
2078.0,7514057300000.0,10838892000000.0,9575655000000.0,9638842000000.0
2079.0,7369998000000.0,10735886000000.0,9429118000000.0,9546830000000.0
2080.0,7237980000000.0,10595332000000.0,9364681000000.0,9485218000000.0
2081.0,7149529000000.0,10532563000000.0,9327508000000.0,9356849000000.0
2082.0,7035191000000.0,10398582000000.0,9191866000000.0,9283182000000.0
2083.0,6917466000000.0,10345665000000.0,9060409000000.0,9178789000000.0
2084.0,6845738500000.0,10297663000000.0,8988660000000.0,9067605000000.0
2085.0,6706858300000.0,10229452000000.0,8950562000000.0,9021108000000.0
2086.0,6629942000000.0,10177634000000.0,8891327000000.0,8977058000000.0
2087.0,6521104000000.0,10099235000000.0,8785769300000.0,8898342000000.0
2088.0,6389683000000.0,10027732000000.0,8705771300000.0,8727106700000.0
2089.0,6358228000000.0,9970533000000.0,8641124500000.0,8648766500000.0
2090.0,6320456500000.0,9963069000000.0,8590039000000.0,8560219500000.0
2091.0,6238448400000.0,9977454000000.0,8513184000000.0,8512379000000.0
2092.0,6176923000000.0,9919139000000.0,8431190000000.0,8474658300000.0
2093.0,6156086000000.0,9880521000000.0,8381253000000.0,8417803000000.0
2094.0,6111071000000.0,9828042000000.0,8362134600000.0,8343957500000.0
2095.0,6068778300000.0,9812733000000.0,8274415500000.0,8264957300000.0
2096.0,6039634000000.0,9794745000000.0,8220940000000.0,8221249500000.0
2097.0,6006558000000.0,9764517000000.0,8210669400000.0,8207953600000.0
2098.0,6010922600000.0,9738709000000.0,8149668000000.0,8188178500000.0
2099.0,5975714600000.0,9715796000000.0,8099445000000.0,8132050000000.0
2100.0,5920891300000.0,9704715000000.0,8066633300000.0,8050624700000.0
2101.0,5903051400000.0,9707853000000.0,7997128400000.0,7981961300000.0
2102.0,5877275000000.0,9645000000000.0,7995523000000.0,7949244700000.0
2103.0,5886268000000.0,9626089000000.0,7953156400000.0,7893740000000.0
2104.0,5855898000000.0,9642676000000.0,7895090000000.0,7839508000000.0
2105.0,5805234500000.0,9634769000000.0,7867304000000.0,7792401000000.0
2106.0,5772698000000.0,9640212000000.0,7835711700000.0,7716362000000.0
2107.0,5776448400000.0,9683207000000.0,7809875000000.0,7688392000000.0
2108.0,5756103400000.0,9670489000000.0,7770809000000.0,7659393000000.0
2109.0,5742418500000.0,9697664000000.0,7706162000000.0,7612928600000.0
2110.0,5768138000000.0,9672080000000.0,7707977300000.0,7588196400000.0
2111.0,5785770000000.0,9664738000000.0,7659860000000.0,7556700000000.0
2112.0,5777286000000.0,9687017000000.0,7628761600000.0,7519125000000.0
2113.0,5765990400000.0,9647951000000.0,7612248000000.0,7505172000000.0
2114.0,5749913700000.0,9670171000000.0,7553918000000.0,7475726600000.0
2115.0,5746414000000.0,9656250000000.0,7514580600000.0,7440773000000.0
2116.0,5738789300000.0,9643632000000.0,7516082700000.0,7449748700000.0
2117.0,5733953300000.0,9646506000000.0,7524556700000.0,7451149600000.0
2118.0,5741670300000.0,9663737000000.0,7538738000000.0,7443434000000.0
2119.0,5753176300000.0,9696348000000.0,7512391700000.0,7411726000000.0
2120.0,5748250600000.0,9713574000000.0,7481648500000.0,7376997400000.0
2121.0,5764320600000.0,9659027000000.0,7487283000000.0,7342449000000.0
2122.0,5777910000000.0,9664018000000.0,7491356700000.0,7322070400000.0
2123.0,5783873000000.0,9673031000000.0,7495273700000.0,7335509000000.0
2124.0,5796214000000.0,9684741000000.0,7511490000000.0,7333189000000.0
2125.0,5762451500000.0,9673500000000.0,7520467300000.0,7295651000000.0
2126.0,5774754400000.0,9653206000000.0,7513032000000.0,7305024000000.0
2127.0,5739161000000.0,9703825000000.0,7535341300000.0,7277284700000.0
2128.0,5744283000000.0,9715200000000.0,7526392000000.0,7249382000000.0
2129.0,5735007000000.0,9769865000000.0,7534246000000.0,7279537000000.0
2130.0,5762154000000.0,9752572000000.0,7524601300000.0,7241132400000.0
2131.0,5752779400000.0,9821700000000.0,7487711300000.0,7224230400000.0
2132.0,5759795000000.0,9891914000000.0,7480839000000.0,7170772400000.0
2133.0,5759571000000.0,9883138000000.0,7479448600000.0,7160449000000.0
2134.0,5767764000000.0,9924618000000.0,7468566400000.0,7148725600000.0
2135.0,5785760300000.0,9982603000000.0,7427690300000.0,7153073000000.0
2136.0,5817491000000.0,10016993000000.0,7420265000000.0,7136681000000.0
2137.0,5840649000000.0,10052017000000.0,7436651000000.0,7135530300000.0
2138.0,5868775500000.0,10043394000000.0,7447414000000.0,7106198000000.0
2139.0,5848071400000.0,10066839000000.0,7437062000000.0,7109679000000.0
2140.0,5872480000000.0,10099800000000.0,7452639600000.0,7113291000000.0
2141.0,5857623000000.0,10132221000000.0,7458874500000.0,7088432500000.0
2142.0,5858057500000.0,10150551000000.0,7481883400000.0,7096978400000.0
2143.0,5828728000000.0,10178800000000.0,7466563700000.0,7089835000000.0
2144.0,5819303700000.0,10188720000000.0,7464332300000.0,7042421000000.0
2145.0,5846722400000.0,10224603000000.0,7485455300000.0,7025875500000.0
2146.0,5837377500000.0,10241065000000.0,7491069400000.0,6999421500000.0
2147.0,5836203600000.0,10241675000000.0,7484759000000.0,6972493500000.0
2148.0,5826995600000.0,10268077000000.0,7452111700000.0,6963772500000.0
2149.0,5873276000000.0,10249503000000.0,7441851400000.0,6980727000000.0
2150.0,5901598000000.0,10271984000000.0,7440809000000.0,7016410000000.0
2151.0,5913627000000.0,10273115000000.0,7460002700000.0,7006158600000.0
2152.0,5878114700000.0,10279241000000.0,7427162000000.0,7029017500000.0
2153.0,5863276000000.0,10291008000000.0,7410104000000.0,7038859500000.0
2154.0,5865410700000.0,10341601000000.0,7417872000000.0,7049596400000.0
2155.0,5872659500000.0,10357785000000.0,7425978000000.0,7029430700000.0
2156.0,5863518500000.0,10390579000000.0,7403604500000.0,7029253500000.0
2157.0,5880648600000.0,10408532000000.0,7395234300000.0,7024648000000.0
2158.0,5881355300000.0,10446222000000.0,7403312500000.0,7003623000000.0
2159.0,5891328300000.0,10469164000000.0,7407894000000.0,6973683000000.0
2160.0,5901841000000.0,10526887000000.0,7389880000000.0,7019445600000.0
2161.0,5908179000000.0,10578640000000.0,7394885000000.0,7006512500000.0
2162.0,5917103400000.0,10581562000000.0,7392680000000.0,7012586000000.0
2163.0,5928325000000.0,10606281000000.0,7397262000000.0,7013965000000.0
2164.0,5917668000000.0,10629718000000.0,7376880000000.0,7007857000000.0
2165.0,5928847400000.0,10652174000000.0,7376299600000.0,6981560600000.0
2166.0,5932239000000.0,10670676000000.0,7382385000000.0,7010004000000.0
2167.0,5941895400000.0,10729344000000.0,7383554700000.0,7006001000000.0
2168.0,5934252000000.0,10774417000000.0,7360388000000.0,6988942500000.0
2169.0,5922397000000.0,10792206000000.0,7373870600000.0,7001198300000.0
2170.0,5900542000000.0,10870585000000.0,7367243600000.0,6991342700000.0
2171.0,5950255000000.0,10881185000000.0,7364305500000.0,6968711300000.0
2172.0,5928828500000.0,10909614000000.0,7345465000000.0,6968498000000.0
2173.0,5936337400000.0,10940796000000.0,7343541000000.0,6981072000000.0
2174.0,5915052000000.0,10976559000000.0,7360210300000.0,6986484700000.0
2175.0,5911873600000.0,10966392000000.0,7337685300000.0,6992544400000.0
2176.0,5872205000000.0,11043162000000.0,7315091600000.0,6997504700000.0
2177.0,5838445500000.0,11107871000000.0,7324108300000.0,6986860600000.0
2178.0,5895619000000.0,11160922000000.0,7306769000000.0,6962545700000.0
2179.0,5922444300000.0,11161290000000.0,7274389600000.0,6941382000000.0
2180.0,5908809000000.0,11176962000000.0,7288132000000.0,6915696000000.0
2181.0,5908978000000.0,11201448000000.0,7239262300000.0,6938332000000.0
2182.0,5914609000000.0,11253916000000.0,7248031500000.0,6973026000000.0
2183.0,5916603000000.0,11296284000000.0,7240763300000.0,6974613000000.0
2184.0,5924340600000.0,11285455000000.0,7231019400000.0,7011274600000.0
2185.0,5921164500000.0,11317567000000.0,7188849000000.0,7023689700000.0
2186.0,5930331000000.0,11401956000000.0,7166290000000.0,7017092600000.0
2187.0,5949054500000.0,11448288000000.0,7170148500000.0,7000757000000.0
2188.0,5961201000000.0,11501643000000.0,7176408500000.0,6983736400000.0
2189.0,5942406000000.0,11565922000000.0,7193024000000.0,6960919300000.0
2190.0,5966712500000.0,11625544000000.0,7189706000000.0,6958976000000.0
2191.0,5975399500000.0,11684650000000.0,7202374000000.0,6945020000000.0
2192.0,5971795000000.0,11759441000000.0,7227995000000.0,6943279000000.0
2193.0,5981394000000.0,11794662000000.0,7266774300000.0,6952177000000.0
2194.0,5966724600000.0,11798349000000.0,7276436400000.0,6966564000000.0
2195.0,5994461500000.0,11866878000000.0,7246096400000.0,6979755000000.0
2196.0,5982305400000.0,11969669000000.0,7282099000000.0,6983196300000.0
2197.0,5966743000000.0,12002421000000.0,7365164000000.0,7004763500000.0
2198.0,5990298700000.0,11998326000000.0,7406441500000.0,7014519400000.0
2199.0,5987596000000.0,11973615000000.0,7423621000000.0,7015581000000.0
2200.0,5974549600000.0,11969540000000.0,7443143000000.0,6986418600000.0
2201.0,5943373000000.0,12014961000000.0,7479296500000.0,6970634400000.0
2202.0,5925140700000.0,12061709000000.0,7450054400000.0,6952900000000.0
2203.0,5883278000000.0,12052948000000.0,7412340000000.0,6956482000000.0
2204.0,5886055000000.0,12061776000000.0,7436905000000.0,7002215400000.0
2205.0,5858693000000.0,12076869000000.0,7413879500000.0,6984587300000.0
2206.0,5863776000000.0,12091002000000.0,7432385300000.0,6992142300000.0
2207.0,5856868000000.0,12109475000000.0,7426016300000.0,6984311000000.0
2208.0,5860777500000.0,12095517000000.0,7470656000000.0,6991085000000.0
2209.0,5844519000000.0,12139689000000.0,7438689400000.0,6975568500000.0
2210.0,5847151000000.0,12156621000000.0,7434212500000.0,6971090000000.0
2211.0,5839622000000.0,12222593000000.0,7431705300000.0,6971281400000.0
2212.0,5821105700000.0,12288519000000.0,7475403700000.0,7006705000000.0
2213.0,5841976600000.0,12305349000000.0,7468080000000.0,6994605000000.0
2214.0,5820992500000.0,12373267000000.0,7470188000000.0,6997856500000.0
2215.0,5780759600000.0,12343186000000.0,7485729500000.0,7015273000000.0
2216.0,5803657000000.0,12383049000000.0,7478836000000.0,7029184000000.0
2217.0,5803786400000.0,12455684000000.0,7495666400000.0,7021751400000.0
2218.0,5777434600000.0,12425154000000.0,7514035300000.0,7016269500000.0
2219.0,5777520600000.0,12428011000000.0,7537980600000.0,7006461000000.0
2220.0,5749604000000.0,12386694000000.0,7537967000000.0,7023236000000.0
2221.0,5741916000000.0,12405729000000.0,7580397000000.0,7014566600000.0
2222.0,5712416000000.0,12474289000000.0,7585467000000.0,7023547600000.0
2223.0,5696861500000.0,12473528000000.0,7575665400000.0,7000203700000.0
2224.0,5684677600000.0,12448167000000.0,7621658500000.0,7008140000000.0
2225.0,5692144000000.0,12549085000000.0,7624720400000.0,7020692400000.0
2226.0,5706542000000.0,12604472000000.0,7616492000000.0,7013530000000.0
2227.0,5669472700000.0,12560647000000.0,7604512000000.0,7001249000000.0
2228.0,5639816300000.0,12585912000000.0,7618988300000.0,7008082000000.0
2229.0,5615318000000.0,12559654000000.0,7633401500000.0,7041791300000.0
2230.0,5575218000000.0,12576628000000.0,7666741500000.0,7056032000000.0
2231.0,5597129000000.0,12601907000000.0,7692348300000.0,7029318000000.0
2232.0,5580206400000.0,12592632000000.0,7678245500000.0,7010528500000.0
2233.0,5562379000000.0,12558686000000.0,7657214700000.0,6983717000000.0
2234.0,5568855000000.0,12605393000000.0,7675212500000.0,7019486000000.0
2235.0,5577163000000.0,12629207000000.0,7651934000000.0,7022503300000.0
2236.0,5593150500000.0,12665166000000.0,7651068500000.0,7010834000000.0
2237.0,5562214400000.0,12721384000000.0,7646014300000.0,7018912000000.0
2238.0,5522648000000.0,12814761000000.0,7610273000000.0,7037659000000.0
2239.0,5503706000000.0,12801827000000.0,7614779400000.0,7085186600000.0
2240.0,5485192000000.0,12795911000000.0,7597120000000.0,7110037000000.0
2241.0,5499465500000.0,12721558000000.0,7615472500000.0,7122295700000.0
2242.0,5507529000000.0,12733683000000.0,7595610000000.0,7094217000000.0
2243.0,5477229000000.0,12747963000000.0,7603229300000.0,7090886700000.0
2244.0,5453467000000.0,12782751000000.0,7615408000000.0,7058013300000.0
2245.0,5419488000000.0,12819365000000.0,7649487000000.0,7054442400000.0
2246.0,5386542000000.0,12876420000000.0,7689912000000.0,7058950000000.0
2247.0,5339443400000.0,12953225000000.0,7666593700000.0,7040082000000.0
2248.0,5310834000000.0,12936185000000.0,7598293600000.0,7040221000000.0
2249.0,5295639000000.0,12976887000000.0,7587704000000.0,7027722600000.0
2250.0,5301210700000.0,12931138000000.0,7561969000000.0,7085472000000.0
2251.0,5317801300000.0,12897125000000.0,7558333500000.0,7095318500000.0
2252.0,5287921600000.0,12962720000000.0,7584304000000.0,7087612000000.0
2253.0,5275733500000.0,12977593000000.0,7587218000000.0,7076976300000.0
2254.0,5249148000000.0,12971427000000.0,7601547000000.0,7063975000000.0
2255.0,5242263400000.0,12940744000000.0,7653849300000.0,7048018000000.0
2256.0,5215177000000.0,12864902000000.0,7658248600000.0,7054519000000.0
2257.0,5180289400000.0,12898161000000.0,7654854400000.0,7073741000000.0
2258.0,5150465300000.0,12926629000000.0,7689522000000.0,7060712300000.0
2259.0,5093959700000.0,12948356000000.0,7650406300000.0,7077758500000.0
2260.0,5090925000000.0,12968187000000.0,7635875700000.0,7071947300000.0
2261.0,5095924000000.0,12979535000000.0,7640796000000.0,7068370600000.0
2262.0,5105375000000.0,12966901000000.0,7631419000000.0,7071185000000.0
2263.0,5112766000000.0,12972861000000.0,7619518000000.0,7107731000000.0
2264.0,5065236000000.0,12951191000000.0,7578665000000.0,7121549700000.0
2265.0,5075407700000.0,12922961000000.0,7595393300000.0,7124726000000.0
2266.0,5092622700000.0,12869773000000.0,7579014500000.0,7121902500000.0
2267.0,5093827000000.0,12824659000000.0,7575375400000.0,7187804000000.0
2268.0,5068609000000.0,12744426000000.0,7562141400000.0,7206549000000.0
2269.0,5031768600000.0,12735361000000.0,7545654600000.0,7232583000000.0
2270.0,5032476400000.0,12735970000000.0,7484283000000.0,7224695500000.0
2271.0,4997486500000.0,12724567000000.0,7467794000000.0,7247738000000.0
2272.0,5011532000000.0,12746542000000.0,7491531000000.0,7250577500000.0
2273.0,4992107000000.0,12780699000000.0,7464261500000.0,7272249400000.0
2274.0,4974708000000.0,12886212000000.0,7443485600000.0,7274101000000.0
2275.0,4987420000000.0,12943106000000.0,7462743000000.0,7275718600000.0
2276.0,4981525600000.0,12935199000000.0,7426090700000.0,7282920000000.0
2277.0,4968846000000.0,12944003000000.0,7430507000000.0,7298347000000.0
2278.0,4944404400000.0,12898000000000.0,7435942600000.0,7319601500000.0
2279.0,4956199000000.0,12889587000000.0,7421966000000.0,7325991000000.0
2280.0,4964799000000.0,12891409000000.0,7419823400000.0,7322308400000.0
2281.0,4938962000000.0,12850597000000.0,7423748000000.0,7336330000000.0
2282.0,4930016000000.0,12820930000000.0,7408133000000.0,7329358000000.0
2283.0,4904955000000.0,12876024000000.0,7404617500000.0,7334122000000.0
2284.0,4898903600000.0,12925201000000.0,7397321000000.0,7387185400000.0
2285.0,4886741600000.0,12954920000000.0,7382667000000.0,7375420000000.0
2286.0,4895689700000.0,12944424000000.0,7381938300000.0,7366016000000.0
2287.0,4898150000000.0,12955414000000.0,7383731400000.0,7333906000000.0
2288.0,4907632400000.0,12956667000000.0,7414916600000.0,7356887000000.0
2289.0,4872858500000.0,12979797000000.0,7413254600000.0,7366398000000.0
2290.0,4852274400000.0,12930916000000.0,7443674300000.0,7389064000000.0
2291.0,4868249000000.0,12900961000000.0,7437104000000.0,7393820300000.0
2292.0,4865838300000.0,12891318000000.0,7435796300000.0,7397795400000.0
2293.0,4837202700000.0,12860692000000.0,7449446000000.0,7406408000000.0
2294.0,4820809300000.0,12947637000000.0,7440516000000.0,7407829000000.0
2295.0,4795199000000.0,12939065000000.0,7460720500000.0,7367885300000.0
2296.0,4819714000000.0,12858140000000.0,7452515000000.0,7399883000000.0
2297.0,4820917000000.0,12887917000000.0,7499794000000.0,7389945000000.0
2298.0,4823265600000.0,12843012000000.0,7492677400000.0,7414722600000.0
2299.0,4794718600000.0,12813147000000.0,7505991000000.0,7396128000000.0
2300.0,4762021000000.0,12819037000000.0,7502568600000.0,7404513700000.0
