time,EC-EARTH3,MPI-ESM1-2-HR,INM-CM4-8,CESM2-WACCM,CESM2,EC-EARTH3-VEG,MRI-ESM2-0,CANESM5,CAMS-CSM1-0,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,IPSL-CM6A-LR,FGOALS-F3-L,ACCESS-CM2,INM-CM5-0,NORESM2-MM
2018.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0,104234140000.0
2019.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0
2020.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0
2021.0,104186740000.0,104276574000.0,104193170000.0,104207840000.0,104217000000.0,104199440000.0,104156450000.0,104210460000.0,104177430000.0,104204840000.0,104278606000.0,104206100000.0,104163750000.0,104203534000.0,104212990000.0,104211430000.0,104167620000.0
2022.0,104120164000.0,104209430000.0,104159240000.0,104376320000.0,104123940000.0,104150940000.0,104355240000.0,104173265000.0,104168410000.0,104134980000.0,104293660000.0,104138160000.0,104121434000.0,104140590000.0,104239000000.0,104187140000.0,104126120000.0
2023.0,104050430000.0,104224230000.0,104226620000.0,105352370000.0,104076810000.0,104085010000.0,104189610000.0,104159764000.0,104130820000.0,104131250000.0,104174600000.0,104075060000.0,104064560000.0,104203910000.0,104191540000.0,104110240000.0,104111550000.0
2024.0,103985170000.0,104216240000.0,104135990000.0,104514806000.0,104046940000.0,104017650000.0,104236550000.0,104519614000.0,104087590000.0,104209110000.0,104405610000.0,104071315000.0,104050360000.0,104089800000.0,104442085000.0,104061130000.0,104245060000.0
2025.0,103905804000.0,104116560000.0,104067330000.0,104326840000.0,104076200000.0,103967280000.0,104058290000.0,104161980000.0,104256670000.0,104158290000.0,104198290000.0,103979280000.0,103978140000.0,104042680000.0,104617665000.0,104038620000.0,104105720000.0
2026.0,103821300000.0,104263040000.0,103997645000.0,104170980000.0,104025030000.0,103911490000.0,104013250000.0,104052590000.0,104078310000.0,104112360000.0,104101150000.0,103939310000.0,103916080000.0,104018860000.0,104253770000.0,103974830000.0,104054470000.0
2027.0,103741240000.0,104204360000.0,103968180000.0,104108720000.0,103983430000.0,103835360000.0,103980120000.0,104010650000.0,104147436000.0,104136610000.0,104061740000.0,103875040000.0,103876166000.0,103962214000.0,104093060000.0,103909340000.0,103992840000.0
2028.0,103623540000.0,104109154000.0,103934640000.0,104064980000.0,103929184000.0,103769080000.0,103949615000.0,104006090000.0,104074035000.0,104057970000.0,104002100000.0,103819350000.0,103820796000.0,103929580000.0,104022790000.0,103896340000.0,103945500000.0
2029.0,103535590000.0,104035400000.0,103917855000.0,104109390000.0,103874400000.0,103710590000.0,103879320000.0,103933660000.0,104012940000.0,104072890000.0,103988310000.0,103757910000.0,103751475000.0,103891010000.0,104015160000.0,103860900000.0,103903350000.0
2030.0,103446280000.0,104081195000.0,103855596000.0,104017810000.0,103823070000.0,103637570000.0,103853490000.0,103887800000.0,103909710000.0,103969600000.0,103932174000.0,103758815000.0,103704625000.0,103848804000.0,103923730000.0,103804580000.0,103865680000.0
2031.0,103342630000.0,103961430000.0,103901840000.0,103965810000.0,103762160000.0,103552430000.0,103745170000.0,103820540000.0,103843440000.0,103904140000.0,103885920000.0,103705380000.0,103649900000.0,103839900000.0,103907254000.0,103744790000.0,103802480000.0
2032.0,103323255000.0,103940080000.0,103772130000.0,103871490000.0,103705720000.0,103455240000.0,103697800000.0,103761100000.0,103782460000.0,103875944000.0,103818080000.0,103620910000.0,103670630000.0,103748190000.0,103904630000.0,103684200000.0,103801180000.0
2033.0,103221030000.0,103924646000.0,103718320000.0,103932830000.0,103635370000.0,103461260000.0,103987580000.0,103670130000.0,103785400000.0,103916930000.0,103735500000.0,103598785000.0,103599420000.0,103708205000.0,103896690000.0,103709730000.0,103907320000.0
2034.0,103087505000.0,103824230000.0,103667800000.0,103852850000.0,103569600000.0,103340000000.0,103640646000.0,103607400000.0,103705395000.0,103778840000.0,103729320000.0,103536290000.0,103580480000.0,103922490000.0,103788920000.0,103612030000.0,103716060000.0
2035.0,102927204000.0,103785700000.0,103638155000.0,103778760000.0,103506180000.0,103270100000.0,103559790000.0,103559750000.0,103733805000.0,103730530000.0,103681760000.0,103636220000.0,103475580000.0,103649890000.0,103797630000.0,103564390000.0,103666610000.0
2036.0,102761110000.0,103721570000.0,103585055000.0,103704710000.0,103418660000.0,103339840000.0,103515850000.0,103466340000.0,103660410000.0,103709750000.0,103610670000.0,103447800000.0,103399604000.0,103619880000.0,103725480000.0,103550720000.0,103631810000.0
2037.0,102630890000.0,103867280000.0,103521670000.0,103602740000.0,103377230000.0,103114530000.0,103471130000.0,103366520000.0,103614580000.0,103697760000.0,103550214000.0,103561050000.0,103418840000.0,103544720000.0,103730470000.0,103478730000.0,103635040000.0
2038.0,102478190000.0,103747170000.0,103503730000.0,103543380000.0,103267300000.0,103064420000.0,103389320000.0,103298170000.0,103631140000.0,103599720000.0,103465020000.0,103417880000.0,103596360000.0,103484400000.0,103707330000.0,103469570000.0,103506230000.0
2039.0,102229380000.0,103616430000.0,103436410000.0,103713686000.0,103136570000.0,103071640000.0,103279820000.0,103249396000.0,103606310000.0,103534020000.0,103448355000.0,103470750000.0,103356375000.0,103408880000.0,103585180000.0,103374430000.0,103447540000.0
2040.0,102110880000.0,103548400000.0,103550910000.0,103509205000.0,103020210000.0,102921675000.0,103255920000.0,103124345000.0,103526090000.0,103500770000.0,103383515000.0,103396250000.0,103217030000.0,103379350000.0,103513270000.0,103314670000.0,103426660000.0
2041.0,101920310000.0,103480650000.0,103353030000.0,103364670000.0,102917350000.0,102862815000.0,103257790000.0,103007750000.0,103502740000.0,103746085000.0,103356980000.0,103252435000.0,103114880000.0,103620380000.0,103438480000.0,103227030000.0,103330190000.0
2042.0,101710180000.0,103385030000.0,103331570000.0,103286370000.0,102755010000.0,102737670000.0,103116600000.0,102960770000.0,103565530000.0,103513240000.0,103462890000.0,103152410000.0,103090030000.0,103573864000.0,103377680000.0,103140794000.0,103266260000.0
2043.0,101500200000.0,103311120000.0,103284290000.0,103247230000.0,102904390000.0,102631620000.0,102981820000.0,102842490000.0,103378485000.0,103387460000.0,103256640000.0,103279140000.0,103020446000.0,103351560000.0,103293100000.0,103131170000.0,103135820000.0
2044.0,101228190000.0,103279200000.0,103221440000.0,103260320000.0,102627440000.0,102509170000.0,102905430000.0,102706410000.0,103348314000.0,103317700000.0,103262140000.0,103019530000.0,102870380000.0,103214870000.0,103175360000.0,103032600000.0,103059030000.0
2045.0,101050650000.0,103199160000.0,103165740000.0,103085480000.0,102497075000.0,102438855000.0,102871050000.0,102586515000.0,103265030000.0,103273630000.0,104132895000.0,102919960000.0,102750830000.0,103084196000.0,103122070000.0,103010990000.0,103019590000.0
2046.0,100799190000.0,103177900000.0,103048080000.0,102966170000.0,102337675000.0,102368980000.0,102859920000.0,102562120000.0,103211000000.0,103227210000.0,103249090000.0,102814360000.0,102759610000.0,103004790000.0,103018760000.0,102917870000.0,102935950000.0
2047.0,100448720000.0,103128695000.0,103005180000.0,102836460000.0,102372790000.0,102164370000.0,102813080000.0,102436720000.0,103176930000.0,103153190000.0,103622795000.0,102761080000.0,102601515000.0,103057910000.0,102928286000.0,102790090000.0,102850490000.0
2048.0,100071965000.0,103005430000.0,102917830000.0,102887060000.0,102135670000.0,102204490000.0,102716604000.0,102324600000.0,103079360000.0,103124070000.0,103080130000.0,102684380000.0,102488740000.0,102878390000.0,102770330000.0,102849780000.0,103135180000.0
2049.0,99931210000.0,103185670000.0,102851265000.0,102698295000.0,101973810000.0,102001580000.0,102552300000.0,102188930000.0,103074580000.0,103204970000.0,102979600000.0,102900400000.0,102352260000.0,102777100000.0,102726280000.0,102699246000.0,102770655000.0
2050.0,99663710000.0,102927335000.0,102754500000.0,102614240000.0,101696800000.0,101904740000.0,102427386000.0,102158240000.0,102996680000.0,103002830000.0,102871564000.0,102627140000.0,102237820000.0,102685250000.0,102634330000.0,102640780000.0,102647250000.0
2051.0,99407990000.0,102834350000.0,102619890000.0,102449830000.0,101548490000.0,101756084000.0,102372010000.0,101882405000.0,103012790000.0,102884440000.0,102734750000.0,102414600000.0,102293970000.0,102582050000.0,102489100000.0,102573180000.0,102502510000.0
2052.0,99132540000.0,102836675000.0,102567440000.0,102345900000.0,101281030000.0,101619250000.0,102214980000.0,101854920000.0,102851500000.0,102806530000.0,102687736000.0,102327340000.0,101967495000.0,102581690000.0,102422725000.0,102478635000.0,102792675000.0
2053.0,98835110000.0,102768180000.0,102445200000.0,102339330000.0,101146950000.0,101548610000.0,102178450000.0,101708590000.0,102830500000.0,102698115000.0,102655660000.0,102229760000.0,101939675000.0,102458280000.0,102270130000.0,102367090000.0,102478640000.0
2054.0,98516845000.0,102680150000.0,102364996000.0,102162145000.0,100827470000.0,101402250000.0,102080850000.0,101632250000.0,102672150000.0,102609900000.0,102475416000.0,102158590000.0,101753460000.0,102320580000.0,102143490000.0,102236210000.0,102437090000.0
2055.0,98351360000.0,102628290000.0,102263120000.0,101937090000.0,100656880000.0,101266720000.0,101926440000.0,101411690000.0,102923780000.0,102580340000.0,102395460000.0,102135110000.0,102151420000.0,102214664000.0,101995520000.0,102216350000.0,102292180000.0
2056.0,98173305000.0,102519120000.0,102127165000.0,101755590000.0,100431160000.0,101187800000.0,101750510000.0,101238730000.0,102802784000.0,102563370000.0,102248120000.0,102095650000.0,101666870000.0,102187090000.0,101928330000.0,102094040000.0,102140620000.0
2057.0,97866750000.0,102435480000.0,102022970000.0,101771090000.0,100211800000.0,101061780000.0,102346140000.0,101030450000.0,102592045000.0,102408260000.0,102314150000.0,101865520000.0,101498690000.0,101993560000.0,101702380000.0,101964330000.0,102020375000.0
2058.0,97520310000.0,102316700000.0,102281480000.0,101556330000.0,100226600000.0,101195280000.0,101743640000.0,100802190000.0,102406100000.0,102276735000.0,102182930000.0,101753740000.0,101461926000.0,101913310000.0,101652410000.0,101783420000.0,101891056000.0
2059.0,97304590000.0,102258130000.0,101888920000.0,101359985000.0,99805200000.0,100739736000.0,101717300000.0,100706484000.0,102409820000.0,102198680000.0,102178550000.0,101565260000.0,101169275000.0,101842895000.0,101528660000.0,101654070000.0,101772460000.0
2060.0,97065920000.0,102166980000.0,101759140000.0,101231320000.0,99675980000.0,100590215000.0,101547190000.0,100417070000.0,102162510000.0,102190160000.0,102465480000.0,101460484000.0,100949205000.0,101747260000.0,101396350000.0,101522760000.0,101644304000.0
2061.0,96733130000.0,102077006000.0,101624580000.0,101081950000.0,99165270000.0,100314130000.0,101286430000.0,100202880000.0,102030205000.0,102006470000.0,101963874000.0,101853140000.0,100692705000.0,101568120000.0,101221920000.0,101418950000.0,101488440000.0
2062.0,96492600000.0,101913490000.0,101509120000.0,101007780000.0,98810860000.0,100228506000.0,101071330000.0,99981010000.0,101935055000.0,101836470000.0,101760524000.0,101753390000.0,100489240000.0,101468500000.0,101302100000.0,101468725000.0,101415250000.0
2063.0,96217730000.0,101864090000.0,101381820000.0,100709050000.0,98487935000.0,99971980000.0,100879410000.0,99808620000.0,101955320000.0,101723865000.0,101654470000.0,101380500000.0,100469910000.0,101435300000.0,100974260000.0,101243590000.0,101261320000.0
2064.0,95902020000.0,101777965000.0,101278600000.0,100538630000.0,98143760000.0,99758520000.0,101150470000.0,99821900000.0,101940175000.0,101626160000.0,101486230000.0,101103624000.0,100283630000.0,101190476000.0,100889240000.0,101098750000.0,101128900000.0
2065.0,95518160000.0,101777334000.0,101137736000.0,100713620000.0,97871220000.0,99596820000.0,100671810000.0,101426250000.0,101788885000.0,101495440000.0,101405530000.0,101071530000.0,100066170000.0,101139130000.0,100846310000.0,101494180000.0,101075430000.0
2066.0,95351530000.0,101538380000.0,100993245000.0,100138975000.0,97604390000.0,99313730000.0,100505100000.0,99512840000.0,101644080000.0,101458940000.0,101205050000.0,100895310000.0,99897780000.0,101011480000.0,100571180000.0,100954220000.0,100967375000.0
2067.0,94948560000.0,101565400000.0,100838190000.0,99838300000.0,97316290000.0,99160590000.0,100363510000.0,99265590000.0,101586510000.0,101513080000.0,101123630000.0,100700440000.0,99769940000.0,100961850000.0,100348840000.0,100767530000.0,100866330000.0
2068.0,94551564000.0,101569855000.0,100696710000.0,99572330000.0,96942555000.0,98885435000.0,100219870000.0,99028350000.0,101362426000.0,101301220000.0,101090755000.0,100588356000.0,99568970000.0,100776360000.0,100228055000.0,100649450000.0,100746580000.0
2069.0,94251246000.0,101384490000.0,100566830000.0,99273140000.0,96678740000.0,98667086000.0,100033720000.0,98754670000.0,101266930000.0,101276570000.0,100887370000.0,100484730000.0,99404840000.0,100614700000.0,100307910000.0,100499120000.0,100560300000.0
2070.0,93913235000.0,101430920000.0,100445400000.0,98954740000.0,96564580000.0,98435250000.0,99874670000.0,98685260000.0,101218690000.0,101298710000.0,100713360000.0,100653695000.0,99281530000.0,100545765000.0,99779445000.0,100354515000.0,100418680000.0
2071.0,93472195000.0,101213510000.0,100562690000.0,98894725000.0,97436910000.0,98173870000.0,99705120000.0,98706150000.0,101186030000.0,101256170000.0,100630190000.0,100484070000.0,99084970000.0,100353430000.0,99715910000.0,100164410000.0,100250894000.0
2072.0,93024290000.0,101076870000.0,100260950000.0,98743780000.0,95995570000.0,97991180000.0,99528390000.0,98364920000.0,101093966000.0,101028960000.0,101134560000.0,100223690000.0,98800640000.0,100348174000.0,99466396000.0,100040860000.0,100049050000.0
2073.0,92608260000.0,100925470000.0,100057700000.0,98423590000.0,95801210000.0,97778700000.0,99304000000.0,98158790000.0,101004575000.0,100882650000.0,100534550000.0,100024700000.0,98626190000.0,100081550000.0,99373875000.0,99890040000.0,99885020000.0
2074.0,92283870000.0,101213350000.0,99870090000.0,98072630000.0,95488460000.0,97455020000.0,99219860000.0,97926100000.0,100876410000.0,100784690000.0,100309370000.0,100015420000.0,98463020000.0,99894534000.0,99345230000.0,99738034000.0,99696650000.0
2075.0,91963750000.0,100773440000.0,99729400000.0,98640620000.0,95037140000.0,97308770000.0,99073294000.0,97673210000.0,100727960000.0,100717700000.0,100247036000.0,99795070000.0,98229535000.0,100033050000.0,99033784000.0,99600790000.0,99589420000.0
2076.0,91509290000.0,100627366000.0,99574690000.0,98713400000.0,94432670000.0,97253340000.0,100518800000.0,97326750000.0,100813865000.0,100541190000.0,100080300000.0,99833410000.0,98341760000.0,100611056000.0,99148210000.0,99422490000.0,99440660000.0
2077.0,91036820000.0,100615720000.0,99445310000.0,97724470000.0,94197990000.0,97060210000.0,99443655000.0,97091625000.0,100573290000.0,100526620000.0,99877650000.0,99496040000.0,97953096000.0,99842440000.0,98810880000.0,99297210000.0,99294430000.0
2078.0,90688580000.0,100478660000.0,99388070000.0,98204630000.0,93945510000.0,96672950000.0,99478820000.0,96839066000.0,100452050000.0,100424230000.0,99870966000.0,99902020000.0,97703780000.0,99583300000.0,98601160000.0,99148490000.0,99121300000.0
2079.0,90453800000.0,100345040000.0,99197820000.0,97147870000.0,93690990000.0,96544420000.0,98875420000.0,96642060000.0,100382250000.0,100275650000.0,99615875000.0,99313754000.0,97563080000.0,99427300000.0,98315230000.0,99286380000.0,99122490000.0
2080.0,89879590000.0,100143190000.0,99025215000.0,96819995000.0,93266410000.0,96283690000.0,99099820000.0,96394330000.0,100213130000.0,100178710000.0,99647380000.0,99160826000.0,97818790000.0,99271650000.0,98063300000.0,98983780000.0,98883930000.0
2081.0,89500530000.0,100002095000.0,98894930000.0,96560415000.0,92864700000.0,95941620000.0,98612650000.0,96529195000.0,100153530000.0,100040600000.0,99314640000.0,98986795000.0,97232134000.0,99415200000.0,97844190000.0,98791670000.0,98860980000.0
2082.0,89135964000.0,100307730000.0,98786206000.0,96420250000.0,92432240000.0,95707365000.0,98472470000.0,96027090000.0,100675140000.0,99929380000.0,99145466000.0,99100450000.0,97273000000.0,99505365000.0,97597300000.0,98651750000.0,98745070000.0
2083.0,88894050000.0,99763020000.0,98582590000.0,96281760000.0,92535775000.0,96134900000.0,98320300000.0,95837220000.0,99933460000.0,99765720000.0,100903400000.0,98825690000.0,96844130000.0,98970420000.0,98068060000.0,98553760000.0,98539520000.0
2084.0,88342020000.0,99708340000.0,98433384000.0,95859474000.0,92533150000.0,95341530000.0,98092650000.0,95622300000.0,99810110000.0,99630480000.0,98881855000.0,98846300000.0,96544735000.0,98835325000.0,97471110000.0,98382370000.0,98417760000.0
2085.0,88013455000.0,99702040000.0,98376970000.0,95591440000.0,91912290000.0,95213050000.0,97915040000.0,95329370000.0,99665210000.0,99560595000.0,98787540000.0,98833910000.0,96313710000.0,98904940000.0,97160240000.0,98188360000.0,98262155000.0
2086.0,87564075000.0,99572280000.0,98159420000.0,95382490000.0,91694090000.0,95133200000.0,97892614000.0,95122680000.0,99582580000.0,99330605000.0,98685670000.0,98407080000.0,96083740000.0,98551210000.0,96912370000.0,98075664000.0,98097760000.0
2087.0,87208160000.0,99571100000.0,97923080000.0,94998770000.0,91137475000.0,95094570000.0,97572570000.0,94844710000.0,99536175000.0,99269345000.0,98393520000.0,98198500000.0,96004090000.0,98821780000.0,96955440000.0,97829626000.0,97985040000.0
2088.0,86606160000.0,99245040000.0,97819165000.0,94651240000.0,90587185000.0,94667540000.0,97536050000.0,94629240000.0,99507520000.0,99060466000.0,98231990000.0,97972980000.0,95694910000.0,98314970000.0,96677510000.0,97745440000.0,97808876000.0
2089.0,86231670000.0,98975370000.0,97686830000.0,94130140000.0,90677090000.0,94329510000.0,97772460000.0,94627890000.0,99323180000.0,98969840000.0,98037580000.0,97831270000.0,95502295000.0,98105650000.0,96458105000.0,97590360000.0,97671406000.0
2090.0,86010790000.0,98875850000.0,97485950000.0,93753565000.0,89925330000.0,94008850000.0,97268400000.0,94413955000.0,99282050000.0,98764505000.0,97942820000.0,97877900000.0,95122410000.0,97987250000.0,96262365000.0,97482710000.0,97716036000.0
2091.0,85828900000.0,98745530000.0,97337480000.0,94720580000.0,90232480000.0,93741285000.0,97412810000.0,94170464000.0,99017300000.0,98565870000.0,98314550000.0,97706344000.0,94856356000.0,97742060000.0,96239650000.0,97238340000.0,97483280000.0
2092.0,85284364000.0,98721440000.0,97164820000.0,93056240000.0,89104330000.0,93659190000.0,97036690000.0,93994300000.0,98921330000.0,98404300000.0,97643700000.0,98665824000.0,94755830000.0,97695650000.0,95834240000.0,97080030000.0,97251760000.0
2093.0,84941310000.0,98472270000.0,97045800000.0,93572060000.0,88602395000.0,93417800000.0,96809420000.0,93780560000.0,99107050000.0,98468550000.0,97514560000.0,97333210000.0,94532170000.0,97447580000.0,95616025000.0,97004085000.0,97181690000.0
2094.0,84410600000.0,98353955000.0,96964485000.0,92545460000.0,88131870000.0,93130380000.0,96930550000.0,94006240000.0,98673750000.0,98325480000.0,97287780000.0,97230815000.0,94770300000.0,97588620000.0,95422980000.0,96895500000.0,97053730000.0
2095.0,84034870000.0,98250020000.0,97664110000.0,92054080000.0,87610030000.0,92866530000.0,97309580000.0,93568150000.0,98520020000.0,98505105000.0,97408230000.0,97016545000.0,94273700000.0,97205100000.0,95121670000.0,96729620000.0,96801300000.0
2096.0,83726295000.0,98412490000.0,96843910000.0,91796920000.0,87161010000.0,92624175000.0,97017315000.0,93116280000.0,98544440000.0,98082170000.0,97748450000.0,97227730000.0,93909870000.0,97095830000.0,94832850000.0,96588020000.0,96750890000.0
2097.0,83689420000.0,98035786000.0,96757030000.0,91771750000.0,86844870000.0,92354036000.0,96527130000.0,92858745000.0,98445060000.0,98186230000.0,97101080000.0,96795540000.0,93732800000.0,97339720000.0,94616820000.0,96803870000.0,96548830000.0
2098.0,83159070000.0,97908300000.0,96388510000.0,90972420000.0,86282450000.0,91970370000.0,96248950000.0,92678620000.0,98300700000.0,97806040000.0,97111654000.0,96715650000.0,93462540000.0,97192346000.0,94378580000.0,96275630000.0,96347005000.0
2099.0,82582250000.0,97781735000.0,96155296000.0,90712465000.0,85745295000.0,91640160000.0,96098740000.0,92423630000.0,98601800000.0,97573460000.0,97187545000.0,96751160000.0,93540925000.0,97084750000.0,94021920000.0,96179420000.0,96372960000.0
2100.0,81946950000.0,97860760000.0,95953250000.0,90444020000.0,85319570000.0,91406120000.0,96154870000.0,92130615000.0,98067825000.0,97405240000.0,96597780000.0,96644320000.0,94126180000.0,96680985000.0,93779140000.0,95989015000.0,96004235000.0
