time,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM4-8,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,EC-EARTH3-VEG
2019.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0,104291320000.0
2020.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0,104354210000.0
2021.0,104218600000.0,104355545000.0,104265690000.0,104188240000.0,104202330000.0,104168680000.0,104327250000.0,104261120000.0,104208474000.0,104191700000.0,104526150000.0,104214725000.0,104190410000.0,104291020000.0,104253530000.0,104221570000.0,104253920000.0,104509080000.0,104199320000.0
2022.0,104167200000.0,104195015000.0,104383594000.0,104147610000.0,104197510000.0,104109180000.0,104297940000.0,104143266000.0,104148420000.0,104114460000.0,104206130000.0,104176040000.0,104176394000.0,104266270000.0,104224780000.0,104364440000.0,104190150000.0,104345805000.0,104125820000.0
2023.0,104134025000.0,104132370000.0,104198050000.0,104096030000.0,104133470000.0,104076200000.0,104198830000.0,104110700000.0,104133040000.0,104132170000.0,104148830000.0,104138424000.0,104118710000.0,104245570000.0,104174715000.0,104196160000.0,104135510000.0,104207650000.0,104057040000.0
2024.0,104085560000.0,104166730000.0,104166390000.0,104084410000.0,104208320000.0,104007220000.0,104140950000.0,104115370000.0,104089760000.0,104076270000.0,104098370000.0,104107290000.0,104174666000.0,104142820000.0,104182940000.0,104120280000.0,104120260000.0,104163770000.0,103972820000.0
2025.0,104053010000.0,104131490000.0,104154710000.0,104046660000.0,104136730000.0,103987480000.0,104096104000.0,104029315000.0,104013505000.0,104040554000.0,104042140000.0,104057815000.0,104069095000.0,104115995000.0,104084950000.0,104041540000.0,104022140000.0,104715560000.0,103938466000.0
2026.0,104034530000.0,104043840000.0,104045530000.0,104016150000.0,104074760000.0,103915760000.0,104064480000.0,103978270000.0,104107885000.0,104249190000.0,103995875000.0,104022794000.0,104025580000.0,104048300000.0,104047500000.0,104029640000.0,104010280000.0,104389075000.0,103881380000.0
2027.0,104003860000.0,104032950000.0,104041160000.0,103943930000.0,104010020000.0,103889640000.0,104049934000.0,103951170000.0,103921950000.0,104012130000.0,103926570000.0,103953590000.0,104291910000.0,104004714000.0,104089320000.0,104009470000.0,103985830000.0,104182890000.0,103828775000.0
2028.0,104032264000.0,103944560000.0,103984210000.0,103900430000.0,103969006000.0,103824060000.0,103992200000.0,103907630000.0,103912280000.0,103979220000.0,103876215000.0,103918800000.0,104028290000.0,103965080000.0,104369390000.0,103985170000.0,103899880000.0,104081420000.0,103834255000.0
2029.0,103937020000.0,103890320000.0,103910605000.0,104005790000.0,103925770000.0,103740910000.0,103940680000.0,103866390000.0,103878250000.0,103926260000.0,103810195000.0,103869080000.0,104123470000.0,103917400000.0,104021620000.0,103902050000.0,103821720000.0,104065240000.0,103693120000.0
2030.0,103893340000.0,103824160000.0,103867680000.0,103876840000.0,103872240000.0,103651385000.0,103948804000.0,103957955000.0,103828880000.0,103887640000.0,103763720000.0,103809070000.0,103953780000.0,103860330000.0,104008500000.0,103833630000.0,103863160000.0,103992100000.0,103613530000.0
2031.0,103804290000.0,103802480000.0,103814040000.0,103796050000.0,103802650000.0,103563020000.0,103899520000.0,103793870000.0,103836205000.0,103846550000.0,103744960000.0,103796105000.0,103911195000.0,103802495000.0,103985005000.0,103740236000.0,103759315000.0,104028370000.0,103542970000.0
2032.0,103728040000.0,103703530000.0,103917584000.0,103723290000.0,103738020000.0,103456600000.0,103887610000.0,103714680000.0,103767810000.0,103772045000.0,103670950000.0,103741490000.0,103864900000.0,103806250000.0,103923860000.0,103677400000.0,103722844000.0,103914660000.0,103512930000.0
2033.0,103685810000.0,103681200000.0,103732120000.0,103663590000.0,103732150000.0,103365930000.0,103810015000.0,103686540000.0,103765656000.0,103721770000.0,103622220000.0,103682570000.0,103826280000.0,103712940000.0,103839425000.0,103577960000.0,103652794000.0,104044300000.0,103380074000.0
2034.0,103653090000.0,103649804000.0,103696835000.0,103618620000.0,103710490000.0,103237755000.0,103725680000.0,103630760000.0,103663330000.0,103703600000.0,103542140000.0,103642650000.0,103837640000.0,103655150000.0,103794520000.0,103496385000.0,103567835000.0,103850476000.0,103295150000.0
2035.0,103600950000.0,103583860000.0,103659800000.0,103632870000.0,103638420000.0,103051970000.0,103752900000.0,103863480000.0,103587865000.0,103679720000.0,103434020000.0,103689660000.0,103934170000.0,103618980000.0,103748350000.0,103402865000.0,103500680000.0,103809660000.0,103205315000.0
2036.0,103611450000.0,103627770000.0,103605950000.0,103545770000.0,103599610000.0,102927884000.0,103696286000.0,103619690000.0,103534420000.0,103744900000.0,103347570000.0,103612080000.0,103793810000.0,103570820000.0,103740280000.0,103323130000.0,103413740000.0,103877026000.0,103116790000.0
2037.0,103737920000.0,103546260000.0,103546390000.0,103499900000.0,103546905000.0,102744154000.0,103601170000.0,103535810000.0,103475010000.0,103592670000.0,103239836000.0,103500610000.0,103756005000.0,103534710000.0,103711710000.0,103249084000.0,103361320000.0,103720600000.0,103144670000.0
2038.0,103481360000.0,103455285000.0,103487120000.0,103436240000.0,103651610000.0,102511590000.0,103538910000.0,103510660000.0,103453336000.0,103565950000.0,103070920000.0,103446430000.0,103648030000.0,103427480000.0,103611700000.0,103130600000.0,103263630000.0,103921480000.0,102917050000.0
2039.0,103483190000.0,103433355000.0,103548895000.0,103364410000.0,103511850000.0,102353265000.0,103498370000.0,103450660000.0,103363710000.0,103481270000.0,102965460000.0,103387090000.0,103604010000.0,103373710000.0,103538140000.0,103099860000.0,103174740000.0,103663820000.0,102712140000.0
2040.0,103368090000.0,103363720000.0,103588420000.0,103474830000.0,103467040000.0,102163770000.0,103455560000.0,103486230000.0,103267885000.0,103508520000.0,102881870000.0,103330860000.0,103532350000.0,103230430000.0,103481620000.0,102924480000.0,103096490000.0,103656540000.0,102609320000.0
2041.0,103303020000.0,103314820000.0,103446840000.0,103267120000.0,103379630000.0,101869130000.0,103474676000.0,103326600000.0,103244430000.0,103446910000.0,103032850000.0,103252296000.0,103476750000.0,103210270000.0,103545660000.0,102795250000.0,103013425000.0,103534854000.0,102469250000.0
2042.0,103223500000.0,103235130000.0,103414555000.0,103167440000.0,103320450000.0,101507770000.0,103358540000.0,103269580000.0,103159040000.0,103397960000.0,102877300000.0,103196220000.0,103425870000.0,103095830000.0,103327840000.0,102642310000.0,102930700000.0,103460800000.0,102332650000.0
2043.0,103185260000.0,103164520000.0,103327370000.0,103085340000.0,103222700000.0,101182410000.0,103613470000.0,103188160000.0,103062856000.0,103311840000.0,102585580000.0,103095910000.0,103437754000.0,102987284000.0,103276440000.0,102491390000.0,102926560000.0,103378260000.0,102180510000.0
2044.0,103081730000.0,103119905000.0,103331930000.0,102994620000.0,103161600000.0,100842710000.0,103390880000.0,103110780000.0,102928730000.0,103237680000.0,102449080000.0,103041880000.0,103381940000.0,102884030000.0,103113800000.0,102327390000.0,102683290000.0,103238570000.0,102000690000.0
2045.0,102987750000.0,103068670000.0,103329120000.0,102968880000.0,103031290000.0,100556350000.0,103234130000.0,103035716000.0,102851900000.0,103206674000.0,102320490000.0,102937440000.0,103293034000.0,102727710000.0,103032160000.0,102173740000.0,102586760000.0,103119364000.0,101866520000.0
2046.0,102857800000.0,102997705000.0,103195795000.0,102878930000.0,102950180000.0,100127195000.0,103187970000.0,102896886000.0,102735410000.0,103100970000.0,102145330000.0,102857320000.0,103402406000.0,102572540000.0,102905725000.0,101893960000.0,102540230000.0,103017120000.0,101666540000.0
2047.0,102745330000.0,102881665000.0,103157580000.0,102854260000.0,102857100000.0,99654010000.0,103030400000.0,102808770000.0,102618630000.0,103023000000.0,102036340000.0,102762300000.0,103396160000.0,102398220000.0,102830640000.0,101560110000.0,102338314000.0,102873290000.0,101450690000.0
2048.0,102669280000.0,102801870000.0,103041250000.0,102837150000.0,102715280000.0,99320610000.0,102933670000.0,102793110000.0,102471350000.0,102921100000.0,101779660000.0,102683750000.0,103139360000.0,102233920000.0,103325970000.0,101309980000.0,102206420000.0,102638305000.0,101219746000.0
2049.0,102591110000.0,102884670000.0,103039380000.0,102748540000.0,102591726000.0,98783320000.0,102901760000.0,102549300000.0,102356950000.0,102854540000.0,101643290000.0,102614820000.0,103097360000.0,102133780000.0,102780190000.0,100998960000.0,102043700000.0,102651420000.0,100929710000.0
2050.0,102448865000.0,102669330000.0,102975840000.0,102607420000.0,102562800000.0,98152800000.0,102897120000.0,102390390000.0,102197670000.0,102786940000.0,101345560000.0,102462276000.0,103672140000.0,101934630000.0,102514790000.0,100703680000.0,101894770000.0,102398450000.0,100735025000.0
2051.0,102485910000.0,102551220000.0,102932730000.0,102448700000.0,102367000000.0,97564800000.0,102819150000.0,102317090000.0,102167870000.0,102635790000.0,101301540000.0,102337980000.0,102937020000.0,101605290000.0,102274425000.0,100360100000.0,101693040000.0,102183920000.0,100478670000.0
2052.0,102273910000.0,102435560000.0,102820086000.0,102393110000.0,102334170000.0,97002050000.0,102655730000.0,102138585000.0,101908520000.0,102537820000.0,100888910000.0,102246070000.0,102921470000.0,101326070000.0,102193680000.0,99966900000.0,101591750000.0,102119920000.0,100247290000.0
2053.0,102154720000.0,102301630000.0,102717686000.0,102229490000.0,102139300000.0,96421830000.0,102540950000.0,102132250000.0,101733080000.0,102442820000.0,100743410000.0,102134350000.0,102925110000.0,101062730000.0,102019660000.0,99634676000.0,101345830000.0,101993120000.0,99950660000.0
2054.0,102062240000.0,102149825000.0,102687334000.0,102140620000.0,101930710000.0,95667370000.0,102623730000.0,101916960000.0,101589520000.0,102332785000.0,100392270000.0,102063000000.0,102701870000.0,100835025000.0,101903050000.0,99182576000.0,101155620000.0,101800880000.0,99544244000.0
2055.0,101856700000.0,102010210000.0,102552280000.0,102020800000.0,101826550000.0,94892720000.0,102326624000.0,101765890000.0,101536180000.0,102228550000.0,100096570000.0,101907685000.0,102642975000.0,100515420000.0,101695550000.0,98645050000.0,100898280000.0,101639300000.0,99161596000.0
2056.0,101756480000.0,101992520000.0,102426500000.0,101886360000.0,101740770000.0,94338350000.0,102233400000.0,101547114000.0,101153340000.0,102113670000.0,99698330000.0,101726240000.0,102511575000.0,100302410000.0,101755060000.0,98257590000.0,100725270000.0,101402770000.0,98754620000.0
2057.0,101609690000.0,101773640000.0,102525670000.0,101767820000.0,101559740000.0,93445145000.0,102102180000.0,101280680000.0,100956380000.0,102056900000.0,99335420000.0,101551915000.0,102422310000.0,99953920000.0,101433160000.0,97904615000.0,100547600000.0,101095590000.0,98359520000.0
2058.0,101432370000.0,101699960000.0,102313560000.0,101680310000.0,101443470000.0,92934720000.0,101953170000.0,101181506000.0,100728970000.0,101888295000.0,99095044000.0,101385036000.0,102314500000.0,99665440000.0,101198160000.0,97456180000.0,100409860000.0,100944945000.0,97918670000.0
2059.0,101267050000.0,101471890000.0,102213470000.0,101545530000.0,101246800000.0,92300330000.0,101871760000.0,100955790000.0,100543810000.0,101733220000.0,98748610000.0,101188440000.0,102214710000.0,99343390000.0,100882470000.0,96922160000.0,100196670000.0,100843650000.0,97426520000.0
2060.0,101136480000.0,101296970000.0,102177650000.0,101442120000.0,101200000000.0,91757980000.0,101739390000.0,100770930000.0,100263850000.0,101581740000.0,98537840000.0,100962000000.0,102114930000.0,98925780000.0,100625580000.0,96496780000.0,99965125000.0,100569980000.0,96982870000.0
2061.0,101023410000.0,101045240000.0,102078750000.0,101265290000.0,101067570000.0,90971150000.0,101603160000.0,100657005000.0,100107480000.0,101476230000.0,98709160000.0,100819240000.0,101932790000.0,99226690000.0,100305400000.0,96014975000.0,100082475000.0,100344270000.0,96492890000.0
2062.0,100785010000.0,100862304000.0,101944800000.0,101146935000.0,100962820000.0,90213030000.0,101436110000.0,100396745000.0,99887370000.0,101347690000.0,98160200000.0,100730356000.0,101821400000.0,98287380000.0,99928510000.0,95537220000.0,99633360000.0,100106950000.0,96108300000.0
2063.0,100629316000.0,100796780000.0,101864520000.0,100995424000.0,100853050000.0,89470390000.0,101259540000.0,100209885000.0,99553010000.0,101431510000.0,97685640000.0,100526370000.0,101653350000.0,97818100000.0,99579010000.0,95200730000.0,99243230000.0,100210910000.0,96130000000.0
2064.0,101290344000.0,100703100000.0,101706630000.0,100855540000.0,100666530000.0,88607840000.0,101101090000.0,99839070000.0,99321650000.0,101160000000.0,97189950000.0,100318600000.0,101530920000.0,97437510000.0,99300835000.0,94454964000.0,99042610000.0,99932920000.0,95539360000.0
2065.0,100367430000.0,100485235000.0,101708450000.0,100712640000.0,100642850000.0,87542430000.0,100920960000.0,99604250000.0,98970510000.0,101019570000.0,96646990000.0,100104660000.0,101374990000.0,96987040000.0,99125240000.0,93709800000.0,98679140000.0,100467940000.0,95037440000.0
2066.0,100207470000.0,100269875000.0,101647800000.0,100542330000.0,100354880000.0,86660360000.0,100829370000.0,99333420000.0,99099440000.0,100802720000.0,96267530000.0,99949690000.0,101209375000.0,96413340000.0,98737780000.0,93172390000.0,98387960000.0,99788505000.0,94489520000.0
2067.0,100045880000.0,100007830000.0,101476516000.0,100327990000.0,100200030000.0,85871380000.0,100630900000.0,98993460000.0,98721790000.0,100625220000.0,95803010000.0,99799990000.0,101054120000.0,95964110000.0,98395500000.0,92625396000.0,98136875000.0,99462840000.0,93982580000.0
2068.0,99842790000.0,99826260000.0,101362900000.0,100140590000.0,99963720000.0,85063960000.0,100624070000.0,98723700000.0,98308910000.0,100541690000.0,95253880000.0,99502060000.0,100894040000.0,95461040000.0,98114060000.0,92017360000.0,97763900000.0,99209585000.0,93419890000.0
2069.0,99609560000.0,99647510000.0,101212760000.0,99988570000.0,99788055000.0,84093985000.0,100361200000.0,98643390000.0,97889920000.0,100356770000.0,94528220000.0,99341180000.0,100717370000.0,94719615000.0,97707630000.0,91168420000.0,97447360000.0,99118680000.0,92634770000.0
2070.0,99433820000.0,99399565000.0,101693070000.0,99889570000.0,99644830000.0,83206490000.0,100123720000.0,98401580000.0,97551650000.0,100381290000.0,94056110000.0,99190374000.0,100640400000.0,94165700000.0,97177910000.0,90327750000.0,97160730000.0,98860130000.0,92234514000.0
2071.0,99190374000.0,99107750000.0,101155480000.0,99709570000.0,99401834000.0,82424226000.0,99933620000.0,97863110000.0,97570800000.0,100037300000.0,93849530000.0,98984830000.0,100606660000.0,93532406000.0,97010570000.0,89525730000.0,96861274000.0,98528340000.0,91514765000.0
2072.0,98990170000.0,98842395000.0,100961590000.0,99468910000.0,99206700000.0,81261520000.0,99740566000.0,97315980000.0,96920355000.0,99886160000.0,93165650000.0,98816434000.0,100492530000.0,93085650000.0,96434766000.0,88994130000.0,96396470000.0,98246570000.0,90743310000.0
2073.0,98810260000.0,98709455000.0,100826610000.0,99286760000.0,98971510000.0,79863330000.0,99504840000.0,96961040000.0,96502790000.0,99684330000.0,92494954000.0,98586630000.0,100238450000.0,92289900000.0,95815200000.0,88353280000.0,96599155000.0,97971150000.0,90033280000.0
2074.0,98736234000.0,98389900000.0,100688190000.0,99184420000.0,98765560000.0,78644590000.0,99341730000.0,96557550000.0,97012640000.0,99431150000.0,91750700000.0,98334740000.0,100078310000.0,91648270000.0,95249916000.0,87678910000.0,95721330000.0,97569500000.0,89377330000.0
2075.0,98449105000.0,98167810000.0,100680500000.0,98964505000.0,98527805000.0,77582820000.0,99064046000.0,96065140000.0,96167444000.0,99288520000.0,91161890000.0,98026940000.0,99928650000.0,90824460000.0,94547395000.0,86670290000.0,95328100000.0,97756580000.0,88668040000.0
2076.0,98212150000.0,97976750000.0,100538840000.0,98774680000.0,98319180000.0,76647210000.0,98943795000.0,95896035000.0,95631240000.0,98984750000.0,90460010000.0,97742774000.0,99744260000.0,90081700000.0,93922560000.0,85693210000.0,94901770000.0,97422490000.0,87810470000.0
2077.0,98034410000.0,97763540000.0,100429050000.0,98614305000.0,98116410000.0,75530576000.0,98907200000.0,95139220000.0,95173930000.0,98762250000.0,89884480000.0,97491860000.0,99529880000.0,89477600000.0,93407980000.0,84692080000.0,94540160000.0,96679250000.0,86896330000.0
2078.0,97836790000.0,97449750000.0,100275585000.0,98476480000.0,97884940000.0,74535660000.0,98643616000.0,94396630000.0,94947020000.0,98582240000.0,89024550000.0,97272906000.0,99313910000.0,88579510000.0,92889230000.0,83811890000.0,94275350000.0,96428065000.0,85891650000.0
2079.0,97495835000.0,97120660000.0,100188226000.0,98266590000.0,97618160000.0,73473650000.0,98563690000.0,93982540000.0,94454350000.0,98378465000.0,88217450000.0,96981170000.0,99115510000.0,87867430000.0,92303490000.0,82998895000.0,93741340000.0,96055026000.0,85049450000.0
2080.0,97201635000.0,96906850000.0,100918570000.0,98085626000.0,97363390000.0,72402570000.0,98137490000.0,93682360000.0,94054080000.0,98146100000.0,87364700000.0,96975460000.0,98956500000.0,87047470000.0,91515590000.0,81816330000.0,93405040000.0,95651100000.0,84133460000.0
2081.0,96937350000.0,96672890000.0,100489495000.0,97862140000.0,97131920000.0,71236360000.0,98213680000.0,92946820000.0,93679670000.0,97809320000.0,86760480000.0,96501340000.0,98686570000.0,86074016000.0,90689920000.0,80806810000.0,92919400000.0,95036105000.0,83144800000.0
2082.0,96724400000.0,96357980000.0,99986830000.0,97673820000.0,96840120000.0,69990710000.0,97949990000.0,92138380000.0,93081680000.0,97520760000.0,86052580000.0,96335660000.0,98439570000.0,85528090000.0,89453535000.0,79833170000.0,92386840000.0,94481470000.0,82141350000.0
2083.0,96517150000.0,95889170000.0,99707110000.0,97403890000.0,96559230000.0,69033845000.0,97506255000.0,91403250000.0,92595710000.0,97255050000.0,85087320000.0,95951946000.0,98236930000.0,84557050000.0,88588880000.0,78740770000.0,91960200000.0,94369050000.0,81482050000.0
2084.0,96097400000.0,95615320000.0,99653845000.0,97237090000.0,96361240000.0,67914980000.0,97255640000.0,90667160000.0,92336970000.0,96890140000.0,84210500000.0,95630230000.0,98011570000.0,83322720000.0,87764910000.0,77589280000.0,91462550000.0,93683860000.0,80196330000.0
2085.0,95771100000.0,95688670000.0,99562560000.0,97018620000.0,96091250000.0,67035270000.0,96887860000.0,90242890000.0,91867580000.0,96553410000.0,83343516000.0,95366610000.0,97926060000.0,82004050000.0,87111795000.0,76428780000.0,91124470000.0,93290050000.0,79196365000.0
2086.0,95599390000.0,94990750000.0,99303170000.0,96852440000.0,95795880000.0,65875018000.0,97316135000.0,89590850000.0,91304665000.0,96329450000.0,82344370000.0,95095390000.0,97603930000.0,81284055000.0,85531530000.0,75076700000.0,90611950000.0,92960850000.0,77753580000.0
2087.0,95171980000.0,94524550000.0,99120830000.0,97101560000.0,95536320000.0,64402720000.0,96825020000.0,88683960000.0,90795670000.0,95977860000.0,81592754000.0,94831000000.0,97298870000.0,80175776000.0,84784770000.0,73035686000.0,90068260000.0,92669624000.0,76555540000.0
2088.0,94824380000.0,93953030000.0,98969020000.0,96521410000.0,95286166000.0,63300284000.0,96162880000.0,87896700000.0,90257040000.0,95746515000.0,80406250000.0,94662170000.0,96999890000.0,79513780000.0,83958325000.0,71553835000.0,89540710000.0,92162466000.0,75160690000.0
2089.0,94588710000.0,93401610000.0,98756800000.0,96267210000.0,94863490000.0,61901304000.0,95889424000.0,87240540000.0,90290900000.0,95467910000.0,79339460000.0,94411780000.0,96802275000.0,79231160000.0,83259280000.0,70091510000.0,89027490000.0,92094980000.0,73705030000.0
2090.0,94237120000.0,92759474000.0,98570570000.0,96126060000.0,94549940000.0,60952650000.0,96122870000.0,86293450000.0,89300390000.0,95194350000.0,78182380000.0,94201820000.0,96514470000.0,78170130000.0,82560200000.0,68688134000.0,88540150000.0,91356560000.0,72635930000.0
2091.0,93986890000.0,92569680000.0,98764640000.0,95837810000.0,94250844000.0,59815027000.0,95250680000.0,84869990000.0,88614030000.0,94821310000.0,77384990000.0,93926790000.0,96246750000.0,77425570000.0,81797650000.0,67214823000.0,87980500000.0,90854560000.0,71531905000.0
2092.0,93654410000.0,91806580000.0,98272575000.0,95600540000.0,93934200000.0,58647030000.0,94785190000.0,83598205000.0,88001750000.0,94422090000.0,75664480000.0,93787590000.0,95957630000.0,76573670000.0,80892760000.0,65450066000.0,87439330000.0,90194230000.0,69293105000.0
2093.0,93289180000.0,91400995000.0,98067310000.0,95389490000.0,93538640000.0,57609896000.0,94508330000.0,82640760000.0,87260135000.0,94137434000.0,74520355000.0,93504250000.0,95788910000.0,75570010000.0,80209570000.0,63689760000.0,86974780000.0,89619770000.0,68018127000.0
2094.0,92970650000.0,91555020000.0,98103690000.0,95132836000.0,93179440000.0,56691376000.0,94410015000.0,81940060000.0,86700876000.0,94342670000.0,73576610000.0,93292225000.0,95631690000.0,74132940000.0,78888130000.0,61563576000.0,86326380000.0,89095410000.0,66239650000.0
2095.0,92722225000.0,91649570000.0,97791110000.0,94879334000.0,92791700000.0,55640730000.0,93868010000.0,80949550000.0,85892910000.0,93799620000.0,72632200000.0,92972786000.0,95239140000.0,72859120000.0,77559830000.0,59340583000.0,85746220000.0,88697110000.0,64476770000.0
2096.0,92315050000.0,91125430000.0,97672765000.0,94695380000.0,92392790000.0,54575650000.0,93631685000.0,80108240000.0,85288620000.0,93282190000.0,71424565000.0,92591940000.0,94965590000.0,71892280000.0,76264270000.0,57049166000.0,85040070000.0,88051570000.0,62675554000.0
2097.0,91997500000.0,90031670000.0,97556830000.0,94412464000.0,91994120000.0,53126400000.0,93202874000.0,79333835000.0,84724785000.0,92896485000.0,70418160000.0,92237100000.0,94754400000.0,70669574000.0,75358480000.0,55405363000.0,84362730000.0,87314194000.0,60801420000.0
