time,MIROC6,CANESM5,CNRM-CM6-1,CESM2-WACCM,TAIESM1,UKESM1-0-LL,IITM-ESM,CNRM-ESM2-1,KACE-1-0-G,MRI-ESM2-0,GFDL-ESM4,EC-EARTH3,IPSL-CM6A-LR,MPI-ESM1-2-HR
2021.0,4226462300000.0,4279748500000.0,4228408400000.0,4267617300000.0,4266200400000.0,4249028400000.0,4239454600000.0,4245593800000.0,4270951500000.0,4258574400000.0,4258905500000.0,4261285200000.0,4281363900000.0,4289162600000.0
2022.0,4184910300000.0,4251131800000.0,4166305700000.0,4226703000000.0,4223638000000.0,4208266800000.0,4165828600000.0,4212604800000.0,4252645200000.0,4240433700000.0,4221708300000.0,4214817000000.0,4244307400000.0,4293036600000.0
2023.0,4158958300000.0,4211611300000.0,4148900100000.0,4155986700000.0,4200754600000.0,4153715500000.0,4112705400000.0,4173948500000.0,4232092600000.0,4210361400000.0,4208546000000.0,4155457000000.0,4241566500000.0,4277688600000.0
2024.0,4123604000000.0,4182264000000.0,4090794000000.0,4115290000000.0,4179983600000.0,4127802300000.0,4057304400000.0,4113462200000.0,4205449300000.0,4183521500000.0,4185017800000.0,4123833100000.0,4214889600000.0,4254032000000.0
2025.0,4058856600000.0,4160514200000.0,4051431000000.0,4097774000000.0,4128729200000.0,4114609000000.0,3963906200000.0,4069867400000.0,4160333500000.0,4138518200000.0,4183426300000.0,4100753500000.0,4178465500000.0,4220395700000.0
2026.0,4033982800000.0,4140504000000.0,3996581400000.0,4051918000000.0,4112379300000.0,4056901200000.0,3911866000000.0,4050699000000.0,4128078600000.0,4101879400000.0,4174092200000.0,4068159500000.0,4113044600000.0,4192229700000.0
2027.0,3995828500000.0,4115567200000.0,3953583000000.0,4043433300000.0,4071532000000.0,4016618900000.0,3850837700000.0,4052017500000.0,4103630000000.0,4077570000000.0,4151977000000.0,4039157500000.0,4085007300000.0,4162309800000.0
2028.0,3968796500000.0,4075580600000.0,3913708700000.0,4007835000000.0,4009986400000.0,3977508600000.0,3794978000000.0,4008301600000.0,4050403500000.0,4059873000000.0,4120912000000.0,4018772000000.0,4046103000000.0,4138887000000.0
2029.0,3940256800000.0,4048928400000.0,3889737000000.0,3963485000000.0,3968270900000.0,3925600400000.0,3746776500000.0,4009830400000.0,4034705000000.0,4027011000000.0,4082923500000.0,3969392800000.0,4027921500000.0,4099788200000.0
2030.0,3920125800000.0,4015872000000.0,3853019300000.0,3923398400000.0,3935262000000.0,3867579500000.0,3677986800000.0,4001235700000.0,4020415800000.0,4002839800000.0,4050236200000.0,3909706000000.0,3996618900000.0,4065668000000.0
2031.0,3880147500000.0,3980076800000.0,3787094500000.0,3887976700000.0,3880180800000.0,3845265000000.0,3616832000000.0,3988328300000.0,3989621700000.0,3964272600000.0,4029465000000.0,3898561500000.0,3962083200000.0,4053023300000.0
2032.0,3846450700000.0,3932889800000.0,3754026600000.0,3863954600000.0,3824927400000.0,3813042600000.0,3562705000000.0,3938979000000.0,3967506000000.0,3935135300000.0,4009340400000.0,3885850000000.0,3928915200000.0,4026339700000.0
2033.0,3824094000000.0,3877993200000.0,3722427800000.0,3810201400000.0,3789041700000.0,3794358200000.0,3499016000000.0,3914040600000.0,3935485300000.0,3896213000000.0,3986528000000.0,3853503700000.0,3872100000000.0,3986481000000.0
2034.0,3780903400000.0,3835424000000.0,3708664700000.0,3795508800000.0,3756019000000.0,3740161000000.0,3453804300000.0,3902016600000.0,3908878500000.0,3862584600000.0,3947616500000.0,3808423000000.0,3813310000000.0,3952830300000.0
2035.0,3747756600000.0,3785043000000.0,3669023300000.0,3738949600000.0,3732386000000.0,3681019200000.0,3403283700000.0,3887248200000.0,3871882600000.0,3794093700000.0,3885931200000.0,3758051300000.0,3779362800000.0,3919470400000.0
2036.0,3722370000000.0,3758995800000.0,3616153000000.0,3683368000000.0,3684142000000.0,3624866200000.0,3352069000000.0,3859236800000.0,3844097200000.0,3768996300000.0,3852194300000.0,3709477000000.0,3747824800000.0,3921639600000.0
2037.0,3686958000000.0,3728381600000.0,3580158000000.0,3630923800000.0,3624854000000.0,3583049700000.0,3299971400000.0,3829202400000.0,3823233100000.0,3755589200000.0,3827957800000.0,3682401300000.0,3706675800000.0,3876937000000.0
2038.0,3658760600000.0,3698857300000.0,3529314000000.0,3578109400000.0,3572677700000.0,3538944800000.0,3247852000000.0,3808978300000.0,3789600300000.0,3725643000000.0,3794108200000.0,3655507600000.0,3656858500000.0,3861663000000.0
2039.0,3638051000000.0,3667258800000.0,3507719000000.0,3544782200000.0,3535663500000.0,3518758600000.0,3198728500000.0,3798127300000.0,3762757600000.0,3723298000000.0,3756057200000.0,3623956800000.0,3613104000000.0,3843955000000.0
2040.0,3628828200000.0,3620058200000.0,3462079000000.0,3500928000000.0,3490895000000.0,3506003000000.0,3152360200000.0,3786504000000.0,3740629700000.0,3701643700000.0,3739904000000.0,3597020700000.0,3579228700000.0,3824650300000.0
2041.0,3657248500000.0,3593798700000.0,3441962800000.0,3465549200000.0,3461576000000.0,3461089300000.0,3120667600000.0,3757058600000.0,3713141300000.0,3674891600000.0,3725836400000.0,3542650200000.0,3555232600000.0,3798805800000.0
2042.0,3628994100000.0,3565902600000.0,3410945000000.0,3408332600000.0,3403784700000.0,3444076400000.0,3077655500000.0,3714827000000.0,3683721000000.0,3660006800000.0,3708372400000.0,3513893800000.0,3523634300000.0,3770020500000.0
2043.0,3589254200000.0,3550528100000.0,3361722000000.0,3364552400000.0,3361394700000.0,3407395000000.0,3049753000000.0,3659857400000.0,3650973600000.0,3636492000000.0,3688211400000.0,3504856400000.0,3484879000000.0,3765029600000.0
2044.0,3569497400000.0,3517066000000.0,3335017200000.0,3327248300000.0,3311589700000.0,3387969800000.0,3018556000000.0,3606810700000.0,3607689700000.0,3618934000000.0,3673417600000.0,3485068400000.0,3465686800000.0,3756585400000.0
2045.0,3544584600000.0,3456485800000.0,3310474000000.0,3299447000000.0,3265245500000.0,3348202000000.0,2985617000000.0,3567282800000.0,3595864400000.0,3594144200000.0,3636408000000.0,3465906500000.0,3446413000000.0,3745458000000.0
2046.0,3504669000000.0,3426030000000.0,3274646500000.0,3269704300000.0,3236164300000.0,3285879600000.0,2954149500000.0,3532645500000.0,3551382200000.0,3556706400000.0,3605220800000.0,3442090400000.0,3424677500000.0,3746518800000.0
2047.0,3485545000000.0,3378158500000.0,3244549200000.0,3253385600000.0,3198274200000.0,3223782700000.0,2922198300000.0,3513890400000.0,3510040500000.0,3528584000000.0,3587146500000.0,3420921800000.0,3401531500000.0,3729895700000.0
2048.0,3467082700000.0,3354129000000.0,3227823600000.0,3231402000000.0,3154018800000.0,3194027800000.0,2890772300000.0,3491097700000.0,3483717600000.0,3487272800000.0,3570704600000.0,3374552200000.0,3388333000000.0,3709607300000.0
2049.0,3442739200000.0,3330709400000.0,3202035500000.0,3211853600000.0,3113941500000.0,3174712500000.0,2869280400000.0,3474788200000.0,3457095300000.0,3479573000000.0,3553710600000.0,3332983200000.0,3357151900000.0,3693136600000.0
2050.0,3427003000000.0,3322341000000.0,3181229600000.0,3173705300000.0,3086177000000.0,3150099500000.0,2841201000000.0,3455003400000.0,3424781000000.0,3450032000000.0,3545631300000.0,3318657800000.0,3314056000000.0,3677032800000.0
2051.0,3397375200000.0,3288175200000.0,3168916200000.0,3139599600000.0,3037585200000.0,3123472800000.0,2791535500000.0,3430250700000.0,3405937000000.0,3433135900000.0,3518624700000.0,3293845000000.0,3301591500000.0,3626767500000.0
2052.0,3356648300000.0,3265698000000.0,3120454700000.0,3112737700000.0,2993064800000.0,3100695300000.0,2757283000000.0,3418765000000.0,3388402000000.0,3400504200000.0,3492010000000.0,3273749700000.0,3281956400000.0,3602335000000.0
2053.0,3344142700000.0,3224486000000.0,3099413700000.0,3067496000000.0,2943791400000.0,3077024300000.0,2733403800000.0,3385330000000.0,3358788200000.0,3375374800000.0,3460007200000.0,3247344500000.0,3266689000000.0,3593483600000.0
2054.0,3344351000000.0,3211128700000.0,3082439600000.0,3028006200000.0,2913142800000.0,3033663800000.0,2705648300000.0,3355563000000.0,3335093500000.0,3345518700000.0,3446197000000.0,3222177300000.0,3254989400000.0,3569479600000.0
2055.0,3341671000000.0,3184343400000.0,3061424300000.0,2987115200000.0,2889643200000.0,2997147000000.0,2676561800000.0,3321927300000.0,3320537000000.0,3333285500000.0,3426677700000.0,3186521300000.0,3252181500000.0,3559159800000.0
2056.0,3326284100000.0,3153850500000.0,3030693000000.0,2942326500000.0,2839331700000.0,2961800200000.0,2651016400000.0,3309796600000.0,3299601800000.0,3307757600000.0,3413041500000.0,3177001000000.0,3241755500000.0,3554615200000.0
2057.0,3319583700000.0,3114166600000.0,2997644200000.0,2913070000000.0,2796748300000.0,2939152000000.0,2636659000000.0,3305536500000.0,3270470000000.0,3280732000000.0,3404187800000.0,3146513000000.0,3226645300000.0,3550363500000.0
2058.0,3299423800000.0,3086574200000.0,2966613400000.0,2879080400000.0,2757146700000.0,2896175800000.0,2618873600000.0,3276174300000.0,3214117200000.0,3257118800000.0,3385876800000.0,3112161800000.0,3205778600000.0,3549451300000.0
2059.0,3301585500000.0,3061742300000.0,2943860900000.0,2831374400000.0,2710104400000.0,2866173200000.0,2602189000000.0,3243038000000.0,3180128600000.0,3241499000000.0,3383390600000.0,3079521000000.0,3181983300000.0,3538979400000.0
2060.0,3280460000000.0,3036796200000.0,2907877000000.0,2821239000000.0,2667767400000.0,2857701700000.0,2578619300000.0,3203651600000.0,3155466400000.0,3238142700000.0,3368707000000.0,3050792300000.0,3171006800000.0,3519387800000.0
2061.0,3254026000000.0,3012238000000.0,2887955300000.0,2784314500000.0,2653062000000.0,2838797000000.0,2556288300000.0,3166198600000.0,3105567800000.0,3228598500000.0,3350000300000.0,3027213700000.0,3146759000000.0,3497322600000.0
2062.0,3249152700000.0,2986707800000.0,2879315800000.0,2734995500000.0,2632659800000.0,2814552800000.0,2528272400000.0,3137808400000.0,3066977800000.0,3229965400000.0,3319255300000.0,2993364100000.0,3123456000000.0,3491060500000.0
2063.0,3224681300000.0,2961004600000.0,2873545000000.0,2707955600000.0,2608634000000.0,2801069700000.0,2512214000000.0,3111765000000.0,3017981600000.0,3237160400000.0,3290167000000.0,2960583000000.0,3104305800000.0,3458374800000.0
2064.0,3220540200000.0,2945239200000.0,2852041300000.0,2663162300000.0,2585067300000.0,2762804000000.0,2490143300000.0,3083246200000.0,2996097500000.0,3218308300000.0,3271694000000.0,2935961000000.0,3082735800000.0,3423215600000.0
2065.0,3207894400000.0,2930437800000.0,2829877500000.0,2627399300000.0,2546750200000.0,2754899300000.0,2467446400000.0,3054387000000.0,2977672200000.0,3196858100000.0,3259665700000.0,2920172000000.0,3062363600000.0,3415634000000.0
2066.0,3198759000000.0,2903257600000.0,2812809600000.0,2598434200000.0,2523192400000.0,2744694600000.0,2447461600000.0,3048409700000.0,2955451600000.0,3169724100000.0,3250190800000.0,2891904000000.0,3033373300000.0,3400617200000.0
2067.0,3186914500000.0,2879148500000.0,2788167800000.0,2564817400000.0,2508834200000.0,2726828000000.0,2428873500000.0,3012946800000.0,2907513800000.0,3146274600000.0,3247874500000.0,2866370800000.0,3035960700000.0,3377495800000.0
2068.0,3165502800000.0,2855946200000.0,2757750400000.0,2532802600000.0,2494285200000.0,2703838000000.0,2400745400000.0,3010901000000.0,2873854000000.0,3113597300000.0,3232170200000.0,2846803400000.0,3031164500000.0,3364542200000.0
2069.0,3154855300000.0,2815299200000.0,2731142500000.0,2503172000000.0,2464081500000.0,2666044300000.0,2374580300000.0,2998186500000.0,2841763000000.0,3098071300000.0,3214729300000.0,2831689000000.0,3016285000000.0,3349348600000.0
2070.0,3141452400000.0,2782432000000.0,2709085500000.0,2473932000000.0,2419262800000.0,2629280200000.0,2366032300000.0,2972839000000.0,2827024000000.0,3080287700000.0,3193186800000.0,2803532800000.0,3013420800000.0,3329665800000.0
2071.0,3147056000000.0,2755128700000.0,2685667000000.0,2457448700000.0,2407002800000.0,2586029000000.0,2350843000000.0,2945399400000.0,2796758200000.0,3082104300000.0,3189806700000.0,2772538200000.0,2987386500000.0,3323581700000.0
2072.0,3130763000000.0,2722263200000.0,2671239000000.0,2427086200000.0,2383966400000.0,2578838200000.0,2329357800000.0,2928636900000.0,2786005600000.0,3070576600000.0,3163420000000.0,2745301700000.0,2973588500000.0,3309984000000.0
2073.0,3115625700000.0,2697668900000.0,2634102900000.0,2378510000000.0,2362382700000.0,2551105500000.0,2317471700000.0,2901287000000.0,2781436200000.0,3043319600000.0,3152055400000.0,2725797400000.0,2938139300000.0,3305862300000.0
2074.0,3095320000000.0,2675562500000.0,2602367500000.0,2351895200000.0,2319830000000.0,2515487000000.0,2291211700000.0,2870519300000.0,2745046700000.0,3036297000000.0,3137211000000.0,2721005000000.0,2917382200000.0,3276061500000.0
2075.0,3084562200000.0,2646246000000.0,2570359100000.0,2318564300000.0,2291728400000.0,2483448400000.0,2268221100000.0,2854336900000.0,2730472200000.0,3001119000000.0,3127623300000.0,2690146600000.0,2901430500000.0,3263627800000.0
2076.0,3080732800000.0,2631423200000.0,2564541600000.0,2282706400000.0,2266835200000.0,2458965000000.0,2247484800000.0,2846367400000.0,2712598500000.0,2983113800000.0,3121069700000.0,2671336800000.0,2885244400000.0,3252351700000.0
2077.0,3061773200000.0,2602102000000.0,2541591700000.0,2247031500000.0,2231705300000.0,2449043400000.0,2222686200000.0,2815257700000.0,2680546100000.0,2972249500000.0,3109440000000.0,2641254200000.0,2868181700000.0,3243181300000.0
2078.0,3043907900000.0,2590442000000.0,2512184000000.0,2209099500000.0,2205304800000.0,2425337000000.0,2200657700000.0,2780350600000.0,2663919400000.0,2941982000000.0,3095648300000.0,2616054000000.0,2860178000000.0,3226278600000.0
2079.0,3038603400000.0,2573040400000.0,2496190200000.0,2196536200000.0,2182485000000.0,2422661700000.0,2177916600000.0,2749274800000.0,2657644400000.0,2928597300000.0,3046238000000.0,2584619000000.0,2832502000000.0,3182485800000.0
2080.0,3028491000000.0,2545442400000.0,2485039400000.0,2169510700000.0,2163017800000.0,2414121600000.0,2151432800000.0,2724341700000.0,2631711000000.0,2901236500000.0,3023244400000.0,2578659100000.0,2823736500000.0,3160159300000.0
2081.0,3027816400000.0,2532777700000.0,2452018400000.0,2134070500000.0,2141515400000.0,2407236400000.0,2118466300000.0,2713177600000.0,2595352000000.0,2901199000000.0,3009530800000.0,2555794400000.0,2796305300000.0,3127261300000.0
2082.0,3021481200000.0,2517271000000.0,2424108700000.0,2130815600000.0,2116832200000.0,2381147500000.0,2094712800000.0,2706464000000.0,2566016700000.0,2900036700000.0,2987719400000.0,2543058700000.0,2766136000000.0,3111002300000.0
2083.0,3010718300000.0,2507012300000.0,2417029800000.0,2118778500000.0,2092552700000.0,2349768400000.0,2069443900000.0,2678470500000.0,2534342700000.0,2896683000000.0,2964620300000.0,2529897200000.0,2748064000000.0,3097297200000.0
2084.0,2970609300000.0,2491823700000.0,2396758000000.0,2093637000000.0,2073644800000.0,2346455700000.0,2047325100000.0,2661628500000.0,2512746200000.0,2884354000000.0,2950954200000.0,2496537300000.0,2715404700000.0,3074840300000.0
2085.0,2951049400000.0,2471357800000.0,2392984600000.0,2041604300000.0,2042245300000.0,2346497000000.0,2024816200000.0,2644394400000.0,2472363000000.0,2864870900000.0,2953821600000.0,2478400300000.0,2698929500000.0,3066781200000.0
2086.0,2945220600000.0,2443010400000.0,2374297700000.0,2022687500000.0,1994601400000.0,2326922300000.0,1995157500000.0,2645784500000.0,2439042300000.0,2853097700000.0,2929302000000.0,2457628300000.0,2692988300000.0,3032511000000.0
2087.0,2925725700000.0,2415061400000.0,2346720200000.0,1989451200000.0,1967669900000.0,2296464300000.0,1971683300000.0,2624037800000.0,2421795000000.0,2800017000000.0,2912593000000.0,2445873500000.0,2689581200000.0,3030133800000.0
2088.0,2931329900000.0,2402581200000.0,2339118300000.0,1959835000000.0,1945187100000.0,2276853300000.0,1942138100000.0,2611201700000.0,2382401400000.0,2777366400000.0,2896376000000.0,2408371500000.0,2681520800000.0,3018431000000.0
2089.0,2912700600000.0,2395506500000.0,2334126000000.0,1936332700000.0,1918894500000.0,2264567000000.0,1919787600000.0,2601087700000.0,2361908800000.0,2760112300000.0,2899426700000.0,2389501000000.0,2650208200000.0,3006893700000.0
2090.0,2910607400000.0,2376532800000.0,2322577500000.0,1904345500000.0,1890726700000.0,2252951000000.0,1903009700000.0,2585766100000.0,2342241700000.0,2742469300000.0,2867561800000.0,2387523700000.0,2635510800000.0,2976619400000.0
2091.0,2910108300000.0,2348852700000.0,2306436000000.0,1890174800000.0,1871534400000.0,2231544000000.0,1879535500000.0,2575339600000.0,2320054000000.0,2716452300000.0,2846907200000.0,2359917000000.0,2623481000000.0,2985425600000.0
2092.0,2891910000000.0,2312561800000.0,2279887000000.0,1872104800000.0,1857287700000.0,2199665000000.0,1868542800000.0,2568904500000.0,2287846000000.0,2707592800000.0,2842610000000.0,2344102700000.0,2600921500000.0,2977845200000.0
2093.0,2879521600000.0,2308903300000.0,2263208700000.0,1846201500000.0,1837030300000.0,2166594500000.0,1848494300000.0,2549332600000.0,2275651400000.0,2680922800000.0,2847406800000.0,2333298700000.0,2583119500000.0,2968624300000.0
2094.0,2872113000000.0,2300574000000.0,2243329800000.0,1838036300000.0,1816648400000.0,2152785200000.0,1831158500000.0,2531421800000.0,2260307000000.0,2673189000000.0,2835459300000.0,2325381000000.0,2569179500000.0,2971958500000.0
2095.0,2879721800000.0,2294470000000.0,2225570000000.0,1817551300000.0,1797545700000.0,2142477600000.0,1811419400000.0,2523230400000.0,2239600000000.0,2670260400000.0,2842713400000.0,2319260000000.0,2564614800000.0,2957184300000.0
2096.0,2884785000000.0,2286264500000.0,2203031200000.0,1799192000000.0,1779896300000.0,2126331100000.0,1793894500000.0,2510680500000.0,2216291700000.0,2662745500000.0,2832214300000.0,2304477000000.0,2568047300000.0,2943709000000.0
2097.0,2892098400000.0,2262119000000.0,2167590100000.0,1772549000000.0,1760348600000.0,2108372200000.0,1777024900000.0,2495456700000.0,2200632000000.0,2648149000000.0,2829041300000.0,2300928600000.0,2550959400000.0,2924108800000.0
2098.0,2906560000000.0,2246037700000.0,2152753300000.0,1756689700000.0,1743341400000.0,2103486400000.0,1764802000000.0,2480187400000.0,2186513400000.0,2643583000000.0,2804713500000.0,2273466400000.0,2547336300000.0,2910358600000.0
2099.0,2897032200000.0,2240606600000.0,2145463400000.0,1748149500000.0,1714689400000.0,2094076100000.0,1749449200000.0,2465966900000.0,2180439200000.0,2635491200000.0,2796896000000.0,2252700400000.0,2533867700000.0,2906832200000.0
2100.0,2881712300000.0,2233306700000.0,2146492600000.0,1716710400000.0,1695862000000.0,2088082900000.0,1737237100000.0,2460213600000.0,2174305000000.0,2618520200000.0,2790629000000.0,2235258000000.0,2507323200000.0,2901595400000.0
