time,CESM2-WACCM,CANESM5,EC-EARTH3,MRI-ESM2-0,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,CAMS-CSM1-0,TAIESM1,INM-CM5-0,NORESM2-MM,CMCC-CM2-SR5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2010.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0,33770058000.0
2011.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0,33778040000.0
2012.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0,33759564000.0
2013.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0,33790654000.0
2014.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0,33737690000.0
2015.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0,33745338000.0
2016.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0,33742463000.0
2017.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0,33738520000.0
2018.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0,33718770000.0
2019.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0,33755453000.0
2020.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0
2021.0,33710152000.0,33678910000.0,33686344000.0,33689660000.0,33691034000.0,33694552000.0,33688773000.0,33677482000.0,33708590000.0,33697186000.0,33691738000.0,33696653000.0,33686794000.0,33719065000.0,33689880000.0,33716830000.0,33697923000.0,33687843000.0,33680010000.0
2022.0,33692645000.0,33657344000.0,33675602000.0,33681211000.0,33686313000.0,33685414000.0,33700422000.0,33659083000.0,33690178000.0,33682320000.0,33666509000.0,33686817000.0,33681870000.0,33695780000.0,33688699000.0,33710307000.0,33690819000.0,33711268000.0,33668577000.0
2023.0,33687898000.0,33613170000.0,33659400000.0,33661825000.0,33678574000.0,33680962000.0,33683775000.0,33648165000.0,33695762000.0,33669997000.0,33653463000.0,33677780000.0,33666580000.0,33681883000.0,33694843000.0,33683177000.0,33682766000.0,33672337000.0,33642465000.0
2024.0,33671756000.0,33573425000.0,33637370000.0,33630304000.0,33670347000.0,33686690000.0,33688678000.0,33629164000.0,33697323000.0,33658696000.0,33625418000.0,33660279000.0,33664297000.0,33670437000.0,33679942000.0,33667156000.0,33665004000.0,33665085000.0,33613187000.0
2025.0,33662702000.0,33505358000.0,33593154000.0,33609032000.0,33661995000.0,33656746000.0,33678264000.0,33613853000.0,33676400000.0,33645894000.0,33606384000.0,33636119000.0,33646842000.0,33660334000.0,33678412000.0,33664903000.0,33689344000.0,33645783000.0,33585471000.0
2026.0,33664109000.0,33435664000.0,33557443000.0,33579547000.0,33664287000.0,33642316000.0,33715546000.0,33588255000.0,33676110000.0,33624986000.0,33575598000.0,33621375000.0,33626714000.0,33655583000.0,33682387000.0,33645136000.0,33635426000.0,33637722000.0,33551333000.0
2027.0,33649041000.0,33331022000.0,33524090000.0,33557860000.0,33639199000.0,33625068000.0,33673200000.0,33568887000.0,33660490000.0,33615505000.0,33559239000.0,33588484000.0,33604854000.0,33637208000.0,33650944000.0,33615604000.0,33620912000.0,33616552000.0,33519640000.0
2028.0,33660797000.0,33193148000.0,33491542000.0,33507578000.0,33622684000.0,33626872000.0,33647344000.0,33556505000.0,33635342000.0,33596426000.0,33514205000.0,33560410000.0,33593354000.0,33615415000.0,33636514000.0,33597129000.0,33598839000.0,33602159000.0,33473147000.0
2029.0,33630015000.0,33087433000.0,33419674000.0,33474830000.0,33605884000.0,33647028000.0,33626814000.0,33537708000.0,33609495000.0,33576118000.0,33460832000.0,33536258000.0,33578093000.0,33586967000.0,33624236000.0,33573806000.0,33579424000.0,33587692000.0,33429900000.0
2030.0,33614543000.0,32936530000.0,33370702000.0,33426717000.0,33577250000.0,33602675000.0,33597577000.0,33505761000.0,33597514000.0,33533905000.0,33415414000.0,33477360000.0,33538415000.0,33538460000.0,33583516000.0,33545165000.0,33555087000.0,33552855000.0,33381274000.0
2031.0,33580696000.0,32783522000.0,33296329000.0,33385634000.0,33555644000.0,33575035000.0,33581066000.0,33481611000.0,33566548000.0,33510752000.0,33383379000.0,33420517000.0,33527620000.0,33521328000.0,33559204000.0,33530474000.0,33538420000.0,33533647000.0,33336214000.0
2032.0,33567429000.0,32628020000.0,33175577000.0,33346648000.0,33534435000.0,33564168000.0,33566007000.0,33451622000.0,33548170000.0,33490150000.0,33321163000.0,33405401000.0,33529661000.0,33496400000.0,33540700000.0,33503894000.0,33503465000.0,33521424000.0,33249073000.0
2033.0,33549662000.0,32400392000.0,33071864000.0,33301731000.0,33521232000.0,33564424000.0,33564146000.0,33409880000.0,33531933000.0,33470220000.0,33256450000.0,33326860000.0,33505905000.0,33464508000.0,33520826000.0,33486606000.0,33468148000.0,33495790000.0,33193173000.0
2034.0,33528607000.0,32202148000.0,32960528000.0,33241799000.0,33497977000.0,33542255000.0,33534417000.0,33380720000.0,33509960000.0,33439660000.0,33185925000.0,33274038000.0,33477616000.0,33429654000.0,33508422000.0,33445915000.0,33451942000.0,33476049000.0,33128743000.0
2035.0,33521162000.0,31888595000.0,32760615000.0,33130360000.0,33471668000.0,33528508000.0,33548030000.0,33335927000.0,33487251000.0,33410707000.0,33054249000.0,33232370000.0,33478814000.0,33384612000.0,33482568000.0,33422754000.0,33408035000.0,33461066000.0,33005695000.0
2036.0,33497745000.0,31641975000.0,32589996000.0,33054261000.0,33446083000.0,33506298000.0,33516448000.0,33327910000.0,33462460000.0,33384862000.0,32964910000.0,33185075000.0,33449798000.0,33346430000.0,33446543000.0,33388192000.0,33319131000.0,33440084000.0,32925413000.0
2037.0,33474290000.0,31339024000.0,32385575000.0,32979423000.0,33400435000.0,33495675000.0,33474472000.0,33266536000.0,33429344000.0,33342175000.0,32891554000.0,33063234000.0,33401182000.0,33298196000.0,33412545000.0,33300838000.0,33286234000.0,33424010000.0,32831496000.0
2038.0,33444800000.0,30946693000.0,32232479000.0,32894147000.0,33401051000.0,33497911000.0,33429967000.0,33213057000.0,33390043000.0,33323889000.0,32766073000.0,32984445000.0,33368670000.0,33197023000.0,33357631000.0,33265238000.0,33258578000.0,33409178000.0,32740702000.0
2039.0,33408662000.0,30537198000.0,31998386000.0,32708440000.0,33380590000.0,33469932000.0,33400210000.0,33162433000.0,33347076000.0,33238505000.0,32619311000.0,32924380000.0,33353417000.0,33125392000.0,33326506000.0,33215373000.0,33203810000.0,33326580000.0,32617566000.0
2040.0,33387303000.0,30124030000.0,31694782000.0,32542798000.0,33361953000.0,33449871000.0,33367396000.0,33087017000.0,33262800000.0,33221894000.0,32406650000.0,32878307000.0,33319356000.0,33063547000.0,33276514000.0,33139954000.0,33168101000.0,33304238000.0,32458437000.0
2041.0,33351674000.0,29648960000.0,31411001000.0,32324350000.0,33340566000.0,33429567000.0,33271101000.0,32991037000.0,33215597000.0,33176805000.0,32228592000.0,32813165000.0,33250085000.0,33004390000.0,33258023000.0,33112926000.0,33104726000.0,33305788000.0,32325265000.0
2042.0,33311654000.0,29161075000.0,31129575000.0,32149793000.0,33309784000.0,33406392000.0,33246376000.0,32936819000.0,33127289000.0,33126404000.0,32045236000.0,32686246000.0,33222824000.0,32931254000.0,33124313000.0,33069007000.0,33040992000.0,33303753000.0,32125028000.0
2043.0,33225832000.0,28643041000.0,30779884000.0,31959302000.0,33236541000.0,33388863000.0,33197701000.0,32852400000.0,33031620000.0,33060452000.0,31889396000.0,32594088000.0,33185962000.0,32853817000.0,33059523000.0,33007813000.0,32973814000.0,33235830000.0,31983563000.0
2044.0,33177369000.0,28038676000.0,30443650000.0,31676387000.0,33193738000.0,33338477000.0,33118431000.0,32790458000.0,32969574000.0,33015425000.0,31596730000.0,32484157000.0,33124854000.0,32716382000.0,32978740000.0,32937794000.0,32889756000.0,33193626000.0,31826373000.0
2045.0,33114229000.0,27497118000.0,30084305000.0,31445766000.0,33166580000.0,33290658000.0,33075864000.0,32729227000.0,32878322000.0,32994020000.0,31363922000.0,32342389000.0,33071590000.0,32613724000.0,32897480000.0,32874103000.0,32824295000.0,33163657000.0,31599247000.0
2046.0,33063336000.0,26833498000.0,29599721000.0,31138930000.0,33125798000.0,33226002000.0,32997040000.0,32655300000.0,32811740000.0,32939990000.0,31128910000.0,32264060000.0,33022950000.0,32465822000.0,32749830000.0,32777500000.0,32695536000.0,33137658000.0,31365480000.0
2047.0,33002467000.0,26189822000.0,29102148000.0,30921058000.0,33075556000.0,33181856000.0,32826225000.0,32542520000.0,32737845000.0,32846313000.0,30819813000.0,32115618000.0,33015374000.0,32338823000.0,32649409000.0,32666145000.0,32616804000.0,33086663000.0,31113982000.0
2048.0,32974244000.0,25530968000.0,28692695000.0,30609193000.0,33020867000.0,33113051000.0,32761970000.0,32438770000.0,32653440000.0,32816005000.0,30445552000.0,31960100000.0,32949897000.0,32201570000.0,32561363000.0,32588575000.0,32498410000.0,33032151000.0,30885947000.0
2049.0,32885320000.0,24974424000.0,28170975000.0,30338388000.0,32958128000.0,33051420000.0,32689304000.0,32274962000.0,32564517000.0,32768901000.0,30046872000.0,31807830000.0,32914969000.0,32099779000.0,32403857000.0,32471302000.0,32359123000.0,32982538000.0,30696288000.0
2050.0,32844499000.0,24513403000.0,27712123000.0,29929169000.0,32897917000.0,32999635000.0,32580827000.0,32136808000.0,32466975000.0,32714009000.0,29730130000.0,31637144000.0,32879485000.0,31936303000.0,32301650000.0,32299942000.0,32183933000.0,32912556000.0,30354962000.0
2051.0,32762753000.0,24016833000.0,27199324000.0,29636487000.0,32818700000.0,32944510000.0,32434590000.0,32009589000.0,32355514000.0,32673081000.0,29283858000.0,31503012000.0,32755540000.0,31793385000.0,32148337000.0,32176658000.0,32078404000.0,32878131000.0,30036711000.0
2052.0,32664269000.0,23456400000.0,26801052000.0,29320819000.0,32740315000.0,32860023000.0,32323703000.0,31824237000.0,32261150000.0,32624771000.0,28895975000.0,31322896000.0,32709198000.0,31657335000.0,31938167000.0,32064436000.0,31891458000.0,32818643000.0,29694894000.0
2053.0,32554920000.0,22869766000.0,26366845000.0,28933853000.0,32682780000.0,32741683000.0,32199027000.0,31654468000.0,32152343000.0,32573330000.0,28583970000.0,31179375000.0,32659214000.0,31482536000.0,31759580000.0,31846160000.0,31741604000.0,32690893000.0,29223290000.0
2054.0,32421160000.0,22281060000.0,25952200000.0,28603683000.0,32603773000.0,32688420000.0,32081449000.0,31484195000.0,32053854000.0,32506843000.0,28154628000.0,30984649000.0,32584958000.0,31223230000.0,31567266000.0,31632615000.0,31520740000.0,32607770000.0,28825973000.0
2055.0,32298080000.0,21703557000.0,25382162000.0,28280130000.0,32522154000.0,32583727000.0,31991914000.0,31322460000.0,31857613000.0,32443677000.0,27670637000.0,30848598000.0,32493718000.0,30955868000.0,31399987000.0,31393133000.0,31379186000.0,32525050000.0,28362504000.0
2056.0,32195180000.0,21145831000.0,24911374000.0,27911289000.0,32412260000.0,32454844000.0,31873850000.0,31154502000.0,31732455000.0,32320844000.0,27264969000.0,30655367000.0,32418720000.0,30776510000.0,31173497000.0,31182287000.0,31141229000.0,32381161000.0,27984896000.0
2057.0,32092900000.0,20616272000.0,24372298000.0,27654429000.0,32352889000.0,32356594000.0,31707906000.0,30970337000.0,31624757000.0,32221198000.0,26897707000.0,30451177000.0,32318015000.0,30557500000.0,31016330000.0,30994899000.0,30917827000.0,32309682000.0,27539677000.0
2058.0,31953332000.0,20047245000.0,23839700000.0,27365482000.0,32254902000.0,32258249000.0,31501924000.0,30792835000.0,31502903000.0,32143411000.0,26395329000.0,30280780000.0,32230908000.0,30314265000.0,30761988000.0,30795061000.0,30773160000.0,32268040000.0,27058740000.0
2059.0,31833115000.0,19592360000.0,23403786000.0,27063929000.0,32147433000.0,32196702000.0,31284740000.0,30594850000.0,31390652000.0,32068696000.0,25939757000.0,30122854000.0,32184300000.0,30052147000.0,30500610000.0,30555183000.0,30536331000.0,32218716000.0,26614796000.0
2060.0,31592163000.0,18935120000.0,22897711000.0,26680881000.0,31965247000.0,32105600000.0,31059171000.0,30265640000.0,31200110000.0,31975383000.0,25350097000.0,29896186000.0,32072153000.0,29747110000.0,30239498000.0,30339201000.0,30269491000.0,32121805000.0,26234262000.0
2061.0,31410840000.0,18322665000.0,22454757000.0,26294505000.0,31814810000.0,32002497000.0,30874792000.0,30007986000.0,31100040000.0,31926573000.0,24760345000.0,29629202000.0,32005585000.0,29446978000.0,29996300000.0,30054388000.0,30026127000.0,32045191000.0,25655849000.0
2062.0,31220228000.0,17711730000.0,22029873000.0,25893652000.0,31592233000.0,31916538000.0,30568665000.0,29741370000.0,30936721000.0,31811234000.0,24201925000.0,29432484000.0,31899791000.0,29168077000.0,29659007000.0,29741965000.0,29775522000.0,31887745000.0,25045010000.0
2063.0,30999536000.0,17072402000.0,21669590000.0,25505733000.0,31356277000.0,31827990000.0,30300040000.0,29506730000.0,30754610000.0,31737338000.0,23753890000.0,29182034000.0,31814277000.0,28741372000.0,29309125000.0,29388737000.0,29420960000.0,31767503000.0,24580262000.0
2064.0,30772680000.0,16337667000.0,21187944000.0,25105099000.0,31095340000.0,31718992000.0,30054734000.0,29179640000.0,30580003000.0,31563295000.0,23254385000.0,28936473000.0,31671642000.0,28411175000.0,29047601000.0,29096325000.0,29166211000.0,31633860000.0,24116087000.0
2065.0,30582376000.0,15626434000.0,20750957000.0,24729051000.0,30822406000.0,31545625000.0,29699723000.0,28954310000.0,30441435000.0,31459305000.0,22779871000.0,28739183000.0,31588278000.0,28104591000.0,28762796000.0,28771045000.0,28873134000.0,31494996000.0,23546696000.0
2066.0,30329209000.0,14976334000.0,20290038000.0,24381299000.0,30533202000.0,31416370000.0,29325023000.0,28657678000.0,30249966000.0,31330290000.0,22304758000.0,28543451000.0,31453490000.0,27791682000.0,28522310000.0,28390068000.0,28610976000.0,31368626000.0,23064744000.0
2067.0,30099468000.0,14332071000.0,19766075000.0,24005257000.0,30234020000.0,31218610000.0,29009460000.0,28344359000.0,30137700000.0,31212294000.0,21836196000.0,28350765000.0,31324560000.0,27417137000.0,28078900000.0,27923440000.0,28334115000.0,31217380000.0,22553078000.0
2068.0,29802445000.0,13705685000.0,19105948000.0,23636218000.0,29959408000.0,31083890000.0,28650009000.0,28164387000.0,29914230000.0,31089832000.0,21285825000.0,28174270000.0,31184022000.0,27034452000.0,27690869000.0,27467395000.0,28083374000.0,31105208000.0,21932000000.0
2069.0,29585433000.0,12980906000.0,18565677000.0,23301340000.0,29673953000.0,30918859000.0,28303327000.0,28009095000.0,29751144000.0,30953996000.0,20723760000.0,27941618000.0,30996617000.0,26635606000.0,27353694000.0,26906978000.0,27869900000.0,30964693000.0,21295557000.0
2070.0,29361869000.0,12218345000.0,17955588000.0,22889738000.0,29433352000.0,30731039000.0,27932914000.0,27672785000.0,29570021000.0,30851539000.0,20041296000.0,27729009000.0,30799890000.0,26155799000.0,26993953000.0,26288660000.0,27553770000.0,30872615000.0,20725416000.0
2071.0,29104960000.0,11545275000.0,17303079000.0,22451743000.0,29098533000.0,30459177000.0,27516099000.0,27338695000.0,29361900000.0,30708568000.0,19278590000.0,27469242000.0,30629310000.0,25725989000.0,26614968000.0,25715386000.0,27269724000.0,30660393000.0,20084009000.0
2072.0,28815698000.0,10861604000.0,16622905000.0,22015838000.0,28774738000.0,30254926000.0,27045898000.0,27029916000.0,29124231000.0,30483830000.0,18666846000.0,27260242000.0,30442959000.0,25214032000.0,26238070000.0,25114237000.0,26933535000.0,30510088000.0,19403119000.0
2073.0,28496445000.0,10326686000.0,15890491000.0,21630554000.0,28331786000.0,30044426000.0,26505700000.0,26791653000.0,28895947000.0,30350434000.0,18016494000.0,27030274000.0,30284945000.0,24745760000.0,25768050000.0,24550451000.0,26598780000.0,30359736000.0,18662790000.0
2074.0,28224040000.0,9664434000.0,15115259000.0,21303521000.0,27850887000.0,29823603000.0,26058711000.0,26408489000.0,28611540000.0,30171690000.0,17328030000.0,26791002000.0,30086816000.0,24288037000.0,25475983000.0,23874441000.0,26122152000.0,30198376000.0,18007347000.0
2075.0,27849191000.0,9250334000.0,14340815000.0,20902820000.0,27348020000.0,29547794000.0,25655572000.0,26003974000.0,28308826000.0,29970917000.0,16692935000.0,26540390000.0,29880457000.0,23868004000.0,25030027000.0,23162528000.0,25692520000.0,30075333000.0,17309915000.0
2076.0,27542090000.0,8810961000.0,13423648000.0,20576625000.0,27005014000.0,29261054000.0,25224526000.0,25613050000.0,28033341000.0,29797118000.0,15920813000.0,26254283000.0,29702610000.0,23459858000.0,24557556000.0,22491367000.0,25161430000.0,29942491000.0,16585053000.0
2077.0,27111916000.0,8331740000.0,12674825000.0,20191977000.0,26680787000.0,28950241000.0,24608242000.0,25197732000.0,27655057000.0,29679096000.0,15252370000.0,25935655000.0,29431837000.0,23032525000.0,24194673000.0,21795630000.0,24664132000.0,29723390000.0,15816244000.0
2078.0,26624334000.0,7881552000.0,12036411000.0,19886990000.0,26354741000.0,28640356000.0,24236520000.0,24712868000.0,27366326000.0,29478371000.0,14580489000.0,25643084000.0,29247259000.0,22426612000.0,23868842000.0,21170475000.0,24252390000.0,29603863000.0,14777413000.0
2079.0,26212293000.0,7380954600.0,11480231000.0,19443870000.0,26014835000.0,28370860000.0,23828509000.0,24304562000.0,27109298000.0,29173068000.0,13940119000.0,25375977000.0,28989266000.0,21842184000.0,23431160000.0,20582795000.0,23747074000.0,29420438000.0,13855017000.0
2080.0,25821993000.0,6812300000.0,10799059000.0,19058248000.0,25514912000.0,27956382000.0,23370353000.0,23937722000.0,26853263000.0,28800840000.0,13175236000.0,25118562000.0,28659522000.0,21331171000.0,23087200000.0,19946396000.0,23286368000.0,29208674000.0,13041211000.0
2081.0,25289103000.0,6315591700.0,10042472000.0,18633505000.0,25039675000.0,27607943000.0,22872664000.0,23496657000.0,26615276000.0,28659510000.0,12409673000.0,24763417000.0,28310921000.0,20760805000.0,22572410000.0,19291113000.0,22709244000.0,29031354000.0,12235291000.0
2082.0,24833927000.0,5836009500.0,9203041000.0,18170788000.0,24673018000.0,27137182000.0,22431191000.0,23026655000.0,26281304000.0,28412551000.0,11620742000.0,24454046000.0,27927736000.0,20191009000.0,22085814000.0,18584540000.0,22093710000.0,28826028000.0,11443606000.0
2083.0,24253670000.0,5427423700.0,8217981400.0,17738510000.0,24277130000.0,26681420000.0,22027610000.0,22423058000.0,25957770000.0,28278837000.0,11027869000.0,24132053000.0,27539266000.0,19656407000.0,21414179000.0,17788830000.0,21477958000.0,28684073000.0,10685050000.0
2084.0,23565167000.0,5027679000.0,7382350300.0,17350334000.0,23981148000.0,26377351000.0,21688105000.0,21843149000.0,25692543000.0,28045900000.0,10367188000.0,23860345000.0,27260746000.0,19093156000.0,20889113000.0,17166296000.0,20894915000.0,28478980000.0,9911588000.0
2085.0,22963420000.0,4579290000.0,6842048500.0,16985248000.0,23636500000.0,25922280000.0,21289185000.0,21297396000.0,25361000000.0,27862022000.0,9739186000.0,23537975000.0,26891276000.0,18570768000.0,20324071000.0,16135502000.0,20262717000.0,28299581000.0,9009325000.0
2086.0,22401575000.0,4254652200.0,6358381000.0,16493638000.0,23277728000.0,25479223000.0,20849674000.0,20853567000.0,24998531000.0,27627390000.0,9271693000.0,23232860000.0,26500910000.0,17995820000.0,19674634000.0,15056249000.0,19853273000.0,28071295000.0,7979549700.0
2087.0,21853602000.0,3891742000.0,5697117000.0,16021102000.0,22843394000.0,24985270000.0,20352160000.0,20373557000.0,24687712000.0,27248407000.0,8541635600.0,22948870000.0,26114085000.0,17466675000.0,18992840000.0,14074044000.0,19306530000.0,27844140000.0,7014032400.0
2088.0,21338000000.0,3718165500.0,5010457600.0,15507649000.0,22400274000.0,24501082000.0,19788382000.0,20033257000.0,24357569000.0,26917120000.0,7904953300.0,22682016000.0,25818660000.0,16892440000.0,18330368000.0,13176275000.0,18748170000.0,27588942000.0,6399116000.0
2089.0,20893090000.0,3457145000.0,4496385000.0,14838590000.0,21979623000.0,23853677000.0,19276384000.0,19649255000.0,23982346000.0,26653823000.0,7342273000.0,22335310000.0,25256505000.0,16232582000.0,17650618000.0,12306247000.0,18131319000.0,27264547000.0,5886530600.0
2090.0,20410833000.0,3285587700.0,4042074000.0,14355603000.0,21601974000.0,23294403000.0,18841467000.0,19146265000.0,23581130000.0,26453453000.0,6980973600.0,22013649000.0,24774846000.0,15599380000.0,17012776000.0,11147732000.0,17670126000.0,27022710000.0,5335503400.0
2091.0,19916698000.0,3090635800.0,3432755700.0,13955322000.0,21109078000.0,22820368000.0,18355310000.0,18793474000.0,23216990000.0,26191055000.0,6544260600.0,21745654000.0,24225774000.0,15074899000.0,16472147000.0,10060840000.0,17252490000.0,26663418000.0,4711813000.0
2092.0,19392164000.0,2927208000.0,2906767400.0,13567365000.0,20705837000.0,22272195000.0,17857139000.0,18317056000.0,22932333000.0,25942014000.0,6017247700.0,21449032000.0,23650675000.0,14433145000.0,15963352000.0,9097068000.0,16666863000.0,26302808000.0,4230234400.0
2093.0,18735024000.0,2766526200.0,2537332700.0,13037253000.0,20333079000.0,21697761000.0,17495780000.0,17761362000.0,22670905000.0,25733876000.0,5558914600.0,21117118000.0,23088566000.0,13859347000.0,15352921000.0,8384754700.0,16102542000.0,25879880000.0,3656301600.0
2094.0,17952068000.0,2599317800.0,2328361500.0,12553872000.0,19917758000.0,21152985000.0,16909554000.0,17270024000.0,22391759000.0,25406697000.0,5184014000.0,20795169000.0,22592260000.0,13255231000.0,14671624000.0,7656528000.0,15488965000.0,25573120000.0,2929565000.0
2095.0,17374470000.0,2417482200.0,2071806300.0,12013958000.0,19491826000.0,20676647000.0,16504596000.0,16760681000.0,22023457000.0,25224604000.0,4797706000.0,20462900000.0,22165703000.0,12608428000.0,14139746000.0,6912225000.0,14999625000.0,25216660000.0,2495127600.0
2096.0,16701828000.0,2226850600.0,1869704400.0,11637559000.0,19007900000.0,20169783000.0,16031942000.0,16111770000.0,21608595000.0,24959982000.0,4451814000.0,20092396000.0,21662798000.0,12081713000.0,13603581000.0,6201226000.0,14483380000.0,24907266000.0,2224510200.0
2097.0,16083692000.0,2049230100.0,1514599300.0,11246553000.0,18586956000.0,19535297000.0,15460473000.0,15589478000.0,21215934000.0,24666927000.0,4068743700.0,19747641000.0,21212928000.0,11367789000.0,13036070000.0,5329101000.0,14001706000.0,24558434000.0,2006391900.0
