time,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG,CMCC-CM2-SR5,NORESM2-MM,CAMS-CSM1-0,INM-CM5-0,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,MRI-ESM2-0,INM-CM4-8,EC-EARTH3,CESM2-WACCM
2020.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0,33703807000.0
2021.0,33696526000.0,33689911000.0,33680343000.0,33767230000.0,33687280000.0,33692070000.0,33688566000.0,33682549000.0,33679895000.0,33700395000.0,33709527000.0,33691070000.0,33681326000.0,33790165000.0
2022.0,33680806000.0,33674125000.0,33659204000.0,33720685000.0,33682223000.0,33681832000.0,33666367000.0,33680013000.0,33667916000.0,33685700000.0,33696504000.0,33671645000.0,33664102000.0,33717390000.0
2023.0,33666638000.0,33660117000.0,33638566000.0,33708302000.0,33683130000.0,33670584000.0,33636575000.0,33652910000.0,33653072000.0,33661577000.0,33678911000.0,33668590000.0,33646370000.0,33694996000.0
2024.0,33661270000.0,33641935000.0,33628357000.0,33695937000.0,33681060000.0,33673204000.0,33609218000.0,33639363000.0,33634028000.0,33647071000.0,33667731000.0,33667637000.0,33625104000.0,33684937000.0
2025.0,33644663000.0,33621295000.0,33607570000.0,33683480000.0,33669476000.0,33641144000.0,33579702000.0,33610971000.0,33613824000.0,33623415000.0,33651558000.0,33662192000.0,33603471000.0,33677607000.0
2026.0,33621613000.0,33605320000.0,33582946000.0,33668141000.0,33659267000.0,33628778000.0,33569087000.0,33607264000.0,33599797000.0,33602566000.0,33623042000.0,33642975000.0,33574730000.0,33669943000.0
2027.0,33601184000.0,33577781000.0,33540215000.0,33643241000.0,33654143000.0,33625438000.0,33533886000.0,33597252000.0,33580018000.0,33584070000.0,33595415000.0,33629649000.0,33552070000.0,33653727000.0
2028.0,33593217000.0,33548532000.0,33506314000.0,33625725000.0,33649842000.0,33597188000.0,33517144000.0,33575184000.0,33566378000.0,33547616000.0,33578113000.0,33617054000.0,33526356000.0,33624293000.0
2029.0,33560467000.0,33516570000.0,33472082000.0,33599371000.0,33638724000.0,33563732000.0,33470102000.0,33542509000.0,33533487000.0,33507768000.0,33537245000.0,33594100000.0,33480282000.0,33606880000.0
2030.0,33537931000.0,33498354000.0,33424122000.0,33580632000.0,33638785000.0,33536440000.0,33434903000.0,33565997000.0,33499007000.0,33477499000.0,33509175000.0,33562046000.0,33462340000.0,33594450000.0
2031.0,33511723000.0,33483708000.0,33386766000.0,33579327000.0,33613280000.0,33523771000.0,33389943000.0,33507072000.0,33484804000.0,33449388000.0,33501278000.0,33551150000.0,33440254000.0,33577097000.0
2032.0,33471537000.0,33426883000.0,33307484000.0,33578566000.0,33598680000.0,33501250000.0,33311816000.0,33488450000.0,33449150000.0,33434704000.0,33470276000.0,33533166000.0,33416331000.0,33576976000.0
2033.0,33439746000.0,33407506000.0,33268929000.0,33538107000.0,33583268000.0,33482066000.0,33300296000.0,33484022000.0,33417720000.0,33404060000.0,33453064000.0,33502511000.0,33394958000.0,33541564000.0
2034.0,33418035000.0,33391337000.0,33236564000.0,33511315000.0,33558643000.0,33452898000.0,33259332000.0,33554600000.0,33384862000.0,33294207000.0,33425033000.0,33479242000.0,33365748000.0,33519043000.0
2035.0,33385232000.0,33363260000.0,33193021000.0,33486367000.0,33539316000.0,33433061000.0,33219553000.0,33428613000.0,33362840000.0,33260690000.0,33405006000.0,33444733000.0,33310420000.0,33494927000.0
2036.0,33343631000.0,33253886000.0,33150274000.0,33478083000.0,33524190000.0,33402808000.0,33188380000.0,33340100000.0,33332390000.0,33214738000.0,33374080000.0,33433913000.0,33269447000.0,33473420000.0
2037.0,33279338000.0,33208520000.0,33110684000.0,33438861000.0,33505743000.0,33388282000.0,33139177000.0,33334921000.0,33295194000.0,33138465000.0,33349005000.0,33391063000.0,33229113000.0,33491005000.0
2038.0,33209836000.0,33188100000.0,33022358000.0,33390970000.0,33487063000.0,33362510000.0,33099190000.0,33298784000.0,33219875000.0,33081047000.0,33329177000.0,33375260000.0,33176695000.0,33425445000.0
2039.0,33179355000.0,33132767000.0,32933319000.0,33366680000.0,33460611000.0,33333264000.0,33016588000.0,33257791000.0,33128944000.0,33049158000.0,33246192000.0,33371156000.0,33088820000.0,33401858000.0
2040.0,33134050000.0,33097818000.0,32860914000.0,33347330000.0,33447789000.0,33284594000.0,32941090000.0,33203702000.0,33052862000.0,33023940000.0,33196680000.0,33327436000.0,33025847000.0,33400463000.0
2041.0,33023710000.0,33035770000.0,32801470000.0,33358010000.0,33439736000.0,33272674000.0,32879546000.0,33179083000.0,33007843000.0,33004972000.0,33101509000.0,33300030000.0,32970113000.0,33348240000.0
2042.0,32913790000.0,32950280000.0,32715540000.0,33285736000.0,33413833000.0,33260018000.0,32821066000.0,33097785000.0,32934746000.0,32961650000.0,33042686000.0,33282445000.0,32898607000.0,33317102000.0
2043.0,32828598000.0,32915266000.0,32607060000.0,33239718000.0,33364593000.0,33208396000.0,32785158000.0,33072873000.0,32886495000.0,32977928000.0,32970078000.0,33221067000.0,32803220000.0,33364349000.0
2044.0,32714762000.0,32889053000.0,32477899000.0,33172216000.0,33356937000.0,33159926000.0,32739154000.0,33027205000.0,32796692000.0,32914924000.0,32917314000.0,33174444000.0,32712505000.0,33221468000.0
2045.0,32589779000.0,32811626000.0,32357624000.0,33090218000.0,33299114000.0,33115472000.0,32680122000.0,32975639000.0,32743560000.0,32883749000.0,32812700000.0,33127434000.0,32577745000.0,33160126000.0
2046.0,32499190000.0,32762173000.0,32230285000.0,33048523000.0,33250726000.0,33082747000.0,32623180000.0,32889610000.0,32668619000.0,32838360000.0,32657572000.0,33081410000.0,32435513000.0,33106823000.0
2047.0,32420616000.0,32678152000.0,32107899000.0,32968380000.0,33197732000.0,33051130000.0,32579246000.0,32835424000.0,32612792000.0,32775074000.0,32535867000.0,33043653000.0,32254790000.0,33068560000.0
2048.0,32291037000.0,32600711000.0,31878724000.0,32945394000.0,33169183000.0,33009017000.0,32500462000.0,32877280000.0,32523504000.0,32668637000.0,32446681000.0,33009949000.0,32077488000.0,33031645000.0
2049.0,32115500000.0,32538610000.0,31722312000.0,32870746000.0,33211994000.0,32929343000.0,32415025000.0,32779460000.0,32392466000.0,32619575000.0,32334533000.0,32962419000.0,31875506000.0,32965941000.0
2050.0,31947295000.0,32440855000.0,31453354000.0,32797710000.0,33104036000.0,32919683000.0,32383056000.0,32706646000.0,32306070000.0,32536666000.0,32180244000.0,32932788000.0,31715320000.0,32906453000.0
2051.0,31795857000.0,32349155000.0,31239334000.0,32705993000.0,33049522000.0,32885050000.0,32316793000.0,32587096000.0,32234385000.0,32456479000.0,32015407000.0,32885721000.0,31425063000.0,32854608000.0
2052.0,31683148000.0,32308623000.0,31013378000.0,32631382000.0,32999369000.0,32848298000.0,32296208000.0,32517720000.0,32161575000.0,32371020000.0,31860697000.0,32836708000.0,31173430000.0,32749277000.0
2053.0,31590365000.0,32224549000.0,30821255000.0,32422715000.0,32946500000.0,32789910000.0,32233632000.0,32458527000.0,32055183000.0,32305940000.0,31662860000.0,32742717000.0,30861156000.0,32632695000.0
2054.0,31480023000.0,32152838000.0,30570195000.0,32330803000.0,32858880000.0,32754629000.0,32180548000.0,32401363000.0,31923870000.0,32210643000.0,31464921000.0,32686744000.0,30606588000.0,32563448000.0
2055.0,31187395000.0,32057391000.0,30276674000.0,32188633000.0,32817105000.0,32690674000.0,32077590000.0,32318919000.0,31773985000.0,32081910000.0,31195417000.0,32634030000.0,30333747000.0,32506356000.0
2056.0,31054002000.0,31965934000.0,29989382000.0,32060295000.0,32748782000.0,32620708000.0,31990047000.0,32282024000.0,31659420000.0,31966820000.0,30961330000.0,32575277000.0,30041115000.0,32442655000.0
2057.0,30975191000.0,31888208000.0,29606167000.0,31929970000.0,32671200000.0,32564924000.0,31914938000.0,32212937000.0,31512144000.0,31874347000.0,30693503000.0,32472857000.0,29710057000.0,32350271000.0
2058.0,30847860000.0,31814093000.0,29322252000.0,31739425000.0,32627290000.0,32498878000.0,31873825000.0,32086272000.0,31416134000.0,31707271000.0,30453901000.0,32436283000.0,29356315000.0,32288657000.0
2059.0,30713655000.0,31663872000.0,28964063000.0,31519020000.0,32564642000.0,32395864000.0,31733710000.0,31960068000.0,31198763000.0,31620303000.0,30260660000.0,32372000000.0,29017238000.0,32184328000.0
2060.0,30535336000.0,31569428000.0,28699580000.0,31330118000.0,32509518000.0,32361306000.0,31660874000.0,31883990000.0,31124503000.0,31488991000.0,30043770000.0,32320799000.0,28738800000.0,32129368000.0
2061.0,30347643000.0,31484756000.0,28523119000.0,31158798000.0,32448950000.0,32259100000.0,31570106000.0,31769629000.0,30949945000.0,31363060000.0,29792762000.0,32283920000.0,28391848000.0,32073312000.0
2062.0,30140332000.0,31422570000.0,28240255000.0,30986715000.0,32369787000.0,32188416000.0,31500940000.0,31599100000.0,30796880000.0,31234367000.0,29517457000.0,32175854000.0,28085432000.0,31997317000.0
2063.0,29976090000.0,31313891000.0,27915717000.0,30773053000.0,32226757000.0,32169208000.0,31425580000.0,31521833000.0,30667570000.0,31148073000.0,29318996000.0,32040733000.0,27771242000.0,31911760000.0
2064.0,29853680000.0,31249269000.0,27564225000.0,30505058000.0,32115208000.0,32036794000.0,31295519000.0,31472003000.0,30494024000.0,30994582000.0,29009148000.0,31936520000.0,27437777000.0,31803466000.0
2065.0,29619925000.0,31128328000.0,27179766000.0,30303922000.0,32075936000.0,31983958000.0,31200928000.0,31371614000.0,30275027000.0,30865043000.0,28699337000.0,31829465000.0,27120593000.0,31709400000.0
2066.0,29379645000.0,31019588000.0,26904842000.0,30065170000.0,31978870000.0,31920974000.0,31054720000.0,31290331000.0,30140248000.0,30725190000.0,28487707000.0,31749042000.0,26814786000.0,31588276000.0
2067.0,29180450000.0,30917982000.0,26553313000.0,29872530000.0,31890440000.0,31848573000.0,30896968000.0,31078216000.0,29910383000.0,30576101000.0,28173060000.0,31645968000.0,26423804000.0,31427213000.0
2068.0,28999084000.0,30815121000.0,26195251000.0,29615270000.0,31785558000.0,31692343000.0,30764593000.0,30934950000.0,29742910000.0,30469872000.0,27871535000.0,31575757000.0,26081920000.0,31285465000.0
2069.0,28867461000.0,30748162000.0,25703592000.0,29338302000.0,31719860000.0,31623620000.0,30624901000.0,30825607000.0,29577880000.0,30303775000.0,27623200000.0,31480728000.0,25666812000.0,31217727000.0
2070.0,28636700000.0,30715484000.0,25323475000.0,29071358000.0,31598524000.0,31542430000.0,30444962000.0,30687078000.0,29453177000.0,30098098000.0,27131222000.0,31398625000.0,25297693000.0,31110324000.0
2071.0,28518504000.0,30624008000.0,24973418000.0,28835404000.0,31470460000.0,31457059000.0,30288685000.0,30555044000.0,29345032000.0,29928129000.0,26779226000.0,31308827000.0,24955982000.0,30963878000.0
2072.0,28391215000.0,30537318000.0,24621187000.0,28525191000.0,31353910000.0,31370230000.0,30087720000.0,30284485000.0,29208844000.0,29748232000.0,26524471000.0,31153981000.0,24605223000.0,30852899000.0
2073.0,28235076000.0,30409572000.0,24230615000.0,28197180000.0,31211890000.0,31289582000.0,29944380000.0,30180563000.0,29042125000.0,29553502000.0,26119600000.0,30971757000.0,24278370000.0,30651510000.0
2074.0,28100512000.0,30268852000.0,23731479000.0,27876057000.0,31100156000.0,31200471000.0,29769484000.0,30078097000.0,28865204000.0,29435754000.0,25797409000.0,30832417000.0,23991613000.0,30492957000.0
2075.0,27939000000.0,30159233000.0,23348865000.0,27523242000.0,30991639000.0,31118720000.0,29599433000.0,29935978000.0,28657586000.0,29290744000.0,25439107000.0,30748733000.0,23649292000.0,30396168000.0
2076.0,27801990000.0,30046036000.0,22981820000.0,27196879000.0,30820887000.0,30987252000.0,29373680000.0,29808660000.0,28511770000.0,29109500000.0,24991838000.0,30654603000.0,23332100000.0,30267769000.0
2077.0,27655432000.0,29907223000.0,22569314000.0,26853038000.0,30721400000.0,30845327000.0,29237518000.0,29656836000.0,28357747000.0,28955940000.0,24664447000.0,30569515000.0,22985322000.0,30112217000.0
2078.0,27425585000.0,29767057000.0,22082140000.0,26422810000.0,30584960000.0,30745862000.0,29029000000.0,29545601000.0,28212527000.0,28810023000.0,24284973000.0,30434738000.0,22586458000.0,29896659000.0
2079.0,27274610000.0,29694081000.0,21569917000.0,25985640000.0,30474607000.0,30675263000.0,28790182000.0,29328920000.0,27978725000.0,28625734000.0,23935330000.0,30327552000.0,22180213000.0,29750505000.0
2080.0,27128435000.0,29567460000.0,21096470000.0,25498919000.0,30331892000.0,30545084000.0,28554166000.0,29208134000.0,27862082000.0,28420258000.0,23543400000.0,30166022000.0,21740171000.0,29504485000.0
2081.0,26945055000.0,29420495000.0,20575295000.0,25126240000.0,30206513000.0,30465163000.0,28338446000.0,29049915000.0,27612008000.0,28167610000.0,23211506000.0,30079832000.0,21337524000.0,29334258000.0
2082.0,26773250000.0,29395909000.0,20054143000.0,24709800000.0,30080096000.0,30424005000.0,28141990000.0,28903647000.0,27422786000.0,27936332000.0,22954699000.0,29975265000.0,20904813000.0,29149114000.0
2083.0,26634250000.0,29296587000.0,19513324000.0,24266201000.0,29976730000.0,30358084000.0,27998034000.0,28724666000.0,27281345000.0,27819756000.0,22624750000.0,29793745000.0,20515109000.0,28940438000.0
2084.0,26469775000.0,29134412000.0,18942454000.0,23772953000.0,29787947000.0,30179178000.0,27841362000.0,28580356000.0,27067718000.0,27648990000.0,22304965000.0,29701005000.0,20044120000.0,28799785000.0
2085.0,26308168000.0,29037355000.0,18412538000.0,23294286000.0,29649530000.0,30073491000.0,27665330000.0,28331665000.0,26893857000.0,27465525000.0,21989790000.0,29604372000.0,19587613000.0,28563165000.0
2086.0,26170563000.0,28878184000.0,17833736000.0,22887846000.0,29522580000.0,29981465000.0,27441983000.0,28194298000.0,26750933000.0,27277265000.0,21624728000.0,29513316000.0,19112569000.0,28433270000.0
2087.0,25950454000.0,28773482000.0,17318480000.0,22396936000.0,29334254000.0,29834433000.0,27234742000.0,28009966000.0,26492623000.0,27096380000.0,21278780000.0,29329880000.0,18622620000.0,28213756000.0
2088.0,25733233000.0,28632922000.0,16790680000.0,21977047000.0,29217692000.0,29791572000.0,27044831000.0,27836088000.0,26278849000.0,26907734000.0,20937513000.0,29194445000.0,18184675000.0,28053803000.0
2089.0,25494958000.0,28551977000.0,16235426000.0,21546359000.0,29114788000.0,29691386000.0,26855516000.0,27599770000.0,25993101000.0,26698494000.0,20556763000.0,29000714000.0,17733777000.0,27893666000.0
2090.0,25262293000.0,28418867000.0,15673988000.0,21041793000.0,28880736000.0,29570770000.0,26675851000.0,27381715000.0,25771645000.0,26478442000.0,20302029000.0,28892092000.0,17185384000.0,27738450000.0
2091.0,25099575000.0,28210778000.0,15138867000.0,20668457000.0,28762905000.0,29412557000.0,26511620000.0,27328200000.0,25439580000.0,26325645000.0,19968209000.0,28733012000.0,16667460000.0,27555938000.0
2092.0,24875442000.0,28087640000.0,14600448000.0,20283611000.0,28641526000.0,29300929000.0,26314625000.0,27079772000.0,25503510000.0,26115912000.0,19767101000.0,28620780000.0,16075771000.0,27418212000.0
2093.0,24600226000.0,27987410000.0,14070240000.0,19797270000.0,28466338000.0,29168794000.0,26138300000.0,26983301000.0,25073566000.0,25928366000.0,19431410000.0,28449176000.0,15457658000.0,27201933000.0
2094.0,24209480000.0,27842783000.0,13583133000.0,19285340000.0,28307196000.0,29062050000.0,25922523000.0,26786124000.0,24866994000.0,25727916000.0,19264672000.0,28358562000.0,14869467000.0,27044411000.0
2095.0,23944098000.0,27615646000.0,13111497000.0,18765398000.0,28162100000.0,28928113000.0,25741924000.0,26546973000.0,24571386000.0,25540082000.0,19092015000.0,28118122000.0,14401539000.0,26823778000.0
2096.0,23797630000.0,27487360000.0,12709802000.0,18305034000.0,28115878000.0,28856961000.0,25577046000.0,26283643000.0,24339057000.0,25390447000.0,18770330000.0,27896621000.0,13866136000.0,26620463000.0
2097.0,23574417000.0,27405500000.0,12227017000.0,17841228000.0,27905507000.0,28717144000.0,25353208000.0,26111435000.0,24190366000.0,25212166000.0,18526085000.0,27756812000.0,13325006000.0,26392451000.0
2098.0,23343354000.0,27361006000.0,11773580000.0,17399996000.0,27750113000.0,28655530000.0,25118740000.0,25964999000.0,23936637000.0,25038730000.0,18382084000.0,27592780000.0,12968155000.0,26228318000.0
2099.0,23134276000.0,27169022000.0,11273423000.0,16920326000.0,27603229000.0,28531642000.0,24939573000.0,25804423000.0,23785900000.0,24783800000.0,18058746000.0,27414837000.0,12361760000.0,25954300000.0
2100.0,22953240000.0,27063955000.0,10829523000.0,16397565000.0,27416834000.0,28389920000.0,24770654000.0,25686495000.0,23463766000.0,24619362000.0,17758943000.0,27168119000.0,11931326000.0,25629538000.0
