time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2048.0,30812017000.0,32815722000.0,25868618000.0,33076498000.0
2049.0,30544605000.0,32765098000.0,25215267000.0,33043536000.0
2050.0,30294740000.0,32696965000.0,24722786000.0,32990032000.0
2051.0,30016745000.0,32540223000.0,24186247000.0,32919687000.0
2052.0,29652273000.0,32448911000.0,23699728000.0,32811262000.0
2053.0,29307464000.0,32349086000.0,23134317000.0,32722276000.0
2054.0,28946510000.0,32262818000.0,22560979000.0,32567830000.0
2055.0,28718424000.0,32042125000.0,21968253000.0,32481663000.0
2056.0,28430156000.0,31915598000.0,21323045000.0,32370573000.0
2057.0,28091090000.0,31806280000.0,20833608000.0,32228686000.0
2058.0,27860642000.0,31617960000.0,20325472000.0,32163650000.0
2059.0,27645878000.0,31466197000.0,19849640000.0,32080700000.0
2060.0,27432407000.0,31241691000.0,19272870000.0,31971193000.0
2061.0,27169250000.0,31076235000.0,18667401000.0,31866857000.0
2062.0,26930338000.0,30846114000.0,18095080000.0,31719100000.0
2063.0,26639684000.0,30699272000.0,17455657000.0,31666506000.0
2064.0,26387094000.0,30505634000.0,16800502000.0,31576527000.0
2065.0,26170206000.0,30332787000.0,16175162000.0,31467581000.0
2066.0,25865212000.0,30165512000.0,15586813000.0,31327658000.0
2067.0,25622813000.0,29946692000.0,15010558000.0,31203680000.0
2068.0,25258514000.0,29702030000.0,14401832000.0,31109640000.0
2069.0,25095487000.0,29513204000.0,13873048000.0,30939855000.0
2070.0,24734618000.0,29294582000.0,13321566000.0,30853749000.0
2071.0,24390152000.0,29229705000.0,12775894000.0,30644658000.0
2072.0,24094890000.0,29038017000.0,12279472000.0,30531863000.0
2073.0,23747936000.0,28819175000.0,11753569000.0,30433937000.0
2074.0,23551928000.0,28607384000.0,11162759000.0,30353506000.0
2075.0,23234670000.0,28359150000.0,10749544000.0,30221451000.0
2076.0,22883540000.0,28165100000.0,10332070000.0,30074966000.0
2077.0,22599944000.0,27942754000.0,9955996000.0,29979904000.0
2078.0,22269704000.0,27766004000.0,9607626000.0,29826130000.0
2079.0,21999059000.0,27517907000.0,9292417000.0,29683122000.0
2080.0,21679276000.0,27244505000.0,8965786000.0,29500717000.0
2081.0,21440778000.0,27039894000.0,8683112000.0,29514654000.0
2082.0,21216390000.0,26742766000.0,8295864300.0,29316692000.0
2083.0,21005300000.0,26485823000.0,7988724700.0,29222580000.0
2084.0,20778025000.0,26275240000.0,7637162000.0,29281208000.0
2085.0,20537473000.0,26137760000.0,7367892000.0,29127016000.0
2086.0,20335063000.0,25911456000.0,7012002000.0,28984955000.0
2087.0,20102365000.0,25651732000.0,6671697000.0,28789754000.0
2088.0,19891600000.0,25429280000.0,6439468500.0,28730067000.0
2089.0,19653382000.0,25202252000.0,6147529700.0,28519825000.0
2090.0,19448455000.0,24951888000.0,5863924000.0,28428825000.0
2091.0,19267717000.0,24698032000.0,5707195400.0,28306137000.0
2092.0,18995608000.0,24481647000.0,5396084000.0,28236080000.0
2093.0,18801881000.0,24185508000.0,5201759700.0,28243306000.0
2094.0,18614817000.0,23942195000.0,4939574300.0,28085156000.0
2095.0,18369260000.0,23769874000.0,4680770000.0,27978760000.0
2096.0,18280124000.0,23557222000.0,4496557000.0,27868494000.0
2097.0,18027045000.0,23315626000.0,4368003600.0,27692100000.0
2098.0,17783075000.0,23163240000.0,4206819300.0,27589648000.0
2099.0,17608022000.0,22945155000.0,4064347600.0,27433015000.0
2100.0,17380927000.0,22696790000.0,3915957500.0,27304444000.0
