time,CAMS-CSM1-0,CESM2-WACCM,MRI-ESM2-0,MPI-ESM1-2-HR,EC-EARTH3,CESM2,INM-CM4-8,INM-CM5-0,NORESM2-MM,CANESM5,GFDL-ESM4,FGOALS-F3-L,BCC-CSM2-MR,ACCESS-CM2,IPSL-CM6A-LR,EC-EARTH3-VEG,ACCESS-ESM1-5
2018.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0,87990305000.0
2019.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0,89762340000.0
2020.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0,87779975000.0
2021.0,87583110000.0,87459540000.0,87377250000.0,87521150000.0,87592340000.0,87501990000.0,87855050000.0,87629260000.0,87500330000.0,87531530000.0,89604510000.0,87582750000.0,87679435000.0,87521310000.0,87795690000.0,87846160000.0,87674580000.0
2022.0,87491250000.0,87362030000.0,87254680000.0,88939540000.0,87881670000.0,87333370000.0,87593435000.0,87660220000.0,87562110000.0,88470380000.0,87714690000.0,87413424000.0,87938695000.0,87253600000.0,87512785000.0,88266140000.0,87536290000.0
2023.0,87609930000.0,87591650000.0,86990094000.0,88844330000.0,87238490000.0,87214190000.0,88115720000.0,88102130000.0,87379820000.0,87779610000.0,87432870000.0,87449890000.0,87470830000.0,87135020000.0,87359520000.0,87512400000.0,87359620000.0
2024.0,87212920000.0,87121986000.0,86857940000.0,88000880000.0,86849120000.0,87076990000.0,87516490000.0,87422090000.0,87132680000.0,87630760000.0,87513480000.0,87323660000.0,88545470000.0,87617030000.0,87751640000.0,87359504000.0,87242070000.0
2025.0,87148920000.0,86884080000.0,86589580000.0,87404995000.0,86932840000.0,87045610000.0,87167795000.0,87438066000.0,86935650000.0,87113980000.0,87968920000.0,87011610000.0,87985880000.0,87246410000.0,87135440000.0,87156860000.0,87137160000.0
2026.0,87224440000.0,86686580000.0,86362000000.0,87244920000.0,86510854000.0,86824526000.0,86944610000.0,86966200000.0,86847310000.0,86855060000.0,87317510000.0,87013980000.0,87383570000.0,87468210000.0,87017810000.0,87108080000.0,86948100000.0
2027.0,87231300000.0,86443770000.0,86154700000.0,87118550000.0,86251350000.0,86691920000.0,86841500000.0,87118010000.0,86624070000.0,86651560000.0,87033455000.0,86854080000.0,87146545000.0,87039205000.0,87176070000.0,86793780000.0,86922040000.0
2028.0,86836070000.0,86299260000.0,85870305000.0,86903260000.0,85926310000.0,86648970000.0,86676510000.0,86972465000.0,86513934000.0,86967030000.0,86817740000.0,88429140000.0,87030880000.0,86760590000.0,86816110000.0,86633360000.0,86595690000.0
2029.0,86698730000.0,86236496000.0,85658170000.0,86977730000.0,85557360000.0,86449005000.0,86496140000.0,86636070000.0,86275920000.0,86485524000.0,86644820000.0,87238844000.0,86905364000.0,86420095000.0,86880450000.0,86563890000.0,86465266000.0
2030.0,86431560000.0,85994950000.0,85422350000.0,86595750000.0,85197640000.0,86356050000.0,86321870000.0,86601466000.0,86183270000.0,86234320000.0,86537960000.0,86751830000.0,86696845000.0,86350360000.0,86569750000.0,86433680000.0,86273425000.0
2031.0,86308670000.0,85753420000.0,85122105000.0,86518630000.0,84855080000.0,86161760000.0,86328660000.0,86325190000.0,85940230000.0,86011200000.0,86419070000.0,86518170000.0,86501300000.0,85962330000.0,86923070000.0,86500190000.0,86159730000.0
2032.0,86178510000.0,85487755000.0,84759860000.0,86613690000.0,84433770000.0,85938750000.0,85918400000.0,85963735000.0,85775270000.0,85760530000.0,86838050000.0,86307455000.0,86684100000.0,85724460000.0,86827160000.0,86098390000.0,86063370000.0
2033.0,86097130000.0,85385970000.0,85022370000.0,86389645000.0,84067410000.0,85746310000.0,85856130000.0,85742570000.0,86247070000.0,85397100000.0,86473510000.0,86054980000.0,86203880000.0,86558820000.0,86110180000.0,85956780000.0,85880660000.0
2034.0,85840270000.0,85282140000.0,84405330000.0,86059780000.0,83648670000.0,85531030000.0,85601750000.0,85440830000.0,86012960000.0,85184496000.0,85993340000.0,86366860000.0,86649820000.0,86089250000.0,86010230000.0,85602610000.0,85819800000.0
2035.0,86235450000.0,84881570000.0,83949674000.0,86642370000.0,83286155000.0,85553316000.0,86018920000.0,85125880000.0,85434780000.0,84760035000.0,85659890000.0,85940806000.0,86345580000.0,85343640000.0,85622060000.0,85613000000.0,85516650000.0
2036.0,85659890000.0,84571775000.0,83646610000.0,86109930000.0,82959980000.0,85203350000.0,85389720000.0,84956094000.0,85135250000.0,84434166000.0,85674580000.0,85548770000.0,85850440000.0,85436050000.0,85289060000.0,85106220000.0,85266930000.0
2037.0,85553830000.0,84201740000.0,83383280000.0,85999340000.0,82509850000.0,84952410000.0,85010670000.0,84649890000.0,84838590000.0,84108480000.0,86260244000.0,85497815000.0,85690140000.0,85385460000.0,85229690000.0,84836310000.0,85490080000.0
2038.0,85311550000.0,84057250000.0,82952290000.0,85815810000.0,81920260000.0,84655776000.0,84778110000.0,84453390000.0,84662630000.0,83685210000.0,85437374000.0,85607825000.0,85635480000.0,85414200000.0,85079090000.0,84749615000.0,85281430000.0
2039.0,85537610000.0,83749680000.0,82812040000.0,86075400000.0,81424580000.0,84790660000.0,84491830000.0,84022840000.0,84415990000.0,83229820000.0,85020434000.0,85348280000.0,85298864000.0,84607530000.0,84791300000.0,84730010000.0,85056360000.0
2040.0,84970150000.0,83350870000.0,82420580000.0,85524800000.0,80772940000.0,84196516000.0,84390700000.0,83670520000.0,84247740000.0,82918140000.0,84742850000.0,84982776000.0,85769535000.0,84367000000.0,84535430000.0,84454070000.0,84861910000.0
2041.0,84675790000.0,82935190000.0,82097480000.0,86016900000.0,80296030000.0,84143530000.0,83920770000.0,83373980000.0,83979000000.0,82477780000.0,85364700000.0,84946740000.0,86400710000.0,83895300000.0,84946880000.0,84234340000.0,84682375000.0
2042.0,84902560000.0,82804220000.0,82007654000.0,85508740000.0,79863340000.0,83634230000.0,83801230000.0,83026040000.0,83908090000.0,81983290000.0,84781100000.0,84827260000.0,85952060000.0,83531580000.0,84280980000.0,84013480000.0,84411195000.0
2043.0,84384430000.0,82318300000.0,82467430000.0,85785330000.0,79291510000.0,83437400000.0,83479270000.0,82856020000.0,83419280000.0,81815760000.0,85350780000.0,84654520000.0,85002750000.0,83305050000.0,84754590000.0,83623890000.0,84517770000.0
2044.0,84121660000.0,82164300000.0,81914610000.0,85851720000.0,78587820000.0,82991720000.0,83165420000.0,82452520000.0,83051315000.0,81350710000.0,84879696000.0,84463485000.0,84719500000.0,82925240000.0,83880010000.0,83386230000.0,83897750000.0
2045.0,84039770000.0,81766334000.0,81118170000.0,85683170000.0,78087910000.0,82733750000.0,82862645000.0,82005550000.0,82828820000.0,80771630000.0,84175086000.0,84083696000.0,84799830000.0,82522490000.0,83880950000.0,83206080000.0,83659465000.0
2046.0,83709490000.0,81330610000.0,80537320000.0,85358305000.0,77273416000.0,82328200000.0,82467120000.0,81629150000.0,82442610000.0,80262090000.0,83627360000.0,84679240000.0,84664440000.0,82085210000.0,84071740000.0,83045410000.0,83557670000.0
2047.0,83483830000.0,80982704000.0,79973190000.0,84839670000.0,76671320000.0,81958730000.0,82459090000.0,81280740000.0,82103670000.0,79900590000.0,83775060000.0,83931660000.0,84429390000.0,81886585000.0,83480220000.0,82686330000.0,83160340000.0
2048.0,83348490000.0,80533930000.0,79718430000.0,84655150000.0,75855010000.0,81578930000.0,81911170000.0,80955830000.0,82162210000.0,79830410000.0,83093406000.0,83520790000.0,84028840000.0,81352385000.0,82931490000.0,82573650000.0,82885950000.0
2049.0,83066675000.0,80168790000.0,79656240000.0,85036960000.0,75201085000.0,81326790000.0,81598685000.0,80909795000.0,81595930000.0,79202390000.0,82912360000.0,83246410000.0,83796470000.0,80976320000.0,82576440000.0,82276280000.0,83150640000.0
2050.0,82652800000.0,79632860000.0,78983440000.0,84714870000.0,74615710000.0,80798850000.0,81879230000.0,80602320000.0,81202680000.0,78916920000.0,82688920000.0,84092030000.0,83541760000.0,80590520000.0,82267840000.0,82274370000.0,82694880000.0
2051.0,82446730000.0,79307660000.0,78676074000.0,84112580000.0,73994960000.0,80316000000.0,81147765000.0,80254616000.0,80796430000.0,78846060000.0,82397160000.0,83041130000.0,84300890000.0,80101600000.0,81933930000.0,81602540000.0,82327760000.0
2052.0,82413270000.0,80231510000.0,78653460000.0,83892120000.0,73449955000.0,79872780000.0,80836750000.0,79928690000.0,80607660000.0,78260300000.0,82078110000.0,82800330000.0,83524780000.0,79830500000.0,81339950000.0,81301430000.0,82220294000.0
2053.0,81821860000.0,79013740000.0,77985370000.0,83645190000.0,72650300000.0,79358150000.0,80505190000.0,79538160000.0,80509170000.0,77681710000.0,81883100000.0,82815620000.0,83232014000.0,79189475000.0,80994160000.0,81126244000.0,81948000000.0
2054.0,81621385000.0,79529680000.0,77499990000.0,83305000000.0,71919770000.0,78751590000.0,80244300000.0,79225960000.0,80026720000.0,76962360000.0,82454180000.0,82345206000.0,82757650000.0,78712570000.0,80757380000.0,80576365000.0,81587690000.0
2055.0,81386250000.0,78654820000.0,77102916000.0,83874090000.0,71472040000.0,78427370000.0,79954960000.0,78951160000.0,79733330000.0,76536060000.0,81969880000.0,81885150000.0,82476196000.0,78273544000.0,80544810000.0,80110680000.0,81295360000.0
2056.0,81138030000.0,78024430000.0,76972474000.0,83063900000.0,71085050000.0,77850755000.0,79586180000.0,78664470000.0,79300380000.0,76060870000.0,81571490000.0,81756210000.0,82944380000.0,77835370000.0,80098070000.0,79792100000.0,81285080000.0
2057.0,81211980000.0,78029880000.0,76338690000.0,82952180000.0,70827070000.0,77730865000.0,79473670000.0,78748240000.0,78930880000.0,75630600000.0,80971915000.0,81728730000.0,82265965000.0,77518680000.0,79981680000.0,79617030000.0,81163120000.0
2058.0,80717630000.0,77749070000.0,75797360000.0,82883490000.0,69668480000.0,77247290000.0,79014680000.0,77901914000.0,78623640000.0,75033590000.0,80723080000.0,81447180000.0,81813150000.0,77088140000.0,79522300000.0,79186730000.0,80750880000.0
2059.0,80272130000.0,77514590000.0,75442660000.0,83087890000.0,69080515000.0,76453330000.0,78540570000.0,77614560000.0,78172720000.0,74576640000.0,80413940000.0,81550330000.0,81604610000.0,76598630000.0,78979850000.0,78693786000.0,80270930000.0
2060.0,79824030000.0,76651540000.0,75202710000.0,82700394000.0,68680410000.0,77040620000.0,78185415000.0,77419480000.0,77860995000.0,73738160000.0,80459110000.0,80853050000.0,81766030000.0,76208510000.0,78466820000.0,78449750000.0,80428270000.0
2061.0,79663096000.0,76411170000.0,74827910000.0,82320515000.0,68116110000.0,75566810000.0,78071734000.0,76881530000.0,77691520000.0,73494740000.0,80057975000.0,80640660000.0,81353130000.0,75729900000.0,77952780000.0,77888110000.0,80112440000.0
2062.0,79287100000.0,76018260000.0,74533390000.0,81972740000.0,67483034000.0,75049790000.0,77459060000.0,76901520000.0,77254885000.0,72876840000.0,79859474000.0,80492310000.0,81069150000.0,75395150000.0,77565980000.0,77566150000.0,79713124000.0
2063.0,79254600000.0,75513390000.0,73992500000.0,82148490000.0,66824450000.0,74421110000.0,77240030000.0,76342600000.0,76835090000.0,72315720000.0,80095460000.0,80417000000.0,80845450000.0,75086184000.0,77155890000.0,77009420000.0,79399220000.0
2064.0,78967160000.0,75291130000.0,74914365000.0,82072010000.0,66250950000.0,73884430000.0,77593340000.0,76054856000.0,76443296000.0,72407605000.0,80544236000.0,80162005000.0,80696320000.0,74601980000.0,76651960000.0,76954880000.0,78946030000.0
2065.0,78654210000.0,75799110000.0,74411960000.0,81687690000.0,65660862000.0,73631910000.0,76443930000.0,76004550000.0,76242150000.0,71503995000.0,79629740000.0,79836810000.0,81344920000.0,74240810000.0,76501790000.0,76629790000.0,78791720000.0
2066.0,78598960000.0,74818494000.0,74051850000.0,81319354000.0,65053370000.0,73145540000.0,75968840000.0,76183650000.0,75884120000.0,70612170000.0,79211766000.0,80459465000.0,80435210000.0,74311160000.0,75777200000.0,76199985000.0,78419090000.0
2067.0,78394010000.0,74352920000.0,73524980000.0,81335850000.0,64411460000.0,72576680000.0,75438645000.0,75358446000.0,75911810000.0,70490490000.0,78938370000.0,80454910000.0,80002440000.0,73936820000.0,75234900000.0,76128430000.0,78278500000.0
2068.0,78346300000.0,73964260000.0,73405530000.0,81234410000.0,63916057000.0,72063760000.0,75384510000.0,74948985000.0,75479910000.0,69932605000.0,78585590000.0,79620735000.0,80140470000.0,73221110000.0,75080710000.0,75584455000.0,78008254000.0
2069.0,78295730000.0,73937300000.0,72538380000.0,80877060000.0,63372374000.0,71713410000.0,74827670000.0,74567510000.0,74939010000.0,69389130000.0,78762300000.0,79105430000.0,80184320000.0,73010545000.0,74493034000.0,74983480000.0,77671870000.0
2070.0,77684280000.0,73829090000.0,72197160000.0,80652060000.0,62607370000.0,71701600000.0,74408870000.0,74230370000.0,74740250000.0,68744150000.0,78378980000.0,79054370000.0,79770970000.0,72410145000.0,74014510000.0,74823980000.0,77296690000.0
2071.0,77405770000.0,73425110000.0,72396644000.0,80395890000.0,61834547000.0,71512310000.0,74264740000.0,73916630000.0,74448355000.0,68193000000.0,78087480000.0,78832470000.0,79252816000.0,72146720000.0,73644130000.0,74240940000.0,77183330000.0
2072.0,77581330000.0,73281135000.0,71752760000.0,80084710000.0,61135180000.0,70530520000.0,74422520000.0,73653570000.0,74062170000.0,67685570000.0,77736430000.0,78660150000.0,78862190000.0,71585270000.0,72969090000.0,74121320000.0,76994570000.0
2073.0,77508950000.0,73215880000.0,71677034000.0,80065540000.0,60531413000.0,70126690000.0,73482306000.0,73475580000.0,73574520000.0,67327787000.0,78401044000.0,78145600000.0,78649270000.0,71218045000.0,72342300000.0,73484970000.0,76499345000.0
2074.0,77220960000.0,72440840000.0,71094624000.0,79940320000.0,59904627000.0,69375664000.0,72990820000.0,73247000000.0,73262330000.0,66631995000.0,77362490000.0,77754260000.0,78265246000.0,70831145000.0,72912320000.0,73078140000.0,76446654000.0
2075.0,76579330000.0,72049330000.0,70754850000.0,79598760000.0,59391857000.0,69034030000.0,72693055000.0,72992070000.0,72956430000.0,66038360000.0,77252895000.0,77798410000.0,80757580000.0,70502285000.0,71836430000.0,72803475000.0,75952160000.0
2076.0,76524790000.0,71779660000.0,71452970000.0,79356780000.0,58623520000.0,68344545000.0,72728180000.0,72632205000.0,72451826000.0,65485017000.0,76992270000.0,77492040000.0,78283280000.0,70266730000.0,71230290000.0,73260696000.0,76299460000.0
2077.0,76931930000.0,72659290000.0,70554710000.0,80102924000.0,58600784000.0,67873616000.0,72113590000.0,72340450000.0,72382990000.0,65208623000.0,76769130000.0,77518080000.0,78264610000.0,69962630000.0,70800640000.0,72039980000.0,75295250000.0
2078.0,76920990000.0,71302670000.0,73857900000.0,79632030000.0,57756287000.0,67614980000.0,73017880000.0,71968870000.0,72004540000.0,64615800000.0,76851820000.0,77297560000.0,77869260000.0,69472060000.0,70282010000.0,71534400000.0,74945030000.0
2079.0,76508810000.0,71372145000.0,70829070000.0,79042590000.0,56983495000.0,67874968000.0,71576390000.0,71635160000.0,71814660000.0,64094000000.0,76600940000.0,77024444000.0,77492960000.0,68875970000.0,70283665000.0,71341700000.0,74472956000.0
2080.0,76113160000.0,70354390000.0,70814280000.0,78808180000.0,56587750000.0,66651943000.0,71201570000.0,71330726000.0,71271780000.0,63943410000.0,76238860000.0,76641610000.0,77471695000.0,68464060000.0,70265850000.0,71193354000.0,74274140000.0
2081.0,78200005000.0,69825690000.0,70582830000.0,78754040000.0,55828664000.0,65935487000.0,70734316000.0,71194580000.0,70773600000.0,63403622000.0,76423990000.0,77549720000.0,76902090000.0,68015497000.0,69197320000.0,70737715000.0,73817970000.0
2082.0,76993670000.0,70068190000.0,69553136000.0,78644200000.0,55313360000.0,65453834000.0,70380590000.0,72031070000.0,70587830000.0,62792020000.0,75816130000.0,77175240000.0,76626880000.0,67720004000.0,69595046000.0,70077050000.0,73474870000.0
2083.0,77739420000.0,69421310000.0,68979510000.0,78315760000.0,55061058000.0,64954830000.0,70120325000.0,70613270000.0,70146605000.0,62410730000.0,75410660000.0,76452200000.0,76362350000.0,67976413000.0,68390416000.0,70195420000.0,73120820000.0
2084.0,76266970000.0,68893114000.0,68798800000.0,78049580000.0,54050250000.0,64686522000.0,69641765000.0,70189850000.0,69711490000.0,61920710000.0,75176490000.0,76095095000.0,76336690000.0,66936900000.0,68135370000.0,69193090000.0,73095380000.0
2085.0,75551940000.0,68407804000.0,68714066000.0,77664900000.0,53642564000.0,64340513000.0,69277420000.0,70068120000.0,69462990000.0,61562794000.0,75429770000.0,75903330000.0,76501870000.0,66449600000.0,67788734000.0,68672370000.0,72905400000.0
2086.0,76087706000.0,67959235000.0,69215380000.0,77587750000.0,52817072000.0,63912050000.0,68946440000.0,69706146000.0,69007970000.0,61007530000.0,74766420000.0,76015570000.0,76512460000.0,66958670000.0,67007025000.0,68058575000.0,72397685000.0
2087.0,75546910000.0,67395564000.0,68425660000.0,77549080000.0,52362916000.0,63383544000.0,68749920000.0,69361600000.0,69297890000.0,60753875000.0,74922380000.0,75454920000.0,75602660000.0,65670545000.0,66604687000.0,67928355000.0,72113940000.0
2088.0,74932380000.0,67039175000.0,67778028000.0,77006130000.0,51937740000.0,62543065000.0,68549337000.0,69176525000.0,68532880000.0,60141170000.0,74716496000.0,75076760000.0,75226840000.0,65070002000.0,66277320000.0,67135170000.0,71594476000.0
2089.0,75114775000.0,66575323000.0,68219790000.0,76806240000.0,51359937000.0,62018920000.0,68066360000.0,69175615000.0,68061870000.0,59726220000.0,75729550000.0,74783390000.0,75112470000.0,64595500000.0,65722155000.0,66670617000.0,71852510000.0
2090.0,74349660000.0,66187223000.0,67469005000.0,77746495000.0,50903794000.0,61597516000.0,67649080000.0,69955570000.0,67715170000.0,60037560000.0,74355655000.0,74443784000.0,75372945000.0,64352110000.0,65165095000.0,66171412000.0,71541280000.0
2091.0,74060230000.0,65935320000.0,67603120000.0,76784880000.0,50346610000.0,61249053000.0,67490898000.0,68498310000.0,67348898000.0,59186213000.0,75198210000.0,75746070000.0,74921320000.0,63824126000.0,64944914000.0,65951100000.0,71139050000.0
2092.0,73832260000.0,68051210000.0,67584550000.0,76511720000.0,49889464000.0,60313113000.0,67050860000.0,67979220000.0,67032117000.0,58781364000.0,73753666000.0,75644240000.0,74603450000.0,63481140000.0,65273930000.0,65460474000.0,70962070000.0
2093.0,73950994000.0,66354078000.0,68359303000.0,75934790000.0,49631744000.0,59744020000.0,66763420000.0,68063814000.0,66651590000.0,59209085000.0,73762680000.0,73922896000.0,74735665000.0,64797790000.0,64414930000.0,65833070000.0,70448595000.0
2094.0,73625380000.0,66017950000.0,67190313000.0,77137330000.0,48945627000.0,59242110000.0,66528190000.0,67881144000.0,66484113000.0,58163020000.0,73840250000.0,76956836000.0,74722330000.0,63096730000.0,64397664000.0,65272365000.0,70690580000.0
2095.0,73450670000.0,64878023000.0,68648534000.0,75922964000.0,48622800000.0,58602734000.0,66578050000.0,67501347000.0,66021830000.0,57656103000.0,73501120000.0,75258135000.0,74228200000.0,62541603000.0,63264305000.0,64703210000.0,70504130000.0
2096.0,73530780000.0,64234045000.0,67158650000.0,76121230000.0,48116826000.0,58095410000.0,65935660000.0,67225793000.0,65709216000.0,57313153000.0,73275710000.0,73978175000.0,73825410000.0,62014833000.0,62602854000.0,64212124000.0,71034120000.0
2097.0,73166330000.0,64234746000.0,66577680000.0,75537220000.0,47646155000.0,57593557000.0,67492890000.0,67324980000.0,65447653000.0,56837040000.0,73042125000.0,73667300000.0,73747430000.0,61849150000.0,62170345000.0,63932318000.0,70026320000.0
2098.0,73086430000.0,63819125000.0,66653210000.0,75204160000.0,47071736000.0,56985300000.0,66278720000.0,66862500000.0,65069180000.0,57940582000.0,72665200000.0,73423350000.0,74118636000.0,61478896000.0,62313902000.0,62856400000.0,69459750000.0
2099.0,73122340000.0,63401950000.0,66223540000.0,74764390000.0,46667610000.0,56177983000.0,65310323000.0,66538074000.0,64838080000.0,57265230000.0,73152230000.0,73229880000.0,76275000000.0,60960297000.0,61955520000.0,62390220000.0,69396230000.0
2100.0,74360530000.0,62827490000.0,66526745000.0,74906420000.0,46173057000.0,55845810000.0,65161230000.0,67153980000.0,64461844000.0,55877460000.0,72577950000.0,72761690000.0,75296250000.0,60464366000.0,61416116000.0,61882077000.0,69145110000.0
