time,MPI-ESM1-2-HR,CESM2-WACCM,IITM-ESM,CANESM5,CNRM-CM6-1,TAIESM1,IPSL-CM6A-LR,MIROC6,EC-EARTH3,MRI-ESM2-0,KACE-1-0-G,UKESM1-0-LL,GFDL-ESM4,CNRM-ESM2-1
2014.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0
2015.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0
2016.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0
2017.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0
2018.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0
2019.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0
2020.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0
2021.0,270421850000.0,266937880000.0,267293460000.0,263666800000.0,266966710000.0,265872000000.0,268991530000.0,262760270000.0,265759540000.0,267596120000.0,262294320000.0,265757000000.0,265690820000.0,266658580000.0
2022.0,265841440000.0,270150200000.0,269973110000.0,259872820000.0,261349800000.0,266499330000.0,269915910000.0,260386300000.0,254618600000.0,261972750000.0,255848990000.0,257226150000.0,264527170000.0,265498510000.0
2023.0,264048430000.0,264653210000.0,269895350000.0,252073500000.0,261704520000.0,261586200000.0,272018800000.0,258946430000.0,249781270000.0,258093650000.0,244129600000.0,242023420000.0,261776930000.0,260154030000.0
2024.0,260403860000.0,261046270000.0,269304200000.0,246076960000.0,257413190000.0,255283560000.0,272807600000.0,259155670000.0,239598680000.0,257668580000.0,238397690000.0,233237970000.0,261764800000.0,255045220000.0
2025.0,255890800000.0,255530240000.0,265545470000.0,242919640000.0,253857640000.0,246592960000.0,267441500000.0,259072160000.0,237580500000.0,254521250000.0,235625860000.0,227661020000.0,259593200000.0,257333840000.0
2026.0,250258770000.0,252814430000.0,266623930000.0,240293410000.0,252618050000.0,243122010000.0,264239170000.0,259861450000.0,230281890000.0,250698000000.0,235736880000.0,221461380000.0,256925630000.0,253065850000.0
2027.0,248208720000.0,250391700000.0,269156200000.0,237163120000.0,247744630000.0,240755790000.0,260509400000.0,261412850000.0,225358300000.0,245654320000.0,231674410000.0,211477320000.0,251979430000.0,252606530000.0
2028.0,241838000000.0,247956200000.0,268025840000.0,233716380000.0,248725780000.0,231831670000.0,259996000000.0,261156300000.0,218341360000.0,237682950000.0,224680560000.0,206269250000.0,249882940000.0,248669360000.0
2029.0,239443970000.0,245160670000.0,268296040000.0,227819080000.0,248157370000.0,227828370000.0,257149520000.0,261519640000.0,209235980000.0,231186860000.0,216824170000.0,196782620000.0,245978280000.0,248006700000.0
2030.0,235930800000.0,239742730000.0,266902370000.0,223135650000.0,245453960000.0,223397630000.0,256788270000.0,261151750000.0,200861270000.0,229248470000.0,208788500000.0,193380000000.0,239618500000.0,246609400000.0
2031.0,233854700000.0,233550640000.0,263966150000.0,218036300000.0,246550460000.0,218638860000.0,251151300000.0,263016480000.0,196356280000.0,228589520000.0,202304260000.0,190030890000.0,238971110000.0,244744450000.0
2032.0,229729030000.0,228771640000.0,261450450000.0,211040010000.0,240114250000.0,210837260000.0,245768040000.0,262317820000.0,192882480000.0,225467420000.0,197053730000.0,182828070000.0,233356940000.0,245570220000.0
2033.0,225462260000.0,226136330000.0,259996020000.0,206459850000.0,239823630000.0,203220880000.0,243617300000.0,258296480000.0,185034050000.0,220715090000.0,194883850000.0,175900970000.0,231599030000.0,243039570000.0
2034.0,226263040000.0,225076040000.0,258468170000.0,200104530000.0,245949960000.0,198064050000.0,238380300000.0,259645150000.0,180224050000.0,214910000000.0,186847460000.0,173240840000.0,230915880000.0,236392660000.0
2035.0,224906670000.0,220190650000.0,257031000000.0,193141500000.0,240447180000.0,189071250000.0,233367650000.0,255547800000.0,173242220000.0,206983350000.0,178890500000.0,166958040000.0,226153120000.0,238019890000.0
2036.0,220569300000.0,217852230000.0,257281410000.0,191311220000.0,241635840000.0,184544330000.0,226670100000.0,253844180000.0,164783340000.0,205474610000.0,171464410000.0,164351260000.0,225202080000.0,238835550000.0
2037.0,218071220000.0,213302850000.0,256134960000.0,186611920000.0,235423650000.0,181972090000.0,222529730000.0,250949830000.0,157769420000.0,199446430000.0,166438400000.0,161288630000.0,224692270000.0,236543360000.0
2038.0,213947350000.0,208980260000.0,254324410000.0,184143130000.0,229192830000.0,176210360000.0,221998430000.0,246517190000.0,153412940000.0,196282040000.0,162970980000.0,155234960000.0,219130940000.0,234593370000.0
2039.0,213678880000.0,208718220000.0,254338960000.0,181481050000.0,225070240000.0,171154240000.0,220413850000.0,241955830000.0,149266810000.0,193405470000.0,158545600000.0,156737620000.0,213308100000.0,232447720000.0
2040.0,210145640000.0,203630690000.0,251523710000.0,176184180000.0,218735950000.0,167614000000.0,214702960000.0,238958560000.0,145199970000.0,190186320000.0,149277970000.0,149504800000.0,215398170000.0,230301090000.0
2041.0,208718460000.0,193189430000.0,248228250000.0,170499360000.0,215112200000.0,162480370000.0,207429620000.0,234581840000.0,139746460000.0,184401500000.0,141274780000.0,143753770000.0,211702550000.0,227984870000.0
2042.0,209115760000.0,188069050000.0,242610130000.0,165958420000.0,210802750000.0,160017840000.0,203481890000.0,232419030000.0,134402520000.0,179714820000.0,134264970000.0,139126280000.0,209922460000.0,223630620000.0
2043.0,210701250000.0,184636330000.0,240981880000.0,159284300000.0,211218960000.0,153275470000.0,202503270000.0,232130480000.0,131546130000.0,174995900000.0,132334590000.0,132765680000.0,207308750000.0,221908580000.0
2044.0,207760920000.0,179028500000.0,238961640000.0,150809800000.0,207948230000.0,148384100000.0,202980110000.0,229361000000.0,126870630000.0,172307900000.0,130106160000.0,128607150000.0,206360790000.0,221490270000.0
2045.0,205283900000.0,175504620000.0,238033670000.0,148312490000.0,207128460000.0,141956860000.0,200813170000.0,227578990000.0,124535420000.0,170096200000.0,125365140000.0,125387580000.0,204002740000.0,219982870000.0
2046.0,201990440000.0,173239900000.0,234353670000.0,143064530000.0,208195620000.0,135346160000.0,198104840000.0,228659180000.0,121766120000.0,163408450000.0,118671160000.0,121721750000.0,202607200000.0,225915750000.0
2047.0,199162360000.0,164788620000.0,229272100000.0,137371340000.0,209786730000.0,129341490000.0,196010340000.0,221774610000.0,116838736000.0,156298800000.0,114208310000.0,116356130000.0,198819400000.0,226352480000.0
2048.0,196892950000.0,156653220000.0,225975200000.0,133889016000.0,207223460000.0,127307730000.0,189211850000.0,220785440000.0,111633570000.0,153258260000.0,109918134000.0,112010576000.0,195656800000.0,225611250000.0
2049.0,197479680000.0,154449720000.0,223491620000.0,131645270000.0,205514900000.0,123681776000.0,189903590000.0,219737420000.0,109227730000.0,151573220000.0,106319086000.0,108446860000.0,196099830000.0,224141770000.0
2050.0,198910070000.0,149067220000.0,223205600000.0,130576860000.0,201559400000.0,118625140000.0,184843620000.0,216415540000.0,105224690000.0,149662330000.0,102720140000.0,105773680000.0,189126330000.0,220237190000.0
2051.0,193708490000.0,148169570000.0,221414540000.0,129846720000.0,200030160000.0,116270350000.0,182883060000.0,215431800000.0,101238660000.0,148789610000.0,99084470000.0,98470160000.0,187142060000.0,218277250000.0
2052.0,190422550000.0,146932970000.0,217695730000.0,127889320000.0,199563430000.0,111006245000.0,178773740000.0,214950580000.0,98905400000.0,146557000000.0,93587870000.0,94969350000.0,184984960000.0,217983430000.0
2053.0,190350250000.0,145534040000.0,212786250000.0,123718910000.0,198907100000.0,105775284000.0,173146110000.0,213765700000.0,95995140000.0,145192320000.0,90175410000.0,90778810000.0,182022290000.0,213716450000.0
2054.0,189862610000.0,144362180000.0,213125150000.0,119571190000.0,193740690000.0,101890700000.0,171196600000.0,214777860000.0,92458750000.0,141985560000.0,89654630000.0,88402380000.0,179322880000.0,213236070000.0
2055.0,189415390000.0,142126060000.0,209283660000.0,116151280000.0,190446780000.0,98824585000.0,168708870000.0,216132860000.0,88184350000.0,141347720000.0,85885390000.0,86218630000.0,176330740000.0,208398930000.0
2056.0,186338530000.0,139165430000.0,205086260000.0,111463916000.0,187250150000.0,94013720000.0,165627770000.0,213100640000.0,85145940000.0,138116780000.0,82884665000.0,81286380000.0,173954880000.0,207295990000.0
2057.0,184813800000.0,137232620000.0,203694330000.0,109542470000.0,183508880000.0,89809060000.0,159507900000.0,212589700000.0,82655920000.0,134433420000.0,81522380000.0,78118100000.0,168949610000.0,208980920000.0
2058.0,185490650000.0,139288310000.0,203631560000.0,106929275000.0,182801300000.0,85311550000.0,155597950000.0,212204900000.0,79667855000.0,131469240000.0,79529650000.0,73952950000.0,166329290000.0,211280050000.0
2059.0,183528620000.0,138063400000.0,201920710000.0,104315250000.0,179884650000.0,80137620000.0,151208890000.0,211933380000.0,78548310000.0,128928416000.0,78551190000.0,71745910000.0,162970170000.0,210739580000.0
2060.0,177754520000.0,136342060000.0,202203640000.0,100444780000.0,179049410000.0,76671090000.0,149132250000.0,207146300000.0,76579820000.0,126720880000.0,75636130000.0,68627340000.0,163075960000.0,209135000000.0
2061.0,175516520000.0,136340120000.0,200169640000.0,98278140000.0,177041260000.0,75332920000.0,147846220000.0,203698490000.0,74480840000.0,123936694000.0,73457960000.0,65545593000.0,160757270000.0,208385650000.0
2062.0,172387010000.0,134172120000.0,199096200000.0,94343060000.0,175666180000.0,71582640000.0,145346380000.0,201783870000.0,72547434000.0,120468914000.0,71953950000.0,62089253000.0,159046550000.0,210280840000.0
2063.0,171002360000.0,132899340000.0,195047210000.0,91202730000.0,172826350000.0,68234340000.0,142228490000.0,201257930000.0,71064970000.0,119293890000.0,68366758000.0,59525853000.0,158127490000.0,207083320000.0
2064.0,168282110000.0,132041850000.0,192541280000.0,87133400000.0,174732150000.0,66561010000.0,137645790000.0,197763510000.0,68639480000.0,118785884000.0,66437200000.0,56407286000.0,157475360000.0,202391290000.0
2065.0,166437360000.0,130211130000.0,189773700000.0,83572220000.0,171469500000.0,64888330000.0,138297560000.0,195758720000.0,67722093000.0,118142796000.0,64894560000.0,52787433000.0,155193690000.0,200818410000.0
2066.0,164590980000.0,126560410000.0,186515690000.0,81430045000.0,168202000000.0,63363854000.0,134366765000.0,192439090000.0,66454315000.0,118327370000.0,62909714000.0,50673795000.0,151889220000.0,198347280000.0
2067.0,163765240000.0,125465220000.0,185443660000.0,78565150000.0,164504440000.0,61546004000.0,132778430000.0,191553450000.0,64379453000.0,116594110000.0,62316660000.0,48293425000.0,149278490000.0,197216400000.0
2068.0,159860110000.0,123044480000.0,181600450000.0,75769850000.0,160361300000.0,60779770000.0,131974816000.0,187560900000.0,61412700000.0,114234680000.0,59733447000.0,46056632000.0,146122560000.0,194395520000.0
2069.0,157960680000.0,121429630000.0,181370260000.0,73044160000.0,154891260000.0,59535684000.0,130104380000.0,185546060000.0,58655780000.0,112207350000.0,58674390000.0,44158520000.0,144415100000.0,193307590000.0
2070.0,155335160000.0,120612470000.0,181329580000.0,70105050000.0,154976270000.0,56589144000.0,126394530000.0,184989070000.0,55787573000.0,109287270000.0,57210500000.0,42706747000.0,142304280000.0,192087200000.0
2071.0,153877070000.0,123620385000.0,179006370000.0,66539270000.0,152394090000.0,54980620000.0,121955836000.0,183872140000.0,54085630000.0,109817450000.0,55236338000.0,40950444000.0,140594020000.0,192965380000.0
2072.0,151816400000.0,121885370000.0,176776180000.0,64457433000.0,149749780000.0,52732326000.0,118039010000.0,182218180000.0,51936846000.0,107499340000.0,53828465000.0,38302327000.0,141269450000.0,189141270000.0
2073.0,151862500000.0,121223830000.0,174683910000.0,62751277000.0,147965120000.0,50824516000.0,114488880000.0,178655850000.0,50773918000.0,106926560000.0,52559127000.0,37247136000.0,139333200000.0,185984190000.0
2074.0,150615360000.0,118064360000.0,171865980000.0,60801310000.0,146195920000.0,49348624000.0,112223830000.0,176184670000.0,48757700000.0,106155770000.0,50525070000.0,35258237000.0,135185465000.0,184095870000.0
2075.0,150261430000.0,116435090000.0,167806260000.0,57655130000.0,144222180000.0,47822100000.0,111588700000.0,174012890000.0,46148300000.0,104235840000.0,49246274000.0,33264185000.0,134176360000.0,182679400000.0
2076.0,148124980000.0,114678325000.0,165804080000.0,55634727000.0,143812970000.0,45528805000.0,108825780000.0,172668940000.0,44330365000.0,103594074000.0,47050224000.0,30928585000.0,133014045000.0,181383870000.0
2077.0,145447300000.0,113379660000.0,162774760000.0,54107967000.0,138495600000.0,43596980000.0,106010280000.0,173318140000.0,42275226000.0,102238000000.0,45479200000.0,29124964000.0,130708775000.0,181499700000.0
2078.0,143826000000.0,110383250000.0,160516770000.0,52361850000.0,138268620000.0,42127930000.0,105097330000.0,168094090000.0,41107137000.0,102327410000.0,44530176000.0,27403430000.0,132347940000.0,179657330000.0
2079.0,140018470000.0,114187350000.0,158246270000.0,50142306000.0,137325490000.0,39940235000.0,104179850000.0,163899770000.0,39329300000.0,100695570000.0,43445320000.0,25506785000.0,130352680000.0,177890000000.0
2080.0,136846460000.0,112335570000.0,154713540000.0,48962527000.0,137379774000.0,38453250000.0,104133980000.0,163376020000.0,38116344000.0,100451910000.0,42163274000.0,23431012000.0,129505420000.0,177377800000.0
2081.0,135051290000.0,110911220000.0,154740180000.0,47281246000.0,135381750000.0,36415308000.0,103959930000.0,160277950000.0,37089403000.0,98939200000.0,39710257000.0,21793356000.0,130326560000.0,174420950000.0
2082.0,135858320000.0,114249130000.0,154571420000.0,46438433000.0,134720910000.0,34940002000.0,100904290000.0,158684170000.0,35384074000.0,97904150000.0,39276750000.0,19665287000.0,126741640000.0,175299000000.0
2083.0,134114190000.0,110181580000.0,154151370000.0,44093264000.0,131267265000.0,33901148000.0,99502020000.0,154672150000.0,34378640000.0,97027195000.0,38979300000.0,18592014000.0,123912110000.0,175387840000.0
2084.0,132304904000.0,109816120000.0,152767300000.0,42329264000.0,128493590000.0,32925760000.0,97809500000.0,153546600000.0,33265306000.0,98920650000.0,38324940000.0,17326620000.0,121823580000.0,172895140000.0
2085.0,130531290000.0,109780200000.0,150732780000.0,41467605000.0,124142035000.0,31707816000.0,96956310000.0,152674630000.0,31902540000.0,99079990000.0,38031430000.0,16601709000.0,120934590000.0,173615920000.0
2086.0,128726690000.0,109385830000.0,149152900000.0,39533380000.0,123434260000.0,30365802000.0,94725276000.0,149617770000.0,30768945000.0,98092930000.0,36247620000.0,15431536000.0,119981785000.0,176450720000.0
2087.0,127028880000.0,107015890000.0,147748320000.0,38071902000.0,122536770000.0,28848760000.0,92388880000.0,146968260000.0,30274892000.0,97966530000.0,34749264000.0,14323318000.0,117800530000.0,172350820000.0
2088.0,124721260000.0,106527695000.0,145997560000.0,36115550000.0,120859510000.0,27780315000.0,90713270000.0,143358380000.0,29390594000.0,95984304000.0,32721811000.0,13504383000.0,117417720000.0,168720200000.0
2089.0,125620930000.0,106389316000.0,144128080000.0,35157676000.0,118878160000.0,26216325000.0,89105780000.0,143501280000.0,28110504000.0,94823130000.0,31513422000.0,12600864000.0,118934600000.0,165191220000.0
2090.0,123802270000.0,104173010000.0,141643840000.0,34071216000.0,117640630000.0,25520337000.0,87456735000.0,140590990000.0,27291519000.0,92709750000.0,30539928000.0,11538182000.0,117273280000.0,163658740000.0
2091.0,123876835000.0,103548125000.0,138078950000.0,31706384000.0,117851170000.0,23851571000.0,85091910000.0,139276910000.0,26210101000.0,92075370000.0,29559950000.0,10964018000.0,114602990000.0,160128840000.0
2092.0,121990990000.0,101636260000.0,136492930000.0,30419206000.0,115977470000.0,22487757000.0,82718320000.0,141341050000.0,25114567000.0,91933560000.0,28843252000.0,10115275000.0,113628890000.0,157854270000.0
2093.0,119789986000.0,100799800000.0,134716000000.0,29953325000.0,112572540000.0,21956900000.0,80990710000.0,138687100000.0,24462017000.0,91266580000.0,28423762000.0,9371017000.0,113914050000.0,155732890000.0
2094.0,119708170000.0,99495740000.0,132253450000.0,28729885000.0,111367850000.0,20902128000.0,78653140000.0,137414140000.0,23474293000.0,89262120000.0,27823026000.0,8728062000.0,113619755000.0,154846700000.0
2095.0,118326280000.0,96760940000.0,130640770000.0,28284110000.0,110106580000.0,19534397000.0,78056950000.0,134040930000.0,22795497000.0,87574810000.0,26862952000.0,8147066400.0,110889670000.0,154759140000.0
2096.0,115934620000.0,99030790000.0,129211220000.0,27194116000.0,109196665000.0,18894328000.0,76585740000.0,132580650000.0,22206616000.0,87179710000.0,25572983000.0,7609927700.0,110111540000.0,155009990000.0
2097.0,113961670000.0,99851370000.0,126277490000.0,25822239000.0,108075800000.0,17742082000.0,76417600000.0,130054870000.0,21166387000.0,88435460000.0,24689342000.0,6777036300.0,109595680000.0,153030790000.0
2098.0,112801505000.0,97481420000.0,127174650000.0,25212193000.0,106605715000.0,16614166000.0,75559750000.0,128171470000.0,20358537000.0,87890380000.0,23699800000.0,6192774700.0,108361960000.0,149564230000.0
2099.0,111599010000.0,96696150000.0,125048730000.0,24585046000.0,104432290000.0,16108643000.0,74213950000.0,123306980000.0,19434764000.0,87934210000.0,23137683000.0,5671131600.0,109144430000.0,148585480000.0
2100.0,109598876000.0,94818525000.0,121921220000.0,23331955000.0,103008030000.0,15045433000.0,72388470000.0,122130300000.0,18203478000.0,87348860000.0,23035433000.0,5299507700.0,107127470000.0,146778600000.0
