time,TAIESM1,IPSL-CM6A-LR,CNRM-CM6-1,CESM2-WACCM,IITM-ESM,CANESM5,MPI-ESM1-2-HR,UKESM1-0-LL,GFDL-ESM4,CNRM-ESM2-1,EC-EARTH3,MRI-ESM2-0,KACE-1-0-G,MIROC6
2014.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0
2015.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0
2016.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0
2017.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0
2018.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0
2019.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0
2020.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0
2021.0,266008120000.0,267616300000.0,269440320000.0,266383430000.0,268555080000.0,262362610000.0,264846200000.0,259491820000.0,262165070000.0,263638040000.0,265181410000.0,268247520000.0,266295750000.0,268488100000.0
2022.0,260370500000.0,268831870000.0,270514080000.0,261930730000.0,263729800000.0,258394360000.0,263248760000.0,256147110000.0,259478570000.0,263658910000.0,257813940000.0,267660120000.0,261553860000.0,265672460000.0
2023.0,256966080000.0,265644600000.0,266039400000.0,259710750000.0,260621010000.0,250398870000.0,261880600000.0,252622780000.0,257508980000.0,261937600000.0,258290630000.0,265885190000.0,253406130000.0,263469890000.0
2024.0,254365520000.0,264003340000.0,266683150000.0,256336920000.0,259594100000.0,244602320000.0,260575920000.0,244067140000.0,255857330000.0,256672200000.0,251897540000.0,257690010000.0,251889240000.0,267143970000.0
2025.0,251894020000.0,260255710000.0,264267200000.0,251964920000.0,260191670000.0,240370610000.0,259448780000.0,240067870000.0,253720610000.0,254304780000.0,244382250000.0,252874650000.0,247952590000.0,265815930000.0
2026.0,242834870000.0,258712630000.0,258411020000.0,251147750000.0,258164560000.0,237295630000.0,256688820000.0,234075420000.0,252005920000.0,253172560000.0,239796680000.0,244655080000.0,240774970000.0,265651670000.0
2027.0,243421230000.0,252782540000.0,254646850000.0,250427520000.0,261168610000.0,234047240000.0,253370810000.0,228603580000.0,247342630000.0,252938300000.0,232731720000.0,237971930000.0,232724280000.0,266501200000.0
2028.0,234646650000.0,246752560000.0,254640340000.0,251089940000.0,261069050000.0,224267140000.0,249626350000.0,216488410000.0,241685510000.0,245529510000.0,232642690000.0,235408620000.0,226664050000.0,267029870000.0
2029.0,227542750000.0,242528190000.0,252180250000.0,244697860000.0,258280310000.0,217512130000.0,248557200000.0,208782200000.0,242862570000.0,244165350000.0,225259910000.0,232738230000.0,220797910000.0,262990500000.0
2030.0,219618530000.0,240189820000.0,249883590000.0,240626450000.0,254652040000.0,211103860000.0,247904400000.0,201766170000.0,241690300000.0,246488960000.0,218317340000.0,225408900000.0,214168680000.0,258635190000.0
2031.0,215075980000.0,237290800000.0,250954090000.0,239187970000.0,256586510000.0,200930430000.0,243171360000.0,197144080000.0,236159840000.0,240639070000.0,204583440000.0,222899060000.0,208952520000.0,252915420000.0
2032.0,208604990000.0,230607210000.0,252475650000.0,235031870000.0,255861150000.0,195942760000.0,240226980000.0,190268920000.0,233840540000.0,240962470000.0,196429510000.0,218222820000.0,203527320000.0,252300900000.0
2033.0,204048400000.0,228701730000.0,251346340000.0,229779230000.0,253614300000.0,193685260000.0,238053920000.0,183846760000.0,227255710000.0,237617640000.0,190178380000.0,213579740000.0,194987410000.0,254548410000.0
2034.0,197039060000.0,228228940000.0,248020350000.0,224998930000.0,250280620000.0,190613110000.0,236552240000.0,180270560000.0,222678190000.0,233301110000.0,181908360000.0,208329830000.0,188882100000.0,258173850000.0
2035.0,191685350000.0,222930650000.0,241594300000.0,223675170000.0,247157240000.0,185475400000.0,229530090000.0,175185350000.0,219074150000.0,231204180000.0,171996950000.0,201610000000.0,180690750000.0,256867610000.0
2036.0,181646900000.0,221756570000.0,239120760000.0,219939550000.0,245743390000.0,179660950000.0,224597740000.0,167888370000.0,217656330000.0,230814680000.0,165443830000.0,199264850000.0,171607200000.0,254005310000.0
2037.0,178225180000.0,219440450000.0,236772260000.0,216139800000.0,242842440000.0,174945600000.0,222244630000.0,163732230000.0,214950100000.0,228534030000.0,155824650000.0,199386810000.0,164742800000.0,253224200000.0
2038.0,170776020000.0,218427360000.0,233121700000.0,213301950000.0,239789110000.0,168205570000.0,217139400000.0,158060020000.0,212899220000.0,224751520000.0,150594620000.0,192518520000.0,158362400000.0,249337700000.0
2039.0,166247070000.0,212019100000.0,232570370000.0,212394480000.0,233676870000.0,163828000000.0,214034600000.0,150622980000.0,207606280000.0,221166320000.0,146743820000.0,190055460000.0,154113670000.0,242850640000.0
2040.0,158913540000.0,205849760000.0,226877180000.0,209722210000.0,231234360000.0,161454470000.0,208287350000.0,147057750000.0,204002500000.0,218147030000.0,141888180000.0,186833010000.0,148400640000.0,236185060000.0
2041.0,155880200000.0,202157720000.0,223128080000.0,206736520000.0,231870710000.0,156736000000.0,203898180000.0,138326360000.0,196763170000.0,215778790000.0,135520030000.0,182655320000.0,144739900000.0,234871050000.0
2042.0,152038870000.0,197509000000.0,224818640000.0,201184310000.0,231557870000.0,151010030000.0,200990920000.0,135112830000.0,195552280000.0,215662000000.0,130457330000.0,176954790000.0,141817860000.0,231081180000.0
2043.0,147184270000.0,192932800000.0,221081630000.0,195780350000.0,227175120000.0,148907560000.0,195879670000.0,130104500000.0,190029380000.0,214899520000.0,121853034000.0,173869710000.0,139644450000.0,230265730000.0
2044.0,141570620000.0,188666330000.0,219031500000.0,191098780000.0,225801540000.0,141820600000.0,190972820000.0,126531380000.0,184860150000.0,213859010000.0,114840660000.0,166630470000.0,133106065000.0,225114980000.0
2045.0,131752580000.0,184794430000.0,215952880000.0,189206380000.0,226840120000.0,135935566000.0,187713080000.0,119639360000.0,183548440000.0,213570080000.0,108827670000.0,160061200000.0,125486120000.0,219586990000.0
2046.0,129495100000.0,177350690000.0,214997500000.0,184194970000.0,221708370000.0,131187610000.0,184256410000.0,113679410000.0,181286700000.0,212858320000.0,105145975000.0,155224210000.0,119326840000.0,217302300000.0
2047.0,124482760000.0,170139700000.0,212320860000.0,181341600000.0,220392800000.0,127617450000.0,180951810000.0,108630700000.0,178428130000.0,210146030000.0,98641570000.0,150277570000.0,113628840000.0,214632990000.0
2048.0,118470844000.0,165094880000.0,209939400000.0,177557640000.0,217517740000.0,123027915000.0,178263490000.0,101616680000.0,177540250000.0,206689910000.0,94641930000.0,144491280000.0,110708970000.0,210851500000.0
2049.0,112908350000.0,159911990000.0,206157250000.0,172776080000.0,215468670000.0,118324640000.0,176199610000.0,97221435000.0,174282770000.0,207464170000.0,88398910000.0,139323240000.0,105174300000.0,207191500000.0
2050.0,108116206000.0,155326000000.0,198649580000.0,169600100000.0,211017920000.0,111758550000.0,173370460000.0,93712510000.0,169684710000.0,206878050000.0,84067050000.0,135080480000.0,100424070000.0,205568210000.0
2051.0,102405054000.0,149073070000.0,194177800000.0,166536380000.0,203340410000.0,106856300000.0,172430070000.0,89804000000.0,167394020000.0,203347440000.0,78772170000.0,130460025000.0,95966200000.0,200845480000.0
2052.0,99839260000.0,144172530000.0,191689020000.0,162239460000.0,200753150000.0,100524170000.0,168497840000.0,84762160000.0,162494640000.0,198069600000.0,74204865000.0,124896215000.0,92041100000.0,199655980000.0
2053.0,94653020000.0,139433950000.0,189311830000.0,159945520000.0,198334370000.0,97102400000.0,162471500000.0,79732280000.0,157289760000.0,196738070000.0,70274920000.0,121010900000.0,87160600000.0,195242950000.0
2054.0,89537860000.0,135067590000.0,187883980000.0,152307860000.0,195465040000.0,92241720000.0,159327470000.0,74619790000.0,154805390000.0,193826950000.0,67566834000.0,116273980000.0,81906360000.0,191348130000.0
2055.0,84114440000.0,130137280000.0,184221830000.0,146427080000.0,194572080000.0,89150325000.0,154558940000.0,70862660000.0,150797600000.0,189112320000.0,63505474000.0,112344640000.0,78381015000.0,187305790000.0
2056.0,78485450000.0,125004500000.0,181301670000.0,147848100000.0,191808450000.0,83693270000.0,152496160000.0,65298805000.0,148535740000.0,186215860000.0,60554744000.0,108284150000.0,74532040000.0,183895160000.0
2057.0,75570290000.0,120563970000.0,174454340000.0,140571080000.0,189718430000.0,80950520000.0,150078500000.0,61699707000.0,145096100000.0,184639290000.0,56322933000.0,106280820000.0,72371730000.0,177232410000.0
2058.0,71142600000.0,115412880000.0,164160320000.0,136123654000.0,186991360000.0,77230040000.0,148785710000.0,56270504000.0,141903430000.0,181177250000.0,52354458000.0,101552570000.0,68226130000.0,171382670000.0
2059.0,67199690000.0,111042030000.0,159186580000.0,134855030000.0,187022430000.0,73263580000.0,148468830000.0,52267876000.0,138483340000.0,175971960000.0,50096062000.0,100066976000.0,61688270000.0,165689720000.0
2060.0,62527177000.0,107053270000.0,155773520000.0,130723610000.0,185717960000.0,68700720000.0,144183920000.0,49611907000.0,133542200000.0,171084100000.0,47554050000.0,95394210000.0,58061170000.0,162621490000.0
2061.0,57672122000.0,102060430000.0,152562530000.0,125670900000.0,182678680000.0,63053062000.0,140819480000.0,45930623000.0,131147160000.0,167125840000.0,44060580000.0,92044304000.0,55171404000.0,158354100000.0
2062.0,54614020000.0,98443305000.0,150717150000.0,122375920000.0,178211050000.0,59522085000.0,138465840000.0,42379145000.0,130017346000.0,162889900000.0,41667162000.0,90579575000.0,52382446000.0,152945480000.0
2063.0,51640210000.0,92994060000.0,145397300000.0,119645635000.0,173964080000.0,56509180000.0,135857136000.0,39860890000.0,130477695000.0,158473950000.0,40589672000.0,88905530000.0,48681920000.0,151926210000.0
2064.0,48895190000.0,87540200000.0,142088550000.0,118860366000.0,173212100000.0,52320952000.0,133997720000.0,35581866000.0,127332975000.0,155059980000.0,38644457000.0,86088870000.0,46351130000.0,147393040000.0
2065.0,47136350000.0,83806920000.0,140740900000.0,115487390000.0,170881400000.0,48553288000.0,128903280000.0,33081760000.0,125469500000.0,152450150000.0,36695396000.0,82878595000.0,43677820000.0,144082340000.0
2066.0,45181395000.0,80267756000.0,136774030000.0,109722820000.0,168562540000.0,45613605000.0,126636870000.0,29565995000.0,122130700000.0,146698630000.0,35553980000.0,80646810000.0,41837360000.0,139244160000.0
2067.0,43694170000.0,77042614000.0,133208770000.0,107057996000.0,166966670000.0,43743244000.0,123033080000.0,26615493000.0,119757810000.0,144015750000.0,33402116000.0,78918070000.0,39346610000.0,135443005000.0
2068.0,41675637000.0,73784810000.0,126699440000.0,104839905000.0,164234610000.0,41168250000.0,119139560000.0,23692452000.0,117389980000.0,138868650000.0,30790554000.0,80706560000.0,37511780000.0,132303590000.0
2069.0,38522343000.0,70556390000.0,120680690000.0,102036780000.0,163098770000.0,38533020000.0,115306070000.0,21412848000.0,115795820000.0,136402756000.0,28827992000.0,77207500000.0,35372530000.0,126527280000.0
2070.0,36878580000.0,67576877000.0,115029620000.0,101294410000.0,159287080000.0,35845915000.0,111789300000.0,19179665000.0,112944410000.0,134862150000.0,26864372000.0,74341860000.0,33372131000.0,123970040000.0
2071.0,34761994000.0,64852050000.0,108942840000.0,97735780000.0,157555160000.0,32295084000.0,108391700000.0,16629856000.0,110737500000.0,131899154000.0,24765070000.0,72368595000.0,31968657000.0,118299116000.0
2072.0,32290105000.0,61062402000.0,106175820000.0,96129790000.0,156784300000.0,30582714000.0,104155150000.0,14557134000.0,106358780000.0,127158436000.0,23399887000.0,69291975000.0,29951170000.0,114907660000.0
2073.0,29757225000.0,57506558000.0,102590520000.0,91327275000.0,155147850000.0,28243632000.0,100403010000.0,13154658000.0,103292715000.0,123706660000.0,21482215000.0,66331500000.0,28760190000.0,112448060000.0
2074.0,27833310000.0,55202193000.0,99590990000.0,88488100000.0,153215570000.0,26321162000.0,96021190000.0,11213191000.0,99275506000.0,120997610000.0,19561181000.0,64281740000.0,27796613000.0,111338590000.0
2075.0,26258040000.0,51262472000.0,95105786000.0,86103745000.0,151572600000.0,24045730000.0,92668740000.0,10067342000.0,97159920000.0,118455300000.0,18218301000.0,61988450000.0,25947343000.0,108056960000.0
2076.0,23834853000.0,47095706000.0,92653540000.0,83471430000.0,146867670000.0,21763164000.0,89453896000.0,8885409000.0,95022250000.0,115472440000.0,16558899000.0,59700687000.0,23945452000.0,104900346000.0
2077.0,22397420000.0,44285768000.0,89224225000.0,80649036000.0,143502000000.0,19844542000.0,85721030000.0,7683831300.0,93711320000.0,112600620000.0,15012377000.0,57962557000.0,21409292000.0,100570730000.0
2078.0,21199313000.0,41683450000.0,85059490000.0,76138610000.0,140508450000.0,18053962000.0,81430840000.0,6913810400.0,91608924000.0,110866874000.0,13651544000.0,56643380000.0,20027834000.0,97240770000.0
2079.0,19378221000.0,37507240000.0,82349064000.0,74875590000.0,136137564000.0,16501829000.0,79030845000.0,5851056000.0,88974860000.0,105838600000.0,12609658000.0,55143100000.0,18153595000.0,94474850000.0
2080.0,17863379000.0,34795246000.0,78612640000.0,70697710000.0,132660950000.0,14589358000.0,76158840000.0,4973292500.0,87350380000.0,100963990000.0,11534744000.0,53727818000.0,16898004000.0,92043060000.0
2081.0,16490624000.0,31938628000.0,73960400000.0,68313653000.0,129418210000.0,13056091000.0,73146384000.0,4110973000.0,85016084000.0,96712250000.0,10602424000.0,52422100000.0,15346004000.0,88083190000.0
2082.0,15125616000.0,29179537000.0,70341300000.0,64937130000.0,127206570000.0,11747823000.0,70238220000.0,3406841600.0,82269290000.0,93092180000.0,9308697000.0,53094625000.0,14609594000.0,85864505000.0
2083.0,14018875000.0,26622534000.0,66530080000.0,61752080000.0,126158120000.0,10524464000.0,66321720000.0,2851530200.0,78834620000.0,89547480000.0,8159936500.0,50901926000.0,13514735000.0,83021950000.0
2084.0,12760799000.0,25329973000.0,62904435000.0,57781330000.0,123211680000.0,9160599000.0,63884726000.0,2379831600.0,76611576000.0,84908940000.0,7293371400.0,50256142000.0,12459937000.0,80102880000.0
2085.0,11981474000.0,23679228000.0,59527127000.0,53696463000.0,121067620000.0,7896526000.0,62195020000.0,1933288600.0,74316190000.0,79684910000.0,6213038600.0,49331982000.0,11269363000.0,76365530000.0
2086.0,10827130000.0,21688357000.0,56367600000.0,51651682000.0,119722660000.0,7170205000.0,59313226000.0,1488774100.0,71232660000.0,75824430000.0,5445168600.0,47779790000.0,10138949000.0,72712800000.0
2087.0,9863377000.0,20102680000.0,54674567000.0,49288917000.0,118097850000.0,6564021000.0,57730785000.0,1074278700.0,69719160000.0,71035430000.0,4685839400.0,46173884000.0,9318903000.0,69703926000.0
2088.0,9085243000.0,18002320000.0,52188680000.0,45828612000.0,116008060000.0,5978676700.0,55082205000.0,746934600.0,67481854000.0,67963210000.0,3968012300.0,44197278000.0,8742997000.0,66280840000.0
2089.0,8473836000.0,16541726000.0,48921380000.0,44963040000.0,114449150000.0,5050433500.0,51225120000.0,472766370.0,64606212000.0,65042883000.0,3481230000.0,41371734000.0,8067109000.0,64212087000.0
2090.0,7543084500.0,14913473000.0,46594785000.0,42853364000.0,111245660000.0,4460479000.0,49476616000.0,281119460.0,63064015000.0,61940520000.0,2964808400.0,39432323000.0,7618036000.0,61502358000.0
2091.0,6518838300.0,13461418000.0,44579897000.0,40443180000.0,107445210000.0,3903409200.0,47184458000.0,145732500.0,60889660000.0,58039595000.0,2442430200.0,37907620000.0,6963631000.0,58175050000.0
2092.0,6119143400.0,11941410000.0,42363486000.0,38102390000.0,104857400000.0,3276307700.0,45533802000.0,81852100.0,58010853000.0,54592640000.0,2002345000.0,36727386000.0,6617207300.0,55932100000.0
2093.0,5454702000.0,10525554000.0,40014470000.0,35791544000.0,103451250000.0,2831137800.0,42613230000.0,44706868.0,54741676000.0,52066357000.0,1609843300.0,35484082000.0,6031963000.0,52575330000.0
2094.0,4996185600.0,9455505000.0,36857086000.0,33539320000.0,100168910000.0,2415396000.0,40658870000.0,29779180.0,51913884000.0,48497066000.0,1256012300.0,34484363000.0,5442216000.0,49834066000.0
2095.0,4663096000.0,8391212500.0,34085278000.0,31271310000.0,99364840000.0,1981260400.0,39196434000.0,24196970.0,49561050000.0,45788774000.0,981603840.0,33266266000.0,4875078700.0,47630193000.0
2096.0,4267518200.0,6962512400.0,31697125000.0,29204492000.0,98265200000.0,1629216100.0,37719056000.0,23272602.0,47765656000.0,42335613000.0,728787650.0,33680853000.0,4337212400.0,44665872000.0
2097.0,3816582700.0,6018612000.0,30035788000.0,27334270000.0,98228280000.0,1439615200.0,35572250000.0,23128258.0,45973094000.0,39423308000.0,581078340.0,32018200000.0,3775904800.0,42642797000.0
2098.0,3302807600.0,5380639000.0,27441574000.0,25390354000.0,97444550000.0,1235573400.0,33806078000.0,23007870.0,44061897000.0,37457674000.0,482442180.0,30502820000.0,3219864800.0,40205234000.0
2099.0,3023947500.0,4632687600.0,25936690000.0,23788034000.0,95978410000.0,1097872100.0,31835970000.0,22124728.0,41911760000.0,35565433000.0,388084930.0,29957302000.0,2855571500.0,37196020000.0
2100.0,2618108000.0,3896217900.0,23850584000.0,22028888000.0,94537980000.0,953327940.0,29708454000.0,21684228.0,39442317000.0,32628191000.0,319070800.0,28807596000.0,2526378000.0,34557022000.0
