time,NORESM2-MM,CMCC-CM2-SR5,MPI-ESM1-2-HR,GFDL-ESM4,EC-EARTH3-VEG,CESM2-WACCM,INM-CM5-0,CESM2,EC-EARTH3,MRI-ESM2-0,FGOALS-F3-L,INM-CM4-8,BCC-CSM2-MR,CAMS-CSM1-0
2026.0,27573508000.0,27792984000.0,27793742000.0,27499220000.0,27555848000.0,27575577000.0,27690985000.0,27640648000.0,27597634000.0,27915932000.0,27653343000.0,27533648000.0,27562404000.0,27697773000.0
2027.0,27651010000.0,27677210000.0,27529056000.0,27319320000.0,27450993000.0,27454564000.0,27636349000.0,27501576000.0,27388475000.0,27981375000.0,27399060000.0,27388133000.0,27392820000.0,27513570000.0
2028.0,27311210000.0,27832120000.0,27557493000.0,27343761000.0,27366360000.0,27268860000.0,27521944000.0,27363709000.0,27226683000.0,27692200000.0,27237560000.0,27233280000.0,27191218000.0,27355562000.0
2029.0,27226950000.0,27650060000.0,27277564000.0,27097369000.0,27189130000.0,27216343000.0,27327800000.0,27224123000.0,27065545000.0,27577584000.0,27049400000.0,27110010000.0,26858074000.0,27294745000.0
2030.0,26975977000.0,27466201000.0,27366875000.0,26953724000.0,26980671000.0,26861410000.0,27248022000.0,27113642000.0,26988110000.0,27422888000.0,26859820000.0,27027186000.0,26626286000.0,27278172000.0
2031.0,26781768000.0,27399023000.0,27183569000.0,26947686000.0,26857890000.0,26695698000.0,27057674000.0,26869510000.0,26786544000.0,27289278000.0,26624023000.0,26804324000.0,26396066000.0,27052409000.0
2032.0,26619783000.0,27241566000.0,27175694000.0,26670199000.0,26742223000.0,26674168000.0,26843943000.0,26698297000.0,26879824000.0,27228525000.0,26426366000.0,26609658000.0,26103441000.0,26828184000.0
2033.0,26477554000.0,27102693000.0,26951670000.0,26574369000.0,26680515000.0,26391343000.0,26748172000.0,26562396000.0,26615923000.0,27184353000.0,26332633000.0,26423808000.0,26004180000.0,26664557000.0
2034.0,26266337000.0,26923923000.0,27068940000.0,26435795000.0,26545365000.0,26155878000.0,26647783000.0,26354835000.0,26437417000.0,27172798000.0,26065290000.0,26270865000.0,25860868000.0,26786791000.0
2035.0,26089167000.0,26828669000.0,26697180000.0,26321043000.0,26226412000.0,25997111000.0,26582979000.0,26140023000.0,26367107000.0,27049853000.0,25796303000.0,26153124000.0,25584312000.0,26476894000.0
2036.0,26070980000.0,26609260000.0,26647478000.0,26128450000.0,26153163000.0,25498335000.0,26381656000.0,25849657000.0,26165922000.0,26915394000.0,25502450000.0,26016973000.0,25405231000.0,26424345000.0
2037.0,25874039000.0,26601587000.0,26433890000.0,25979793000.0,26005563000.0,25240787000.0,26284716000.0,25634850000.0,26015322000.0,26803874000.0,25327210000.0,25865765000.0,25158515000.0,26197182000.0
2038.0,25920862000.0,26295034000.0,26449200000.0,25873973000.0,25737923000.0,25439371000.0,26128445000.0,25591783000.0,25821112000.0,26615947000.0,25006620000.0,25686002000.0,24939842000.0,26092222000.0
2039.0,25456835000.0,26167103000.0,26342754000.0,25733814000.0,25641255000.0,24851794000.0,26217781000.0,25257290000.0,25662167000.0,26498419000.0,24946022000.0,25538680000.0,24792205000.0,25855517000.0
2040.0,25307566000.0,26818703000.0,26412820000.0,25571215000.0,25453610000.0,24610722000.0,25947769000.0,25058277000.0,25520509000.0,26378258000.0,24601352000.0,25428058000.0,24330562000.0,25711354000.0
2041.0,25160083000.0,26332656000.0,26160275000.0,25926613000.0,25164433000.0,24323176000.0,25767500000.0,24838722000.0,25331208000.0,26252839000.0,24332653000.0,25265875000.0,24081834000.0,25531204000.0
2042.0,24992127000.0,25967038000.0,26069121000.0,25394164000.0,25005918000.0,24118675000.0,25714182000.0,24546906000.0,25392220000.0,26178664000.0,24176794000.0,25098170000.0,24010324000.0,25357122000.0
2043.0,24797071000.0,25806588000.0,25904916000.0,25235354000.0,24867387000.0,24683524000.0,25467165000.0,24412960000.0,25009762000.0,26076844000.0,23994163000.0,24956772000.0,23802290000.0,25182892000.0
2044.0,24641810000.0,25779330000.0,25779650000.0,25099704000.0,24655310000.0,24086028000.0,25356933000.0,24115333000.0,24853940000.0,25934023000.0,23788220000.0,24837014000.0,23557861000.0,25075692000.0
2045.0,24442960000.0,25405209000.0,25646954000.0,24948740000.0,24473168000.0,23640080000.0,25247285000.0,23944702000.0,24718234000.0,25803559000.0,23484027000.0,24730212000.0,23383900000.0,24962705000.0
2046.0,24279554000.0,25253902000.0,25486318000.0,24911016000.0,24256035000.0,23398382000.0,25116586000.0,23824708000.0,24527847000.0,25676042000.0,23373685000.0,24517237000.0,23108070000.0,24862747000.0
2047.0,24148560000.0,25347148000.0,25408040000.0,24739783000.0,24060893000.0,23058220000.0,25004739000.0,23574660000.0,24314532000.0,25550954000.0,23073315000.0,24318556000.0,22765640000.0,24686977000.0
2048.0,23901915000.0,25016105000.0,25291622000.0,24630118000.0,23907779000.0,22815769000.0,24836428000.0,23302033000.0,24131700000.0,25416577000.0,22930844000.0,24243382000.0,22484273000.0,24422642000.0
2049.0,23759925000.0,24897931000.0,25073870000.0,24430950000.0,23715516000.0,22717114000.0,24690436000.0,23157858000.0,23980570000.0,25257327000.0,22826750000.0,24221086000.0,22404598000.0,24282614000.0
2050.0,23642014000.0,24629110000.0,24979864000.0,24269060000.0,23543396000.0,22309798000.0,24604150000.0,22981500000.0,23795403000.0,25115429000.0,22481177000.0,23948487000.0,22173020000.0,24102240000.0
2051.0,23540430000.0,24538182000.0,24839180000.0,24169419000.0,23384087000.0,22027958000.0,24483090000.0,22735583000.0,23667112000.0,24973703000.0,22283155000.0,23904830000.0,21953356000.0,23989635000.0
2052.0,23350788000.0,24385087000.0,24669655000.0,24106470000.0,23332946000.0,21818403000.0,24333603000.0,22475842000.0,23381285000.0,24806480000.0,22147025000.0,23798706000.0,21786018000.0,23875994000.0
2053.0,23511136000.0,24243612000.0,24538309000.0,23947532000.0,23073739000.0,21614360000.0,24387445000.0,22105557000.0,23221103000.0,24623630000.0,21864155000.0,23600450000.0,21594320000.0,23640160000.0
2054.0,22996462000.0,24077996000.0,24535980000.0,23794842000.0,22850097000.0,21425584000.0,24311120000.0,21894056000.0,23078873000.0,24580956000.0,21530124000.0,23371129000.0,21473245000.0,23485528000.0
2055.0,22875204000.0,23901470000.0,24412735000.0,23650732000.0,22736595000.0,21190294000.0,24071457000.0,21577814000.0,22837150000.0,24458750000.0,21323338000.0,23274985000.0,21312928000.0,23367268000.0
2056.0,22763176000.0,23796527000.0,24256018000.0,23626455000.0,22544376000.0,21056303000.0,23982619000.0,21288751000.0,22646458000.0,24266858000.0,21077432000.0,23205591000.0,21125478000.0,23269292000.0
2057.0,22660735000.0,23623545000.0,24006100000.0,23469173000.0,22407062000.0,20612690000.0,23843754000.0,21040222000.0,22456318000.0,24086934000.0,20955744000.0,23011291000.0,20887122000.0,23100195000.0
2058.0,22493227000.0,23428835000.0,23794230000.0,23293536000.0,22186342000.0,20373641000.0,23714595000.0,20842713000.0,22495005000.0,23863122000.0,20659036000.0,22859776000.0,20635056000.0,22893574000.0
2059.0,22572526000.0,23267654000.0,23635170000.0,23149220000.0,21925984000.0,20225802000.0,23625353000.0,20598480000.0,22215434000.0,23644115000.0,20430428000.0,22814208000.0,20512040000.0,23100252000.0
2060.0,22359704000.0,23082334000.0,23478604000.0,23017460000.0,21791437000.0,19948315000.0,23507464000.0,20501733000.0,21958793000.0,23483046000.0,20181270000.0,22614397000.0,20272093000.0,22662380000.0
2061.0,22025257000.0,23402668000.0,23365280000.0,22917194000.0,21600602000.0,19684528000.0,23407286000.0,20139778000.0,21707063000.0,23450160000.0,19948970000.0,22492408000.0,20046539000.0,22443973000.0
2062.0,21891641000.0,22885500000.0,23227982000.0,22785145000.0,21384092000.0,19436227000.0,23255468000.0,19858958000.0,21425652000.0,23266090000.0,19881080000.0,22341366000.0,19957606000.0,22652105000.0
2063.0,21791803000.0,22764104000.0,23068586000.0,22615920000.0,21202618000.0,19307964000.0,23127208000.0,19604064000.0,21240780000.0,23044776000.0,19706580000.0,22192110000.0,19723057000.0,22138157000.0
2064.0,21590874000.0,22611300000.0,22892255000.0,22490843000.0,20937441000.0,19028978000.0,23077913000.0,19454544000.0,21072048000.0,22743950000.0,19548699000.0,22123470000.0,19576330000.0,21949295000.0
2065.0,22331752000.0,22500780000.0,22697466000.0,22317631000.0,20740516000.0,18886310000.0,22937029000.0,19252077000.0,20788896000.0,22748142000.0,19340317000.0,21937945000.0,19544340000.0,21823158000.0
2066.0,21875825000.0,22281607000.0,22517725000.0,22272025000.0,20603386000.0,18720688000.0,22804800000.0,19053450000.0,20660759000.0,22443446000.0,19226286000.0,21821340000.0,19635728000.0,21611874000.0
2067.0,21533160000.0,22151856000.0,22373753000.0,22096759000.0,20730569000.0,18632925000.0,22708646000.0,18866768000.0,20460116000.0,22523300000.0,19056806000.0,21679888000.0,19270939000.0,21726454000.0
2068.0,21491489000.0,22092160000.0,22219706000.0,21973142000.0,20343372000.0,18471125000.0,22582194000.0,18691056000.0,20303250000.0,22197537000.0,18884920000.0,21534163000.0,19205511000.0,21477573000.0
2069.0,21787060000.0,21953348000.0,22076414000.0,21799588000.0,20115048000.0,18264322000.0,22484450000.0,18663598000.0,20160530000.0,22100208000.0,18794568000.0,21438876000.0,19060697000.0,21355200000.0
2070.0,21176283000.0,21899344000.0,21902600000.0,21655554000.0,19920923000.0,18146611000.0,22369270000.0,18460770000.0,20038343000.0,21902158000.0,18613828000.0,21316776000.0,18873020000.0,21192180000.0
2071.0,21022646000.0,21679970000.0,22040558000.0,21525414000.0,19774330000.0,18002846000.0,22255616000.0,18312559000.0,19883366000.0,21754140000.0,18511946000.0,21335945000.0,18873563000.0,21012580000.0
2072.0,20913256000.0,21561627000.0,21661798000.0,21513173000.0,19612496000.0,17859643000.0,22144104000.0,18537622000.0,19691390000.0,21577058000.0,18652928000.0,21122994000.0,18823875000.0,20951984000.0
2073.0,20740608000.0,21463610000.0,21475252000.0,21314950000.0,19459242000.0,17668899000.0,22035970000.0,18075738000.0,19504138000.0,21423372000.0,18463699000.0,21015222000.0,18614094000.0,20729364000.0
2074.0,20610978000.0,21315252000.0,21345624000.0,21225675000.0,19432540000.0,17499640000.0,21960495000.0,18027370000.0,19338727000.0,21296083000.0,18180882000.0,20996207000.0,18466620000.0,20762560000.0
2075.0,20501488000.0,21231403000.0,21210382000.0,21138540000.0,19113177000.0,17287617000.0,21866330000.0,17746694000.0,19037751000.0,21155041000.0,18337276000.0,20871997000.0,18334984000.0,20653992000.0
2076.0,20391883000.0,21163403000.0,21076292000.0,20986065000.0,18963730000.0,17119928000.0,21775390000.0,17517156000.0,18883869000.0,20901868000.0,17988833000.0,20709790000.0,18194532000.0,20483041000.0
2077.0,20294120000.0,20999746000.0,20975866000.0,20852496000.0,18826470000.0,16996165000.0,21696786000.0,17350850000.0,18750382000.0,20710488000.0,17868771000.0,20565680000.0,18108043000.0,20329656000.0
2078.0,20175550000.0,20887951000.0,20932186000.0,20679210000.0,18672613000.0,16994666000.0,21580026000.0,17217071000.0,18530824000.0,20532543000.0,17733048000.0,20485485000.0,17978853000.0,20264910000.0
2079.0,20052314000.0,20765913000.0,20699083000.0,20567693000.0,18516756000.0,16762241000.0,21416804000.0,17059603000.0,18402105000.0,20441387000.0,17669964000.0,20406106000.0,17900999000.0,20160012000.0
2080.0,19989370000.0,20741704000.0,20573915000.0,20507806000.0,18435625000.0,16568667000.0,21301133000.0,16988685000.0,18253730000.0,20259015000.0,17503998000.0,20345074000.0,17792606000.0,20104636000.0
2081.0,19751803000.0,20527288000.0,20451960000.0,20425410000.0,18227956000.0,16366115000.0,21175542000.0,16775355000.0,18130944000.0,20053555000.0,17416247000.0,20407286000.0,17696768000.0,20156625000.0
2082.0,20256930000.0,20342407000.0,20285639000.0,20253310000.0,18056073000.0,16202163000.0,21171552000.0,16628851000.0,17898605000.0,19871867000.0,17359282000.0,20139764000.0,17603700000.0,19936270000.0
2083.0,19674630000.0,20179710000.0,20326402000.0,20134676000.0,17902720000.0,16089910000.0,21000653000.0,16441702000.0,17779325000.0,19704392000.0,17123671000.0,20096803000.0,17602558000.0,19813872000.0
2084.0,19602900000.0,20103762000.0,20109066000.0,19990250000.0,17747872000.0,16004199000.0,20833522000.0,16298070000.0,17619153000.0,19734274000.0,16991461000.0,19989869000.0,17448022000.0,20072284000.0
2085.0,19576003000.0,19941124000.0,20022088000.0,20324667000.0,17607027000.0,15762305000.0,20723970000.0,16124190000.0,17609957000.0,19440260000.0,16923338000.0,19868463000.0,17357433000.0,19736908000.0
2086.0,19307854000.0,19954842000.0,19932270000.0,19991325000.0,17483082000.0,15667376000.0,20658012000.0,15989214000.0,17420081000.0,19256738000.0,16834876000.0,19742181000.0,17991918000.0,19793805000.0
2087.0,19145191000.0,19875723000.0,19905620000.0,19731556000.0,17339159000.0,15591921000.0,20581644000.0,15848952000.0,17298932000.0,19040152000.0,16786435000.0,19692760000.0,17197144000.0,20335974000.0
2088.0,18987493000.0,19607882000.0,19750439000.0,19637805000.0,17192843000.0,15359421000.0,20532679000.0,15743678000.0,17244967000.0,18863610000.0,16657629000.0,19734577000.0,17058428000.0,19571077000.0
2089.0,18922211000.0,19725097000.0,19631196000.0,19545993000.0,17067325000.0,15216313000.0,20298113000.0,15549132000.0,17152109000.0,18912586000.0,16544801000.0,19532313000.0,16998066000.0,19484674000.0
2090.0,18823127000.0,19462947000.0,19510522000.0,19738018000.0,16930682000.0,15059209000.0,20243880000.0,15453374000.0,17010107000.0,18592578000.0,16460187000.0,19473093000.0,16899028000.0,19483277000.0
2091.0,18677950000.0,19222655000.0,19425575000.0,19385086000.0,16807733000.0,14939377000.0,20099752000.0,15322510000.0,16907631000.0,18459912000.0,16351289000.0,19386575000.0,17085637000.0,19341510000.0
2092.0,18578964000.0,19063680000.0,19333157000.0,19271650000.0,16646834000.0,14720574000.0,20318374000.0,15178820000.0,16729622000.0,18282630000.0,16232585000.0,19288222000.0,17049903000.0,19306439000.0
2093.0,18472900000.0,18917175000.0,19246770000.0,19176755000.0,16511491000.0,14547387000.0,19938259000.0,14990695000.0,16598797000.0,18104510000.0,16111286000.0,19255170000.0,16746772000.0,19215956000.0
2094.0,18372125000.0,18804500000.0,19225280000.0,19030907000.0,16345872000.0,14384854000.0,19843404000.0,14869605000.0,16443679000.0,18018943000.0,16051645000.0,19211407000.0,16626692000.0,19146690000.0
2095.0,18452685000.0,18695012000.0,19096257000.0,18971040000.0,16218156000.0,14290251000.0,19714744000.0,14631331000.0,16305118000.0,17820080000.0,15974214000.0,19082340000.0,16521274000.0,19157084000.0
2096.0,18177733000.0,18590622000.0,19008311000.0,18878431000.0,16055154000.0,14118926000.0,19631602000.0,14490660000.0,16195267000.0,18098117000.0,15789511000.0,18999171000.0,16421351000.0,19004013000.0
2097.0,18044932000.0,18423702000.0,19165284000.0,18866061000.0,15944398000.0,13949279000.0,19580596000.0,14493747000.0,16054290000.0,17649375000.0,15763499000.0,18931755000.0,16341017000.0,18944147000.0
2098.0,17999560000.0,18293375000.0,18861718000.0,19072348000.0,15787113000.0,13848739000.0,19732232000.0,14186609000.0,15938912000.0,17531255000.0,15600172000.0,19304337000.0,16256867000.0,18902168000.0
2099.0,17897878000.0,18164620000.0,18754292000.0,18647392000.0,15670410000.0,13726726000.0,19562277000.0,14140505000.0,15850204000.0,17397154000.0,15502629000.0,18844996000.0,16205638000.0,18809119000.0
2100.0,17874352000.0,18077573000.0,18665263000.0,18534633000.0,15550756000.0,13569671000.0,19410043000.0,13995733000.0,15718038000.0,17245225000.0,15420031000.0,18779546000.0,16108061000.0,18742440000.0
