time,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4
2010.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0,19158975000000.0
2011.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0,19076307000000.0
2012.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0,19031396000000.0
2013.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0,18987323000000.0
2014.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0,18889220000000.0
2015.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0,18804443000000.0
2016.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0,18727370000000.0
2017.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0,18547015000000.0
2018.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0,18422128000000.0
2019.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0,18303521000000.0
2020.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0,18122920000000.0
2021.0,18013714000000.0,17860443000000.0,18042174000000.0,18009784000000.0,18028838000000.0,18100026000000.0,18130556000000.0,18081938000000.0,18054019000000.0,18062140000000.0,18116229000000.0,17943407000000.0,17974970000000.0
2022.0,17910217000000.0,17700270000000.0,17966056000000.0,17907680000000.0,17908620000000.0,18023990000000.0,18172403000000.0,18032244000000.0,18062921000000.0,17990230000000.0,18048235000000.0,17837976000000.0,17840787000000.0
2023.0,17874125000000.0,17514753000000.0,17730724000000.0,17810785000000.0,17825725000000.0,17960249000000.0,18150810000000.0,17900442000000.0,17995078000000.0,17898114000000.0,17963598000000.0,17701430000000.0,17703895000000.0
2024.0,17694267000000.0,17399571000000.0,17567269000000.0,17627867000000.0,17580816000000.0,17853020000000.0,18128214000000.0,17706147000000.0,17920028000000.0,17796042000000.0,17859411000000.0,17626623000000.0,17629301000000.0
2025.0,17569597000000.0,17316766000000.0,17499589000000.0,17557087000000.0,17439168000000.0,17695900000000.0,18022266000000.0,17562849000000.0,17807884000000.0,17706730000000.0,17732993000000.0,17484065000000.0,17535185000000.0
2026.0,17470680000000.0,17198429000000.0,17483429000000.0,17435635000000.0,17397944000000.0,17601130000000.0,17930510000000.0,17362870000000.0,17703920000000.0,17595657000000.0,17574174000000.0,17344729000000.0,17369344000000.0
2027.0,17337832000000.0,17077143000000.0,17302416000000.0,17343593000000.0,17272922000000.0,17542244000000.0,17814610000000.0,17221308000000.0,17600547000000.0,17495186000000.0,17425208000000.0,17227770000000.0,17256917000000.0
2028.0,17067620000000.0,16983442000000.0,17108522000000.0,17184488000000.0,17148233000000.0,17396638000000.0,17724135000000.0,17073472000000.0,17450551000000.0,17393800000000.0,17260076000000.0,17101419000000.0,17143712000000.0
2029.0,16993106000000.0,16938392000000.0,16993173000000.0,17026943000000.0,17111478000000.0,17296398000000.0,17681097000000.0,16839886000000.0,17252886000000.0,17350782000000.0,17140733000000.0,16928815000000.0,17048870000000.0
2030.0,16837249000000.0,16847392000000.0,16888956000000.0,16900285000000.0,17008715000000.0,17201583000000.0,17630720000000.0,16697433000000.0,17117695000000.0,17236794000000.0,17046515000000.0,16795785000000.0,16875133000000.0
2031.0,16683781000000.0,16746373000000.0,16775067000000.0,16794180000000.0,16835033000000.0,17064384000000.0,17527280000000.0,16653216000000.0,16930282000000.0,17182201000000.0,16926193000000.0,16691813000000.0,16800988000000.0
2032.0,16383435000000.0,16680344000000.0,16743605000000.0,16700743000000.0,16712776000000.0,16962020000000.0,17400827000000.0,16394209000000.0,16806812000000.0,17063983000000.0,16777281000000.0,16618270000000.0,16678991000000.0
2033.0,16152526000000.0,16535011000000.0,16643984000000.0,16660296000000.0,16585993000000.0,16882081000000.0,17305716000000.0,16214609000000.0,16670534000000.0,16981459000000.0,16737500000000.0,16415939000000.0,16554168000000.0
2034.0,15987011000000.0,16390335000000.0,16400142000000.0,16666550000000.0,16486712000000.0,16763123000000.0,17179637000000.0,16141339000000.0,16455651000000.0,16857304000000.0,16603945000000.0,16305944000000.0,16494157000000.0
2035.0,15735414000000.0,16369037000000.0,16224997000000.0,16635459000000.0,16414040000000.0,16670683000000.0,17171693000000.0,16042005000000.0,16310694000000.0,16798812000000.0,16505659000000.0,16093002000000.0,16450639000000.0
2036.0,15543641000000.0,16343589000000.0,16052175000000.0,16585414000000.0,16160324000000.0,16620885000000.0,17103843000000.0,15917076000000.0,16189345000000.0,16700915000000.0,16431116000000.0,16008895000000.0,16299811000000.0
2037.0,15352782000000.0,16289854000000.0,15896700000000.0,16478391000000.0,15927578000000.0,16581628000000.0,17025633000000.0,15766393000000.0,16069750000000.0,16570251000000.0,16271896000000.0,15791029000000.0,16185453000000.0
2038.0,15030273000000.0,16219496000000.0,15741316000000.0,16353323000000.0,15820133000000.0,16513691000000.0,16946041000000.0,15634496000000.0,15793260000000.0,16450570000000.0,16151802000000.0,15678321000000.0,16030446000000.0
2039.0,14839924000000.0,16095740000000.0,15661347000000.0,16294261000000.0,15712091000000.0,16417143000000.0,16894862000000.0,15383794000000.0,15731962000000.0,16314047000000.0,16095068000000.0,15470086000000.0,15924275000000.0
2040.0,14726850000000.0,16013876000000.0,15560296000000.0,16209394000000.0,15551872000000.0,16257955000000.0,16813011000000.0,15216431000000.0,15663107000000.0,16181182000000.0,15959701000000.0,15261570000000.0,15751635000000.0
2041.0,14667839000000.0,15873398000000.0,15403342000000.0,16082594000000.0,15488187000000.0,16188407000000.0,16692904000000.0,14963321000000.0,15566698000000.0,16070490000000.0,15773586000000.0,15106697000000.0,15628695000000.0
2042.0,14456073000000.0,15722830000000.0,15269178000000.0,15952508000000.0,15391241000000.0,16095246000000.0,16659159000000.0,14756093000000.0,15417517000000.0,15984554000000.0,15596653000000.0,14999949000000.0,15504503000000.0
2043.0,14240173000000.0,15584555000000.0,15106990000000.0,15747290000000.0,15202846000000.0,16011317000000.0,16510084000000.0,14578359000000.0,15309063000000.0,15899430000000.0,15470458000000.0,14910008000000.0,15362542000000.0
2044.0,14112710000000.0,15500018000000.0,14920184000000.0,15552768000000.0,15018503000000.0,15905026000000.0,16418846000000.0,14429826000000.0,15210175000000.0,15882608000000.0,15448600000000.0,14704249000000.0,15241444000000.0
2045.0,13875716000000.0,15375677000000.0,14780983000000.0,15467873000000.0,14924705000000.0,15739870000000.0,16359120000000.0,14251595000000.0,15090890000000.0,15749802000000.0,15330817000000.0,14471735000000.0,15158677000000.0
2046.0,13714831000000.0,15255719000000.0,14634340000000.0,15369703000000.0,14752296000000.0,15640911000000.0,16283077000000.0,14087409000000.0,14996969000000.0,15661111000000.0,15269271000000.0,14282386000000.0,14916715000000.0
2047.0,13473242000000.0,15146905000000.0,14442651000000.0,15194564000000.0,14514685000000.0,15465911000000.0,16139316000000.0,13964013000000.0,14880024000000.0,15560539000000.0,15117400000000.0,14048759000000.0,14828583000000.0
2048.0,13251324000000.0,15063607000000.0,14301438000000.0,15015095000000.0,14406306000000.0,15273356000000.0,16068801000000.0,13802024000000.0,14769886000000.0,15408416000000.0,14989874000000.0,13838232000000.0,14703054000000.0
2049.0,13158809000000.0,15026582000000.0,14140560000000.0,14827584000000.0,14173888000000.0,15205926000000.0,15972476000000.0,13658451000000.0,14634404000000.0,15256192000000.0,14951278000000.0,13692171000000.0,14612894000000.0
2050.0,13005273000000.0,14928582000000.0,14000138000000.0,14831009000000.0,13914929000000.0,15120086000000.0,15827153000000.0,13444772000000.0,14430768000000.0,15139914000000.0,14827296000000.0,13519738000000.0,14550432000000.0
2051.0,12893982000000.0,14827902000000.0,13854100000000.0,14660936000000.0,13844087000000.0,15061361000000.0,15723042000000.0,13248930000000.0,14294872000000.0,15051107000000.0,14658594000000.0,13355410000000.0,14475064000000.0
2052.0,12700246000000.0,14775406000000.0,13730379000000.0,14476155000000.0,13719901000000.0,15004352000000.0,15628802000000.0,13056792000000.0,14186098000000.0,14958358000000.0,14435122000000.0,13269668000000.0,14399289000000.0
2053.0,12560817000000.0,14750929000000.0,13612753000000.0,14318069000000.0,13571672000000.0,14946938000000.0,15505838000000.0,12972329000000.0,14101999000000.0,14760795000000.0,14248652000000.0,13087317000000.0,14296629000000.0
2054.0,12365160000000.0,14616473000000.0,13427540000000.0,14180387000000.0,13524967000000.0,14864686000000.0,15439348000000.0,12915110000000.0,13943400000000.0,14654786000000.0,14110104000000.0,12793176000000.0,14088462000000.0
2055.0,12180269000000.0,14453471000000.0,13280617000000.0,13923040000000.0,13329882000000.0,14793285000000.0,15311436000000.0,12815175000000.0,13724172000000.0,14501325000000.0,13976246000000.0,12548010000000.0,13976330000000.0
2056.0,12007596000000.0,14349791000000.0,13109880000000.0,13721325000000.0,13123842000000.0,14665881000000.0,15118814000000.0,12607627000000.0,13593894000000.0,14443275000000.0,13912657000000.0,12354484000000.0,13863720000000.0
2057.0,11780164000000.0,14196156000000.0,12944497000000.0,13460658000000.0,13030936000000.0,14574396000000.0,15038075000000.0,12438368000000.0,13361228000000.0,14346258000000.0,13760254000000.0,12158869000000.0,13781065000000.0
2058.0,11526455000000.0,14014255000000.0,12798179000000.0,13210907000000.0,12912945000000.0,14460524000000.0,14862538000000.0,12240050000000.0,13267063000000.0,14262045000000.0,13538231000000.0,12013777000000.0,13653686000000.0
2059.0,11188565000000.0,13980545000000.0,12613026000000.0,13070905000000.0,12691098000000.0,14379784000000.0,14687483000000.0,12062860000000.0,13114156000000.0,14120517000000.0,13343052000000.0,11742777000000.0,13509188000000.0
2060.0,10992042000000.0,13902663000000.0,12458440000000.0,12907747000000.0,12559888000000.0,14316782000000.0,14563421000000.0,11878374000000.0,12986193000000.0,14051539000000.0,13278204000000.0,11515114000000.0,13447216000000.0
2061.0,10775820000000.0,13870618000000.0,12171373000000.0,12650345000000.0,12388551000000.0,14192703000000.0,14440005000000.0,11655526000000.0,12804394000000.0,13990411000000.0,13168156000000.0,11249056000000.0,13302153000000.0
2062.0,10509290000000.0,13702285000000.0,11930938000000.0,12513961000000.0,12223412000000.0,14104126000000.0,14319021000000.0,11442943000000.0,12623071000000.0,13877843000000.0,13058541000000.0,11038874000000.0,13207046000000.0
2063.0,10324031000000.0,13518057000000.0,11628254000000.0,12418709000000.0,12067946000000.0,13987093000000.0,14251624000000.0,11157453000000.0,12457347000000.0,13709656000000.0,12914789000000.0,10804179000000.0,13048183000000.0
2064.0,10158542000000.0,13393729000000.0,11532177000000.0,12266521000000.0,11933955000000.0,13831966000000.0,14194252000000.0,10928896000000.0,12247462000000.0,13542052000000.0,12896785000000.0,10637093000000.0,12948176000000.0
2065.0,10025570000000.0,13258590000000.0,11304768000000.0,12038588000000.0,11834823000000.0,13695540000000.0,14103561000000.0,10722384000000.0,12039828000000.0,13415043000000.0,12772968000000.0,10422829000000.0,12831371000000.0
2066.0,9824211000000.0,13188200000000.0,11126786000000.0,11806586000000.0,11620939000000.0,13648224000000.0,13977483000000.0,10489997000000.0,11805354000000.0,13351896000000.0,12674689000000.0,10231375000000.0,12667539000000.0
2067.0,9662464000000.0,13078720000000.0,10828375000000.0,11623386000000.0,11495003000000.0,13526702000000.0,13848778000000.0,10259400000000.0,11639898000000.0,13227526000000.0,12497528000000.0,10009556000000.0,12546283000000.0
2068.0,9517637000000.0,12970396000000.0,10584642000000.0,11486589000000.0,11433140000000.0,13386067000000.0,13748343000000.0,9996707000000.0,11375781000000.0,13089962000000.0,12380564000000.0,9764217000000.0,12497265000000.0
2069.0,9361971000000.0,12908997000000.0,10390091000000.0,11345750000000.0,11289186000000.0,13245327000000.0,13649385000000.0,9829273000000.0,11179934000000.0,12927880000000.0,12342476000000.0,9515733000000.0,12384284000000.0
2070.0,9143159000000.0,12799317000000.0,10209434000000.0,11205327000000.0,11184128000000.0,13112140000000.0,13562115000000.0,9545414000000.0,10940176000000.0,12814083000000.0,12241980000000.0,9349886000000.0,12252094000000.0
2071.0,8974815000000.0,12661448000000.0,10012848000000.0,11021829000000.0,11057003000000.0,12949823000000.0,13433391000000.0,9303140000000.0,10804495000000.0,12702344000000.0,12094627000000.0,9197040000000.0,12117666000000.0
2072.0,8831000000000.0,12520849000000.0,9831665000000.0,10828913000000.0,10886457000000.0,12879323000000.0,13316212000000.0,9034556000000.0,10588115000000.0,12633587000000.0,11901654000000.0,8970738000000.0,11991690000000.0
2073.0,8637621000000.0,12429368000000.0,9627717000000.0,10558145000000.0,10736053000000.0,12743622000000.0,13224427000000.0,8791623000000.0,10425895000000.0,12556679000000.0,11784847000000.0,8740441000000.0,11761216000000.0
2074.0,8499733000000.0,12292345000000.0,9479483000000.0,10389121000000.0,10652573000000.0,12605464000000.0,13160423000000.0,8536474000000.0,10241601000000.0,12490036000000.0,11697884000000.0,8563113600000.0,11568542000000.0
2075.0,8316078000000.0,12124592000000.0,9318797000000.0,10235237000000.0,10491407000000.0,12496946000000.0,13063123000000.0,8359367400000.0,10004187000000.0,12443485000000.0,11534379000000.0,8418287000000.0,11416510000000.0
2076.0,8174253400000.0,12036756000000.0,9024552000000.0,9989698000000.0,10356261000000.0,12382749000000.0,12923402000000.0,8151519700000.0,9720228000000.0,12369152000000.0,11441378000000.0,8226308400000.0,11340913000000.0
2077.0,8004717000000.0,11933246000000.0,8828304000000.0,9689787000000.0,10172398000000.0,12290081000000.0,12857771000000.0,7975335400000.0,9593160000000.0,12300235000000.0,11328593000000.0,8048921000000.0,11247222000000.0
2078.0,7852969700000.0,11877694000000.0,8564887000000.0,9541462000000.0,10054044000000.0,12180534000000.0,12762439000000.0,7776997000000.0,9459781000000.0,12199210000000.0,11160650000000.0,7880081000000.0,11137234000000.0
2079.0,7671221600000.0,11738351000000.0,8347661600000.0,9392828000000.0,9929051000000.0,12043995000000.0,12613115000000.0,7589695300000.0,9258349000000.0,12116821000000.0,11018875000000.0,7680362000000.0,11017816000000.0
2080.0,7466115400000.0,11729046000000.0,8209462000000.0,9162047000000.0,9779573000000.0,11895394000000.0,12462802000000.0,7441960000000.0,9054107000000.0,12006149000000.0,10903873000000.0,7490546000000.0,10929483000000.0
2081.0,7245749000000.0,11627719000000.0,7999512400000.0,8953409000000.0,9598448000000.0,11736353000000.0,12382483000000.0,7294438300000.0,8810462000000.0,11908247000000.0,10762268000000.0,7325267000000.0,10794302000000.0
2082.0,7046768400000.0,11524271000000.0,7825591000000.0,8742180000000.0,9467551000000.0,11619396000000.0,12291209000000.0,7109265000000.0,8601213000000.0,11829585000000.0,10583890000000.0,7165214500000.0,10646713000000.0
2083.0,6786430000000.0,11404450000000.0,7564106400000.0,8602754000000.0,9269916000000.0,11490103000000.0,12200621000000.0,6940184300000.0,8437291000000.0,11750401000000.0,10433571000000.0,6982127000000.0,10518692000000.0
2084.0,6555461000000.0,11331358000000.0,7341268000000.0,8371172000000.0,9125783000000.0,11348552000000.0,12135738000000.0,6766923000000.0,8271536000000.0,11621401000000.0,10326548000000.0,6776709000000.0,10362857000000.0
2085.0,6351578000000.0,11252978000000.0,7189790000000.0,8179610000000.0,9013914000000.0,11242422000000.0,12044944000000.0,6604241500000.0,8090127000000.0,11460589000000.0,10222931000000.0,6547466400000.0,10221386000000.0
2086.0,6151978000000.0,11204926000000.0,6961551000000.0,7975105000000.0,8856277000000.0,11108440000000.0,11999886000000.0,6376448300000.0,7848948000000.0,11284444000000.0,10076965000000.0,6396299400000.0,10075996000000.0
2087.0,5992195600000.0,11074668000000.0,6737772000000.0,7799169400000.0,8702341000000.0,11040217000000.0,11877125000000.0,6223503000000.0,7590238000000.0,11140096000000.0,9920898000000.0,6213751000000.0,9941628000000.0
2088.0,5849894400000.0,10937128000000.0,6551423000000.0,7621634000000.0,8593199300000.0,10956789000000.0,11821147000000.0,6069003000000.0,7422568000000.0,11052115000000.0,9763869000000.0,6001230000000.0,9813470000000.0
2089.0,5700369000000.0,10813703000000.0,6392166000000.0,7398517400000.0,8457295000000.0,10856706000000.0,11722113000000.0,5910311700000.0,7275471000000.0,10985596000000.0,9713222000000.0,5832862000000.0,9674048000000.0
2090.0,5587315700000.0,10650507000000.0,6250586000000.0,7142437000000.0,8338691600000.0,10794967000000.0,11650380000000.0,5787768300000.0,7074433500000.0,10851095000000.0,9597500000000.0,5686418000000.0,9585074000000.0
2091.0,5451072700000.0,10512997000000.0,6143190500000.0,6973940600000.0,8183231300000.0,10690065000000.0,11635145000000.0,5620067500000.0,6867087000000.0,10747760000000.0,9492494000000.0,5570789600000.0,9482326000000.0
2092.0,5328079400000.0,10376890000000.0,5967872000000.0,6838701000000.0,8101528000000.0,10588525000000.0,11589039000000.0,5452044000000.0,6643408000000.0,10633020000000.0,9344557000000.0,5433860000000.0,9376860000000.0
2093.0,5209056000000.0,10199118000000.0,5798517000000.0,6687357400000.0,8000068000000.0,10485285000000.0,11530490000000.0,5317872600000.0,6449891000000.0,10532162000000.0,9110971000000.0,5258983500000.0,9295072000000.0
2094.0,5075712000000.0,10095415000000.0,5602903300000.0,6485873500000.0,7883431300000.0,10406038000000.0,11457410000000.0,5147973000000.0,6306023300000.0,10407174000000.0,8942075000000.0,5112647400000.0,9156821000000.0
2095.0,4941918000000.0,10082962000000.0,5391089400000.0,6263560000000.0,7831489600000.0,10279419000000.0,11382627000000.0,5010451600000.0,6110949400000.0,10337740000000.0,8810474000000.0,4994764400000.0,8963044000000.0
2096.0,4768535000000.0,9989839000000.0,5260492000000.0,6056848000000.0,7686370400000.0,10178907000000.0,11286412000000.0,4911574000000.0,5942346000000.0,10234338000000.0,8681343700000.0,4854246300000.0,8887453000000.0
2097.0,4651579600000.0,9829932000000.0,5071625000000.0,5924113600000.0,7552272000000.0,10002571000000.0,11219541000000.0,4789193000000.0,5775373000000.0,10122712000000.0,8520397000000.0,4737623700000.0,8796251000000.0
2098.0,4546919000000.0,9742454000000.0,4913786000000.0,5814549000000.0,7400209000000.0,9916495000000.0,11129025000000.0,4696495000000.0,5666450000000.0,10041579000000.0,8375851500000.0,4579631600000.0,8667731600000.0
2099.0,4435597000000.0,9638408000000.0,4769426400000.0,5669280300000.0,7312709000000.0,9815719000000.0,11030472000000.0,4593756000000.0,5523655000000.0,9970032000000.0,8252506000000.0,4465836400000.0,8607740000000.0
2100.0,4297001500000.0,9580068000000.0,4635527000000.0,5486922400000.0,7194787400000.0,9768903000000.0,10952557000000.0,4521538400000.0,5397160700000.0,9883268000000.0,8177095500000.0,4369950200000.0,8495070000000.0
