time,EC-EARTH3-VEG,MRI-ESM2-0,CESM2-WACCM,INM-CM4-8,CANESM5,EC-EARTH3,MPI-ESM1-2-HR,ACCESS-CM2,ACCESS-ESM1-5,CESM2,INM-CM5-0,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,GFDL-ESM4,IPSL-CM6A-LR,CAMS-CSM1-0
2013.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0,943073300000.0
2014.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0,922542600000.0
2015.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0,908868100000.0
2016.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0,891899600000.0
2017.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0,880901100000.0
2018.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0,870433750000.0
2019.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0,863233400000.0
2020.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0,847819400000.0
2021.0,831633560000.0,833823900000.0,842402760000.0,838185450000.0,836088900000.0,839480000000.0,835189870000.0,825809200000.0,830253000000.0,829015500000.0,831800150000.0,831079250000.0,824393800000.0,828668050000.0,822468400000.0,830080160000.0,833463840000.0
2022.0,818024940000.0,817710560000.0,819520340000.0,822077500000.0,811791300000.0,811485900000.0,814700300000.0,807857750000.0,820843600000.0,824335140000.0,822069600000.0,833982500000.0,802340300000.0,807373000000.0,807837100000.0,819897900000.0,825277350000.0
2023.0,811323100000.0,814896000000.0,797431560000.0,810836200000.0,787904100000.0,808748700000.0,811676340000.0,782651800000.0,823081600000.0,809329100000.0,814291400000.0,811209460000.0,790066500000.0,801419760000.0,801549300000.0,806199400000.0,814563500000.0
2024.0,802378550000.0,802729300000.0,780030900000.0,799654100000.0,764774100000.0,799485300000.0,794577530000.0,766812550000.0,804978000000.0,790665400000.0,796971800000.0,791105630000.0,766523400000.0,790275900000.0,799990600000.0,790279100000.0,797027860000.0
2025.0,793049300000.0,783726100000.0,751704300000.0,784005800000.0,740169800000.0,796966600000.0,785393900000.0,747248350000.0,790056340000.0,780108900000.0,774935800000.0,770161900000.0,747800950000.0,790329500000.0,801715400000.0,766952400000.0,793919400000.0
2026.0,777049300000.0,771925930000.0,727773200000.0,771135100000.0,724482460000.0,777018740000.0,773914560000.0,727528200000.0,777063960000.0,766775400000.0,755720850000.0,764416200000.0,733246000000.0,788798500000.0,786978800000.0,754355000000.0,781080800000.0
2027.0,760490950000.0,760327440000.0,713173800000.0,762576960000.0,703528440000.0,767702100000.0,761095850000.0,717197540000.0,756016100000.0,757177060000.0,750632900000.0,736995600000.0,714390630000.0,784529700000.0,770995100000.0,747878200000.0,771651700000.0
2028.0,743088100000.0,744880300000.0,681545500000.0,752232760000.0,684899300000.0,753752800000.0,750551400000.0,703355800000.0,747055300000.0,744879800000.0,736136800000.0,712369400000.0,692678200000.0,771042250000.0,761163300000.0,738067400000.0,767800640000.0
2029.0,735176500000.0,735322700000.0,659814940000.0,744194000000.0,677633700000.0,734927100000.0,729556060000.0,680362900000.0,726159650000.0,720021950000.0,728483300000.0,684999050000.0,677287200000.0,765744500000.0,742998500000.0,717026750000.0,766282240000.0
2030.0,721588800000.0,713834500000.0,635937900000.0,737344800000.0,655016600000.0,730045940000.0,709860850000.0,655396800000.0,711699330000.0,688645870000.0,714877440000.0,660263340000.0,664241500000.0,750799500000.0,725283500000.0,707077700000.0,756998300000.0
2031.0,699590200000.0,701409100000.0,621793250000.0,718854900000.0,634689200000.0,722893730000.0,704478000000.0,628343400000.0,696812800000.0,661648640000.0,712833000000.0,637115400000.0,648364950000.0,740224660000.0,706893200000.0,701164800000.0,755614200000.0
2032.0,679336200000.0,683390700000.0,614347400000.0,714799400000.0,617263600000.0,708691030000.0,705125500000.0,611583300000.0,676922100000.0,636074850000.0,699939000000.0,632007950000.0,622720300000.0,726114300000.0,688157900000.0,677769250000.0,743743800000.0
2033.0,665342840000.0,666618500000.0,588500800000.0,691546400000.0,594742540000.0,692103740000.0,689680350000.0,586803400000.0,654696000000.0,619265100000.0,690228560000.0,602513540000.0,603207570000.0,715383240000.0,669639640000.0,648883340000.0,737624100000.0
2034.0,653018400000.0,649975040000.0,566671600000.0,681043500000.0,578919600000.0,680280900000.0,676794900000.0,581132100000.0,639727200000.0,602474600000.0,681591640000.0,570503700000.0,589187450000.0,702009100000.0,655360260000.0,623576550000.0,725877600000.0
2035.0,634749060000.0,617279100000.0,545495100000.0,672105040000.0,561389400000.0,669319100000.0,671115640000.0,564328300000.0,622431040000.0,588842140000.0,667660000000.0,560041160000.0,572576300000.0,686046700000.0,637914840000.0,603512400000.0,713221800000.0
2036.0,616177900000.0,611211400000.0,525463320000.0,668589200000.0,548563800000.0,661048850000.0,649290500000.0,545217450000.0,597302840000.0,570378300000.0,645786600000.0,537049040000.0,558882000000.0,664198900000.0,623903640000.0,576945200000.0,704624900000.0
2037.0,599886300000.0,591874750000.0,504219440000.0,662608800000.0,540652830000.0,638958630000.0,632152600000.0,517135930000.0,573046900000.0,548006500000.0,635305600000.0,522453940000.0,543034150000.0,647273600000.0,606699800000.0,558183200000.0,702814300000.0
2038.0,594568600000.0,570845800000.0,484119740000.0,650866800000.0,518888360000.0,611143060000.0,630762500000.0,498363240000.0,556849100000.0,528363780000.0,619279750000.0,520799160000.0,521714140000.0,638445800000.0,593597100000.0,533479000000.0,693535000000.0
2039.0,586218200000.0,562450100000.0,464540530000.0,640885060000.0,500015730000.0,593489300000.0,618530500000.0,476671600000.0,540371800000.0,508687940000.0,608199050000.0,494861200000.0,505262280000.0,619621300000.0,585134500000.0,510862620000.0,689125400000.0
2040.0,572805900000.0,549229460000.0,444847720000.0,639386450000.0,485714820000.0,574960400000.0,602995000000.0,454901270000.0,531296420000.0,499233750000.0,588203950000.0,486630460000.0,489039760000.0,603794440000.0,567096050000.0,485434900000.0,691701300000.0
2041.0,566971330000.0,532917620000.0,424825400000.0,630907200000.0,464601940000.0,556256260000.0,590667600000.0,439913350000.0,517823370000.0,485308140000.0,577587800000.0,473017300000.0,468653800000.0,587207000000.0,562453800000.0,472391000000.0,679945760000.0
2042.0,554310960000.0,520708330000.0,406828940000.0,620851040000.0,448109380000.0,546997170000.0,578797440000.0,423968640000.0,495896360000.0,461384580000.0,561796500000.0,455736600000.0,451656500000.0,578231140000.0,544794400000.0,450954330000.0,672688440000.0
2043.0,543631500000.0,513701020000.0,394583740000.0,612383600000.0,436278950000.0,542454740000.0,576095600000.0,412350380000.0,475782740000.0,437554300000.0,549056540000.0,436429000000.0,442523650000.0,565230040000.0,527795220000.0,434661980000.0,668690350000.0
2044.0,539708880000.0,495540340000.0,380758600000.0,598216930000.0,426061560000.0,526675540000.0,561800940000.0,394985770000.0,468135000000.0,421515000000.0,533675600000.0,425247900000.0,426268620000.0,541733900000.0,514934570000.0,421180700000.0,669099560000.0
2045.0,526729970000.0,481553680000.0,365357040000.0,591203530000.0,411623500000.0,510691540000.0,551023150000.0,387103000000.0,451010720000.0,416603140000.0,524696900000.0,406357180000.0,406504340000.0,526915800000.0,501516760000.0,410340850000.0,657349900000.0
2046.0,511818730000.0,465564700000.0,355194040000.0,583045940000.0,401743450000.0,500639960000.0,539524300000.0,372477200000.0,442780100000.0,401228920000.0,514533000000.0,392415380000.0,398130100000.0,518996130000.0,486209450000.0,395993600000.0,664247660000.0
2047.0,502158520000.0,458386640000.0,344006950000.0,558911500000.0,386648540000.0,483084170000.0,528459070000.0,360394200000.0,429407470000.0,387391620000.0,505109870000.0,380462100000.0,382510800000.0,509305160000.0,481088830000.0,384158960000.0,663798550000.0
2048.0,491876000000.0,445505340000.0,329631430000.0,547891970000.0,374363720000.0,462173270000.0,517295340000.0,338542600000.0,417286100000.0,379104400000.0,493524100000.0,369813980000.0,363966140000.0,505154570000.0,475868600000.0,369433020000.0,653485000000.0
2049.0,475848340000.0,434470880000.0,318664500000.0,538969870000.0,367115900000.0,455469630000.0,513880850000.0,322844620000.0,402941540000.0,367216200000.0,478265380000.0,364572300000.0,353581330000.0,499365870000.0,465159720000.0,361667360000.0,650690950000.0
2050.0,449424980000.0,427203330000.0,309979640000.0,524684430000.0,357860540000.0,442328550000.0,503978260000.0,313171570000.0,386911900000.0,355476300000.0,475840740000.0,359452600000.0,342183500000.0,486165700000.0,455304500000.0,352826850000.0,659660730000.0
2051.0,434909100000.0,409682100000.0,295909360000.0,520385860000.0,349262580000.0,427849700000.0,498003480000.0,305780980000.0,374124940000.0,339672070000.0,470307370000.0,352524570000.0,330110470000.0,473901070000.0,448170980000.0,336872100000.0,649608400000.0
2052.0,435611930000.0,398898070000.0,283571680000.0,507465370000.0,341889700000.0,418413870000.0,494487570000.0,293367380000.0,363398660000.0,327051670000.0,461303100000.0,343793830000.0,313904820000.0,466645940000.0,440806380000.0,326154750000.0,639157900000.0
2053.0,427299470000.0,391217770000.0,269474400000.0,501659660000.0,328227130000.0,405298380000.0,482488200000.0,280887030000.0,354566440000.0,318463540000.0,444439720000.0,341858220000.0,306678560000.0,455731580000.0,435334380000.0,316987600000.0,636477600000.0
2054.0,422873300000.0,383603500000.0,259538440000.0,500761000000.0,317231530000.0,395578250000.0,466302240000.0,271756540000.0,346594930000.0,301272200000.0,438449570000.0,337102340000.0,297777800000.0,447876430000.0,429943950000.0,309689680000.0,638311460000.0
2055.0,405685730000.0,369800400000.0,249695500000.0,494813600000.0,305185260000.0,382543230000.0,459140700000.0,257342280000.0,331950750000.0,290818200000.0,427556700000.0,328375170000.0,287686200000.0,440272420000.0,422353470000.0,299283200000.0,640028050000.0
2056.0,400550100000.0,360769850000.0,242689880000.0,483590180000.0,297497070000.0,376874760000.0,452749660000.0,250081400000.0,326921680000.0,286187550000.0,421646400000.0,322107150000.0,279749300000.0,437131300000.0,414734580000.0,290475100000.0,647304200000.0
2057.0,390407260000.0,355768470000.0,231462930000.0,479442700000.0,283628770000.0,373120760000.0,453396730000.0,239759490000.0,319453170000.0,279659580000.0,412038100000.0,323391600000.0,270040860000.0,427441230000.0,404613000000.0,277444700000.0,640175440000.0
2058.0,374865820000.0,353698970000.0,222221070000.0,468224180000.0,269995670000.0,361779000000.0,446804530000.0,231035080000.0,308688880000.0,266489760000.0,407355560000.0,311694850000.0,259997560000.0,427411600000.0,393596860000.0,272621400000.0,634376750000.0
2059.0,363581640000.0,345490980000.0,213215360000.0,460108500000.0,258266900000.0,353754120000.0,440920830000.0,221956900000.0,294854260000.0,250578420000.0,401866720000.0,306716740000.0,251535440000.0,417090200000.0,383263100000.0,261870570000.0,630943800000.0
2060.0,351829620000.0,337757730000.0,204338350000.0,451394540000.0,246246440000.0,343781770000.0,427163650000.0,213957950000.0,287000530000.0,237372870000.0,398540500000.0,303567730000.0,245028520000.0,408691900000.0,377804030000.0,249874170000.0,624042970000.0
2061.0,342658880000.0,330575000000.0,195874360000.0,446634460000.0,235052580000.0,338880000000.0,425251400000.0,202100460000.0,278980070000.0,226780100000.0,391247360000.0,298174900000.0,238472230000.0,402103860000.0,369253400000.0,247143510000.0,611460600000.0
2062.0,338456150000.0,324167930000.0,189154640000.0,440186040000.0,228777750000.0,336029000000.0,423465600000.0,194646790000.0,272173120000.0,220958650000.0,386177500000.0,296647460000.0,228550160000.0,398086300000.0,354642720000.0,238715700000.0,598573100000.0
2063.0,329318470000.0,319984470000.0,184827740000.0,434105250000.0,221007640000.0,325325750000.0,412415300000.0,187388760000.0,267621320000.0,212902430000.0,377048430000.0,285684270000.0,220294730000.0,387448540000.0,346749040000.0,226731310000.0,588656100000.0
2064.0,317294350000.0,314736280000.0,177881800000.0,425295150000.0,212453980000.0,322421560000.0,411146520000.0,180085150000.0,258186690000.0,202763570000.0,363432770000.0,280721950000.0,211273190000.0,384497580000.0,342674570000.0,215956100000.0,580808930000.0
2065.0,297886350000.0,304832120000.0,169421800000.0,414438230000.0,202566730000.0,310569730000.0,406225200000.0,171246240000.0,252994670000.0,196799890000.0,358637500000.0,279783600000.0,206107670000.0,381893080000.0,333054840000.0,209965730000.0,587208260000.0
2066.0,289846720000.0,296582000000.0,163583750000.0,410773500000.0,196425220000.0,306414320000.0,394353340000.0,165986030000.0,249952420000.0,189852550000.0,346840700000.0,273911320000.0,201526030000.0,372713650000.0,331651940000.0,202968190000.0,586417770000.0
2067.0,285710500000.0,291810640000.0,158201300000.0,400565170000.0,188478540000.0,297128070000.0,383855900000.0,158921440000.0,239516370000.0,182012640000.0,341497350000.0,267018940000.0,193824110000.0,365434700000.0,322436100000.0,197707600000.0,579617900000.0
2068.0,277271900000.0,291117800000.0,150186690000.0,392579600000.0,181770530000.0,286680840000.0,377653620000.0,150153900000.0,233671920000.0,170037660000.0,338318520000.0,268095540000.0,185852310000.0,369136400000.0,319958970000.0,192109430000.0,573631950000.0
2069.0,265004810000.0,284914550000.0,144126230000.0,384623480000.0,175495860000.0,278614080000.0,368495700000.0,143678440000.0,228250860000.0,161773160000.0,330376250000.0,267948920000.0,181923760000.0,364576500000.0,313838830000.0,183543370000.0,571480700000.0
2070.0,261157220000.0,279825700000.0,139832670000.0,374936500000.0,169344500000.0,272115350000.0,362646770000.0,137440000000.0,222773440000.0,155630710000.0,323699700000.0,261238180000.0,175091630000.0,356526420000.0,306444200000.0,173017890000.0,567365800000.0
2071.0,259826060000.0,277083400000.0,137389970000.0,368747600000.0,162105820000.0,263972810000.0,351170400000.0,131706905000.0,213327350000.0,147500800000.0,316097040000.0,256647600000.0,170221270000.0,354138460000.0,299440080000.0,166053460000.0,567869400000.0
2072.0,246347350000.0,273270400000.0,132802870000.0,364051760000.0,154514540000.0,254770410000.0,349007740000.0,127928940000.0,210410980000.0,139430740000.0,311457580000.0,252225900000.0,163198750000.0,341589360000.0,293124280000.0,157759080000.0,560810160000.0
2073.0,238817200000.0,265742320000.0,129985270000.0,361180700000.0,146932450000.0,251140900000.0,346222460000.0,122471330000.0,204908860000.0,132338950000.0,305460250000.0,248412520000.0,157902600000.0,335053230000.0,287592840000.0,151506190000.0,558246700000.0
2074.0,236040110000.0,264821960000.0,127435090000.0,358177830000.0,142690750000.0,240766170000.0,340319500000.0,117697960000.0,198683000000.0,125029300000.0,296855630000.0,246071440000.0,153671610000.0,327475600000.0,283268740000.0,143703300000.0,559830000000.0
2075.0,231085000000.0,259840410000.0,123581874000.0,349326380000.0,137002050000.0,227208120000.0,336131520000.0,112003785000.0,194552790000.0,119446225000.0,296183400000.0,237441450000.0,149712650000.0,318585240000.0,275790400000.0,137037370000.0,553567800000.0
2076.0,222619940000.0,254050860000.0,121797120000.0,346621150000.0,134317646000.0,217064910000.0,329570100000.0,107587750000.0,189505490000.0,113579590000.0,295743980000.0,235738940000.0,146804690000.0,310111930000.0,272829460000.0,132018815000.0,550560460000.0
2077.0,214824350000.0,249929100000.0,119087030000.0,341439580000.0,128935280000.0,210590900000.0,320743930000.0,104932170000.0,187523990000.0,109331145000.0,288062470000.0,228943950000.0,145224530000.0,308135230000.0,270459240000.0,124730020000.0,555043000000.0
2078.0,204468650000.0,245874870000.0,115209210000.0,339306940000.0,124478420000.0,211023000000.0,307191450000.0,101041906000.0,181225110000.0,103550220000.0,281133580000.0,224826560000.0,141954880000.0,307278280000.0,263626590000.0,118318110000.0,553668250000.0
2079.0,199276840000.0,239939170000.0,113226120000.0,331064000000.0,119452950000.0,205437620000.0,301596340000.0,95980134000.0,178507550000.0,98149710000.0,278313370000.0,217401300000.0,136803475000.0,301702000000.0,260146000000.0,115832760000.0,551637900000.0
2080.0,190156500000.0,232735390000.0,109346740000.0,324532240000.0,114815770000.0,201981360000.0,296458780000.0,91634500000.0,173275630000.0,93961520000.0,274239100000.0,212321940000.0,133776720000.0,295275700000.0,258674160000.0,110918130000.0,554018140000.0
2081.0,182996270000.0,231157330000.0,107162100000.0,321234800000.0,110636380000.0,198870680000.0,292743800000.0,89345425000.0,166853770000.0,90202325000.0,274426920000.0,206086640000.0,132395200000.0,292550280000.0,253262600000.0,106656710000.0,556206060000.0
2082.0,180152880000.0,227193770000.0,106315000000.0,316776800000.0,106422690000.0,194862250000.0,285479900000.0,85941090000.0,160040910000.0,86874866000.0,269100760000.0,202671920000.0,130267415000.0,288183420000.0,248634250000.0,100794250000.0,550845400000.0
2083.0,173373200000.0,225131790000.0,104974300000.0,314382800000.0,104734490000.0,186494000000.0,285949850000.0,81960034000.0,155988050000.0,84242610000.0,267421340000.0,200791930000.0,129434810000.0,283752900000.0,235440340000.0,98064105000.0,546962830000.0
2084.0,168396730000.0,221872900000.0,100444020000.0,308173730000.0,100774360000.0,181471640000.0,278737600000.0,81157415000.0,147765640000.0,82388080000.0,266972770000.0,193843660000.0,126957020000.0,282480840000.0,234200400000.0,94536740000.0,542446220000.0
2085.0,167220120000.0,218396900000.0,97848280000.0,303750450000.0,97432670000.0,179532150000.0,271253230000.0,78306450000.0,143775970000.0,82514076000.0,261025780000.0,189792160000.0,124415690000.0,273172730000.0,235018860000.0,91296040000.0,544011450000.0
2086.0,158719210000.0,213127540000.0,93194265000.0,301299800000.0,91979790000.0,176104260000.0,265738270000.0,76697400000.0,136029190000.0,80951650000.0,255527700000.0,185887080000.0,121145000000.0,266794350000.0,234838430000.0,89475514000.0,548240920000.0
2087.0,155277540000.0,207043400000.0,90534600000.0,296403080000.0,88594960000.0,176950660000.0,256674220000.0,72838270000.0,126786790000.0,77907900000.0,252364830000.0,182832860000.0,119599100000.0,264715400000.0,228883560000.0,88792500000.0,544519620000.0
2088.0,149306500000.0,201686580000.0,89522676000.0,291815560000.0,88126130000.0,173755400000.0,253507060000.0,69837650000.0,123777220000.0,76457850000.0,248223530000.0,179840910000.0,118598754000.0,259024300000.0,224861680000.0,86346620000.0,541993600000.0
2089.0,143566450000.0,196911430000.0,87523470000.0,284509470000.0,86926475000.0,169618030000.0,251162980000.0,66524484000.0,120696455000.0,73059190000.0,244111600000.0,173418840000.0,117463080000.0,258496500000.0,219125370000.0,84195205000.0,549340770000.0
2090.0,136998480000.0,192624120000.0,83864950000.0,279761220000.0,86101890000.0,171440230000.0,249936970000.0,64056320000.0,118476750000.0,70804580000.0,242071950000.0,168391740000.0,115629350000.0,253024860000.0,217033470000.0,82529970000.0,546999170000.0
2091.0,133608050000.0,187082880000.0,82694310000.0,278521380000.0,82702650000.0,166666140000.0,243017040000.0,61639690000.0,115577455000.0,68754230000.0,240545740000.0,168956430000.0,113572100000.0,248292070000.0,212693680000.0,79420020000.0,542421550000.0
2092.0,136071774000.0,183694540000.0,79757386000.0,276265300000.0,81285150000.0,162871310000.0,242891050000.0,58998260000.0,111956660000.0,68191535000.0,237745860000.0,163757000000.0,111199060000.0,243556910000.0,212612040000.0,76389470000.0,546030620000.0
2093.0,137082450000.0,179913330000.0,77341610000.0,272895020000.0,81301270000.0,163306460000.0,239882650000.0,56637070000.0,109212650000.0,65830210000.0,236628030000.0,157647030000.0,109226370000.0,239120240000.0,211606730000.0,76073900000.0,539620050000.0
2094.0,134039640000.0,179367940000.0,76004000000.0,271859940000.0,78567850000.0,160994790000.0,243020820000.0,54468846000.0,107495630000.0,62821130000.0,232983460000.0,154677020000.0,106198600000.0,237970620000.0,210782770000.0,74431545000.0,540779600000.0
2095.0,128185080000.0,175852520000.0,74131120000.0,267995660000.0,77131055000.0,156519840000.0,239506360000.0,52536150000.0,103282156000.0,60825570000.0,228707750000.0,153617920000.0,104640710000.0,236382160000.0,206627000000.0,73506120000.0,547198340000.0
2096.0,119911055000.0,170449100000.0,72436744000.0,265973370000.0,75318980000.0,153592020000.0,237975680000.0,50529747000.0,102614970000.0,59128680000.0,226819490000.0,153144480000.0,103568420000.0,234665360000.0,204782500000.0,72527900000.0,545043970000.0
2097.0,117500740000.0,168478400000.0,71348855000.0,263423130000.0,72756036000.0,149237940000.0,236774030000.0,49012646000.0,101357490000.0,58175380000.0,225359200000.0,148268860000.0,103606830000.0,233156920000.0,204661340000.0,72425540000.0,547427580000.0
2098.0,115450880000.0,167519860000.0,70056215000.0,258355540000.0,71168170000.0,146309800000.0,235419190000.0,47276890000.0,100286915000.0,54344413000.0,227263920000.0,146244880000.0,100379935000.0,229359010000.0,198679050000.0,71894516000.0,540964200000.0
2099.0,118745270000.0,165187010000.0,67518790000.0,258074460000.0,70992445000.0,144027190000.0,232745730000.0,46331216000.0,98050060000.0,53281354000.0,224832780000.0,142197650000.0,97192740000.0,224042500000.0,197949600000.0,69370044000.0,533721550000.0
2100.0,113926610000.0,162880550000.0,65903022000.0,260667920000.0,69052916000.0,143556330000.0,229262080000.0,45478597000.0,95311330000.0,52052500000.0,225597400000.0,138160180000.0,96734860000.0,216760610000.0,193915240000.0,67371938000.0,530215100000.0
