time,EC-EARTH3,MPI-ESM1-2-HR,INM-CM4-8,CESM2-WACCM,CESM2,EC-EARTH3-VEG,MRI-ESM2-0,CANESM5,CAMS-CSM1-0,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,IPSL-CM6A-LR,FGOALS-F3-L,ACCESS-CM2,INM-CM5-0,NORESM2-MM
2010.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0,104463770000.0
2011.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0,104421106000.0
2012.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0,104361790000.0
2013.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0,104300660000.0
2014.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0,105858380000.0
2015.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0,104440710000.0
2016.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0,104273350000.0
2017.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0,104262560000.0
2018.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0,104279180000.0
2019.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0,104349510000.0
2020.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0,104408965000.0
2021.0,104225595000.0,104334070000.0,104232420000.0,104248340000.0,104261860000.0,104244320000.0,104187945000.0,104257560000.0,104220490000.0,104245100000.0,104322250000.0,104248620000.0,104195230000.0,104250040000.0,104263170000.0,104266195000.0,104199900000.0
2022.0,104149800000.0,104253006000.0,104190790000.0,104423800000.0,104155546000.0,104185680000.0,104389345000.0,104213470000.0,104210700000.0,104166785000.0,104342820000.0,104168700000.0,104151950000.0,104175350000.0,104295645000.0,104231060000.0,104156860000.0
2023.0,104077650000.0,104284740000.0,104259355000.0,105419290000.0,104107080000.0,104115585000.0,104221230000.0,104200710000.0,104185545000.0,104179474000.0,104208830000.0,104103340000.0,104092610000.0,104247300000.0,104247450000.0,104146590000.0,104152210000.0
2024.0,104011880000.0,104271920000.0,104169330000.0,104578430000.0,104079470000.0,104045306000.0,104296970000.0,104576156000.0,104140880000.0,104267890000.0,104457620000.0,104110350000.0,104086700000.0,104119350000.0,104507020000.0,104093160000.0,104306110000.0
2025.0,103931610000.0,104164470000.0,104096236000.0,104389510000.0,104112770000.0,103994770000.0,104091180000.0,104201410000.0,104319220000.0,104212230000.0,104237950000.0,104007066000.0,104005796000.0,104071120000.0,104684670000.0,104070865000.0,104162860000.0
2026.0,103846950000.0,104306090000.0,104025300000.0,104229790000.0,104060895000.0,103938335000.0,104041870000.0,104082555000.0,104130440000.0,104160380000.0,104134120000.0,103975740000.0,103942980000.0,104046840000.0,104302300000.0,104005080000.0,104096200000.0
2027.0,103766730000.0,104262510000.0,103998554000.0,104164650000.0,104017986000.0,103861870000.0,104011686000.0,104062310000.0,104202640000.0,104194654000.0,104093590000.0,103902490000.0,103903790000.0,103989840000.0,104136210000.0,103937160000.0,104030750000.0
2028.0,103649030000.0,104152720000.0,103962550000.0,104118980000.0,103963690000.0,103800280000.0,103980210000.0,104042330000.0,104130910000.0,104103090000.0,104033500000.0,103846250000.0,103848575000.0,103956770000.0,104058970000.0,103929990000.0,103979885000.0
2029.0,103560850000.0,104073960000.0,103949570000.0,104168686000.0,103904720000.0,103737510000.0,103907190000.0,103972330000.0,104070360000.0,104124010000.0,104018320000.0,103789530000.0,103780200000.0,103918120000.0,104048976000.0,103910695000.0,103933660000.0
2030.0,103471410000.0,104141000000.0,103885726000.0,104069610000.0,103851280000.0,103663680000.0,103880696000.0,103921115000.0,103951720000.0,104005320000.0,103963760000.0,103793550000.0,103732380000.0,103876110000.0,103954506000.0,103842850000.0,103896390000.0
2031.0,103367655000.0,104015100000.0,103957955000.0,104018360000.0,103789340000.0,103584850000.0,103771440000.0,103850130000.0,103882550000.0,103936434000.0,103923290000.0,103736400000.0,103676805000.0,103875540000.0,103938150000.0,103782290000.0,103831590000.0
2032.0,103366110000.0,103986586000.0,103807844000.0,103914780000.0,103732350000.0,103480820000.0,103729510000.0,103789180000.0,103818306000.0,103912284000.0,103851750000.0,103650270000.0,103724696000.0,103774850000.0,103955320000.0,103716210000.0,103831780000.0
2033.0,103248270000.0,103966090000.0,103746820000.0,103978170000.0,103661360000.0,103514290000.0,104024990000.0,103697440000.0,103822910000.0,103972815000.0,103762990000.0,103631230000.0,103645160000.0,103737570000.0,103946050000.0,103756186000.0,103969645000.0
2034.0,103112790000.0,103855776000.0,103694280000.0,103891280000.0,103594990000.0,103371740000.0,103669195000.0,103634550000.0,103737220000.0,103809750000.0,103759550000.0,103564670000.0,103614350000.0,103966310000.0,103821460000.0,103640900000.0,103745230000.0
2035.0,102951710000.0,103816490000.0,103665450000.0,103811920000.0,103533715000.0,103297820000.0,103587020000.0,103588250000.0,103775100000.0,103760690000.0,103712200000.0,103670080000.0,103502270000.0,103676810000.0,103838380000.0,103593480000.0,103695100000.0
2036.0,102785384000.0,103750550000.0,103617370000.0,103734665000.0,103443740000.0,103371560000.0,103552880000.0,103493140000.0,103694920000.0,103745240000.0,103642700000.0,103477290000.0,103425770000.0,103648150000.0,103755090000.0,103585800000.0,103659720000.0
2037.0,102655140000.0,103926006000.0,103549840000.0,103630810000.0,103406540000.0,103140350000.0,103514900000.0,103392810000.0,103652080000.0,103745850000.0,103577450000.0,103596106000.0,103475190000.0,103571320000.0,103763214000.0,103510204000.0,103687905000.0
2038.0,102502310000.0,103779670000.0,103537074000.0,103570750000.0,103293280000.0,103096230000.0,103423450000.0,103324640000.0,103688630000.0,103629365000.0,103491740000.0,103463120000.0,103656645000.0,103511530000.0,103742950000.0,103498540000.0,103536100000.0
2039.0,102253216000.0,103645860000.0,103463130000.0,103747490000.0,103161135000.0,103127060000.0,103306440000.0,103288690000.0,103660265000.0,103563530000.0,103492040000.0,103525540000.0,103406380000.0,103434970000.0,103615250000.0,103402710000.0,103475150000.0
2040.0,102135520000.0,103576960000.0,103600470000.0,103539360000.0,103044560000.0,102954630000.0,103292580000.0,103155070000.0,103576530000.0,103533896000.0,103426610000.0,103443990000.0,103251680000.0,103424350000.0,103543410000.0,103343440000.0,103464590000.0
2041.0,101944290000.0,103508484000.0,103381440000.0,103390950000.0,102942470000.0,102907216000.0,103299790000.0,103034960000.0,103549650000.0,103789680000.0,103403860000.0,103283830000.0,103145760000.0,103670980000.0,103480320000.0,103254030000.0,103357600000.0
2042.0,101733260000.0,103412000000.0,103363060000.0,103314270000.0,102778610000.0,102767730000.0,103147150000.0,102997400000.0,103625700000.0,103549714000.0,103517410000.0,103179485000.0,103142020000.0,103636360000.0,103415760000.0,103167740000.0,103293575000.0
2043.0,101523020000.0,103338120000.0,103333536000.0,103298060000.0,102935610000.0,102662380000.0,103008480000.0,102872910000.0,103423590000.0,103417730000.0,103295760000.0,103338160000.0,103076676000.0,103408720000.0,103335200000.0,103163680000.0,103162814000.0
2044.0,101250744000.0,103308860000.0,103252220000.0,103291280000.0,102654930000.0,102537340000.0,102931790000.0,102733770000.0,103390910000.0,103346930000.0,103305314000.0,103051500000.0,102903505000.0,103258374000.0,103208480000.0,103061770000.0,103094440000.0
2045.0,101073670000.0,103226460000.0,103194630000.0,103113240000.0,102522800000.0,102493290000.0,102900480000.0,102613070000.0,103302410000.0,103302640000.0,104195250000.0,102946880000.0,102779740000.0,103112610000.0,103168000000.0,103057650000.0,103056785000.0
2046.0,100821795000.0,103205405000.0,103074360000.0,102991490000.0,102361600000.0,102403020000.0,102914350000.0,102599150000.0,103250510000.0,103258650000.0,103302860000.0,102840600000.0,102800160000.0,103031775000.0,103049080000.0,102953296000.0,102968476000.0
2047.0,100470686000.0,103157870000.0,103034490000.0,102862280000.0,102408250000.0,102191810000.0,102865420000.0,102468895000.0,103216734000.0,103181850000.0,103689410000.0,102789260000.0,102632310000.0,103114750000.0,102960370000.0,102823395000.0,102878470000.0
2048.0,100093510000.0,103031940000.0,102947030000.0,102944420000.0,102161010000.0,102263470000.0,102755020000.0,102351630000.0,103114880000.0,103155870000.0,103117530000.0,102731960000.0,102517055000.0,102906950000.0,102798280000.0,102883950000.0,103176120000.0
2049.0,99970840000.0,103218710000.0,102878380000.0,102737320000.0,101996780000.0,102044270000.0,102584074000.0,102226125000.0,103122846000.0,103242736000.0,103008960000.0,102953200000.0,102378700000.0,102804000000.0,102754810000.0,102743830000.0,102802690000.0
2050.0,99685490000.0,102958610000.0,102782460000.0,102640116000.0,101719520000.0,101950276000.0,102454720000.0,102199026000.0,103037210000.0,103031470000.0,102899384000.0,102680060000.0,102265370000.0,102711950000.0,102668060000.0,102675930000.0,102677250000.0
2051.0,99429370000.0,102862390000.0,102645694000.0,102475280000.0,101571890000.0,101788290000.0,102407720000.0,101911740000.0,103071834000.0,102911690000.0,102761460000.0,102449180000.0,102350230000.0,102608170000.0,102516570000.0,102622270000.0,102529490000.0
2052.0,99153790000.0,102872280000.0,102597950000.0,102375320000.0,101303345000.0,101649800000.0,102241030000.0,101904654000.0,102901610000.0,102833190000.0,102735950000.0,102358910000.0,101994850000.0,102613705000.0,102452750000.0,102516640000.0,102850910000.0
2053.0,98856230000.0,102816285000.0,102472550000.0,102366820000.0,101174050000.0,101601170000.0,102205145000.0,101742985000.0,102876340000.0,102724000000.0,102699730000.0,102260080000.0,101971530000.0,102487970000.0,102297190000.0,102397900000.0,102509820000.0
2054.0,98537824000.0,102721090000.0,102391150000.0,102191520000.0,100849420000.0,101449196000.0,102108050000.0,101676020000.0,102715310000.0,102635850000.0,102505480000.0,102186570000.0,101785450000.0,102346550000.0,102171525000.0,102264020000.0,102495715000.0
2055.0,98385710000.0,102662100000.0,102289410000.0,101961310000.0,100678680000.0,101306640000.0,101952230000.0,101447170000.0,102983040000.0,102611820000.0,102423820000.0,102187040000.0,102192955000.0,102240750000.0,102023650000.0,102270210000.0,102342850000.0
2056.0,98219390000.0,102545870000.0,102153310000.0,101779210000.0,100452520000.0,101229355000.0,101775920000.0,101270470000.0,102864280000.0,102596840000.0,102274830000.0,102146190000.0,101700780000.0,102214970000.0,101956980000.0,102134210000.0,102175140000.0
2057.0,97892040000.0,102461600000.0,102048400000.0,101799100000.0,100234750000.0,101102010000.0,102406480000.0,101057724000.0,102655600000.0,102437980000.0,102377400000.0,101892240000.0,101541750000.0,102018940000.0,101728420000.0,101992930000.0,102049780000.0
2058.0,97541540000.0,102343926000.0,102329740000.0,101581685000.0,100255790000.0,101242420000.0,101791640000.0,100828720000.0,102458710000.0,102302440000.0,102244180000.0,101794870000.0,101519930000.0,101940300000.0,101681000000.0,101809720000.0,101918384000.0
2059.0,97326470000.0,102287030000.0,101923045000.0,101383004000.0,99825930000.0,100772330000.0,101776530000.0,100735690000.0,102465010000.0,102225010000.0,102238660000.0,101591280000.0,101197595000.0,101874580000.0,101556940000.0,101681560000.0,101799130000.0
2060.0,97087870000.0,102193800000.0,101785150000.0,101257920000.0,99701260000.0,100631134000.0,101604760000.0,100442600000.0,102207540000.0,102219596000.0,102527400000.0,101490230000.0,100975050000.0,101773570000.0,101423160000.0,101558380000.0,101670625000.0
2061.0,96753950000.0,102107320000.0,101649680000.0,101106190000.0,99185254000.0,100340580000.0,101321030000.0,100228145000.0,102071780000.0,102032280000.0,102010530000.0,101905680000.0,100717770000.0,101592940000.0,101248100000.0,101446060000.0,101514760000.0
2062.0,96517080000.0,101939590000.0,101550730000.0,101034025000.0,98830680000.0,100282560000.0,101097620000.0,100006200000.0,101986010000.0,101861286000.0,101790930000.0,101811260000.0,100514110000.0,101493580000.0,101343880000.0,101512905000.0,101465230000.0
2063.0,96238305000.0,101893340000.0,101416080000.0,100731450000.0,98507580000.0,100004670000.0,100904680000.0,99835940000.0,101996760000.0,101749010000.0,101690600000.0,101429710000.0,100497514000.0,101463160000.0,101002760000.0,101272830000.0,101300840000.0
2064.0,95922680000.0,101805750000.0,101308580000.0,100562870000.0,98163220000.0,99783260000.0,101180910000.0,99866740000.0,101985660000.0,101652290000.0,101515540000.0,101141840000.0,100311605000.0,101215140000.0,100939720000.0,101126270000.0,101158100000.0
2065.0,95538470000.0,101810320000.0,101165240000.0,100744290000.0,97890630000.0,99633650000.0,100697915000.0,101489010000.0,101839946000.0,101521500000.0,101433600000.0,101116660000.0,100091290000.0,101168380000.0,100895510000.0,101552505000.0,101113080000.0
2066.0,95371830000.0,101573255000.0,101018755000.0,100160620000.0,97623520000.0,99337700000.0,100535370000.0,99547810000.0,101691245000.0,101498940000.0,101231680000.0,100951370000.0,99924040000.0,101037556000.0,100604280000.0,100996480000.0,100994425000.0
2067.0,94968365000.0,101617360000.0,100863164000.0,99860234000.0,97335320000.0,99192390000.0,100388815000.0,99295150000.0,101630330000.0,101552490000.0,101151870000.0,100740325000.0,99796650000.0,100988320000.0,100381790000.0,100807120000.0,100893300000.0
2068.0,94571330000.0,101629750000.0,100722140000.0,99593535000.0,96961180000.0,98908815000.0,100247060000.0,99053780000.0,101401310000.0,101337080000.0,101118470000.0,100626710000.0,99593320000.0,100803174000.0,100254770000.0,100679690000.0,100774060000.0
2069.0,94270820000.0,101437450000.0,100592840000.0,99294720000.0,96700230000.0,98690150000.0,100058530000.0,98779510000.0,101304200000.0,101315230000.0,100913820000.0,100533550000.0,99429065000.0,100639210000.0,100342280000.0,100525800000.0,100586250000.0
2070.0,93932765000.0,101482810000.0,100480400000.0,98975600000.0,96592110000.0,98482730000.0,99899280000.0,98714860000.0,101256460000.0,101340090000.0,100739690000.0,100712970000.0,99308190000.0,100580150000.0,99804500000.0,100381510000.0,100444630000.0
2071.0,93491630000.0,101255320000.0,100600450000.0,98919375000.0,97462770000.0,98198720000.0,99731070000.0,98739550000.0,101235320000.0,101307880000.0,100658010000.0,100543590000.0,99111120000.0,100377960000.0,99742440000.0,100190080000.0,100276660000.0
2072.0,93043270000.0,101111456000.0,100286700000.0,98768260000.0,96016480000.0,98015730000.0,99553590000.0,98397510000.0,101133420000.0,101065875000.0,101187670000.0,100278580000.0,98824650000.0,100378770000.0,99492670000.0,100068420000.0,100074640000.0
2073.0,92627075000.0,100957860000.0,100083655000.0,98444730000.0,95823176000.0,97802040000.0,99328410000.0,98188420000.0,101040360000.0,100913340000.0,100569540000.0,100070190000.0,98652530000.0,100107050000.0,99399970000.0,99915730000.0,99910580000.0
2074.0,92302940000.0,101253235000.0,99894500000.0,98092966000.0,95506014000.0,97477616000.0,99250970000.0,97953410000.0,100913650000.0,100812800000.0,100336730000.0,100064610000.0,98492400000.0,99918890000.0,99375290000.0,99763210000.0,99722190000.0
2075.0,91982230000.0,100800870000.0,99753484000.0,98663790000.0,95054080000.0,97355280000.0,99103360000.0,97698275000.0,100761575000.0,100749620000.0,100273455000.0,99842620000.0,98256904000.0,100076490000.0,99071330000.0,99626490000.0,99616470000.0
2076.0,91527650000.0,100654960000.0,99598630000.0,98739450000.0,94448796000.0,97305100000.0,100559135000.0,97351246000.0,100851230000.0,100569620000.0,100107400000.0,99882934000.0,98377930000.0,100670770000.0,99192480000.0,99447580000.0,99467580000.0
2077.0,91054465000.0,100669235000.0,99471606000.0,97744510000.0,94218060000.0,97112020000.0,99474500000.0,97115790000.0,100608870000.0,100556540000.0,99903450000.0,99530220000.0,97988270000.0,99899320000.0,98840160000.0,99322160000.0,99320010000.0
2078.0,90706090000.0,100509024000.0,99437765000.0,98257895000.0,93962035000.0,96702500000.0,99512330000.0,96863010000.0,100492665000.0,100476750000.0,99921140000.0,99963270000.0,97742774000.0,99621710000.0,98628665000.0,99174660000.0,99146550000.0
2079.0,90472420000.0,100373470000.0,99226000000.0,97168600000.0,93708940000.0,96598475000.0,98901940000.0,96668850000.0,100416060000.0,100305210000.0,99642000000.0,99366440000.0,97595245000.0,99458780000.0,98341160000.0,99343180000.0,99179930000.0
2080.0,89896790000.0,100168500000.0,99049670000.0,96842470000.0,93282140000.0,96327370000.0,99159270000.0,96419740000.0,100245540000.0,100205240000.0,99677470000.0,99204520000.0,97865550000.0,99298630000.0,98102370000.0,99025080000.0,98920060000.0
2081.0,89517450000.0,100026910000.0,98922910000.0,96580985000.0,92879990000.0,95965135000.0,98651100000.0,96564350000.0,100193390000.0,100065930000.0,99340100000.0,99020920000.0,97264394000.0,99461520000.0,97868990000.0,98839670000.0,98909780000.0
2082.0,89152720000.0,100340550000.0,98813215000.0,96442250000.0,92446670000.0,95730385000.0,98503470000.0,96053100000.0,100722000000.0,99954820000.0,99170650000.0,99157080000.0,97312640000.0,99565180000.0,97621890000.0,98698260000.0,98791784000.0
2083.0,88914810000.0,99787850000.0,98606370000.0,96308480000.0,92551920000.0,96188720000.0,98356240000.0,95865090000.0,99968110000.0,99790650000.0,100945610000.0,98883080000.0,96875720000.0,99008110000.0,98120670000.0,98592880000.0,98573960000.0
2084.0,88358430000.0,99743090000.0,98459450000.0,95879740000.0,92550210000.0,95368480000.0,98118930000.0,95661670000.0,99844330000.0,99655140000.0,98907630000.0,98907110000.0,96573170000.0,98867440000.0,97505780000.0,98416440000.0,98451550000.0
2085.0,88029520000.0,99731220000.0,98403566000.0,95610160000.0,91927560000.0,95253960000.0,97940370000.0,95353600000.0,99706340000.0,99586530000.0,98814090000.0,98894905000.0,96341250000.0,98934630000.0,97188500000.0,98219655000.0,98290156000.0
2086.0,87579910000.0,99608490000.0,98194180000.0,95402115000.0,91710644000.0,95185720000.0,97919705000.0,95155970000.0,99619420000.0,99354665000.0,98720850000.0,98458000000.0,96109950000.0,98576730000.0,96938640000.0,98108555000.0,98128620000.0
2087.0,87223850000.0,99603750000.0,97947110000.0,95016150000.0,91151820000.0,95134950000.0,97597390000.0,94868680000.0,99586440000.0,99293760000.0,98418590000.0,98246120000.0,96031056000.0,98881790000.0,96987324000.0,97859084000.0,98023110000.0
2088.0,86621740000.0,99271720000.0,97848660000.0,94668640000.0,90601110000.0,94701020000.0,97562070000.0,94653940000.0,99561050000.0,99084510000.0,98257010000.0,98011140000.0,95723650000.0,98340890000.0,96704905000.0,97777990000.0,97836515000.0
2089.0,86247145000.0,98999940000.0,97713460000.0,94146370000.0,90693165000.0,94353120000.0,97825000000.0,94654915000.0,99363004000.0,98998030000.0,98062310000.0,97866530000.0,95530610000.0,98130665000.0,96482960000.0,97618575000.0,97697840000.0
2090.0,86026590000.0,98918556000.0,97509140000.0,93770570000.0,89939890000.0,94031450000.0,97311850000.0,94441370000.0,99315065000.0,98788300000.0,97986220000.0,97919164000.0,95149860000.0,98012260000.0,96289820000.0,97507940000.0,97751745000.0
2091.0,85845475000.0,98775650000.0,97360580000.0,94736960000.0,90264764000.0,93763090000.0,97459320000.0,94196210000.0,99048150000.0,98589530000.0,98361620000.0,97743380000.0,94882054000.0,97766160000.0,96268300000.0,97264330000.0,97510780000.0
2092.0,85299610000.0,98760590000.0,97187840000.0,93072100000.0,89117930000.0,93682060000.0,97080710000.0,94021304000.0,98953806000.0,98428850000.0,97668590000.0,98709900000.0,94781540000.0,97739010000.0,95861965000.0,97107830000.0,97277350000.0
2093.0,84956380000.0,98498000000.0,97079330000.0,93596705000.0,88615360000.0,93453700000.0,96837370000.0,93808080000.0,99162430000.0,98496020000.0,97539810000.0,97366245000.0,94557820000.0,97475260000.0,95640580000.0,97032450000.0,97220700000.0
2094.0,84425380000.0,98379800000.0,96989620000.0,92562470000.0,88144780000.0,93152370000.0,96976270000.0,94035990000.0,98703540000.0,98363930000.0,97312326000.0,97264600000.0,94803000000.0,97640440000.0,95447650000.0,96921340000.0,97088920000.0
2095.0,84049486000.0,98289025000.0,97720975000.0,92069585000.0,87622630000.0,92896750000.0,97363050000.0,93597230000.0,98551790000.0,98545525000.0,97436566000.0,97045390000.0,94301630000.0,97240800000.0,95147570000.0,96762460000.0,96832140000.0
2096.0,83741480000.0,98467340000.0,96891216000.0,91814620000.0,87175420000.0,92646890000.0,97069195000.0,93139935000.0,98594300000.0,98114350000.0,97809710000.0,97265300000.0,93935346000.0,97124516000.0,94858490000.0,96612180000.0,96781850000.0
2097.0,83705635000.0,98061800000.0,96803080000.0,91788485000.0,86859220000.0,92375980000.0,96561920000.0,92882640000.0,98496450000.0,98221090000.0,97150080000.0,96825530000.0,93769720000.0,97398820000.0,94641810000.0,96844900000.0,96576455000.0
2098.0,83173810000.0,97934066000.0,96415960000.0,90988370000.0,86294130000.0,91991600000.0,96278364000.0,92703920000.0,98342440000.0,97833250000.0,97154580000.0,96773276000.0,93487830000.0,97254015000.0,94404790000.0,96301244000.0,96373140000.0
2099.0,82596160000.0,97829224000.0,96180050000.0,90727940000.0,85756445000.0,91661240000.0,96133235000.0,92448420000.0,98655780000.0,97598005000.0,97223530000.0,96801720000.0,93573520000.0,97130840000.0,94046820000.0,96207930000.0,96399260000.0
2100.0,81960620000.0,97918930000.0,95977020000.0,90459914000.0,85330354000.0,91427684000.0,96191400000.0,92153790000.0,98105200000.0,97429810000.0,96624935000.0,96701320000.0,94176700000.0,96713966000.0,93803950000.0,96016876000.0,96029060000.0
