time,NORESM2-MM,INM-CM5-0,ACCESS-CM2,CESM2-WACCM,GFDL-ESM4,CANESM5,ACCESS-ESM1-5,MPI-ESM1-2-HR,IPSL-CM6A-LR,FGOALS-F3-L,CESM2,CMCC-CM2-SR5,MRI-ESM2-0,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3-VEG,EC-EARTH3,CAMS-CSM1-0,TAIESM1
2010.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0
2011.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0
2012.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0
2013.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0
2014.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0
2015.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0
2016.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0
2017.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0
2018.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0
2019.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0
2020.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0
2021.0,47754084000.0,46806830000.0,46868330000.0,48131277000.0,47310930000.0,46818570000.0,47175717000.0,46871458000.0,46603297000.0,46629736000.0,46676853000.0,47151677000.0,44304736000.0,46593556000.0,46846775000.0,47723710000.0,46447833000.0,48445755000.0,46985870000.0
2022.0,45919396000.0,46007080000.0,46072054000.0,47840186000.0,45244620000.0,45788967000.0,45714215000.0,45769535000.0,46404657000.0,45823950000.0,45206470000.0,46776766000.0,43971720000.0,45163626000.0,46573590000.0,47593000000.0,46135103000.0,47792000000.0,46389530000.0
2023.0,44807127000.0,44631052000.0,44980986000.0,46820930000.0,44483813000.0,45168360000.0,43647030000.0,47069900000.0,45933683000.0,43636510000.0,44697256000.0,46439145000.0,42116550000.0,42231290000.0,45491053000.0,46410842000.0,44866510000.0,47416820000.0,45192266000.0
2024.0,43915194000.0,42376757000.0,43903697000.0,47600173000.0,42443264000.0,43940176000.0,40672400000.0,45738185000.0,44996612000.0,42094084000.0,43278725000.0,45482060000.0,40922747000.0,40870617000.0,45026107000.0,45807100000.0,44335320000.0,46679120000.0,45508360000.0
2025.0,42653110000.0,41183764000.0,40798810000.0,46042706000.0,41612448000.0,42691363000.0,38591558000.0,44892205000.0,43505754000.0,41100317000.0,41843896000.0,44400288000.0,39295582000.0,39077980000.0,44561027000.0,44799046000.0,43299623000.0,46006583000.0,44625715000.0
2026.0,42488914000.0,39832973000.0,38159696000.0,45073470000.0,40533254000.0,41904054000.0,36639896000.0,44589048000.0,43332645000.0,40797467000.0,41428664000.0,43782226000.0,38265917000.0,37216690000.0,42739196000.0,43696038000.0,42342990000.0,44339954000.0,42393817000.0
2027.0,40838664000.0,38773250000.0,37040665000.0,44058730000.0,40195772000.0,40860680000.0,35197272000.0,45449613000.0,42901676000.0,39244624000.0,40072250000.0,42051740000.0,37081027000.0,35600190000.0,41030230000.0,42015265000.0,41592377000.0,44274330000.0,40833500000.0
2028.0,39101080000.0,38078255000.0,35942900000.0,42661716000.0,39395550000.0,39352717000.0,34058580000.0,47335113000.0,42777936000.0,38123844000.0,38477115000.0,40605710000.0,35849445000.0,35363750000.0,38808277000.0,41162920000.0,39544787000.0,44662497000.0,40117264000.0
2029.0,37673840000.0,37953390000.0,34568840000.0,40871290000.0,38861443000.0,38936875000.0,33114006000.0,46697500000.0,41348510000.0,37645310000.0,36782710000.0,39333340000.0,34297821000.0,33661120000.0,37053223000.0,41376750000.0,40254520000.0,43482673000.0,39991017000.0
2030.0,36045595000.0,35599720000.0,33805064000.0,39913790000.0,37323805000.0,37802353000.0,32167158000.0,45213065000.0,40142488000.0,36317946000.0,35348607000.0,38861644000.0,32007318000.0,33309010000.0,35929678000.0,39511160000.0,39607070000.0,42778497000.0,38934266000.0
2031.0,35147290000.0,33272463000.0,32043362000.0,38373030000.0,36183708000.0,37192660000.0,30976365000.0,46654788000.0,40249815000.0,35520446000.0,33488792000.0,38471987000.0,31148910000.0,31943459000.0,35174100000.0,39162880000.0,37884002000.0,42272260000.0,36547410000.0
2032.0,33918224000.0,31580660000.0,31783082000.0,38637793000.0,35238855000.0,34831560000.0,30439148000.0,46820205000.0,38833537000.0,34781070000.0,31494844000.0,37665110000.0,30201643000.0,31707540000.0,32717410000.0,38420673000.0,37144170000.0,42054537000.0,35405830000.0
2033.0,32604457000.0,30628626000.0,31141024000.0,36579828000.0,34968175000.0,33484503000.0,29219891000.0,44988158000.0,38052643000.0,34289150000.0,30452126000.0,36171043000.0,30541320000.0,30435412000.0,32579873000.0,37346415000.0,37074534000.0,40729620000.0,33698142000.0
2034.0,31732333000.0,29158472000.0,29885084000.0,35618992000.0,33756900000.0,32208015000.0,28260207000.0,43394798000.0,37801284000.0,33551903000.0,29045752000.0,34136510000.0,29006266000.0,28904690000.0,30537589000.0,36101190000.0,36262210000.0,40629200000.0,33251316000.0
2035.0,30084198000.0,28534860000.0,28559323000.0,34657124000.0,32596124000.0,31351589000.0,27047119000.0,42004080000.0,37557117000.0,34177958000.0,27742358000.0,31906583000.0,27596882000.0,28224692000.0,29689412000.0,34101584000.0,34372420000.0,41158476000.0,32550615000.0
2036.0,29500455000.0,28135651000.0,27441460000.0,33322970000.0,30970976000.0,30114247000.0,26208315000.0,41862676000.0,35919884000.0,34286162000.0,26582987000.0,30569204000.0,26083707000.0,26968890000.0,29147190000.0,32662024000.0,33368950000.0,40504760000.0,31395467000.0
2037.0,28912430000.0,26870297000.0,25653162000.0,33527540000.0,29584316000.0,28778730000.0,25290895000.0,41643987000.0,34390730000.0,33644024000.0,24370450000.0,29562270000.0,25351120000.0,26420058000.0,28746043000.0,31371717000.0,32849320000.0,39890630000.0,30301217000.0
2038.0,26982195000.0,26103960000.0,24480702000.0,32175276000.0,27818424000.0,27147358000.0,24332317000.0,42520540000.0,33226465000.0,32755489000.0,23008578000.0,28554983000.0,25016267000.0,25231073000.0,27154166000.0,30376774000.0,31584326000.0,39626620000.0,29909783000.0
2039.0,26072800000.0,25146986000.0,23230870000.0,30872338000.0,26965828000.0,26850236000.0,23856430000.0,42943770000.0,31912490000.0,32631146000.0,21978255000.0,27425340000.0,24131973000.0,23935023000.0,26051414000.0,29197646000.0,30458892000.0,38808953000.0,27885294000.0
2040.0,24981582000.0,24696402000.0,22382289000.0,29218408000.0,25824616000.0,25558122000.0,22958133000.0,42999095000.0,31095865000.0,31762660000.0,21113741000.0,26583350000.0,23889545000.0,22546235000.0,25733687000.0,28611787000.0,29381370000.0,37728387000.0,27045570000.0
2041.0,24582005000.0,24218515000.0,21322541000.0,27916458000.0,25429017000.0,24375792000.0,22212944000.0,42116903000.0,30482650000.0,31186014000.0,19751221000.0,26210554000.0,22977208000.0,21325763000.0,24952060000.0,26479370000.0,28673389000.0,37399503000.0,25428302000.0
2042.0,23946179000.0,24071244000.0,20921905000.0,27122037000.0,24886804000.0,23528837000.0,21104065000.0,42838780000.0,29240363000.0,30455579000.0,18661722000.0,24968608000.0,22740728000.0,19904692000.0,23676242000.0,25736840000.0,27764710000.0,36912878000.0,25006725000.0
2043.0,22720008000.0,23873614000.0,19288960000.0,26407823000.0,24419385000.0,22698353000.0,20638100000.0,41619304000.0,27493382000.0,28756340000.0,17803295000.0,24083644000.0,22179467000.0,18615626000.0,22309775000.0,25301041000.0,26940320000.0,35503763000.0,24569387000.0
2044.0,21667357000.0,23134282000.0,18612947000.0,24828942000.0,23822356000.0,20675520000.0,19810497000.0,42290418000.0,27009362000.0,28503216000.0,16358040000.0,23185594000.0,21708147000.0,17557864000.0,20883603000.0,24358982000.0,25590140000.0,35943653000.0,23926594000.0
2045.0,21657115000.0,22632602000.0,18134139000.0,23133653000.0,23474532000.0,20351695000.0,19150629000.0,42049675000.0,26233453000.0,27403973000.0,15099301000.0,22122803000.0,20868844000.0,17541032000.0,19958040000.0,24468285000.0,23751627000.0,34203073000.0,23246910000.0
2046.0,21235354000.0,22165484000.0,17301856000.0,22675239000.0,22281540000.0,19309439000.0,18407580000.0,41037010000.0,25145459000.0,26217144000.0,14097299000.0,21470470000.0,20105330000.0,16893264000.0,19415618000.0,23167992000.0,22495502000.0,32293112000.0,21978943000.0
2047.0,20850102000.0,21001163000.0,16624680000.0,20668592000.0,21450615000.0,18117523000.0,17234823000.0,41062597000.0,23786807000.0,25744464000.0,13450238000.0,20976410000.0,20062663000.0,16276567000.0,18663035000.0,22046515000.0,22266087000.0,31092154000.0,20785551000.0
2048.0,20299362000.0,20287932000.0,15631672000.0,19233122000.0,20850743000.0,17783780000.0,16169506000.0,40707180000.0,22824546000.0,25633970000.0,12637830000.0,20398254000.0,19828138000.0,16029052000.0,18114097000.0,21892504000.0,21477814000.0,30525592000.0,19550190000.0
2049.0,19350616000.0,19960290000.0,14939286000.0,18942000000.0,20602442000.0,16739817000.0,15499935000.0,39404184000.0,21326727000.0,24704340000.0,12247469000.0,18518120000.0,19227664000.0,14886317000.0,17133081000.0,21138708000.0,20700832000.0,29838660000.0,18445275000.0
2050.0,18577662000.0,18693816000.0,14074097000.0,18335658000.0,20214280000.0,16118397000.0,14818405000.0,37809504000.0,20171127000.0,23707280000.0,11437330000.0,17697677000.0,18943390000.0,14303853000.0,16662074000.0,20478790000.0,20165695000.0,29188130000.0,17441143000.0
2051.0,17600868000.0,18217153000.0,13541856000.0,17044570000.0,19396910000.0,15389762000.0,13891851000.0,35800183000.0,19308335000.0,23242777000.0,11348120000.0,16578035000.0,19142017000.0,13685233000.0,16504539000.0,19524100000.0,19579351000.0,27957043000.0,16438590000.0
2052.0,16487048000.0,17523753000.0,12637608000.0,16017571000.0,18852424000.0,14974736000.0,13207593000.0,35335870000.0,18471650000.0,21827340000.0,10975356000.0,15212186000.0,18633492000.0,13075923000.0,16710857000.0,18887438000.0,18932306000.0,25167348000.0,15647909000.0
2053.0,15703578000.0,16722326000.0,11538877000.0,14583605000.0,18026148000.0,14268588000.0,12827780000.0,34110159000.0,17948023000.0,21496748000.0,10515294000.0,14476892000.0,18283400000.0,11972508000.0,16344439000.0,17949719000.0,18317830000.0,23807515000.0,14808947000.0
2054.0,15069541000.0,15604051000.0,10973483000.0,14191330000.0,17177946000.0,14039933000.0,12724653000.0,32436353000.0,16965501000.0,21473907000.0,9562293000.0,13759108000.0,17939796000.0,11506916000.0,15866090000.0,17513806000.0,17471429000.0,23621478000.0,13977101000.0
2055.0,13949217000.0,14784487000.0,10814913000.0,13525895000.0,17073741000.0,13972008000.0,12216446000.0,31202148000.0,15888945000.0,20364126000.0,9212247000.0,13035996000.0,17468213000.0,10841419000.0,15393929000.0,17024876000.0,16638438000.0,21886984000.0,13719765000.0
2056.0,13147223000.0,14559213000.0,10540285000.0,12691184000.0,16516168000.0,13922427000.0,11848992000.0,29918695000.0,14668276000.0,20428276000.0,8655012000.0,12084092000.0,16835266000.0,10473709000.0,15187916000.0,16096155000.0,16208056000.0,21281874000.0,13241666000.0
2057.0,12421932000.0,14172526000.0,9797083000.0,11624782000.0,15315562000.0,13090450000.0,11545548000.0,28551877000.0,13679790000.0,19774153000.0,8316931600.0,11566788000.0,16349266000.0,9991190000.0,14348080000.0,15788125000.0,15906820000.0,21770131000.0,12730797000.0
2058.0,11613371000.0,13699267000.0,9261126000.0,11104685000.0,14796657000.0,12974081000.0,11285777000.0,26460086000.0,13230241000.0,18540564000.0,7750122000.0,10919867000.0,15950206000.0,9549839000.0,13688795000.0,14846471000.0,15372233000.0,20414878000.0,11957367000.0
2059.0,11380486000.0,12657607000.0,8606893000.0,10112677000.0,13779142000.0,12066715000.0,10785833000.0,25677038000.0,12317389000.0,17901627000.0,7261677600.0,10069701000.0,15717600000.0,9271877000.0,12963636000.0,14480302000.0,14443428000.0,19149128000.0,11252128000.0
2060.0,11057812000.0,12113709000.0,8026175000.0,9694971000.0,13274422000.0,11391098000.0,10483721000.0,22878482000.0,11622349000.0,17135549000.0,7036983000.0,9215591000.0,14963916000.0,9305275000.0,12402465000.0,14297950000.0,14077718000.0,18925400000.0,10946178000.0
2061.0,10726386000.0,11608153000.0,7765300700.0,9260643000.0,12718430000.0,10945922000.0,10369545000.0,22367440000.0,11205751000.0,16102287000.0,6700845600.0,8529317400.0,14465137000.0,9035590000.0,11812924000.0,13710652000.0,13918456000.0,18417619000.0,10177603000.0
2062.0,10062550000.0,11131321000.0,7307114500.0,8794667000.0,12100398000.0,10506704000.0,10000351000.0,20997738000.0,10696260000.0,15508707000.0,6176639000.0,8103787000.0,13649033000.0,8700297000.0,11445683000.0,13337746000.0,13615178000.0,17675276000.0,9394031000.0
2063.0,9681533000.0,10979095000.0,7024474600.0,8234324500.0,11475866000.0,10102107000.0,9537383000.0,20569143000.0,10145538000.0,15234540000.0,5656403500.0,7668067000.0,12993230000.0,8619100000.0,11522851000.0,12156236000.0,12517913000.0,16621683000.0,8637649000.0
2064.0,9315155000.0,10347236000.0,6838010400.0,7765399000.0,11299456000.0,9665494000.0,9168094000.0,19375469000.0,9723096000.0,14553253000.0,5487954400.0,7295909400.0,12889309000.0,8125043000.0,11127193000.0,11323507000.0,11899403000.0,16122680000.0,7930499000.0
2065.0,9279847000.0,9993751000.0,6572955000.0,7446099000.0,10971581000.0,9202130000.0,8771570000.0,18530904000.0,9024441000.0,14356883000.0,5332555000.0,6622840300.0,12577895000.0,7834525000.0,10741967000.0,10920399000.0,11452502000.0,16228684000.0,7148816400.0
2066.0,8952069000.0,9834108000.0,6401547000.0,7177328600.0,10200280000.0,8623771000.0,8212211000.0,17821390000.0,8434287000.0,13802636000.0,5204459000.0,6112777000.0,12295251000.0,7634919400.0,10403641000.0,10439828000.0,10450803000.0,15860452000.0,6755440600.0
2067.0,8487118300.0,9639588000.0,6015015400.0,6945499000.0,9479687000.0,8178140700.0,7811023000.0,16861880000.0,7941448000.0,12881624000.0,5028471300.0,5762346000.0,11548716000.0,7310549500.0,10033780000.0,10290895000.0,9827739000.0,15590692000.0,6139611000.0
2068.0,8608895000.0,9297214000.0,5850977000.0,6434071600.0,8947281000.0,7915591000.0,7509204000.0,15791582000.0,7401912300.0,11753212000.0,4632449000.0,5382679600.0,10612295000.0,6541843500.0,9757611000.0,9930342000.0,9464909000.0,14933190000.0,5774457300.0
2069.0,8324445000.0,8677553000.0,5686799000.0,6139564500.0,8290718700.0,7469790000.0,7384650000.0,14730115000.0,7190897700.0,10756104000.0,4424304600.0,5172295000.0,10249755000.0,6341821400.0,9185436000.0,9318374000.0,9119951000.0,14215321000.0,5548163000.0
2070.0,7919984000.0,8059992000.0,5361444000.0,5762581000.0,8313636000.0,6962102000.0,7096120300.0,13935827000.0,6594138600.0,10136935000.0,4182827300.0,4835192000.0,9711507000.0,6066955000.0,8820441000.0,8906066000.0,8391599600.0,14051738000.0,5131674600.0
2071.0,7625122300.0,7836199000.0,4755557400.0,5441066000.0,8048072000.0,6531998700.0,6783422000.0,13009488000.0,6053634000.0,9416095000.0,4107594200.0,4524576000.0,9430181000.0,5409232000.0,8473221600.0,8048253000.0,7910227500.0,13149546000.0,4783061000.0
2072.0,7058499600.0,7371102700.0,4613868500.0,5174351400.0,7715032000.0,6397382700.0,6351427600.0,12373916000.0,5805415400.0,8551295000.0,3881998800.0,4164761900.0,9084106000.0,4966422000.0,8283067000.0,7386478000.0,7354353700.0,12645977000.0,4623588400.0
2073.0,6528214000.0,7197090300.0,4612632600.0,4834814500.0,7581067300.0,5760088000.0,5764885000.0,11835392000.0,5437428000.0,8502454000.0,3546504200.0,3777943600.0,8638373000.0,4654884400.0,7916649500.0,7251938300.0,6717235700.0,12190594000.0,4327852000.0
2074.0,6120579000.0,7091145000.0,4579173400.0,4716311600.0,7305290000.0,5207568000.0,5469852700.0,11395172000.0,5303376400.0,8262716400.0,3319760400.0,3514013400.0,7951930400.0,4486368000.0,7713851000.0,7288360000.0,6590528000.0,12383549000.0,4068081200.0
2075.0,5675788300.0,6833867000.0,4501020700.0,4516875000.0,6893988000.0,4808893400.0,5188100600.0,10805815000.0,5014075400.0,7632437000.0,3179860200.0,3328572000.0,7785981400.0,3999347700.0,7469226000.0,7064437000.0,6154758000.0,12918243000.0,3716444000.0
2076.0,5353220000.0,6722851300.0,4286248400.0,4339367000.0,6758995500.0,4412931000.0,5020685300.0,9877983000.0,4617084400.0,7196555300.0,3008312800.0,3003202000.0,7647469600.0,3756249900.0,7185185000.0,6595724000.0,5736594400.0,12812477000.0,3706297300.0
2077.0,4900698000.0,6773987300.0,4077661000.0,3990393900.0,6524035600.0,3922121700.0,4792729000.0,9546053000.0,4209484300.0,6702717000.0,2843431400.0,2890429400.0,7329062400.0,3707443200.0,6561843700.0,6218054000.0,5143627000.0,12509168000.0,3504220200.0
2078.0,4429202400.0,6712978400.0,3825005000.0,3725150200.0,6207279000.0,3889923300.0,4676375000.0,8995244000.0,3917756700.0,6389657000.0,2557504300.0,2820258300.0,6978283000.0,3377852200.0,6135213000.0,5747717000.0,4613706000.0,11747831000.0,3210362600.0
2079.0,4042704000.0,6619854000.0,3604415500.0,3319604500.0,6010671000.0,3815764700.0,4292659200.0,8253180400.0,3681329000.0,6240506000.0,2311874600.0,2644479700.0,6451567000.0,3281603600.0,5775954400.0,5510070300.0,4303639600.0,11487649000.0,3117142300.0
2080.0,3654304800.0,6534745600.0,3489096400.0,3245029400.0,5884502500.0,3413671200.0,3954826800.0,7967838700.0,3381016000.0,5990514700.0,2232397300.0,2556083700.0,5919418400.0,3074488300.0,5684892000.0,4958813000.0,4132836000.0,11109134000.0,2887257000.0
2081.0,3340707300.0,6126015000.0,3447861800.0,3149037000.0,5677536000.0,3232170000.0,3618509300.0,7416539000.0,3116214800.0,5569615400.0,2100294100.0,2496161300.0,5633351700.0,2861688800.0,5188996000.0,4658315000.0,3742770000.0,10771235000.0,2669788000.0
2082.0,3030623000.0,6013140500.0,3284119000.0,2962819800.0,5588895000.0,3051361000.0,3488175400.0,6898842000.0,2808833000.0,5353632300.0,1956275300.0,2298624300.0,5480843300.0,2595545900.0,5105826000.0,4153334800.0,3497458000.0,10433181000.0,2584500500.0
2083.0,2757444400.0,5989855700.0,3241660400.0,2642400500.0,5385555500.0,2758843400.0,3151599900.0,6666702300.0,2659150800.0,5131802000.0,1848129000.0,2130373400.0,5219986400.0,2430097700.0,4902757000.0,3670001400.0,3313932800.0,10091047000.0,2526917000.0
2084.0,2679044900.0,5964947000.0,3077790500.0,2547867000.0,5062569500.0,2519104800.0,2967730200.0,6401645600.0,2460426500.0,4894215000.0,1741456100.0,1933882100.0,4921947600.0,2276535800.0,4591776000.0,3414123300.0,3124207000.0,9626340000.0,2361062000.0
2085.0,2486718500.0,5632845000.0,2688484900.0,2468508400.0,4975406000.0,2355136500.0,2833389800.0,6048791600.0,2301008600.0,4441099300.0,1603171000.0,1841298700.0,4731168000.0,2113347700.0,4187954700.0,3254449700.0,2972719600.0,9319782000.0,2268007400.0
2086.0,2333645300.0,5350618600.0,2613085000.0,2268735700.0,4781912600.0,2069771600.0,2702025500.0,5678123000.0,2112857000.0,4129349000.0,1529321100.0,1710218000.0,4640844000.0,2010996600.0,3967674400.0,2893341700.0,2828238800.0,8797620000.0,2207808800.0
2087.0,2304317000.0,5102708700.0,2352520400.0,1993164200.0,4504862700.0,1723400400.0,2523793400.0,5176393000.0,1832608400.0,3765592800.0,1424470900.0,1603381400.0,4454018600.0,1895232100.0,3765246700.0,2694324200.0,2601752000.0,8324144000.0,2050491300.0
2088.0,2247280000.0,4770108000.0,2074815900.0,1949369500.0,4148584700.0,1479479400.0,2363655000.0,4891175000.0,1703685800.0,3356952000.0,1337470100.0,1439795600.0,4108916700.0,1816860800.0,3559367000.0,2498344700.0,2451825700.0,8170610700.0,1892360700.0
2089.0,2167929600.0,4423785000.0,1865666300.0,1835339500.0,3924888300.0,1407697400.0,2307088400.0,4730555400.0,1541393800.0,3233891000.0,1235837600.0,1305168400.0,3914409000.0,1734151600.0,3486262500.0,2410548200.0,2067320000.0,7901787600.0,1709333100.0
2090.0,2032838100.0,4185614600.0,1787740200.0,1739332400.0,3706523000.0,1258892200.0,2218224000.0,4472693000.0,1385256800.0,3040089000.0,1202380200.0,1206366100.0,3573731300.0,1647849200.0,3584823000.0,2108332400.0,1753318100.0,7558549000.0,1579797800.0
2091.0,2078929200.0,4128672300.0,1560027500.0,1486875900.0,3641883100.0,1105994600.0,2077189400.0,4055315500.0,1209709700.0,2729030000.0,1010319360.0,1154141400.0,3526215000.0,1648030700.0,3498453500.0,1877305500.0,1771714600.0,7244102700.0,1555816800.0
2092.0,1947304600.0,3975280000.0,1364014500.0,1406229600.0,3381717800.0,1040133440.0,2047121000.0,3811161300.0,1057650400.0,2525823500.0,963087700.0,1057297150.0,3314361900.0,1555848600.0,3505111000.0,1737767300.0,1695001500.0,7236886500.0,1392941400.0
2093.0,1746135600.0,3611077000.0,1293176800.0,1334272900.0,3139588600.0,993203460.0,2014452900.0,3523245800.0,962484000.0,2328470800.0,955798500.0,970387400.0,3198387200.0,1506348900.0,3300339500.0,1574733400.0,1597123700.0,7030592000.0,1277914800.0
2094.0,1583006800.0,3686417700.0,1092481000.0,1288119200.0,3167359700.0,841202000.0,1962554100.0,3176355300.0,862086200.0,2065326800.0,905067600.0,952148500.0,3085514000.0,1405996800.0,3144510000.0,1370166900.0,1432755300.0,6721836000.0,1146045300.0
2095.0,1519392000.0,3499351600.0,942122240.0,1160196500.0,2951128300.0,701453500.0,1973762800.0,2992120300.0,768694140.0,1900980000.0,887804800.0,852355100.0,2832010800.0,1258715500.0,2910697000.0,1278631400.0,1340984000.0,6202556400.0,1097737600.0
2096.0,1415160600.0,3284735000.0,815976770.0,1122515600.0,2730758100.0,626508740.0,1949406600.0,2863883300.0,685140600.0,1811303000.0,836932900.0,856155140.0,2846114600.0,1304100900.0,2708106000.0,1152553900.0,1275642000.0,6036476000.0,999256260.0
2097.0,1340279000.0,3051146800.0,838324800.0,1038272300.0,2596969000.0,604380900.0,1883600800.0,2736078800.0,612682050.0,1672575200.0,725434000.0,825632450.0,2813621000.0,1236510600.0,2564010000.0,991553200.0,1197700900.0,5721598000.0,880749500.0
