time,CESM2,INM-CM5-0,EC-EARTH3-VEG,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,CAMS-CSM1-0,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0
2018.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0,27147590000.0
2019.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0
2020.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0
2021.0,26930475000.0,26848311000.0,26815300000.0,26843474000.0,27070923000.0,26859002000.0,26854353000.0,26958612000.0,26923262000.0,26887141000.0,26892108000.0,26889091000.0,27242045000.0
2022.0,26956880000.0,26904353000.0,26703100000.0,26704462000.0,26920616000.0,26838899000.0,26815270000.0,26787115000.0,26784772000.0,26752360000.0,26711765000.0,26747376000.0,27033893000.0
2023.0,26666426000.0,26755793000.0,26613119000.0,26627697000.0,26815890000.0,26723934000.0,26741594000.0,26692403000.0,26636712000.0,26707665000.0,26603997000.0,26651083000.0,26887885000.0
2024.0,26496768000.0,26661472000.0,26729333000.0,26630023000.0,26693124000.0,26589815000.0,26599870000.0,26882124000.0,26554587000.0,26507297000.0,26461487000.0,26559164000.0,26672867000.0
2025.0,26340729000.0,26498724000.0,26566527000.0,26369413000.0,26516343000.0,26513234000.0,26484967000.0,26514282000.0,26523886000.0,26421498000.0,26311176000.0,26476839000.0,26720535000.0
2026.0,26279662000.0,26374486000.0,26301876000.0,26217540000.0,26449860000.0,26358150000.0,26393565000.0,26414990000.0,26299640000.0,26219043000.0,26243256000.0,26346125000.0,26542946000.0
2027.0,26116477000.0,26208730000.0,26142892000.0,26008848000.0,26289076000.0,26221613000.0,26343678000.0,26306075000.0,26150595000.0,26097234000.0,26147607000.0,26262580000.0,26644910000.0
2028.0,25991901000.0,26071923000.0,26056016000.0,25919734000.0,26254938000.0,26122936000.0,26223763000.0,26170206000.0,25980504000.0,25932517000.0,25792240000.0,26076127000.0,26525802000.0
2029.0,25868065000.0,25918263000.0,25931604000.0,25783239000.0,25972896000.0,25986863000.0,26138503000.0,26020628000.0,25836940000.0,25774934000.0,25574945000.0,25899438000.0,26335263000.0
2030.0,25653895000.0,25775976000.0,25739688000.0,25532590000.0,25860205000.0,25851587000.0,26099479000.0,26137530000.0,25674099000.0,25591233000.0,25522727000.0,25831703000.0,26197955000.0
2031.0,25368880000.0,25632268000.0,25541923000.0,25410974000.0,25723902000.0,25770465000.0,26028595000.0,25860618000.0,25472168000.0,25439767000.0,25319246000.0,25560003000.0,25992604000.0
2032.0,25180545000.0,25443705000.0,25441290000.0,25391452000.0,25628486000.0,25686166000.0,25903340000.0,25714094000.0,25356446000.0,25293470000.0,25081965000.0,25340584000.0,25904552000.0
2033.0,25113643000.0,25327810000.0,25230615000.0,24937306000.0,25559398000.0,25511668000.0,25812126000.0,25765999000.0,25150083000.0,25081661000.0,24921297000.0,25160250000.0,25852385000.0
2034.0,24855239000.0,25158457000.0,25058198000.0,24853502000.0,25368248000.0,25397322000.0,25669763000.0,25496717000.0,24921627000.0,24936557000.0,24703586000.0,24980156000.0,25695662000.0
2035.0,24539732000.0,25007706000.0,24908968000.0,25042880000.0,25550422000.0,25271163000.0,25598600000.0,25645203000.0,24689680000.0,24773456000.0,24483385000.0,24733645000.0,25576210000.0
2036.0,24308953000.0,24822569000.0,24802025000.0,24784327000.0,25187190000.0,25098721000.0,25471263000.0,25233970000.0,24515162000.0,24618293000.0,24247126000.0,24596700000.0,25477941000.0
2037.0,24064586000.0,24742664000.0,24684202000.0,24686630000.0,25172593000.0,24948253000.0,25325560000.0,25094280000.0,24345223000.0,24481417000.0,23864087000.0,24628570000.0,25338400000.0
2038.0,23873542000.0,24559882000.0,24372300000.0,24446915000.0,24779915000.0,24757969000.0,25222089000.0,24957493000.0,24055732000.0,24285852000.0,23675394000.0,24468420000.0,25193499000.0
2039.0,23578552000.0,24448827000.0,24119964000.0,24340425000.0,24541786000.0,24558354000.0,25125487000.0,24826165000.0,23705604000.0,24050803000.0,23471307000.0,24233845000.0,25086759000.0
2040.0,23468083000.0,24223314000.0,23949537000.0,24216355000.0,24380766000.0,24445716000.0,24991744000.0,24701682000.0,23384713000.0,23980601000.0,23116069000.0,23982539000.0,24939112000.0
2041.0,23248521000.0,24072480000.0,23701279000.0,23943318000.0,24252508000.0,24265701000.0,24882856000.0,24556590000.0,23244966000.0,23759278000.0,22910850000.0,23800404000.0,25135544000.0
2042.0,23153648000.0,23931333000.0,23470737000.0,23763341000.0,24169722000.0,24183636000.0,24728357000.0,24412056000.0,23041012000.0,23647644000.0,22748555000.0,23665449000.0,24720687000.0
2043.0,22903296000.0,23829500000.0,23307459000.0,23538915000.0,23983065000.0,24017430000.0,24589433000.0,24334821000.0,22766844000.0,23547273000.0,22518080000.0,23513868000.0,25004573000.0
2044.0,22730017000.0,23694154000.0,23073978000.0,23374402000.0,23786060000.0,23868310000.0,24485222000.0,24191527000.0,22463128000.0,23316760000.0,22177112000.0,23260684000.0,24535394000.0
2045.0,22485030000.0,23569619000.0,22834272000.0,23165368000.0,23677240000.0,23674999000.0,24382839000.0,24013038000.0,22364056000.0,23155315000.0,21993230000.0,23056759000.0,24472828000.0
2046.0,22413648000.0,23409480000.0,22632477000.0,22945202000.0,23508865000.0,23505787000.0,24293372000.0,24061213000.0,22080893000.0,22946770000.0,21760793000.0,22842750000.0,24293399000.0
2047.0,22101082000.0,23233366000.0,22371486000.0,22728587000.0,23403842000.0,23274942000.0,24152902000.0,23881966000.0,21836980000.0,22859303000.0,21454983000.0,22541857000.0,24121154000.0
2048.0,21942702000.0,23072416000.0,22154609000.0,22501925000.0,23422745000.0,23125991000.0,24023208000.0,23727370000.0,21528236000.0,22652178000.0,21225050000.0,22281056000.0,23969681000.0
2049.0,21833112000.0,22901960000.0,21867460000.0,22333500000.0,22946492000.0,22917198000.0,23803322000.0,23553688000.0,21250680000.0,22481630000.0,21199831000.0,22073285000.0,23851580000.0
2050.0,21682184000.0,22807863000.0,21599574000.0,22099208000.0,22792577000.0,22689372000.0,23661013000.0,23380124000.0,20991345000.0,22309194000.0,20830851000.0,21798558000.0,23694092000.0
2051.0,21502142000.0,22686532000.0,21314824000.0,21859381000.0,22663242000.0,22520875000.0,23541580000.0,23397499000.0,20763638000.0,22106442000.0,20669067000.0,21621086000.0,23575667000.0
2052.0,21230877000.0,22557923000.0,21085598000.0,21633219000.0,22546334000.0,22336719000.0,23423177000.0,23133575000.0,20579758000.0,21965744000.0,20398790000.0,21399644000.0,23450716000.0
2053.0,21012462000.0,22532876000.0,20769602000.0,21325197000.0,22324554000.0,22180661000.0,23264125000.0,22967093000.0,20371909000.0,21798603000.0,20190820000.0,21211180000.0,23366695000.0
2054.0,20752670000.0,22324711000.0,20573082000.0,21136896000.0,22191280000.0,22011058000.0,23024546000.0,22879226000.0,20082110000.0,21682990000.0,19931832000.0,20917967000.0,23146480000.0
2055.0,20447468000.0,22168494000.0,20256666000.0,20866079000.0,22022375000.0,21870062000.0,22855713000.0,22735524000.0,19855380000.0,21558252000.0,19802507000.0,20609170000.0,22981882000.0
2056.0,20310194000.0,22032091000.0,20176169000.0,20572764000.0,21886554000.0,21831637000.0,22642485000.0,22549125000.0,19537072000.0,21356970000.0,19481209000.0,20581534000.0,22807507000.0
2057.0,19984144000.0,21884348000.0,19954209000.0,20189321000.0,21659613000.0,21609270000.0,22406453000.0,22454458000.0,19343190000.0,21227698000.0,19281420000.0,20246225000.0,22632950000.0
2058.0,19784593000.0,21799344000.0,19682845000.0,19931498000.0,21320198000.0,21452497000.0,22218385000.0,22291850000.0,19418204000.0,21086472000.0,19064529000.0,20065726000.0,22397694000.0
2059.0,19519822000.0,21693299000.0,19477432000.0,19607542000.0,21200966000.0,21304926000.0,22018630000.0,22139950000.0,19059468000.0,20966500000.0,18860927000.0,19800371000.0,22185441000.0
2060.0,19227124000.0,21541886000.0,19310385000.0,19296057000.0,21086669000.0,21139958000.0,21817310000.0,21967686000.0,18835794000.0,20893915000.0,18685094000.0,19581123000.0,21973040000.0
2061.0,19049224000.0,21427757000.0,19157051000.0,19033088000.0,20912114000.0,20974522000.0,21596733000.0,21987387000.0,18593298000.0,20682777000.0,18515796000.0,19309384000.0,21867913000.0
2062.0,18830252000.0,21292413000.0,18967177000.0,18728925000.0,20716247000.0,20766730000.0,21439252000.0,21725946000.0,18346324000.0,20532713000.0,18328037000.0,19080305000.0,21643219000.0
2063.0,18662918000.0,21183482000.0,18710660000.0,18430087000.0,20566921000.0,20650498000.0,21222744000.0,21537022000.0,18071405000.0,20382430000.0,18078038000.0,18848610000.0,21286846000.0
2064.0,18369638000.0,21042750000.0,18511686000.0,18186700000.0,20837118000.0,20471796000.0,21076388000.0,21384557000.0,17876150000.0,20264907000.0,17914243000.0,18590972000.0,21008069000.0
2065.0,18208629000.0,20919613000.0,18481970000.0,17979680000.0,20857205000.0,20340003000.0,20755128000.0,21187336000.0,17715745000.0,20091843000.0,17763318000.0,18456533000.0,20727149000.0
2066.0,17922327000.0,20883732000.0,18250164000.0,17780634000.0,20372873000.0,20144340000.0,20570774000.0,21000184000.0,17541118000.0,20007041000.0,17580526000.0,18206452000.0,20752622000.0
2067.0,17770150000.0,20731714000.0,18072394000.0,17523225000.0,19913580000.0,20002896000.0,20443353000.0,20781050000.0,17365543000.0,19897244000.0,17370980000.0,18003872000.0,20309164000.0
2068.0,17553433000.0,20647926000.0,17878202000.0,17315856000.0,19735474000.0,20118458000.0,20358940000.0,20570739000.0,17132189000.0,19712640000.0,17179665000.0,17807577000.0,20023015000.0
2069.0,17409993000.0,20567350000.0,17683413000.0,17167716000.0,19526234000.0,19784139000.0,20147510000.0,20434618000.0,16958023000.0,19552205000.0,16980596000.0,17688891000.0,19793218000.0
2070.0,17230848000.0,20476682000.0,17552775000.0,16896673000.0,19333636000.0,19641575000.0,19952230000.0,20306078000.0,16799654000.0,19429143000.0,16821476000.0,17523438000.0,19478198000.0
2071.0,17001672000.0,20562338000.0,17377620000.0,16659078000.0,19242990000.0,19535628000.0,19806700000.0,20175118000.0,16669128000.0,19300538000.0,16611038000.0,17365627000.0,19100535000.0
2072.0,16707331000.0,20408234000.0,17237553000.0,16407039000.0,19021042000.0,19430260000.0,19634295000.0,19992492000.0,16532101000.0,19164127000.0,16437150000.0,17168675000.0,18836378000.0
2073.0,16459185000.0,20267220000.0,17013030000.0,16228908000.0,18858592000.0,19293500000.0,19483953000.0,19816346000.0,16346257000.0,19021480000.0,16110180000.0,16945149000.0,18562546000.0
2074.0,16253286000.0,20121008000.0,16828159000.0,16075021000.0,18765474000.0,19198020000.0,19310914000.0,19751178000.0,16171164000.0,18836015000.0,15906358000.0,16785641000.0,18400532000.0
2075.0,16018681000.0,20023626000.0,16644284000.0,15784675000.0,18597757000.0,18971595000.0,19140704000.0,19503976000.0,15984939000.0,18681790000.0,15705557000.0,16586260000.0,18095593000.0
2076.0,15902923000.0,19913920000.0,16433380000.0,15516323000.0,18570109000.0,18809717000.0,18969534000.0,19295265000.0,15826619000.0,18534530000.0,15542778000.0,16368773000.0,17849596000.0
2077.0,15637820000.0,19830520000.0,16248058000.0,15309124000.0,18226455000.0,18653385000.0,18793632000.0,19169184000.0,15640075000.0,18394257000.0,15329090000.0,16142338000.0,17688386000.0
2078.0,15410580000.0,19731368000.0,16104416000.0,15173290000.0,18259587000.0,18527857000.0,18629070000.0,19062300000.0,15465920000.0,18274340000.0,15188377000.0,15962263000.0,17543864000.0
2079.0,15205088000.0,19642857000.0,15862701000.0,14930329000.0,18088757000.0,18374093000.0,18505654000.0,18905979000.0,15309753000.0,18131692000.0,15025914000.0,15702109000.0,17365610000.0
2080.0,14977326000.0,19584670000.0,15660446000.0,14731778000.0,17942940000.0,18199560000.0,18373685000.0,18790758000.0,15189186000.0,18020123000.0,14786990000.0,15457251000.0,17310930000.0
2081.0,14819326000.0,19433593000.0,15539987000.0,14613085000.0,17616536000.0,18049526000.0,18278621000.0,18617444000.0,15075458000.0,17923412000.0,14572767000.0,15221096000.0,17018249000.0
2082.0,14588414000.0,19337177000.0,15316277000.0,14419549000.0,17526796000.0,17878876000.0,18167036000.0,18440696000.0,14905799000.0,17804188000.0,14362497000.0,15100981000.0,16775251000.0
2083.0,14329142000.0,19206537000.0,15158063000.0,14259122000.0,17334966000.0,17629430000.0,18017030000.0,18311016000.0,14722729000.0,17978698000.0,14119035000.0,14937282000.0,16586190000.0
2084.0,14151555000.0,19098090000.0,14971355000.0,14031792000.0,17194086000.0,17509136000.0,17871925000.0,18104285000.0,14563838000.0,17631191000.0,13884446000.0,14698744000.0,16398906000.0
2085.0,13893801000.0,18948900000.0,14768054000.0,13844636000.0,17118181000.0,17392445000.0,17694978000.0,17949720000.0,14389274000.0,17466650000.0,13764950000.0,14474613000.0,16242869000.0
2086.0,13731222000.0,18802336000.0,14492422000.0,13579860000.0,16960116000.0,17249230000.0,17540837000.0,17839120000.0,14238079000.0,17364267000.0,13570668000.0,14301174000.0,16013814000.0
2087.0,13506086000.0,18663985000.0,14274590000.0,13374796000.0,16860366000.0,17134625000.0,17367898000.0,17684275000.0,14058281000.0,17212125000.0,13371597000.0,14151560000.0,15808601000.0
2088.0,13296860000.0,18489027000.0,14077776000.0,13128978000.0,16705074000.0,17034830000.0,17164819000.0,17599142000.0,13902694000.0,17083933000.0,13164661000.0,13944364000.0,15697675000.0
2089.0,13065549000.0,18371828000.0,13845398000.0,12899669000.0,16596386000.0,16770092000.0,17073923000.0,17461238000.0,13761523000.0,16932729000.0,12978305000.0,13794287000.0,15539095000.0
2090.0,12988198000.0,18188390000.0,13597691000.0,12693609000.0,16393301000.0,16601271000.0,16935523000.0,17305070000.0,13614108000.0,16817860000.0,12756725000.0,13418428000.0,15397502000.0
2091.0,12645790000.0,18110240000.0,13385517000.0,12516634000.0,16305096000.0,16374430000.0,16779363000.0,17123485000.0,13510962000.0,17664496000.0,12563415000.0,13130938000.0,15299811000.0
2092.0,12455604000.0,17914778000.0,13146078000.0,12238146000.0,16185168000.0,16227536000.0,16623826000.0,17030374000.0,13338011000.0,16653630000.0,12395849000.0,12905048000.0,15152146000.0
2093.0,12254632000.0,17705396000.0,12925363000.0,12059288000.0,16096007000.0,16042075000.0,16441179000.0,16879937000.0,13162867000.0,16545973000.0,12209394000.0,12782775000.0,15006690000.0
2094.0,12060499000.0,17542674000.0,12695978000.0,11921810000.0,16016874000.0,15937207000.0,16248823000.0,16720246000.0,13014658000.0,16435805000.0,12026934000.0,12558057000.0,14881032000.0
2095.0,11880538000.0,17394852000.0,12499541000.0,11723961000.0,15836652000.0,15772751000.0,16042550000.0,16655327000.0,12897060000.0,16342981000.0,11921551000.0,12373823000.0,14792372000.0
2096.0,11659946000.0,17278882000.0,12313205000.0,11537102000.0,15724206000.0,15586767000.0,15886003000.0,16561428000.0,12717772000.0,16241208000.0,11838298000.0,12155114000.0,14574266000.0
2097.0,11469518000.0,17074589000.0,12145105000.0,11290763000.0,15699885000.0,15456162000.0,15721604000.0,16399388000.0,12583363000.0,16152776000.0,11638412000.0,11973211000.0,14399707000.0
2098.0,11262454000.0,16886161000.0,11927980000.0,11124754000.0,15694615000.0,15294446000.0,15541407000.0,16287811000.0,12356009000.0,16009509000.0,11364876000.0,11724880000.0,14280955000.0
2099.0,11073849000.0,16703113000.0,11734569000.0,10905188000.0,15498375000.0,15094630000.0,15364731000.0,16136291000.0,12217424000.0,15842040000.0,11279729000.0,11536866000.0,14161718000.0
2100.0,10809945000.0,16572759000.0,11573743000.0,10758164000.0,15374992000.0,14894933000.0,15209688000.0,16018125000.0,12036366000.0,15713372000.0,11121246000.0,11391633000.0,13964674000.0
