time,EC-EARTH3-VEG,CESM2-WACCM,CESM2,INM-CM5-0,ACCESS-CM2,CANESM5,NORESM2-MM,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,CAMS-CSM1-0,EC-EARTH3,MRI-ESM2-0,FGOALS-F3-L,INM-CM4-8
2019.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0,27071609000.0
2020.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0,27045728000.0
2021.0,26852020000.0,26892030000.0,27145630000.0,26860595000.0,26866440000.0,26922363000.0,26895892000.0,27072606000.0,26935480000.0,26867468000.0,26995958000.0,26906036000.0,26943558000.0,26880094000.0,26931410000.0,26848305000.0,26863415000.0
2022.0,26833033000.0,27030330000.0,26789063000.0,26767458000.0,26818077000.0,26791148000.0,26766395000.0,27136465000.0,26777889000.0,26859750000.0,26844590000.0,26799593000.0,26807607000.0,26728724000.0,26811847000.0,26826627000.0,26765070000.0
2023.0,26650632000.0,26702262000.0,26812110000.0,26692465000.0,26640513000.0,26666340000.0,26653866000.0,26857010000.0,26883072000.0,26746974000.0,26692383000.0,26690230000.0,26874384000.0,26652838000.0,26680455000.0,26650132000.0,26830055000.0
2024.0,26510588000.0,26504446000.0,26385175000.0,26499301000.0,26523832000.0,26654990000.0,26514747000.0,26829674000.0,26637780000.0,26605584000.0,26482395000.0,26611968000.0,26811453000.0,26589704000.0,26607442000.0,26492328000.0,26578883000.0
2025.0,26458075000.0,26600090000.0,26330850000.0,26360533000.0,26411704000.0,26510400000.0,26424910000.0,26650696000.0,26529110000.0,26739263000.0,26375766000.0,26427275000.0,26563731000.0,26398054000.0,26448920000.0,26342906000.0,26469947000.0
2026.0,26334718000.0,26323468000.0,26377923000.0,26365266000.0,26164128000.0,26428367000.0,26655800000.0,26480169000.0,26276252000.0,26704746000.0,26233980000.0,26508780000.0,26389516000.0,26272852000.0,26306206000.0,26413076000.0,26507223000.0
2027.0,26288814000.0,26354688000.0,26087490000.0,26175963000.0,25972420000.0,26310912000.0,26148356000.0,26351747000.0,26200838000.0,26415702000.0,26100185000.0,26286395000.0,26324730000.0,26159820000.0,26172630000.0,26150545000.0,26268023000.0
2028.0,25960376000.0,26075046000.0,25878479000.0,26176170000.0,25745540000.0,26125560000.0,26000138000.0,26252868000.0,26003986000.0,26279240000.0,25937881000.0,26212119000.0,26198698000.0,26331148000.0,26069848000.0,25987863000.0,26228636000.0
2029.0,25779886000.0,25886245000.0,26060964000.0,25923950000.0,25728290000.0,26018441000.0,25805027000.0,26116740000.0,25889384000.0,26125340000.0,25788883000.0,26017968000.0,26031665000.0,25915455000.0,25914407000.0,25887080000.0,26129932000.0
2030.0,25697976000.0,25728289000.0,25543592000.0,25793700000.0,25454190000.0,25912328000.0,25613165000.0,25937349000.0,25728674000.0,26023580000.0,25579948000.0,25854878000.0,25935233000.0,25683997000.0,25802820000.0,25711337000.0,25873537000.0
2031.0,25512290000.0,25608786000.0,25237834000.0,25650350000.0,25210464000.0,25721491000.0,25442650000.0,25825087000.0,25553914000.0,25895800000.0,25369876000.0,25731641000.0,25946870000.0,25695465000.0,25637900000.0,25526120000.0,25739727000.0
2032.0,25745748000.0,25475000000.0,25058226000.0,25615830000.0,25087754000.0,25577435000.0,25582957000.0,25670588000.0,25395448000.0,25835153000.0,25281987000.0,25932010000.0,25711458000.0,25604047000.0,25522696000.0,25375556000.0,25559525000.0
2033.0,25316809000.0,25330213000.0,24872700000.0,25420710000.0,25017610000.0,25297250000.0,25144320000.0,25540923000.0,25142102000.0,25722850000.0,25127530000.0,25824154000.0,25606720000.0,25529098000.0,25371978000.0,25181532000.0,25425201000.0
2034.0,25253558000.0,25349892000.0,24597496000.0,25251566000.0,24694915000.0,25131766000.0,25011740000.0,25351948000.0,24881770000.0,25820000000.0,24899516000.0,25578226000.0,25503320000.0,25220827000.0,25221345000.0,24970023000.0,25310255000.0
2035.0,24995734000.0,24998760000.0,24381380000.0,25057128000.0,24464617000.0,24887702000.0,24882660000.0,25170092000.0,24646810000.0,25555941000.0,24618960000.0,25407350000.0,25536344000.0,24964596000.0,24997929000.0,24720323000.0,25283342000.0
2036.0,24780984000.0,24754555000.0,24138805000.0,24941343000.0,24207331000.0,24730407000.0,24652327000.0,25355065000.0,24448707000.0,25328810000.0,24340146000.0,25385079000.0,25299902000.0,24739439000.0,24884623000.0,24588100000.0,25047806000.0
2037.0,24606970000.0,24523952000.0,23889584000.0,24894216000.0,24040030000.0,24550097000.0,24517738000.0,24862736000.0,24203643000.0,25213410000.0,24266193000.0,25208644000.0,25169766000.0,24584030000.0,24848912000.0,24391250000.0,24921710000.0
2038.0,24534469000.0,24288373000.0,23753730000.0,24742510000.0,23713518000.0,24366359000.0,24348730000.0,24782811000.0,23919884000.0,25010310000.0,23933022000.0,25007804000.0,24963930000.0,24441483000.0,24609237000.0,24213035000.0,24749375000.0
2039.0,24313768000.0,24118153000.0,23431530000.0,24519576000.0,23489044000.0,24180046000.0,24104727000.0,24654602000.0,23658727000.0,24846782000.0,23678306000.0,24927890000.0,24829768000.0,24246870000.0,24567298000.0,24054235000.0,24601360000.0
2040.0,24126070000.0,23904733000.0,23212233000.0,24453837000.0,23320900000.0,23894323000.0,23815313000.0,24449567000.0,23414526000.0,24730767000.0,23480594000.0,24709917000.0,24670736000.0,24264022000.0,24522418000.0,23802573000.0,24482046000.0
2041.0,23949115000.0,23743726000.0,23007690000.0,24313645000.0,23143174000.0,23702608000.0,24037460000.0,24386871000.0,23241370000.0,24630905000.0,23239725000.0,24618422000.0,24523778000.0,23912931000.0,24214618000.0,23869778000.0,24277443000.0
2042.0,23831040000.0,23522007000.0,22720950000.0,24219032000.0,22902528000.0,23541140000.0,23718054000.0,24148924000.0,23032180000.0,24533412000.0,23535460000.0,24452448000.0,24325530000.0,23723321000.0,24082805000.0,23571997000.0,24139762000.0
2043.0,23739281000.0,23255396000.0,22578570000.0,24036129000.0,22714796000.0,23525145000.0,23382055000.0,24064694000.0,22764055000.0,24372710000.0,23125530000.0,24389323000.0,24411781000.0,23802757000.0,23942474000.0,23351011000.0,24045576000.0
2044.0,23500343000.0,23065850000.0,22359525000.0,24068550000.0,22465196000.0,23192697000.0,23365340000.0,23902093000.0,22607266000.0,24260090000.0,22810436000.0,24194167000.0,24145975000.0,23576076000.0,23829864000.0,23181076000.0,23905440000.0
2045.0,23320695000.0,22878607000.0,22377800000.0,23957166000.0,22270400000.0,22851523000.0,23077698000.0,23825760000.0,22446610000.0,24083788000.0,22573580000.0,24037052000.0,24496558000.0,23389139000.0,23751545000.0,23020343000.0,23769215000.0
2046.0,23104640000.0,22653346000.0,21979195000.0,23737563000.0,21989081000.0,22672105000.0,22867560000.0,24030540000.0,22252038000.0,23981218000.0,22327240000.0,24725832000.0,24076251000.0,23228215000.0,23548045000.0,22772142000.0,23875748000.0
2047.0,22906370000.0,22632217000.0,21713662000.0,23575781000.0,21815240000.0,22336532000.0,22885521000.0,23872813000.0,22045560000.0,23826958000.0,22205442000.0,23894751000.0,23827970000.0,23064488000.0,23418298000.0,22579440000.0,23536472000.0
2048.0,22698602000.0,22379480000.0,21516253000.0,23412914000.0,21623070000.0,22178632000.0,22993443000.0,23497550000.0,21943235000.0,23687301000.0,21933986000.0,23753607000.0,23790600000.0,22808959000.0,23210142000.0,22493104000.0,23458660000.0
2049.0,22529350000.0,22268234000.0,21309073000.0,23259183000.0,21389863000.0,22049554000.0,22412317000.0,23358087000.0,21683163000.0,23579058000.0,21647264000.0,23567548000.0,23487535000.0,22587544000.0,23397341000.0,22195878000.0,23345797000.0
2050.0,22547157000.0,21997167000.0,21106135000.0,23099273000.0,21129100000.0,21940236000.0,22213282000.0,23355345000.0,21435300000.0,23619950000.0,21481263000.0,23480801000.0,23450055000.0,22664763000.0,22999327000.0,22036441000.0,23272722000.0
2051.0,22210000000.0,21812554000.0,20978684000.0,23024720000.0,20956652000.0,21659804000.0,22442340000.0,23152654000.0,21362147000.0,23347683000.0,21246947000.0,23433910000.0,23368172000.0,22652189000.0,22995157000.0,21982972000.0,23150338000.0
2052.0,22083412000.0,21757938000.0,20702171000.0,23003275000.0,20794542000.0,21522952000.0,21910362000.0,22950765000.0,21150966000.0,23213087000.0,21114840000.0,23164914000.0,23254065000.0,22290977000.0,22758797000.0,21890085000.0,23022975000.0
2053.0,21923158000.0,21555841000.0,20452532000.0,22898663000.0,20603939000.0,21270802000.0,21839550000.0,22959372000.0,21060350000.0,23046769000.0,20834617000.0,23042020000.0,23189774000.0,22125470000.0,22632820000.0,21701292000.0,23071996000.0
2054.0,21747060000.0,21279926000.0,20251507000.0,22926750000.0,20403775000.0,21202940000.0,21784721000.0,22749993000.0,21038504000.0,22958926000.0,20652310000.0,23412488000.0,23010337000.0,21983072000.0,22483522000.0,21881460000.0,22908880000.0
2055.0,21614561000.0,21382510000.0,20062087000.0,22832871000.0,20197964000.0,20992660000.0,21576470000.0,22717667000.0,21277870000.0,22863505000.0,20479656000.0,23190403000.0,23824546000.0,21798021000.0,22381734000.0,21422817000.0,22773029000.0
2056.0,21444542000.0,20932440000.0,19870833000.0,22943248000.0,20029245000.0,20817316000.0,22462575000.0,22836845000.0,20982254000.0,22837053000.0,20276860000.0,22937868000.0,23020773000.0,21848424000.0,22273327000.0,21206587000.0,22715181000.0
2057.0,21404465000.0,20634421000.0,19767417000.0,22567657000.0,19810890000.0,20586598000.0,21482838000.0,22701877000.0,20728267000.0,22756575000.0,20132560000.0,22737457000.0,23046130000.0,21661268000.0,22144758000.0,21406706000.0,22583880000.0
2058.0,21093593000.0,20428968000.0,19677188000.0,22507622000.0,19681820000.0,20406168000.0,21232572000.0,22599740000.0,20627382000.0,22554692000.0,19912733000.0,22643920000.0,22727641000.0,21382310000.0,22025267000.0,20982163000.0,22584865000.0
2059.0,20980783000.0,20273269000.0,19450930000.0,22414715000.0,19414145000.0,20215167000.0,21067375000.0,22479647000.0,20436212000.0,22545093000.0,19753787000.0,22440241000.0,22616803000.0,21263555000.0,21948396000.0,21596576000.0,22436780000.0
2060.0,20955351000.0,20138125000.0,19285015000.0,22290272000.0,19190862000.0,20075180000.0,21029057000.0,22701179000.0,20435513000.0,22442854000.0,19584793000.0,22299128000.0,22595383000.0,21173838000.0,22269630000.0,20826272000.0,22316931000.0
2061.0,20657637000.0,19874793000.0,19137913000.0,22221450000.0,19051010000.0,19937878000.0,20845765000.0,22414570000.0,20259154000.0,22367715000.0,19384257000.0,22438396000.0,22440915000.0,20988332000.0,21871606000.0,20560510000.0,22238032000.0
2062.0,20583365000.0,19660320000.0,18997844000.0,22142124000.0,18925068000.0,19760003000.0,20934586000.0,22236609000.0,20112398000.0,22220288000.0,19251143000.0,22133030000.0,22342703000.0,20848781000.0,22297539000.0,20431921000.0,22839722000.0
2063.0,20403470000.0,19509303000.0,18808953000.0,22042274000.0,18754535000.0,19617743000.0,20656615000.0,22085540000.0,20018285000.0,22162688000.0,19087682000.0,21891168000.0,22404037000.0,20689605000.0,22267408000.0,20440025000.0,22424054000.0
2064.0,20264260000.0,19306480000.0,18645365000.0,22269151000.0,18557210000.0,19550556000.0,20605725000.0,21984025000.0,19875387000.0,21998301000.0,18918232000.0,21817401000.0,22111515000.0,20529250000.0,21629045000.0,20088097000.0,22217660000.0
2065.0,20100098000.0,19140060000.0,18518157000.0,22118947000.0,18402347000.0,19405646000.0,20367682000.0,21914788000.0,19763923000.0,21885024000.0,18771536000.0,21747960000.0,21968564000.0,20462793000.0,21495798000.0,19961315000.0,22432915000.0
2066.0,19993735000.0,18995220000.0,18399828000.0,21955596000.0,18224220000.0,19246082000.0,20199954000.0,21807220000.0,19708461000.0,21843490000.0,18519278000.0,21630722000.0,21858148000.0,20283472000.0,21492777000.0,19862389000.0,22257449000.0
2067.0,20196315000.0,18796659000.0,18689233000.0,21975130000.0,18038665000.0,19085826000.0,20146326000.0,21880222000.0,20849678000.0,22072420000.0,18444415000.0,21676737000.0,22089632000.0,20147681000.0,21300519000.0,19735146000.0,22095852000.0
2068.0,19807033000.0,18651617000.0,18823662000.0,21774870000.0,17941740000.0,18993211000.0,20110629000.0,21874448000.0,20180310000.0,21738811000.0,18339564000.0,21386754000.0,21685040000.0,20030564000.0,21223813000.0,19509928000.0,22036767000.0
2069.0,19657610000.0,18527277000.0,18181972000.0,21728502000.0,17863893000.0,18803894000.0,19890700000.0,21594260000.0,19698977000.0,21672610000.0,18132466000.0,21251817000.0,22123160000.0,19985980000.0,21114907000.0,19446160000.0,21979599000.0
2070.0,19548187000.0,18355501000.0,18103103000.0,21627603000.0,17588849000.0,18669100000.0,19860365000.0,21579444000.0,20129825000.0,21514015000.0,18167980000.0,21143980000.0,21724203000.0,19803030000.0,21017498000.0,19295010000.0,21887377000.0
2071.0,19459832000.0,18235840000.0,18016719000.0,21547729000.0,17449892000.0,18550184000.0,19749771000.0,21490033000.0,19474483000.0,21957622000.0,17963497000.0,21051466000.0,21509743000.0,19932596000.0,21357976000.0,19201790000.0,21848818000.0
2072.0,19492223000.0,18088729000.0,17892070000.0,21602724000.0,17422803000.0,18397585000.0,19663032000.0,21361010000.0,19367748000.0,21415123000.0,17832761000.0,20855323000.0,21497715000.0,19638565000.0,21037058000.0,19048362000.0,22173735000.0
2073.0,19253344000.0,17866758000.0,17800272000.0,21564768000.0,17185532000.0,18319612000.0,19606057000.0,21389105000.0,19256838000.0,21319188000.0,17687214000.0,20834548000.0,21376040000.0,19523539000.0,20828162000.0,18890207000.0,21864958000.0
2074.0,19241157000.0,17721022000.0,17727883000.0,21799246000.0,17014821000.0,18174370000.0,19784229000.0,21215721000.0,19155935000.0,21321690000.0,17534753000.0,20698395000.0,21349431000.0,20194966000.0,20932129000.0,18799983000.0,21720478000.0
2075.0,19021052000.0,17559505000.0,17685512000.0,21372316000.0,16934232000.0,18034647000.0,19772635000.0,21134268000.0,19134781000.0,21292503000.0,17439474000.0,20586568000.0,21291350000.0,19311026000.0,20729393000.0,18651544000.0,21721788000.0
2076.0,18988558000.0,17366360000.0,17583923000.0,21783073000.0,16839132000.0,18011812000.0,19546820000.0,21073668000.0,19058717000.0,21236398000.0,17338374000.0,20415517000.0,21285044000.0,19210815000.0,20630047000.0,18500065000.0,21658372000.0
2077.0,18842597000.0,17220430000.0,17351674000.0,21652754000.0,16641114000.0,17802160000.0,19393495000.0,21146606000.0,18941970000.0,21225357000.0,17285827000.0,20337013000.0,21219033000.0,19152206000.0,20531587000.0,18401548000.0,22155696000.0
2078.0,18702168000.0,17046406000.0,17326457000.0,21544665000.0,16545073000.0,17746231000.0,19349303000.0,21037953000.0,19041673000.0,21158814000.0,17034629000.0,20417880000.0,21074424000.0,18938954000.0,20435763000.0,18400913000.0,21688048000.0
2079.0,18648013000.0,17138052000.0,17200370000.0,21484765000.0,16527226000.0,17640526000.0,19505263000.0,20850297000.0,18780527000.0,20949539000.0,16934945000.0,20140743000.0,20985164000.0,18769144000.0,20419596000.0,18137598000.0,21684850000.0
2080.0,18826928000.0,17029067000.0,17130728000.0,21402446000.0,16346004000.0,17454359000.0,20002296000.0,20743487000.0,18807138000.0,20884324000.0,16941903000.0,20104253000.0,20938717000.0,19730348000.0,20271667000.0,18050419000.0,21603287000.0
2081.0,18489147000.0,16753341000.0,17066784000.0,21371480000.0,16183980000.0,17695860000.0,19251070000.0,20716397000.0,18628645000.0,20871740000.0,16755440000.0,20009314000.0,20859644000.0,18736163000.0,20255894000.0,17970047000.0,22175650000.0
2082.0,18625200000.0,17552173000.0,16977759000.0,21204118000.0,16166687000.0,17277049000.0,18982281000.0,20573889000.0,18494753000.0,20738474000.0,16754503000.0,19918080000.0,20837670000.0,18532465000.0,20256465000.0,17785463000.0,22244730000.0
2083.0,18363288000.0,16831617000.0,16906464000.0,21289605000.0,16020640000.0,17678598000.0,18888240000.0,20472748000.0,18416870000.0,21030312000.0,16571386000.0,19774802000.0,20825900000.0,18772673000.0,20526836000.0,18111934000.0,21837260000.0
2084.0,18325310000.0,16633160000.0,16775007000.0,21387643000.0,15968311000.0,17157521000.0,18816532000.0,20420698000.0,18304920000.0,20611980000.0,16604544000.0,19755926000.0,20653720000.0,18297246000.0,20230947000.0,17638627000.0,21804624000.0
2085.0,18157937000.0,16359839000.0,17456443000.0,21427624000.0,15843174000.0,17218603000.0,18903683000.0,20425808000.0,18248151000.0,21295245000.0,16426144000.0,19794252000.0,20678660000.0,18254830000.0,20007760000.0,17966797000.0,21572065000.0
2086.0,18073186000.0,16323923000.0,16824024000.0,21158578000.0,15761383000.0,17237856000.0,18754195000.0,20291550000.0,18415976000.0,20541506000.0,16596978000.0,20020414000.0,20445400000.0,18138593000.0,19933905000.0,17546140000.0,21647968000.0
2087.0,17944609000.0,16154546000.0,16913651000.0,21455573000.0,15717890000.0,17169905000.0,18661510000.0,20291404000.0,18444827000.0,20400464000.0,16703668000.0,19627780000.0,20654442000.0,18203722000.0,19794397000.0,17407093000.0,21620994000.0
2088.0,17902720000.0,15926837000.0,16607651000.0,21099012000.0,15549631000.0,16996590000.0,18784086000.0,20287654000.0,18172512000.0,20316553000.0,16476843000.0,19454452000.0,20407622000.0,18003243000.0,19688538000.0,17872700000.0,21777527000.0
2089.0,17710254000.0,15804456000.0,16533109000.0,20974322000.0,15407323000.0,16828398000.0,18991186000.0,20146194000.0,17978335000.0,20620655000.0,16336899000.0,19338560000.0,20361873000.0,17798664000.0,19600396000.0,18176836000.0,21402452000.0
2090.0,17696225000.0,15661496000.0,16384885000.0,21297030000.0,15673298000.0,16590058000.0,18718824000.0,20100248000.0,17930693000.0,20163805000.0,16172790000.0,20270668000.0,20277940000.0,18262174000.0,19681604000.0,17269058000.0,21478349000.0
2091.0,17584376000.0,15545394000.0,16301381000.0,21008169000.0,15208873000.0,16448250000.0,18559610000.0,20328643000.0,17821210000.0,20110617000.0,16777204000.0,19686967000.0,20225784000.0,17671401000.0,19413640000.0,17124731000.0,21435544000.0
2092.0,17519987000.0,15628615000.0,16217379000.0,20952197000.0,15122765000.0,16298886000.0,18346300000.0,20000698000.0,17767018000.0,20064096000.0,17347660000.0,19293075000.0,20155744000.0,17586412000.0,19377218000.0,17219144000.0,21433879000.0
2093.0,17390674000.0,15342366000.0,16150494000.0,21184094000.0,15344458000.0,16691666000.0,18282359000.0,19858004000.0,17705306000.0,20639371000.0,16981291000.0,19513856000.0,20126374000.0,17562706000.0,19208702000.0,17015447000.0,21464445000.0
2094.0,17380747000.0,15583216000.0,16023568000.0,21163698000.0,15070650000.0,16734759000.0,18173100000.0,19846949000.0,17622108000.0,20010710000.0,16280782000.0,19055407000.0,20026737000.0,17651503000.0,19283497000.0,16894592000.0,21715292000.0
2095.0,17395580000.0,15225994000.0,16003313000.0,21023238000.0,14854423000.0,16818269000.0,18160480000.0,19860488000.0,17936198000.0,20958951000.0,16388877000.0,18970028000.0,19921089000.0,17787238000.0,19438885000.0,16842647000.0,21499714000.0
2096.0,17352970000.0,15071522000.0,15870934000.0,20829704000.0,14826152000.0,16423520000.0,18248518000.0,20023044000.0,18202880000.0,20084224000.0,16124783000.0,19329008000.0,19836266000.0,17428107000.0,19101297000.0,16957636000.0,21405942000.0
2097.0,17311860000.0,14962060000.0,15841673000.0,20933306000.0,14690506000.0,16062713000.0,18055412000.0,19648078000.0,17551251000.0,19975707000.0,16072253000.0,19153095000.0,19876207000.0,17530660000.0,18976684000.0,16825038000.0,21291960000.0
2098.0,17105748000.0,14867238000.0,15771191000.0,20791583000.0,14604811000.0,15959506000.0,18114245000.0,19502311000.0,17561166000.0,19737772000.0,15867025000.0,19178963000.0,19724642000.0,17280035000.0,19015270000.0,16744111000.0,21185161000.0
2099.0,17028464000.0,15092925000.0,15551041000.0,20765073000.0,14907231000.0,16078919000.0,17884918000.0,19446833000.0,17443285000.0,19690187000.0,15918639000.0,19348940000.0,19586675000.0,17194455000.0,19398205000.0,16778262000.0,21157515000.0
2100.0,17032350000.0,15131485000.0,15440987000.0,20849213000.0,14633437000.0,16104214000.0,18292095000.0,19576127000.0,17333828000.0,20322865000.0,15949100000.0,18918280000.0,19557990000.0,17921649000.0,18881817000.0,16510155000.0,21233897000.0
