time,TAIESM1,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,CANESM5,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,EC-EARTH3,MIROC6,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2012.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0
2013.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0
2014.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0
2015.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0
2016.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0
2017.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0
2018.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0
2019.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0
2020.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0
2021.0,84751800000.0,84961200000.0,84756470000.0,84910800000.0,84809220000.0,84783470000.0,84943550000.0,84651470000.0,84881500000.0,84865790000.0,84975480000.0,84840730000.0,84983070000.0,85042766000.0
2022.0,84786545000.0,84520380000.0,84683310000.0,84731320000.0,84534140000.0,84882350000.0,84826270000.0,85955305000.0,86185484000.0,84613970000.0,84736220000.0,84335390000.0,85165780000.0,84861260000.0
2023.0,84526030000.0,84253260000.0,85791710000.0,84246580000.0,84383060000.0,84316750000.0,84291480000.0,84726850000.0,84707390000.0,84305600000.0,84470350000.0,83940205000.0,84601570000.0,84525640000.0
2024.0,84202650000.0,84012680000.0,85178210000.0,84025810000.0,84388060000.0,83939710000.0,83946010000.0,84036070000.0,84912824000.0,83854710000.0,84128380000.0,83598870000.0,84293380000.0,84123165000.0
2025.0,83640090000.0,83431950000.0,84344050000.0,83354345000.0,84491100000.0,83938615000.0,83488540000.0,83586720000.0,84265260000.0,83385270000.0,83627020000.0,83162070000.0,84069030000.0,83811130000.0
2026.0,83553845000.0,83162006000.0,83853210000.0,83139360000.0,85493146000.0,83800500000.0,83172750000.0,83066960000.0,85452595000.0,82821505000.0,83272870000.0,82619670000.0,83832030000.0,84755866000.0
2027.0,82802020000.0,83026920000.0,83392130000.0,82500580000.0,85347820000.0,83178660000.0,82809020000.0,82310740000.0,83614620000.0,82372690000.0,82710856000.0,81861690000.0,83298574000.0,83386620000.0
2028.0,82202970000.0,82322520000.0,82822680000.0,81405150000.0,85988794000.0,83058115000.0,82677900000.0,81582030000.0,83273930000.0,81886470000.0,82488120000.0,81041040000.0,82913500000.0,83329140000.0
2029.0,81635500000.0,81657960000.0,82738840000.0,80595350000.0,84089760000.0,82318410000.0,81942820000.0,80919760000.0,83039330000.0,81067655000.0,81856370000.0,80646310000.0,82530300000.0,82995620000.0
2030.0,81106070000.0,80876750000.0,82857470000.0,80358285000.0,83681910000.0,81757720000.0,81870530000.0,80502420000.0,82646140000.0,79980750000.0,81029005000.0,80522520000.0,81878830000.0,82865210000.0
2031.0,80553394000.0,79733300000.0,81881645000.0,79246180000.0,84573180000.0,81215710000.0,80779380000.0,79429500000.0,82250910000.0,79630520000.0,80268526000.0,79761605000.0,81386480000.0,82321826000.0
2032.0,79839320000.0,79257900000.0,81416905000.0,78501520000.0,83193094000.0,80415710000.0,80127205000.0,78545610000.0,81802110000.0,79218020000.0,80334725000.0,79573565000.0,80960620000.0,82035960000.0
2033.0,79232320000.0,79274360000.0,81000505000.0,77340030000.0,82862100000.0,80111080000.0,79499770000.0,77543500000.0,81805870000.0,78413460000.0,79296610000.0,78898995000.0,80528560000.0,81642020000.0
2034.0,78253620000.0,79492440000.0,80903850000.0,76233530000.0,83941930000.0,79214035000.0,79322750000.0,76583530000.0,80983270000.0,77808340000.0,78851680000.0,78122705000.0,80085430000.0,81230170000.0
2035.0,77621040000.0,79215710000.0,80583460000.0,74965650000.0,82350180000.0,78657340000.0,79395520000.0,75534410000.0,80455066000.0,77200966000.0,78078400000.0,77186500000.0,79850770000.0,80494486000.0
2036.0,76826690000.0,78314270000.0,80697750000.0,74352550000.0,82191430000.0,78065700000.0,78599950000.0,74730000000.0,80118460000.0,76379070000.0,77303610000.0,76691644000.0,79610460000.0,79936260000.0
2037.0,76077490000.0,77266444000.0,80073680000.0,73780855000.0,82943110000.0,77113330000.0,78088220000.0,73515090000.0,80401230000.0,75494600000.0,76461200000.0,75918070000.0,79366920000.0,80021650000.0
2038.0,75325350000.0,76528030000.0,79915550000.0,72902460000.0,81715356000.0,77264855000.0,76936940000.0,72461296000.0,79976915000.0,74971185000.0,75631714000.0,74958800000.0,78594310000.0,79289900000.0
2039.0,74587005000.0,75973260000.0,79099720000.0,71820880000.0,81783330000.0,76335840000.0,76228534000.0,71912595000.0,78872850000.0,74428360000.0,75244890000.0,74487930000.0,78112630000.0,78693350000.0
2040.0,73691270000.0,75086700000.0,78912540000.0,71105220000.0,81588800000.0,75326430000.0,75387630000.0,70181350000.0,78379390000.0,73411600000.0,74777560000.0,76174340000.0,77620640000.0,81290715000.0
2041.0,72760630000.0,74582500000.0,78272635000.0,70107030000.0,81175860000.0,74324870000.0,74989625000.0,69328110000.0,77732510000.0,72249370000.0,73910346000.0,74072920000.0,77395124000.0,80520030000.0
2042.0,71622840000.0,73959800000.0,77431790000.0,69095825000.0,80803560000.0,73734370000.0,73838720000.0,68365976000.0,77310710000.0,71464880000.0,73293410000.0,72656260000.0,76617570000.0,78778565000.0
2043.0,70879535000.0,73444130000.0,77046415000.0,68273136000.0,81011200000.0,72764300000.0,73272705000.0,67552530000.0,78085644000.0,70960670000.0,72507440000.0,71862590000.0,76099330000.0,77603150000.0
2044.0,69920506000.0,72759484000.0,76578730000.0,67306960000.0,80284960000.0,71629850000.0,72480070000.0,67488326000.0,76669460000.0,70799245000.0,71977280000.0,71590896000.0,75694700000.0,77023560000.0
2045.0,68899684000.0,71937760000.0,76082954000.0,66388460000.0,79878760000.0,70574920000.0,71750830000.0,66138325000.0,76257840000.0,69821870000.0,71068250000.0,70694120000.0,74731850000.0,76586930000.0
2046.0,68115972000.0,71089460000.0,75648070000.0,65672650000.0,79255090000.0,69559755000.0,71195400000.0,65344115000.0,75880930000.0,68654850000.0,69901700000.0,69874024000.0,74178590000.0,76476390000.0
2047.0,67029467000.0,70095190000.0,74941480000.0,64531110000.0,78915360000.0,68735170000.0,70530460000.0,64621570000.0,75596760000.0,67341505000.0,69361140000.0,70243210000.0,73801280000.0,75718525000.0
2048.0,65861554000.0,69517610000.0,74507310000.0,63638204000.0,79126400000.0,67640600000.0,69866980000.0,63620022000.0,75244634000.0,66663550000.0,69797700000.0,68414525000.0,73186340000.0,75253910000.0
2049.0,64572860000.0,68622900000.0,73924166000.0,62336490000.0,78324785000.0,66700394000.0,69051376000.0,63149740000.0,74633716000.0,65825230000.0,68810350000.0,67226948000.0,72718810000.0,74796570000.0
2050.0,63610570000.0,67788460000.0,73408190000.0,61353910000.0,77764035000.0,65879050000.0,68436240000.0,61905670000.0,74011900000.0,64944000000.0,67935120000.0,66415346000.0,72032264000.0,74113690000.0
2051.0,62760276000.0,67271370000.0,73229480000.0,60298630000.0,77175630000.0,64964833000.0,67632255000.0,61088158000.0,73425310000.0,64074850000.0,66803556000.0,65954040000.0,71387636000.0,73733480000.0
2052.0,62008005000.0,66082177000.0,73985380000.0,59288277000.0,78522065000.0,64043217000.0,68257810000.0,60108403000.0,72926680000.0,63185175000.0,66147144000.0,65450246000.0,71264860000.0,73248150000.0
2053.0,61292580000.0,65279414000.0,72204935000.0,57984970000.0,77475760000.0,63143535000.0,67008786000.0,59248890000.0,72691810000.0,62126277000.0,65324933000.0,64954480000.0,70765820000.0,72754184000.0
2054.0,60150420000.0,64199450000.0,71751655000.0,57160765000.0,77102080000.0,62271594000.0,66192585000.0,58177240000.0,72166690000.0,61334217000.0,65200255000.0,63733020000.0,69938864000.0,72269890000.0
2055.0,59145638000.0,63256433000.0,71282200000.0,56553075000.0,77233880000.0,61499666000.0,65542824000.0,57314767000.0,71652600000.0,60472180000.0,64231182000.0,62695590000.0,69510550000.0,72331300000.0
2056.0,57858140000.0,62566105000.0,71476210000.0,56176970000.0,76818416000.0,60796000000.0,65092520000.0,56701178000.0,70952010000.0,59836035000.0,63395615000.0,61889470000.0,68897010000.0,71510920000.0
2057.0,57164104000.0,61393625000.0,70265930000.0,54918190000.0,76138820000.0,59644543000.0,64549780000.0,55889965000.0,70465270000.0,59021450000.0,62600990000.0,60915930000.0,68387267000.0,70924630000.0
2058.0,56270946000.0,60379700000.0,69752750000.0,53715886000.0,75435205000.0,58583364000.0,63561250000.0,54749780000.0,69906400000.0,58539237000.0,61653164000.0,60206117000.0,67903713000.0,70456934000.0
2059.0,54885716000.0,59580270000.0,69290140000.0,52599005000.0,75130370000.0,57752818000.0,62892126000.0,53703647000.0,69228150000.0,57497776000.0,61129480000.0,59489370000.0,67237060000.0,69807190000.0
2060.0,53724066000.0,58408784000.0,68529700000.0,51254317000.0,79321550000.0,56693424000.0,61978292000.0,52795780000.0,68452078000.0,56531300000.0,60498977000.0,58424750000.0,66857628000.0,69441080000.0
2061.0,52396100000.0,57594348000.0,67978686000.0,50366700000.0,75795740000.0,55622234000.0,61307150000.0,51722207000.0,67664500000.0,55768252000.0,59960710000.0,57630257000.0,66273763000.0,68790110000.0
2062.0,51079684000.0,56294162000.0,67673235000.0,49282458000.0,74851520000.0,54693437000.0,60799050000.0,51091108000.0,67016440000.0,55260434000.0,60004344000.0,56735805000.0,65613340000.0,68374614000.0
2063.0,50271154000.0,55306610000.0,67006464000.0,48245110000.0,74722780000.0,53774860000.0,60113265000.0,50055860000.0,66351230000.0,54249710000.0,59040145000.0,55921640000.0,65450635000.0,67864326000.0
2064.0,49608950000.0,54218314000.0,66566627000.0,47050293000.0,75305345000.0,52986814000.0,59180913000.0,49151672000.0,65384350000.0,53457650000.0,58045690000.0,55120343000.0,64805740000.0,67410952000.0
2065.0,48585298000.0,53111984000.0,65795110000.0,46088160000.0,74840244000.0,52195906000.0,58853114000.0,48265646000.0,64692210000.0,54902465000.0,57868090000.0,53910348000.0,64203850000.0,67014520000.0
2066.0,47431960000.0,51840135000.0,65107804000.0,45165220000.0,73553040000.0,51534897000.0,58095940000.0,47392555000.0,63972510000.0,52683403000.0,57194353000.0,52790977000.0,63777540000.0,66778915000.0
2067.0,46365843000.0,50690585000.0,64489170000.0,44312830000.0,73297330000.0,50436680000.0,58089923000.0,46671150000.0,63283310000.0,52018550000.0,57018655000.0,51604853000.0,63142855000.0,65846493000.0
2068.0,44833950000.0,49863540000.0,63840055000.0,43367105000.0,73026230000.0,49603450000.0,57151010000.0,45973705000.0,62333050000.0,51111230000.0,55821894000.0,50480130000.0,62523937000.0,65201807000.0
2069.0,43885200000.0,48822800000.0,63162323000.0,42241900000.0,72572820000.0,48930920000.0,56960836000.0,45027574000.0,61443970000.0,49923790000.0,55047356000.0,49829183000.0,61894620000.0,64734052000.0
2070.0,42801060000.0,47832207000.0,62570020000.0,40762960000.0,71914594000.0,48029164000.0,56410817000.0,44055974000.0,60708890000.0,48942584000.0,54247250000.0,49355923000.0,61369770000.0,64805982000.0
2071.0,41554387000.0,46938124000.0,62354436000.0,39529574000.0,72634610000.0,47023653000.0,55497523000.0,43182970000.0,60506490000.0,47998920000.0,53507015000.0,48125580000.0,60750000000.0,63785095000.0
2072.0,40612565000.0,45719530000.0,61456536000.0,38391810000.0,72324090000.0,46092740000.0,54837555000.0,42099740000.0,59583470000.0,47370470000.0,53566927000.0,46926217000.0,60379017000.0,63318700000.0
2073.0,39709220000.0,44809940000.0,63258583000.0,36851503000.0,71547200000.0,45346574000.0,54197264000.0,41411950000.0,58952200000.0,46455108000.0,52552900000.0,45831274000.0,59963806000.0,62906400000.0
2074.0,38573347000.0,44048240000.0,63194223000.0,35428594000.0,71091225000.0,44365620000.0,53642630000.0,40670876000.0,57706746000.0,45428210000.0,51782590000.0,44806545000.0,59233096000.0,62118090000.0
2075.0,37231940000.0,43065160000.0,60334440000.0,34386702000.0,70833810000.0,43388404000.0,53068780000.0,39729164000.0,56594290000.0,44336750000.0,50808610000.0,43673990000.0,58712195000.0,61568820000.0
2076.0,36179620000.0,42167255000.0,59461984000.0,33349405000.0,70656770000.0,42605883000.0,52508594000.0,38766090000.0,55862362000.0,43288160000.0,49941082000.0,42430080000.0,58098080000.0,61070640000.0
2077.0,35125166000.0,41394643000.0,59111408000.0,32232425000.0,71943274000.0,41848074000.0,51746090000.0,38058234000.0,54848692000.0,43082440000.0,49355194000.0,41186996000.0,57847210000.0,61249507000.0
2078.0,33731265000.0,40583770000.0,58175800000.0,31155304000.0,69859450000.0,41056880000.0,51127394000.0,37201973000.0,53885075000.0,41987400000.0,48916394000.0,39985820000.0,57133654000.0,60275675000.0
2079.0,32635630000.0,39859420000.0,57838650000.0,30121085000.0,69343625000.0,40434220000.0,50466190000.0,36205613000.0,52951090000.0,40947933000.0,48203780000.0,38782358000.0,56569926000.0,59634420000.0
2080.0,31592935000.0,39164113000.0,57035264000.0,28868897000.0,69114890000.0,39737184000.0,49781486000.0,35537506000.0,51980580000.0,40243954000.0,47564247000.0,37849900000.0,56102910000.0,59125630000.0
2081.0,30337798000.0,38305493000.0,56417833000.0,27925991000.0,68726430000.0,38960067000.0,49121250000.0,34561544000.0,51197514000.0,39501062000.0,46770164000.0,36707226000.0,55656047000.0,58707255000.0
2082.0,28924862000.0,37365666000.0,55523580000.0,26947709000.0,68117578000.0,38296576000.0,48551985000.0,33755408000.0,50287112000.0,38635753000.0,45885047000.0,35728237000.0,55492540000.0,58291122000.0
2083.0,27725183000.0,36705250000.0,54814806000.0,26039155000.0,67764883000.0,37579063000.0,48027898000.0,33070655000.0,49273426000.0,37711417000.0,45337272000.0,34833842000.0,54560800000.0,57710970000.0
2084.0,26886472000.0,35883094000.0,53943740000.0,25183730000.0,67589562000.0,36996555000.0,47398593000.0,32284897000.0,48387117000.0,36951966000.0,44601356000.0,33659107000.0,54094635000.0,57402150000.0
2085.0,25820266000.0,35076260000.0,53095645000.0,24265255000.0,69091880000.0,36291117000.0,46831220000.0,31421323000.0,47422853000.0,36365720000.0,44107305000.0,32676043000.0,53492523000.0,56963920000.0
2086.0,24953612000.0,34441580000.0,52346466000.0,23327519000.0,67560980000.0,35450397000.0,46357246000.0,31275844000.0,46428996000.0,35497206000.0,43052933000.0,31880370000.0,52875764000.0,56646020000.0
2087.0,24157227000.0,33581902000.0,51410678000.0,22406308000.0,66987885000.0,34841883000.0,46113590000.0,30345770000.0,45618390000.0,34427860000.0,42213106000.0,30908805000.0,52386420000.0,58622472000.0
2088.0,23171000000.0,32615723000.0,50628280000.0,21584700000.0,66426330000.0,34377370000.0,45400314000.0,29428384000.0,44774224000.0,33484868000.0,41264284000.0,29724709000.0,51620844000.0,56361316000.0
2089.0,22216874000.0,31715936000.0,49740900000.0,20667816000.0,67107460000.0,33762705000.0,45082210000.0,28530143000.0,43963380000.0,32732633000.0,40573776000.0,28638132000.0,51172794000.0,55602938000.0
2090.0,21292825000.0,30806352000.0,48959193000.0,19613714000.0,66219626000.0,33504790000.0,44371554000.0,27852175000.0,43229794000.0,31709985000.0,39486550000.0,27690676000.0,50472976000.0,55303120000.0
2091.0,20529842000.0,29897500000.0,48171303000.0,18564400000.0,65643810000.0,32851278000.0,43741934000.0,27250153000.0,42453220000.0,30567440000.0,38487233000.0,26893482000.0,49998696000.0,54698120000.0
2092.0,19634100000.0,29127960000.0,47299620000.0,17544580000.0,65331740000.0,32365455000.0,43031593000.0,26365053000.0,41695597000.0,29873040000.0,37602644000.0,26057118000.0,49430237000.0,54212833000.0
2093.0,19097823000.0,28145027000.0,46588670000.0,16546951000.0,64909990000.0,31866178000.0,42651587000.0,25756023000.0,41039372000.0,29131020000.0,36654633000.0,25212760000.0,49199583000.0,54205150000.0
2094.0,18358282000.0,27522193000.0,45695156000.0,15960970000.0,64468177000.0,31335088000.0,42172785000.0,25005230000.0,40550638000.0,28058186000.0,35525018000.0,24334166000.0,48701227000.0,53316140000.0
2095.0,17684736000.0,26805064000.0,44917150000.0,15477250000.0,64749700000.0,30796010000.0,41517117000.0,24563407000.0,39519064000.0,26874497000.0,34246121000.0,23539640000.0,48142910000.0,52799795000.0
2096.0,16765194000.0,26193930000.0,44074210000.0,14834094000.0,64381264000.0,30472702000.0,41098723000.0,23858428000.0,38529933000.0,25957298000.0,33609826000.0,22523690000.0,48128000000.0,52369220000.0
2097.0,16021305000.0,25555862000.0,43181010000.0,14397739000.0,63805395000.0,30259096000.0,40372113000.0,23254618000.0,37696815000.0,24966935000.0,32718140000.0,21772323000.0,47225856000.0,51814527000.0
2098.0,15394931000.0,24953797000.0,42307723000.0,14029823000.0,63215920000.0,29605591000.0,39696925000.0,22607182000.0,36754895000.0,24025528000.0,31859747000.0,20887673000.0,46972240000.0,51308597000.0
2099.0,14924534000.0,24398244000.0,41336426000.0,13491454000.0,63652495000.0,29055860000.0,39275155000.0,21679761000.0,36079763000.0,23311276000.0,30817227000.0,20106453000.0,46519005000.0,50881892000.0
2100.0,14470696000.0,23852646000.0,40359610000.0,12998351000.0,62847558000.0,28714572000.0,38631150000.0,21197142000.0,34984292000.0,22527162000.0,29856713000.0,19552502000.0,45947572000.0,50387775000.0
