time,EC-EARTH3,CNRM-CM6-1,MPI-ESM1-2-HR,CESM2-WACCM,GFDL-ESM4,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,TAIESM1,KACE-1-0-G,MRI-ESM2-0,CANESM5
2010.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0,86918750000.0
2011.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0,86789276000.0
2012.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0,86721060000.0
2013.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0,86814000000.0
2014.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0,86552640000.0
2015.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0,86340700000.0
2016.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0,86155590000.0
2017.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0,85840134000.0
2018.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0,85609170000.0
2019.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0,85404220000.0
2020.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0,85076230000.0
2021.0,85024060000.0,85513880000.0,85805420000.0,85466510000.0,84770930000.0,84718960000.0,85083000000.0,85303950000.0,84717040000.0,84774120000.0,84911260000.0,85440230000.0,84824910000.0
2022.0,84948610000.0,84798770000.0,87583070000.0,85469676000.0,84508140000.0,84536080000.0,84643680000.0,85895580000.0,84931610000.0,84919525000.0,84379930000.0,84956774000.0,84814960000.0
2023.0,84117650000.0,84273350000.0,86180135000.0,84763860000.0,84165010000.0,83982000000.0,84328950000.0,84839600000.0,84610060000.0,84629280000.0,83952100000.0,84606180000.0,84402450000.0
2024.0,83671580000.0,84316840000.0,86021720000.0,84320450000.0,84088930000.0,83698510000.0,83984550000.0,84460814000.0,84538480000.0,84280540000.0,83334060000.0,84255600000.0,83858280000.0
2025.0,84077896000.0,84009930000.0,84994310000.0,83928700000.0,83758520000.0,83598570000.0,83346490000.0,84163320000.0,84161150000.0,84098720000.0,82892980000.0,83832955000.0,83511116000.0
2026.0,84842260000.0,83555656000.0,84611600000.0,83343020000.0,83275430000.0,83747504000.0,83056810000.0,84066500000.0,83451806000.0,83622980000.0,82130740000.0,83371110000.0,83042200000.0
2027.0,83000030000.0,83307350000.0,84222120000.0,82988000000.0,82952420000.0,82923980000.0,82324390000.0,83823840000.0,82689835000.0,83820970000.0,81355320000.0,82814935000.0,82608260000.0
2028.0,82164200000.0,83070984000.0,83928910000.0,82547050000.0,82581660000.0,82030470000.0,81762025000.0,83551030000.0,82195430000.0,82964050000.0,80603850000.0,82190940000.0,82051056000.0
2029.0,81751490000.0,82694440000.0,84051870000.0,81701470000.0,82278630000.0,81457410000.0,81222754000.0,83403340000.0,82232910000.0,82870710000.0,79686844000.0,81716260000.0,81433920000.0
2030.0,81301000000.0,82152560000.0,83815030000.0,81275320000.0,81696630000.0,80950580000.0,80715590000.0,82697330000.0,81290100000.0,81738040000.0,78911620000.0,81292640000.0,81086960000.0
2031.0,80982335000.0,81809210000.0,83168750000.0,82207700000.0,81435935000.0,80241310000.0,80066090000.0,83322600000.0,81382064000.0,81713320000.0,77994500000.0,80691830000.0,80384745000.0
2032.0,81747860000.0,81147765000.0,82779240000.0,80215474000.0,81011474000.0,79379450000.0,79056830000.0,82775830000.0,85548610000.0,81376780000.0,77488546000.0,80046180000.0,79713540000.0
2033.0,80649910000.0,81020264000.0,82455520000.0,79653224000.0,80534500000.0,79018975000.0,78160060000.0,82300174000.0,81321650000.0,80553810000.0,77022940000.0,80069620000.0,79097420000.0
2034.0,79421500000.0,80618316000.0,81986130000.0,80911550000.0,80405270000.0,78527590000.0,77747240000.0,81888560000.0,80507036000.0,80279175000.0,76181860000.0,79192200000.0,78047410000.0
2035.0,78748254000.0,80212730000.0,82448950000.0,79752815000.0,80661960000.0,78221640000.0,77241780000.0,81474840000.0,80599160000.0,79624530000.0,75455510000.0,78704820000.0,77657375000.0
2036.0,78017910000.0,79775280000.0,81768710000.0,79067630000.0,79565050000.0,77314530000.0,76012180000.0,81190896000.0,79519820000.0,78951210000.0,74538440000.0,78296040000.0,76928836000.0
2037.0,77383795000.0,79376700000.0,81347610000.0,78397600000.0,79189025000.0,76488565000.0,75100920000.0,81466016000.0,78941560000.0,78481150000.0,74207220000.0,77536100000.0,75988664000.0
2038.0,76750780000.0,79419695000.0,81005010000.0,77969370000.0,78478610000.0,75835890000.0,74384680000.0,80516800000.0,78296015000.0,78174800000.0,73275350000.0,76941830000.0,75356185000.0
2039.0,76659960000.0,78586020000.0,80729660000.0,76849320000.0,78055840000.0,75055145000.0,73391735000.0,83126534000.0,77376310000.0,77684530000.0,72177885000.0,76783520000.0,74599514000.0
2040.0,76094010000.0,78234310000.0,80425976000.0,76338635000.0,77433530000.0,74328826000.0,72652186000.0,82339790000.0,76845790000.0,77112740000.0,71194380000.0,76033220000.0,73865420000.0
2041.0,75318560000.0,78762780000.0,79955320000.0,75415860000.0,77143410000.0,73739840000.0,71723740000.0,81991630000.0,76015360000.0,76259710000.0,70251330000.0,75207400000.0,73488860000.0
2042.0,74713020000.0,77389880000.0,79977630000.0,74687650000.0,76615550000.0,72872450000.0,70634280000.0,80730780000.0,75375820000.0,75299010000.0,69620260000.0,74387150000.0,73036090000.0
2043.0,73994350000.0,76984500000.0,79243930000.0,74038680000.0,76076830000.0,74203100000.0,69697350000.0,79783010000.0,75919460000.0,74471760000.0,68414935000.0,73747370000.0,72094245000.0
2044.0,73181960000.0,76837610000.0,78926880000.0,73587130000.0,75624140000.0,73832170000.0,68788300000.0,79382000000.0,74396320000.0,73245510000.0,67264350000.0,74975160000.0,71392895000.0
2045.0,72759970000.0,75973870000.0,78701430000.0,72941800000.0,75373390000.0,71758280000.0,67551990000.0,78732450000.0,73765690000.0,72100460000.0,66583126000.0,73110080000.0,70517830000.0
2046.0,72095860000.0,75452840000.0,78304070000.0,72450195000.0,74359400000.0,70977995000.0,66586790000.0,78239260000.0,73089696000.0,71160906000.0,65458790000.0,72837145000.0,69860430000.0
2047.0,71258050000.0,74895610000.0,77708040000.0,72202895000.0,74188870000.0,69953410000.0,65593565000.0,77951030000.0,71904710000.0,70222450000.0,64773833000.0,71863120000.0,69518740000.0
2048.0,70568520000.0,74276086000.0,77405100000.0,71459470000.0,73526200000.0,69529450000.0,64658790000.0,78086430000.0,71513270000.0,69212730000.0,64129815000.0,71261610000.0,68508512000.0
2049.0,69818470000.0,74386580000.0,77115150000.0,70970245000.0,73228590000.0,68785030000.0,63617454000.0,77130540000.0,70389390000.0,68281650000.0,63369370000.0,71433175000.0,67840205000.0
2050.0,69256240000.0,73951530000.0,76468390000.0,70127600000.0,74068250000.0,68083433000.0,62611354000.0,76712720000.0,69263240000.0,67682763000.0,62548880000.0,70427100000.0,66975920000.0
2051.0,68647014000.0,73249420000.0,76060450000.0,69456085000.0,72976990000.0,67502084000.0,61559620000.0,76523760000.0,68370660000.0,66636740000.0,61670564000.0,69675830000.0,66188055000.0
2052.0,68176757000.0,72700730000.0,75659400000.0,68816500000.0,72471730000.0,66295046000.0,60638480000.0,76054315000.0,67640197000.0,65940537000.0,60846834000.0,68770660000.0,65411146000.0
2053.0,67967226000.0,72071610000.0,75238130000.0,71108575000.0,71883100000.0,65298760000.0,59562246000.0,75793940000.0,66618937000.0,65215060000.0,59713823000.0,68050340000.0,64753594000.0
2054.0,66895220000.0,73089016000.0,75251110000.0,72630215000.0,71038394000.0,64588403000.0,58583613000.0,75292566000.0,66035640000.0,64165245000.0,59065893000.0,67396506000.0,64080140000.0
2055.0,66483315000.0,71717310000.0,74412080000.0,70291420000.0,70648750000.0,63884060000.0,57651368000.0,75000410000.0,65312660000.0,63188680000.0,58238250000.0,66795057000.0,62978560000.0
2056.0,65745940000.0,70785570000.0,73686860000.0,67506470000.0,70165330000.0,63099110000.0,56961245000.0,74720040000.0,64023974000.0,62274077000.0,57459216000.0,66780926000.0,62309230000.0
2057.0,65034146000.0,70816280000.0,73292060000.0,66716990000.0,69928640000.0,62096160000.0,55999920000.0,74368310000.0,63477154000.0,61261685000.0,57044560000.0,65908056000.0,61548060000.0
2058.0,64441393000.0,70253290000.0,72508550000.0,65987430000.0,69433690000.0,61602247000.0,54909354000.0,74000370000.0,62739857000.0,59961704000.0,55920816000.0,65088508000.0,61458362000.0
2059.0,63693664000.0,71130800000.0,71689060000.0,65326318000.0,68825570000.0,60925764000.0,53593320000.0,73486580000.0,61977444000.0,59069680000.0,54953476000.0,64322030000.0,60585267000.0
2060.0,63187444000.0,69368110000.0,71107190000.0,64702650000.0,69034750000.0,61170970000.0,52566606000.0,73127150000.0,61625016000.0,57885856000.0,53996544000.0,64401240000.0,59954876000.0
2061.0,62064357000.0,68608614000.0,70565860000.0,63891140000.0,68151923000.0,59896840000.0,51612705000.0,72417290000.0,60256563000.0,56900153000.0,52838150000.0,63639925000.0,59197657000.0
2062.0,61207640000.0,68121043000.0,70103460000.0,63155830000.0,67727626000.0,59220890000.0,50743697000.0,72190260000.0,59703200000.0,55959736000.0,51851715000.0,63292826000.0,58473103000.0
2063.0,60062724000.0,67660970000.0,69754724000.0,62142026000.0,67126240000.0,59093385000.0,49810293000.0,72585390000.0,58595815000.0,55615877000.0,50830320000.0,62467613000.0,57631973000.0
2064.0,60166150000.0,67356470000.0,69611670000.0,61414175000.0,66733870000.0,57941475000.0,48954184000.0,71332950000.0,57866430000.0,54905246000.0,49856320000.0,65674617000.0,57182690000.0
2065.0,58811790000.0,68078950000.0,68986780000.0,60684290000.0,66380050000.0,57205810000.0,47964828000.0,70847080000.0,56755794000.0,54152036000.0,49380000000.0,62148410000.0,56330744000.0
2066.0,58132062000.0,66491044000.0,68374900000.0,59920560000.0,65667910000.0,56512004000.0,46807690000.0,70524500000.0,55577310000.0,53175595000.0,48628048000.0,61557223000.0,55544685000.0
2067.0,56972210000.0,65763504000.0,67765432000.0,59184310000.0,65268687000.0,56700340000.0,45936160000.0,69827430000.0,54816903000.0,52161335000.0,48453493000.0,60706690000.0,54578266000.0
2068.0,56055020000.0,65175400000.0,67202000000.0,58266110000.0,65661596000.0,56383885000.0,44845007000.0,73221415000.0,54300754000.0,51340476000.0,47260740000.0,60194430000.0,53706326000.0
2069.0,55270662000.0,64727515000.0,66630988000.0,57797870000.0,64456740000.0,55094993000.0,44143854000.0,69147490000.0,53211010000.0,51531743000.0,46518903000.0,60609470000.0,53236310000.0
2070.0,54588457000.0,64385890000.0,66364592000.0,56672014000.0,64040670000.0,54424090000.0,43685286000.0,68605740000.0,52752910000.0,49678557000.0,45711757000.0,59525500000.0,52559434000.0
2071.0,53730742000.0,64824435000.0,65589735000.0,55797920000.0,63546462000.0,53760000000.0,42435953000.0,68014965000.0,51762254000.0,48485820000.0,44924936000.0,58804646000.0,51886756000.0
2072.0,53011290000.0,63341367000.0,65119904000.0,54853505000.0,63036064000.0,53152096000.0,41241700000.0,67548897000.0,50829490000.0,47651824000.0,44347620000.0,57957958000.0,51319153000.0
2073.0,52191007000.0,62861062000.0,64617652000.0,53973115000.0,62264520000.0,53001064000.0,40409113000.0,67609965000.0,50009367000.0,46657573000.0,43943950000.0,57456177000.0,50807180000.0
2074.0,51605670000.0,62296090000.0,64536564000.0,52985864000.0,61529768000.0,52145500000.0,39640600000.0,66810663000.0,49295364000.0,45698548000.0,43357160000.0,57107845000.0,50113454000.0
2075.0,50916164000.0,61638680000.0,63750830000.0,52915257000.0,60946584000.0,51480620000.0,38903435000.0,66597667000.0,48394293000.0,45181900000.0,42756415000.0,56424608000.0,49433313000.0
2076.0,49753256000.0,61250437000.0,63037903000.0,51573654000.0,61111630000.0,50878600000.0,37816670000.0,65958660000.0,47436255000.0,44196073000.0,42068190000.0,56045744000.0,48672383000.0
2077.0,48942800000.0,60546960000.0,62686786000.0,50959192000.0,60189336000.0,50160420000.0,36810105000.0,65395696000.0,46392574000.0,43264840000.0,41435630000.0,55478260000.0,47950803000.0
2078.0,48042107000.0,59886360000.0,62153597000.0,50135634000.0,59723645000.0,49417187000.0,35890990000.0,64723464000.0,45739876000.0,42482980000.0,40751497000.0,54818497000.0,47369640000.0
2079.0,47152540000.0,59340153000.0,61466137000.0,49492062000.0,59243274000.0,48593780000.0,34801676000.0,64317460000.0,45142050000.0,42075300000.0,39945160000.0,54304480000.0,46794400000.0
2080.0,46706622000.0,58828472000.0,60735332000.0,49100698000.0,58838274000.0,47814218000.0,33786600000.0,63530054000.0,44270043000.0,40843310000.0,39199527000.0,53766615000.0,46024835000.0
2081.0,45915435000.0,58458448000.0,60273844000.0,48497660000.0,58235236000.0,47132185000.0,32794137000.0,62887540000.0,43443913000.0,39890650000.0,38356136000.0,53290037000.0,45349830000.0
2082.0,45195203000.0,57798810000.0,59755848000.0,47733494000.0,57651060000.0,46675866000.0,31970265000.0,62261570000.0,42762625000.0,38964250000.0,38003450000.0,52601463000.0,44645437000.0
2083.0,44293270000.0,57640915000.0,59259957000.0,47082550000.0,57119150000.0,46145343000.0,31055831000.0,61777416000.0,41947700000.0,38255440000.0,37226510000.0,51975890000.0,43906986000.0
2084.0,43366960000.0,57117180000.0,58933820000.0,46443530000.0,56493170000.0,45525200000.0,30436356000.0,61074040000.0,41355700000.0,37289984000.0,37304290000.0,51614757000.0,43327398000.0
2085.0,42778230000.0,56492044000.0,58382676000.0,45633663000.0,55866466000.0,45010756000.0,29430090000.0,60658864000.0,40829170000.0,36706386000.0,36350878000.0,51210600000.0,42511260000.0
2086.0,41794370000.0,55768363000.0,58229910000.0,44497682000.0,55275074000.0,44362610000.0,29085596000.0,60013974000.0,39770680000.0,35891024000.0,35613590000.0,50583560000.0,41982630000.0
2087.0,40806187000.0,55009700000.0,57547137000.0,43868897000.0,54648136000.0,43924623000.0,28023108000.0,59380960000.0,39204530000.0,34696106000.0,34937917000.0,50111558000.0,41243170000.0
2088.0,40079417000.0,54372913000.0,57462673000.0,43038278000.0,54053097000.0,43421080000.0,27296588000.0,58728900000.0,38523570000.0,33851714000.0,34153026000.0,49483583000.0,40602284000.0
2089.0,39411230000.0,53526536000.0,56659067000.0,42187837000.0,53323006000.0,42909820000.0,26637785000.0,58307770000.0,38058370000.0,32984244000.0,33309256000.0,50217240000.0,40089272000.0
2090.0,38932400000.0,52785385000.0,56306237000.0,41587900000.0,52950245000.0,42311320000.0,25833040000.0,57776000000.0,37473340000.0,32457294000.0,32525902000.0,48792388000.0,39506694000.0
2091.0,38708662000.0,51827270000.0,56916193000.0,40538055000.0,52402700000.0,41732480000.0,25164542000.0,57501815000.0,36949844000.0,31145886000.0,32031885000.0,48436640000.0,39010787000.0
2092.0,37762085000.0,51270600000.0,56046207000.0,39544310000.0,51910246000.0,41249735000.0,24317665000.0,57047520000.0,37432005000.0,30277820000.0,31557433000.0,47883670000.0,38307880000.0
2093.0,37093600000.0,50587940000.0,55465492000.0,38794084000.0,51565535000.0,40617902000.0,23782386000.0,56365957000.0,35883640000.0,29562534000.0,30954476000.0,47155753000.0,37755785000.0
2094.0,36304118000.0,49890968000.0,54922490000.0,37888717000.0,50938184000.0,40201613000.0,23271412000.0,55636630000.0,35170468000.0,28961212000.0,30412012000.0,46492426000.0,37320580000.0
2095.0,35516000000.0,49313890000.0,54412607000.0,37225040000.0,50047844000.0,39532188000.0,22508830000.0,54952268000.0,34569576000.0,28069861000.0,29769840000.0,45962260000.0,36694508000.0
2096.0,34847310000.0,48529710000.0,53958017000.0,36779640000.0,49621050000.0,38751662000.0,21964182000.0,54279705000.0,34079236000.0,27356877000.0,29333008000.0,45430760000.0,36338680000.0
2097.0,33920188000.0,47903986000.0,53549126000.0,36059830000.0,49154695000.0,38055096000.0,21289769000.0,53666116000.0,33535373000.0,26442734000.0,28679480000.0,44779050000.0,35864530000.0
2098.0,33141697000.0,47197910000.0,53120960000.0,35506553000.0,48651200000.0,37822185000.0,20537151000.0,52988230000.0,32782952000.0,25623960000.0,28320176000.0,44214403000.0,35429454000.0
2099.0,32349039000.0,46465196000.0,52573930000.0,34992402000.0,48434803000.0,36941510000.0,19751985000.0,52472738000.0,31983890000.0,24971784000.0,27747185000.0,43920806000.0,34926473000.0
2100.0,31647498000.0,45811900000.0,52141940000.0,34828520000.0,47851676000.0,36283888000.0,19025746000.0,51836580000.0,31212093000.0,24338719000.0,27349262000.0,43804414000.0,34499617000.0
