time,MRI-ESM2-0,KACE-1-0-G,MPI-ESM1-2-HR,GFDL-ESM4,CANESM5,EC-EARTH3,CESM2-WACCM,TAIESM1,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,CNRM-CM6-1
2011.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0
2012.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0
2013.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0
2014.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0
2015.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0
2016.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0
2017.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0
2018.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0
2019.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0
2020.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0
2021.0,40715882000.0,40849654000.0,40502854000.0,41333500000.0,40505170000.0,40395130000.0,40818600000.0,40482860000.0,40510644000.0,40466584000.0,40385240000.0,40595722000.0,40875954000.0
2022.0,40511260000.0,40672567000.0,40451960000.0,40568394000.0,40483650000.0,40380604000.0,40660034000.0,40409800000.0,40453816000.0,40469668000.0,40361533000.0,41154417000.0,41654590000.0
2023.0,40371642000.0,40591780000.0,40568850000.0,40522050000.0,40336200000.0,40291234000.0,40675390000.0,40313946000.0,40337400000.0,40386662000.0,40634814000.0,40875614000.0,41097486000.0
2024.0,40525770000.0,40502380000.0,40340554000.0,40424104000.0,40221417000.0,40286660000.0,40440420000.0,40240710000.0,40391360000.0,40499380000.0,40287842000.0,40549430000.0,40686000000.0
2025.0,40451334000.0,40403677000.0,40338153000.0,40428687000.0,40121460000.0,40137597000.0,40290198000.0,40233198000.0,40215420000.0,40281854000.0,40282857000.0,40391287000.0,40808776000.0
2026.0,40596386000.0,40294240000.0,40338190000.0,40382386000.0,40138540000.0,40052756000.0,41528017000.0,40074740000.0,40161563000.0,40374850000.0,40210596000.0,40306393000.0,40913170000.0
2027.0,40254060000.0,40289990000.0,40300212000.0,40307597000.0,39959800000.0,39929295000.0,40563050000.0,40210473000.0,40087160000.0,40185940000.0,40162110000.0,40398434000.0,40802783000.0
2028.0,40184860000.0,40136500000.0,40191857000.0,40653460000.0,39897825000.0,39803090000.0,40631600000.0,40521298000.0,40130695000.0,40184205000.0,40376664000.0,40477070000.0,41817113000.0
2029.0,40185967000.0,40049533000.0,40128920000.0,40583827000.0,39774986000.0,39659030000.0,40532144000.0,40229134000.0,39931863000.0,40045540000.0,40103838000.0,40525447000.0,40574177000.0
2030.0,40091530000.0,40018215000.0,40569820000.0,40518603000.0,39677215000.0,39489507000.0,40499413000.0,40035537000.0,39878554000.0,39950560000.0,40296096000.0,41059013000.0,40410624000.0
2031.0,39956180000.0,39876410000.0,40133313000.0,40396700000.0,39550726000.0,39367274000.0,40282927000.0,39847750000.0,40026583000.0,39858573000.0,40118587000.0,40289837000.0,40571634000.0
2032.0,39889120000.0,39790854000.0,40090173000.0,40376545000.0,39428174000.0,39156417000.0,40330450000.0,39678220000.0,39737450000.0,39762610000.0,39896814000.0,40152880000.0,40884530000.0
2033.0,39818457000.0,39733550000.0,40028580000.0,40234406000.0,39275310000.0,39082398000.0,40056290000.0,39562990000.0,39671510000.0,39682780000.0,39809737000.0,40083534000.0,40343343000.0
2034.0,39735850000.0,39673496000.0,40071754000.0,40185147000.0,39111512000.0,38887952000.0,39945527000.0,39476200000.0,39583113000.0,39560510000.0,39674933000.0,39909405000.0,40651338000.0
2035.0,39795958000.0,39580963000.0,40023710000.0,40612740000.0,39021912000.0,38659625000.0,39960160000.0,39468462000.0,39494242000.0,39503880000.0,40099545000.0,39959550000.0,40495390000.0
2036.0,39619162000.0,39481676000.0,39839228000.0,40164360000.0,38784920000.0,38271533000.0,39910550000.0,39317524000.0,39362270000.0,39249375000.0,39673143000.0,39939326000.0,40381256000.0
2037.0,39457340000.0,39310434000.0,39832687000.0,40125407000.0,38578872000.0,37975507000.0,39748264000.0,39100570000.0,39360106000.0,39099974000.0,40099623000.0,40047354000.0,40225070000.0
2038.0,39848580000.0,39150465000.0,39706450000.0,39978880000.0,38511383000.0,37775024000.0,39798940000.0,38929404000.0,39561630000.0,38867825000.0,39463750000.0,39771100000.0,40024048000.0
2039.0,39409656000.0,38965250000.0,39676137000.0,40154850000.0,38267834000.0,37499904000.0,39609450000.0,39063335000.0,39426003000.0,38783970000.0,39331824000.0,39937225000.0,41494794000.0
2040.0,39789330000.0,38750560000.0,39694110000.0,39936406000.0,38006640000.0,37135655000.0,39531414000.0,38645203000.0,39091343000.0,38510055000.0,39226196000.0,39564984000.0,41075085000.0
2041.0,39272770000.0,38649487000.0,39548080000.0,39827395000.0,37814305000.0,36792873000.0,39342957000.0,38447047000.0,38927593000.0,38343078000.0,39425300000.0,39414256000.0,40595760000.0
2042.0,39157793000.0,38419194000.0,39552713000.0,39699198000.0,37546310000.0,36427260000.0,39254590000.0,38211084000.0,38765120000.0,38039780000.0,39061700000.0,39268327000.0,39973180000.0
2043.0,38979510000.0,38248096000.0,39579720000.0,39607276000.0,37397107000.0,36082876000.0,39235682000.0,37964960000.0,38646936000.0,37772747000.0,38977580000.0,39148216000.0,39955997000.0
2044.0,38788366000.0,38131320000.0,39347827000.0,39494200000.0,37010498000.0,35696407000.0,39124804000.0,37619077000.0,38472204000.0,37473750000.0,38767500000.0,39077430000.0,41322766000.0
2045.0,38769160000.0,37882286000.0,39675700000.0,39777850000.0,36549018000.0,35377000000.0,39308906000.0,37345600000.0,38506850000.0,37153255000.0,38558260000.0,38944825000.0,40151420000.0
2046.0,38729626000.0,37707640000.0,39310600000.0,39407202000.0,36248640000.0,36460120000.0,38827360000.0,36933382000.0,38299574000.0,36876173000.0,38531916000.0,38770577000.0,40931820000.0
2047.0,38474318000.0,37441670000.0,39206780000.0,39308956000.0,35893860000.0,34907636000.0,38777920000.0,36580045000.0,38187987000.0,36519084000.0,38506004000.0,38596084000.0,40126230000.0
2048.0,38143775000.0,37182320000.0,39056110000.0,39188586000.0,35565110000.0,34454413000.0,38551495000.0,36206360000.0,38002676000.0,36197708000.0,38274240000.0,38464414000.0,40001974000.0
2049.0,37946910000.0,36899738000.0,39112640000.0,39188713000.0,35449025000.0,33911433000.0,38397264000.0,35850977000.0,37800866000.0,36054786000.0,38324646000.0,38278520000.0,39786377000.0
2050.0,38264553000.0,36702835000.0,39330800000.0,39082996000.0,35044630000.0,33597403000.0,38170554000.0,35278356000.0,37531370000.0,35709227000.0,38062916000.0,38058115000.0,39611757000.0
2051.0,37729390000.0,36415110000.0,39005397000.0,38973300000.0,34516130000.0,33082182000.0,37987013000.0,34896690000.0,37238870000.0,35244850000.0,38461735000.0,37939210000.0,39815655000.0
2052.0,38127780000.0,36113750000.0,38880657000.0,38841913000.0,33967640000.0,32550068000.0,37805863000.0,34566492000.0,37027220000.0,34825044000.0,37905030000.0,37723435000.0,39391600000.0
2053.0,37590110000.0,35788145000.0,38546555000.0,39084920000.0,33542992000.0,31940067000.0,37677793000.0,34358130000.0,36771373000.0,34316116000.0,37739397000.0,37558590000.0,39259900000.0
2054.0,37419160000.0,35399510000.0,38410183000.0,38667215000.0,33368134000.0,31202691000.0,37667226000.0,33963706000.0,36698165000.0,33927260000.0,37604010000.0,37228050000.0,39177822000.0
2055.0,37152395000.0,35184284000.0,38538252000.0,38549496000.0,32698536000.0,30535092000.0,37522330000.0,33744323000.0,36383160000.0,33326574000.0,37399986000.0,36875403000.0,39011004000.0
2056.0,36871512000.0,34776363000.0,38472570000.0,38639456000.0,32403898000.0,29798797000.0,37184120000.0,33191463000.0,36022686000.0,32851160000.0,37125900000.0,36740497000.0,39128658000.0
2057.0,36583883000.0,34450670000.0,38187622000.0,38340770000.0,31947241000.0,29202913000.0,36894274000.0,32569370000.0,35798807000.0,32321155000.0,36859322000.0,36436107000.0,38869615000.0
2058.0,36636150000.0,34086242000.0,38037185000.0,38156796000.0,31586105000.0,28733380000.0,36571365000.0,31936190000.0,35486523000.0,31964117000.0,36668715000.0,36208697000.0,38823055000.0
2059.0,36320834000.0,33741631000.0,37920383000.0,38040113000.0,31124836000.0,28241414000.0,36698292000.0,31220994000.0,35290423000.0,31315634000.0,36480730000.0,36205965000.0,38809326000.0
2060.0,36154480000.0,33434954000.0,37813240000.0,37982343000.0,31007621000.0,27558031000.0,36279935000.0,30552885000.0,35131716000.0,30867812000.0,36217850000.0,35721474000.0,38884565000.0
2061.0,35666920000.0,33099491000.0,37633230000.0,37823340000.0,30328580000.0,27114440000.0,36056072000.0,29985186000.0,34748432000.0,30422155000.0,36069474000.0,35629572000.0,38556316000.0
2062.0,35328176000.0,32876814000.0,38061120000.0,37634570000.0,29678043000.0,26612376000.0,35960496000.0,29546949000.0,34371480000.0,29744495000.0,35869123000.0,35214110000.0,38549127000.0
2063.0,35071450000.0,32337674000.0,38078444000.0,37434030000.0,29228546000.0,25877449000.0,35641463000.0,28966316000.0,34022420000.0,29173740000.0,35820212000.0,34858467000.0,38373240000.0
2064.0,34722157000.0,31982313000.0,37451370000.0,37267268000.0,28555444000.0,25689016000.0,35367465000.0,28476891000.0,33676966000.0,28814330000.0,35415708000.0,34403623000.0,38132650000.0
2065.0,34381234000.0,31508402000.0,37221147000.0,37367816000.0,28023960000.0,25195653000.0,35260293000.0,27963685000.0,33297562000.0,28232145000.0,35401925000.0,33983390000.0,37980606000.0
2066.0,34404753000.0,31224365000.0,37041943000.0,37084340000.0,27449846000.0,24702067000.0,35077677000.0,27419382000.0,32890438000.0,27886504000.0,34917425000.0,33676298000.0,37852893000.0
2067.0,34017802000.0,30950605000.0,36872720000.0,36762096000.0,26916848000.0,24226306000.0,34850420000.0,26750920000.0,32462113000.0,27346258000.0,34634580000.0,33291528000.0,37678256000.0
2068.0,33618969000.0,30559302000.0,37075698000.0,36587540000.0,26346646000.0,23582628000.0,34532350000.0,26069324000.0,31995060000.0,26853319000.0,34989404000.0,32838996000.0,37488190000.0
2069.0,33273532000.0,30153738000.0,36829580000.0,36287197000.0,25902297000.0,23025603000.0,34390127000.0,25509796000.0,31517456000.0,26422043000.0,34279844000.0,32386324000.0,37424270000.0
2070.0,32953598000.0,29730370000.0,36457026000.0,36128023000.0,25313372000.0,22572958000.0,33964510000.0,25035483000.0,31077925000.0,26013313000.0,34130706000.0,31790477000.0,37291690000.0
2071.0,32662622000.0,29362278000.0,36229240000.0,35902067000.0,24850203000.0,22120327000.0,33608092000.0,24530850000.0,30709856000.0,25482625000.0,34671960000.0,31172035000.0,37072250000.0
2072.0,32302182000.0,28865178000.0,36067420000.0,35859632000.0,24342878000.0,21738162000.0,33313438000.0,23776436000.0,30354467000.0,24834760000.0,33863641000.0,30592760000.0,36839866000.0
2073.0,31958780000.0,28504158000.0,35781788000.0,35603894000.0,23764726000.0,21149164000.0,32974300000.0,23355382000.0,29946528000.0,24284030000.0,33418895000.0,30193863000.0,36741874000.0
2074.0,31450997000.0,27997870000.0,35560370000.0,35372597000.0,23280978000.0,20690242000.0,32784000000.0,22687064000.0,29466837000.0,23736865000.0,33245563000.0,29737350000.0,36589842000.0
2075.0,31020478000.0,27592135000.0,35401155000.0,35120095000.0,22819734000.0,20179974000.0,32288672000.0,22189314000.0,29082150000.0,23351646000.0,32905568000.0,29240205000.0,36345410000.0
2076.0,30687504000.0,27269329000.0,35229040000.0,34892800000.0,22302660000.0,19529505000.0,31689333000.0,21629092000.0,28638085000.0,22801928000.0,32611688000.0,28776692000.0,36041650000.0
2077.0,30308295000.0,26838284000.0,35248513000.0,34666060000.0,21894484000.0,18965574000.0,31322018000.0,21104079000.0,28073590000.0,22178200000.0,32128274000.0,28227050000.0,36013175000.0
2078.0,29817096000.0,26279938000.0,35288445000.0,34405683000.0,21386463000.0,18104359000.0,30925355000.0,20539083000.0,27563970000.0,21733962000.0,31820970000.0,27516369000.0,35629605000.0
2079.0,29415365000.0,25980932000.0,34780370000.0,34517127000.0,21013238000.0,17343066000.0,30623046000.0,19863157000.0,26901314000.0,21308287000.0,31419847000.0,26961439000.0,35374300000.0
2080.0,29010780000.0,25489107000.0,34546737000.0,33903942000.0,20370250000.0,16538408000.0,30252952000.0,19260187000.0,26354135000.0,20812485000.0,31002513000.0,26326040000.0,35141120000.0
2081.0,28712442000.0,25002062000.0,34465157000.0,33688460000.0,19900985000.0,15776128000.0,29804660000.0,18826598000.0,25771130000.0,20140192000.0,30690183000.0,25667248000.0,34753524000.0
2082.0,28992856000.0,24573231000.0,34424950000.0,33547713000.0,19316494000.0,15078350000.0,29414439000.0,18239257000.0,25209233000.0,19417663000.0,30186414000.0,24925264000.0,34474910000.0
2083.0,28346518000.0,24145605000.0,34216458000.0,33287731000.0,18743914000.0,14599200000.0,28892730000.0,17699357000.0,24803109000.0,18812207000.0,29792106000.0,24160293000.0,34156372000.0
2084.0,28110617000.0,23561363000.0,34203865000.0,33024635000.0,18060472000.0,14094342000.0,28532140000.0,17254689000.0,24338186000.0,18144230000.0,29432320000.0,23426871000.0,33839580000.0
2085.0,27534140000.0,23110828000.0,33992647000.0,32693940000.0,17534970000.0,13670424000.0,28406160000.0,16758164000.0,23819094000.0,17533968000.0,29057538000.0,22903431000.0,33515737000.0
2086.0,27075738000.0,22567561000.0,33797570000.0,32536463000.0,17058174000.0,13200683000.0,27738427000.0,16226217000.0,23257577000.0,16995395000.0,28730032000.0,22322348000.0,33129384000.0
2087.0,26605750000.0,22013882000.0,33608047000.0,32146434000.0,16438285000.0,12711876000.0,27185476000.0,15561028000.0,22675775000.0,16237689000.0,28083214000.0,21278410000.0,32549497000.0
2088.0,26187536000.0,21420521000.0,33893984000.0,31833430000.0,15946934000.0,12370991000.0,26790890000.0,14836841000.0,22216137000.0,15618168000.0,27616311000.0,20453050000.0,32126350000.0
2089.0,25778844000.0,21016620000.0,33400242000.0,31606850000.0,15406107000.0,11942881000.0,26243568000.0,14515355000.0,21634902000.0,14996831000.0,27105680000.0,19458144000.0,31577653000.0
2090.0,25351050000.0,20426185000.0,33130336000.0,31690390000.0,15020391000.0,11496503000.0,25862736000.0,13961050000.0,21168765000.0,14437474000.0,26653719000.0,18663586000.0,31172661000.0
2091.0,25314083000.0,20016052000.0,33503216000.0,31154397000.0,14576812000.0,11021224000.0,25573026000.0,13616182000.0,20611166000.0,14009384000.0,26055647000.0,17788040000.0,30671452000.0
2092.0,24914040000.0,19277568000.0,32980763000.0,30859893000.0,14029361000.0,10573911000.0,25064921000.0,13028293000.0,20004743000.0,13527716000.0,25707913000.0,17200170000.0,30143658000.0
2093.0,24377848000.0,18749247000.0,32572709000.0,30576298000.0,13541267000.0,10115724000.0,24621849000.0,12713526000.0,19415329000.0,13005194000.0,25356278000.0,16450827000.0,29668549000.0
2094.0,23969206000.0,18318598000.0,32478724000.0,30423480000.0,13077673000.0,9822864000.0,24132135000.0,12331432000.0,19085160000.0,12486505000.0,24759247000.0,15756003000.0,29296466000.0
2095.0,23694174000.0,17757123000.0,32472850000.0,30008492000.0,12698296000.0,9559329000.0,23779150000.0,11905453000.0,18745233000.0,11790520000.0,24221194000.0,15033885000.0,28854755000.0
2096.0,23025748000.0,17226813000.0,32430096000.0,29927360000.0,12123934000.0,9383670000.0,23324322000.0,11460170000.0,18130629000.0,11330587000.0,23646353000.0,14432820000.0,28205253000.0
2097.0,22618278000.0,16733085000.0,32668160000.0,29462802000.0,11628861000.0,8935945000.0,22825722000.0,11094330000.0,17623108000.0,10981889000.0,23124871000.0,13790582000.0,27711623000.0
2098.0,22163292000.0,16356058000.0,31849746000.0,29085753000.0,11338254000.0,8566257000.0,22280593000.0,10679636000.0,17107055000.0,10475646000.0,22652324000.0,13272663000.0,27206377000.0
2099.0,21696098000.0,15954663000.0,31522927000.0,28791286000.0,10831412000.0,8314551300.0,21755080000.0,10294145000.0,16634897000.0,10100141000.0,22168904000.0,12706202000.0,26518800000.0
2100.0,21347240000.0,15621191000.0,31260637000.0,28361824000.0,10430915000.0,7869905400.0,21571160000.0,9983605000.0,16145478000.0,9726270000.0,21799852000.0,12250175000.0,26024786000.0
