time,MPI-ESM1-2-HR,NORESM2-MM,CESM2-WACCM,CAMS-CSM1-0,GFDL-ESM4,IPSL-CM6A-LR,ACCESS-CM2,CESM2,BCC-CSM2-MR,FGOALS-F3-L,EC-EARTH3-VEG,CANESM5,ACCESS-ESM1-5,MRI-ESM2-0,EC-EARTH3,INM-CM4-8,INM-CM5-0
2014.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0,135068344000.0
2015.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0,135738610000.0
2016.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0,135067320000.0
2017.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0,134759030000.0
2018.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0,134884475000.0
2019.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0,134834150000.0
2020.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0,134823990000.0
2021.0,134933820000.0,134617490000.0,134877810000.0,135073280000.0,134716604000.0,134786530000.0,134489080000.0,134685040000.0,134418380000.0,134602080000.0,134659140000.0,134623970000.0,134486100000.0,134480880000.0,134709360000.0,134687480000.0,134603210000.0
2022.0,134645510000.0,134807930000.0,134655525000.0,135263350000.0,134551980000.0,134693110000.0,134413120000.0,134771100000.0,134440180000.0,134770180000.0,135146940000.0,134678110000.0,134360285000.0,134469210000.0,134480330000.0,134404210000.0,134871966000.0
2023.0,134810980000.0,134576550000.0,134964750000.0,135703280000.0,134284485000.0,134499810000.0,134436630000.0,134561790000.0,134267630000.0,134315440000.0,134735040000.0,134465760000.0,134274110000.0,134264414000.0,134485630000.0,134463350000.0,134803270000.0
2024.0,134443620000.0,134421830000.0,134611400000.0,135051870000.0,134074550000.0,134478275000.0,134540165000.0,134161950000.0,134053750000.0,134600280000.0,134337910000.0,134176250000.0,134639890000.0,134016620000.0,134915700000.0,134351440000.0,134376520000.0
2025.0,134225220000.0,135593590000.0,134280010000.0,134480626000.0,134038250000.0,134275860000.0,134053680000.0,134013440000.0,133862640000.0,134118210000.0,134462956000.0,134257820000.0,134402010000.0,133853905000.0,134271295000.0,134261920000.0,134332050000.0
2026.0,134177420000.0,134468940000.0,133740260000.0,134727940000.0,135079600000.0,134071770000.0,134303590000.0,134034014000.0,133541760000.0,134584940000.0,134275900000.0,134070760000.0,134253060000.0,134096700000.0,134359460000.0,134187280000.0,135033496000.0
2027.0,133856805000.0,134173300000.0,133678400000.0,134438600000.0,134178380000.0,133995315000.0,134018630000.0,133723930000.0,133446220000.0,133968500000.0,134636904000.0,134329220000.0,134201800000.0,133666420000.0,134137540000.0,134660220000.0,134748190000.0
2028.0,133985320000.0,133811910000.0,133767750000.0,134870794000.0,133983584000.0,133720860000.0,133597405000.0,133849660000.0,133515534000.0,133849590000.0,134188150000.0,133833370000.0,133679220000.0,133757390000.0,134238260000.0,133873890000.0,134483804000.0
2029.0,133605460000.0,133767210000.0,133506990000.0,134635200000.0,133784820000.0,134318520000.0,133477290000.0,133623300000.0,133415130000.0,134032050000.0,133800320000.0,133617850000.0,133706770000.0,133452070000.0,134166530000.0,133648440000.0,133898486000.0
2030.0,133588190000.0,133834146000.0,133616976000.0,134579370000.0,133540370000.0,134078640000.0,133374030000.0,133431935000.0,133417520000.0,133835825000.0,133699125000.0,133597740000.0,134012800000.0,133261770000.0,133960655000.0,133591010000.0,134091874000.0
2031.0,133486730000.0,133531310000.0,133440135000.0,134202860000.0,133870460000.0,133341190000.0,133113340000.0,133344030000.0,133041230000.0,133625210000.0,133572590000.0,134303180000.0,133644370000.0,133131660000.0,133745800000.0,133422285000.0,133764050000.0
2032.0,133693776000.0,133580490000.0,133129620000.0,133737790000.0,133644950000.0,133296300000.0,132991180000.0,133184850000.0,132747290000.0,133494145000.0,133790196000.0,133886420000.0,133743190000.0,132912670000.0,134006680000.0,133273550000.0,133995954000.0
2033.0,133363590000.0,133378770000.0,132877705000.0,133756985000.0,133235890000.0,133236940000.0,133080250000.0,133100040000.0,132624020000.0,133284390000.0,133522740000.0,133406390000.0,133362524000.0,132639605000.0,134062190000.0,133116890000.0,133536460000.0
2034.0,133038600000.0,134172670000.0,132754285000.0,134004790000.0,133779870000.0,133063920000.0,132879030000.0,132934040000.0,132569500000.0,133233010000.0,133397030000.0,132954940000.0,133584036000.0,132659220000.0,133640856000.0,132988174000.0,133497430000.0
2035.0,132939830000.0,133508440000.0,132658010000.0,133875820000.0,132987430000.0,133140910000.0,132748330000.0,132655460000.0,132374900000.0,133745330000.0,133483676000.0,132838950000.0,133173530000.0,132391090000.0,133494360000.0,133275525000.0,133314050000.0
2036.0,133249740000.0,134045920000.0,132459310000.0,133812355000.0,132906100000.0,132944590000.0,132688036000.0,132404380000.0,131917820000.0,133692690000.0,133208490000.0,132807850000.0,133003760000.0,132198466000.0,133379960000.0,133097824000.0,134030680000.0
2037.0,133725830000.0,133319746000.0,132200870000.0,133562710000.0,132864410000.0,133001050000.0,132526950000.0,132580720000.0,131621250000.0,133956444000.0,133076320000.0,132449820000.0,132914840000.0,132475490000.0,133307260000.0,132996540000.0,133273846000.0
2038.0,132764950000.0,133188490000.0,132085195000.0,133851800000.0,132739350000.0,132811410000.0,132677550000.0,132332870000.0,131772740000.0,133434770000.0,132933290000.0,132693180000.0,132862570000.0,131931670000.0,133329770000.0,132959380000.0,133042150000.0
2039.0,132738925000.0,133029590000.0,131820910000.0,133397440000.0,132523490000.0,132669964000.0,132389780000.0,132107756000.0,131410120000.0,132887390000.0,132906670000.0,132288315000.0,133128480000.0,131966435000.0,133210610000.0,132690620000.0,133049115000.0
2040.0,132646450000.0,134662180000.0,131872170000.0,133321080000.0,132300620000.0,132348650000.0,132057280000.0,131840750000.0,131232800000.0,132572030000.0,132632400000.0,132394980000.0,132834080000.0,131815810000.0,133211640000.0,132276265000.0,133004950000.0
2041.0,132566320000.0,132875690000.0,131670520000.0,132886310000.0,132238680000.0,132372760000.0,131722600000.0,131656070000.0,131132240000.0,132696195000.0,132577720000.0,132032980000.0,132612330000.0,131611240000.0,132998460000.0,132118905000.0,133083410000.0
2042.0,132487440000.0,133283620000.0,131573460000.0,132684900000.0,132225786000.0,132181820000.0,131770090000.0,131928710000.0,130895600000.0,132385595000.0,132457120000.0,132011710000.0,132665120000.0,131517596000.0,132745175000.0,131999760000.0,133178820000.0
2043.0,132213375000.0,132927720000.0,131269810000.0,132910250000.0,132222030000.0,131947440000.0,131807896000.0,131373744000.0,130545230000.0,132212560000.0,132418860000.0,131885870000.0,132483400000.0,131575250000.0,132945470000.0,131940710000.0,132901720000.0
2044.0,132086440000.0,132988540000.0,131034140000.0,133408195000.0,131906445000.0,131833370000.0,131557930000.0,131174820000.0,130236700000.0,131948724000.0,132248180000.0,131947270000.0,132383550000.0,131334760000.0,132963580000.0,132105860000.0,132885580000.0
2045.0,132059390000.0,132713595000.0,130863374000.0,132964050000.0,131782520000.0,131705760000.0,131269420000.0,130914940000.0,130079050000.0,131758130000.0,132132135000.0,131938210000.0,132195370000.0,131523170000.0,133519910000.0,131856810000.0,132649140000.0
2046.0,131798740000.0,132857400000.0,130547016000.0,132631580000.0,132128014000.0,131868650000.0,130964090000.0,130574270000.0,129880770000.0,131652700000.0,132022020000.0,132461355000.0,132617950000.0,131298460000.0,132733790000.0,131548980000.0,132680390000.0
2047.0,132105720000.0,132481016000.0,130290850000.0,132613440000.0,131839074000.0,132096590000.0,130826895000.0,130530976000.0,129544490000.0,131581410000.0,132026290000.0,131541975000.0,132082210000.0,131086380000.0,132525580000.0,131426210000.0,132552606000.0
2048.0,132167926000.0,132565434000.0,130082250000.0,132830044000.0,131705840000.0,131624255000.0,130580770000.0,129928600000.0,129062896000.0,131587370000.0,131683900000.0,131149780000.0,132029776000.0,130953310000.0,132251386000.0,131181670000.0,132432360000.0
2049.0,131610800000.0,132462590000.0,129840690000.0,132992820000.0,132273210000.0,130987246000.0,130218960000.0,129818610000.0,128742610000.0,131597250000.0,131538780000.0,131147880000.0,131895450000.0,130474700000.0,132230414000.0,131207274000.0,132956620000.0
2050.0,131608040000.0,132561690000.0,129458760000.0,132441050000.0,131855650000.0,130623635000.0,130054510000.0,129539240000.0,128526025000.0,131150230000.0,131420010000.0,131409770000.0,131720675000.0,130602480000.0,132040880000.0,131135710000.0,132575180000.0
2051.0,131305950000.0,131933430000.0,129222525000.0,132216880000.0,132108894000.0,130507300000.0,130304510000.0,129516630000.0,128388620000.0,130954950000.0,131018605000.0,130697620000.0,131554484000.0,130457960000.0,131896270000.0,130870520000.0,132519400000.0
2052.0,131139944000.0,132201870000.0,128907560000.0,132162760000.0,131218250000.0,130549285000.0,129998360000.0,129238860000.0,128145310000.0,130738720000.0,130915090000.0,130222890000.0,131362680000.0,130188124000.0,132028260000.0,131245000000.0,132282900000.0
2053.0,131187370000.0,131974685000.0,128472110000.0,131870440000.0,130801074000.0,130350360000.0,129433780000.0,128698070000.0,127797764000.0,131012140000.0,130841050000.0,130219630000.0,131231965000.0,130006340000.0,131977690000.0,131047050000.0,132587450000.0
2054.0,130777110000.0,131623125000.0,128239526000.0,131557470000.0,130480950000.0,130050605000.0,129277860000.0,128586285000.0,127411780000.0,130552280000.0,130360440000.0,130187260000.0,131740700000.0,129813380000.0,131817840000.0,130556620000.0,132726550000.0
2055.0,131414000000.0,131404330000.0,128038910000.0,131547144000.0,130491556000.0,130009730000.0,129194660000.0,128221856000.0,127309570000.0,130169260000.0,130352140000.0,130472650000.0,131251370000.0,130539480000.0,131387630000.0,130510670000.0,132208660000.0
2056.0,131768450000.0,131448390000.0,127692460000.0,131880680000.0,130999930000.0,130102420000.0,128933260000.0,127884070000.0,126992150000.0,129814070000.0,130156120000.0,130272810000.0,131182715000.0,129770300000.0,131238765000.0,130372490000.0,132041560000.0
2057.0,130910430000.0,131102710000.0,127217010000.0,130959470000.0,130333190000.0,129450254000.0,128987300000.0,127716620000.0,126717440000.0,129691580000.0,129808230000.0,129673490000.0,131243470000.0,129432530000.0,130796770000.0,131089950000.0,131774610000.0
2058.0,131532970000.0,131074040000.0,127019200000.0,130993050000.0,130258440000.0,129240410000.0,128775000000.0,127425360000.0,126123900000.0,129328680000.0,129671770000.0,129655000000.0,130989510000.0,129041670000.0,130623210000.0,130510275000.0,131700105000.0
2059.0,130506375000.0,131019080000.0,126793875000.0,130844720000.0,130201670000.0,129997046000.0,128076630000.0,127253100000.0,125813190000.0,129163690000.0,129504444000.0,129205310000.0,130620080000.0,128923075000.0,130447580000.0,130287360000.0,132195434000.0
2060.0,130414854000.0,130880490000.0,126457225000.0,130905910000.0,129841046000.0,128967170000.0,127574520000.0,126766360000.0,125625950000.0,129036190000.0,129402730000.0,129030490000.0,130525135000.0,129091215000.0,130443150000.0,130105490000.0,131730290000.0
2061.0,130203630000.0,130880410000.0,126115365000.0,131257940000.0,129448160000.0,128322510000.0,127197870000.0,126319280000.0,125190955000.0,128595670000.0,129159740000.0,129080120000.0,130272270000.0,129758450000.0,130249610000.0,129892360000.0,131661530000.0
2062.0,130202320000.0,130762750000.0,125786680000.0,131439830000.0,129386420000.0,128284770000.0,126964550000.0,125994074000.0,124628870000.0,128800260000.0,129171505000.0,129012060000.0,130385930000.0,130321965000.0,130154865000.0,129731120000.0,131421730000.0
2063.0,129869250000.0,130968410000.0,125297290000.0,130511440000.0,129251820000.0,128421175000.0,126438910000.0,125743870000.0,123963520000.0,128227420000.0,128907360000.0,128694790000.0,130080740000.0,128732170000.0,129952950000.0,130350380000.0,131389510000.0
2064.0,129603200000.0,130618980000.0,125054580000.0,130412920000.0,129255014000.0,127947055000.0,126227400000.0,125273160000.0,123489520000.0,127702475000.0,128532570000.0,128413810000.0,129843660000.0,128240810000.0,129702690000.0,129645510000.0,131332690000.0
2065.0,129779790000.0,130743210000.0,124537635000.0,130173790000.0,129235160000.0,127696450000.0,126044500000.0,125258290000.0,123092410000.0,127305740000.0,128223265000.0,128524560000.0,129765060000.0,128070680000.0,129778590000.0,130887530000.0,131934500000.0
2066.0,129529420000.0,130136430000.0,124014944000.0,130455585000.0,129044730000.0,127063390000.0,125816360000.0,124793270000.0,122485010000.0,127361500000.0,128209390000.0,128465150000.0,129828860000.0,127881500000.0,129939310000.0,130702615000.0,131818690000.0
2067.0,129718190000.0,130097500000.0,123509240000.0,130191590000.0,129076410000.0,126870100000.0,125115760000.0,124108080000.0,122129050000.0,126868350000.0,127717745000.0,127993580000.0,129804940000.0,127761540000.0,129906030000.0,129375990000.0,131505150000.0
2068.0,129476260000.0,130076525000.0,123428545000.0,130200270000.0,128799680000.0,127087930000.0,124846650000.0,124123790000.0,121236000000.0,126492080000.0,127436590000.0,127617360000.0,129726095000.0,127632340000.0,129119370000.0,129266350000.0,131327400000.0
2069.0,129384330000.0,130321140000.0,123042490000.0,129843550000.0,128498900000.0,126799460000.0,124695270000.0,123706606000.0,120726086000.0,126408140000.0,127442260000.0,127340260000.0,129069910000.0,127007950000.0,129001140000.0,128984130000.0,131696890000.0
2070.0,129305550000.0,129978974000.0,122504500000.0,129962934000.0,128348774000.0,126287830000.0,124408690000.0,123336810000.0,120527390000.0,126330870000.0,127224490000.0,126899440000.0,128874725000.0,126824180000.0,129060110000.0,128792640000.0,131903260000.0
2071.0,128814370000.0,130065310000.0,122316505000.0,129619480000.0,128138985000.0,126202460000.0,124395710000.0,123104940000.0,120240144000.0,125925260000.0,127183080000.0,127224365000.0,128422150000.0,127116730000.0,128922616000.0,128908010000.0,130930475000.0
2072.0,129077020000.0,129460740000.0,121902710000.0,129118030000.0,127946210000.0,126229790000.0,123945180000.0,122468740000.0,119745950000.0,125700120000.0,126878350000.0,126776920000.0,128288555000.0,126531150000.0,128534810000.0,128581345000.0,130808400000.0
2073.0,128628605000.0,129188470000.0,121116310000.0,128945350000.0,127752880000.0,125934870000.0,124135210000.0,122020274000.0,119217510000.0,125443630000.0,126553400000.0,126178075000.0,128297420000.0,126286870000.0,128326520000.0,128172290000.0,130792554000.0
2074.0,128495550000.0,129070910000.0,120635960000.0,128925150000.0,128040935000.0,125505176000.0,123426270000.0,121860006000.0,118459410000.0,125031160000.0,126196900000.0,126084550000.0,128181990000.0,126127940000.0,128361390000.0,128263000000.0,130585050000.0
2075.0,128672250000.0,129011740000.0,120275340000.0,129146634000.0,127616100000.0,125259110000.0,122797335000.0,121472380000.0,118392940000.0,125288910000.0,125810340000.0,125752060000.0,128201110000.0,125819855000.0,128102920000.0,128248320000.0,130514846000.0
2076.0,128450670000.0,129301996000.0,119754840000.0,128914830000.0,128033700000.0,125291460000.0,122712950000.0,121287310000.0,118033695000.0,124608970000.0,126130954000.0,125538850000.0,127496860000.0,125874180000.0,128006240000.0,127728845000.0,130325996000.0
2077.0,128052470000.0,128349750000.0,119324020000.0,128604050000.0,127716690000.0,125436250000.0,122628080000.0,120851720000.0,117941854000.0,125041190000.0,126635150000.0,125420210000.0,127229030000.0,125370150000.0,127296950000.0,127831245000.0,130255454000.0
2078.0,127762950000.0,128269420000.0,118934740000.0,128734670000.0,127426470000.0,125034185000.0,122011860000.0,120413480000.0,117250700000.0,124343706000.0,125611794000.0,125212530000.0,127655570000.0,125141680000.0,126807970000.0,127589155000.0,131211410000.0
2079.0,127842400000.0,128128640000.0,118323820000.0,128533380000.0,126812000000.0,125015920000.0,121831590000.0,119880516000.0,116502580000.0,123594015000.0,125263600000.0,124761790000.0,126750550000.0,124905300000.0,126646850000.0,128586875000.0,130415550000.0
2080.0,127468680000.0,128322175000.0,118042894000.0,128119920000.0,126744010000.0,124736240000.0,121222324000.0,119672414000.0,116205765000.0,123539050000.0,124826530000.0,124722850000.0,126704360000.0,124689010000.0,126516520000.0,127560655000.0,130251145000.0
2081.0,127486650000.0,127804105000.0,117040260000.0,128201330000.0,126695050000.0,124250260000.0,121504180000.0,119480430000.0,116001460000.0,123187850000.0,124501140000.0,124263260000.0,126543790000.0,124350710000.0,126117970000.0,127593400000.0,130084450000.0
2082.0,127030440000.0,129442980000.0,116601050000.0,127879370000.0,126771360000.0,123510500000.0,120863834000.0,119107210000.0,115696830000.0,123014160000.0,124181135000.0,124181045000.0,126782570000.0,124008860000.0,125967114000.0,128546840000.0,130112730000.0
2083.0,126793890000.0,128223830000.0,116284870000.0,127843960000.0,126322670000.0,123379696000.0,120237220000.0,118926746000.0,115598115000.0,122693680000.0,123825840000.0,123898940000.0,126165450000.0,123566000000.0,126185660000.0,127816250000.0,130171980000.0
2084.0,126659220000.0,127784160000.0,115743180000.0,127589730000.0,126297520000.0,123099150000.0,120226890000.0,118374924000.0,115164730000.0,122333010000.0,123885800000.0,123743740000.0,125641000000.0,123299540000.0,125285150000.0,127323330000.0,129921786000.0
2085.0,126459530000.0,127496470000.0,115139280000.0,127301220000.0,125974870000.0,122950750000.0,119880840000.0,117896890000.0,114465630000.0,122106730000.0,123440250000.0,123224460000.0,125432906000.0,123081760000.0,124908540000.0,127655980000.0,129806560000.0
2086.0,126606970000.0,127448220000.0,114755920000.0,127176170000.0,125756610000.0,122913150000.0,119854920000.0,117371820000.0,114088170000.0,121869360000.0,123214190000.0,123648930000.0,125473260000.0,122872775000.0,124670100000.0,128050930000.0,129812760000.0
2087.0,126333510000.0,127632654000.0,113936020000.0,126854595000.0,125404406000.0,122784790000.0,119173930000.0,116874990000.0,113995700000.0,121673650000.0,122755100000.0,122784555000.0,124894240000.0,122509720000.0,124456820000.0,127629350000.0,129551820000.0
2088.0,126786020000.0,127224320000.0,113370280000.0,126618200000.0,125299400000.0,122497670000.0,118553630000.0,116349930000.0,113677600000.0,121915470000.0,122554530000.0,121957380000.0,124596610000.0,122358465000.0,124413130000.0,127274050000.0,130058650000.0
2089.0,125829540000.0,126855430000.0,112959820000.0,126443630000.0,125253280000.0,122391680000.0,118182690000.0,116268960000.0,113321170000.0,121431720000.0,122153400000.0,121764270000.0,124583035000.0,121888230000.0,123961420000.0,126897185000.0,129524530000.0
2090.0,125608700000.0,126767810000.0,112319990000.0,127144400000.0,125407986000.0,122531815000.0,117821686000.0,115840000000.0,112490440000.0,121112020000.0,121887150000.0,121932110000.0,124396560000.0,121446834000.0,123712160000.0,127001450000.0,129505755000.0
2091.0,125272200000.0,126956724000.0,111998255000.0,126658710000.0,125036430000.0,121946790000.0,117375270000.0,115234010000.0,111927720000.0,120824370000.0,121449456000.0,121698290000.0,124128215000.0,121034070000.0,123616625000.0,126803880000.0,129598090000.0
2092.0,125269150000.0,126584030000.0,111564000000.0,126951195000.0,124800040000.0,120859930000.0,117039880000.0,115066855000.0,111701700000.0,120489890000.0,121168716000.0,121346190000.0,123888040000.0,120828510000.0,123436210000.0,126928036000.0,129128600000.0
2093.0,125053590000.0,126471440000.0,110772085000.0,126443405000.0,124438760000.0,120753670000.0,116578640000.0,114677965000.0,111191540000.0,120313880000.0,120770240000.0,120677640000.0,124190360000.0,120692540000.0,123293704000.0,126425920000.0,129165640000.0
2094.0,124925380000.0,126241770000.0,110413120000.0,126348860000.0,124300345000.0,120763450000.0,116247530000.0,113964720000.0,110861476000.0,119780970000.0,120371830000.0,120227550000.0,123639210000.0,120153300000.0,122988790000.0,126203630000.0,129366510000.0
2095.0,124560500000.0,126028020000.0,109694400000.0,126017670000.0,124116500000.0,120262720000.0,115675250000.0,113377560000.0,110392934000.0,119639540000.0,119956910000.0,119834940000.0,123394480000.0,120060510000.0,122318390000.0,125763430000.0,129509730000.0
2096.0,124604500000.0,125756375000.0,109111165000.0,125478190000.0,124330900000.0,120338240000.0,115474840000.0,112645480000.0,110447436000.0,119242370000.0,119841055000.0,119706560000.0,123697865000.0,119885780000.0,122139580000.0,125776500000.0,129165510000.0
2097.0,124033780000.0,125743850000.0,108218630000.0,125226000000.0,125056910000.0,119497376000.0,114919980000.0,112474250000.0,110299275000.0,118860570000.0,119530370000.0,119792790000.0,124007730000.0,119440360000.0,122055610000.0,125535570000.0,129783980000.0
2098.0,123815666000.0,125555670000.0,107622790000.0,125109110000.0,124243255000.0,119297230000.0,114796550000.0,111796220000.0,109545560000.0,118590210000.0,118848815000.0,119096050000.0,123611600000.0,119074150000.0,121821946000.0,125527425000.0,129006770000.0
2099.0,124122370000.0,125333800000.0,106965156000.0,125214610000.0,123905745000.0,118905455000.0,114772040000.0,111288020000.0,109293300000.0,118221640000.0,118553756000.0,118815830000.0,122613420000.0,118752846000.0,121593340000.0,125670965000.0,128875830000.0
2100.0,124257985000.0,124996035000.0,106365520000.0,125625020000.0,123791800000.0,118834500000.0,114449965000.0,110864850000.0,109545040000.0,117903600000.0,118285530000.0,118936140000.0,122282980000.0,118301240000.0,121599380000.0,125378300000.0,128721750000.0
