time,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,IPSL-CM6A-LR,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,ACCESS-CM2,EC-EARTH3,TAIESM1,ACCESS-ESM1-5,NORESM2-MM,INM-CM4-8,FGOALS-F3-L
2018.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0
2019.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0
2020.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0
2021.0,694047701500.0,693044232700.0,693535696500.0,695225197000.0,693599627400.0,693803700300.0,693294624100.0,693354847000.0,693832852100.0,694083879300.0,693654231800.0,693999414200.0,693212843800.0,694415149400.0,693701477000.0,693751311800.0,693844017600.0,693803655600.0,694470626600.0
2022.0,693318428200.0,691854854360.0,691637788300.0,692416147900.0,692716586200.0,692366039800.0,692658370960.0,692058722900.0,694961079300.0,691978931500.0,691732784300.0,693178706900.0,691473735100.0,692162431600.0,691400041200.0,691887884200.0,693207510200.0,692039887400.0,692796186300.0
2023.0,691775313900.0,690324587600.0,689739752400.0,692237249600.0,691466748660.0,691326973900.0,690204843900.0,690910951200.0,691604470570.0,690239329860.0,690245307140.0,692693551800.0,690323253500.0,690622527000.0,689940770600.0,690094197900.0,691087334800.0,690716216800.0,691717455500.0
2024.0,689915117700.0,688799182500.0,688044559200.0,690780265610.0,690103457600.0,689725528190.0,688724460640.0,690084762400.0,690468478600.0,688149139850.0,689107465160.0,691045789550.0,688197121160.0,688528544000.0,689322632700.0,689384407700.0,690075168200.0,689839738500.0,690257407000.0
2025.0,688361591800.0,687312849300.0,686099420500.0,690693018500.0,688121860660.0,687895722240.0,687367409500.0,687817221700.0,688835281260.0,685922534150.0,687792449840.0,690009647400.0,686619731400.0,687617209840.0,686701857850.0,687011042660.0,688588332300.0,688052228630.0,688347002700.0
2026.0,687967454660.0,685148325140.0,683823608100.0,691224743100.0,685988486860.0,686893776060.0,685317230670.0,685964207160.0,687217437400.0,684637891050.0,685569811850.0,687557396900.0,688272237760.0,686002349000.0,685145958680.0,685675417300.0,686204024940.0,686504338200.0,687871468940.0
2027.0,686734173640.0,683196932230.0,682101705600.0,687506153170.0,684743448440.0,685295823800.0,683576265200.0,683950637300.0,686340380460.0,682951860600.0,683818556050.0,686687427000.0,684051899500.0,683140168700.0,683181357260.0,683647371890.0,684418328200.0,684553086640.0,685353834700.0
2028.0,684762857700.0,681349684650.0,679875927700.0,684965220600.0,683015049180.0,683437732150.0,681535867100.0,681994339000.0,684504463150.0,679416720900.0,682193668940.0,684564600300.0,682131267100.0,681409021900.0,680814219360.0,681642836350.0,682795750300.0,683190887050.0,683744101500.0
2029.0,683970471330.0,680363366930.0,677412245440.0,683830779690.0,681019704900.0,681843191500.0,679816404960.0,679410254260.0,682584991900.0,676335678350.0,680728162200.0,683203506800.0,678812512470.0,678681435360.0,678740336800.0,679844372190.0,681607596300.0,681283801600.0,681413349900.0
2030.0,682305477600.0,677353394700.0,676068729540.0,682376131200.0,678824843300.0,679980057550.0,677761458340.0,677419633490.0,679964505600.0,674652204800.0,678001408520.0,681600534160.0,676604281240.0,675716286260.0,675773068060.0,678332744960.0,680112114800.0,679152226460.0,679322898340.0
2031.0,681018826100.0,674829304850.0,672982787640.0,681118884770.0,675886262600.0,677639450160.0,675032961700.0,675547619700.0,678515726450.0,670575130800.0,676202841200.0,680617213240.0,674373787400.0,673065012440.0,673050025260.0,674707430600.0,678127161260.0,677499186800.0,677888456040.0
2032.0,678791624550.0,672602761300.0,670598271000.0,679104641200.0,673168099100.0,675457203700.0,672295940760.0,674096963240.0,676196634550.0,667174965740.0,673662517700.0,679101751660.0,671696423900.0,670485798100.0,670402249290.0,672272993840.0,676089203500.0,675804783100.0,675290611200.0
2033.0,677076260600.0,669592855660.0,667820940940.0,676903709560.0,670953904540.0,674557442850.0,670115973280.0,670892568300.0,674659843700.0,663318881500.0,671151244030.0,676730543340.0,669422320040.0,667562437500.0,667501661590.0,669897809490.0,674818588700.0,674130066400.0,672584880900.0
2034.0,675785690100.0,667617624800.0,665221826300.0,675575561210.0,669200887140.0,672300579100.0,667542084500.0,668609399760.0,672193105850.0,659495836000.0,668337813540.0,675164681900.0,666901407850.0,664396523500.0,663609769890.0,666761492600.0,672537878050.0,671565563200.0,670387894740.0
2035.0,674328134900.0,664508906250.0,663356458300.0,673332597800.0,667694714900.0,670069744010.0,666019890150.0,665701983240.0,671182655260.0,655436933700.0,666096080000.0,673103622260.0,664032829000.0,660964715650.0,659987933130.0,664340549750.0,670594081950.0,670403783900.0,668048176040.0
2036.0,671875241490.0,661493996600.0,660597998330.0,670811053840.0,664542714340.0,667111361400.0,662781397200.0,663499806160.0,668970685500.0,651337851360.0,663938911100.0,670941045150.0,660836933740.0,657030148160.0,656209999500.0,661438727360.0,667756011500.0,667183740160.0,666074588400.0
2037.0,669991081540.0,658574446500.0,657171745430.0,669088102800.0,661683913400.0,664898563560.0,659928492960.0,661381081800.0,667090394000.0,647785062440.0,661267584700.0,669503934160.0,657667414750.0,653403620900.0,651913426500.0,659075559000.0,665595362500.0,664161047500.0,662752114860.0
2038.0,667533714390.0,655775188640.0,653464879650.0,665172867180.0,658854941400.0,661824674800.0,656489520700.0,657919609850.0,665681252240.0,642972718500.0,658689527110.0,666466614700.0,654088438900.0,649779295140.0,647613326200.0,655605126510.0,662880689240.0,661933076040.0,660205204560.0
2039.0,665540139960.0,652398304400.0,650404125310.0,662232865740.0,655282356400.0,658960716300.0,652686146860.0,654530377840.0,662601101400.0,638337494700.0,655985665260.0,663996129400.0,651565330340.0,645822214940.0,643460381600.0,653008602460.0,660876122110.0,659260922800.0,657091340080.0
2040.0,665327121000.0,648623579010.0,648203278700.0,660036126500.0,653268189500.0,656737005700.0,649631198860.0,651282960800.0,660308734950.0,634763217000.0,652655409630.0,662935259860.0,647983183000.0,640812905590.0,638346162450.0,648588612500.0,657921029960.0,656500472000.0,655415288340.0
2041.0,662645849780.0,644949305470.0,644632275620.0,657400243660.0,649675244280.0,653839838820.0,645480963840.0,648498295740.0,657616200700.0,628767511280.0,649435225340.0,660778164400.0,644627330400.0,636025681940.0,633370402920.0,644978841140.0,654839275400.0,654084997350.0,653529343140.0
2042.0,661182447800.0,641418783640.0,641377396130.0,653853143360.0,645307249650.0,650815608600.0,641884339200.0,644496123000.0,654876097310.0,623355174440.0,646183396640.0,659583819000.0,641252994660.0,631186540240.0,628457035250.0,641868851940.0,651781563200.0,651555667500.0,650316630000.0
2043.0,657550417130.0,637325131740.0,637099530600.0,651299393090.0,641900932600.0,648659249360.0,638064297650.0,641218064400.0,652353333940.0,619046222660.0,642844363650.0,657596096100.0,637408280440.0,626419740030.0,622823388760.0,639944405800.0,649353292330.0,648180758600.0,647171123990.0
2044.0,655332161240.0,633396197490.0,633750517800.0,647608429290.0,638379531150.0,645523680500.0,633596399500.0,637710036500.0,649474900400.0,612140715610.0,639774390130.0,654722153340.0,633209933870.0,621576061340.0,617264842400.0,635911245540.0,645615111750.0,645177128050.0,644058278430.0
2045.0,652777892900.0,629385110730.0,629650684440.0,643993629760.0,634150087580.0,642455114720.0,629364282520.0,633951037340.0,646813282660.0,607775891130.0,636670642400.0,652518764300.0,629065217300.0,616492829430.0,611358919340.0,632165164500.0,642283363100.0,642822038930.0,640069065260.0
2046.0,651673492200.0,625789128040.0,625888041300.0,641124790570.0,629626081340.0,640299455340.0,625039570060.0,629660476920.0,643429045540.0,601986507850.0,633783813410.0,651449104540.0,624917170100.0,610740815640.0,606066095670.0,629410306610.0,639441069850.0,640148863300.0,636545688370.0
2047.0,648719854460.0,622309269930.0,622080056780.0,636972065200.0,625240665710.0,638176679700.0,620679647210.0,625499906880.0,640772261210.0,594951629540.0,629301049230.0,648609031870.0,620667156050.0,604519611760.0,599595851290.0,625390432410.0,635656769230.0,636842372850.0,633519497550.0
2048.0,645769919600.0,618221674000.0,618663820910.0,632504422600.0,621123993330.0,634373814200.0,616052723110.0,621442556410.0,637937750100.0,588719424950.0,625605147860.0,645949632200.0,616870343550.0,598877976250.0,593160373500.0,621872516640.0,632012494750.0,634528399690.0,629139341700.0
2049.0,642560342050.0,613691506800.0,613734660200.0,627846829950.0,615965168760.0,631650018500.0,611608229340.0,616627092990.0,635300563330.0,582432849950.0,622448068610.0,643620887100.0,612602528540.0,593155635990.0,586132126310.0,618837045830.0,628696243330.0,631621526720.0,625796843250.0
2050.0,640850594650.0,609059328740.0,609402947370.0,623592604470.0,610754009100.0,627772061200.0,606701569500.0,611858932760.0,632437824390.0,577007383860.0,617736278730.0,641081503700.0,607947304680.0,587358798880.0,579801585080.0,615181659160.0,624920348390.0,628151545600.0,622820024260.0
2051.0,636644603650.0,604206700700.0,605826205880.0,620002391140.0,606673308560.0,625629506460.0,602252566210.0,606725627430.0,630216883100.0,570734735370.0,613526112260.0,638166694160.0,603537665840.0,581691354060.0,572625594220.0,611960482950.0,621101602860.0,625010023400.0,619082220540.0
2052.0,634005334700.0,599529184270.0,601509062020.0,615476382100.0,601190399850.0,621908629050.0,599110459010.0,601470592720.0,625997141960.0,564762363210.0,609590167700.0,635812233560.0,599398820760.0,575836583790.0,565908673800.0,608094849780.0,617499246360.0,622472439580.0,615384472300.0
2053.0,631282541800.0,594571180880.0,597044819570.0,611173162200.0,596085945990.0,618688073510.0,593711729670.0,596050282560.0,622488196150.0,558666917810.0,604983469820.0,633362150240.0,594957817940.0,569910923130.0,558677214990.0,603817678660.0,614298469940.0,618855099440.0,611193712660.0
2054.0,627563533490.0,590069879920.0,592671885790.0,606036661710.0,590597549070.0,615030914960.0,589361994820.0,590029890350.0,619465165560.0,552785721920.0,601031818100.0,630020212040.0,590734936440.0,564509388260.0,551014239500.0,600451326600.0,609838985910.0,615748833790.0,608361049390.0
2055.0,624686361200.0,585289165990.0,587393071490.0,600620906310.0,585290804580.0,611790975980.0,584806593050.0,584584621260.0,616253358350.0,546765773980.0,597121108690.0,627737937070.0,585981042950.0,558023544370.0,543791090200.0,596108124590.0,606367905500.0,612703499940.0,604494799270.0
2056.0,621149655620.0,580370884110.0,583350270040.0,595279239200.0,579790144850.0,608601255390.0,580264299120.0,578633564560.0,613428303690.0,540890593460.0,592694354460.0,625216736200.0,580702023860.0,552632433690.0,536165936490.0,592591791750.0,602871288150.0,608275606620.0,600299482260.0
2057.0,617937200510.0,575047079250.0,578656577610.0,589619590110.0,574460518840.0,604836955960.0,575950542750.0,573283793360.0,609115659280.0,534828454260.0,588810224180.0,623131502040.0,575829117470.0,547225463200.0,528545312670.0,588180846710.0,599543567650.0,604680507600.0,596346437700.0
2058.0,614871316250.0,570217484210.0,573963261060.0,584153381640.0,568891872750.0,601127316480.0,571051751710.0,566862369050.0,606226588810.0,529020196570.0,584332554880.0,620761978140.0,571090659580.0,541310816090.0,521530002400.0,584344221190.0,595927518580.0,601251515600.0,592636554840.0
2059.0,611350499080.0,564850106260.0,568730552370.0,578574866820.0,563811363390.0,597755016040.0,566975953710.0,560790415860.0,602130794600.0,523377236290.0,579147625800.0,616829492760.0,566329518470.0,535276004700.0,513985268310.0,579980439470.0,591291159480.0,597755669640.0,587941942700.0
2060.0,608201639610.0,558236893130.0,563556847800.0,573039500980.0,557702794520.0,594553435180.0,562153191770.0,554650958940.0,598351723870.0,516812271280.0,573764582360.0,613196800800.0,561935550070.0,529097367990.0,505520454490.0,575762001220.0,587444052750.0,594229651460.0,584174597610.0
2061.0,604944375740.0,553525285410.0,557719019310.0,568666982220.0,552453789730.0,591800279180.0,557217963540.0,547927077480.0,595111257720.0,511114893020.0,568277285900.0,611082498990.0,556964090820.0,522906921310.0,497631418670.0,570914706250.0,583182424750.0,590861359590.0,580316969620.0
2062.0,601401680690.0,547462292250.0,552551962380.0,562719334700.0,547647396880.0,589303043490.0,552124782720.0,541998282760.0,591714444080.0,504474886750.0,563742779330.0,606940854280.0,551992423460.0,516896301750.0,489769437600.0,566779951060.0,579158698940.0,587637861850.0,575887400750.0
2063.0,597877242350.0,542068361310.0,547578980520.0,556034466270.0,541464544500.0,584922940310.0,547802208890.0,536613208640.0,588005466120.0,498004313910.0,558349373860.0,604377361980.0,547026646490.0,511023802050.0,482875027480.0,562489584330.0,574920310230.0,584114364970.0,572409137680.0
2064.0,594231518110.0,535939628080.0,542008799170.0,549680553500.0,535106782360.0,580504964230.0,542387130470.0,530686237440.0,585566523900.0,491645782960.0,552909794250.0,600687299490.0,542299905490.0,504975426800.0,476027158720.0,558562077210.0,570982594250.0,581244732670.0,568292403260.0
2065.0,590716422590.0,530125252340.0,537034159890.0,542891332020.0,529555408570.0,576760533500.0,539440105570.0,523924511270.0,580790312150.0,485531563370.0,547652530570.0,598864295120.0,536881536240.0,498995845280.0,468080669450.0,554543700660.0,567373606520.0,575982313970.0,563943553510.0
2066.0,587747623390.0,524926665650.0,531339156040.0,536925852990.0,523581669000.0,573432269560.0,534435358100.0,517549727700.0,576787790130.0,479456510260.0,542065194060.0,595749785520.0,532832508100.0,492979804430.0,460214884300.0,549905776150.0,563839695650.0,572120254310.0,558985606480.0
2067.0,583641182420.0,519134794830.0,525431403000.0,530401190590.0,517269342350.0,569830876930.0,529476176630.0,510925158400.0,573665247950.0,473524723250.0,536709465780.0,593528734610.0,527489317570.0,486821583220.0,452762159750.0,544957191350.0,559315294270.0,568213937300.0,554493488780.0
2068.0,579696115580.0,513971101250.0,519746821560.0,523477638140.0,510413481770.0,566398476450.0,524782699370.0,504511240210.0,569355379190.0,467518701210.0,531678474880.0,589850510840.0,521760619320.0,480965666090.0,444905113340.0,540763188840.0,554916187170.0,564529963770.0,550564396340.0
2069.0,575951378640.0,507759704940.0,514122477460.0,516643539060.0,505021269600.0,563195963980.0,520571055010.0,497432959860.0,565449066500.0,461086651020.0,526615500250.0,586873444910.0,516295338440.0,473419832450.0,437024109540.0,536063267220.0,550505236900.0,560173173170.0,546006437250.0
2070.0,573122084030.0,502252930310.0,508301085090.0,510388809050.0,498994802670.0,559695597720.0,515806742150.0,490990976280.0,561869722700.0,454836685500.0,521550000000.0,584495793740.0,510704140450.0,466672317350.0,429334498120.0,530852653710.0,546945676180.0,555657433960.0,541607606190.0
2071.0,569650840120.0,496063835840.0,502632489950.0,504854393700.0,493153475540.0,556082428070.0,510479334110.0,483828766120.0,558614185550.0,448231016280.0,515581730320.0,580856735760.0,505747033730.0,460076558460.0,421583065560.0,525725966380.0,542166904860.0,551854777110.0,536647185810.0
2072.0,565691429390.0,490625931780.0,496684779710.0,498535428780.0,486214354260.0,551935750180.0,505413384580.0,476310815890.0,554843388290.0,441567174130.0,510026857890.0,578055624510.0,499834357270.0,453628294500.0,413468469330.0,520729676660.0,537867366330.0,547870668060.0,531540292230.0
2073.0,562408236620.0,484198337206.0,489621629270.0,491412684690.0,481019335840.0,549310536360.0,500829323770.0,469078981510.0,551230365610.0,436024074870.0,504299392330.0,575642647340.0,493616707180.0,446973432030.0,405519605450.0,515854911340.0,533515324010.0,543957070010.0,527239712760.0
2074.0,558788573730.0,477847063424.0,483345679740.0,484971415666.0,474088280980.0,545871522310.0,496148268130.0,461236703090.0,548779398000.0,429119264160.0,498807104030.0,573315579270.0,488914064000.0,439770388730.0,397061274260.0,510797974970.0,529094283280.0,540441873340.0,522434941790.0
2075.0,554645254070.0,470897654660.0,476460472560.0,478470341440.0,467910905190.0,542028201810.0,491692849450.0,453690148300.0,544437241860.0,423348342014.0,493284279050.0,570425119590.0,482814050380.0,432494783990.0,388296744540.0,506037904284.0,524972413200.0,535574175890.0,517948435920.0
2076.0,550670751640.0,464572763360.0,470348295290.0,471953824950.0,462270497740.0,537818686790.0,486816096600.0,446310816330.0,540592909660.0,417164493370.0,488289739990.0,566452573390.0,476924381690.0,425130856190.0,380274064218.0,501632242230.0,520603981570.0,530769911750.0,512393400220.0
2077.0,546753498710.0,457853831110.0,463022125480.0,465920612810.0,455182761440.0,534050244050.0,481309173910.0,438131701250.0,537219157120.0,411170742790.0,482405132260.0,564072626640.0,471203211100.0,417561875960.0,372101440216.0,496968822950.0,515978034190.0,527119245890.0,507471656830.0
2078.0,542892378730.0,450982871010.0,455821796670.0,458668454460.0,448922201960.0,530689686480.0,476825356610.0,430409999450.0,533766590790.0,405626721686.0,477622034776.0,561618305170.0,464898659486.0,410184568970.0,363599673500.0,492320595260.0,511617881390.0,524038951930.0,502922255340.0
2079.0,539237479490.0,443586078220.0,448938309926.0,451165775286.0,442983187774.0,526828284954.0,471287654460.0,422630302420.0,529268708540.0,399355667230.0,472431027966.0,558270343410.0,458546411300.0,403361700240.0,355334663310.0,488139616300.0,507117412710.0,519511238100.0,497319588500.0
2080.0,535650649590.0,437228078774.0,441590337984.0,443317184690.0,437218182204.0,523484623430.0,466191970880.0,415162599730.0,525676836930.0,393613228134.0,467657576710.0,555505293410.0,452853261974.0,395528593226.0,346995559004.0,482608882890.0,502453916996.0,515188373550.0,491991707180.0
2081.0,532041739370.0,429984178340.0,434785526980.0,436286881130.0,430306962496.0,519659453590.0,460829497660.0,406424961640.0,521440726730.0,387623626626.0,462452506570.0,553150349700.0,446874174750.0,387921091074.0,339066049842.0,477605705900.0,497936652150.0,510782784680.0,486860369080.0
2082.0,528413510330.0,423411717024.0,426944499284.0,428994027930.0,423252929430.0,516226853550.0,455678033710.0,398573623630.0,518012496990.0,381653435720.0,456892312060.0,548858694290.0,440768232670.0,379678790660.0,330938006124.0,472176496190.0,492892925190.0,506780256760.0,481525431240.0
2083.0,524719349130.0,416057954254.0,419832886726.0,421769553746.0,416507438870.0,512366920800.0,450959298350.0,390528292020.0,513975354030.0,375666844826.0,451551719636.0,545987947760.0,434773320656.0,371534372780.0,322872396382.0,466881877530.0,487986681750.0,502665785070.0,475871647440.0
2084.0,520243129640.0,408958459540.0,412268421576.0,414763031502.0,409934133234.0,508738372220.0,445376496230.0,381783671806.0,509806368340.0,369728226568.0,446177311926.0,542665678370.0,429143575800.0,361976790204.0,314304372786.0,461942776952.0,483193857094.0,498097835950.0,470306008380.0
2085.0,516786983860.0,401954984204.0,405580863604.0,407637434362.0,403922562666.0,505114153774.0,440398263540.0,373135535230.0,505514343760.0,363553219248.0,441881846376.0,539507449500.0,423027893830.0,354590546952.0,307005302548.0,456967079368.0,478318825960.0,495456573150.0,464799920720.0
2086.0,512387762060.0,394499744084.0,397107182836.0,400508375428.0,397524790604.0,501429373366.0,435313511950.0,364034636156.0,501604120570.0,357792794976.0,436354971230.0,536605608160.0,415763054400.0,346651986756.0,299577323110.0,452927430166.0,474075949270.0,490454426040.0,459992270134.0
2087.0,511670339170.0,387284930048.0,390188305580.0,393479726116.0,390115717326.0,498453011406.0,430680817900.0,355423920536.0,498553771350.0,351848377334.0,430862534230.0,531946912430.0,409460358606.0,336565994866.0,291090981096.0,447483193360.0,469124081024.0,486666500384.0,454879800360.0
2088.0,505019637750.0,380455044760.0,381851774624.0,385316188210.0,383208179356.0,494509767630.0,425160760826.0,346854179556.0,493582800090.0,346503579174.0,425109169454.0,528379914480.0,402765728460.0,327229701270.0,283275079648.0,441344851582.0,464076762446.0,483274366140.0,449617603120.0
2089.0,500738930140.0,374535209910.0,375056741154.0,377484607188.0,376606077454.0,490567904858.0,419955464280.0,337681468480.0,490959923690.0,341117161676.0,419425186720.0,526452729540.0,397433577392.0,318701926572.0,275631478516.0,435488180582.0,459150832700.0,479430472650.0,444963127200.0
2090.0,499903032590.0,367512131834.0,367824871876.0,369657880750.0,369771264534.0,486985270220.0,414210734220.0,329272956950.0,485553886680.0,336180060508.0,414387224476.0,523578625470.0,390250378994.0,310667732672.0,268654161680.0,430826222612.0,453876751370.0,475709084320.0,439770351840.0
2091.0,493613867530.0,360826280994.0,360690942070.0,363012810796.0,361920244438.0,482984910588.0,408819391964.0,320860289734.0,482394202370.0,330674378984.0,409596867514.0,520032465940.0,383075077150.0,301753930656.0,261447583294.0,425083796370.0,448619585398.0,472386066390.0,434376650760.0
2092.0,489258252280.0,353151668648.0,353125151790.0,355184232590.0,354147050248.0,479795937822.0,403404683326.0,310820040256.0,477468897440.0,325103165404.0,403984067984.0,517200428740.0,376865557366.0,293131470712.0,254101698563.0,419762167300.0,443364901720.0,468165917302.0,429268342176.0
2093.0,485415529110.0,345107455074.0,345566924692.0,348108262024.0,346766613554.0,476513835644.0,397781662436.0,302016355240.0,472717637070.0,319458852954.0,398888452940.0,513923546620.0,370678582906.0,285322604246.0,247229077438.0,414659842262.0,438423776856.0,464154333340.0,423662753616.0
2094.0,481435824250.0,337058553670.0,336597457222.0,341122960552.0,340409379038.0,472814451870.0,392538602660.0,292377354344.0,468514087020.0,314024157118.0,394759349296.0,510283887340.0,363979432964.0,277441306384.0,240429981583.0,409677538796.0,433482697810.0,460013462414.0,419689987790.0
2095.0,477907081810.0,329808113456.0,328262872210.0,334115153842.0,333932702951.0,469131011296.0,386584064230.0,283705345660.0,464412078816.0,308346398494.0,390671213940.0,507239094410.0,357561819376.0,268628820998.0,233387216580.0,404512888216.0,428673020230.0,456235698146.0,413771964460.0
2096.0,474422417490.0,322053055508.0,320115423372.0,326904866910.0,327193881944.0,465397677260.0,380944681376.0,275524815652.0,460675570846.0,302193523944.0,385658953616.0,504213406930.0,350759100410.0,260486112538.0,226872444278.0,400087089752.0,423923168172.0,451777491670.0,407662958600.0
2097.0,470185354750.0,313924189604.0,312774066158.0,319848167934.0,321115145076.0,461758337360.0,375000383140.0,266946155214.0,455713672886.0,296180449410.0,379882058638.0,500938150020.0,344366757152.0,252467724326.0,219766651533.0,393710902216.0,419214563490.0,447803124994.0,403131564192.0
