time,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0,CMCC-CM2-SR5,INM-CM5-0,MPI-ESM1-2-HR,CESM2,CESM2-WACCM
2012.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0,701077266900.0
2013.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0,700883436100.0
2014.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0
2015.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0
2016.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0
2017.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0
2018.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0
2019.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0
2020.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0
2021.0,693124495900.0,693785908800.0,693873544700.0,692890080200.0,693765238000.0,693006493400.0,693749157900.0,693339207100.0,693263102400.0,697911438000.0,693807046700.0,693714702400.0,693171970100.0,694133208600.0
2022.0,691525646200.0,692471751500.0,691981985400.0,691303470700.0,692847664200.0,692000760000.0,691647450340.0,692227167300.0,691495802700.0,695255765000.0,693596253740.0,693642092300.0,691504901800.0,692905729350.0
2023.0,690149489400.0,691593456100.0,692333732600.0,689489777700.0,691421517200.0,691253816640.0,690789523140.0,690648993300.0,690832207200.0,692946675940.0,690831622450.0,691881727640.0,690168830340.0,690672966300.0
2024.0,688448402800.0,689578884200.0,690014735300.0,688394464500.0,690752206140.0,689389355340.0,689113466950.0,689891901060.0,688590095500.0,691988970300.0,690455058040.0,690654167100.0,689789906500.0,689071885500.0
2025.0,687192529000.0,688087896960.0,688682588300.0,685922582460.0,693081405500.0,688193604760.0,688508746700.0,687906967000.0,687115622240.0,690259678540.0,688848049740.0,688878916260.0,687809553160.0,687931447840.0
2026.0,686333343830.0,686769973400.0,687070646400.0,683744829460.0,689324757610.0,687388985800.0,686504955390.0,685908697800.0,686487802300.0,690386703440.0,687094200340.0,687586507100.0,685930825700.0,685434354660.0
2027.0,686955547760.0,684843441500.0,685734454200.0,680752920100.0,688758691520.0,686703235700.0,684764736060.0,684293850950.0,684390034900.0,687899135340.0,686184658240.0,686261454550.0,684003452790.0,683818973400.0
2028.0,683799043600.0,684537152400.0,684022115590.0,678372534280.0,686345115600.0,684417022060.0,684012106270.0,682929414800.0,682445082860.0,686974833740.0,683795343430.0,684780284700.0,682750215340.0,681211109260.0
2029.0,682071799910.0,682216811660.0,682014306160.0,675504800170.0,685606778450.0,681767749880.0,681002744000.0,680574924990.0,680622617800.0,684828316500.0,681839429570.0,682850764340.0,680837905840.0,680591741740.0
2030.0,680688031600.0,680208572500.0,680100080300.0,673310862900.0,684101744900.0,681415247680.0,680242831500.0,678825152000.0,678399697170.0,683198561470.0,679929948700.0,682333440000.0,678239309060.0,677441310600.0
2031.0,678534113040.0,678119820800.0,678250190040.0,670645944430.0,682041812000.0,678922019670.0,676723636600.0,678438068800.0,676274331940.0,683334958360.0,678480058780.0,680737144900.0,675436037040.0,675614646050.0
2032.0,676254085000.0,676549125290.0,676373810200.0,668479098800.0,680410650600.0,675818260650.0,675378227460.0,675430744300.0,674101255200.0,681035645720.0,676344942550.0,679280525600.0,673744560140.0,673534579150.0
2033.0,674571033000.0,674500497500.0,674691121140.0,665268497660.0,678761450800.0,673955518340.0,673414445760.0,673879004400.0,671542845050.0,680376340300.0,674165214600.0,677969713760.0,671567963040.0,670317894940.0
2034.0,672272901550.0,672736571740.0,672785139500.0,662531334200.0,677864486700.0,672196793660.0,670945415940.0,671796731800.0,670571162040.0,677633534860.0,671715524050.0,676286999500.0,669359250100.0,667526144200.0
2035.0,670602661760.0,670091375600.0,670619070240.0,660239819000.0,677389148400.0,669993830440.0,668252990800.0,670019122500.0,667662020900.0,676622316290.0,669564569400.0,675473196500.0,666677656000.0,667593039500.0
2036.0,668728099600.0,668963562310.0,669251516500.0,656465193300.0,673961278700.0,668500220100.0,665894161400.0,668097115800.0,665156956500.0,673653479020.0,668179298700.0,673057172400.0,664465201250.0,663100906500.0
2037.0,666282630860.0,667170856940.0,667521101200.0,653020405600.0,673211613460.0,665909081740.0,664275573440.0,666957931300.0,662526474260.0,671774932410.0,665934746750.0,670958684460.0,661255915300.0,660604608400.0
2038.0,664093827500.0,664627075980.0,664818958200.0,650712689920.0,671871925050.0,663422195100.0,661442108100.0,664491234460.0,659411762300.0,669568977640.0,663470438260.0,669289759650.0,659281022500.0,658928003950.0
2039.0,661597852570.0,662474664450.0,662760126650.0,647132746500.0,670173059740.0,661107353700.0,659664654050.0,661750136850.0,656709545000.0,667786723900.0,662147053300.0,667504509440.0,655630414440.0,655874731640.0
2040.0,658909114300.0,659637833900.0,661108466560.0,643734828940.0,668665809800.0,658325625100.0,657050977140.0,659963778430.0,653929802190.0,667009913600.0,659345580760.0,665946210050.0,652935763560.0,653004891880.0
2041.0,657197767100.0,657556761960.0,658908948640.0,640932942700.0,666391781000.0,654807734760.0,654125592500.0,657675454380.0,651135428440.0,664051181000.0,657217789160.0,663914144150.0,649819873740.0,650043261560.0
2042.0,654107173400.0,657954656740.0,655366753500.0,637531534140.0,665769484060.0,652059079290.0,651939250200.0,654934606100.0,648123126250.0,663106639200.0,654163409860.0,662120077000.0,646403589940.0,648144737390.0
2043.0,651450667840.0,653125170000.0,653682723670.0,634907637420.0,664683902200.0,649341407190.0,648866931800.0,653113141550.0,645056153260.0,659603032000.0,651965196410.0,660376151740.0,643246315800.0,646508388240.0
2044.0,648964364480.0,650319833750.0,651161765300.0,631022025640.0,664624259500.0,646194479200.0,646107994730.0,652077818400.0,642030161240.0,657420972290.0,649580778970.0,658622545140.0,639992785730.0,643198511700.0
2045.0,646695980350.0,650816051760.0,648384859100.0,626793532100.0,660877508100.0,642904337600.0,643673347110.0,649367785260.0,639078457300.0,655436503800.0,647768869550.0,655339382150.0,636454320500.0,639821707670.0
2046.0,643465380260.0,646621587990.0,645811607800.0,623232116800.0,659155254500.0,640320540200.0,640071077000.0,647468152740.0,635783727190.0,650794204700.0,645382610050.0,654063299400.0,633522567840.0,636331390250.0
2047.0,640188711200.0,643863339590.0,643802655490.0,620294088840.0,657013861590.0,637024199590.0,636902891340.0,645218340800.0,632246133410.0,647917194040.0,642870863100.0,652199650660.0,631616237730.0,632751816800.0
2048.0,636665458880.0,640075052400.0,641929690560.0,616454665860.0,655189408350.0,634764168400.0,634124097690.0,642391200240.0,629057801060.0,645232471120.0,640988795790.0,650554400760.0,628122612920.0,629180354550.0
2049.0,634690612160.0,637224732800.0,639172045700.0,612754100910.0,653124316060.0,632441253200.0,631091139860.0,640468984800.0,625677444060.0,642159725100.0,638488856830.0,647210315410.0,624604640130.0,625699844060.0
2050.0,631104973640.0,633441759310.0,636326665260.0,608818839330.0,650706386000.0,629246267300.0,627349544720.0,638895321380.0,622541033490.0,638767063150.0,635969598540.0,646330664460.0,622011849730.0,621816786800.0
2051.0,628216480400.0,630667061950.0,635000600880.0,604269804050.0,648912499460.0,625511539420.0,623611618070.0,635171869700.0,618513656880.0,635608664320.0,633885317300.0,643318405620.0,618734401930.0,617962449040.0
2052.0,624950791210.0,627451721870.0,634768618500.0,600084479030.0,647905805450.0,622645919710.0,620522041760.0,632653116860.0,615286903340.0,631973361660.0,631248314930.0,640781097480.0,615673817790.0,615014389000.0
2053.0,622208771650.0,624581347880.0,629605807430.0,596750342860.0,646073898940.0,619702526520.0,616641724480.0,631516816000.0,612738079260.0,627846406080.0,629044360050.0,637945606300.0,611953458040.0,611190541840.0
2054.0,618475033740.0,621208616050.0,626877501860.0,593036221400.0,642922947330.0,616317090040.0,612938959570.0,628652729720.0,608864582280.0,624246822110.0,627599496340.0,635723389130.0,609297785470.0,607235376490.0
2055.0,614985253100.0,618177920510.0,625661117610.0,588362499820.0,640883065500.0,613439522510.0,609520685080.0,625398494560.0,605370826300.0,620156978990.0,624704925150.0,633616213010.0,605678273340.0,604369471870.0
2056.0,612018336750.0,615257972250.0,621992101010.0,583839424780.0,638465603100.0,610244426040.0,605320396040.0,623099481580.0,602638572010.0,616470448980.0,621881186600.0,630800986260.0,602134343330.0,600718722510.0
2057.0,608995623150.0,612506311050.0,619568033340.0,579518720440.0,637247699840.0,607072963150.0,601314045590.0,621529381310.0,598963380060.0,613274996300.0,618870535900.0,629120967020.0,598406545170.0,596991033070.0
2058.0,606513883100.0,609514548360.0,616115564340.0,575087868510.0,633102754460.0,604343102920.0,597230633960.0,618796596080.0,595392178130.0,608945424520.0,616611129180.0,626113233450.0,595071322990.0,592956513840.0
2059.0,603826148930.0,605803192130.0,613619840760.0,570847590710.0,633609904550.0,600569219860.0,592611952900.0,616128480630.0,591095011060.0,605027626330.0,614787230800.0,623539203930.0,591326090010.0,589369522340.0
2060.0,600282203320.0,603105228080.0,610937669140.0,566759953300.0,628978761540.0,596439220990.0,589616080230.0,613820129240.0,586940843100.0,600713692140.0,611648247860.0,621922806770.0,587849621990.0,585029724700.0
2061.0,596539418210.0,600635739320.0,608386005830.0,561440019330.0,626004702610.0,592911769160.0,585001147740.0,610772682450.0,585559474150.0,598575598250.0,608966138380.0,618782063900.0,585283040260.0,581578638440.0
2062.0,593801880700.0,597359442620.0,605904348830.0,556486769240.0,623800475670.0,588877094350.0,580564805960.0,608461925640.0,580465726560.0,593727627190.0,607680218910.0,615684238960.0,580624366660.0,577577551510.0
2063.0,590494701460.0,594522865180.0,604277076830.0,551704067540.0,622130641500.0,585078924990.0,576311444830.0,605146028190.0,576885882570.0,589474426670.0,606489322800.0,613105211860.0,576627701030.0,573844242940.0
2064.0,586694005300.0,591937208610.0,600918441370.0,547107344370.0,619566917170.0,582579024550.0,572054035710.0,602365114090.0,572748476600.0,585062781940.0,601744879820.0,611217732230.0,573400502930.0,569863362980.0
2065.0,584793902200.0,588148745610.0,598580056590.0,541990688040.0,617335738670.0,579996264560.0,567152243440.0,599642912850.0,569683545350.0,580222507040.0,600585318490.0,609147281350.0,569169975360.0,566158099050.0
2066.0,581859261110.0,584776046120.0,595154846240.0,537644130730.0,615333845950.0,575684474850.0,563442212400.0,597790299190.0,566098543260.0,575518609100.0,597357941440.0,606938581280.0,565517292370.0,563259642790.0
2067.0,579024756060.0,582031299290.0,593014447050.0,533049453800.0,613117536540.0,571688000560.0,559315220890.0,596025142000.0,563096337780.0,571357082840.0,594441826510.0,604113498730.0,561762260570.0,560707932710.0
2068.0,577338597280.0,579024238030.0,590983581910.0,528519624400.0,610452733960.0,567941240470.0,554889732290.0,592592019880.0,560735336250.0,566308226560.0,592649607460.0,601808065640.0,558818879780.0,555835584980.0
2069.0,574193711820.0,575786373020.0,587653549630.0,523482190640.0,607858362450.0,564143975030.0,550034396330.0,589290110070.0,558544385000.0,562278974340.0,590409047270.0,599292951390.0,554832151470.0,551926293810.0
2070.0,570741595070.0,573401493780.0,585513042560.0,519169401110.0,604979537510.0,561005003060.0,545293801100.0,586676443700.0,552786604820.0,557425752250.0,588362273080.0,595973886880.0,551111405510.0,547823522630.0
2071.0,567546056800.0,570135763070.0,582989851640.0,514748635690.0,602735389240.0,559804364270.0,540682895000.0,583995973270.0,549332679530.0,552974393610.0,585016807900.0,592968376560.0,547411548730.0,544784382070.0
2072.0,564630152430.0,567445930190.0,580620337080.0,510688344580.0,600713714000.0,555188907810.0,536548852110.0,582770169970.0,545747955900.0,547577496470.0,582067557960.0,591094852620.0,544369901950.0,541733325740.0
2073.0,561363217520.0,564310441120.0,577801063650.0,506171228570.0,598439693400.0,552511072940.0,532534552110.0,579136524430.0,544200447460.0,542927116960.0,581549864880.0,587889747470.0,540029610580.0,537039795250.0
2074.0,558589579000.0,560851382920.0,575744262380.0,501933814150.0,595339622380.0,548218314700.0,528259447460.0,579546836360.0,539657971260.0,537512192320.0,577638953080.0,585882853430.0,536324692750.0,532873582660.0
2075.0,556294298810.0,559470276080.0,573282875180.0,497984251820.0,592966862690.0,544551139590.0,523066505270.0,574997372420.0,536052934490.0,533395679810.0,574867438630.0,582575459950.0,531715817960.0,529716574620.0
2076.0,553020993920.0,556642354440.0,570227863160.0,492997694420.0,590368984570.0,541589692850.0,518066841120.0,572096471010.0,532919521660.0,528593266060.0,572724298550.0,580250209800.0,529125871940.0,525587101650.0
2077.0,551361443990.0,555123536120.0,568126453350.0,488003149480.0,587959430880.0,537799901880.0,513263802540.0,569024453190.0,529053351940.0,523698342550.0,570053486950.0,577193075330.0,524878131850.0,522221601390.0
2078.0,547537280680.0,551076108750.0,565768959540.0,483050441060.0,585533953630.0,534885322140.0,508926556910.0,567895096290.0,525492781390.0,519105020390.0,569189522030.0,574919129610.0,520898288680.0,518963201750.0
2079.0,543965009000.0,548828741000.0,563088093900.0,479247162280.0,585399302540.0,532793146610.0,503673794190.0,564251278130.0,521870998130.0,513755922010.0,564891404940.0,572051128030.0,517332534540.0,514793230060.0
2080.0,541498902760.0,545540032570.0,560789438080.0,474487136090.0,581849520670.0,529058458400.0,501235531310.0,562231318920.0,518718206100.0,508520689890.0,562767008240.0,570152387300.0,512766000420.0,512076053670.0
2081.0,537997683290.0,544055263010.0,557938862390.0,469882482450.0,579691283450.0,525569116190.0,494005201540.0,559512026170.0,515573486120.0,504375780380.0,563135342520.0,565599960820.0,509119405360.0,506747526670.0
2082.0,535668730830.0,539621997480.0,555802093560.0,465453925190.0,577219584560.0,523386752020.0,488654215860.0,557260029730.0,512887658110.0,498021615040.0,558902953940.0,563207584230.0,505427172060.0,502636552320.0
2083.0,533817311610.0,536532565200.0,554309844900.0,461271018800.0,575102321760.0,520027022140.0,483831334560.0,554234498740.0,510000457060.0,492307094830.0,555899202780.0,560428164170.0,501561262730.0,498847225070.0
2084.0,529649113020.0,534391059610.0,550637023110.0,458097283930.0,575966917830.0,516448631900.0,478017488540.0,551243451260.0,506179821950.0,486945316790.0,553077637370.0,558216885240.0,498533550450.0,494750715070.0
2085.0,526301953980.0,531912333350.0,548389061760.0,453029996610.0,574817865460.0,513377377380.0,473313830120.0,548977042200.0,502216600730.0,481585512910.0,550436698520.0,555955187130.0,494171435850.0,490339044450.0
2086.0,523580801720.0,528967038800.0,546190471880.0,447895896160.0,569727013410.0,510627266130.0,468075933680.0,546933921600.0,503998750930.0,477198028530.0,551288491220.0,553639276960.0,490484382270.0,486234237090.0
2087.0,520847312960.0,526222505600.0,543313828570.0,443491407640.0,568384265890.0,507077998950.0,462985886200.0,543855584350.0,496954023660.0,471725112770.0,547426508040.0,551397886060.0,485830236870.0,482814977800.0
2088.0,517587388190.0,523098468990.0,540626546920.0,439537867100.0,564823200710.0,504461295900.0,457916772240.0,541729618710.0,495154068910.0,466711631300.0,543430379900.0,548372826830.0,481706446920.0,480409406200.0
2089.0,514942416010.0,520012417300.0,538044740140.0,433894811670.0,564991428080.0,501075424630.0,453266632960.0,538558426240.0,490188629190.0,461692083650.0,540944654770.0,545503227540.0,477323013560.0,474182872790.0
2090.0,512146808460.0,517003883720.0,536141174760.0,429857047330.0,563791989300.0,498581029080.0,448290407070.0,536087981450.0,488815778880.0,456135109500.0,539828568550.0,543429930460.0,473634868320.0,470023986160.0
2091.0,508792402680.0,514620652300.0,533562875530.0,425173339390.0,559579575380.0,495305749500.0,443481980930.0,533043954980.0,483669373830.0,451177151160.0,537872907290.0,541081446660.0,469448549100.0,465645709210.0
2092.0,505780069300.0,511417582820.0,530912605010.0,420198166350.0,557305039830.0,492219309140.0,437964173110.0,531509673320.0,480409738510.0,445755240250.0,534979894210.0,538118697700.0,465829295000.0,462476502510.0
2093.0,502773135800.0,508498153440.0,529122161010.0,415079928244.0,555450148910.0,488184454530.0,432704831480.0,528648696320.0,477836240320.0,440658340870.0,532312152120.0,538028588720.0,463491170530.0,458235522510.0
2094.0,499944876600.0,506363613410.0,527337833400.0,410040920310.0,553385855460.0,485200826480.0,427679672350.0,525792060360.0,476777119730.0,435261525660.0,531000122960.0,533312622250.0,459091644610.0,453834838030.0
2095.0,497759651180.0,502889363050.0,524587048670.0,405517846710.0,552251670800.0,482146931420.0,423202290170.0,523329248700.0,472129290890.0,429883998490.0,528055838590.0,530606745490.0,454627360950.0,450774050640.0
2096.0,495163333410.0,499225291590.0,522070236440.0,400849373370.0,549553639010.0,478592995860.0,418406329870.0,520459560600.0,471268539860.0,425060860290.0,526678568470.0,527979233130.0,450938652300.0,448061746690.0
2097.0,492048988260.0,497942185910.0,519211157510.0,395372511550.0,547712744020.0,475932750970.0,413438895870.0,518263281450.0,466840987650.0,419576294850.0,523757604000.0,526398504570.0,447755544140.0,443015993400.0
2098.0,489506408110.0,494167490430.0,517265719720.0,390935001650.0,548946617800.0,473478674820.0,408304413680.0,516546256470.0,463790391860.0,414390560830.0,521128991900.0,524027007820.0,443747421960.0,439065555980.0
2099.0,486174276630.0,494425333440.0,514262938890.0,386294817810.0,547870156020.0,469719529170.0,403344420970.0,514930908660.0,462422901260.0,408510493660.0,519140696980.0,523970307200.0,438864249600.0,434944846170.0
2100.0,484717174040.0,489429886600.0,514507503630.0,381335335170.0,544861978120.0,468465277820.0,398871094170.0,512776308630.0,459146341910.0,402871927010.0,516784716780.0,520777707780.0,434987987520.0,431327460120.0
