time,INM-CM4-8,EC-EARTH3,CESM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,INM-CM5-0,CAMS-CSM1-0,MRI-ESM2-0,MPI-ESM1-2-HR,CMCC-CM2-SR5,BCC-CSM2-MR
2017.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0,14194145000.0
2018.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0,14105283000.0
2019.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0,13991813000.0
2020.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0,13943692000.0
2021.0,13818139000.0,13793793000.0,13789170000.0,13783928000.0,13800306000.0,13799831000.0,13919026000.0,13778538000.0,13871770000.0,13808925000.0,13787547000.0,13767261000.0,13841770000.0,13822568000.0
2022.0,13684271000.0,13631572000.0,13671193000.0,13621729000.0,13670653000.0,13665052000.0,13685080000.0,13642781000.0,13736313000.0,13707095000.0,13634522000.0,13665207000.0,13758426000.0,13667188000.0
2023.0,13576216000.0,13512084000.0,13552813000.0,13551982000.0,13526996000.0,13572231000.0,13667542000.0,13508920000.0,13590369000.0,13646769000.0,13563580000.0,13486173000.0,13665634000.0,13507084000.0
2024.0,13482326000.0,13376797000.0,13394547000.0,13389821000.0,13412628000.0,13509591000.0,13464509000.0,13375426000.0,13476181000.0,13508611000.0,13376442000.0,13317889000.0,13566471000.0,13366660000.0
2025.0,13312133000.0,13179606000.0,13388078000.0,13222699000.0,13374216000.0,13298405000.0,13351892000.0,13257631000.0,13369233000.0,13343265000.0,13222368000.0,13211020000.0,13568767000.0,13255878000.0
2026.0,13194382000.0,13017286000.0,13159352000.0,13091359000.0,13151969000.0,13145753000.0,13182951000.0,13139508000.0,13344998000.0,13311199000.0,13136408000.0,13058688000.0,13365707000.0,13117146000.0
2027.0,13079848000.0,12842430000.0,13055402000.0,12939399000.0,13027582000.0,13006458000.0,13042047000.0,12976355000.0,13202290000.0,13221228000.0,12899090000.0,12914966000.0,13248116000.0,12965239000.0
2028.0,12953830000.0,12637207000.0,12907293000.0,12849801000.0,12862106000.0,12919903000.0,12867301000.0,12846384000.0,13061688000.0,13033794000.0,12756035000.0,12805779000.0,13096941000.0,12830735000.0
2029.0,12788773000.0,12441020000.0,12736255000.0,12745473000.0,12693662000.0,12713817000.0,12644088000.0,12723800000.0,12903480000.0,12954484000.0,12670831000.0,12636710000.0,12930690000.0,12629443000.0
2030.0,12640393000.0,12268246000.0,12520228000.0,12553529000.0,12549078000.0,12644430000.0,12468631000.0,12610640000.0,12750026000.0,12814766000.0,12490080000.0,12506058000.0,12804155000.0,12465342000.0
2031.0,12558460000.0,12085192000.0,12340995000.0,12334944000.0,12345650000.0,12569473000.0,12223590000.0,12512077000.0,12641149000.0,12732099000.0,12289293000.0,12354721000.0,12774084000.0,12311768000.0
2032.0,12413716000.0,11923250000.0,12304471000.0,12150055000.0,12492790000.0,12350984000.0,12101178000.0,12450252000.0,12498202000.0,12702558000.0,12125580000.0,12213872000.0,12559348000.0,12061076000.0
2033.0,12233125000.0,11776510000.0,12046654000.0,11994662000.0,12092054000.0,12173011000.0,11905488000.0,12322067000.0,12300849000.0,12562452000.0,11944850000.0,12087116000.0,12444551000.0,11874790000.0
2034.0,12101841000.0,11583243000.0,11870933000.0,11783704000.0,11948975000.0,12011060000.0,11685360000.0,12245907000.0,12168972000.0,12464771000.0,11769374000.0,11952669000.0,12307434000.0,11739981000.0
2035.0,11941031000.0,11482931000.0,11694599000.0,11978835000.0,11784060000.0,11901015000.0,11471710000.0,12031598000.0,12045456000.0,12450663000.0,11574718000.0,11758012000.0,12148908000.0,11568386000.0
2036.0,11791816000.0,11306709000.0,11537116000.0,11549488000.0,11635735000.0,11866314000.0,11179829000.0,11864627000.0,11964283000.0,12347682000.0,11367248000.0,11570251000.0,11952419000.0,11447432000.0
2037.0,11707960000.0,11097824000.0,11383370000.0,11341484000.0,11449790000.0,11598847000.0,11132622000.0,11721685000.0,11783485000.0,12361708000.0,11176890000.0,11402301000.0,11801997000.0,11294005000.0
2038.0,11580569000.0,10960598000.0,11161647000.0,11161728000.0,11331370000.0,11457917000.0,10862271000.0,11553163000.0,11659298000.0,12122687000.0,10973087000.0,11229850000.0,11620209000.0,11083727000.0
2039.0,11425486000.0,10785226000.0,11016042000.0,10991687000.0,11112963000.0,11319835000.0,10616017000.0,11438731000.0,11472518000.0,11961079000.0,10766236000.0,11051317000.0,11465432000.0,10940629000.0
2040.0,11477015000.0,10627659000.0,10902561000.0,10781856000.0,10895609000.0,11099832000.0,10462244000.0,11378057000.0,11321446000.0,12103040000.0,10525848000.0,10904717000.0,11339219000.0,10750570000.0
2041.0,11306403000.0,10565877000.0,10706772000.0,10644011000.0,10724022000.0,10927062000.0,10301224000.0,11224287000.0,11276525000.0,11755185000.0,10265806000.0,10789855000.0,11210853000.0,10572705000.0
2042.0,11126864000.0,10362838000.0,10488362000.0,10458609000.0,10542212000.0,10755157000.0,10146855000.0,11068532000.0,11034553000.0,11749104000.0,10041844000.0,10631606000.0,11044144000.0,10327126000.0
2043.0,10982429000.0,10282006000.0,10349557000.0,10298322000.0,10362288000.0,10585098000.0,9882126000.0,10923117000.0,10945058000.0,11666050000.0,9827384000.0,10509039000.0,10918582000.0,10162833000.0
2044.0,10870581000.0,10052736000.0,10215431000.0,10109090000.0,10182188000.0,10418352000.0,9740284000.0,10812097000.0,10839042000.0,11478773000.0,9607444000.0,10312362000.0,10754514000.0,10025829000.0
2045.0,10745800000.0,9886403000.0,10025610000.0,9918353000.0,10006967000.0,10259357000.0,9503532000.0,10657109000.0,10687777000.0,11440166000.0,9403958000.0,10142393000.0,10521666000.0,9888011000.0
2046.0,10604860000.0,9747799000.0,9875561000.0,9709851000.0,9807219000.0,10080122000.0,9406783000.0,10507311000.0,10539364000.0,11417682000.0,9171794000.0,10026099000.0,10349889000.0,9656804000.0
2047.0,10640039000.0,9637537000.0,9706291000.0,9560682000.0,9585374000.0,10024218000.0,9186063000.0,10376872000.0,10424557000.0,11214521000.0,8920298000.0,9894863000.0,10155069000.0,9464345000.0
2048.0,10436504000.0,9484032000.0,9549988000.0,9374198000.0,9408334000.0,9803372000.0,8963495000.0,10358945000.0,10328510000.0,11096862000.0,8733932000.0,9752237000.0,9968807000.0,9327430000.0
2049.0,10257680000.0,9367379000.0,9359069000.0,9210398000.0,9221064000.0,9700154000.0,8771395000.0,10308211000.0,10300428000.0,10950177000.0,8462775300.0,9525786000.0,9845722000.0,9242732000.0
2050.0,10143052000.0,9230926000.0,9203852000.0,9015268000.0,9086138000.0,9518404000.0,8529979400.0,10044278000.0,10112824000.0,10825139000.0,8310250000.0,9436166000.0,9666671000.0,9040870000.0
2051.0,10026945000.0,9114193000.0,9071581000.0,8804422000.0,8844179000.0,9350166000.0,8396302300.0,9880077000.0,10017367000.0,10686002000.0,8128245000.0,9254663000.0,9490412000.0,8871372000.0
2052.0,9912020000.0,8979018000.0,8909914000.0,8633673000.0,8609597000.0,9216989000.0,8187086000.0,9719602000.0,9857204000.0,10550989000.0,7960672000.0,9155223000.0,9346365000.0,8695706000.0
2053.0,9811263000.0,8879121000.0,8719199000.0,8409905000.0,8380792300.0,9098118000.0,8009010700.0,9606973000.0,9760799000.0,10401181000.0,7732279000.0,9006733000.0,9104687000.0,8533667300.0
2054.0,9688663000.0,8741610000.0,8555939000.0,8208901000.0,8167095000.0,8968135000.0,7863850000.0,9414065000.0,9640031000.0,10245987000.0,7583179000.0,8857473000.0,8929900000.0,8410305000.0
2055.0,9560168000.0,8586640000.0,8449762000.0,8007560700.0,7983716400.0,8839286000.0,7686512000.0,9272316000.0,9569528000.0,10081863000.0,7487121400.0,8733905000.0,8746424000.0,8425113600.0
2056.0,9450046000.0,8454679000.0,8275780000.0,7800143000.0,7785868300.0,8718630000.0,7560129500.0,9142214000.0,9432728000.0,9933694000.0,7307207700.0,8624215000.0,8522225700.0,8160673000.0
2057.0,9410860000.0,8328737000.0,8145654300.0,7623765000.0,7597309000.0,8573998000.0,7374919000.0,8980755000.0,9322771000.0,9850707000.0,7201505300.0,8576126000.0,8355327500.0,8038082000.0
2058.0,9336259000.0,8166621000.0,7993776600.0,7457440300.0,7426646000.0,8465430000.0,7371175400.0,8832821000.0,9231014000.0,9670005000.0,7127436000.0,8429761500.0,8151553500.0,7824762400.0
2059.0,9265718000.0,8042292000.0,7806341000.0,7255566300.0,7280385500.0,8380778500.0,7123202600.0,8703267000.0,9165157000.0,9745967000.0,6924548000.0,8335908000.0,8080926000.0,7981868500.0
2060.0,9154308000.0,7884849700.0,7674432500.0,7117988400.0,7115630000.0,8256279000.0,7042343400.0,8529467400.0,9088698000.0,9448215000.0,6784414700.0,8216134000.0,7951347000.0,7631757000.0
2061.0,9212354000.0,7746740000.0,7528678000.0,6920238600.0,7059328500.0,8148295700.0,6874670600.0,8391953400.0,8999218000.0,9262218000.0,6629701000.0,8104927700.0,7781228500.0,7509411300.0
2062.0,9004219000.0,7617576000.0,7361563000.0,6775872500.0,6844977000.0,8009677300.0,6834476500.0,8268766000.0,8928659000.0,9105607000.0,6476774000.0,7966577000.0,7565813000.0,7353064400.0
2063.0,8899898000.0,7476931600.0,7208086500.0,6575688000.0,6686264000.0,7889883000.0,6676434000.0,8149001000.0,8817101000.0,8943374000.0,6345124400.0,7891791400.0,7391249000.0,7227318300.0
2064.0,8797910000.0,7350836700.0,7026780700.0,6441548000.0,6549729300.0,7743465000.0,6518438000.0,7995343400.0,8730463000.0,8791719000.0,6256897500.0,7757534000.0,7202600400.0,7125173000.0
2065.0,8709488000.0,7206088000.0,6876182000.0,6258217000.0,6490135600.0,7600835000.0,6404050000.0,7825843700.0,8668604000.0,8721245000.0,6106384000.0,7819115000.0,7068636700.0,7454350000.0
2066.0,8595644000.0,7066605000.0,6724322300.0,6166181000.0,6346780700.0,7481874400.0,6280669700.0,7735530500.0,8543318500.0,8839774000.0,5963149000.0,7985710000.0,6914579500.0,7191723500.0
2067.0,8498569000.0,6962098700.0,6625640000.0,6101773300.0,6360976400.0,7385262000.0,6288785400.0,7633723000.0,8452240400.0,8421914000.0,5876532700.0,7597756400.0,6781020700.0,7057505300.0
2068.0,8407713000.0,6800403000.0,6448311300.0,5932168700.0,6311215000.0,7269999600.0,6139965400.0,7578331600.0,8369795600.0,8255881700.0,5706074000.0,7472396300.0,6666957300.0,7157766700.0
2069.0,8353144300.0,6652636000.0,6284653000.0,5918270500.0,6193928700.0,7173591000.0,5991729000.0,7371775000.0,8285783000.0,8148575000.0,5604580400.0,7341756400.0,6619198000.0,6822270000.0
2070.0,8257159700.0,6529946000.0,6147749400.0,5733964300.0,6065134600.0,7035672000.0,5907625500.0,7275725000.0,8309537000.0,8052876300.0,5466526000.0,7257918500.0,6408497000.0,6655158300.0
2071.0,8210621400.0,6425286700.0,6011047000.0,5647226400.0,5970732000.0,6922979300.0,5796231000.0,7143799000.0,8254144000.0,7899272700.0,5380116500.0,7120863000.0,6256234500.0,6714949000.0
2072.0,8107204000.0,6382245000.0,5936912000.0,5839599600.0,5898907000.0,6807964000.0,5706606600.0,7041007600.0,8120781000.0,7792207000.0,5262971400.0,7049670700.0,6113644500.0,6467044000.0
2073.0,8080916000.0,6230245400.0,5874496000.0,5509271000.0,5789461500.0,6671490600.0,5930543600.0,6891448000.0,8032426000.0,7747803600.0,5156872700.0,6926568000.0,6003646000.0,6382315000.0
2074.0,8031724500.0,6102217000.0,5750367000.0,5387873300.0,5685113000.0,6543073300.0,5670411300.0,6709469700.0,7936187400.0,7524345000.0,5088225000.0,6813715000.0,5863452700.0,6294026000.0
2075.0,7943289000.0,6005059000.0,5614367000.0,5385496600.0,5594018300.0,6458734000.0,5542697000.0,6580673500.0,7854491000.0,7438299000.0,4973105700.0,6732259000.0,5817761300.0,6225123300.0
2076.0,7819993000.0,5888534500.0,5487831000.0,5242911000.0,5561742000.0,6349019000.0,5648537600.0,6445953500.0,7802369500.0,7267598300.0,4890040000.0,6614015500.0,5631717000.0,6109541400.0
2077.0,7765965300.0,5781853700.0,5442525000.0,5311556600.0,5511153700.0,6222615000.0,5456742000.0,6309090300.0,7713058000.0,7132198000.0,4804885000.0,6500693000.0,5520807000.0,6028875300.0
2078.0,7676551700.0,5657371000.0,5380586000.0,5118740000.0,5501604000.0,6097425400.0,5478875600.0,6276191000.0,7877990400.0,7011219500.0,4694670000.0,6359814700.0,5416297000.0,5926044000.0
2079.0,7586383000.0,5549252000.0,5234782000.0,5054336000.0,5344636000.0,5987692500.0,5356693000.0,6112241000.0,7680824300.0,6946908700.0,4614847000.0,6260630000.0,5333243400.0,5855382500.0
2080.0,7537494500.0,5454070000.0,5122115600.0,4952597500.0,5333624300.0,5902733000.0,5248772600.0,5976758000.0,7577299500.0,6879076000.0,4565763000.0,6157117400.0,5201313300.0,5759845000.0
2081.0,7448278500.0,5343413000.0,5050777600.0,4863553500.0,5212532000.0,5794364000.0,5329659000.0,5849090000.0,7476894700.0,6767655000.0,4481039000.0,6068286500.0,5080449000.0,5682441700.0
2082.0,7408899000.0,5222750000.0,5027855000.0,4823160000.0,5179749000.0,5673517000.0,5129230300.0,5729883000.0,7478057000.0,6713007000.0,4397281300.0,5971652600.0,4970101000.0,5711082500.0
2083.0,7333707300.0,5085841000.0,4934310000.0,4736833000.0,5079815000.0,5557234700.0,5063112000.0,5604766000.0,7473065000.0,6629076500.0,4329024000.0,5865394000.0,4901861400.0,5549807600.0
2084.0,7257965000.0,4989234000.0,4890991600.0,4674166300.0,5021614000.0,5436073000.0,5042655700.0,5502472000.0,7340708400.0,6629818400.0,4322567700.0,5766722600.0,4796046300.0,5455432000.0
2085.0,7193719300.0,4882910700.0,5150248400.0,4658843600.0,4979363300.0,5308434400.0,4956747300.0,5385323000.0,7282948600.0,6516782000.0,4259448600.0,5665036000.0,4702859000.0,5374187000.0
2086.0,7135979000.0,4781517000.0,4791086600.0,4555614700.0,4913945600.0,5212207600.0,4907671000.0,5303452000.0,7218376000.0,6547505700.0,4175327700.0,5571312000.0,4762400300.0,5291034000.0
2087.0,7111426600.0,4710571000.0,4750038500.0,4531833000.0,4845767000.0,5099385300.0,4983754000.0,5195549000.0,7203848700.0,6394481000.0,4105953000.0,5507530000.0,4650248000.0,5251136500.0
2088.0,7097021000.0,4586659300.0,4723356700.0,4474378000.0,4757535000.0,5063618600.0,4847460000.0,5064760300.0,7108525000.0,6286428700.0,4098030300.0,5468848600.0,4524922000.0,5150686000.0
2089.0,7016666000.0,4509419000.0,4630398000.0,4455006700.0,4710108000.0,4997440000.0,4734439000.0,5013402000.0,7053857000.0,6812931600.0,4043293000.0,5359445500.0,4428377600.0,5117687000.0
2090.0,6929346000.0,4449188000.0,4560603000.0,4366675500.0,4669072000.0,4931626500.0,4661858300.0,4921089000.0,7088628000.0,6524676600.0,3992043800.0,5289217000.0,4369212400.0,5035731000.0
2091.0,6873159700.0,4461127000.0,4513022500.0,4382335000.0,4613318000.0,4812801500.0,4602095000.0,4800703500.0,6963202600.0,6710920700.0,3940705000.0,5215189000.0,4305409000.0,4975433000.0
2092.0,6817560000.0,4314480000.0,4469452000.0,4257021400.0,4542020600.0,4759069000.0,4531598300.0,4711695000.0,6947951600.0,6315246600.0,3926499300.0,5125289000.0,4229485000.0,4898573000.0
2093.0,6790556000.0,4242473200.0,4409332700.0,4657687600.0,4485033000.0,4725585000.0,4525851000.0,4696762400.0,6868290600.0,6445530600.0,3937202400.0,5091669000.0,4172720600.0,4835736000.0
2094.0,6718786000.0,4204051200.0,4369758000.0,4264106000.0,4443030500.0,4637711400.0,4446124000.0,4595762700.0,6821116400.0,6271905000.0,3817436200.0,5012532700.0,4117436000.0,4775403000.0
2095.0,6697813000.0,4129980000.0,4415997400.0,4155901400.0,4378430500.0,4614754000.0,4412306000.0,4516476000.0,6769671000.0,6254497300.0,3772815000.0,4928256500.0,4048713200.0,4774682600.0
2096.0,6619969500.0,4082825200.0,4274025000.0,4264153600.0,4345956000.0,4518680600.0,4319392000.0,4455884300.0,6870874000.0,6165283000.0,3729906000.0,4876794400.0,3984763000.0,4680551000.0
2097.0,6559812000.0,4094920000.0,4251477200.0,4097564000.0,4339162000.0,4687300000.0,4265374000.0,4361410600.0,6750224400.0,6138963500.0,3707390500.0,4818208000.0,3930043600.0,4823869400.0
2098.0,6521672000.0,3977987000.0,4232260900.0,4045376000.0,4325210600.0,4507545000.0,4250230800.0,4319358500.0,6704606700.0,6082768000.0,3725954600.0,4802204000.0,3885021400.0,4654963000.0
2099.0,6566061000.0,3930828800.0,4168834300.0,3989196000.0,4307890000.0,4417138000.0,4452196000.0,4268600300.0,6675720700.0,6056449000.0,3687518700.0,4716869000.0,3825249500.0,4757930000.0
2100.0,6512391700.0,3913799200.0,4130027800.0,3959891700.0,4483528000.0,4360042500.0,4352504300.0,4182538200.0,6588623000.0,6117485600.0,3660048600.0,4708589600.0,3763704300.0,4599385000.0
