time,CAMS-CSM1-0,INM-CM5-0,CANESM5,MRI-ESM2-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MPI-ESM1-2-HR,FGOALS-F3-L,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,NORESM2-MM,INM-CM4-8,IPSL-CM6A-LR,CESM2,EC-EARTH3
2023.0,44322720000000.0,44148670000000.0,44198758000000.0,44051040000000.0,43875016000000.0,44267770000000.0,44101995000000.0,44239996000000.0,44224860000000.0,43992637000000.0,43979215000000.0,44247600000000.0,44097370000000.0,44143485000000.0,44083523000000.0,44058600000000.0,44092378000000.0
2024.0,44320132000000.0,44062472000000.0,44102842000000.0,43904032000000.0,43712638000000.0,44144250000000.0,43948282000000.0,44130980000000.0,44168496000000.0,43879064000000.0,43918914000000.0,44162690000000.0,44104365000000.0,44075410000000.0,43942586000000.0,43862170000000.0,44109666000000.0
2025.0,44192957000000.0,43996416000000.0,44042400000000.0,43690437000000.0,43564560000000.0,44183380000000.0,43919050000000.0,44040188000000.0,44052234000000.0,43779675000000.0,43871795000000.0,44088364000000.0,44088934000000.0,44016045000000.0,43798370000000.0,43749556000000.0,44078980000000.0
2026.0,44099250000000.0,43982670000000.0,43851062000000.0,43634687000000.0,43329845000000.0,44103966000000.0,43873464000000.0,44037660000000.0,44072170000000.0,43806590000000.0,43828065000000.0,43927894000000.0,43990030000000.0,43923855000000.0,43636440000000.0,43680140000000.0,44033037000000.0
2027.0,44072065000000.0,43896910000000.0,43762480000000.0,43520857000000.0,43116890000000.0,44073428000000.0,43810092000000.0,43940682000000.0,44016020000000.0,43761678000000.0,43848122000000.0,43778600000000.0,43815704000000.0,43895950000000.0,43544180000000.0,43486250000000.0,43912324000000.0
2028.0,44038920000000.0,43832090000000.0,43670030000000.0,43469430000000.0,42950590000000.0,44010828000000.0,43744275000000.0,43839600000000.0,43903180000000.0,43574220000000.0,43701137000000.0,43603305000000.0,43702706000000.0,43757850000000.0,43299067000000.0,43351546000000.0,43806536000000.0
2029.0,43999540000000.0,43779290000000.0,43627963000000.0,43372216000000.0,42855377000000.0,43917337000000.0,43632317000000.0,43754100000000.0,43915230000000.0,43472845000000.0,43612876000000.0,43580080000000.0,43546110000000.0,43627472000000.0,43178254000000.0,43269970000000.0,43765960000000.0
2030.0,43991940000000.0,43685492000000.0,43506220000000.0,43289480000000.0,42675856000000.0,43833910000000.0,43530490000000.0,43699073000000.0,43833760000000.0,43436992000000.0,43579770000000.0,43588163000000.0,43431947000000.0,43486670000000.0,43139820000000.0,43182608000000.0,43662760000000.0
2031.0,43914310000000.0,43646000000000.0,43473590000000.0,43105270000000.0,42470776000000.0,43761000000000.0,43493750000000.0,43587648000000.0,43731323000000.0,43269036000000.0,43556130000000.0,43548080000000.0,43269514000000.0,43358823000000.0,42930270000000.0,43118414000000.0,43560653000000.0
2032.0,43771690000000.0,43557537000000.0,43428646000000.0,42968434000000.0,42214730000000.0,43698306000000.0,43379830000000.0,43401395000000.0,43629494000000.0,43174433000000.0,43489400000000.0,43435705000000.0,43197397000000.0,43218666000000.0,42731280000000.0,43080267000000.0,43557247000000.0
2033.0,43700670000000.0,43482370000000.0,43235762000000.0,42820103000000.0,42031385000000.0,43645042000000.0,43317720000000.0,43223740000000.0,43476427000000.0,43100420000000.0,43303980000000.0,43327560000000.0,43088777000000.0,43093403000000.0,42632806000000.0,42997643000000.0,43494760000000.0
2034.0,43599200000000.0,43300728000000.0,43066925000000.0,42706286000000.0,41841404000000.0,43545004000000.0,43269493000000.0,43149414000000.0,43377513000000.0,42990354000000.0,43198693000000.0,43239460000000.0,43035100000000.0,42989406000000.0,42411880000000.0,42823294000000.0,43347704000000.0
2035.0,43536160000000.0,43190410000000.0,42921122000000.0,42512945000000.0,41648667000000.0,43447670000000.0,43029897000000.0,43042757000000.0,43347515000000.0,42905150000000.0,43031770000000.0,43129920000000.0,42983454000000.0,42967880000000.0,42344003000000.0,42608880000000.0,43249004000000.0
2036.0,43531503000000.0,43174190000000.0,42859957000000.0,42345570000000.0,41315824000000.0,43315806000000.0,42842383000000.0,43017790000000.0,43231077000000.0,42739010000000.0,42881170000000.0,42886243000000.0,42992910000000.0,42901770000000.0,42233718000000.0,42342224000000.0,43201020000000.0
2037.0,43522497000000.0,43070410000000.0,42651437000000.0,42280410000000.0,41123420000000.0,43220885000000.0,42776935000000.0,42893850000000.0,43149234000000.0,42697240000000.0,42716850000000.0,42631124000000.0,42934910000000.0,42833826000000.0,42166240000000.0,42193830000000.0,43170070000000.0
2038.0,43544794000000.0,42917582000000.0,42574020000000.0,42155544000000.0,40913040000000.0,43004417000000.0,42693363000000.0,42839086000000.0,43134670000000.0,42617940000000.0,42525630000000.0,42544713000000.0,42858455000000.0,42618885000000.0,42044510000000.0,42129393000000.0,43061140000000.0
2039.0,43513484000000.0,42809885000000.0,42483800000000.0,42156800000000.0,40793193000000.0,42869016000000.0,42494390000000.0,42841145000000.0,43002983000000.0,42427717000000.0,42443404000000.0,42307150000000.0,42730814000000.0,42407568000000.0,41849670000000.0,41968330000000.0,42923194000000.0
2040.0,43497294000000.0,42691020000000.0,42373313000000.0,42104663000000.0,40615312000000.0,42742466000000.0,42317327000000.0,42786990000000.0,42862532000000.0,42275670000000.0,42413184000000.0,42175530000000.0,42708670000000.0,42296960000000.0,41719786000000.0,41786600000000.0,42884900000000.0
2041.0,43438220000000.0,42695154000000.0,42242283000000.0,41900636000000.0,40464665000000.0,42666290000000.0,42088637000000.0,42713395000000.0,42862683000000.0,42149257000000.0,42280720000000.0,41990327000000.0,42556630000000.0,42162520000000.0,41588670000000.0,41608310000000.0,42793110000000.0
2042.0,43320407000000.0,42610245000000.0,42128126000000.0,41776790000000.0,40212185000000.0,42587680000000.0,41967912000000.0,42693212000000.0,42746470000000.0,42080030000000.0,42246760000000.0,41864367000000.0,42455830000000.0,42111820000000.0,41458380000000.0,41450746000000.0,42613450000000.0
2043.0,43266364000000.0,42561738000000.0,41981750000000.0,41705483000000.0,39998400000000.0,42448923000000.0,41983490000000.0,42616163000000.0,42617694000000.0,41930436000000.0,42185307000000.0,41589760000000.0,42385590000000.0,41978260000000.0,41273403000000.0,41301450000000.0,42573900000000.0
2044.0,43213843000000.0,42491907000000.0,41873863000000.0,41584712000000.0,39756280000000.0,42349116000000.0,41895426000000.0,42497493000000.0,42487796000000.0,41721010000000.0,42096887000000.0,41406080000000.0,42299384000000.0,41923675000000.0,41116213000000.0,41056582000000.0,42588195000000.0
2045.0,43092820000000.0,42390916000000.0,41759270000000.0,41537170000000.0,39585246000000.0,42194195000000.0,41785385000000.0,42419672000000.0,42366027000000.0,41573216000000.0,41951085000000.0,41300420000000.0,42171930000000.0,41842406000000.0,40915810000000.0,40966912000000.0,42633896000000.0
2046.0,42915515000000.0,42313380000000.0,41672750000000.0,41406000000000.0,39393948000000.0,42091040000000.0,41723110000000.0,42267662000000.0,42224444000000.0,41428848000000.0,41876556000000.0,40985780000000.0,42084690000000.0,41765764000000.0,40805566000000.0,40694027000000.0,42479790000000.0
2047.0,42701618000000.0,42266720000000.0,41650764000000.0,41299240000000.0,39208106000000.0,41942750000000.0,41613364000000.0,42196737000000.0,42137870000000.0,41302654000000.0,41757850000000.0,40721956000000.0,41983603000000.0,41662575000000.0,40646130000000.0,40559624000000.0,42253020000000.0
2048.0,42674210000000.0,42171537000000.0,41405934000000.0,41202968000000.0,38990900000000.0,41792385000000.0,41550373000000.0,42154250000000.0,41969552000000.0,41166160000000.0,41674560000000.0,40497120000000.0,41841072000000.0,41569378000000.0,40590394000000.0,40377830000000.0,42089450000000.0
2049.0,42559240000000.0,42196405000000.0,41261776000000.0,41092708000000.0,38756262000000.0,41693265000000.0,41573916000000.0,42074053000000.0,41912320000000.0,41058790000000.0,41547265000000.0,40346352000000.0,41773955000000.0,41390222000000.0,40383290000000.0,40120296000000.0,41960410000000.0
2050.0,42473250000000.0,42088637000000.0,41142268000000.0,41023514000000.0,38517160000000.0,41552634000000.0,41570032000000.0,42001630000000.0,41812224000000.0,40833793000000.0,41451153000000.0,40117900000000.0,41627347000000.0,41379237000000.0,40177188000000.0,39814787000000.0,41831044000000.0
2051.0,42433530000000.0,42038610000000.0,40858154000000.0,40991038000000.0,38231635000000.0,41344093000000.0,41517096000000.0,41780710000000.0,41795304000000.0,40710024000000.0,41333104000000.0,39956043000000.0,41526617000000.0,41247550000000.0,40045017000000.0,39627320000000.0,41685480000000.0
2052.0,42419823000000.0,41915540000000.0,40643910000000.0,40855784000000.0,37951413000000.0,41068003000000.0,41424570000000.0,41670290000000.0,41698105000000.0,40533170000000.0,41193760000000.0,39694587000000.0,41430170000000.0,41225220000000.0,39991510000000.0,39349040000000.0,41649997000000.0
2053.0,42349133000000.0,41878423000000.0,40496300000000.0,40707450000000.0,37731296000000.0,40842287000000.0,41243313000000.0,41537450000000.0,41646016000000.0,40277436000000.0,41196546000000.0,39332360000000.0,41337856000000.0,41176060000000.0,39909070000000.0,39113840000000.0,41584695000000.0
2054.0,42251707000000.0,41855564000000.0,40399600000000.0,40478180000000.0,37438433000000.0,40575370000000.0,40981764000000.0,41399140000000.0,41548637000000.0,40133850000000.0,41187407000000.0,39013160000000.0,41240905000000.0,40999674000000.0,39781180000000.0,38943903000000.0,41433010000000.0
2055.0,42223576000000.0,41769815000000.0,40337855000000.0,40381937000000.0,37258573000000.0,40428290000000.0,40920440000000.0,41314066000000.0,41437930000000.0,39900140000000.0,41107110000000.0,38839160000000.0,41126636000000.0,40952120000000.0,39643995000000.0,38702466000000.0,41265517000000.0
2056.0,42182420000000.0,41693990000000.0,40246394000000.0,40228832000000.0,37035530000000.0,40251096000000.0,40820535000000.0,41344228000000.0,41300217000000.0,39725180000000.0,41001314000000.0,38576380000000.0,41025666000000.0,40914412000000.0,39456320000000.0,38445080000000.0,41198540000000.0
2057.0,41981724000000.0,41591054000000.0,40090944000000.0,40046837000000.0,36812957000000.0,40058170000000.0,40680760000000.0,41349720000000.0,41117576000000.0,39582430000000.0,40788500000000.0,38267070000000.0,40895043000000.0,40852730000000.0,39277700000000.0,38281828000000.0,40947220000000.0
2058.0,41959587000000.0,41505080000000.0,39972594000000.0,39773790000000.0,36546556000000.0,39790860000000.0,40524320000000.0,41310476000000.0,40755850000000.0,39405910000000.0,40653627000000.0,38065167000000.0,40780698000000.0,40770260000000.0,39142935000000.0,38128614000000.0,40801510000000.0
2059.0,41900002000000.0,41445113000000.0,39800703000000.0,39663323000000.0,36259360000000.0,39559960000000.0,40368030000000.0,41228276000000.0,40611873000000.0,39135580000000.0,40522085000000.0,37877080000000.0,40645670000000.0,40677736000000.0,39080914000000.0,37945365000000.0,40631870000000.0
2060.0,41794300000000.0,41395637000000.0,39607970000000.0,39619165000000.0,35984990000000.0,39447085000000.0,40311825000000.0,41142140000000.0,40443230000000.0,38904930000000.0,40436844000000.0,37741807000000.0,40571154000000.0,40551450000000.0,38768157000000.0,37743715000000.0,40571985000000.0
2061.0,41759573000000.0,41352290000000.0,39512416000000.0,39549820000000.0,35736220000000.0,39237010000000.0,40182124000000.0,41041156000000.0,40126026000000.0,38708464000000.0,40358696000000.0,37488983000000.0,40504805000000.0,40450816000000.0,38624372000000.0,37505043000000.0,40451630000000.0
2062.0,41796190000000.0,41264740000000.0,39425673000000.0,39546645000000.0,35340786000000.0,39017520000000.0,40069660000000.0,40941730000000.0,39973330000000.0,38433060000000.0,40347997000000.0,37310070000000.0,40461763000000.0,40371390000000.0,38483138000000.0,37298870000000.0,40230225000000.0
2063.0,41728753000000.0,41111788000000.0,39337670000000.0,39475695000000.0,34995433000000.0,38856196000000.0,39933630000000.0,40706433000000.0,39819577000000.0,38247753000000.0,40177180000000.0,37148440000000.0,40407468000000.0,40353957000000.0,38363977000000.0,37205310000000.0,40068140000000.0
2064.0,41635470000000.0,41033730000000.0,39172727000000.0,39232080000000.0,34613844000000.0,38715060000000.0,39894240000000.0,40536470000000.0,39572130000000.0,38086654000000.0,39939540000000.0,37038840000000.0,40386170000000.0,40295730000000.0,38182770000000.0,37039127000000.0,39877320000000.0
2065.0,41444260000000.0,40955370000000.0,39085813000000.0,39032474000000.0,34297533000000.0,38588290000000.0,39839618000000.0,40411820000000.0,39415443000000.0,38007126000000.0,39693115000000.0,36834655000000.0,40303850000000.0,40303096000000.0,38052035000000.0,36828745000000.0,39784387000000.0
2066.0,41327320000000.0,40919156000000.0,38960798000000.0,38871220000000.0,34017454000000.0,38480936000000.0,39780260000000.0,40269303000000.0,39210390000000.0,37854273000000.0,39603986000000.0,36457930000000.0,40200490000000.0,40260885000000.0,37815340000000.0,36562566000000.0,39676190000000.0
2067.0,41246940000000.0,40890567000000.0,38870520000000.0,38754900000000.0,33797790000000.0,38343526000000.0,39701814000000.0,40225603000000.0,38942390000000.0,37600110000000.0,39429796000000.0,36162828000000.0,40133500000000.0,40203138000000.0,37666730000000.0,36352536000000.0,39517914000000.0
2068.0,41171926000000.0,40807350000000.0,38786590000000.0,38642100000000.0,33453538000000.0,38059440000000.0,39520263000000.0,40117580000000.0,38746740000000.0,37399280000000.0,39369516000000.0,36091676000000.0,40103360000000.0,40152430000000.0,37548303000000.0,36182000000000.0,39265000000000.0
2069.0,41091257000000.0,40747697000000.0,38617230000000.0,38504370000000.0,33201820000000.0,37870258000000.0,39353636000000.0,40062792000000.0,38643490000000.0,37228850000000.0,39256190000000.0,35963145000000.0,39968223000000.0,40122456000000.0,37442240000000.0,35973027000000.0,39162800000000.0
2070.0,41013733000000.0,40758527000000.0,38501437000000.0,38360910000000.0,32941480000000.0,37695296000000.0,39198757000000.0,39956290000000.0,38552864000000.0,37079200000000.0,39158337000000.0,35620215000000.0,39898990000000.0,40024876000000.0,37396530000000.0,35634630000000.0,39052162000000.0
2071.0,40951710000000.0,40626704000000.0,38357400000000.0,38237590000000.0,32680775000000.0,37526346000000.0,39077617000000.0,39918156000000.0,38414060000000.0,37003190000000.0,38940854000000.0,35402405000000.0,39857650000000.0,39940970000000.0,37262280000000.0,35376417000000.0,38986173000000.0
2072.0,40826084000000.0,40551043000000.0,38223420000000.0,38072817000000.0,32429650000000.0,37270670000000.0,38992284000000.0,39919600000000.0,38353780000000.0,36785310000000.0,38709387000000.0,35216983000000.0,39761654000000.0,39860962000000.0,37111790000000.0,35159374000000.0,38832104000000.0
2073.0,40754727000000.0,40396764000000.0,38052206000000.0,37928280000000.0,32110914000000.0,37100230000000.0,38896637000000.0,39810320000000.0,38283417000000.0,36627530000000.0,38560195000000.0,34872030000000.0,39682220000000.0,39742270000000.0,37004734000000.0,35007108000000.0,38703976000000.0
2074.0,40727967000000.0,40361100000000.0,37884730000000.0,37801270000000.0,31895750000000.0,36937520000000.0,38915290000000.0,39662773000000.0,38269048000000.0,36503523000000.0,38258580000000.0,34571555000000.0,39616166000000.0,39657094000000.0,36921950000000.0,34835698000000.0,38564140000000.0
2075.0,40680780000000.0,40315797000000.0,37736124000000.0,37710387000000.0,31682105000000.0,36820574000000.0,38795030000000.0,39664593000000.0,38219484000000.0,36292885000000.0,38187007000000.0,34437624000000.0,39541170000000.0,39600270000000.0,36829240000000.0,34700094000000.0,38495400000000.0
2076.0,40650430000000.0,40243357000000.0,37540325000000.0,37611326000000.0,31500517000000.0,36762250000000.0,38767260000000.0,39644117000000.0,38124764000000.0,36221260000000.0,38052873000000.0,34204698000000.0,39468803000000.0,39522730000000.0,36753566000000.0,34510178000000.0,38508720000000.0
2077.0,40548460000000.0,40171475000000.0,37428990000000.0,37465826000000.0,31322255000000.0,36682292000000.0,38746150000000.0,39613213000000.0,38092442000000.0,36090150000000.0,37945596000000.0,33950810000000.0,39289023000000.0,39466165000000.0,36682690000000.0,34288550000000.0,38249095000000.0
2078.0,40359930000000.0,40155495000000.0,37271550000000.0,37216756000000.0,31126215000000.0,36618820000000.0,38689940000000.0,39505294000000.0,37959663000000.0,35803390000000.0,37864985000000.0,33575259000000.0,39236317000000.0,39399882000000.0,36512090000000.0,34102814000000.0,38038793000000.0
2079.0,40366955000000.0,40105016000000.0,37088397000000.0,37006105000000.0,30878750000000.0,36516164000000.0,38560890000000.0,39371466000000.0,37832720000000.0,35649894000000.0,37678507000000.0,33271046000000.0,39102427000000.0,39392098000000.0,36428147000000.0,33956936000000.0,37831313000000.0
2080.0,40298747000000.0,40033260000000.0,36903928000000.0,36801356000000.0,30753887000000.0,36370286000000.0,38493435000000.0,39225097000000.0,37708953000000.0,35439063000000.0,37572995000000.0,33021090000000.0,39021270000000.0,39292250000000.0,36235305000000.0,33797123000000.0,37691513000000.0
2081.0,40176150000000.0,40053790000000.0,36622780000000.0,36592194000000.0,30602340000000.0,36250455000000.0,38315546000000.0,39044336000000.0,37598815000000.0,35256577000000.0,37475813000000.0,32664583000000.0,38968450000000.0,39263280000000.0,36001414000000.0,33688098000000.0,37339347000000.0
2082.0,40112113000000.0,39945960000000.0,36454785000000.0,36380105000000.0,30509760000000.0,36100865000000.0,38160717000000.0,38939985000000.0,37540204000000.0,35141576000000.0,37424395000000.0,32418067000000.0,38958373000000.0,39215283000000.0,35727635000000.0,33483913000000.0,37192806000000.0
2083.0,40061316000000.0,39859465000000.0,36279564000000.0,36258877000000.0,30417510000000.0,35977712000000.0,38063170000000.0,38899385000000.0,37416910000000.0,34978832000000.0,37340253000000.0,32193950000000.0,38847405000000.0,39178193000000.0,35548030000000.0,33368478000000.0,37184270000000.0
2084.0,40064617000000.0,39789043000000.0,36140288000000.0,36169476000000.0,30334760000000.0,35944263000000.0,37992727000000.0,38729087000000.0,37297504000000.0,34830075000000.0,37213910000000.0,32004760000000.0,38767100000000.0,39162464000000.0,35404260000000.0,33120450000000.0,36986836000000.0
2085.0,39946110000000.0,39741597000000.0,36020754000000.0,35977780000000.0,30103790000000.0,35894950000000.0,37891330000000.0,38576310000000.0,37175865000000.0,34651714000000.0,37135487000000.0,31632898000000.0,38633256000000.0,39112610000000.0,35287630000000.0,32889731000000.0,36791860000000.0
2086.0,39854377000000.0,39642500000000.0,35871820000000.0,35797382000000.0,29954497000000.0,35764410000000.0,37850270000000.0,38507167000000.0,37089723000000.0,34496831000000.0,37061360000000.0,31503992000000.0,38598275000000.0,39108005000000.0,35214366000000.0,32641921000000.0,36623260000000.0
2087.0,39713612000000.0,39619744000000.0,35550875000000.0,35577040000000.0,29837630000000.0,35609528000000.0,37700342000000.0,38414790000000.0,36998680000000.0,34302696000000.0,36861725000000.0,31169014000000.0,38543840000000.0,39099537000000.0,35123130000000.0,32485184000000.0,36413895000000.0
2088.0,39570524000000.0,39623330000000.0,35247048000000.0,35387674000000.0,29700720000000.0,35454926000000.0,37636043000000.0,38379580000000.0,36965210000000.0,33967500000000.0,36703633000000.0,30912132000000.0,38534572000000.0,39069527000000.0,35028233000000.0,32211108000000.0,36249990000000.0
2089.0,39505025000000.0,39599745000000.0,35029670000000.0,35146890000000.0,29518895000000.0,35215204000000.0,37566225000000.0,38313030000000.0,36881614000000.0,33757308000000.0,36492202000000.0,30723575000000.0,38439462000000.0,39031650000000.0,34946587000000.0,32027840000000.0,36163197000000.0
2090.0,39501976000000.0,39508863000000.0,34851523000000.0,34858580000000.0,29228821000000.0,35134265000000.0,37513260000000.0,38268263000000.0,36777340000000.0,33574621000000.0,36318490000000.0,30494626000000.0,38342234000000.0,39013046000000.0,34882244000000.0,31783224000000.0,35962770000000.0
2091.0,39441486000000.0,39502560000000.0,34692810000000.0,34661940000000.0,29046795000000.0,34921780000000.0,37397245000000.0,38109140000000.0,36657437000000.0,33257366000000.0,36271070000000.0,30250323000000.0,38251710000000.0,38959110000000.0,34802344000000.0,31547084000000.0,35863330000000.0
2092.0,39421750000000.0,39432808000000.0,34575967000000.0,34522792000000.0,28881348000000.0,34715336000000.0,37329587000000.0,37937924000000.0,36535600000000.0,33034833000000.0,36102150000000.0,30015350000000.0,38181974000000.0,38968050000000.0,34579134000000.0,31309599000000.0,35742613000000.0
2093.0,39323160000000.0,39377246000000.0,34432424000000.0,34344920000000.0,28718425000000.0,34522390000000.0,37243630000000.0,37858182000000.0,36473525000000.0,32765888000000.0,36021450000000.0,29676473000000.0,38089687000000.0,38922323000000.0,34411152000000.0,31122652000000.0,35650080000000.0
2094.0,39263080000000.0,39294517000000.0,34286485000000.0,34080716000000.0,28640562000000.0,34343890000000.0,37181170000000.0,37794014000000.0,36392915000000.0,32550156000000.0,35877854000000.0,29410124000000.0,38053993000000.0,38847030000000.0,34311135000000.0,30900553000000.0,35578435000000.0
2095.0,39139047000000.0,39255154000000.0,34115686000000.0,33800086000000.0,28470363000000.0,34161904000000.0,36977806000000.0,37667540000000.0,36249460000000.0,32313218000000.0,35803867000000.0,29049997000000.0,37961480000000.0,38724850000000.0,34162510000000.0,30587356000000.0,35418293000000.0
