time,TAIESM1,CESM2-WACCM,NORESM2-MM,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,EC-EARTH3,CESM2,CMCC-CM2-SR5,INM-CM4-8,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM5-0,CANESM5,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4,FGOALS-F3-L,MPI-ESM1-2-HR
2021.0,44353163000000.0,44270065000000.0,44324276000000.0,44321668000000.0,44332530000000.0,44271835000000.0,44387304000000.0,44199250000000.0,44263120000000.0,44263670000000.0,44342180000000.0,44192034000000.0,44301020000000.0,44269140000000.0,44309475000000.0,44218070000000.0,44341536000000.0,44329120000000.0,44279990000000.0
2022.0,44133340000000.0,44152750000000.0,44327904000000.0,44208780000000.0,44176738000000.0,44025105000000.0,44313925000000.0,44143890000000.0,44132605000000.0,44226860000000.0,44341117000000.0,44072438000000.0,44265527000000.0,44131364000000.0,44267230000000.0,44112514000000.0,44353867000000.0,44234110000000.0,44230860000000.0
2023.0,43931316000000.0,44042834000000.0,44283600000000.0,44134380000000.0,44084260000000.0,43883730000000.0,44262280000000.0,44065857000000.0,44069003000000.0,44221510000000.0,44227807000000.0,43904917000000.0,44235676000000.0,44086464000000.0,44332933000000.0,43996660000000.0,44269113000000.0,44133306000000.0,44195776000000.0
2024.0,43750487000000.0,43913637000000.0,44199756000000.0,44042590000000.0,43957810000000.0,43771916000000.0,44200440000000.0,43971955000000.0,44067463000000.0,44165983000000.0,44188650000000.0,43742824000000.0,44145737000000.0,44076570000000.0,44340605000000.0,43964390000000.0,44132597000000.0,43788207000000.0,44144802000000.0
2025.0,43524788000000.0,43842066000000.0,44170492000000.0,43932956000000.0,43803410000000.0,43639594000000.0,44146186000000.0,43941785000000.0,43999054000000.0,44138240000000.0,43965793000000.0,43562297000000.0,44146140000000.0,43953773000000.0,44283743000000.0,43841604000000.0,44028000000000.0,43635186000000.0,44086266000000.0
2026.0,43315230000000.0,43737280000000.0,43975273000000.0,43880740000000.0,43745650000000.0,43320720000000.0,44005497000000.0,43865487000000.0,44041115000000.0,44119300000000.0,43858407000000.0,43358790000000.0,44098300000000.0,43949004000000.0,44235700000000.0,43699275000000.0,43864195000000.0,43522970000000.0,44030373000000.0
2027.0,43106695000000.0,43483176000000.0,43904825000000.0,43815220000000.0,43639426000000.0,43289220000000.0,43867613000000.0,43788470000000.0,43854795000000.0,43923465000000.0,43851760000000.0,43155144000000.0,44049986000000.0,43945816000000.0,44180530000000.0,43619150000000.0,43825226000000.0,43437466000000.0,43947116000000.0
2028.0,42956550000000.0,43331630000000.0,43847410000000.0,43781554000000.0,43459480000000.0,43173240000000.0,43752490000000.0,43721215000000.0,43682740000000.0,43768116000000.0,43785850000000.0,42987710000000.0,43974390000000.0,43908570000000.0,44160715000000.0,43427954000000.0,43773030000000.0,43243940000000.0,43888232000000.0
2029.0,42718743000000.0,43240707000000.0,43748986000000.0,43763586000000.0,43293593000000.0,43161687000000.0,43686030000000.0,43747086000000.0,43526780000000.0,43702953000000.0,43718230000000.0,42816270000000.0,43919920000000.0,43811200000000.0,44006537000000.0,43392357000000.0,43705264000000.0,43015590000000.0,43876090000000.0
2030.0,42376064000000.0,43165365000000.0,43645470000000.0,43744984000000.0,43164740000000.0,43036110000000.0,43514256000000.0,43659085000000.0,43427647000000.0,43621860000000.0,43642410000000.0,42665240000000.0,43855200000000.0,43826568000000.0,43966340000000.0,43378020000000.0,43576400000000.0,42882782000000.0,43815197000000.0
2031.0,42088972000000.0,43092116000000.0,43562293000000.0,43642807000000.0,42956940000000.0,42837144000000.0,43374573000000.0,43698160000000.0,43296424000000.0,43482534000000.0,43572600000000.0,42506570000000.0,43771308000000.0,43715650000000.0,43903950000000.0,43201533000000.0,43448590000000.0,42771400000000.0,43717637000000.0
2032.0,41986850000000.0,42986683000000.0,43458362000000.0,43479732000000.0,42741840000000.0,42604234000000.0,43238040000000.0,43616647000000.0,43120843000000.0,43354843000000.0,43492720000000.0,42380290000000.0,43702257000000.0,43631460000000.0,43852270000000.0,43095786000000.0,43307053000000.0,42558390000000.0,43648920000000.0
2033.0,41781110000000.0,42914764000000.0,43379560000000.0,43489895000000.0,42558410000000.0,42365080000000.0,43051783000000.0,43494744000000.0,42901230000000.0,43227520000000.0,43427757000000.0,42202504000000.0,43742460000000.0,43558883000000.0,43707600000000.0,42964252000000.0,43248043000000.0,42382607000000.0,43474498000000.0
2034.0,41491263000000.0,42819205000000.0,43292964000000.0,43442330000000.0,42368774000000.0,42250880000000.0,42826776000000.0,43296227000000.0,42782440000000.0,43075485000000.0,43384310000000.0,41990117000000.0,43701220000000.0,43466930000000.0,43693843000000.0,42820174000000.0,43061870000000.0,42138840000000.0,43366620000000.0
2035.0,41233527000000.0,42652767000000.0,43207933000000.0,43369804000000.0,42278534000000.0,42109190000000.0,42671250000000.0,43157760000000.0,42589785000000.0,42938450000000.0,43312275000000.0,41814610000000.0,43688915000000.0,43390260000000.0,43542567000000.0,42614796000000.0,42949576000000.0,42087483000000.0,43357200000000.0
2036.0,40989420000000.0,42464677000000.0,43139314000000.0,43400997000000.0,42199480000000.0,41904977000000.0,42412697000000.0,43099780000000.0,42489025000000.0,42826200000000.0,43226880000000.0,41595454000000.0,43574398000000.0,43266480000000.0,43529737000000.0,42367302000000.0,42821740000000.0,41918885000000.0,43309683000000.0
2037.0,40770750000000.0,42260087000000.0,43077478000000.0,43360570000000.0,42034880000000.0,41729323000000.0,42176580000000.0,42949455000000.0,42469467000000.0,42673684000000.0,43160450000000.0,41339786000000.0,43521684000000.0,43262404000000.0,43520757000000.0,42201577000000.0,42711046000000.0,41814237000000.0,43164710000000.0
2038.0,40579600000000.0,41953438000000.0,42945433000000.0,43323453000000.0,41825356000000.0,41479775000000.0,41955468000000.0,42890590000000.0,42413054000000.0,42554846000000.0,43151062000000.0,41110886000000.0,43457250000000.0,43135808000000.0,43482770000000.0,42108540000000.0,42595355000000.0,41718970000000.0,43066707000000.0
2039.0,40283153000000.0,41724852000000.0,42854250000000.0,43334910000000.0,41574160000000.0,41334006000000.0,41791454000000.0,42773407000000.0,42202844000000.0,42463130000000.0,42864495000000.0,40840080000000.0,43420870000000.0,43048315000000.0,43386070000000.0,41953366000000.0,42457627000000.0,41654060000000.0,42980100000000.0
2040.0,39878746000000.0,41461412000000.0,42854106000000.0,43270105000000.0,41411070000000.0,41138317000000.0,41673602000000.0,42578846000000.0,42097070000000.0,42386214000000.0,42617220000000.0,40537740000000.0,43363060000000.0,42999346000000.0,43286077000000.0,41888745000000.0,42254752000000.0,41557575000000.0,42867448000000.0
2041.0,39512277000000.0,41331573000000.0,42765540000000.0,43150165000000.0,41303723000000.0,40945590000000.0,41515473000000.0,42388460000000.0,41886824000000.0,42171190000000.0,42401712000000.0,40397200000000.0,43289915000000.0,42876373000000.0,43232630000000.0,41638034000000.0,42069330000000.0,41444857000000.0,42784946000000.0
2042.0,39197415000000.0,41321110000000.0,42626850000000.0,43031390000000.0,41236940000000.0,40678900000000.0,41216603000000.0,42227787000000.0,41654996000000.0,41994330000000.0,42211094000000.0,40099230000000.0,43164832000000.0,42774863000000.0,43220726000000.0,41532984000000.0,41880524000000.0,41244273000000.0,42709117000000.0
2043.0,38713860000000.0,41126954000000.0,42509812000000.0,42985887000000.0,41003952000000.0,40492935000000.0,40936285000000.0,41937030000000.0,41555950000000.0,41856683000000.0,42115970000000.0,39764946000000.0,43144650000000.0,42600652000000.0,43113234000000.0,41481740000000.0,41784063000000.0,41076614000000.0,42588140000000.0
2044.0,38307136000000.0,41031685000000.0,42335190000000.0,42878270000000.0,40839470000000.0,40246760000000.0,40695630000000.0,41695937000000.0,41410993000000.0,41650596000000.0,41987286000000.0,39530770000000.0,43061070000000.0,42366510000000.0,43095463000000.0,41321348000000.0,41711740000000.0,40806468000000.0,42519774000000.0
2045.0,37959850000000.0,40769667000000.0,42183750000000.0,42733377000000.0,40609964000000.0,40033487000000.0,40417980000000.0,41442880000000.0,41269355000000.0,41553020000000.0,41619668000000.0,39443298000000.0,42971470000000.0,42183743000000.0,43047790000000.0,41118297000000.0,41539615000000.0,40683860000000.0,42402380000000.0
2046.0,37644250000000.0,40607037000000.0,42074870000000.0,42440550000000.0,40459940000000.0,39835540000000.0,40297570000000.0,41220156000000.0,41083476000000.0,41461330000000.0,41386140000000.0,39257884000000.0,42897040000000.0,42012573000000.0,43038370000000.0,40943540000000.0,41362930000000.0,40500522000000.0,42198884000000.0
2047.0,37240260000000.0,40314710000000.0,42045640000000.0,42244267000000.0,40203016000000.0,39551850000000.0,40064566000000.0,41051415000000.0,40887180000000.0,41345087000000.0,41142420000000.0,38922060000000.0,42787483000000.0,41878130000000.0,42971650000000.0,40751426000000.0,41259054000000.0,40333627000000.0,42145365000000.0
2048.0,36763190000000.0,39956127000000.0,41857623000000.0,42154120000000.0,39956490000000.0,39303464000000.0,39764170000000.0,40731180000000.0,40743920000000.0,41201010000000.0,40858460000000.0,38609010000000.0,42726220000000.0,41630753000000.0,42926630000000.0,40613018000000.0,41146886000000.0,40079050000000.0,42110963000000.0
2049.0,36342300000000.0,39617575000000.0,41767030000000.0,42040490000000.0,39648655000000.0,39042060000000.0,39539813000000.0,40471430000000.0,40528343000000.0,41099784000000.0,40569716000000.0,38300954000000.0,42591496000000.0,41452093000000.0,42856014000000.0,40451460000000.0,41104560000000.0,39974645000000.0,41985155000000.0
2050.0,36004250000000.0,39297416000000.0,41655973000000.0,41798467000000.0,39347148000000.0,38703297000000.0,39283335000000.0,40165456000000.0,40358830000000.0,40967286000000.0,40367764000000.0,37942647000000.0,42381592000000.0,41205560000000.0,42726146000000.0,40214643000000.0,41058900000000.0,39835646000000.0,41887630000000.0
2051.0,35544760000000.0,38902800000000.0,41501027000000.0,41569120000000.0,39032453000000.0,38344010000000.0,38967982000000.0,39935264000000.0,40021936000000.0,40898126000000.0,40104610000000.0,37679157000000.0,42278744000000.0,40943533000000.0,42572647000000.0,39884700000000.0,40876357000000.0,39677970000000.0,41670528000000.0
2052.0,35060000000000.0,38607335000000.0,41304667000000.0,41415053000000.0,38903357000000.0,38118317000000.0,38763363000000.0,39573346000000.0,39729387000000.0,40805792000000.0,39728968000000.0,37387296000000.0,42274587000000.0,40779940000000.0,42430280000000.0,39611510000000.0,40707662000000.0,39567960000000.0,41536870000000.0
2053.0,34474077000000.0,38366913000000.0,41223255000000.0,41167450000000.0,38659076000000.0,37877128000000.0,38528503000000.0,39252474000000.0,39454770000000.0,40757826000000.0,39470737000000.0,37028880000000.0,42167360000000.0,40502737000000.0,42385254000000.0,39311880000000.0,40540250000000.0,39397370000000.0,41383680000000.0
2054.0,33933343000000.0,38135707000000.0,41029848000000.0,40996430000000.0,38407045000000.0,37743703000000.0,38315150000000.0,38916715000000.0,39329674000000.0,40638255000000.0,39174560000000.0,36590910000000.0,42128135000000.0,40297816000000.0,42266270000000.0,39025436000000.0,40366045000000.0,39171343000000.0,41297046000000.0
2055.0,33501403000000.0,37711320000000.0,40858940000000.0,40828160000000.0,38105300000000.0,37516594000000.0,37964770000000.0,38641473000000.0,39166746000000.0,40583700000000.0,38907102000000.0,36215194000000.0,42010396000000.0,40093427000000.0,42173613000000.0,38745475000000.0,40129155000000.0,38951805000000.0,41152544000000.0
2056.0,32830320000000.0,37351527000000.0,40682362000000.0,40594220000000.0,37832475000000.0,37183440000000.0,37708470000000.0,38352053000000.0,39009456000000.0,40395550000000.0,38644360000000.0,35908368000000.0,41950514000000.0,39679690000000.0,42142903000000.0,38497566000000.0,39881053000000.0,38684500000000.0,40990983000000.0
2057.0,32315292000000.0,36949330000000.0,40522510000000.0,40482315000000.0,37483807000000.0,36915300000000.0,37473810000000.0,37992790000000.0,38765762000000.0,40259740000000.0,38333810000000.0,35607050000000.0,41847330000000.0,39438864000000.0,42153800000000.0,38360470000000.0,39628880000000.0,38425680000000.0,40867608000000.0
2058.0,31715494000000.0,36461416000000.0,40357110000000.0,40259410000000.0,37372200000000.0,36344957000000.0,37286163000000.0,37630826000000.0,38538788000000.0,40143440000000.0,38050822000000.0,35265790000000.0,41746092000000.0,39189135000000.0,42126880000000.0,38157740000000.0,39493193000000.0,38210120000000.0,40707146000000.0
2059.0,31189283000000.0,35964047000000.0,40202770000000.0,39986074000000.0,37069053000000.0,36025220000000.0,36989777000000.0,37188080000000.0,38282730000000.0,40001520000000.0,37827250000000.0,34933310000000.0,41607260000000.0,38802626000000.0,42089362000000.0,37930900000000.0,39296680000000.0,37980310000000.0,40548526000000.0
2060.0,30476962000000.0,35571183000000.0,40127150000000.0,39648980000000.0,36791720000000.0,35720698000000.0,36585070000000.0,36852275000000.0,37936950000000.0,39844026000000.0,37600694000000.0,34635797000000.0,41404940000000.0,38462497000000.0,41998824000000.0,37680390000000.0,39111370000000.0,37792936000000.0,40371204000000.0
2061.0,29873668000000.0,35059910000000.0,40041010000000.0,39411056000000.0,36424645000000.0,35366750000000.0,36168630000000.0,36374970000000.0,37750028000000.0,39647710000000.0,37252650000000.0,34268422000000.0,41328110000000.0,38230234000000.0,41940863000000.0,37402850000000.0,38872793000000.0,37640506000000.0,40241063000000.0
2062.0,29367162000000.0,34616526000000.0,39890540000000.0,38832680000000.0,36080290000000.0,35018169000000.0,35838190000000.0,35926445000000.0,37457280000000.0,39487808000000.0,36846302000000.0,33809729000000.0,41208127000000.0,37898846000000.0,41827260000000.0,37013940000000.0,38723960000000.0,37476224000000.0,40061786000000.0
2063.0,28832229000000.0,34190880000000.0,39735918000000.0,38422287000000.0,35753050000000.0,34746153000000.0,35463813000000.0,35549386000000.0,36988544000000.0,39346313000000.0,36592940000000.0,33387123000000.0,41134200000000.0,37381114000000.0,41727620000000.0,36582975000000.0,38496048000000.0,37306180000000.0,39848870000000.0
2064.0,28227016000000.0,33690525000000.0,39623210000000.0,37954534000000.0,35454708000000.0,34285277000000.0,35136270000000.0,35031026000000.0,36729638000000.0,39201374000000.0,36271053000000.0,32968534000000.0,40987030000000.0,36966813000000.0,41453024000000.0,36125530000000.0,38294610000000.0,37107502000000.0,39604367000000.0
2065.0,27595016000000.0,33252042000000.0,39435210000000.0,37657657000000.0,35095883000000.0,33846200000000.0,34585428000000.0,34582085000000.0,36410730000000.0,39009024000000.0,35909510000000.0,32641909000000.0,40863867000000.0,36644850000000.0,41342135000000.0,35859810000000.0,38012090000000.0,36924807000000.0,39499615000000.0
2066.0,27079794000000.0,32691985000000.0,39339392000000.0,37305876000000.0,34823341000000.0,33513880000000.0,34146989000000.0,34255676000000.0,36249566000000.0,38803977000000.0,35660660000000.0,32254820000000.0,40709453000000.0,36379967000000.0,41290687000000.0,35420792000000.0,37596823000000.0,36532140000000.0,39383848000000.0
2067.0,26546380000000.0,32095464000000.0,39129330000000.0,36868733000000.0,34526665000000.0,33140605000000.0,33843761000000.0,33876259000000.0,36040330000000.0,38665036000000.0,35396400000000.0,31958190000000.0,40536115000000.0,35936920000000.0,41199855000000.0,34913695000000.0,37320238000000.0,36081756000000.0,39234220000000.0
2068.0,26045780000000.0,31555074000000.0,38858450000000.0,36566324000000.0,34025152000000.0,32571413000000.0,33594433000000.0,33492977000000.0,35771822000000.0,38479890000000.0,35070331000000.0,31589680000000.0,40266606000000.0,35443210000000.0,41100736000000.0,34459787000000.0,37101945000000.0,35728400000000.0,39107087000000.0
2069.0,25424183000000.0,30990051000000.0,38688394000000.0,36230125000000.0,33657035000000.0,32043444000000.0,33245240000000.0,33086950000000.0,35571355000000.0,38211716000000.0,34714524000000.0,31252025000000.0,40108490000000.0,34821263000000.0,40998740000000.0,34075440000000.0,36925850000000.0,35333203000000.0,38967697000000.0
2070.0,24725070000000.0,30563426000000.0,38532517000000.0,35829190000000.0,33201007000000.0,31595317000000.0,32916535000000.0,32689304000000.0,35271540000000.0,38026710000000.0,34211235000000.0,30906014000000.0,39952800000000.0,34453043000000.0,40967302000000.0,33716164000000.0,36687080000000.0,34950263000000.0,38825665000000.0
2071.0,24152122000000.0,29884238000000.0,38393360000000.0,35469404000000.0,32785704000000.0,31081510000000.0,32549607000000.0,32229258000000.0,34949896000000.0,37834455000000.0,33677190000000.0,30611245000000.0,39881140000000.0,33752140000000.0,40818962000000.0,33322313000000.0,36547865000000.0,34683060000000.0,38602277000000.0
2072.0,23573545000000.0,29487650000000.0,38233730000000.0,35057417000000.0,32428154000000.0,30765297000000.0,32009990000000.0,31749086000000.0,34527613000000.0,37603010000000.0,33203195000000.0,30300885000000.0,39696344000000.0,33099109000000.0,40746170000000.0,32961158000000.0,36314003000000.0,34385210000000.0,38383770000000.0
2073.0,22994000000000.0,28848874000000.0,37983440000000.0,34739046000000.0,31937494000000.0,30400190000000.0,31562903000000.0,31188515000000.0,34221704000000.0,37387370000000.0,32809092000000.0,29911715000000.0,39631980000000.0,32486201000000.0,40663780000000.0,32524980000000.0,36109543000000.0,34043058000000.0,38206116000000.0
2074.0,22358900000000.0,28280002000000.0,37761790000000.0,34434960000000.0,31628871000000.0,29901548000000.0,31246585000000.0,30684616000000.0,33908708000000.0,37197380000000.0,32147256000000.0,29541228000000.0,39474424000000.0,31936863000000.0,40501650000000.0,32099006000000.0,35915133000000.0,33644890000000.0,38029420000000.0
2075.0,21677275000000.0,27771680000000.0,37567880000000.0,34180795000000.0,31324696000000.0,29458942000000.0,30816816000000.0,30010950000000.0,33638033000000.0,36989907000000.0,31614399000000.0,29116061000000.0,39303317000000.0,31466243000000.0,40390890000000.0,31680537000000.0,35644575000000.0,33410586000000.0,37956107000000.0
2076.0,21193440000000.0,27219000000000.0,37347980000000.0,33887097000000.0,30956736000000.0,29016480000000.0,30298115000000.0,29567096000000.0,33356289000000.0,36783520000000.0,31224379000000.0,28794551000000.0,39173667000000.0,31058469000000.0,40287690000000.0,31250308000000.0,35425863000000.0,32922803000000.0,37758677000000.0
2077.0,20700386000000.0,26557876000000.0,37009125000000.0,33525166000000.0,30465650000000.0,28513139000000.0,29694875000000.0,29096933000000.0,33104075000000.0,36643906000000.0,30652819000000.0,28340002000000.0,38920545000000.0,30616230000000.0,40189690000000.0,30777123000000.0,35100968000000.0,32517774000000.0,37582980000000.0
2078.0,19959697000000.0,25888010000000.0,36761330000000.0,33157701000000.0,29902582000000.0,28033096000000.0,29154710000000.0,28500405000000.0,32781240000000.0,36486762000000.0,30213677000000.0,27939517000000.0,38762580000000.0,30163316000000.0,40123390000000.0,30381185000000.0,34852116000000.0,32156468000000.0,37352643000000.0
2079.0,19228738000000.0,25256853000000.0,36652286000000.0,32759152000000.0,29409688000000.0,27634970000000.0,28804177000000.0,27933420000000.0,32519206000000.0,36352947000000.0,29708329000000.0,27405810000000.0,38499610000000.0,29493937000000.0,39983168000000.0,29960460000000.0,34540170000000.0,31658191000000.0,37130328000000.0
2080.0,18576400000000.0,24570625000000.0,36455220000000.0,32356240000000.0,28995205000000.0,27208786000000.0,28169650000000.0,27498048000000.0,32113544000000.0,36069324000000.0,29288194000000.0,27029037000000.0,38265880000000.0,28875600000000.0,39857787000000.0,29492550000000.0,34295675000000.0,31332600000000.0,36970877000000.0
2081.0,18131611000000.0,23891003000000.0,36270407000000.0,31977686000000.0,28475270000000.0,26662832000000.0,27585206000000.0,27008065000000.0,31525580000000.0,35765984000000.0,28773928000000.0,26619117000000.0,38030010000000.0,28373089000000.0,39723650000000.0,29102698000000.0,34023026000000.0,31089425000000.0,36720205000000.0
2082.0,17615613000000.0,23237740000000.0,36043690000000.0,31521570000000.0,27961655000000.0,26204210000000.0,27108202000000.0,26374480000000.0,30976435000000.0,35507830000000.0,28314970000000.0,26184258000000.0,37794043000000.0,27777628000000.0,39653130000000.0,28696528000000.0,33761127000000.0,30689620000000.0,36435046000000.0
2083.0,17091766000000.0,22651253000000.0,35778970000000.0,31054052000000.0,27360802000000.0,25851515000000.0,26518491000000.0,25675635000000.0,30494247000000.0,35351790000000.0,27678745000000.0,25852037000000.0,37716540000000.0,27198750000000.0,39618762000000.0,28341770000000.0,33449920000000.0,30243912000000.0,36132830000000.0
2084.0,16523834000000.0,21970549000000.0,35539097000000.0,30607340000000.0,26839578000000.0,25292773000000.0,25786837000000.0,25168626000000.0,30261002000000.0,35119200000000.0,27058286000000.0,25490964000000.0,37496784000000.0,26587053000000.0,39550250000000.0,28010072000000.0,33228590000000.0,29725030000000.0,35765694000000.0
2085.0,16042362000000.0,21342494000000.0,35315180000000.0,30139558000000.0,26274936000000.0,24789408000000.0,25240306000000.0,24691874000000.0,29771593000000.0,34896823000000.0,26380616000000.0,25134572000000.0,37238450000000.0,25651422000000.0,39431583000000.0,27619586000000.0,32832445000000.0,29404541000000.0,35450786000000.0
